50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498154fc-6352-42a3-89aa-7108e215b261,1006,,"[84.8, 77.6]",3879635,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo D''Ambrosio,6984.0,Right Back,37,Inter Milan,238,['c9eb88c4-0891-43bf-ad24-2f4c8c1e25ab'],44,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:44.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98a14d6f-6e69-49a9-84a0-c62447b02606,1010,,"[67.5, 61.7]",3879635,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,37,Inter Milan,238,['de925593-dd04-45b4-bac9-2ea0168b00b9'],50,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:50.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfe30805-91ce-4f2d-b7d0-d9ed04dc7f36,1013,,"[53.4, 50.7]",3879635,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Miranda de Souza Filho,5551.0,Right Center Back,37,Inter Milan,238,['7c4836b5-3d4a-47b2-9c3f-20403b445a13'],55,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:55.329,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eba06088-0d40-47bf-9fff-2cb3197408ad,1016,,"[61.9, 51.7]",3879635,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,37,Inter Milan,238,['fb3a0648-d4ea-47b4-9465-fe7e27af7568'],56,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:56.661,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b95ea39-8fe5-4080-a2dc-bb23b91deb07,1020,,"[65.7, 71.1]",3879635,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Perišić,5474.0,Right Midfield,37,Inter Milan,238,['d9bb168f-84d9-47ba-bcce-f3ca9672b715'],58,,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:58.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6262b611-53b1-482a-9659-cb7fea0ee53e,1024,,"[55.4, 23.0]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,38,Napoli,227,['92d232f4-d005-4aa7-be4b-6e1c5af99503'],1,,,,,,,,,,,,,,,,,,Napoli,227,00:20:01.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20d937ec-b16d-4494-ac02-148f97318b71,1031,,"[58.0, 51.3]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,38,Napoli,227,['85a84a01-4b6c-4c80-a2fe-fb6203d961da'],5,,,,,,,,,,,,,,,,,,Napoli,227,00:20:05.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68ad2f9d-705b-4b19-9ec9-f4aa6d10b1dd,1034,,"[73.9, 51.5]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,38,Napoli,227,['b1ea71c6-bdd2-4c42-a538-f2a5210df2f9'],8,,,,,,,,,,,,,,,,,,Napoli,227,00:20:08.345,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfb91ef8-d990-4b16-8304-d176fc8681d5,1037,,"[96.4, 42.9]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,38,Napoli,227,['23c1833c-d888-42f6-9936-8b9e829fd583'],13,,,,,,,,,,,,,,,,,,Napoli,227,00:20:13.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a958ebc-8e1f-4522-8dea-c409f8ddb12d,1039,,"[14.9, 14.3]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,39,Inter Milan,238,['636588c6-3b52-4c97-a3b5-a16adade42c4'],27,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:27.464,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97394b49-96d3-41d2-aa51-f8631d395755,1041,,"[65.7, 29.2]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,39,Inter Milan,238,['9f0e4168-828c-4453-b903-39ea0985d8e7'],30,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:30.661,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007971c2-0fae-4935-8fef-a01f5c114bec,1046,,"[90.4, 44.2]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,39,Inter Milan,238,['2d60a84a-8965-4301-a3ef-6a85a8bfd187'],37,,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:37.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0cef6ed-17f0-4e16-a03f-1117304cf6b8,1050,,"[36.3, 39.7]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,40,Napoli,227,['922b9ca8-f6d9-43f7-a741-fdcdcebc46a1'],39,,,,,,,,,,,,,,,,,,Napoli,227,00:20:39.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e716ad45-d89b-49bd-8d28-7ea9a02e56c5,1053,,"[44.0, 66.2]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,40,Napoli,227,['669b2bcb-d44b-4a03-abbc-1b10fab1e2ed'],41,,,,,,,,,,,,,,,,,,Napoli,227,00:20:41.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e976ce6-d4b8-4fc9-8bc3-a205b59e7814,1056,,"[42.8, 53.8]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,40,Napoli,227,['c5168564-3f04-4be3-bfd1-2b597953d126'],46,,,,,,,,,,,,,,,,,,Napoli,227,00:20:46.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78f7773e-268c-4412-a2e9-9c982a526c0b,1059,,"[51.0, 45.9]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,40,Napoli,227,['06ba8cc4-95c1-4157-8290-bf488c3d29a7'],48,,,,,,,,,,,,,,,,,,Napoli,227,00:20:48.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe520d11-3f6f-4c98-bf13-3e348f02f663,1061,,"[48.4, 59.2]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Right Back,40,Napoli,227,['05c22336-aec0-4dbe-9381-bda97b73058c'],49,,,,,,,,,,,,,,,,,,Napoli,227,00:20:49.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b0e5740-4ed3-45a0-ac21-1a5437ff6917,1064,,"[64.5, 72.0]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,40,Napoli,227,['31f3d699-dd72-410f-83f5-dc4fac6d4915'],52,,,,,,,,,,,,,,,,,,Napoli,227,00:20:52.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85bdd35e-63d0-43e9-9ec5-7a059217056b,1068,,"[59.6, 55.8]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,40,Napoli,227,['fc719b45-dc27-4bde-90ab-c7026d137e5b'],56,,,,,,,,,,,,,,,,,,Napoli,227,00:20:56.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51a886bf-c852-4278-9bec-8b355fd4f3ee,1071,,"[56.2, 70.2]",3879635,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Right Back,40,Napoli,227,['c85de638-2fa7-4b7e-8ef4-ad055dc69783'],58,,,,,,,,,,,,,,,,,,Napoli,227,00:20:58.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bef020f-dfe9-43df-910a-272b5f0c05bc,1074,,"[48.6, 55.2]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,40,Napoli,227,['a91cde98-3791-4026-9e8f-8232769b7c19'],0,,,,,,,,,,,,,,,,,,Napoli,227,00:21:00.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7265bd0a-de39-4cad-a910-1918b8a8f9bd,1078,,"[55.8, 44.3]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,40,Napoli,227,"['4a279ea2-8d06-4ff5-be10-83894792d6b2', '99419f71-0c52-443d-8b5d-064372fad72b']",1,,,,,,,,,,,,,,,,,,Napoli,227,00:21:01.984,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11eb305b-adfd-4603-b95c-416b60321702,1080,,"[45.0, 49.7]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,40,Napoli,227,['76a887e2-3e69-4a60-afc8-c8bd474dd062'],2,,,,,,,,,,,,,,,,,,Napoli,227,00:21:02.724,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7a1629b-10c8-48eb-94c7-4e0e6fef65a7,1083,,"[50.0, 22.6]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,40,Napoli,227,['b1ae91e7-56eb-4bad-82d1-fd92f06e9c82'],5,,,,,,,,,,,,,,,,,,Napoli,227,00:21:05.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f350872e-2855-47c9-97e5-382f487b97d9,1086,,"[71.1, 19.4]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,40,Napoli,227,['d4ef1bbd-512c-4d5c-9fc1-f2b0f87be027'],8,,,,,,,,,,,,,,,,,,Napoli,227,00:21:08.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04460e29-4286-4d43-8035-14385d4b248d,1089,,"[56.4, 21.4]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,40,Napoli,227,['46c028b0-f39d-49eb-9189-ce3e8a6e94cc'],8,,,,,,,,,,,,,,,,,,Napoli,227,00:21:08.861,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5ae0347-a4f7-48ab-b1df-bc198e45c5e9,1092,,"[88.4, 29.4]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,40,Napoli,227,['09e2c56f-da91-46a3-a1cf-749bfc29d814'],12,,,,,,,,,,,,,,,,,,Napoli,227,00:21:12.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698eada-0581-4750-b703-c1221eec2ed7,1096,,"[25.5, 70.7]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danilo D''Ambrosio,6984.0,Right Back,40,Napoli,227,['d9379a9b-5096-4137-ba2e-f968850307c6'],14,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:14.581,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0049f1ff-2cc4-4e65-b5a4-2325320a235d,1099,,"[53.6, 53.9]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,40,Napoli,227,['d6cf5711-c3f9-4ef4-8b62-d7b540318fae'],18,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:18.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45407562-008f-496a-994f-dae8449e1577,1105,,"[64.7, 39.9]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,40,Napoli,227,"['4d1c0487-c75b-4ed0-b40c-554ae836a870', '6b376c06-5a3c-45e7-894f-f71d210fd120']",20,,,,,,,,,,,,,,,,,,Napoli,227,00:21:20.008,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af39a916-0af5-499b-b02d-676c04a6e26a,1108,,"[68.9, 32.7]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,40,Napoli,227,['b32d0616-161b-420c-9dc4-5bd714daa8f6'],20,,,,,,,,,,,,,,,,,,Napoli,227,00:21:20.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3af0bab0-8db7-4f77-825d-b18a758fe9b0,1112,,"[74.7, 42.9]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,40,Napoli,227,"['99cb71c0-4958-40b3-af40-315962acd05d', 'ba1f82e0-83c8-482e-a0ea-04a2d906f18a']",22,,,,,,,,,,,,,,,,,,Napoli,227,00:21:22.044,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e3692c8-7821-43e4-91e8-c9a58c8c2aae,1115,,"[71.7, 35.3]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,40,Napoli,227,['ed58afae-8918-440c-b1e8-ccfbf534c994'],22,,,,,,,,,,,,,,,,,,Napoli,227,00:21:22.985,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3fad23c-d2e4-4ce5-9eef-55aa38b60b02,1118,,"[88.4, 60.8]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Right Back,40,Napoli,227,['5c689c37-13b8-4b2f-9e92-c2180ba8dcb1'],27,,,,,,,,,,,,,,,,,,Napoli,227,00:21:27.114,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bb6c1c5-fa0e-4a7e-97c3-c53990636f53,1120,,"[31.3, 24.1]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Back,40,Napoli,227,['be1b09d3-518f-474d-860c-ef296311dc96'],28,,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:28.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2d9fdd6-c46a-40ff-8f06-b51f06ab7c84,1125,,"[83.7, 39.9]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,40,Napoli,227,['8b8540ec-8993-4ffa-9237-c4410ac88580'],30,,,,,,,,,,,,,,,,,,Napoli,227,00:21:30.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8efd30b-78a9-4a1b-9cbf-bc60b61d231e,1128,,"[90.0, 23.0]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,40,Napoli,227,['e1fd61a0-7a21-413e-8933-e6371b445603'],32,,,,,,,,,,,,,,,,,,Napoli,227,00:21:32.347,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea02dd98-edb9-423d-b8db-867bd6d31f62,1131,,"[105.2, 48.3]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,40,Napoli,227,['5f9e22dc-d36b-460b-a427-556096bdd41e'],34,,,,,,,,,,,,,,,,,,Napoli,227,00:21:34.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ed5b84f-08e6-4f9c-bff7-16231db16812,1135,,"[56.2, 19.2]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,40,Napoli,227,['000794a4-9a6c-43b2-8366-f9a9014ee77a'],41,,,,,,,,,,,,,,,,,,Napoli,227,00:21:41.196,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1485793-ad0b-4512-abc2-93fba71816cb,1137,,"[70.1, 1.7]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,40,Napoli,227,['94e67aa0-541d-487f-aeff-8705ffd811bf'],41,,,,,,,,,,,,,,,,,,Napoli,227,00:21:41.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85667108-08f2-4a3d-8857-eafaca05dddd,1140,,"[40.4, 13.2]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,41,Napoli,227,['886e8722-c8ba-4737-950f-6c61f2f125c5'],49,,,,,,,,,,,,,,,,,,Napoli,227,00:21:49.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22d69aad-5cc5-4ca3-bab0-96d1017ab886,1142,,"[44.8, 43.7]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,41,Napoli,227,['4339ed0d-fdfd-4b8a-9bfc-b332c47fb228'],52,,,,,,,,,,,,,,,,,,Napoli,227,00:21:52.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aff3965-7b49-4b26-9609-d3bda7e0759f,1145,,"[51.4, 26.6]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,41,Napoli,227,['f0ce9811-654e-48c8-961c-668ca70ff4db'],55,,,,,,,,,,,,,,,,,,Napoli,227,00:21:55.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2693cd8a-72cf-4306-86b8-b101a76dac1b,1148,,"[62.7, 34.1]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,41,Napoli,227,['38c878dd-c6a2-4f8a-8b2c-0c0e90cc923d'],58,,,,,,,,,,,,,,,,,,Napoli,227,00:21:58.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88fd47bf-a1b8-4fa4-8a2e-4375c49dfbf0,1151,,"[54.2, 22.4]",3879635,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,41,Napoli,227,['a69a24c6-5446-472a-9064-386d691830e7'],59,,,,,,,,,,,,,,,,,,Napoli,227,00:21:59.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375e9989-91e1-44e4-b8da-3c427aa44129,1154,,"[109.1, 3.9]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,41,Napoli,227,['29cf9285-589e-44cb-bd89-6477bf9a486e'],5,,,,,,,,,,,,,,,,,,Napoli,227,00:22:05.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7468b85-2c04-430b-9e38-d9413b0a98e1,1157,,"[106.0, 20.0]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lorenzo Insigne,7037.0,Left Wing,41,Napoli,227,['d3f8ebff-6bc4-4628-a9db-03d18d3a7759'],9,,,,,,,,,,,,,,,,,,Napoli,227,00:22:09.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666e0a3-4c7d-4c6f-a9b4-85fe5d821fe3,1163,,"[69.1, 15.8]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,41,Napoli,227,['4262f3ef-f680-4156-bb74-e594a176028f'],15,,,,,,,,,,,,,,,,,,Napoli,227,00:22:15.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97bb8901-b050-4a5a-b8d7-ee3444cfbb19,1166,,"[76.3, 24.8]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,41,Napoli,227,['f12fd023-4eff-4b33-a319-302eb3712730'],16,,,,,,,,,,,,,,,,,,Napoli,227,00:22:16.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d322a0fc-4c05-4db5-a318-7ec35375c201,1168,,"[63.1, 20.2]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,41,Napoli,227,['0e81c668-2da1-44aa-a080-7a1b27aab2d7'],17,,,,,,,,,,,,,,,,,,Napoli,227,00:22:17.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5708ebef-7f77-4393-ad59-bcf9b5507590,1172,,"[70.5, 21.2]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,41,Napoli,227,"['5c523dd5-ede1-46cb-a602-6b0f81974828', 'f5582197-7b69-46ca-803b-1bf434f0b96c']",20,,,,,,,,,,,,,,,,,,Napoli,227,00:22:20.019,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b11fec5-01a7-4a32-bbe9-b79ab605293a,1175,,"[63.7, 18.0]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,41,Napoli,227,['39e15c75-36e2-4703-92c8-bb02b25998a2'],20,,,,,,,,,,,,,,,,,,Napoli,227,00:22:20.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a8ad31f-ea9a-47e9-8d42-62d841be9d47,1179,,"[55.4, 37.3]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,41,Napoli,227,['f2f82f1d-ffdc-4402-bd75-c9210b2b8550'],23,,,,,,,,,,,,,,,,,,Napoli,227,00:22:23.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14551910-de0a-4e58-9285-82383a179dae,1183,,"[54.0, 50.7]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,41,Napoli,227,['be9c95f0-594a-4fc5-9127-83c8365d97d6'],25,,,,,,,,,,,,,,,,,,Napoli,227,00:22:25.444,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f96dc6b4-b939-48e0-96d1-f210f677fbd9,1186,,"[79.7, 42.7]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,41,Napoli,227,['5784e3c1-200a-4096-8d6c-c71eb79cfc6e'],28,,,,,,,,,,,,,,,,,,Napoli,227,00:22:28.579,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798b8b64-7876-42b9-9dbe-b066391b28f1,1191,,"[68.5, 3.9]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adem Ljajić,5587.0,Left Midfield,42,Inter Milan,238,['391fa8b5-b83b-4c95-a326-4b3913cfa31b'],36,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:36.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35fc4226-fc92-4392-8cd6-8629145b5d43,1194,,"[15.7, 8.5]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,43,Inter Milan,238,['5893d0a3-ab09-48a3-b8e9-1fdf19f24876'],56,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:56.724,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b910757f-ae94-4ad6-b11c-4cf517224ad5,1198,,"[27.9, 4.3]",3879635,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Left Back,43,Inter Milan,238,['f7dd19b1-9145-4f6c-8f28-7bfb32bd5c34'],59,,,,,,,,,,,,,,,,,,Inter Milan,238,00:22:59.872,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0d0ca05-88da-41ab-ac3d-5ccea1c502d3,1201,,"[34.3, 4.7]",3879635,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adem Ljajić,5587.0,Left Midfield,44,Inter Milan,238,['df4ab1af-33ea-4b7f-a6b5-f781e1cbf94f'],13,,,,,,,,,,,,,,,,,,Inter Milan,238,00:23:13.572,Ball Receipt*,
