50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[87.1, 37.4]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,633f2b4e-efcd-4de7-9252-c23615c48556,1629,,"[86.6, 34.7]",3879551,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,91,Lazio,236,"['11872c6b-089d-401d-9285-e2ed16889b28', 'a081915a-8546-491c-a2a6-aa9a1adb1a56', 'a61d9710-caac-4e7b-862d-fae38793a616']",15,,,,,,,,,,,,,,,,Lazio,236,00:44:15.395,Carry,True
,,,,"[93.2, 30.3]",,,,,,,,,,,,,0.534785,,,,,,,,,,,,,98f26128-4660-49f0-9d4b-df5ceefa8cdd,1632,,"[93.4, 31.3]",3879551,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filip Đorđević,11427.0,Center Forward,91,Lazio,236,"['323c5d09-ce14-4c5e-ad7b-6476908f2dce', '69a49d60-c133-4e04-b3b5-2b0a34f4bb1d', '74fda34c-7e20-46d1-9e35-a818a207ff93']",16,,,,,,,,,,,,,,,,Lazio,236,00:44:16.099,Carry,True
,,,,"[36.0, 37.5]",,,,,,,,,,,,,2.465238,,,,,,,,,,,,,46e6c01d-f8d0-4840-818c-ca012c273fe5,1638,,"[33.2, 38.0]",3879551,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,92,Hellas Verona,226,"['358c482a-fcc1-4713-9b51-174d7447fb88', 'c3ea36ce-7e6a-4a3b-9702-e3892d7dbe15']",18,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:18.492,Carry,
,,,,"[43.5, 20.3]",,,,,,,,,,,,,2.228706,,,,,,,,,,,,,5d66d69b-1451-4f45-8a36-ff340b4a3130,1641,,"[33.2, 26.4]",3879551,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boško Janković,26442.0,Left Wing,92,Hellas Verona,226,"['4b8e873f-3b07-49ee-8af7-e6f3bf9a84e2', '8985c588-5a74-4230-960e-707154976b44']",22,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:22.573,Carry,
,,,,"[53.4, 35.6]",,,,,,,,,,,,,1.877198,,,,,,,,,,,,,aba18317-c004-4634-a554-f97c5cd64f66,1647,,"[49.3, 46.4]",3879551,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Parolo,8173.0,Left Defensive Midfield,93,Lazio,236,"['cd68322d-1aed-4806-ac6a-e865bc07a321', 'f4c02456-6aed-4b2e-b56b-4acf09c4c31c']",30,,,,,,,,,,,,,,,,Lazio,236,00:44:30.561,Carry,
,,,,"[111.9, 57.9]",,,,,,,,,,,,,3.356916,,,,,,,,,,,,,f39f8bb2-03e8-4e48-bbe8-35af59765077,1650,,"[99.9, 37.8]",3879551,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Kishna,22828.0,Left Wing,93,Lazio,236,"['53887bab-2b98-4366-8152-581f8142acc3', 'e57cde7b-449f-4f55-a76c-2d7e6c57c681']",34,,,,,,,,,,,,,,,,Lazio,236,00:44:34.657,Carry,
,,,,"[29.6, 47.9]",,,,,,,,,,,,,3.15804,,,,,,,,,,,,,0c547329-517b-43b3-849a-533a45e5546d,1658,,"[29.0, 51.3]",3879551,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,94,Hellas Verona,226,"['14830bd2-c12d-4961-9dc0-ffb38cbe0d1d', '1dbd711e-6854-466e-88b6-0eff730ccefb', '5f392258-b970-4558-9704-b5ca914d9d91', 'ccb29e73-d209-4132-9b21-2186cf9b972a']",42,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:42.629,Carry,True
,,,,"[29.7, 48.6]",,,,,,,,,,,,,1.331469,,,,,,,,,,,,,fd65d620-1748-4d88-9a13-bf4ec530b5c7,1667,,"[29.7, 46.4]",3879551,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,94,Hellas Verona,226,"['a3c15a8f-7006-405b-9825-28fadd92d589', 'c330338f-652e-4df8-b55e-b78b0cb9ef7c', 'f0d0d4d0-ad7f-4d53-99e7-981e7f4736c7']",48,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:48.273,Carry,True
,,,,"[55.4, 56.1]",,,,,,,,,,,,,1.388046,,,,,,,,,,,,,ac0a09fe-d559-4d47-bada-858137146b10,1671,,"[43.7, 56.3]",3879551,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,94,Hellas Verona,226,"['836e494a-de61-40ce-aabf-15cba0225c60', 'b2aaca53-731f-478e-9e1e-da8a23542f3e']",51,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:51.689,Carry,
,,,,"[100.5, 51.0]",,,,,,,,,,,,,3.265305,,,,,,,,,,,,,25547f18-4045-4b97-ab22-6715aa6ae4b5,1674,,"[80.8, 66.9]",3879551,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacopo Sala,7020.0,Right Wing,94,Hellas Verona,226,"['aa0e8079-dcb2-4d5b-a8f5-e57d7952342c', 'f7adede2-3225-4aef-a6d4-8913b8f3e675']",55,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:55.077,Carry,
,,,,"[16.5, 18.6]",,,,,,,,,,,,,2.555628,,,,,,,,,,,,,0e1e27a3-6ca6-42e6-87e9-f863770d0694,1680,,"[6.1, 26.8]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lucas Rodrigo Biglia,5510.0,Right Defensive Midfield,95,Hellas Verona,226,"['710fb777-1b9a-43a7-8110-edd0815aa1c5', '935a5483-0523-483c-acb1-db17dc79e4c3', '9a5ebfa2-fd87-4b15-b4cf-fb5275f9cc02']",33,,,,,,,,,,,,,,,,Lazio,236,00:45:33.722,Carry,True
,,,,"[85.0, 75.8]",,,,,,,,,,,,,4.170733,,,,,,,,,,,,,6a9bffef-5bcd-4ead-b44d-4aa582449f5f,1686,,"[85.0, 75.8]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Federico Viviani,7770.0,Center Defensive Midfield,95,Hellas Verona,226,"['aab0a9b1-cd8c-4b7a-af82-43cfc1c5b266', 'c336a871-de1d-4519-90c7-22acbfab15c9']",40,,,,,,,,,,,,,,,,Hellas Verona,226,00:45:40.378,Carry,
,,,,"[73.8, 72.8]",,,,,,,,,,,,,0.46148,,,,,,,,,,,,,8706db59-9639-4fea-a02c-dc7c7e56350d,1690,,"[72.2, 73.3]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Emil Hallfreðsson,5512.0,Left Center Midfield,95,Hellas Verona,226,"['04ee38a3-1a34-4551-8dcf-59b84fa34898', '1bee95e8-71be-43a6-b5fa-4882b1df88f1', '86d1713e-052a-41a0-bdad-86301c75a00e']",45,,,,,,,,,,,,,,,,Hellas Verona,226,00:45:45.569,Carry,True
,,,,"[58.4, 37.1]",,,,,,,,,,,,,0.190592,,,,,,,,,,,,,f7e2294b-bb7d-493d-a06a-7377a66c0279,1701,,"[58.2, 37.1]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jacopo Sala,7020.0,Right Wing,96,Hellas Verona,226,"['10ba09d2-0cf0-4d4f-b76a-33538119497d', 'ed6fb839-ecfe-4db7-bc57-cc4046a27f91']",2,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:02.084,Carry,
,,,,"[50.1, 38.3]",,,,,,,,,,,,,0.101895005,,,,,,,,,,,,,af7259a0-7ed3-4d11-9c3c-44e2cceedd86,1704,,"[50.1, 38.3]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Federico Viviani,7770.0,Center Defensive Midfield,96,Hellas Verona,226,"['59034f82-60f5-46db-a428-1daeab4c3214', '73702784-c476-4630-a9d2-d474e1367647']",4,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:04.118,Carry,
,,,,"[32.9, 22.4]",,,,,,,,,,,,,0.680293,,,,,,,,,,,,,f63ebc46-f926-4b69-9004-eaa4394b3ec8,1707,,"[33.1, 21.8]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Filip Helander,7966.0,Left Center Back,96,Hellas Verona,226,"['067d1dcf-6b66-4351-8360-3942dfd6666f', 'abcaaf22-407e-4014-83f7-9ef35cace218']",5,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:05.820,Carry,
,,,,"[47.0, 9.6]",,,,,,,,,,,,,2.739255,,,,,,,,,,,,,e4dbbe60-ca7e-4cd4-bd55-342afe9088d4,1713,,"[49.4, 2.7]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,97,Lazio,236,"['b0a042b3-386e-4aa5-98c0-c976180e108a', 'ca8c42b6-a3be-4dc7-b8c4-6383cbdea6a5']",12,,,,,,,,,,,,,,,,Lazio,236,00:00:12.619,Carry,
,,,,"[53.4, 24.6]",,,,,,,,,,,,,0.688046,,,,,,,,,,,,,0ac91f5a-f2de-4e83-957d-ad4fd7166c39,1717,,"[52.5, 24.0]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Rodrigo Biglia,5510.0,Right Defensive Midfield,97,Lazio,236,"['20dd84a2-d8d3-413f-b2d7-42b8a49269e8', '398f280f-5330-4a12-9099-8e93fe9cdadf', '77f450f8-211f-49de-a256-ee83f1ddddc1']",16,,,,,,,,,,,,,,,,Lazio,236,00:00:16.608,Carry,True
,,,,"[64.4, 17.9]",,,,,,,,,,,,,8.93985,,,,,,,,,,,,,aa2aff58-65b2-4151-b986-3f88dcfbd7de,1720,,"[28.9, 15.0]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,97,Lazio,236,"['ac78cebc-5090-4f87-a22c-12521a40400e', 'f052324a-48c2-469a-b9bb-5a12016da668']",19,,,,,,,,,,,,,,,,Lazio,236,00:00:19.542,Carry,
,,,,"[77.2, 35.5]",,,,,,,,,,,,,0.159998,,,,,,,,,,,,,c84fd1c8-de93-4231-aecb-ff6338dd6215,1724,,"[77.2, 36.3]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Left Wing,97,Lazio,236,"['0978335b-7856-4a53-a761-cae625ec2d87', '2d73a9ac-494c-4c2b-8429-70273ed20c39', 'de1a5a0e-cb36-4f75-b3e4-2008deb40109']",29,,,,,,,,,,,,,,,,Lazio,236,00:00:29.246,Carry,True
,,,,"[34.4, 38.9]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,08037d46-b5bf-4fd7-a80c-5c45456a1ae7,1730,,"[34.0, 39.1]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,98,Hellas Verona,226,"['6c0084e8-5a9f-4476-88ce-0aa595f7ebee', '934f50ab-84cd-4e93-95e4-2746c4c66887']",31,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:31.975,Carry,
,,,,"[53.8, 46.7]",,,,,,,,,,,,,0.710472,,,,,,,,,,,,,1dd30afc-73c0-434e-a2cb-7346105d2bdc,1741,,"[53.6, 46.5]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,98,Hellas Verona,226,"['ab7bc507-1bd8-4c89-aaaa-45498445b028', 'c754c6d8-a589-4b90-91fd-fd736d82fdbb']",35,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:35.780,Carry,
,,,,"[59.3, 66.3]",,,,,,,,,,,,,0.561358,,,,,,,,,,,,,72bad4e0-1dfe-4055-9768-9b6d014af495,1744,,"[59.3, 66.5]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Greco,32119.0,Right Center Midfield,98,Hellas Verona,226,"['91f81dc8-a34c-4bb0-b66d-ef8129073511', 'a711b234-816e-463e-879e-a16c14fe74ec']",38,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:38.090,Carry,
,,,,"[72.9, 73.9]",,,,,,,,,,,,,0.935129,,,,,,,,,,,,,0e32276b-abe9-4953-ba10-2079a9f153a6,1747,,"[72.8, 74.1]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacopo Sala,7020.0,Right Wing,98,Hellas Verona,226,"['7ade7d1e-d38c-40ee-a9c1-7356a09de75b', 'a0529593-7987-43c9-83c5-854d7f953f20']",39,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:39.852,Carry,
,,,,"[76.6, 60.9]",,,,,,,,,,,,,4.043514,,,,,,,,,,,,,edb92c13-ab04-472b-981d-92a0713f5e09,1750,,"[63.4, 76.3]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Greco,32119.0,Right Center Midfield,98,Hellas Verona,226,"['4581a4a4-1f24-4435-b08c-7fd46b10e1cc', '58b63b83-3d85-4e7c-998f-5bc6eb55db9f', 'ec508cb8-e032-4bc4-8b6c-7666e08bfd67']",41,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:41.987,Carry,True
,,,,"[83.5, 39.2]",,,,,,,,,,,,,0.469561,,,,,,,,,,,,,34bf6756-f95d-4e09-989a-061887a28301,1755,,"[84.1, 39.2]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Ignacio Gómez Taleb,386651.0,Center Forward,98,Hellas Verona,226,"['3846d0f8-9972-4e6d-b90d-ca6251f245cf', '51cf56e3-0a20-47eb-9c2c-6b247271fdd2', '99d8db20-3c77-4a7b-b8f0-a346fd5ea399']",47,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:47.630,Carry,True
,,,,"[67.2, 37.5]",,,,,,,,,,,,,2.201832,,,,,,,,,,,,,0f0c6463-0c56-4517-a631-7fac6ba45b18,1758,,"[70.1, 51.3]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,98,Hellas Verona,226,"['6487c0a1-0aef-4263-a029-205aa05de857', 'e9271641-af07-463d-b674-f2b99ac3fb99']",49,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:49.405,Carry,
,,,,"[73.3, 7.0]",,,,,,,,,,,,,0.202657,,,,,,,,,,,,,7b485633-e5c7-40d7-bf46-bbda2ee0c25c,1761,,"[69.9, 4.7]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Souprayen,7695.0,Left Back,98,Hellas Verona,226,"['256c646e-9709-429f-911f-7ddf7134fb7f', '328dfef5-f8b1-42ab-b011-76faa6944e2a']",54,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:54.407,Carry,
,,,,"[78.0, 0.8]",,,,,,,,,,,,,1.391192,,,,,,,,,,,,,4f3f8241-053f-4347-a767-d7f8a0e14f77,1764,,"[80.5, 2.2]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boško Janković,26442.0,Left Wing,98,Hellas Verona,226,"['18b542ca-7bda-4be9-b29d-792b8baecb60', '95614dd3-b728-4719-8382-33ad1391d2d2']",56,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:56.026,Carry,
,,,,"[66.1, 15.4]",,,,,,,,,,,,,1.222552,,,,,,,,,,,,,3c03aa43-2d18-46f3-8743-8de7bcfa2070,1767,,"[68.2, 14.8]",3879551,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,98,Hellas Verona,226,"['c1b7fad7-8ed1-4653-b7c4-7d83d0fd28c5', 'cc819f5c-d4bf-4db0-8669-b47a2d4880f6']",59,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:59.090,Carry,
,,,,"[86.6, 75.3]",,,,,,,,,,,,,1.293392,,,,,,,,,,,,,42c4bebb-899f-411d-ae7a-a37be3eefb7b,1770,,"[86.6, 75.7]",3879551,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacopo Sala,7020.0,Right Wing,98,Hellas Verona,226,"['68e9e952-91e7-44c0-9d59-83cab531ee5f', '759455a7-64b0-4c54-bac8-fa6ac9571646', 'b342b711-dbc1-4e1f-8efa-74dbe1c81cd7']",3,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:03.321,Carry,True
,,,,"[87.1, 63.6]",,,,,,,,,,,,,2.502165,,,,,,,,,,,,,c63cbaa0-eb47-415c-be65-9587b0ecbb57,1774,,"[86.6, 75.3]",3879551,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacopo Sala,7020.0,Right Wing,98,Hellas Verona,226,"['3c7624c6-d524-4550-9206-5aaea82eaa6c', 'b342b711-dbc1-4e1f-8efa-74dbe1c81cd7', 'eab87319-355b-45a3-b176-7edeafb48d64']",4,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:04.614,Carry,True
,,,,"[4.9, 33.8]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,285e4fab-4958-4ce6-8e62-c8122e5795be,1784,,"[4.6, 33.2]",3879551,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Marchetti,12491.0,Goalkeeper,99,Lazio,236,"['08522f5c-b863-4668-98e5-f78701a3efd9', '53f8fdc3-5104-4cdf-ae9e-72c58f540319', 'b38d132a-6df9-437b-a3b7-8b43410e56ad']",12,,,,,,,,,,,,,,,,Lazio,236,00:01:12.297,Carry,True
,,,,"[21.4, 6.0]",,,,,,,,,,,,,0.859309,,,,,,,,,,,,,278c82ad-d262-4200-a8c9-c497896d2629,1798,,"[23.7, 5.1]",3879551,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Souprayen,7695.0,Left Back,101,Hellas Verona,226,"['0475cd47-4f1e-4ab2-9009-0cc8f8d643ba', 'ec0af4ed-a2c7-4947-9dc5-3ec10e6537d4']",38,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:38.804,Carry,
,,,,"[15.8, 24.7]",,,,,,,,,,,,,1.062099,,,,,,,,,,,,,186e01cb-cc06-4ab1-9d2d-a5e414451782,1801,,"[15.6, 21.0]",3879551,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,101,Hellas Verona,226,"['99f72a50-fca1-4ce2-9b18-19842e8cdadd', 'a7942109-9e24-480d-adcc-945267d4db3d']",41,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:41.201,Carry,
,,,,"[25.0, 60.9]",,,,,,,,,,,,,0.173676,,,,,,,,,,,,,2eabc009-4985-4a9e-96f1-c77da93b99c0,1804,,"[19.2, 51.5]",3879551,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vangelis Moras,31488.0,Right Center Back,101,Hellas Verona,226,"['09d53a3f-bbdf-4ea0-875d-48f3e9c1f209', 'ecc7b758-fb4c-449a-9e9b-c263bba477ab']",46,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:46.316,Carry,
,,,,"[42.9, 77.0]",,,,,,,,,,,,,0.665437,,,,,,,,,,,,,baadedcf-316f-4285-8f05-c069cdc6164e,1807,,"[36.1, 71.8]",3879551,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,101,Hellas Verona,226,"['881f9d9d-3fe6-438d-bf79-8ebd0ed75060', '975efc7a-9294-4eca-9765-e9bbc54b67fe']",48,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:48.490,Carry,
,,,,"[113.0, 72.0]",,,,,,,,,,,,,0.926345,,,,,,,,,,,,,640b8bc3-b5d8-4f12-84d5-e96cce8b0a08,1810,,"[99.2, 75.9]",3879551,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacopo Sala,7020.0,Right Wing,101,Hellas Verona,226,"['0f21e482-0a62-43b1-8833-643835b5c01a', '3fe9c4bb-17f1-4bd1-8a8b-59fd922529ad']",52,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:52.904,Carry,
,,,,"[106.5, 3.7]",,,,,,,,,,,,,6.291695,,,,,,,,,,,,,9f1ab056-5c6f-4245-a695-e5c87dd7540f,1821,,"[101.9, 3.7]",3879551,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Boško Janković,26442.0,Left Wing,103,Hellas Verona,226,"['0b65d7a0-be8a-4c68-90ec-73d6507ff3e3', '0cc9054a-d578-4aaf-af36-eb46f5b59a67', 'ed48a7dd-e78b-4e73-8da2-1643f55861f1']",48,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:48.775,Carry,True
,,,,"[37.5, 40.3]",,,,,,,,,,,,,0.865835,,,,,,,,,,,,,2ddecb37-d7b5-4cb5-bc46-f3a65d4cdca5,1829,,"[36.2, 43.7]",3879551,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Parolo,8173.0,Left Defensive Midfield,104,Lazio,236,"['175b0877-c88c-4422-b514-a2bc8f02a6a8', '69aa7315-c71d-4550-9b77-d6ec74ea291e']",3,,,,,,,,,,,,,,,,Lazio,236,00:03:03.608,Carry,
,,,,"[51.9, 15.9]",,,,,,,,,,,,,0.501875,,,,,,,,,,,,,9bb76a89-435d-4cf2-acfb-44f61c7974a8,1833,,"[45.2, 15.0]",3879551,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,104,Lazio,236,"['1505d12b-0de8-4b06-8af3-1b6fee33c814', '6816c1b3-9984-4e3f-b8f7-26119959532e', '9fc57bac-84ce-4937-b8a1-a9cb496f0b94']",6,,,,,,,,,,,,,,,,Lazio,236,00:03:06.562,Carry,True
,,,,"[60.4, 26.3]",,,,,,,,,,,,,0.055213,,,,,,,,,,,,,f9dda7ec-e69f-4ab5-b3e8-fceefe601c7b,1836,,"[59.8, 26.5]",3879551,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Left Wing,104,Lazio,236,"['55c1b493-4590-4dee-b256-af952848027a', 'f2459d6f-84e6-4675-9aa5-ba64136dc94d']",8,,,,,,,,,,,,,,,,Lazio,236,00:03:08.255,Carry,
,,,,"[63.0, 74.3]",,,,,,,,,,,,,0.319414,,,,,,,,,,,,,63545660-adb3-4aa7-a076-b83418d141e4,1850,,"[62.0, 73.7]",3879551,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacopo Sala,7020.0,Right Wing,105,Hellas Verona,226,"['8c615fb2-c93f-48e6-9b1c-cc936abc86b7', 'e499b7d6-2307-40bd-87d8-9b8a498c5d35', 'f1ea8182-e23e-4c7b-a513-a190a203f562']",20,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:20.134,Carry,True
,,,,"[39.8, 56.5]",,,,,,,,,,,,,5.456913,,,,,,,,,,,,,a6328e02-e822-4836-81e6-061d88c13bed,1857,,"[56.5, 69.1]",3879551,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Greco,32119.0,Right Center Midfield,105,Hellas Verona,226,"['2af5bf8c-0afe-4d53-a4d4-ce65184c9c65', '4a9ca95f-6130-48c5-8a96-b94f64075994', '80ebe690-b3f8-49d0-a1f8-b8323313f662', 'bf8f29fd-3ba3-405a-9782-4d4531b27abe']",23,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:23.511,Carry,True
,,,,"[35.2, 18.1]",,,,,,,,,,,,,4.299222,,,,,,,,,,,,,f7625d45-5970-44d6-8a4a-1d6818703e67,1861,,"[32.3, 25.4]",3879551,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,105,Hellas Verona,226,"['2d119030-ac65-490e-b9a0-e2698488dbcb', 'fae9cbf5-ad9d-45b7-be13-a42390b6be6d']",30,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:30.568,Carry,
,,,,"[42.3, 3.9]",,,,,,,,,,,,,0.967388,,,,,,,,,,,,,e4b03648-371a-4281-a9bc-861eb13b22c9,1864,,"[42.5, 3.9]",3879551,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Souprayen,7695.0,Left Back,105,Hellas Verona,226,"['70340787-d6d2-4fcb-8f49-1412e6fe793b', '9bb9d71c-2b0b-42a7-a41a-4c1ecacadb49']",36,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:36.126,Carry,
,,,,"[38.3, 38.5]",,,,,,,,,,,,,1.355111,,,,,,,,,,,,,4ce32158-9612-4af0-bc9f-16fb0f50714f,1869,,"[36.9, 44.4]",3879551,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Greco,32119.0,Right Center Midfield,105,Hellas Verona,226,"['3a1e52fe-7097-4ed4-afb1-e934ae84829d', '56f35a0b-a258-47a1-9016-896a3ea4be59']",42,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:42.215,Carry,
,,,,"[28.1, 20.8]",,,,,,,,,,,,,0.796573,,,,,,,,,,,,,1e625c57-5a35-4451-861b-d8975ccb3a0e,1872,,"[27.9, 20.8]",3879551,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,105,Hellas Verona,226,"['0bf51348-8405-4907-bfe0-dc7917b3baa6', '3877e5fb-806b-49a0-b1a4-99cfa376ff82']",45,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:45.570,Carry,
,,,,"[28.9, 35.4]",,,,,,,,,,,,,1.003673,,,,,,,,,,,,,1ef4053e-1384-46ca-be83-12fdf20269f6,1875,,"[28.7, 35.0]",3879551,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,105,Hellas Verona,226,"['d708d342-24db-469d-a8d3-9d07e17e76a8', 'f8f35030-fb13-4151-a5f5-19a22c87ecff']",47,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:47.567,Carry,
