50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63acd65d-6929-4b43-9ceb-adf5cd226ab2,12,,"[48.0, 57.3]",3879684,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,2,Juventus,224,['91fc0e81-dca2-45e5-9ff6-814efbc40630'],5,,,,,,,,,,,,,,,,,Juventus,224,00:00:05.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,974c3596-5f83-4ec6-b02d-8b3e579ff645,15,,"[37.4, 63.7]",3879684,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniele Rugani,6953.0,Right Center Back,2,Juventus,224,['7b960cde-a844-4cdc-b2e1-d0a45ba4c200'],7,,,,,,,,,,,,,,,,,Juventus,224,00:00:07.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d36f255b-2fb9-4f70-82e4-6f17ef68a0ad,18,,"[42.5, 24.2]",3879684,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Center Back,2,Juventus,224,['9f4c8779-14f8-4303-a903-b9415597b711'],11,,,,,,,,,,,,,,,,,Juventus,224,00:00:11.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad72a2bd-b06a-4d60-9210-61dd8c131a42,21,,"[56.6, 6.8]",3879684,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Giorgio Chiellini,6954.0,Left Center Back,2,Juventus,224,['568acb1a-3288-4066-9760-a8a3d813bac9'],13,,,,,,,,,,,,,,,,,Juventus,224,00:00:13.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183fedd-4e6a-4111-afca-ca70acf981fd,24,,"[44.9, 28.2]",3879684,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Center Back,2,Juventus,224,['45de883b-7420-4b5d-a539-b97a3ae0d236'],16,,,,,,,,,,,,,,,,,Juventus,224,00:00:16.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4c513c4-7414-4f19-9b46-45a999511acb,27,,"[79.4, 41.0]",3879684,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,2,Juventus,224,['239511e2-ab27-4d80-89dd-0d476adb3adb'],19,,,,,,,,,,,,,,,,,Juventus,224,00:00:19.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a56e83bf-cf8e-42b5-83b6-011da4e83353,33,,"[31.9, 52.9]",3879684,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soriano,6759.0,Right Center Midfield,3,Sampdoria,234,['b3086bcc-c945-4387-8c08-ce724093f1ee'],23,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:23.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c66e073-cbd4-457b-8d96-f1660583e154,38,,"[30.5, 68.6]",3879684,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Mario Carbonero Mancilla,27595.0,Right Wing,3,Sampdoria,234,"['57e55490-7045-4c4d-ab16-29af7195b576', 'e2d3e6ef-f7a3-4fa9-81f7-e28b378f6471']",25,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:25.057,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57571704-0b2e-421a-bd2b-2b3e4f9522c9,41,,"[35.5, 64.6]",3879684,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,3,Sampdoria,234,['42cb8684-22f8-4f36-a09c-67ee2468198a'],30,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:30.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a1e3e8d-2b6e-4e0c-a085-be0911f35c90,44,,"[9.4, 46.7]",3879684,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emiliano Viviano,7018.0,Goalkeeper,3,Sampdoria,234,['44d182f3-0bfe-4fa3-a97e-7f1cf7a8c055'],30,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:30.795,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5c433926-0930-45f5-8305-26d567157c2e,49,,"[28.2, 71.7]",3879684,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Mario Carbonero Mancilla,27595.0,Right Wing,3,Sampdoria,234,['17c81e32-e9fb-4e44-905c-9866a9aeb213'],35,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:35.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8222808b-8cda-4638-8856-d0d581e5e6cf,51,,"[109.7, 10.9]",3879684,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Center Forward,4,Juventus,224,['7ff66a90-98f5-4754-ba4f-a6806cbdea55'],39,,,,,,,,,,,,,,,,,Juventus,224,00:00:39.330,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b5612d9e-c58c-4c3c-9f9e-a9b554c7f413,57,,"[114.3, 34.6]",3879684,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniele Rugani,6953.0,Right Center Back,5,Juventus,224,['ab040363-f8d4-43c8-8dc8-8627fe2a4ae6'],25,,,,,,,,,,,,,,,,,Juventus,224,00:01:25.974,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c43bf6fb-402b-4fe0-9e37-4190b9503dfc,60,,"[102.7, 35.2]",3879684,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Patrice Evra,20008.0,Left Wing Back,5,Juventus,224,['da2e0aee-143f-408e-ac9f-6545f55959d9'],28,,,,,,,,,,,,,,,,,Juventus,224,00:01:28.940,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd1b432-fe73-41bb-b56a-f7af9b2e4083,65,,"[98.5, 50.4]",3879684,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Giorgio Chiellini,6954.0,Left Center Back,5,Juventus,224,['fbd1d33d-0510-4316-ae4b-499478459a2a'],32,,,,,,,,,,,,,,,,,Juventus,224,00:01:32.860,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,874068e5-7c41-4188-a745-3765b7734c50,67,,"[42.8, 18.3]",3879684,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlos Mario Carbonero Mancilla,27595.0,Right Wing,5,Juventus,224,['c9804c55-4057-426d-a3a8-6e723a5f691f'],36,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:36.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d066a46-f847-485f-8f4c-7b76b1dea632,69,,"[91.9, 74.7]",3879684,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Paul Pogba,20004.0,Left Center Midfield,5,Juventus,224,['573294ed-63e5-410a-bda3-6309c4971d87'],38,,,,,,,,,,,,,,,,,Juventus,224,00:01:38.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a105049-b798-497e-93e9-65f6a3f0412b,75,,"[99.3, 70.7]",3879684,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,6,Juventus,224,['c0ddc8c1-c2f6-49f4-8d72-b12db8e854c7'],54,,,,,,,,,,,,,,,,,Juventus,224,00:01:54.927,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,816b53a4-a3a6-4c80-99ce-1eca6206625c,78,,"[106.8, 77.6]",3879684,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephan Lichtsteiner,5541.0,Right Wing Back,6,Juventus,224,['679e8834-e275-4d19-8499-45a7ef91e3e6'],56,,,,,,,,,,,,,,,,,Juventus,224,00:01:56.780,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3819c761-c081-450a-be71-83e4db2a3ef7,81,,"[108.5, 47.5]",3879684,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Pogba,20004.0,Left Center Midfield,6,Juventus,224,['db05eb7e-bb7e-40cb-b845-98fc849f5861'],59,,,,,,,,,,,,,,,,,Juventus,224,00:01:59.362,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,026536db-dd3f-49f6-9477-7a1660607eb1,84,,"[107.9, 57.7]",3879684,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Borja Morata Martín,3477.0,Left Center Forward,7,Juventus,224,['5d106b23-8ba8-402e-b97f-cdca5a52c181'],9,,,,,,,,,,,,,,,,,Juventus,224,00:02:09.034,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1e3b89fb-5396-4c56-9334-a4d37bdf1f04,86,,"[21.8, 10.8]",3879684,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Cassano,19850.0,Center Forward,7,Juventus,224,['405b715c-2d10-4c7c-8f65-5011761821fc'],11,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:11.624,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,34780aef-fe77-4ded-98d6-5c3ff082a4ee,88,,"[110.4, 74.3]",3879684,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Borja Morata Martín,3477.0,Left Center Forward,8,Juventus,224,['36f235bb-3d70-4481-a279-0f27f14f5a69'],21,,,,,,,,,,,,,,,,,Juventus,224,00:02:21.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b338763f-0430-4015-81e6-2726825564d1,90,,"[15.2, 5.0]",3879684,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eder Citadin Martins,7000.0,Left Wing,9,Sampdoria,234,['02954c37-2a2a-4a74-8802-0bf8bb646c08'],22,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:22.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c3cd55e-5348-466a-bff1-2628af342dc0,92,,"[3.3, 10.8]",3879684,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ervin Zukanović,7137.0,Left Center Back,9,Sampdoria,234,['75b4495b-3d3b-41bd-b3e1-ea31b10f3959'],24,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:24.424,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,be7e777b-5158-4b5b-a6b4-d6b35be3d957,98,,"[63.6, 73.9]",3879684,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Mario Carbonero Mancilla,27595.0,Right Wing,10,Sampdoria,234,['e3020d9a-3995-4af6-88a3-3ab8fcac122f'],52,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:52.426,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bf51c645-7848-4b68-96c8-06d0542f6edc,100,,"[87.7, 3.5]",3879684,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Álvaro Borja Morata Martín,3477.0,Left Center Forward,10,Sampdoria,234,['d9068308-1510-4fb6-ab6d-9a7580e0146f'],55,,,,,,,,,,,,,,,,,Juventus,224,00:02:55.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,531f552d-fbc4-4129-a0a8-1831f8a6114f,107,,"[30.5, 54.0]",3879684,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ervin Zukanović,7137.0,Left Center Back,11,Sampdoria,234,['b8b4f79d-83c0-442d-9038-38a219079611'],20,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:20.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,555f2810-d28c-4cde-a70c-68b8ea9f89df,110,,"[50.2, 13.9]",3879684,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vasco Regini,7012.0,Left Back,11,Sampdoria,234,['2b931e47-2f72-43c0-9e1a-2d17fce68f14'],24,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:24.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a1dccf-cc2b-43dd-ba77-28444694ebe3,114,,"[77.3, 48.8]",3879684,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Cassano,19850.0,Center Forward,11,Sampdoria,234,['6ab3a7b3-5a42-44b2-9463-990ddfe4a53d'],30,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:30.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,66166d06-f915-4ca6-96e1-e435f3d167eb,121,,"[105.2, 2.4]",3879684,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro Borja Morata Martín,3477.0,Left Center Forward,11,Sampdoria,234,['d22cdd4c-3689-4430-99f8-f34b418d470e'],40,,,,,,,,,,,,,,,,,Juventus,224,00:03:40.492,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b93675c9-e71b-4ad6-9fa5-3a2a0a1ac9bf,125,,"[108.7, 35.2]",3879684,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,11,Sampdoria,234,['7cffdd6a-fec5-4024-b85e-061e50f9a747'],43,,,,,,,,,,,,,,,,,Juventus,224,00:03:43.047,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4d841cc6-0ec1-4ca2-b4d2-1f4404289027,128,,"[9.7, 78.5]",3879684,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Mario Carbonero Mancilla,27595.0,Right Wing,11,Sampdoria,234,['abb217a2-ad63-4436-b385-e3449d4e8e31'],45,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:45.272,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,81ee9e7b-4218-4fa6-bf11-2ce6fd603fe7,131,,"[36.1, 76.9]",3879684,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Mario Carbonero Mancilla,27595.0,Right Wing,12,Sampdoria,234,['479e6b54-a478-450a-be82-3aa40896b375'],3,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:03.789,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,adfe12fd-2d7e-4b3f-9672-c35a975b5c20,135,,"[41.7, 70.2]",3879684,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Center Defensive Midfield,13,Sampdoria,234,['5e453260-1c03-4dd7-971e-03e3117a839a'],13,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:13.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,18fdd757-d3f4-4257-8695-eefc74a7cca9,139,,"[38.6, 24.1]",3879684,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vasco Regini,7012.0,Left Back,13,Sampdoria,234,['4ca936d2-31f6-4e65-9bb3-db5b3fc029a0'],17,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:17.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c58cad2-f8af-4c33-84e9-761cd22baff7,142,,"[46.7, 30.5]",3879684,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ervin Zukanović,7137.0,Left Center Back,13,Sampdoria,234,['594324f5-9834-4114-8422-c6767b9c0a5f'],21,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:21.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ca1f550-6ca7-431e-8453-13b16238bb1f,145,,"[71.3, 9.4]",3879684,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vasco Regini,7012.0,Left Back,13,Sampdoria,234,['a2f8a756-feb4-458a-9afa-ac1b757691d9'],26,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:26.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ca8479b-b660-4cb8-b640-8b9d7ec3693b,153,,"[14.8, 15.9]",3879684,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giorgio Chiellini,6954.0,Left Center Back,14,Juventus,224,['6a4297de-de0a-431c-8bde-ebc94a2dac1a'],44,,,,,,,,,,,,,,,,,Juventus,224,00:04:44.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cb5a94e-48d2-4ee7-8278-011bad90cc22,155,,"[27.6, 40.0]",3879684,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leonardo Bonucci,7173.0,Center Back,14,Juventus,224,['b3a115ec-46b4-4666-b30a-d542faf9b22c'],49,,,,,,,,,,,,,,,,,Juventus,224,00:04:49.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9396165a-e78b-454a-bab0-0b354ad26c89,158,,"[40.4, 61.2]",3879684,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniele Rugani,6953.0,Right Center Back,14,Juventus,224,['549f451b-f709-413f-831d-cd3a5fb24235'],52,,,,,,,,,,,,,,,,,Juventus,224,00:04:52.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e1afbf9-9450-47f2-a0e8-efdbe5312918,161,,"[50.9, 75.3]",3879684,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stephan Lichtsteiner,5541.0,Right Wing Back,14,Juventus,224,['36074ca6-76c2-43e7-9b77-b58452207db8'],54,,,,,,,,,,,,,,,,,Juventus,224,00:04:54.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,620c75ee-0e12-41aa-8e85-ca4acb5fdc6b,164,,"[55.7, 63.0]",3879684,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sami Khedira,5566.0,Right Center Midfield,14,Juventus,224,['6530a504-d586-4c89-83b3-23963df9d266'],58,,,,,,,,,,,,,,,,,Juventus,224,00:04:58.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57504455-d225-4cda-9859-35e3d74d3885,166,,"[42.8, 63.5]",3879684,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniele Rugani,6953.0,Right Center Back,14,Juventus,224,['6dff8d59-8bb5-453d-bc73-4b49669fdefd'],59,,,,,,,,,,,,,,,,,Juventus,224,00:04:59.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14fa08ff-3de3-4bfa-9bc5-55a14f6ea449,169,,"[47.4, 28.0]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leonardo Bonucci,7173.0,Center Back,14,Juventus,224,['88347fb4-1728-4c4e-9ebf-72eaf487a969'],2,,,,,,,,,,,,,,,,,Juventus,224,00:05:02.610,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7fb7514e-0193-4cfc-a5c5-7da2b6829232,172,,"[98.7, 17.8]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paul Pogba,20004.0,Left Center Midfield,14,Juventus,224,['dd963032-d851-4d74-8b05-665ef997bbdc'],7,,,,,,,,,,,,,,,,,Juventus,224,00:05:07.001,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a8d16ea6-0cea-4d9c-8a3c-c0c632d05305,175,,"[27.4, 63.5]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Mario Carbonero Mancilla,27595.0,Right Wing,14,Juventus,224,['d9571ee9-441b-49ba-9997-80170d82a10b'],8,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:08.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b25d68ef-5a79-4ff3-9291-e132cbe3d084,182,,"[20.3, 60.0]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mattia Cassani,387417.0,Right Back,15,Sampdoria,234,['dd1a1a37-6c95-4e0f-8550-74709e95797b'],11,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:11.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceb1fabb-5e0f-472f-be3d-47f56e0a578e,184,,"[28.2, 65.2]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Mario Carbonero Mancilla,27595.0,Right Wing,15,Sampdoria,234,['d96ffc16-a90f-4250-ae2e-1f2ce69e0c8c'],12,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:12.542,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,424e0c4a-ab85-4a18-9844-b7cb072dd80c,188,,"[20.8, 63.0]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mattia Cassani,387417.0,Right Back,15,Sampdoria,234,['ab2c2669-12ef-40c0-b19e-7dfe90d5b3d8'],13,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:13.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c624299-1c67-41dd-a51f-b11fc02dab27,193,,"[84.6, 5.9]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrice Evra,20008.0,Left Wing Back,16,Juventus,224,['b644b028-0e53-4e6a-9a53-52cbad2ef202'],16,,,,,,,,,,,,,,,,,Juventus,224,00:05:16.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f12f7a74-95da-45ac-b25e-5d0841897855,196,,"[78.1, 20.5]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,16,Juventus,224,['e4a36ad4-b802-42f0-a5e8-32005a214c58'],18,,,,,,,,,,,,,,,,,Juventus,224,00:05:18.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fcb98e9-7660-47e5-a5fa-72880b9c31c8,198,,"[70.1, 6.0]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,16,Juventus,224,['e821ff67-59a0-4007-9ab1-433531f624a2'],19,,,,,,,,,,,,,,,,,Juventus,224,00:05:19.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7954d5c-b391-40ca-9803-d6edafbaf571,201,,"[55.8, 32.1]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Center Back,16,Juventus,224,['d48a8d4d-8f30-4d4a-a3d6-0f9b8ddd628e'],22,,,,,,,,,,,,,,,,,Juventus,224,00:05:22.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,390182df-76a7-4b7a-8d54-8c8436f0d448,204,,"[78.3, 3.0]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrice Evra,20008.0,Left Wing Back,16,Juventus,224,['19245730-338a-400e-a697-09e6df6e5cd8'],26,,,,,,,,,,,,,,,,,Juventus,224,00:05:26.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,42c918b6-4575-4f05-a029-ef93e3b1349d,207,,"[70.3, 20.0]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,16,Juventus,224,['33d88eb4-9ce1-4b91-9262-4ac8a71ff0d7'],29,,,,,,,,,,,,,,,,,Juventus,224,00:05:29.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c228e37e-2881-472c-9efc-6e19f4bc4730,210,,"[67.1, 42.1]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Center Back,16,Juventus,224,['a5030000-db1c-4477-995d-22955decbb0f'],32,,,,,,,,,,,,,,,,,Juventus,224,00:05:32.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,834548a7-fc69-4cc5-a287-75df76935102,213,,"[90.8, 74.7]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Wing Back,16,Juventus,224,['6f7f302a-b276-47b2-a518-53f60179a8a1'],36,,,,,,,,,,,,,,,,,Juventus,224,00:05:36.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc8fdb3e-754d-4aff-b6f0-e20c63754eb9,217,,"[92.7, 69.5]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,16,Juventus,224,"['19482061-3f5c-4b2a-9252-d77fe6b0861b', '3cb1533a-6ca3-409c-a03f-e1c34cd979e0']",39,,,,,,,,,,,,,,,,,Juventus,224,00:05:39.695,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8d3f3f19-f587-4910-ad4b-83d911b1a4fd,220,,"[82.1, 55.8]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Hernanes de Carvalho Andrade,25345.0,Center Defensive Midfield,16,Juventus,224,['aaa2eef8-ae82-42cf-bc37-136fd5aa4801'],41,,,,,,,,,,,,,,,,,Juventus,224,00:05:41.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,65475937-86b0-4611-98c5-7ecb29ec5e50,224,,"[49.8, 32.4]",3879684,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soriano,6759.0,Right Center Midfield,17,Sampdoria,234,['eec1d0ea-31aa-4e4e-8a7f-4af83f9c5a21'],45,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:45.656,Ball Receipt*,
