50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.996176,,,,,,,,,,,,,9b97f9a6-2eb4-40a1-92f1-7a69772fadd4,923,,"[98.0, 74.2]",3879791,25,,,,,-1.1562022,,Left Foot,True,,"[114.9, 35.8]",,High Pass,,41.95438,,Incomplete,,Giacomo Bonaventura,7026.0,,,,,,1,From Throw In,Keisuke Honda,5683.0,Right Midfield,66,AC Milan,243,"['2f8daca7-83b7-4ad7-bcea-3a0b6e3bae42', 'f1f29404-0600-469b-a9ad-278af60a21dd']",57,,,,,,,,,,,,,,,,,,AC Milan,243,00:25:57.595,Pass,
,,,,,,,,,,,,,,,,,,1.384935,,,,,,,,,,,,,9b806e43-cf56-4eb0-972c-4f664ee729eb,927,,"[120.0, 0.1]",3879791,26,,,,,1.7975951,,Right Foot,,,"[111.3, 37.8]",,High Pass,True,38.690826,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Giacomo Bonaventura,7026.0,Left Midfield,67,AC Milan,243,['ba498cbc-6331-4c74-8809-016e6e14ad38'],29,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:29.923,Pass,
,,,,,,,,,,,,,,,,,,2.402584,,,,,,,,,,,,,aa0e00e4-7887-46bf-9b65-eefcea5159d9,929,,"[84.0, 47.5]",3879791,26,,,,,-3.0911767,,Right Foot,,,"[62.2, 46.4]",,Low Pass,,21.827734,,,,Ignazio Abate,7463.0,,,,,Recovery,1,From Corner,Riccardo Montolivo,7166.0,Right Defensive Midfield,67,AC Milan,243,['d11ec56b-ceb9-4e2d-bb74-cb28ca8ca25e'],33,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:33.785,Pass,
,,,,,,,,,,,,,,,,,,1.624911,,,,,,,,,,,,,6801d97f-e6d4-462d-be7d-ac32ac2c3f71,932,,"[56.7, 47.3]",3879791,26,,,,,0.93168116,,Right Foot,,,"[70.3, 65.6]",,Ground Pass,,22.800219,,,,Riccardo Montolivo,7166.0,,,,,,1,From Corner,Ignazio Abate,7463.0,Right Back,67,AC Milan,243,['e5189579-b925-4603-9111-39ffb652779b'],37,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:37.382,Pass,
,,,,,,,,,,,,,,,,,,1.019469,,,,,,,,,,,,,fbbca9fe-2e33-4c41-9224-d73c4cd63928,936,,"[77.5, 74.2]",3879791,26,,,,,0.44053033,,Right Foot,,,"[84.5, 77.5]",,Ground Pass,,7.738863,,,,Ignazio Abate,7463.0,,,,,,1,From Corner,Riccardo Montolivo,7166.0,Right Defensive Midfield,67,AC Milan,243,"['28db3743-2693-4c62-957c-d839d3a6e42b', '64527704-9110-4371-bb02-72418c7ed694']",41,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:41.404,Pass,True
,,,,,,,,,,,,,,,,,,3.520365,,,,,,,,,,,,,ab88143c-3e18-4e4a-9567-c86fb544142a,942,,"[91.9, 80.0]",3879791,26,,,,,-2.071237,,,,,"[84.9, 67.2]",,High Pass,,14.589037,,,,Keisuke Honda,5683.0,,,,,Throw-in,1,From Throw In,Ignazio Abate,7463.0,Right Back,68,AC Milan,243,['140640df-3bd5-41a6-ac22-59d85f69468e'],57,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:57.781,Pass,
,,,,,,,,,,,,,,,,,,1.461818,,,,,,,,,,,,,dd3c6e09-1c6f-4dd0-9d73-d1d3a10662e6,946,,"[77.5, 51.2]",3879791,27,,,,,-2.534605,,Left Foot,,,"[63.1, 41.2]",,Ground Pass,,17.531685,,,,Alessio Romagnoli,7458.0,,,,,,1,From Throw In,Keisuke Honda,5683.0,Right Midfield,68,AC Milan,243,"['a77385b9-7419-4622-8e48-2fc2833d9f5e', 'ddc69706-df85-4c87-90d4-02d95c547ee2']",2,,,,,,,,,,,,,,,,,,AC Milan,243,00:27:02.483,Pass,True
,,,,,,,,,,,,,,,,,,1.276834,,,,,,,,,,,,,d5572367-c3e2-4108-9791-06f33388c649,949,,"[63.5, 39.9]",3879791,27,,,,,-1.237552,,Right Foot,,,"[70.7, 19.1]",,Ground Pass,,22.010906,,,,Luca Antonelli,8874.0,,,,,,1,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,68,AC Milan,243,['d5784dfc-0f51-4e66-9d9c-c7ec191e8809'],5,,,,,,,,,,,,,,,,,,AC Milan,243,00:27:05.165,Pass,
,,,,,,,,,,,,,,,,,,0.958875,,,,,,,,,,,,,a3275497-345f-4342-a072-31207d349c0e,952,,"[73.0, 10.1]",3879791,27,,,,,0.90642536,,Left Foot,,,"[79.5, 18.4]",,Ground Pass,,10.542295,,,,Giacomo Bonaventura,7026.0,,,,,,1,From Throw In,Luca Antonelli,8874.0,Left Back,68,AC Milan,243,['b88aa80a-ffea-46bb-b445-65f6a2d0c98d'],7,,,,,,,,,,,,,,,,,,AC Milan,243,00:27:07.825,Pass,
,,,,,,,,,,,,,,,,,,2.467946,,,,,,,,,,,,,a4273538-162b-4390-a074-46daf3908c2d,955,,"[63.5, 20.3]",3879791,27,,,,,1.869035,,Right Foot,,,"[55.2, 47.3]",,Ground Pass,,28.246946,,,,Cristian Eduardo Zapata Valencia,6360.0,,,,,,1,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,68,AC Milan,243,['e6f8ac24-34f1-498b-9737-30799e84cd50'],12,,,,,,,,,,,,,,,,,,AC Milan,243,00:27:12.256,Pass,
,,,,,,,,,,,,,,,,,,0.962092,,,,,,,,,,,,,55d6a1c4-06e3-434c-be80-a8bc6007d76b,959,,"[54.0, 58.1]",3879791,27,,,,,1.3108072,,Right Foot,,,"[59.4, 78.4]",,Ground Pass,,21.00595,,,,Ignazio Abate,7463.0,,,,,,1,From Throw In,Cristian Eduardo Zapata Valencia,6360.0,Right Center Back,68,AC Milan,243,['ef85db6a-f61e-4985-9d10-8f8eb3cea8d4'],16,,,,,,,,,,,,,,,,,,AC Milan,243,00:27:16.097,Pass,
,,,,,,,,,,,,,,,,,,0.920635,,,,,,,,,,,,,a57963ed-3f09-49a4-8e2f-674a1ea41651,963,,"[56.1, 77.8]",3879791,27,,,,,-0.54455173,,Right Foot,,,"[70.3, 69.2]",,Ground Pass,,16.601204,,,,Riccardo Montolivo,7166.0,,,,,,1,From Throw In,Ignazio Abate,7463.0,Right Back,68,AC Milan,243,"['87989d56-098e-4794-9c47-b5a40b7efa32', '92a0e00c-3d51-4ff7-be76-d943d93e1757']",17,,,,,,,,,,,,,,,,,,AC Milan,243,00:27:17.748,Pass,True
,,,,,,,,,,,,,,,,,,1.265104,,,,,,,,,,,,,6e58f7fc-91f2-48d4-88f3-26236d74c6f2,969,,"[39.0, 10.7]",3879791,27,,,,,-0.62478256,,Left Foot,,,"[49.4, 3.2]",,Ground Pass,,12.822247,,,,Senad Lulić,7785.0,,,,,,1,Regular Play,Edson Braafheid,8459.0,Left Back,69,Lazio,236,['47d39ee9-c526-4bda-bdaa-6f8396630622'],21,,,,,,,,,,,,,,,,,,Lazio,236,00:27:21.023,Pass,
,,,,,,,,,,,,,,,,,,1.078561,,,,,,,,,,,,,21e85611-b5d9-40cd-967e-497837fcecd2,972,,"[49.1, 4.6]",3879791,27,,,,,-0.5404195,,Right Foot,,,"[56.6, 0.1]",,Ground Pass,,8.746428,,Out,,Alessandro Matri,8296.0,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Center Midfield,69,Lazio,236,"['5ab71c6a-a78b-4018-aa63-1186e671148b', 'bf7e1486-3fa9-4aea-85eb-ea9f8d79c35d']",22,,,,,,,,,,,,,,,,,,Lazio,236,00:27:22.288,Pass,True
,,,,,,,,,,,,,,,,,,1.730454,,,,,,,,,,,,,d404fba3-5fb8-43f4-8037-896eecd5e8ba,974,,"[68.2, 80.0]",3879791,27,,,,,-0.7086263,,,,,"[82.9, 67.4]",,High Pass,,19.361044,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,Throw-in,1,From Throw In,Ignazio Abate,7463.0,Right Back,70,AC Milan,243,"['256fa6b2-3605-45ca-b105-fe570ee6a554', '9f7bf36e-81de-4c03-883a-6bea7666bfb4']",28,,,,,,,,,,,,,,,,,,AC Milan,243,00:27:28.421,Pass,
,,,,,,,,,,,,,,,,,,2.884512,,,,,,,,,,,,,3579d1e9-66f4-4607-b42c-af72a9e06576,979,,"[43.3, 8.0]",3879791,27,,,,,0.07765333,,Left Foot,,,"[78.0, 10.7]",,High Pass,,34.804886,,Incomplete,,,,,,,,,1,Regular Play,Wesley Hoedt,3588.0,Left Center Back,71,Lazio,236,"['b2b55baf-d3f5-4ca3-9d1d-718e95905fe7', 'ef956811-ff45-48c7-b7f0-23d612a88323']",31,,,,,,,,,,,,,,,,,,Lazio,236,00:27:31.420,Pass,True
,,,,,,,,,,,,,,,,,,1.000303,,,,,,,,,,,,,74b50515-8faa-4d86-8cb4-6318087faf7f,983,,"[57.9, 12.9]",3879791,27,,,,,-1.5707964,,Right Foot,,,"[57.9, 3.7]",,Ground Pass,,9.2,,,,Senad Lulić,7785.0,,,,,,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,71,Lazio,236,['a755f7f7-01bb-448e-867c-740c4dd05f97'],36,,,,,,,,,,,,,,,,,,Lazio,236,00:27:36.659,Pass,
,,,,,,,,,,,,,,,,,,1.694533,,,,,,,,,,,,,4504624d-4b76-49ae-8239-c2334b341737,987,,"[57.5, 0.5]",3879791,27,,,,,2.7793658,,Right Foot,,,"[48.0, 4.1]",,Ground Pass,,10.159232,,,,Edson Braafheid,8459.0,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Center Midfield,71,Lazio,236,['42e23de9-d45a-48dd-9fea-65ac12a38498'],38,,,,,,,,,,,,,,,,,,Lazio,236,00:27:38.905,Pass,
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,32726a79-0779-4114-a501-c20dd02e16eb,993,,"[50.3, 9.8]",3879791,27,,True,,,1.3938061,,Right Foot,,,"[61.3, 71.3]",,Ground Pass,,62.475994,,,,Patricio Gabarrón Gil,8190.0,,True,,,Free Kick,1,From Free Kick,Wesley Hoedt,3588.0,Left Center Back,72,Lazio,236,['4cb99dc0-c7af-41e7-81c7-1400b6dbf35c'],55,,,,,,,,,,,,,,,,,,Lazio,236,00:27:55.192,Pass,
,,,,,,,,,,,,,,,,,,0.814147,,,,,,,,,,,,,113e240e-6e93-4945-9b5f-1c17d851a8f2,995,,"[63.4, 67.7]",3879791,27,,,,,0.72799003,,Left Foot,,,"[72.6, 75.9]",,Ground Pass,,12.32396,,,,Antonio Candreva,7776.0,,,,,,1,From Free Kick,Patricio Gabarrón Gil,8190.0,Right Back,72,Lazio,236,['d5b30d2a-0dbf-4434-91a4-0372bb164c40'],58,,,,,,,,,,,,,,,,,,Lazio,236,00:27:58.178,Pass,
,,,,,,,,,,,,,,,,,,0.97565,,,,,,,,,,,,,722b4d78-bfc0-4532-be7e-8017aa1e6bdb,998,,"[72.4, 75.6]",3879791,27,,,,,-2.1070435,,Right Foot,,,"[66.1, 65.0]",,Ground Pass,,12.330855,,,,Patricio Gabarrón Gil,8190.0,,,,,,1,From Free Kick,Antonio Candreva,7776.0,Right Wing,72,Lazio,236,['2abd6c9e-374f-4574-9c46-1b63596f1b77'],59,,,,,,,,,,,,,,,,,,Lazio,236,00:27:59.576,Pass,
,,,,,,,,,,,,,,,,,,1.033037,,,,,,,,,,,,,7697423a-8698-4532-b167-b19f3db2d4df,1002,,"[64.5, 66.4]",3879791,28,,,,,1.8037755,,Right Foot,,,"[63.1, 72.3]",,Ground Pass,,6.063827,,,,Antonio Candreva,7776.0,,,,,,1,From Free Kick,Patricio Gabarrón Gil,8190.0,Right Back,72,Lazio,236,"['01219e04-ec7a-47f2-aad6-5b681595232b', '258a1a74-02ce-4e6a-b734-e3f7e35d53d9']",0,,,,,,,,,,,,,,,,,,Lazio,236,00:28:00.742,Pass,True
,,,,,,,,,,,,,,,,,,1.781386,,,,,,,,,,,,,3a96a0cb-2375-44c0-94a5-4b52b625cbd3,1005,,"[62.5, 74.7]",3879791,28,,,,,-2.4516716,,Right Foot,,,"[37.9, 54.4]",,Ground Pass,,31.894358,,,,Milan Biševac,3103.0,,,,,,1,From Free Kick,Antonio Candreva,7776.0,Right Wing,72,Lazio,236,"['0357150e-001e-439e-8eed-3bf85dd7f251', 'df254eea-b120-4b56-9bb8-aac563e2583e']",1,,,,,,,,,,,,,,,,,,Lazio,236,00:28:01.775,Pass,True
,,,,,,,,,,,,,,,,,,1.66818,,,,,,,,,,,,,b73a47dc-5047-4193-b72f-ea02a1c7289c,1008,,"[31.1, 51.7]",3879791,28,,,,,-2.4454305,,Right Foot,,,"[10.4, 34.4]",,Ground Pass,,26.977398,,,,Federico Marchetti,12491.0,,,,,,1,From Free Kick,Milan Biševac,3103.0,Right Center Back,72,Lazio,236,['fbbf7ae1-5802-489b-b85a-4cea75b71224'],5,,,,,,,,,,,,,,,,,,Lazio,236,00:28:05.194,Pass,
,,,,,,,,,,,,,,,,,,3.263267,,,,,,,,,,,,,05822812-a496-48b2-8aa9-6d48594d48f1,1011,,"[9.9, 34.4]",3879791,28,,,,,0.98930407,,Left Foot,,,"[21.6, 52.2]",,High Pass,,21.30094,,,,Milan Biševac,3103.0,,,,,,1,From Free Kick,Federico Marchetti,12491.0,Goalkeeper,72,Lazio,236,['15008d3a-601f-41bc-8562-bdd38dc05ea6'],7,,,,,,,,,,,,,,,,,,Lazio,236,00:28:07.099,Pass,
,,,,,,,,,,,,,,,,,,2.366677,,,,,,,,,,,,,f7ab63c7-a450-44c5-be0f-6b653a3644d9,1013,,"[21.6, 52.6]",3879791,28,,,,,1.185761,,Right Foot,,,"[29.3, 71.6]",,High Pass,,20.500975,,,,Antonio Candreva,7776.0,,,,,,1,From Free Kick,Milan Biševac,3103.0,Right Center Back,72,Lazio,236,['fc5cf071-de16-43c8-b5eb-c6ef28186e3c'],10,,,,,,,,,,,,,,,,,,Lazio,236,00:28:10.362,Pass,
,,,,,,,,,,,,,,,,,,0.503082,,,,,,,,,,,,,df3dafbb-8a60-4574-b7e0-0fd1da4e16e9,1017,,"[35.8, 72.9]",3879791,28,,,,,0.44237423,,Right Foot,,,"[41.5, 75.6]",,Ground Pass,,6.307139,,,,Patricio Gabarrón Gil,8190.0,,,,,,1,From Free Kick,Antonio Candreva,7776.0,Right Wing,72,Lazio,236,"['5d3b72dc-cd45-401d-8a82-4daa0d9de154', 'f33b4c59-12c1-4b1c-97b1-6eed8c70e101']",13,,,,,,,,,,,,,,,,,,Lazio,236,00:28:13.462,Pass,True
,,,,,,,,,,,,,,,,,,1.321525,,,,,,,,,,,,,96d255ef-43e9-4f6d-ba59-622283f1b662,1020,,"[41.3, 75.0]",3879791,28,,,,,-1.1567973,,Right Foot,,,"[44.2, 68.4]",,Ground Pass,,7.209022,,,,Antonio Candreva,7776.0,,,,,,1,From Free Kick,Patricio Gabarrón Gil,8190.0,Right Back,72,Lazio,236,"['42e6bc92-89c8-40d1-9e67-3cb92366f8bd', 'a870f90c-8ae4-4a8e-bde3-63cc75823f71']",13,,,,,,,,,,,,,,,,,,Lazio,236,00:28:13.965,Pass,True
,,,,,,,,,,,,,,,,,,1.010632,,,,,,,,,,,,,84c2a3ec-8ae0-4a34-ab21-57129ce19bc7,1022,,"[43.7, 67.5]",3879791,28,,,,,-0.67474097,,Right Foot,,,"[59.7, 54.7]",,Ground Pass,,20.489998,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,1,From Free Kick,Antonio Candreva,7776.0,Right Wing,72,Lazio,236,['f3ca2681-8c9f-4537-ba1b-f4f1f95440fd'],15,,,,,,,,,,,,,,,,,,Lazio,236,00:28:15.286,Pass,
,,,,,,,,,,,,,,,,,,0.540624,,,,,,,,,,,,,3cf73e5a-46b5-4251-a4d7-4be78a2c9040,1032,,"[63.1, 74.7]",3879791,28,,,,,-0.38588268,,Right Foot,,,"[66.3, 73.4]",,Ground Pass,,3.4539833,,Incomplete,,Marco Parolo,8173.0,,,,,,1,From Free Kick,Felipe Anderson Pereira Gomes,8172.0,Left Wing,72,Lazio,236,"['2685f3bc-7107-4700-b0f9-5ccbeea106eb', '82a05a2d-43ba-4f0b-8af2-17db845bad93', '855e8574-bc0c-4b7c-a03b-234ab8ad5505']",19,,,,,,,,,,,,,,,,,,Lazio,236,00:28:19.900,Pass,True
,,,,,,,,,,,,,,,,,,1.390071,,,,,,,,,,,,,e173382b-192d-4adf-a5b4-6214a39ff0e1,1036,,"[71.9, 80.0]",3879791,28,,True,,,-1.1824776,,,,,"[78.2, 64.6]",,Low Pass,,16.63881,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,Throw-in,1,From Throw In,Patricio Gabarrón Gil,8190.0,Right Back,73,Lazio,236,['bbbf033a-4442-4023-9cc6-565bcb6b922e'],31,,,,,,,,,,,,,,,,,,Lazio,236,00:28:31.533,Pass,
,,,,,,,,,,,,,,,,,,1.552963,,,,,,,,,,,,,1b5d1236-8884-4428-9d00-2456c4f4dec6,1048,,"[43.7, 31.8]",3879791,28,,,,,1.8316803,,Left Foot,,,"[37.8, 53.9]",,Ground Pass,,22.874002,,,,Cristian Eduardo Zapata Valencia,6360.0,,,,,Free Kick,1,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,75,AC Milan,243,['28a9ccd0-09bd-4230-8239-065e39b45c2b'],54,,,,,,,,,,,,,,,,,,AC Milan,243,00:28:54.493,Pass,
,,,,,,,,,,,,,,,,,,1.532392,,,,,,,,,,,,,3faf5d27-1370-4222-9a2e-08a637d4e9de,1051,,"[38.9, 57.9]",3879791,28,,,,,0.77611053,,Right Foot,,,"[55.2, 73.9]",,Ground Pass,,22.840534,,,,Ignazio Abate,7463.0,,,,,,1,From Free Kick,Cristian Eduardo Zapata Valencia,6360.0,Right Center Back,75,AC Milan,243,['bcb3d0bd-d7d7-48bd-bafd-64772c3617d2'],57,,,,,,,,,,,,,,,,,,AC Milan,243,00:28:57.273,Pass,
,,,,,,,,,,,,,,,,,,2.605652,,,,,,,,,,,,,3a73da3c-c7c9-4221-adc3-63c3dd9b21ca,1054,,"[55.2, 73.9]",3879791,28,,,,,-0.106338926,,Right Foot,,,"[90.8, 70.1]",,Ground Pass,,35.802235,,,,Keisuke Honda,5683.0,,,,,,1,From Free Kick,Ignazio Abate,7463.0,Right Back,75,AC Milan,243,['89e622e8-3428-44d9-938b-cc54c4c7213b'],59,,,,,,,,,,,,,,,,,,AC Milan,243,00:28:59.713,Pass,
,,,,,,,,,,,,,,,,,,0.888536,,,,,,,,,,,,,90e95273-1eed-44ee-b9e6-504acb117351,1058,,"[94.2, 68.5]",3879791,29,,,,,-1.2204821,,Left Foot,,,"[98.0, 58.1]",,Ground Pass,,11.072489,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,From Free Kick,Keisuke Honda,5683.0,Right Midfield,75,AC Milan,243,"['780c64f2-57d9-499c-bb09-4ef51c50c244', 'f6d54af4-3acf-4113-b082-5b7e3dea3354']",2,,,,,,,,,,,,,,,,,,AC Milan,243,00:29:02.532,Pass,True
,,,,,,,,,,,,,,,,,,1.341914,,,,,,,,,,,,,725722b3-aa10-49fb-b3a3-17fe388d15a4,1062,,"[96.2, 56.6]",3879791,29,,,,,0.4636476,,Right Foot,,,"[103.0, 60.0]",,Ground Pass,,7.602631,,Incomplete,,,,,,,,,1,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,75,AC Milan,243,"['4d46ac20-bf1e-42cf-b5b4-7aa14cbb282e', '96ded3dd-7f94-4321-b426-65a7031c8d08']",4,,,,,,,,,,,,,,,,,,AC Milan,243,00:29:04.053,Pass,True
,,,,,,,,,,,,,,,,,,1.666826,,,,,,,,,,,,,fb7fabb6-f32a-459b-bd11-f9b96d52e3bb,1065,,"[21.0, 18.8]",3879791,29,,,,,-0.009755788,,Left Foot,,,"[41.5, 18.6]",,Ground Pass,,20.500975,,,,Senad Lulić,7785.0,,,,,,1,Regular Play,Edson Braafheid,8459.0,Left Back,76,Lazio,236,['f47f4263-1644-4eab-a780-d642871f01a7'],5,,,,,,,,,,,,,,,,,,Lazio,236,00:29:05.812,Pass,
,,,,,,,,,,,,,,,,,,2.563753,,,,,,,,,,,,,0db3f699-f767-4552-87a2-844d2614e7be,1068,,"[65.2, 36.4]",3879791,29,,,,,-0.8905984,,Right Foot,,,"[79.6, 18.6]",,Ground Pass,,22.895414,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Center Midfield,76,Lazio,236,['22a64f45-c41c-480b-8f56-72919f24fc5d'],13,,,,,,,,,,,,,,,,,,Lazio,236,00:29:13.504,Pass,
,,,,,,,,,,,,,,,,,,3.108,,,,,,,,,,,,,d0b570e5-77ff-47ee-b0d1-8578486d6706,1072,,"[79.6, 30.5]",3879791,29,,,,,0.86828476,,Right Foot,,,"[109.4, 65.7]",,High Pass,,46.120277,,,,Antonio Candreva,7776.0,,,,,,1,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Left Wing,76,Lazio,236,['685952f6-c15c-40c1-88f8-ec361988fc16'],18,,,,,,,,,,,,,,,,,,Lazio,236,00:29:18.860,Pass,
,,,,,,,,,,,,,,,,,,1.656662,,,,,,,,,,,,,552a43de-5aa4-45c8-b35e-fc8260c2515c,1075,,"[116.4, 67.3]",3879791,29,,,,,-1.6082788,,Right Foot,True,,"[115.2, 35.3]",,High Pass,,32.02249,,Incomplete,,,,,,,,,1,Regular Play,Antonio Candreva,7776.0,Right Wing,76,Lazio,236,['29994e16-938d-4e67-814b-cdcdc4a2cc34'],24,,,,,,,,,,,,,,,,,,Lazio,236,00:29:24.829,Pass,
,,,,,,,,,,,,,,,,,,1.615021,,,,,,,,,,,,,6494c021-1b5f-4187-8291-3caf01584d07,1077,,"[120.0, 0.1]",3879791,30,,,,,1.7782925,,Right Foot,,,"[111.6, 40.0]",,High Pass,True,40.774624,,Unknown,,Alessandro Matri,8296.0,,,Inswinging,,Corner,1,From Corner,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,77,Lazio,236,['c4eb583a-121e-45ec-814d-7a3814412a8d'],19,,,,,,,,,,,,,,,,,,Lazio,236,00:30:19.417,Pass,
,,,,,,,,,,,,,,,,,,3.630059,,,,,,,,,,,,,980f60dd-210c-41f7-a9c8-6d9282d883ec,1081,,"[13.4, 34.0]",3879791,30,,,,,-0.1066775,,Right Foot,,,"[74.1, 27.5]",,High Pass,,61.04703,,,,Luiz Adriano de Souza da Silva,21272.0,,,,,Free Kick,1,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,78,AC Milan,243,['4d7e9970-f923-4860-91aa-43347b891869'],52,,,,,,,,,,,,,,,,,,AC Milan,243,00:30:52.370,Pass,
,,,,,,,,,,,,,,,,,,0.88924,,,,,,,,,,,,,9e98327e-300a-403f-ab3e-255166aff475,1084,,"[74.1, 27.5]",3879791,30,,,,True,0.105377436,,,,,"[84.5, 28.6]",,Low Pass,,10.458012,,Incomplete,,,,,,,,,1,From Free Kick,Luiz Adriano de Souza da Silva,21272.0,Left Center Forward,78,AC Milan,243,"['64663af3-7df1-4b6a-8d3a-16b247cee62a', '7f5b0f19-6d94-4e6b-a8f9-60be663b6a8e']",56,,,,,,,,,,,,,,,,,,AC Milan,243,00:30:56.068,Pass,True
,,,,,,,,,,,,,,,,,,0.92357,,,,,,,,,,,,,64663af3-7df1-4b6a-8d3a-16b247cee62a,1085,,"[35.6, 51.5]",3879791,30,,True,,,0.65381,,Left Foot,,,"[43.3, 57.4]",,Ground Pass,,9.700516,,,,Marco Parolo,8173.0,,,,,Recovery,1,Regular Play,Wesley Hoedt,3588.0,Left Center Back,79,Lazio,236,"['628a9103-0cd0-45e5-810a-6cae05feea56', '9e98327e-300a-403f-ab3e-255166aff475']",56,,,,,,,,,,,,,,,,,,Lazio,236,00:30:56.958,Pass,
,,,,,,,,,,,,,,,,,,0.590158,,,,,,,,,,,,,a229931e-8713-4200-a792-b9ec055144cf,1087,,"[42.6, 58.9]",3879791,30,,,,,0.5191461,,Right Foot,,,"[51.0, 63.7]",,Ground Pass,,9.674709,,Incomplete,,Antonio Candreva,7776.0,,,,,,1,Regular Play,Marco Parolo,8173.0,Right Center Midfield,79,Lazio,236,"['050015b0-cc78-40de-a1a4-3d75f69621e1', 'bc172551-8144-42d9-b682-e0e49342c29c']",57,,,,,,,,,,,,,,,,,,Lazio,236,00:30:57.953,Pass,
,,,,,,,,,,,,,,,,,,1.379789,,,,,,,,,,,,,bc172551-8144-42d9-b682-e0e49342c29c,1089,,"[69.1, 16.4]",3879791,30,,,,,-1.8925469,,Left Foot,,,"[68.5, 14.6]",,Low Pass,,1.8973666,,Incomplete,,,,,,,,Recovery,1,Regular Play,Luca Antonelli,8874.0,Left Back,79,Lazio,236,"['683c2a89-d8ce-4e24-8607-27df2e08f45c', 'a229931e-8713-4200-a792-b9ec055144cf']",58,,,,,,,,,,,,,,,,,,AC Milan,243,00:30:58.543,Pass,
,,,,,,,,,,,,,,,,,,1.429063,,,,,,,,,,,,,ce0a6ec9-b510-4cbc-8e01-a61b928d8cdb,1097,,"[63.3, 36.9]",3879791,31,,,,,1.9096601,,Right Foot,,,"[59.0, 49.1]",,Ground Pass,,12.93561,,,,Ignazio Abate,7463.0,,,,,Recovery,1,Regular Play,Luiz Adriano de Souza da Silva,21272.0,Left Center Forward,80,AC Milan,243,['3d170185-41a8-4291-9e68-6c9f0f231b8c'],7,,,,,,,,,,,,,,,,,,AC Milan,243,00:31:07.214,Pass,
,,,,,,,,,,,,,,,,,,2.063899,,,,,,,,,,,,,b29f8e61-eefb-45ad-ab3f-29646022a125,1101,,"[73.9, 63.8]",3879791,31,,,,,-0.3784882,,Right Foot,,,"[91.0, 57.0]",,Ground Pass,,18.402445,,,,Keisuke Honda,5683.0,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,80,AC Milan,243,['4c8d211d-6dac-45f0-862c-dacd8df311e2'],10,,,,,,,,,,,,,,,,,,AC Milan,243,00:31:10.880,Pass,
