bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.279995,,,,,,,,,,,,,,,,4fd27c1f-c56c-4e28-8856-f230a5c3c294,28,,,"[58.2, 70.8]",3879640,0,,,,,2.7166162,,Left Foot,,,"[44.5, 77.0]",,Ground Pass,,15.03762,,,,Fabrizio Cacciatore,7050.0,,,,,,,1,From Kick Off,Nicola Rigoni,7041.0,Right Center Midfield,2,Chievo,231,"['2676ffb0-f60f-47c2-ab07-cc45c2b7ca29', '59ff2771-d031-43f5-a64e-7e05f0349e69']",11,,,,,,,,,,,,,,,,,Chievo,231,00:00:11.808,Pass,True
,,,,,,,,,,,,,,,,,2.719994,,,,,,,,,,,,,,,,e33b0fa8-eddf-42a2-ad68-dce7e92ad56e,31,,,"[39.5, 77.3]",3879640,0,,,,,-2.6135182,,Right Foot,,,"[8.3, 59.1]",,Ground Pass,,36.120354,,,,Albano Benjamín Bizzarri,7803.0,,,,,,,1,From Kick Off,Fabrizio Cacciatore,7050.0,Right Back,2,Chievo,231,['06f41382-0d6e-4cb0-9f5b-80d454c4aaf2'],14,,,,,,,,,,,,,,,,,Chievo,231,00:00:14.568,Pass,
,,,,,,,,,,,,,,,,,3.685419,,,,,,,,,,,,,,,,afc5972c-cfdc-476c-97e7-28ea2f6e6bca,37,,,"[70.3, 21.6]",3879640,0,,,,,0.42187127,,Right Foot,,,"[108.4, 38.7]",,Low Pass,,41.761467,,Injury Clearance,,,,,,,,,Recovery,1,Other,Federico Dionisi,24235.0,Left Center Forward,4,Frosinone,291,,42,,,,,,,,,,,,,,,,,Frosinone,291,00:00:42.151,Pass,
,,,,,,,,,,,,,,,,,2.399974,,,,,,,,,,,,,,,,5c839283-ddd3-4a38-890d-f3ce9007586d,40,,,"[27.2, 47.7]",3879640,0,,,,,-0.24153718,,Right Foot,,,"[75.1, 35.9]",,High Pass,,49.33204,,,,Roberto Inglese,7043.0,,,,,,,1,Other,Albano Benjamín Bizzarri,7803.0,Goalkeeper,4,Frosinone,291,['ab0ba4a5-b966-498d-8285-f2fa2a9c30ce'],54,,,,,,,,,,,,,,,,,Chievo,231,00:00:54.303,Pass,
,,,,,,,,,,,,,,,,,0.856336,,,,,,,,,,,,,,,,c3e19c7d-4559-440c-99d3-f88a9e11f4d0,43,,,"[75.1, 35.9]",3879640,0,,,,True,-0.485227,,,,,"[86.1, 30.1]",,Low Pass,,12.435433,,Incomplete,,Alberto Paloschi,6950.0,,,,,,,1,Other,Roberto Inglese,7043.0,Left Center Forward,4,Frosinone,291,"['eaba859c-15ea-49fe-89a1-f78739a28a3d', 'ee77405c-becf-4a2e-9a62-499bcc7a2c49', 'ee980964-b9b9-4ce1-9bdb-456b2b3d4503']",56,,,,,,,,,,,,,,,,,Chievo,231,00:00:56.703,Pass,True
,,,,,,,,,,,,,,,,,5.113614,,,,,,,,,,,,,,,,05a4bc61-f24b-4a9a-9fb8-2b903d8cae59,48,,,"[37.6, 45.3]",3879640,0,,,,,-0.3657473,,Right Foot,,,"[103.4, 20.1]",,High Pass,,70.46049,,Incomplete,,Federico Dionisi,24235.0,,,,,,,1,Other,Aleandro Rosi,7462.0,Right Back,4,Frosinone,291,"['0bebf137-6e94-46e5-bb89-e16f13a21e91', '427771d6-3ab2-46a2-81e7-1f192d87c214']",59,,,,,,,,,,,,,,,,,Frosinone,291,00:00:59.513,Pass,
,,,,,,,,,,,,,,,,,1.079999,,,,,,,,,,,,,,,,bad5d72c-ab01-458f-a8cc-b0ebdf399937,53,,,"[3.7, 73.2]",3879640,1,,,,,-1.6352232,,Left Foot,,,"[2.7, 57.7]",,Ground Pass,,15.532225,,,,Fabrizio Cacciatore,7050.0,,,,,,,1,Regular Play,Dario Dainelli,7771.0,Right Center Back,5,Chievo,231,"['4b28147c-a23b-459e-bc97-ee2a6346f67d', 'accc4019-6dde-48c6-a085-c889dcf5b98b']",9,,,,,,,,,,,,,,,,,Chievo,231,00:01:09.306,Pass,True
,,,,,,,,,,,,,,,,,2.879998,,,,,,,,,,,,,,,,c2c2b4e6-fe72-4ec1-9889-efe90c7d23d8,55,,,"[2.7, 57.7]",3879640,1,,,,,0.41759723,,Right Foot,,,"[47.1, 77.4]",,High Pass,,48.57417,,,,Roberto Inglese,7043.0,,,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,5,Chievo,231,['5703eaf8-5892-4281-848e-41b02cd92f36'],10,,,,,,,,,,,,,,,,,Chievo,231,00:01:10.386,Pass,
,,,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,c85da13c-f33d-4009-a8dc-480f31b1719b,57,,,"[47.1, 77.4]",3879640,1,,,,,-2.7337246,,Head,,,"[39.0, 73.9]",,Low Pass,,8.823832,,,,Valter Birsa,7045.0,,,,,,,1,Regular Play,Roberto Inglese,7043.0,Left Center Forward,5,Chievo,231,['54e40ad9-c288-40e7-bc38-1b5491b17256'],13,,,,,,,,,,,,,,,,,Chievo,231,00:01:13.266,Pass,
,,,,,,,,,,,,,,,,,1.758531,,,,,,,,,,,,,,,,29391f6a-c44a-4dec-9651-800c9d28ef95,73,,,"[38.2, 24.7]",3879640,1,,True,,,-1.3745595,,Left Foot,,,"[41.5, 8.1]",,Ground Pass,,16.924833,,,,Paolo Sammarco,23349.0,,,,,,,1,Regular Play,Daniel Pavlovic,8661.0,Left Back,6,Frosinone,291,['12ee5dba-d620-4499-905a-59f3f2eaccb3'],23,,,,,,,,,,,,,,,,,Frosinone,291,00:01:23.157,Pass,
,,,,,,,,,,,,,,,,,0.989715,,,,,,,,,,,,,,,,064ee8c6-5ab9-43a8-ba37-0502e98bbf4b,75,,,"[44.5, 7.2]",3879640,1,,,,,-0.52984905,,Right Foot,,,"[51.5, 3.1]",,Ground Pass,,8.112336,,,,Danilo Soddimo,11608.0,,,,,,,1,Regular Play,Paolo Sammarco,23349.0,Left Defensive Midfield,6,Frosinone,291,['3d0d0593-e722-44cc-a57b-91f99ba953dc'],25,,,,,,,,,,,,,,,,,Frosinone,291,00:01:25.789,Pass,
,,,,,,,,,,,,,,,,,1.488287,,,,,,,,,,,,,,,,ca5e8a73-8ac4-4b3a-be13-f741d7b1428a,77,,,"[51.5, 3.1]",3879640,1,,,,,2.861181,,Left Foot,,,"[39.0, 6.7]",,Ground Pass,,13.008075,,,,Modibo Diakité,174418.0,,,,,,,1,Regular Play,Danilo Soddimo,11608.0,Left Midfield,6,Frosinone,291,['1d237d38-2a74-48e6-ad9c-bbe2a27d59ba'],26,,,,,,,,,,,,,,,,,Frosinone,291,00:01:26.779,Pass,
,,,,,,,,,,,,,,,,,0.87198,,,,,,,,,,,,,,,,c61ca1bd-9b85-4362-bb86-ad06deebcfa5,80,,,"[39.0, 6.7]",3879640,1,,,True,,-0.80078155,,Left Foot,,,"[45.4, 0.1]",,Ground Pass,,9.193476,,Injury Clearance,,,,,,,,,,1,Regular Play,Modibo Diakité,174418.0,Left Center Back,6,Frosinone,291,,28,,,,,,,,,,,,,,,,,Frosinone,291,00:01:28.327,Pass,
,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,,,,44f5c943-16bb-42d1-9e72-4260dbc347c4,82,,,"[64.4, 80.0]",3879640,1,,True,,,-1.0498866,,,,,"[67.9, 73.9]",,Low Pass,,7.03278,,,,Dario Dainelli,7771.0,,,,,,Throw-in,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,7,Chievo,231,['e6b09fb2-312d-4f20-b1a9-fb7d9d8dc0d9'],57,,,,,,,,,,,,,,,,,Chievo,231,00:01:57.195,Pass,
,,,,,,,,,,,,,,,,,3.96,,,,,,,,,,,,,,,,c4f5d5ac-06a0-49ec-b0c5-a68026423ca7,84,,,"[67.9, 74.8]",3879640,2,,,,,-0.58330226,,Right Foot,,,"[107.3, 48.8]",,Ground Pass,,47.20551,,Injury Clearance,,,,,,,,,,1,From Throw In,Dario Dainelli,7771.0,Right Center Back,7,Chievo,231,,0,,,,,,,,,,,,,,,,,Chievo,231,00:02:00.515,Pass,
,,,,,,,,,,,,,,,,,3.109863,,,,,,,,,,,,,,,,da5ef183-a72a-4438-82ff-0249835f4b91,87,,,"[20.5, 47.4]",3879640,2,,,,,-0.20591204,,Right Foot,,,"[74.6, 36.1]",,High Pass,,55.267532,,Incomplete,,Daniel Ciofani,13613.0,,,,,,,1,Regular Play,Nicola Leali,32037.0,Goalkeeper,8,Frosinone,291,"['544b877c-63b7-4a1d-9ca3-3cd69bbdd521', '92e85927-12af-4547-90b0-06a19f6871b0']",16,,,,,,,,,,,,,,,,,Frosinone,291,00:02:16.288,Pass,
,,,,,,,,,,,,,,,,,1.875489,,,,,,,,,,,,,,,,92e85927-12af-4547-90b0-06a19f6871b0,89,,,"[45.5, 44.0]",3879640,2,,,,True,-0.32536066,,,,,"[70.4, 35.6]",,High Pass,,26.278698,,Incomplete,,Roberto Inglese,7043.0,,,,,,Recovery,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,8,Frosinone,291,"['716014d9-518e-49d1-b28c-6862632b2ac4', '7934b329-a6c4-4184-acad-bc3e0ac42706', '9c876b8f-6653-49cf-98db-e56884ddabe6', 'da5ef183-a72a-4438-82ff-0249835f4b91']",19,,,,,,,,,,,,,,,,,Chievo,231,00:02:19.398,Pass,True
,,,,,,,,,,,,,,,,,2.504623,,,,,,,,,,,,,,,,9c876b8f-6653-49cf-98db-e56884ddabe6,92,,,"[49.7, 44.5]",3879640,2,,,,,-0.9040436,,Head,,,"[63.0, 27.6]",,High Pass,,21.505814,,Incomplete,,Daniel Pavlovic,8661.0,,,,,,Recovery,1,Regular Play,Davide Bertoncini,49440.0,Right Center Back,8,Frosinone,291,"['346e1758-b9e4-42b8-bb6f-3a78fa90e7bb', '6c26dbf8-8f33-4ae6-a65f-4ef92ee72912', '92e85927-12af-4547-90b0-06a19f6871b0']",21,,,,,,,,,,,,,,,,,Frosinone,291,00:02:21.273,Pass,
,,,,,,,,,,,,,,,,,1.747598,,,,,,,,,,,,,,,,346e1758-b9e4-42b8-bb6f-3a78fa90e7bb,95,,,"[57.1, 52.5]",3879640,2,,,,True,-0.101688854,,,,,"[62.0, 52.0]",,High Pass,,4.925444,,Incomplete,,Roberto Inglese,7043.0,,,,,,Recovery,1,Regular Play,Nicola Rigoni,7041.0,Right Center Midfield,8,Frosinone,291,"['41d8693f-978a-440d-b937-ae34828ddf36', '463c54e9-f46f-4aaf-b247-f09ab0840473', '9c876b8f-6653-49cf-98db-e56884ddabe6', 'bf76b14e-facc-4613-8a9e-d43a16293f75']",23,,,,,,,,,,,,,,,,,Chievo,231,00:02:23.778,Pass,True
,,,,,,,,,,,,,,,,,0.146327,,,,,,,,,,,,,,,,fe174978-54c2-49f3-90b7-904a3ee15ecd,100,,,"[61.9, 24.7]",3879640,2,,,,,-1.0943289,,Right Foot,,,"[63.5, 21.6]",,Ground Pass,,3.4885528,,Incomplete,,Danilo Soddimo,11608.0,,,,,,,1,Regular Play,Paolo Sammarco,23349.0,Left Defensive Midfield,8,Frosinone,291,"['4cf2dccf-11be-4e7c-a3c7-b7cf25cdfc85', '617c7ad8-55bc-43ae-825c-0cd34c602ef9', '92b3257e-2ab0-4e67-b32c-1bc23e62f25c']",27,,,,,,,,,,,,,,,,,Frosinone,291,00:02:27.100,Pass,True
,,,,,,,,,,,,,,,,,3.77019,,,,,,,,,,,,,,,,cfdc55b2-19b0-4edc-8f6b-950f4805b5cc,106,,,"[75.8, 15.2]",3879640,2,,,,,-0.44956404,,Right Foot,,,"[104.4, 1.4]",,Ground Pass,,31.755314,,Incomplete,,Danilo Soddimo,11608.0,,,,,,,1,Regular Play,Paolo Sammarco,23349.0,Left Defensive Midfield,8,Frosinone,291,"['58a3556b-e86d-4583-a7f7-06a44f37a17a', '89a1e41d-2a93-4725-b133-d2ab582955dd', '9076bcb3-1911-4d67-a52b-e04e5c6052ae']",30,,,,,,,,,,,,,,,,,Frosinone,291,00:02:30.658,Pass,True
,,,,,,,,,,,,,,,,,0.799998,,,,,,,,,,,,,,,,029ed08d-135e-44e9-b5e1-2b661a9b2b91,111,,,"[16.6, 72.8]",3879640,2,,,,,-0.7662922,,Right Foot,,,"[24.6, 65.1]",,Ground Pass,,11.103603,,,,Ivan Radovanović,7042.0,,,,,,,1,Regular Play,Dario Dainelli,7771.0,Right Center Back,9,Chievo,231,"['a3d921a2-a36b-410b-9307-46189a884a72', 'fe5c4686-20d3-43ff-89fd-141bbb4f0e84']",36,,,,,,,,,,,,,,,,,Chievo,231,00:02:36.029,Pass,True
,,,,,,,,,,,,,,,,,0.839994,,,,,,,,,,,,,,,,364c0947-69da-4b4d-9daf-8b624a0fbabe,113,,,"[24.6, 65.1]",3879640,2,,,,,1.0516502,,Right Foot,,,"[31.4, 77.0]",,Ground Pass,,13.705838,,,,Nicola Rigoni,7041.0,,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,9,Chievo,231,['8b635977-cbdf-4a60-a1df-0ea738f40b00'],36,,,,,,,,,,,,,,,,,Chievo,231,00:02:36.829,Pass,
,,,,,,,,,,,,,,,,,0.09056,,,,,,,,,,,,,,,,5fde607e-9f94-4dc5-bec1-1cc25581d07f,116,,,"[31.3, 77.0]",3879640,2,,,,,-1.0636978,,Right Foot,,,"[32.3, 75.2]",,Low Pass,,2.0591261,,Incomplete,,,,,,,,,,1,Regular Play,Nicola Rigoni,7041.0,Right Center Midfield,9,Chievo,231,"['01c72b45-ba83-453c-af00-cc8c4d82ca41', '98bcf08a-a853-4dc1-bb60-b0c82e8a7c9c']",37,,,,,,,,,,,,,,,,,Chievo,231,00:02:37.669,Pass,True
,,,,,,,,,,,,,,,,,1.426315,,,,,,,,,,,,,,,,1f98c643-652f-4395-b6b2-163816bc7de2,118,,,"[53.8, 80.0]",3879640,2,,,,,-0.87090343,,,,,"[66.6, 64.8]",,High Pass,,19.871588,,Incomplete,,Alberto Paloschi,6950.0,,,,,,Throw-in,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,10,Chievo,231,"['6415c8a8-ca3c-46e0-9e2a-c6c9dc525a5f', 'b588c7da-96b5-42c4-9455-5904e973f1e6']",52,,,,,,,,,,,,,,,,,Chievo,231,00:02:52.886,Pass,
,,,,,,,,,,,,,,,,,1.56884,,,,,,,,,,,,,,,,212613cd-07c3-4689-a80c-a1a96365cd50,121,,,"[51.9, 41.8]",3879640,2,,,,,1.1125933,,Left Foot,,,"[62.8, 63.9]",,High Pass,,24.641834,,Incomplete,,Nicola Rigoni,7041.0,,,,,,Recovery,1,From Throw In,Massimo Gobbi,8645.0,Left Back,10,Chievo,231,"['10af77ed-0975-4389-9185-9d6bc9a5d7b8', 'b4f6289f-41a7-446c-907d-f0d6a09e9404']",56,,,,,,,,,,,,,,,,,Chievo,231,00:02:56.990,Pass,
,,,,,,,,,,,,,,,,,1.541646,,,,,,,,,,,,,,,,09355cb4-4dd0-4e92-9584-fa6a2b7c439d,125,,,"[56.7, 16.2]",3879640,2,,,,,-1.8951994,,Left Foot,,,"[52.9, 4.9]",,Ground Pass,,11.921828,,,,Daniel Pavlovic,8661.0,,,,,,,1,Regular Play,Danilo Soddimo,11608.0,Left Midfield,11,Frosinone,291,['dcdd305a-cc10-4270-911e-30b78823cfd5'],59,,,,,,,,,,,,,,,,,Frosinone,291,00:02:59.826,Pass,
,,,,,,,,,,,,,,,,,0.969017,,,,,,,,,,,,,,,,bcdaec4c-5ca4-4535-9b89-83f82558b18a,128,,,"[62.3, 2.1]",3879640,3,,,,,1.4835186,,Left Foot,,,"[63.0, 10.1]",,Ground Pass,,8.030566,,,,Danilo Soddimo,11608.0,,,,,,,1,Regular Play,Daniel Pavlovic,8661.0,Left Back,11,Frosinone,291,['a3b0da85-d588-4085-8ee0-8996120f19bd'],2,,,,,,,,,,,,,,,,,Frosinone,291,00:03:02.656,Pass,
,,,,,,,,,,,,,,,,,0.654367,,,,,,,,,,,,,,,,a8d971d1-94a1-4f53-8dc8-615c662265da,131,,,"[73.8, 5.5]",3879640,3,,,,,0.7328151,,Right Foot,,,"[82.8, 13.6]",,Ground Pass,,12.108262,,,,Federico Dionisi,24235.0,,,,,,,1,Regular Play,Danilo Soddimo,11608.0,Left Midfield,11,Frosinone,291,['b30cbd99-88a2-4d6e-80e8-bea844837d64'],6,,,,,,,,,,,,,,,,,Frosinone,291,00:03:06.559,Pass,
,,,,,,,,,,,,,,,,,1.914862,,,,,,,,,,,,,,,,208fa21d-142c-4e48-bb74-3bc60ae4b145,135,,,"[85.7, 22.4]",3879640,3,,,,,1.5458015,3ab4d6c0-a291-4f45-a2cb-d55bdd20aefb,Right Foot,,,"[86.7, 62.4]",,Ground Pass,,40.012497,,,,Aleandro Rosi,7462.0,True,,True,,,,1,Regular Play,Federico Dionisi,24235.0,Left Center Forward,11,Frosinone,291,['915f705c-cbea-4433-8266-6cb145b4908d'],9,,,,,,,,,,,,,,,,,Frosinone,291,00:03:09.317,Pass,
,,,,,,,,,,,,,,,,,0.543002,,,,,,,,,,,,,,,,30e6d2fc-c05b-423b-8b08-f51ed1873f93,145,,,"[94.3, 42.1]",3879640,3,,,,,-2.3774679,,Right Foot,,,"[87.1, 35.2]",,Ground Pass,,9.972462,,,,Mirko Gori,20636.0,,,,,,,1,Regular Play,Aleandro Rosi,7462.0,Right Back,11,Frosinone,291,"['b2b8551b-6a99-4c00-81d2-300597c82bbd', 'e1001390-3566-42c3-97a0-34a7c688c48f']",16,,,,,,,,,,,,,,,,,Frosinone,291,00:03:16.338,Pass,True
