50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.137318,,,,,,,,,,,,,3018ff2c-75b6-4b68-8848-cfc35339a4c1,26,,"[76.1, 15.8]",3879821,0,,,,,-0.7058562,,Right Foot,,,"[91.0, 3.1]",,Ground Pass,,19.578049,,,,,Joseph Alfred Duncan,7698.0,,,,,,1,From Kick Off,Lorenzo Pellegrini,6963.0,Right Center Midfield,2,Sassuolo,232,['f00659f9-4749-40c5-86d6-2e5c71d98e85'],12,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:12.723,Pass,
,,,,,,,,,,,,,,,,,1.644719,,,,,,,,,,,,,c0c787bb-ae2c-42e8-adc9-ae2087e7aa47,29,,"[93.7, 3.1]",3879821,0,,,,,0.31234643,,Left Foot,,,"[112.9, 9.3]",,Ground Pass,,20.176224,,,,,Matteo Politano,7109.0,,,,,,1,From Kick Off,Joseph Alfred Duncan,7698.0,Left Center Midfield,2,Sassuolo,232,['5897d02b-3ada-414f-b780-d2e3b396e6af'],15,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:15.557,Pass,
,,,,,,,,,,,,,,,,,0.257686,,,,,,,,,,,,,e9d0e81f-9186-437d-ac53-7a1a81c30985,33,,"[112.9, 9.3]",3879821,0,,,,,1.487655,,Left Foot,,,"[113.2, 12.9]",,Ground Pass,,3.6124783,,,Incomplete,,Domenico Berardi,7131.0,,,,,,1,From Kick Off,Matteo Politano,7109.0,Left Wing,2,Sassuolo,232,"['9420531a-4368-4f31-809b-c110a5c8f31d', 'd10241ac-e892-435a-9b56-08238162d6bf', 'd676100d-5325-4466-b00d-b22bac7db0b2']",17,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:17.325,Pass,True
,,,,,,,,,,,,,,,,,1.229415,,,,,,,,,,,,,c177327b-52ba-43d5-a0f5-62068872a28c,38,,"[8.4, 70.8]",3879821,0,,,,,-0.3112492,,Right Foot,,,"[34.2, 62.5]",,High Pass,,27.102215,,,,,Josip Iličić,7139.0,,,,,,1,From Kick Off,Gonzalo Javier Rodríguez,25931.0,Right Center Back,2,Sassuolo,232,['c950dbc9-5afa-4869-a6ce-7dee0901dc55'],19,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:19.768,Pass,
,,,,,,,,,,,,,,,,,0.969475,,,,,,,,,,,,,e79dfbe7-6e0c-4092-b6e5-5a403718014d,41,,"[34.2, 62.5]",3879821,0,,,,,-0.68052125,,No Touch,,,"[48.9, 50.6]",,Low Pass,,18.912958,,True,Incomplete,,Nikola Kalinić,7033.0,,,,,,1,From Kick Off,Josip Iličić,7139.0,Center Attacking Midfield,2,Sassuolo,232,"['1b6b467f-51df-4f55-ac81-db42146bcaed', 'ecd19e96-e8fe-48e7-9fff-92630a36966e']",21,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:21.037,Pass,
,,,,,,,,,,,,,,,,,2.904668,,,,,,,,,,,,,07cc16be-8e4e-4bd1-8389-c5f6618821fb,44,,"[33.6, 54.5]",3879821,0,,,,,-1.013845,,Right Foot,,,"[50.6, 27.2]",,Ground Pass,,32.160378,,,Incomplete,,Borja Valero Iglesias,6997.0,,,,,Recovery,1,From Kick Off,Milan Badelj,6305.0,Left Defensive Midfield,2,Sassuolo,232,"['475832b4-9a61-47b9-8b91-c3b629235119', 'cd00edd0-13f8-4eb8-9a10-4fcbe3eedc4d']",23,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:23.123,Pass,
,,,,,,,,,,,,,,,,,1.593635,,,,,,,,,,,,,e32a95b4-2fdb-4f2c-8391-13584cf1a2fd,48,,"[72.0, 74.0]",3879821,0,,,,,-2.0344439,,Right Foot,,,"[65.4, 60.8]",,Ground Pass,,14.758049,,,,,Francesco Magnanelli,7127.0,,,,,,1,From Kick Off,Šime Vrsaljko,5461.0,Right Back,2,Sassuolo,232,['77cc6270-10b4-4dd7-bbfa-e303ce5e4b28'],29,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:29.263,Pass,
,,,,,,,,,,,,,,,,,2.439715,,,,,,,,,,,,,c2b9e491-bce4-4eed-af06-90d2faaf7d28,51,,"[65.9, 64.3]",3879821,0,,,,,-1.8464258,,Right Foot,,,"[57.5, 34.6]",,High Pass,,30.865028,,,,,Francesco Acerbi,7119.0,,,,,,1,From Kick Off,Francesco Magnanelli,7127.0,Center Defensive Midfield,2,Sassuolo,232,['b688c05b-79f5-4731-a8c6-79671dd8a115'],32,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:32.825,Pass,
,,,,,,,,,,,,,,,,,0.938113,,,,,,,,,,,,,ea4a20ed-ccd2-412f-bb4a-bc2be8b3864a,54,,"[68.5, 19.5]",3879821,0,,,,,0.402114,,Left Foot,,,"[85.9, 26.9]",,Ground Pass,,18.9082,,,,,Gregoire Defrel,7457.0,,,,,,1,From Kick Off,Francesco Acerbi,7119.0,Left Center Back,2,Sassuolo,232,['e7ef9394-9096-4926-a5d3-709141644d32'],38,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:38.006,Pass,
,,,,,,,,,,,,,,,,,0.61192,,,,,,,,,,,,,bfb3a90b-83fc-4642-adbe-50e6150f3e81,56,,"[85.9, 26.9]",3879821,0,,,,,-1.235472,,Left Foot,,,"[88.2, 20.3]",,Ground Pass,,6.9892774,,,,,Joseph Alfred Duncan,7698.0,,,,,,1,From Kick Off,Gregoire Defrel,7457.0,Center Forward,2,Sassuolo,232,['b5bc9480-7d61-46d5-a1ac-3ac5bceed6d0'],38,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:38.944,Pass,
,,,,,,,,,,,,,,,,,0.378604,,,,,,,,,,,,,6a1c0bd9-3933-4593-9e9a-ba91627585c6,65,,"[89.6, 19.5]",3879821,0,,,,,0.0,,Left Foot,,,"[89.6, 19.5]",,Ground Pass,,0.0,,,,,Gregoire Defrel,7457.0,,,,,,1,From Kick Off,Joseph Alfred Duncan,7698.0,Left Center Midfield,2,Sassuolo,232,['7d9126d3-ecfb-4d5d-b912-7fb51d184aea'],42,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:42.515,Pass,
,,,,,,,,,,,,,,,,,1.635337,,,,,,,,,,,,,a9507163-4fbe-453e-9ea3-7206da666616,69,,"[86.5, 19.7]",3879821,0,,,,,-2.7451513,,Left Foot,,,"[65.0, 10.7]",,Ground Pass,,23.307724,,,,,Francesco Acerbi,7119.0,,,,,,1,From Kick Off,Gregoire Defrel,7457.0,Center Forward,2,Sassuolo,232,"['5dfaac43-cdeb-4158-90c9-778be7679ef1', 'd02bf6b6-473f-42e0-8b0a-44c0ec6767ec']",44,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:44.211,Pass,True
,,,,,,,,,,,,,,,,,1.992935,,,,,,,,,,,,,d26b8979-a911-46b3-9ae3-81c618ba9085,72,,"[63.4, 10.7]",3879821,0,,,,,2.0880058,,Left Foot,,,"[44.4, 44.1]",,Ground Pass,,38.426033,,,,,Paolo Cannavaro,8848.0,,,,,,1,From Kick Off,Francesco Acerbi,7119.0,Left Center Back,2,Sassuolo,232,['909917e8-145e-4479-a5f7-a1c14dcf9d91'],47,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:47.511,Pass,
,,,,,,,,,,,,,,,,,2.1776,,,,,,,,,,,,,1b0ab562-35cd-4f39-8c4d-9fb8a6da3a0e,75,,"[44.4, 44.1]",3879821,0,,,,,-2.810813,,Right Foot,,,"[17.9, 35.0]",,Ground Pass,,28.018923,,,,,Andrea Consigli,7132.0,,,,,,1,From Kick Off,Paolo Cannavaro,8848.0,Right Center Back,2,Sassuolo,232,"['c7ab077e-2c56-413b-936a-31e4b9dd62f8', 'ec1d2fa2-e329-43be-ac91-3d1de3979401']",49,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:49.504,Pass,True
,,,,,,,,,,,,,,,,,2.14309,,,,,,,,,,,,,d026e92c-1edc-40ad-9a90-2b0d3d247a19,77,,"[17.9, 35.0]",3879821,0,,,,,-1.1318733,,Right Foot,,,"[30.2, 8.8]",,Ground Pass,,28.943565,,,,,Francesco Acerbi,7119.0,,,,,,1,From Kick Off,Andrea Consigli,7132.0,Goalkeeper,2,Sassuolo,232,['95ea8f13-cfaa-4c15-9817-6ff5bafdec98'],51,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:51.681,Pass,
,,,,,,,,,,,,,,,,,1.504468,,,,,,,,,,,,,9c7ed9a4-f01b-4ca4-adfd-674fa94d9bc3,80,,"[25.1, 9.5]",3879821,0,,,,,2.4345322,,Right Foot,,,"[9.3, 23.0]",,Ground Pass,,20.781963,,,,,Andrea Consigli,7132.0,,,,,,1,From Kick Off,Francesco Acerbi,7119.0,Left Center Back,2,Sassuolo,232,['58e755e9-7432-4eec-9649-b59dab5723d1'],54,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:54.816,Pass,
,,,,,,,,,,,,,,,,,2.47432,,,,,,,,,,,,,57b50688-50b6-4446-8084-09d7be3eda3e,83,,"[9.8, 23.4]",3879821,0,,,,,-0.13316365,,Left Foot,,,"[41.9, 19.1]",,High Pass,,32.386726,,,Incomplete,,Francesco Magnanelli,7127.0,,,,,,1,From Kick Off,Andrea Consigli,7132.0,Goalkeeper,2,Sassuolo,232,"['76450a28-c1a3-4b60-8f2e-0613c7738e40', 'c06062c1-5b38-43ad-9997-581a4706ca8f', 'c3cc2902-93ac-4a1e-a2e3-8f5baa73aff1']",56,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:56.321,Pass,True
,,,,,,,,,,,,,,,,,1.076065,,,,,,,,,,,,,76450a28-c1a3-4b60-8f2e-0613c7738e40,85,,"[78.2, 61.0]",3879821,0,,,,,1.0288776,,Right Foot,,,"[84.1, 70.8]",,Low Pass,,11.438969,,,Incomplete,,Cristian Tello Herrera,6658.0,,,,,Recovery,1,From Kick Off,Matías Vecino Falero,5255.0,Right Defensive Midfield,2,Sassuolo,232,"['0814fcb8-3abe-44b5-bb9d-7010d239a035', '0e235cc0-85ff-40f9-a10d-7ece3890dca3', '57b50688-50b6-4446-8084-09d7be3eda3e']",58,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:58.795,Pass,
,,,,,,,,,,,,,,,,,1.672529,,,,,,,,,,,,,0f336b69-279c-4dd1-babc-dde6e9caaa28,89,,"[29.6, 8.8]",3879821,1,,,,,2.6679952,,Left Foot,,,"[13.6, 17.0]",,Ground Pass,,17.978876,,,,,Francesco Acerbi,7119.0,,,,,,1,From Kick Off,Federico Peluso,7118.0,Left Back,2,Sassuolo,232,['d8b22a73-c5a1-4f8d-9b2e-e06792ef845c'],1,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:01.505,Pass,
,,,,,,,,,,,,,,,,,0.909325,,,,,,,,,,,,,1c4ffa8a-1c23-4a83-a628-bc68a72806ba,92,,"[13.6, 18.5]",3879821,1,,,,,0.23329695,,Left Foot,,,"[23.7, 20.9]",,Ground Pass,,10.381233,,,,,Francesco Magnanelli,7127.0,,,,,,1,From Kick Off,Francesco Acerbi,7119.0,Left Center Back,2,Sassuolo,232,['1b53347e-95fa-4903-b88d-325377e060f4'],5,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:05.695,Pass,
,,,,,,,,,,,,,,,,,1.923887,,,,,,,,,,,,,6597bd84-116a-4dd2-a747-50f828ff871d,94,,"[23.7, 20.9]",3879821,1,,,,,2.475085,,Right Foot,,,"[7.3, 33.8]",,Ground Pass,,20.865522,,,,,Andrea Consigli,7132.0,,,,,,1,From Kick Off,Francesco Magnanelli,7127.0,Center Defensive Midfield,2,Sassuolo,232,['971e4a19-75a4-439f-8835-c34b292aea17'],6,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:06.604,Pass,
,,,,,,,,,,,,,,,,,1.743164,,,,,,,,,,,,,32732fee-3a23-4f56-a170-889d43360bf5,96,,"[6.7, 34.0]",3879821,1,,,,,-1.5055828,,Right Foot,,,"[8.3, 9.5]",,Ground Pass,,24.552189,,,,,Francesco Acerbi,7119.0,,,,,,1,From Kick Off,Andrea Consigli,7132.0,Goalkeeper,2,Sassuolo,232,['47b6fa71-899e-4445-8273-61f11f2a6934'],8,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:08.528,Pass,
,,,,,,,,,,,,,,,,,1.136468,,,,,,,,,,,,,373ba61a-8ec1-4908-a644-cfb3a256fdbc,99,,"[8.7, 4.5]",3879821,1,,,,,-0.09065989,,Left Foot,,,"[17.5, 3.7]",,Ground Pass,,8.836288,,,,,Federico Peluso,7118.0,,,,,,1,From Kick Off,Francesco Acerbi,7119.0,Left Center Back,2,Sassuolo,232,['8df986c6-ab98-458d-9e92-f86318c286ff'],12,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:12.847,Pass,
,,,,,,,,,,,,,,,,,1.034584,,,,,,,,,,,,,bdbdbb36-b4d2-4623-a4bf-b7c00dfddbac,105,,"[22.4, 0.1]",3879821,1,,,,,1.4243121,,,,,"[23.3, 6.2]",,Low Pass,,6.166036,,,,,Francesco Magnanelli,7127.0,,,,,Throw-in,1,From Throw In,Federico Peluso,7118.0,Left Back,3,Sassuolo,232,['fb4d56fd-4df7-4de4-9454-0bd97ec6da09'],24,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:24.221,Pass,
,,,,,,,,,,,,,,,,,2.521016,,,,,,,,,,,,,7981e2e8-71a6-4ae7-92cb-40259c848504,108,,"[15.3, 9.0]",3879821,1,,,,,1.8565093,,Right Foot,,,"[5.9, 41.0]",,Ground Pass,,33.352062,,,,,Andrea Consigli,7132.0,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,3,Sassuolo,232,['9f1041bb-316b-47d3-a446-4ca1904a81df'],27,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:27.668,Pass,
,,,,,,,,,,,,,,,,,3.100543,,,,,,,,,,,,,39486641-2189-4a08-9053-1210109f195c,113,,"[6.1, 36.5]",3879821,1,,,,,0.049444202,,Right Foot,,,"[54.6, 38.9]",,High Pass,,48.559345,,,Incomplete,,Gregoire Defrel,7457.0,,,,,,1,From Throw In,Andrea Consigli,7132.0,Goalkeeper,3,Sassuolo,232,"['4b1de985-9ee0-433a-8716-9cb3827023ce', 'b188220d-ad1f-47b1-9124-6d782e3e922c', 'ff808a84-616c-45f9-8a08-958a35244e7f']",30,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:30.747,Pass,True
,,,,,,,,,,,,,,,,,2.255434,,,,,,,,,,,,,ff808a84-616c-45f9-8a08-958a35244e7f,115,,"[65.5, 41.2]",3879821,1,,,,,0.79982024,,Head,,,"[86.0, 62.3]",,Low Pass,,29.418701,,,,,Josip Iličić,7139.0,,,,,Recovery,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Left Center Back,3,Sassuolo,232,"['39486641-2189-4a08-9053-1210109f195c', 'ad0fe39c-c499-4b83-95f1-ae71e2bd67bd']",33,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:33.848,Pass,
,,,,,,,,,,,,,,,,,2.076435,,,,,,,,,,,,,f6b67cf3-169d-4a70-8456-dd455fbb8451,118,,"[76.4, 55.1]",3879821,1,,,,,-1.2877005,,Left Foot,,,"[86.0, 22.1]",,Ground Pass,,34.368008,,,Incomplete,,Marcos Alonso Mendoza,3964.0,,,,,,1,From Throw In,Josip Iličić,7139.0,Center Attacking Midfield,3,Sassuolo,232,"['0706a05b-667b-47c3-8742-c94dd6ba6122', '9b4d04c0-56c0-42ca-b7b4-a61752515c9c']",40,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:40.165,Pass,
,,,,,,,,,,,,,,,,,0.502111,,,,,,,,,,,,,9b4d04c0-56c0-42ca-b7b4-a61752515c9c,120,,"[34.1, 58.0]",3879821,1,,,,,-1.3481354,,Left Foot,,,"[35.3, 52.7]",,Ground Pass,,5.434151,,,,,Lorenzo Pellegrini,6963.0,,,,,Interception,1,From Throw In,Domenico Berardi,7131.0,Right Wing,3,Sassuolo,232,"['385a2c3a-bd01-4cd6-8c4c-0d2ec023b229', 'f6b67cf3-169d-4a70-8456-dd455fbb8451']",42,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:42.241,Pass,
,,,,,,,,,,,,,,,,,0.411569,,,,,,,,,,,,,7daeec63-14ee-4f63-bf0e-396e463be5f1,123,,"[34.9, 51.6]",3879821,1,,,,,1.4570043,,Right Foot,,,"[35.3, 55.1]",,High Pass,,3.522783,,,Incomplete,,Domenico Berardi,7131.0,,,,,,1,From Throw In,Lorenzo Pellegrini,6963.0,Right Center Midfield,3,Sassuolo,232,"['c24ee896-9ca7-431f-a181-5bb15ddedfe3', 'c8c97137-ca7d-4572-a700-26dceb9ba3fd']",43,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:43.670,Pass,
,,,,,,,,,,,,,,,,,0.170016,,,,,,,,,,,,,38388b68-b7fc-4ede-9a5e-151bd01aac23,133,,"[113.6, 7.4]",3879821,1,,,,,1.9010937,,Left Foot,,,"[112.4, 10.9]",,Low Pass,,3.7,,,Incomplete,,,,,,,,,1,Regular Play,Marcos Alonso Mendoza,3964.0,Left Back,4,Fiorentina,239,['7b9fb15c-7253-451f-89dd-34ee49631800'],51,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:51.084,Pass,
,,,,,,,,,,,,,,,,,3.226381,,,,,,,,,,,,,88d22397-5552-4e0b-97fc-421903637da0,138,,"[71.4, 37.5]",3879821,1,,,,,-0.8241957,,Right Foot,,,"[97.4, 9.4]",,High Pass,,38.283287,,,,,Marcos Alonso Mendoza,3964.0,,,,,Recovery,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,4,Fiorentina,239,['57e593b6-a4b0-4510-83ef-df9027124fcd'],58,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:58.818,Pass,
