50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.704482,,,,,,,,,,,,,bd3cac49-bdfd-4263-a63d-acac0ad67760,1734,,"[11.9, 32.3]",3879829,45,,,True,2.5973122,,,,,,"[4.3, 36.9]",,High Pass,,8.883693,,,Alberto Pelagotti,40332.0,,,,,,Recovery,2,Regular Play,Andrea Costa,8664.0,Left Center Back,103,Empoli,290,"['53c14451-a9dd-4c03-ace0-7261987c03de', 'a27d44c2-bec1-4730-a1c2-6b8257d085e6']",59,,,,,,,,,,,,,,,,,,Empoli,290,00:00:59.498,Pass,True
,,,,,,,,,,,,,,,,1.396499,,,,,,,,,,,,,6faf61b2-ba07-4f27-96f8-35e956552710,1736,,"[11.1, 36.4]",3879829,46,True,,,-0.058327924,,Other,,,,"[24.8, 35.6]",,Ground Pass,,13.723338,,,Leandro Daniel Paredes,16308.0,,,,,,,2,Regular Play,Alberto Pelagotti,40332.0,Goalkeeper,103,Empoli,290,['60fe89a8-8926-4298-a27f-e48764f6bdb9'],2,,,,,,,,,,,,,,,,,,Empoli,290,00:01:02.876,Pass,
,,,,,,,,,,,,,,,,2.362281,,,,,,,,,,,,,5ddbc906-df50-4a67-a362-d512bdf76f56,1738,,"[37.5, 52.6]",3879829,46,,,,1.2399433,,Right Foot,,,,"[45.4, 75.6]",,Ground Pass,,24.318922,,,Luca Bittante,31172.0,,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,103,Empoli,290,['724652a1-8f6c-47df-925f-924dd60970d4'],9,,,,,,,,,,,,,,,,,,Empoli,290,00:01:09.850,Pass,
,,,,,,,,,,,,,,,,2.084821,,,,,,,,,,,,,1fc3a584-e1de-482e-9d90-d84257e9f812,1741,,"[45.7, 72.0]",3879829,46,,,,-1.2103198,,Right Foot,,,,"[57.8, 39.9]",,Ground Pass,,34.30481,Incomplete,,Daniele Croce,40251.0,,,,,,,2,Regular Play,Luca Bittante,31172.0,Right Back,103,Empoli,290,"['16408ffb-c49d-40cc-b87d-219e2fbfb53a', 'c836362c-414d-46bc-84ed-6658b43e9c64']",13,,,,,,,,,,,,,,,,,,Empoli,290,00:01:13.218,Pass,
,,,,,,,,,,,,,,,,0.746717,,,,,,,,,,,,,c2459b19-014b-4459-a22b-b99e80a34648,1746,,"[62.6, 32.7]",3879829,46,,,,-1.4095577,,Left Foot,,,,"[65.3, 16.1]",,Ground Pass,,16.818146,,,Luca Siligardi,11494.0,,,,,,,2,Regular Play,Artur Ioniţă,7949.0,Center Attacking Midfield,104,Hellas Verona,226,"['d3388e81-f822-4b4a-bf42-bf7ab3948fc5', 'f4da7c27-0656-42f0-9c4e-48e898b8aba1']",16,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:16.492,Pass,True
,,,,,,,,,,,,,,,,1.313767,,,,,,,,,,,,,198f3a03-2731-4e70-989c-e0b49e197a0e,1748,,"[65.3, 17.2]",3879829,46,,,,2.4920433,,Left Foot,,,,"[57.4, 23.2]",,Ground Pass,,9.920181,,,Leandro Greco,32119.0,,,,,,,2,Regular Play,Luca Siligardi,11494.0,Left Wing,104,Hellas Verona,226,['1d88862a-d944-49e1-ab2d-58e279a8f653'],17,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:17.238,Pass,
,,,,,,,,,,,,,,,,1.022664,,,,,,,,,,,,,1747c4a7-32a4-4703-acc6-ed63fda9f4f9,1755,,"[53.9, 17.2]",3879829,46,,,,1.5964317,,Left Foot,,,,"[53.6, 28.9]",,Ground Pass,,11.703846,,,Federico Viviani,7770.0,,,,,,,2,Regular Play,Leandro Greco,32119.0,Left Defensive Midfield,104,Hellas Verona,226,['668f27e4-0591-4c5b-9d35-01fee0024a7b'],23,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:23.741,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1445e28a-c905-4118-96b1-e9582821c50f,1758,,"[50.2, 28.9]",3879829,46,,,,2.0601206,,Right Foot,,,,"[37.1, 53.5]",,Ground Pass,,27.870594,,,Matteo Bianchetti,8421.0,,,,,,,2,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,104,Hellas Verona,226,['012f9d78-4bdb-4756-a483-370673a011c3'],25,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:25.062,Pass,
,,,,,,,,,,,,,,,,1.014829,,,,,,,,,,,,,296aed9b-a30b-4485-9306-b1681509164f,1761,,"[42.0, 53.5]",3879829,46,,,,-0.18880682,,Right Foot,,,,"[57.7, 50.5]",,Ground Pass,,15.984055,,,Artur Ioniţă,7949.0,,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,104,Hellas Verona,226,['221554af-c7e1-4a72-9296-690410e6e174'],28,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:28.645,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,22a498a1-dca3-4dc4-b466-513918f62857,1764,,"[51.8, 53.4]",3879829,46,,,,1.7250026,,Right Foot,,,,"[48.8, 72.7]",,Ground Pass,,19.531769,,,Eros Pisano,11342.0,,,,,,,2,Regular Play,Artur Ioniţă,7949.0,Center Attacking Midfield,104,Hellas Verona,226,['21aca704-7978-4b4f-88a2-05e02bfc0492'],30,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:30.764,Pass,
,,,,,,,,,,,,,,,,3.468877,,,,,,,,,,,,,a7b948c0-dc12-4b85-9d62-027500e7d282,1767,,"[50.2, 76.4]",3879829,46,,,,-0.2465933,,Right Foot,,,,"[93.9, 65.4]",,High Pass,,45.06318,Incomplete,,Paweł Wszołek,11339.0,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,104,Hellas Verona,226,"['630b09bb-c0e1-4f18-a104-89547093fd82', 'de992162-9754-4312-8fe3-28d3c0f782bc']",33,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:33.385,Pass,
,,,,,,,,,,,,,,,,0.915447,,,,,,,,,,,,,797f6351-c427-43b0-a894-7ce0461ac37a,1771,,"[32.9, 5.9]",3879829,46,,,,0.33305863,,Left Foot,,,,"[51.4, 12.3]",,Ground Pass,,19.57575,,,Riccardo Saponara,7150.0,,,,,,,2,Regular Play,Andrea Costa,8664.0,Left Center Back,104,Hellas Verona,226,['02089faf-a279-4b40-914f-66ee3d5feaf5'],39,,,,,,,,,,,,,,,,,,Empoli,290,00:01:39.403,Pass,
,,,,,,,,,,,,,,,,0.086628,,,,,,,,,,,,,2e1132e2-114c-4326-8bc8-59d6a61789a0,1775,,"[51.4, 9.0]",3879829,46,,,,0.6837093,,Left Foot,,,,"[54.1, 11.2]",,Low Pass,,3.482815,Incomplete,,Massimo Maccarone,40252.0,,,,,,,2,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,104,Hellas Verona,226,"['6566e061-ea1c-4ebf-b27a-bfcc99e79d32', '825160ac-dd71-49e2-8f75-711abb849ce3']",42,,,,,,,,,,,,,,,,,,Empoli,290,00:01:42.698,Pass,
,,,,,,,,,,,,,,,,1.171998,,,,,,,,,,,,,da993e72-6f3c-4076-8108-cc4c31c77435,1778,,"[58.0, 63.7]",3879829,46,,,,0.99227214,,Right Foot,,,,"[61.2, 68.6]",,Ground Pass,,5.8523498,,,Federico Viviani,7770.0,,,,,,Recovery,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,104,Hellas Verona,226,['8b228002-d981-49a8-a736-6d0d7b8b5c17'],43,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:43.806,Pass,
,,,,,,,,,,,,,,,,1.637271,,,,,,,,,,,,,149593b1-f4c6-4126-928a-0b6a7eca28fd,1781,,"[61.0, 71.5]",3879829,46,,,,-0.28757584,,Right Foot,,,,"[75.2, 67.3]",,Ground Pass,,14.808105,Incomplete,,Artur Ioniţă,7949.0,,,,,,,2,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,104,Hellas Verona,226,"['59152e6a-2a32-413b-894a-23b14f8826bb', '727571fe-1c82-44fd-97f7-a7e4fc2f622b']",44,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:44.978,Pass,
,,,,,,,,,,,,,,,,1.934855,,,,,,,,,,,,,670584d6-0221-44c2-95ee-f6b871975af9,1785,,"[45.4, 18.5]",3879829,46,,,,1.8276663,,Left Foot,,,,"[39.7, 40.2]",,Ground Pass,,22.436132,,,Uroš Ćosić,16061.0,,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,105,Empoli,290,['3618e6e5-5ba7-4798-9984-110df8dce165'],49,,,,,,,,,,,,,,,,,,Empoli,290,00:01:49.974,Pass,
,,,,,,,,,,,,,,,,1.391802,,,,,,,,,,,,,c9b58384-2f23-4781-9fe4-44419b92ff9a,1788,,"[40.0, 40.2]",3879829,46,,,,-1.8453716,,Right Foot,,,,"[38.0, 33.1]",,Ground Pass,,7.376313,,,Andrea Costa,8664.0,,,,,,,2,Regular Play,Uroš Ćosić,16061.0,Right Center Back,105,Empoli,290,['ac5ef22d-930d-4fa7-bee6-49ed826d36f7'],52,,,,,,,,,,,,,,,,,,Empoli,290,00:01:52.439,Pass,
,,,,,,,,,,,,,,,,1.609794,,,,,,,,,,,,,1a0a7b59-bacb-47c7-968d-d3bf120f4a95,1791,,"[52.6, 24.4]",3879829,46,,,,-1.3380953,,Right Foot,,,,"[56.7, 7.1]",,Ground Pass,,17.779202,,,Mário Rui Silva Duarte,7151.0,,,,,,,2,Regular Play,Andrea Costa,8664.0,Left Center Back,105,Empoli,290,['2d4c1292-9a26-4243-8425-b8d2f4bf1e73'],58,,,,,,,,,,,,,,,,,,Empoli,290,00:01:58.231,Pass,
,,,,,,,,,,,,,,,,1.448921,,,,,,,,,,,,,d3ea4583-bed4-469f-92ad-347c26ce6f74,1794,,"[57.2, 7.4]",3879829,47,,,,0.049958397,,Left Foot,,,,"[73.2, 8.2]",,Ground Pass,,16.019987,,,Daniele Croce,40251.0,,,,,,,2,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,105,Empoli,290,['98f57eeb-4f5a-4d17-a036-5b9042808e5f'],0,,,,,,,,,,,,,,,,,,Empoli,290,00:02:00.505,Pass,
,,,,,,,,,,,,,,,,0.428981,,,,,,,,,,,,,b9933498-7789-4d27-b715-9d1d1983409b,1798,,"[73.7, 7.1]",3879829,47,,,,1.8551811,,Right Foot,,,,"[71.8, 13.6]",,Ground Pass,,6.7720013,,,Manuel Pucciarelli,7054.0,,,,,,,2,Regular Play,Daniele Croce,40251.0,Left Center Midfield,105,Empoli,290,['5237376c-4885-4f82-82f3-adfb6314b4aa'],1,,,,,,,,,,,,,,,,,,Empoli,290,00:02:01.991,Pass,
,,,,,,,,,,,,,,,,0.952348,,,,,,,,,,,,,f6ce6a38-781f-43da-8336-92eb604bbb40,1801,,"[68.4, 20.2]",3879829,47,,,,2.2337334,,Right Foot,,,,"[62.7, 27.5]",,Ground Pass,,9.261749,,,Leandro Daniel Paredes,16308.0,,,,,,,2,Regular Play,Manuel Pucciarelli,7054.0,Left Center Forward,105,Empoli,290,['d3370215-c135-45b9-8621-447ea9291f2a'],3,,,,,,,,,,,,,,,,,,Empoli,290,00:02:03.882,Pass,
,,,,,,,,,,,,,,,,1.692274,,,,,,,,,,,,,ed87fd0e-4158-445b-b792-ccd132456a5b,1804,,"[63.0, 29.0]",3879829,47,,,,1.4652784,,Right Foot,,,,"[67.3, 69.6]",,Ground Pass,,40.827076,,,Luca Bittante,31172.0,,,True,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,105,Empoli,290,['e3890fdc-1f9d-48a2-bebe-2ccd5b40a0d7'],6,,,,,,,,,,,,,,,,,,Empoli,290,00:02:06.034,Pass,
,,,,,,,,,,,,,,,,0.677236,,,,,,,,,,,,,713f5fd4-1c2e-4fd2-8fdb-e9e57994f854,1807,,"[74.8, 74.8]",3879829,47,,,,0.52807444,,Right Foot,,,,"[80.8, 78.3]",,Ground Pass,,6.946222,,,Piotr Zieliński,5660.0,,,,,,,2,Regular Play,Luca Bittante,31172.0,Right Back,105,Empoli,290,['13c2c4f1-02e3-46f7-b132-b2a7e9e9e1f1'],10,,,,,,,,,,,,,,,,,,Empoli,290,00:02:10.002,Pass,
,,,,,,,,,,,,,,,,1.123995,,,,,,,,,,,,,8aec02df-19d2-4035-93c0-586927603261,1810,,"[73.2, 65.9]",3879829,47,,,,-0.20365852,,Left Foot,,,,"[82.4, 64.0]",,Ground Pass,,9.394147,,,Riccardo Saponara,7150.0,,,,,,,2,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,105,Empoli,290,['9f7583a2-7b90-4bb4-a14e-52d205295fcd'],12,,,,,,,,,,,,,,,,,,Empoli,290,00:02:12.689,Pass,
,,,,,,,,,,,,,,,,1.461236,,,,,,,,,,,,,020456e4-2881-4285-b094-ebc77f34ee9f,1813,,"[81.1, 64.7]",3879829,47,,,,0.99945885,,Right Foot,,,,"[88.3, 75.9]",,Ground Pass,,13.314653,,,Luca Bittante,31172.0,,,,,,,2,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,105,Empoli,290,['290d572d-af30-488f-8820-a14b28f641fd'],14,,,,,,,,,,,,,,,,,,Empoli,290,00:02:14.182,Pass,
,,,,,,,,,,,,,,,,1.879916,,,,,,,,,,,,,2a0fb4d5-1051-4eab-8c5f-8b07b1b95746,1816,,"[91.3, 72.0]",3879829,47,,,,-2.2886283,,Right Foot,,,,"[78.9, 57.8]",,Ground Pass,,18.852057,,,Leandro Daniel Paredes,16308.0,,,,,,,2,Regular Play,Luca Bittante,31172.0,Right Back,105,Empoli,290,['9616aa4b-3709-42ca-800b-1713a5f1c5ef'],17,,,,,,,,,,,,,,,,,,Empoli,290,00:02:17.662,Pass,
,,,,,,,,,,,,,,,,1.047469,,,,,,,,,,,,,375eee85-7637-4ff2-b492-cd485f98d395,1820,,"[79.7, 60.9]",3879829,47,,,,1.4793851,,Right Foot,,,,"[80.8, 72.9]",,Ground Pass,,12.050311,,,Piotr Zieliński,5660.0,,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,105,Empoli,290,['17d19a1c-84e4-4b1f-a441-534c526243c3'],19,,,,,,,,,,,,,,,,,,Empoli,290,00:02:19.647,Pass,
,,,,,,,,,,,,,,,,2.503967,,,,,,,,,,,,,8b2e7d47-6cf6-49a7-a0bf-05c4d0e4cbd8,1827,,"[87.6, 65.5]",3879829,47,,,,0.8154321,,Right Foot,,,,"[98.9, 77.5]",,Ground Pass,,16.48302,,,Luca Bittante,31172.0,,,,,,,2,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,105,Empoli,290,['2aeee3bf-1669-4c13-ad23-d61e2a41e384'],23,,,,,,,,,,,,,,,,,,Empoli,290,00:02:23.407,Pass,
,,,,,,,,,,,,,,,,3.60915,,,,,,,,,,,,,5db7bc26-a29b-4554-bb37-19ad2ea76fb4,1833,,"[2.3, 2.6]",3879829,47,,,,0.0,,Left Foot,,,,"[52.1, 2.6]",,High Pass,,49.8,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,,2,Regular Play,Samuel Souprayen,7695.0,Left Back,105,Empoli,290,"['27676dc8-5733-4630-9c82-b2a1c577b310', '81a4fcdf-a33b-4481-9811-33c56cda3bd7']",29,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:29.821,Pass,
,,,,,,,,,,,,,,,,2.462638,,,,,,,,,,,,,27676dc8-5733-4630-9c82-b2a1c577b310,1835,,"[68.0, 77.5]",3879829,47,,,,-0.03250887,,Head,,,,"[80.3, 77.1]",,High Pass,,12.306502,,,Leandro Daniel Paredes,16308.0,,,,,,Recovery,2,Regular Play,Uroš Ćosić,16061.0,Right Center Back,105,Empoli,290,"['5db7bc26-a29b-4554-bb37-19ad2ea76fb4', '958afbe0-4061-45de-87c6-e0b1cfbc584f']",33,,,,,,,,,,,,,,,,,,Empoli,290,00:02:33.430,Pass,
,,,,,,,,,,,,,,,,0.950673,,,,,,,,,,,,,356e9dd4-0635-4f26-b1dc-a3c2eefd57ad,1838,,"[72.2, 69.3]",3879829,47,,,,-1.6879051,,Right Foot,,,,"[71.8, 65.9]",,Ground Pass,,3.4234486,,,Daniele Croce,40251.0,,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,105,Empoli,290,['3c9cf4db-fcaa-4335-9d11-71e2781ba6f7'],37,,,,,,,,,,,,,,,,,,Empoli,290,00:02:37.575,Pass,
,,,,,,,,,,,,,,,,1.498626,,,,,,,,,,,,,5b2fbfdf-db85-4053-a148-a0068f93b5fc,1841,,"[75.3, 57.8]",3879829,47,,,,-2.0207148,,Right Foot,,,,"[66.8, 40.2]",,Ground Pass,,19.545076,,,Mário Rui Silva Duarte,7151.0,,,,,,,2,Regular Play,Daniele Croce,40251.0,Left Center Midfield,105,Empoli,290,['7edd4dd7-a749-44b4-a25b-fe4b679f34ce'],40,,,,,,,,,,,,,,,,,,Empoli,290,00:02:40.609,Pass,
,,,,,,,,,,,,,,,,1.161313,,,,,,,,,,,,,7b63b356-236b-4fa8-86a0-da3cafe1f6e6,1844,,"[66.0, 38.0]",3879829,47,,,,1.2087089,,Left Foot,,,,"[71.0, 51.2]",,Ground Pass,,14.11524,,,Leandro Daniel Paredes,16308.0,,,,,,,2,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,105,Empoli,290,['e50697dc-b5f8-407f-8ffa-a75da72f4fd0'],42,,,,,,,,,,,,,,,,,,Empoli,290,00:02:42.313,Pass,
,,,,,,,,,,,,,,,,1.319238,,,,,,,,,,,,,2b009396-daaf-4cf9-90a9-93faf5ba22ba,1847,,"[72.6, 60.5]",3879829,47,,,,1.4149281,,Right Foot,,,,"[74.8, 74.5]",,Ground Pass,,14.1718025,,,Luca Bittante,31172.0,,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,105,Empoli,290,['0e888557-ac66-45bd-bcb6-51660722d0d4'],44,,,,,,,,,,,,,,,,,,Empoli,290,00:02:44.907,Pass,
,,,,,,,,,,,,,,,,1.355483,,,,,,,,,,,,,4ff72433-c7db-46e1-987f-6603c2155042,1850,,"[75.1, 74.5]",3879829,47,,,,-1.6498392,,Right Foot,,,,"[74.3, 64.4]",,Ground Pass,,10.131634,,,Leandro Daniel Paredes,16308.0,,,,,,,2,Regular Play,Luca Bittante,31172.0,Right Back,105,Empoli,290,['49504a00-326f-4299-8378-bbb609d6dffc'],46,,,,,,,,,,,,,,,,,,Empoli,290,00:02:46.371,Pass,
,,,,,,,,,,,,,,,,0.755365,,,,,,,,,,,,,4e2fc319-410a-414f-8a0c-21f3f74fce73,1853,,"[76.7, 62.1]",3879829,47,,,,-0.19228487,,Left Foot,,,,"[88.0, 59.9]",,Ground Pass,,11.512168,,,Riccardo Saponara,7150.0,,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,105,Empoli,290,['8977f4c0-00a6-409e-b673-d0095a0cc687'],49,,,,,,,,,,,,,,,,,,Empoli,290,00:02:49.194,Pass,
,,,,,,,,,,,,,,,,0.6779,,,,,,,,,,,,,ec3c9b38-2c9d-4ad7-b744-3a868d48edfe,1857,,"[89.5, 55.3]",3879829,47,,,,-0.6055447,,Left Foot,,,,"[98.6, 49.0]",,Ground Pass,,11.067972,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,,2,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,105,Empoli,290,"['1ce67b86-484b-4907-bb3a-9ea1b6a2b17f', '9d011ab2-115a-4b1b-8aec-c93123037d7f']",52,,,,,,,,,,,,,,,,,,Empoli,290,00:02:52.609,Pass,
,,,,,,,,,,,,,,,,0.585504,,,,,,,,,,,,,e778bb01-48e8-411c-b93b-6b4b5317172c,1861,,"[25.8, 28.1]",3879829,47,,,,-1.3617734,,Right Foot,,,,"[27.2, 21.5]",,Ground Pass,,6.746851,,,Samuel Souprayen,7695.0,,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,106,Hellas Verona,226,['530c4aaa-083c-45ba-bb6b-211072692412'],54,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:54.289,Pass,
,,,,,,,,,,,,,,,,1.395864,,,,,,,,,,,,,20997ab5-5de1-453d-a94a-eb236d8e183d,1864,,"[38.5, 21.3]",3879829,47,,,,-1.1873546,,Left Foot,,,,"[45.6, 3.7]",,Ground Pass,,18.978146,,,Luca Siligardi,11494.0,,,,,,,2,Regular Play,Samuel Souprayen,7695.0,Left Back,106,Hellas Verona,226,['70d46eea-ce18-4835-8f2e-05729799d6eb'],57,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:57.489,Pass,
,,,,,,,,,,,,,,,,1.280917,,,,,,,,,,,,,5b43a9a2-8c1b-40a0-8f3b-8c93f85088f2,1866,,"[45.3, 4.0]",3879829,47,,,,0.5735706,,Left Foot,,,,"[56.6, 11.3]",,Low Pass,,13.452881,,,Leandro Greco,32119.0,,,,,,,2,Regular Play,Luca Siligardi,11494.0,Left Wing,106,Hellas Verona,226,['4dc92582-f5f9-4539-8c41-a853acd99c9f'],58,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:58.885,Pass,
,,,,,,,,,,,,,,,,2.270636,,,,,,,,,,,,,6f2711aa-5aa8-434b-88d6-3e7f3635882e,1869,,"[56.3, 10.5]",3879829,48,,,,-0.45202023,,Left Foot,,,,"[73.6, 2.1]",,Ground Pass,,19.231485,,,Samuel Souprayen,7695.0,,,,,,,2,Regular Play,Leandro Greco,32119.0,Left Defensive Midfield,106,Hellas Verona,226,['0654ed56-dbe6-47ab-bbcc-8ab744a0f8bf'],0,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:00.978,Pass,
,,,,,,,,,,,,,,,,2.083548,,,,,,,,,,,,,d8be5b03-deb5-457f-a0fc-57cda4e8363f,1872,,"[85.3, 2.9]",3879829,48,,,,3.132159,,Left Foot,,,,"[74.7, 3.0]",,Ground Pass,,10.6004715,,,Luca Siligardi,11494.0,,,,,,,2,Regular Play,Samuel Souprayen,7695.0,Left Back,106,Hellas Verona,226,['459d9708-e821-4977-82ba-9f731000df18'],5,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:05.171,Pass,
,,,,,,,,,,,,,,,,3.220512,,,,,,,,,,,,,f9809369-f15f-43e8-82e8-da6618590401,1875,,"[74.7, 3.0]",3879829,48,,,,1.467004,,Left Foot,,,,"[81.2, 65.4]",,High Pass,,62.73763,,,Artur Ioniţă,7949.0,,,True,,,,2,Regular Play,Luca Siligardi,11494.0,Left Wing,106,Hellas Verona,226,['7d8ff375-382c-4af4-b35b-b6825ee5bfbc'],7,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:07.865,Pass,
,,,,,,,,,,,,,,,,1.645182,,,,,,,,,,,,,87c6fdb7-57a0-47fc-a6f6-312c599d4c7e,1877,,"[81.2, 65.4]",3879829,48,,,,-0.6153395,,Right Foot,,,,"[92.8, 57.2]",,Ground Pass,,14.205632,,,Paweł Wszołek,11339.0,,,,,,,2,Regular Play,Artur Ioniţă,7949.0,Center Attacking Midfield,106,Hellas Verona,226,['8ba90c82-f385-4264-9097-e615533ba1f4'],11,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:11.086,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1c553bf2-ea8c-44d6-ace8-5a4896e3ee47,1880,,"[93.3, 58.0]",3879829,48,,,,0.8528632,,Right Foot,,,,"[107.1, 73.8]",,Ground Pass,,20.978085,,,Eros Pisano,11342.0,,,,,,,2,Regular Play,Paweł Wszołek,11339.0,Right Wing,106,Hellas Verona,226,['8c56d88f-c89d-47d3-9c77-5d391e266964'],14,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:14.048,Pass,
,,,,,,,,,,,,,,,,1.526547,,,,,,,,,,,,,221c723a-b1fd-4c3e-95f6-ca9a96239df2,1882,,"[112.8, 74.6]",3879829,48,,,,-1.8064902,,Right Foot,True,,,"[106.7, 49.2]",,High Pass,,26.122213,,,Artur Ioniţă,7949.0,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,106,Hellas Verona,226,['c179a81c-f671-4360-9ccf-0d8cb505fc35'],16,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:16.048,Pass,
,,,,,,,,,,,,,,,,1.230548,,,,,,,,,,,,,bc16e7fd-0300-4c0a-94d5-9c320e0a6628,1887,,"[110.9, 55.7]",3879829,48,,,,3.076265,,Right Foot,,,,"[100.2, 56.4]",,Ground Pass,,10.722873,,,Paweł Wszołek,11339.0,,,,,,,2,Regular Play,Artur Ioniţă,7949.0,Center Attacking Midfield,106,Hellas Verona,226,['044a4614-3085-4cd9-80f1-a39b2a13ae2c'],20,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:20.591,Pass,
,,,,,,,,,,,,,,,,1.890211,,,,,,,,,,,,,9c977f43-bc29-48a7-baa8-8f97b08f22ba,1889,,"[100.2, 56.4]",3879829,48,,,,1.1093132,,Left Foot,,,,"[109.4, 74.9]",,Ground Pass,,20.661316,,,Eros Pisano,11342.0,,,,,,,2,Regular Play,Paweł Wszołek,11339.0,Right Wing,106,Hellas Verona,226,['3f6fa289-9ae1-4ef5-99e9-0cbd16b32067'],21,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:21.822,Pass,
,,,,,,,,,,,,,,,,0.412566,,,,,,,,,,,,,bc77d37c-5642-4cad-bc64-d789fd6573a9,1891,,"[108.3, 75.6]",3879829,48,,,,-1.5784885,,Right Foot,,,,"[108.2, 62.6]",,Low Pass,,13.000384,Incomplete,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,106,Hellas Verona,226,['f488fe99-9e95-49a7-9892-20353dd59697'],23,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:23.712,Pass,
,,,,,,,,,,,,,,,,0.885617,,,,,,,,,,,,,548a6a1e-41d6-4580-a462-5d801b1514fe,1894,,"[112.5, 69.2]",3879829,48,,,True,-1.9100889,,,,,,"[110.1, 62.4]",,Low Pass,,7.2111025,,,Paweł Wszołek,11339.0,,,,,,Recovery,2,Regular Play,Eros Pisano,11342.0,Right Back,106,Hellas Verona,226,"['1df685d4-4448-4279-bdae-fd3f21ebe1e7', '4469c911-b5dd-4828-99d1-81fbfbedf4cc']",26,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:26.520,Pass,True
