50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[51.3, 67.1]",,,,,,,,,,,,,1.81902,,,,,,,,,,,,,5f555892-4d79-47c6-9639-c97f489f4ee5,1573,,,"[51.1, 70.5]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Back,78,Fiorentina,239,"['37d9d406-70ce-4303-9363-3bb27643647c', '86799331-e59e-4f45-b4ed-a0b6ac72c009']",24,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:24.870,Carry,
,,,,"[54.2, 56.7]",,,,,,,,,,,,,0.089599,,,,,,,,,,,,,c9fec91e-bc56-47be-aaa4-9f1b71a9532b,1576,,,"[56.0, 53.5]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Wing,78,Fiorentina,239,"['67650f9b-bbba-48ab-aa77-efca24841b05', '6d3457f2-8510-4e1b-9914-880607f887c2']",27,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:27.880,Carry,
,,,,"[49.9, 63.6]",,,,,,,,,,,,,1.996721,,,,,,,,,,,,,a4ab2c0d-49c2-4758-976c-199c4bfac2dd,1579,,,"[46.4, 66.9]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Back,78,Fiorentina,239,"['7c6b43db-d985-4a93-8ed2-5e0e06b50146', 'fa3ed855-811b-44fb-ba41-48600a13bb2c']",29,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:29.216,Carry,
,,,,"[41.6, 38.3]",,,,,,,,,,,,,1.014804,,,,,,,,,,,,,26801e72-2dda-4b91-8abb-50486eb5265e,1582,,,"[40.6, 41.9]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davide Astori,8275.0,Right Center Back,78,Fiorentina,239,"['3d219eab-c3a4-4e0e-9f1d-5f49d7500587', 'c514d552-a6da-4d8c-9a8c-7194c2356104']",32,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:32.432,Carry,
,,,,"[52.0, 23.7]",,,,,,,,,,,,,0.198627,,,,,,,,,,,,,6d06f15a-d870-47f9-9706-e67b2cd2e168,1586,,,"[52.2, 22.9]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Facundo Costa,26728.0,Left Defensive Midfield,78,Fiorentina,239,"['1d98b0f3-cb03-4353-8820-73279d44d670', '2a2d3dc5-9868-440a-bf2d-99875bf801ae', '4c16f123-f79f-41d0-be8a-8b2b4706f04c']",34,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:34.935,Carry,True
,,,,"[43.7, 30.2]",,,,,,,,,,,,,0.095878,,,,,,,,,,,,,5f6634a2-ddaf-426e-8578-d89b0e916d1f,1589,,,"[45.6, 32.4]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davide Astori,8275.0,Right Center Back,78,Fiorentina,239,"['87efa9dc-203a-4c5e-ae1c-c4d43baf8947', 'aa22b6c8-9acf-440c-a9b5-234b7798e2ee']",36,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:36.437,Carry,
,,,,"[55.1, 5.7]",,,,,,,,,,,,,2.063649,,,,,,,,,,,,,b64140a8-a752-4ab2-9ba7-aafaed4a9f83,1592,,,"[50.1, 5.2]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Center Back,78,Fiorentina,239,"['a5eb2ea8-6e41-4347-aef0-525ad1d5ec3f', 'f94d590b-52f1-4ea0-a9a1-d8ff4e213119']",38,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:38.382,Carry,
,,,,"[57.2, 15.8]",,,,,,,,,,,,,1.481573,,,,,,,,,,,,,0dbecac2-e15e-4f7e-8cf2-383ff7aecb5b,1595,,,"[58.2, 15.1]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Facundo Costa,26728.0,Left Defensive Midfield,78,Fiorentina,239,"['29120b30-c870-42b2-9f60-b874485f93fd', '96bc244d-b605-4645-839f-4e17f9e217f3']",41,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:41.111,Carry,
,,,,"[58.9, 57.4]",,,,,,,,,,,,,1.875415,,,,,,,,,,,,,f21fe364-5df1-4ebf-ba22-daa4083ba963,1598,,,"[57.2, 59.8]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Back,78,Fiorentina,239,"['55113f41-ad03-40dc-9f77-66fec566951c', 'f9487df5-7fbb-4bee-8a5d-9c4767651a88']",44,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:44.373,Carry,
,,,,"[70.7, 60.5]",,,,,,,,,,,,,2.77329,,,,,,,,,,,,,c406870c-612d-4e59-98b8-c5b801eb999e,1601,,,"[69.0, 48.9]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Wing,78,Fiorentina,239,"['281ae346-63c2-4cde-8bff-5c18934e1cbb', '6784ab83-fd11-444b-9da5-e3eb85bf2d8d', '97f3f055-b62f-4c8b-83f4-21f7f0893ed5']",47,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:47.154,Carry,True
,,,,"[50.8, 11.7]",,,,,,,,,,,,,2.115138,,,,,,,,,,,,,02775eb3-2311-42e3-99ab-86a5fd79c136,1607,,,"[42.1, 14.4]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ante Rebić,5465.0,Left Midfield,78,Fiorentina,239,"['11406968-c217-4799-92a7-924a47c31360', 'a4c83849-554a-48a2-b12c-024e9293c262']",51,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:38:51.722,Carry,
,,,,"[63.2, 66.0]",,,,,,,,,,,,,0.227065,,,,,,,,,,,,,376a5844-afe1-4d31-a260-ed7f02828d71,1611,,,"[61.7, 68.1]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Back,78,Fiorentina,239,"['20641c1f-e9e2-476f-bea6-5cdb41669144', '30c8021d-066e-46e2-a8bd-a14bd1c94248', 'a5008264-c42f-46a4-ae5f-5c8fa6192900', 'f7bbe907-d140-4055-93a8-9d77ee0f567f']",54,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:54.863,Carry,True
,,,,"[65.5, 69.7]",,,,,,,,,,,,,1.751521,,,,,,,,,,,,,b983f007-53d1-427e-b136-f53efdc67a72,1614,,,"[63.2, 66.0]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Back,78,Fiorentina,239,"['20641c1f-e9e2-476f-bea6-5cdb41669144', '2e30fa13-d603-4fc8-94d0-9c35b1755468', 'f7bbe907-d140-4055-93a8-9d77ee0f567f', 'fcc6691b-f121-4dfd-8598-a472b5e3463f']",55,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:55.090,Carry,True
,,,,"[71.7, 74.0]",,,,,,,,,,,,,1.21833,,,,,,,,,,,,,34cbe894-c257-4ba4-a5ac-b21fec789e75,1620,,,"[68.3, 73.6]",3879780,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matías Ariel Fernández Fernández,26192.0,Right Defensive Midfield,78,Fiorentina,239,"['9d9298de-90fb-400a-a734-ca089a674153', 'f2399fc5-651f-4e67-94eb-2bb7fc656871', 'f87d27c9-2de5-43c6-9ea0-bbde5ae0d8b6']",58,,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:58.432,Carry,True
,,,,"[53.4, 68.8]",,,,,,,,,,,,,0.298546,,,,,,,,,,,,,dfe428a4-fe52-4fce-90ee-b053db984858,1623,,,"[50.9, 71.0]",3879780,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Back,78,Fiorentina,239,"['328d0960-8a59-4eba-9361-8cdb8905e25f', '7844283a-f373-4382-a694-c1deac3614eb']",0,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:00.919,Carry,
,,,,"[41.2, 45.6]",,,,,,,,,,,,,2.843921,,,,,,,,,,,,,e895eddc-99cc-4c27-b5c6-a06e00dc2396,1626,,,"[42.8, 51.8]",3879780,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davide Astori,8275.0,Right Center Back,78,Fiorentina,239,"['804812e5-44cc-4942-9450-7ace2b4c285d', 'c09b4646-557c-45bf-8d7f-1a637b154613']",2,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:02.532,Carry,
,,,,"[63.8, 16.1]",,,,,,,,,,,,,2.828005,,,,,,,,,,,,,36c0f2ae-bdc0-448b-a0a2-f8b63cf63913,1629,,,"[48.7, 17.2]",3879780,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Center Back,78,Fiorentina,239,"['a1534433-93f9-4e06-a2c2-df9bd6ba3ef4', 'd442c662-bbc7-467e-b89c-4b30f811180e']",7,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:07.120,Carry,
,,,,"[55.5, 37.6]",,,,,,,,,,,,,0.641286,,,,,,,,,,,,,04b4deed-e508-48db-9e72-8f100807a305,1632,,,"[55.5, 34.8]",3879780,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davide Astori,8275.0,Right Center Back,78,Fiorentina,239,"['04fb4dcd-d707-4204-be63-e1d67100fac2', '69225013-f22a-4aee-8482-3f68d138780f']",11,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:11.790,Carry,
,,,,"[65.7, 54.1]",,,,,,,,,,,,,4.059635,,,,,,,,,,,,,b7eed640-1855-418f-aa20-c9f927c28a00,1635,,,"[66.4, 52.3]",3879780,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matías Ariel Fernández Fernández,26192.0,Right Defensive Midfield,78,Fiorentina,239,"['1c7f6882-bde2-45bb-ad5d-a6e7c5b48c15', '7ae9df72-70ff-4a01-9314-a8272a0db2e1']",13,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:13.415,Carry,
,,,,"[73.1, 37.6]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,e2117ba0-ded6-4de0-9417-5b762061f559,1639,,,"[72.8, 36.7]",3879780,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Facundo Costa,26728.0,Left Defensive Midfield,78,Fiorentina,239,"['0ab6bce0-4436-451b-a7b8-cda3408ddd74', '69857e37-b3dc-4311-859d-167927c218c7', 'fd63a31b-d39e-472f-b9b3-5a9787706149']",18,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:18.382,Carry,True
,,,,"[84.0, 58.4]",,,,,,,,,,,,,1.301408,,,,,,,,,,,,,4939793b-786e-47ad-8c70-f782f465c158,1642,,,"[84.0, 52.8]",3879780,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Wing,78,Fiorentina,239,"['07b90767-52a9-4195-9a3e-115443630b01', 'def4fba9-eb0b-46aa-926c-a2951f442660']",19,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:19.268,Carry,
,,,,"[112.5, 70.9]",,,,,,,,,,,,,0.253863,,,,,,,,,,,,,e8749528-ea7e-4e43-88de-a420386e2479,1645,,,"[113.5, 75.2]",3879780,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Tello Herrera,6658.0,Right Wing,78,Fiorentina,239,"['9027828d-96c0-456d-9425-8d09ba35d906', 'ebecfbc4-6ec7-4753-a123-ad1e4f9afb62']",22,,,,,,,,,,,,,,,,,,Fiorentina,239,00:39:22.296,Carry,
,,,,"[55.6, 44.4]",,,,,,,,,,,,,0.65788,,,,,,,,,,,,,3da9b8db-afe9-48ad-87b4-b3cb67e5ba71,1653,,,"[54.4, 43.4]",3879780,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Artur Ioniţă,7949.0,Right Center Midfield,80,Hellas Verona,226,"['31161fa4-db3c-464c-88cf-48f41be919db', 'd0228e94-749b-4ada-8488-39b73f5c6b25']",22,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:22.015,Carry,
,,,,"[43.5, 57.7]",,,,,,,,,,,,,2.082113,,,,,,,,,,,,,65e30245-e9d6-4324-b5c6-a495083de198,1656,,,"[41.8, 53.6]",3879780,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Matteo Bianchetti,8421.0,Right Center Back,80,Hellas Verona,226,"['12dc3e9d-d319-4bde-a8f4-e9a955f0ccf1', '18cfda79-4408-4190-8ce4-1814054cc3c9']",24,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:24.036,Carry,
,,,,"[48.5, 73.0]",,,,,,,,,,,,,2.169731,,,,,,,,,,,,,a9352fbb-c544-4329-9fc8-80a7fa09f5d5,1659,,,"[44.9, 73.5]",3879780,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eros Pisano,11342.0,Right Back,80,Hellas Verona,226,"['5b9583d2-6478-469c-ad3f-ea29d56ca9b6', 'a8577177-b7fa-4ea8-b097-5b088516a2ea']",27,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:27.022,Carry,
,,,,"[34.0, 16.1]",,,,,,,,,,,,,2.075441,,,,,,,,,,,,,d080b9b3-5052-4800-8191-5624847f4f38,1663,,,"[36.0, 16.1]",3879780,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marcos Alonso Mendoza,3964.0,Left Center Back,80,Hellas Verona,226,"['6266457a-9948-4e80-b0b5-3a9d9c0da799', '7c18f463-7583-4bff-b508-5bfe8ad371a6']",31,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:31.078,Carry,
,,,,"[42.6, 22.0]",,,,,,,,,,,,,0.807962,,,,,,,,,,,,,330f7b37-53c5-4f30-9684-62b505d934ed,1667,,,"[42.8, 22.2]",3879780,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alberto Facundo Costa,26728.0,Left Defensive Midfield,80,Hellas Verona,226,"['274a86bf-b22b-434d-b156-f6ed47ff6f4a', 'd20b92e3-c063-477d-a327-2fedb6ddd38a', 'f5b5be9a-3eee-4091-ba20-6b3153a7c673']",33,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:33.881,Carry,True
,,,,"[81.6, 69.5]",,,,,,,,,,,,,1.447266,,,,,,,,,,,,,be25dfd8-859c-4d7a-ac2a-c324089224c7,1671,,,"[83.9, 66.1]",3879780,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Paweł Wszołek,11339.0,Right Midfield,80,Hellas Verona,226,"['6237794f-25eb-471e-a478-1c50c017e9ab', '69439b0f-5965-4c46-bcc6-af59d61fe942', '8aac1581-ceac-4f38-9a78-e2a37631c457']",36,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:36.283,Carry,True
,,,,"[79.2, 75.9]",,,,,,,,,,,,,1.993872,,,,,,,,,,,,,04d44397-8e4e-4f20-b3a0-039c383ab24c,1676,,,"[77.3, 76.1]",3879780,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eros Pisano,11342.0,Right Back,80,Hellas Verona,226,"['43cc3584-8397-4ccf-b31c-50d8ada8243f', '61c1dcbd-2634-4f3f-a98f-e77ec62226aa']",38,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:38.422,Carry,
,,,,"[103.8, 66.2]",,,,,,,,,,,,,3.880075,,,,,,,,,,,,,c9a2c6c7-3182-4d51-891f-71a7c0aac2f9,1679,,,"[95.0, 76.5]",3879780,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Paweł Wszołek,11339.0,Right Midfield,80,Hellas Verona,226,"['8b098160-8902-4d27-bcf8-e6ecef4f596d', 'faf69ab3-3864-4d41-b8ec-60c8a7967536', 'ff08228b-7dd5-43dc-8152-c872ccdf59f3']",41,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:41.464,Carry,True
,,,,"[17.0, 17.9]",,,,,,,,,,,,,1.008451,,,,,,,,,,,,,eaa78b72-32b6-4726-ab1e-5def7c2eeb1f,1684,,,"[16.3, 13.9]",3879780,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Pasqual,11516.0,Left Back,81,Fiorentina,239,"['0a23bb99-fbb7-44e2-8935-b7848b4dbfdf', 'e97c5c08-ff3e-4dd3-aa8a-83695872db5f']",45,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:45.344,Carry,
,,,,"[38.3, 13.9]",,,,,,,,,,,,,2.866361,,,,,,,,,,,,,71a3cd11-976f-44dc-a32b-16faaedcf4c3,1688,,,"[40.4, 14.0]",3879780,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Wing,81,Fiorentina,239,"['2ebbc31b-ed08-4336-9498-ddcd0c1b4d27', '57036ce0-1214-4fbf-8bee-a0138f4ded46', '69f2048c-ac07-410b-a730-537d45344703', 'b51ad2b5-eeb9-4baf-a94b-867eb1b3b284']",48,,,,,,,,,,,,,,,,,,Fiorentina,239,00:40:48.433,Carry,True
,,,,"[13.7, 32.1]",,,,,,,,,,,,,2.15797,,,,,,,,,,,,,8e209096-1d3a-47c4-8f07-a624dbcb64cf,1693,,,"[13.7, 33.3]",3879780,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Davide Astori,8275.0,Right Center Back,82,Fiorentina,239,"['523aaf96-e90c-4859-98df-11ee259babfb', 'ccf89103-683e-49d0-995f-fd6cefb0e264']",6,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:06.025,Carry,
,,,,"[42.8, 15.1]",,,,,,,,,,,,,2.723212,,,,,,,,,,,,,3bd01108-a404-44ab-93b4-73170922d59f,1696,,,"[34.5, 14.7]",3879780,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Alonso Mendoza,3964.0,Left Center Back,82,Fiorentina,239,"['058b6f29-89ac-4e3b-962c-96e58474c2c8', '39f58161-c566-4469-8344-3c8441a7173e']",10,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:10.014,Carry,
,,,,"[68.6, 15.9]",,,,,,,,,,,,,3.27832,,,,,,,,,,,,,4489f99d-0e11-4ee2-9cda-275c01453c97,1699,,,"[56.1, 29.3]",3879780,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alberto Facundo Costa,26728.0,Left Defensive Midfield,82,Fiorentina,239,"['0eb6bfa5-7059-4609-9d23-1b1547606db8', '4c667e6d-f48d-47bb-8cce-f3324627ebbf']",13,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:13.900,Carry,
,,,,"[73.0, 5.2]",,,,,,,,,,,,,0.860608,,,,,,,,,,,,,503fb8ae-0c07-478b-8f15-a3ac341b41d5,1702,,,"[73.0, 5.0]",3879780,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Pasqual,11516.0,Left Back,82,Fiorentina,239,"['19816065-c3b0-41e2-962e-d79f47590a19', '59a5a463-b666-4051-b2ea-13e07fba6e90']",18,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:18.251,Carry,
,,,,"[72.6, 17.5]",,,,,,,,,,,,,3.824982,,,,,,,,,,,,,aceda83d-02c4-4c2a-b4d4-e4c2f5d0ff0b,1705,,,"[65.8, 7.3]",3879780,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mauro Matías Zárate,27853.0,Center Attacking Midfield,82,Fiorentina,239,"['860eeccb-d9f1-4669-b223-72a0b4b61e7f', 'fbc7e4a9-de37-47ea-b825-3387ad868435']",19,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:19.779,Carry,
,,,,"[72.8, 42.8]",,,,,,,,,,,,,1.232438,,,,,,,,,,,,,0c01e982-6bb3-4a9d-976e-cbd455c8a384,1708,,,"[71.0, 40.4]",3879780,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matías Ariel Fernández Fernández,26192.0,Right Defensive Midfield,82,Fiorentina,239,"['600f2fa7-f835-4806-9690-23b07fa5bab1', '972ceadf-e790-42dd-bece-84eaca6b712c']",24,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:24.655,Carry,
,,,,"[117.1, 70.5]",,,,,,,,,,,,,5.299398,,,,,,,,,,,,,41a103df-e12f-4483-ae4c-be26de74e8dd,1711,,,"[92.5, 71.7]",3879780,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Tello Herrera,6658.0,Right Wing,82,Fiorentina,239,"['adf747d5-c447-4100-8e08-91fe4912879f', 'b8815c28-891d-4628-9dec-e111213686f7']",28,,,,,,,,,,,,,,,,,,Fiorentina,239,00:41:28.008,Carry,
,,,,"[71.1, 60.5]",,,,,,,,,,,,,1.312266,,,,,,,,,,,,,37ef73e6-8754-43e6-848e-038b3be13e87,1721,,,"[70.5, 66.2]",3879780,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paweł Wszołek,11339.0,Right Midfield,83,Hellas Verona,226,"['65daaa10-ebb1-4344-8bd8-ab266d2f09d8', '9e4cf150-f3fd-4f47-aa04-18f3ad714a42', 'd3af2741-c26b-444c-ac01-a58f420b8644']",57,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:41:57.595,Carry,True
,,,,"[67.4, 76.5]",,,,,,,,,,,,,1.950554,,,,,,,,,,,,,8389f343-fd61-4da8-bc49-82e3dbd7f5b2,1727,,,"[66.4, 74.0]",3879780,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eros Pisano,11342.0,Right Back,83,Hellas Verona,226,"['76e09f93-b3d8-4a7d-91d5-2816dd4750c7', '849c3fc1-4dea-45d2-8e6e-efd9275d9106']",1,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:01.163,Carry,
,,,,"[54.2, 2.1]",,,,,,,,,,,,,0.932703,,,,,,,,,,,,,87800677-b244-4113-867d-fbbcf70c57a8,1738,,,"[56.3, 5.4]",3879780,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Pasqual,11516.0,Left Back,85,Fiorentina,239,"['3b2e6973-2865-4ad4-bf01-3f3aeab4ef15', 'cfce9580-240f-4c84-b85e-43e9b3f95063', 'ef6ae645-fb55-4b21-9229-9cb1e6761cd5']",16,,,,,,,,,,,,,,,,,,Fiorentina,239,00:44:16.552,Carry,True
,,,,"[42.5, 67.6]",,,,,,,,,,,,,5.838395,,,,,,,,,,,,,920fbd81-11dc-44ed-b038-07bd8a8fdd2a,1745,,,"[42.0, 66.6]",3879780,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Marrone,31572.0,Center Defensive Midfield,86,Hellas Verona,226,"['09db7d20-cb9f-420c-ae0e-7f613e79d764', 'e4aefd47-91db-4104-83d2-53da68e04156', 'f1ef1dea-cd3b-4bae-8a81-09612212c12f']",21,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:21.030,Carry,True
,,,,"[26.2, 50.6]",,,,,,,,,,,,,0.439091,,,,,,,,,,,,,bc3361dc-73e6-41eb-81d1-3175fe4146aa,1752,,,"[29.5, 52.9]",3879780,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filip Helander,7966.0,Left Center Back,86,Hellas Verona,226,"['562b2c2e-f079-426a-a776-2ba21b1bdc20', 'e5b3b429-2628-4b27-b82e-91f1a8447f1c']",28,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:28.984,Carry,
,,,,"[10.6, 46.5]",,,,,,,,,,,,,1.199999,,,,,,,,,,,,,578517e1-0761-4198-beb7-88ef766431e9,1755,,,"[10.1, 44.6]",3879780,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,86,Hellas Verona,226,"['2b1e14e1-5b11-461c-acf1-0aba272db30a', '3519cdd4-4a45-4aa2-b28b-abd5a425c57a', 'bbaacf72-f04b-4bad-a681-6e3c4cd273ac']",30,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:30.995,Carry,True
,,,,"[55.8, 51.3]",,,,,,,,,,,,,1.382582,,,,,,,,,,,,,2f8a1876-c808-4e44-adae-1331e443d386,1762,,,"[65.2, 58.0]",3879780,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Facundo Costa,26728.0,Left Defensive Midfield,87,Fiorentina,239,"['1e1af9c6-23c4-4386-ac78-95c13b894dd4', '82684867-1257-4992-8117-9e224f6f234b']",37,,,,,,,,,,,,,,,,,,Fiorentina,239,00:44:37.451,Carry,
,,,,"[77.8, 45.7]",,,,,,,,,,,,,1.793602,,,,,,,,,,,,,2d0cfce6-e5ad-4994-8482-730fc0ec6877,1766,,,"[77.6, 40.9]",3879780,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Matías Zárate,27853.0,Center Attacking Midfield,87,Fiorentina,239,"['3320782c-0808-4112-8ec7-5c5ba636e7c2', '38daa871-28cb-4f71-8065-af9ea425f735', '6876167e-0fd7-401a-b224-7aab05ec05c2', 'e16fef1c-3ed0-497f-870e-3d6e5ae2abd3']",40,,,,,,,,,,,,,,,,,,Fiorentina,239,00:44:40.032,Carry,True
,,,,"[95.0, 71.6]",,,,,,,,,,,,,1.556383,,,,,,,,,,,,,ac77c4c9-9200-4989-a94e-b6b985889621,1770,,,"[87.2, 71.2]",3879780,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,Right Wing,87,Fiorentina,239,"['0a40f134-9a2d-4059-a2dc-61a36d6446d3', '2e29f6f1-2221-489d-bfab-84b0eade19f6', '75cb133c-8784-4751-aeba-1b14fb74f41c']",43,,,,,,,,,,,,,,,,,,Fiorentina,239,00:44:43.687,Carry,True
