50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.417133,,,,,,,,,,,,,,661f28cb-1b3f-417d-ac42-7e95e7b46907,583,,"[99.5, 23.9]",3879840,12,,,,,2.4173427,,Right Foot,,,,"[89.1, 33.1]",,Ground Pass,,13.885244,,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,1,From Throw In,Leonardo Pavoletti,8180.0,Right Center Forward,30,Genoa,233,"['3a5f3e27-ce84-48ae-9325-2bbcd96aa7b1', '68fc6f8a-9b3e-4adf-96da-48c572d69978']",28,,,,,,,,,,,,,,,,Genoa,233,00:12:28.618,Pass,True
,,,,,,,,,,,,,,,0.61138,,,,,,,,,,,,,,bb827b66-4e9d-45e6-a3f4-eb7117074694,587,,"[91.2, 33.9]",3879840,12,,,,,1.5865844,,Right Foot,,,,"[90.9, 52.9]",,Ground Pass,,19.002369,,,,,Jules Olivier Ntcham,10530.0,,,,,,1,From Throw In,Tomás Eduardo Rincón Hernández,7475.0,Center Defensive Midfield,30,Genoa,233,['01cb52db-24fe-49ea-b68d-8e8c8a01e43d'],31,,,,,,,,,,,,,,,,Genoa,233,00:12:31.584,Pass,
,,,,,,,,,,,,,,,1.862928,,,,,,,,,,,,,,13f9f6bf-4fcc-44d7-a81f-222fc82509f6,590,,"[90.0, 54.4]",3879840,12,,,,,1.1284221,,Right Foot,,,,"[99.9, 75.3]",,Ground Pass,,23.126175,,,,,Cristian Daniel Ansaldi,7464.0,,,,,,1,From Throw In,Jules Olivier Ntcham,10530.0,Right Center Midfield,30,Genoa,233,['d1efe77a-51e3-4319-98ae-a0e53f2c17ae'],32,,,,,,,,,,,,,,,,Genoa,233,00:12:32.820,Pass,
,,,,,,,,,,,,,,,1.557434,,,,,,,,,,,,,,ee6b0ac9-fc93-4bb3-9cd9-d22218ee13f5,597,,"[111.5, 73.7]",3879840,12,,,,,-1.522263,1de8348f-febb-4880-ad47-0e8c9cdc362f,Right Foot,True,,,"[113.2, 38.7]",,High Pass,,35.04126,,,,,Leonardo Pavoletti,8180.0,True,,,,,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Right Wing Back,30,Genoa,233,['e86a0b3a-e541-4549-bb02-48104377b3fa'],39,,,,,,,,,,,,,,,,Genoa,233,00:12:39.016,Pass,
,,,,,,,,,,,,,,,1.336734,,,,,,,,,,,,,,594213ef-6610-464f-9925-78f3b559dbb4,605,,"[110.3, 9.0]",3879840,12,,,,,3.0101707,,Left Foot,,,,"[92.9, 11.3]",,Ground Pass,,17.551353,,,,,Sebastian De Maio,7176.0,,,,,,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,30,Genoa,233,"['3025fa94-5d12-4b83-b89f-7c7ff6920893', 'f38fcad5-e7ca-439a-8260-6fb66d9204ea']",48,,,,,,,,,,,,,,,,Genoa,233,00:12:48.827,Pass,True
,,,,,,,,,,,,,,,1.861248,,,,,,,,,,,,,,c4d132fc-bcdf-4abd-99ca-a82b2dc5fa21,613,,"[103.7, 5.6]",3879840,12,,,,,0.7127294,,Right Foot,,,,"[117.7, 17.7]",,Low Pass,,18.504324,,,Pass Offside,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,1,From Throw In,Sebastian De Maio,7176.0,Left Center Back,30,Genoa,233,['b4b4bccc-052f-435f-9696-f5647d9b7339'],53,,,,,,,,,,,,,,,,Genoa,233,00:12:53.895,Pass,
,,,,,,,,,,,,,,,3.610678,,,,,,,,,,,,,,e11cfa59-3cb3-44d3-a03d-2966df810b69,615,,"[18.1, 65.0]",3879840,13,,,,,0.13202748,,Right Foot,,,,"[80.6, 73.3]",,High Pass,,63.04871,,,Incomplete,,Sergio Floccari,6948.0,,,,,Free Kick,1,From Free Kick,Antonio Mirante,7174.0,Goalkeeper,31,Bologna,240,"['a3e16737-19fb-4610-8b6b-0a794d3f6473', 'c9caadd1-f5bf-411d-b4e3-1f9b6e0aa6d3']",28,,,,,,,,,,,,,,,,Bologna,240,00:13:28.259,Pass,
,,,,,,,,,,,,,,,1.259744,,,,,,,,,,,,,,46841ecc-f273-472c-91b9-5bbe2ec28362,619,,"[85.2, 62.5]",3879840,13,,,,True,-0.51048833,,,,,,"[92.7, 58.3]",,High Pass,,8.595929,,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Sergio Floccari,6948.0,Center Forward,31,Bologna,240,"['31188809-050e-4eb5-9375-cd42cc2fec1f', 'f2e45342-97bb-4510-9343-6c78bd5ba56d']",34,,,,,,,,,,,,,,,,Bologna,240,00:13:34.029,Pass,True
,,,,,,,,,,,,,,,2.676362,,,,,,,,,,,,,,f2e45342-97bb-4510-9343-6c78bd5ba56d,620,,"[27.4, 21.8]",3879840,13,,,,,0.3686959,,Right Foot,,,,"[58.2, 33.7]",,High Pass,,33.018932,,,Pass Offside,,Tim Matavž,7852.0,,,,,Recovery,1,From Free Kick,Ezequiel Muñoz,6894.0,Center Back,31,Bologna,240,"['46841ecc-f273-472c-91b9-5bbe2ec28362', '88c141ef-048a-43d4-96b6-3af8898c84d7']",35,,,,,,,,,,,,,,,,Genoa,233,00:13:35.289,Pass,
,,,,,,,,,,,,,,,2.000833,,,,,,,,,,,,,,752e110b-380f-44a4-93ff-b432700c49ea,622,,"[57.2, 45.1]",3879840,13,,,,,-1.2585858,,Right Foot,,,,"[68.4, 10.4]",,High Pass,,36.46272,,,,,Adam Masina,7169.0,,,,,Free Kick,1,From Free Kick,Daniele Gastaldello,30745.0,Right Center Back,32,Bologna,240,['7b8e326b-c270-4e2e-91ba-074d6d1156f6'],48,,,,,,,,,,,,,,,,Bologna,240,00:13:48.428,Pass,
,,,,,,,,,,,,,,,2.362845,,,,,,,,,,,,,,369cad3c-5282-4a3d-9ba4-9899ace26e9b,625,,"[72.8, 10.4]",3879840,13,,,,,1.1241237,,Left Foot,,,,"[96.7, 60.3]",,High Pass,,55.328293,,,Incomplete,,Franco Brienza,45591.0,,True,,,,1,From Free Kick,Adam Masina,7169.0,Left Back,32,Bologna,240,"['a32f88ac-579f-4d73-9ada-8b860ef73631', 'cd64add8-6ccc-482b-a075-febd6cac0382']",52,,,,,,,,,,,,,,,,Bologna,240,00:13:52.939,Pass,
,,,,,,,,,,,,,,,1.098081,,,,,,,,,,,,,,4b76e8cf-37d4-4518-a378-1452c8786d96,629,,"[17.5, 4.3]",3879840,13,,,,,0.2548037,,Left Foot,,,,"[39.0, 9.9]",,Low Pass,,22.217335,,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,1,From Free Kick,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,32,Bologna,240,['9237271f-687d-4f2c-85ca-f6b98803bcd9'],58,,,,,,,,,,,,,,,,Genoa,233,00:13:58.999,Pass,
,,,,,,,,,,,,,,,2.03048,,,,,,,,,,,,,,939d76f1-ae81-42e8-9c5c-74f2afa824a8,632,,"[39.0, 9.0]",3879840,14,,,,,0.5089917,,Right Foot,,,,"[61.4, 21.5]",,Low Pass,,25.651705,,,Incomplete,,Tim Matavž,7852.0,,,,,,1,From Free Kick,Gabriel Moisés Antunes da Silva,3416.0,Left Center Midfield,32,Bologna,240,"['9a69e0e2-abdc-4fd2-baf5-a723a6d53ad7', 'bbccb371-80b0-4aa3-8ef8-f47bb60f808c', 'e5b70ddd-1687-497c-be4f-5d0f9e1d6ba0']",0,,,,,,,,,,,,,,,,Genoa,233,00:14:00.097,Pass,True
,,,,,,,,,,,,,,,0.853067,,,,,,,,,,,,,,64cd4195-029e-4f02-9d55-17c5d1df91db,637,,"[64.5, 59.9]",3879840,14,,,,,-0.06203211,,Right Foot,,,,"[80.6, 58.9]",,Ground Pass,,16.131025,,,,,Franco Brienza,45591.0,,,,,,1,From Free Kick,Domenico Maietta,8849.0,Left Center Back,32,Bologna,240,"['9189041f-0aef-4037-9579-fb7871976831', '9a3dc40c-2027-400f-957b-747904de0137']",3,,,,,,,,,,,,,,,,Bologna,240,00:14:03.283,Pass,True
,,,,,,,,,,,,,,,1.409905,,,,,,,,,,,,,,8a3e48a7-61da-4eb1-b1e7-7a9526497e92,640,,"[79.7, 59.6]",3879840,14,,,,,-1.1426529,,Left Foot,,,,"[86.5, 44.7]",,Ground Pass,,16.37834,,,Incomplete,,Sergio Floccari,6948.0,,,,,,1,From Free Kick,Franco Brienza,45591.0,Right Center Midfield,32,Bologna,240,"['3ceac4bc-c8ed-4dc3-939d-e181776b0bfe', '486ed038-b49e-4b73-aa72-30fab1823a58', '5daf486d-0cc3-4725-9434-c2a3d2c5624b']",4,,,,,,,,,,,,,,,,Bologna,240,00:14:04.136,Pass,True
,,,,,,,,,,,,,,,0.512116,,,,,,,,,,,,,,d91cb012-0aa4-4129-94c1-a9afb35011b5,648,,"[40.1, 32.2]",3879840,14,,,,,-0.62548506,,Right Foot,,,,"[45.5, 28.3]",,Ground Pass,,6.661081,,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,1,Regular Play,Sebastian De Maio,7176.0,Left Center Back,33,Genoa,233,['7a74cd4d-7889-4cf9-bc4b-99bb76a952f8'],7,,,,,,,,,,,,,,,,Genoa,233,00:14:07.567,Pass,
,,,,,,,,,,,,,,,1.25198,,,,,,,,,,,,,,ffd81c10-77a2-4dc2-9fc8-31937c6ca96c,651,,"[57.2, 34.3]",3879840,14,,,,,0.99680334,,Right Foot,,,,"[65.8, 47.6]",,Ground Pass,,15.838244,,,,,Jules Olivier Ntcham,10530.0,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Center Defensive Midfield,33,Genoa,233,['b2ea8626-5e60-432d-a9b0-05259d1868d0'],12,,,,,,,,,,,,,,,,Genoa,233,00:14:12.849,Pass,
,,,,,,,,,,,,,,,1.783115,,,,,,,,,,,,,,c89ef96c-3358-4f54-b40f-edcd59d3d25d,658,,"[70.5, 57.4]",3879840,14,,,,,0.9440534,,Right Foot,,,,"[81.0, 71.9]",,Ground Pass,,17.902514,,,,,Cristian Daniel Ansaldi,7464.0,,,,,,1,Regular Play,Jules Olivier Ntcham,10530.0,Right Center Midfield,33,Genoa,233,['f813df5a-45b8-4632-b651-0f71dada8d1d'],15,,,,,,,,,,,,,,,,Genoa,233,00:14:15.332,Pass,
,,,,,,,,,,,,,,,0.749041,,,,,,,,,,,,,,fdc90559-5654-482d-a853-e25fcc23faa8,661,,"[95.3, 76.6]",3879840,14,,,,,-0.2104302,,Right Foot,,,,"[105.6, 74.4]",,Ground Pass,,10.532331,,,,,Jules Olivier Ntcham,10530.0,,,,,,1,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,33,Genoa,233,['3ce6f9c1-7abe-49dc-8f30-7acab833130b'],19,,,,,,,,,,,,,,,,Genoa,233,00:14:19.868,Pass,
,,,,,,,,,,,,,,,0.989603,,,,,,,,,,,,,,85427593-2133-48e8-b553-fbdec84b0c84,667,,"[103.9, 80.0]",3879840,14,,,,,-1.2351577,,,,,,"[106.9, 71.4]",,Low Pass,,9.108238,,,,,Leonardo Pavoletti,8180.0,,,,,Throw-in,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Right Wing Back,34,Genoa,233,['d5b98c2a-00c8-49fb-9f66-e67403759aef'],35,,,,,,,,,,,,,,,,Genoa,233,00:14:35.221,Pass,
,,,,,,,,,,,,,,,0.511666,,,,,,,,,,,,,,dcff09a2-7199-4a1a-b0ee-45163ea2153a,671,,"[103.7, 71.1]",3879840,14,,,,,-1.3212094,,Left Foot,,,,"[105.0, 66.0]",,Ground Pass,,5.263079,,,,,Jules Olivier Ntcham,10530.0,,,,,,1,From Throw In,Leonardo Pavoletti,8180.0,Right Center Forward,34,Genoa,233,"['90133928-20af-4ce0-b115-f6ccba61b2cb', 'f190f2fb-4169-48e3-9ba5-9408358a0f39']",37,,,,,,,,,,,,,,,,Genoa,233,00:14:37.069,Pass,True
,,,,,,,,,,,,,,,0.775853,,,,,,,,,,,,,,74fb6ad4-aeda-428c-9585-b7845ebaae6c,678,,"[15.3, 15.5]",3879840,14,,,,,3.0940096,,Right Foot,,,,"[13.2, 15.6]",,Ground Pass,,2.1023796,,,,,Adam Masina,7169.0,,,,,,1,Regular Play,Saphir Sliti Taïder,8851.0,Left Center Midfield,35,Bologna,240,['30c5f8f1-f856-41d3-8baa-213ad01f3b9c'],39,,,,,,,,,,,,,,,,Bologna,240,00:14:39.009,Pass,
,,,,,,,,,,,,,,,3.670619,,,,,,,,,,,,,,dc8f0bb5-4a5d-42e0-89ed-9633723a853e,684,,"[20.7, 6.5]",3879840,15,,,,,0.1785654,,Right Foot,,,,"[82.2, 17.6]",,High Pass,,62.49368,,,,,Sergio Floccari,6948.0,,,,,Free Kick,1,From Free Kick,Antonio Mirante,7174.0,Goalkeeper,36,Bologna,240,['a685a7f7-bb5d-42cd-8839-9494a2154037'],15,,,,,,,,,,,,,,,,Bologna,240,00:15:15.858,Pass,
,,,,,,,,,,,,,,,1.840873,,,,,,,,,,,,,,1b17e84d-0422-4a8a-8698-23ac069a9fe1,687,,"[82.2, 17.7]",3879840,15,,,,True,1.6325732,,,,,,"[81.0, 37.1]",,High Pass,,19.437078,,,Incomplete,,Luca Rizzo,11729.0,,,,,,1,From Free Kick,Sergio Floccari,6948.0,Center Forward,36,Bologna,240,"['2b282984-78b3-4fa4-87ec-c33f00154ea0', 'c06ad09d-b46f-44c2-bf57-96c01d2cea12', 'e8ebef54-af37-484b-b6a6-e80ba5624fea']",19,,,,,,,,,,,,,,,,Bologna,240,00:15:19.529,Pass,True
,,,,,,,,,,,,,,,2.565718,,,,,,,,,,,,,,e8ebef54-af37-484b-b6a6-e80ba5624fea,690,,"[39.1, 43.0]",3879840,15,,,,True,1.2533747,,,,,,"[50.5, 77.7]",,High Pass,,36.52465,,,,,Jules Olivier Ntcham,10530.0,,,,,Recovery,1,From Free Kick,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,36,Bologna,240,"['1b17e84d-0422-4a8a-8698-23ac069a9fe1', '1ed00abf-6d06-478f-9625-24d189070d79', 'f0b3eaf5-ecf9-412d-8325-9bd10aaac1d3']",21,,,,,,,,,,,,,,,,Genoa,233,00:15:21.370,Pass,True
,,,,,,,,,,,,,,,1.483899,,,,,,,,,,,,,,fd759211-0715-4f8d-8299-a46278262f44,694,,"[50.3, 77.6]",3879840,15,,,,,-0.69659126,,Right Foot,,,,"[66.2, 64.3]",,Low Pass,,20.729206,,,Incomplete,,Leonardo Pavoletti,8180.0,,,,,,1,From Free Kick,Jules Olivier Ntcham,10530.0,Right Center Midfield,36,Bologna,240,"['1332c99c-6a52-44b9-ae4a-d4873c2d1dec', 'd1fd6ea1-60f7-4020-8bc5-ce3fed237da0', 'e8e16e0e-5d90-4113-bf13-1b461990a445']",24,,,,,,,,,,,,,,,,Genoa,233,00:15:24.518,Pass,True
,,,,,,,,,,,,,,,3.075876,,,,,,,,,,,,,,1332c99c-6a52-44b9-ae4a-d4873c2d1dec,696,,"[53.9, 15.8]",3879840,15,,,,,0.10673567,,Right Foot,,,,"[90.3, 19.7]",,High Pass,,36.608334,,,Incomplete,,Franco Brienza,45591.0,,,,,Recovery,1,From Free Kick,Domenico Maietta,8849.0,Left Center Back,36,Bologna,240,"['669fa519-ba5f-481b-81dd-22f22d3ac9f0', 'da5eb8ba-d1df-4fe1-9a12-8eb85833bf9f', 'fd759211-0715-4f8d-8299-a46278262f44']",26,,,,,,,,,,,,,,,,Bologna,240,00:15:26.002,Pass,
,,,,,,,,,,,,,,,2.119303,,,,,,,,,,,,,,da5eb8ba-d1df-4fe1-9a12-8eb85833bf9f,698,,"[29.8, 60.4]",3879840,15,,,,True,0.44563153,,,,,,"[52.2, 71.1]",,High Pass,,24.824383,,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Ezequiel Muñoz,6894.0,Center Back,36,Bologna,240,"['1332c99c-6a52-44b9-ae4a-d4873c2d1dec', '6f846803-8e89-47f9-bf89-a60ff93a88ac', '94eb729c-a907-441b-a203-6b51cacd43c1']",29,,,,,,,,,,,,,,,,Genoa,233,00:15:29.078,Pass,True
,,,,,,,,,,,,,,,0.482468,,,,,,,,,,,,,,632f25f9-dbaa-4eb6-9721-e405dbdf3658,702,,"[70.2, 8.2]",3879840,15,,,,,-2.3435369,,Left Foot,,,,"[66.3, 4.2]",,Ground Pass,,5.5865912,,,,,Saphir Sliti Taïder,8851.0,,,,,,1,From Free Kick,Adam Masina,7169.0,Left Back,36,Bologna,240,['ba8fb892-8dc1-4e98-afed-433eec850e53'],32,,,,,,,,,,,,,,,,Bologna,240,00:15:32.371,Pass,
,,,,,,,,,,,,,,,1.562085,,,,,,,,,,,,,,b2cd985a-227f-475c-9036-9591160ce2b3,705,,"[65.9, 5.0]",3879840,15,,,,,2.9147937,,Left Foot,,,,"[50.3, 8.6]",,Ground Pass,,16.009996,,,,,Domenico Maietta,8849.0,,,,,,1,From Free Kick,Saphir Sliti Taïder,8851.0,Left Center Midfield,36,Bologna,240,['258f0f4b-0bde-444b-9077-12d7fb00c827'],32,,,,,,,,,,,,,,,,Bologna,240,00:15:32.897,Pass,
,,,,,,,,,,,,,,,2.546416,,,,,,,,,,,,,,dda29577-5d40-4ac2-ab20-effa8663de63,708,,"[48.3, 3.3]",3879840,15,,,,,2.7359607,,Right Foot,,,,"[15.7, 17.3]",,Ground Pass,,35.479008,,,,,Antonio Mirante,7174.0,,,,,,1,From Free Kick,Domenico Maietta,8849.0,Left Center Back,36,Bologna,240,['aa03c4f7-4713-4a15-96ae-98bb5c7254e6'],35,,,,,,,,,,,,,,,,Bologna,240,00:15:35.214,Pass,
,,,,,,,,,,,,,,,3.010001,,,,,,,,,,,,,,d9c51110-394f-4962-847d-01fdbf099bc2,712,,"[16.4, 16.6]",3879840,15,,,,,-0.34371084,,Right Foot,,,,"[62.5, 0.1]",,High Pass,,48.963863,,,Out,,Adam Masina,7169.0,,,,,,1,From Free Kick,Antonio Mirante,7174.0,Goalkeeper,36,Bologna,240,"['808c4c18-3852-4aeb-a715-fe1a58049911', 'c99d2a45-2fe7-471e-b2b8-c00d2b8370fd']",38,,,,,,,,,,,,,,,,Bologna,240,00:15:38.951,Pass,True
,,,,,,,,,,,,,,,1.464602,,,,,,,,,,,,,,077df1fc-6564-4f7e-92d6-a2c52d94c6cf,714,,"[60.4, 80.0]",3879840,15,,,,,-0.10827059,,,,,,"[78.8, 78.0]",,High Pass,,18.508377,,,Incomplete,,Jules Olivier Ntcham,10530.0,,,,,Throw-in,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Right Wing Back,37,Genoa,233,"['1d25af05-86b4-4108-9f85-73b4799166fc', '8b00e833-f947-4402-857d-3f79a9c8adca']",50,,,,,,,,,,,,,,,,Genoa,233,00:15:50.723,Pass,
,,,,,,,,,,,,,,,0.626076,,,,,,,,,,,,,,8b00e833-f947-4402-857d-3f79a9c8adca,716,,"[41.3, 2.1]",3879840,15,,,,,-0.06340695,,Other,,,,"[47.6, 1.7]",,Low Pass,,6.3126855,,,,,Adam Masina,7169.0,,,,,Interception,1,Regular Play,Domenico Maietta,8849.0,Left Center Back,38,Bologna,240,"['077df1fc-6564-4f7e-92d6-a2c52d94c6cf', 'f1d63187-3db6-4b06-a4d0-502ab12b8e93']",52,,,,,,,,,,,,,,,,Bologna,240,00:15:52.187,Pass,
,,,,,,,,,,,,,,,0.973806,,,,,,,,,,,,,,3518dd3c-39a4-41ab-81f9-c609ab5a5ff3,718,,"[47.8, 2.4]",3879840,15,,,,,-3.070285,,Left Foot,,,,"[42.2, 2.0]",,Ground Pass,,5.6142673,,,,,Domenico Maietta,8849.0,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,38,Bologna,240,['1dfa9adf-d5a8-40b4-8fe9-85e3ca397e45'],52,,,,,,,,,,,,,,,,Bologna,240,00:15:52.814,Pass,
,,,,,,,,,,,,,,,0.98837,,,,,,,,,,,,,,1d591bb8-42c7-4c3d-bb2a-fc2dcce96849,722,,"[42.6, 3.1]",3879840,15,,,,,1.548902,,Right Foot,,,,"[42.9, 16.8]",,Ground Pass,,13.703284,,,,,Matteo Brighi,18027.0,,,,,,1,Regular Play,Domenico Maietta,8849.0,Left Center Back,38,Bologna,240,"['28eff975-533d-431d-89dd-9996317e834e', '5b671565-bf78-4b67-9290-41aa914dd61f', 'a274c11c-124c-448a-9e8a-d08ec2d45710']",53,,,,,,,,,,,,,,,,Bologna,240,00:15:53.787,Pass,True
,,,,,,,,,,,,,,,1.039688,,,,,,,,,,,,,,12af613d-e45f-4aec-a5f6-8cb5923e6c79,726,,"[41.2, 24.2]",3879840,15,,,,,-0.6716062,,Right Foot,,,,"[52.9, 14.9]",,Ground Pass,,14.945903,,,,,Emanuele Giaccherini,7775.0,,,,,,1,Regular Play,Matteo Brighi,18027.0,Center Defensive Midfield,38,Bologna,240,"['b846fa48-0b4c-43d0-8558-8a414a8a3b4f', 'bd092817-b0d8-4c97-8d55-5d388263a7e6']",55,,,,,,,,,,,,,,,,Bologna,240,00:15:55.514,Pass,True
,,,,,,,,,,,,,,,3.65493,,,,,,,,,,,,,,397568f2-5377-4602-9f05-bb228ce2c987,730,,"[54.3, 4.4]",3879840,15,,,,,0.073613055,,Left Foot,,,,"[88.2, 6.9]",,Ground Pass,,33.992058,True,,Incomplete,,Sergio Floccari,6948.0,,,,,,1,Regular Play,Emanuele Giaccherini,7775.0,Left Wing,38,Bologna,240,"['abd6785f-9510-4120-9652-6aa411139011', 'c1ee3126-7980-472f-a789-d19090a3c318', 'fd5ce1c3-8a92-4a4d-8449-81128692070b']",58,,,,,,,,,,,,,,,,Bologna,240,00:15:58.002,Pass,True
,,,,,,,,,,,,,,,2.594186,,,,,,,,,,,,,,6893f981-12c0-4e1a-b5b7-2afff10ab607,734,,"[27.4, 62.4]",3879840,16,,,,,-1.4250233,,Left Foot,,,,"[32.7, 26.3]",,Ground Pass,,36.486984,,,,,Sebastian De Maio,7176.0,,,,,,1,Regular Play,Armando Izzo,9940.0,Right Center Back,39,Genoa,233,['edebe9aa-13a4-479f-b4e6-ced35009d54c'],3,,,,,,,,,,,,,,,,Genoa,233,00:16:03.038,Pass,
,,,,,,,,,,,,,,,1.477168,,,,,,,,,,,,,,ddf4a624-534e-4913-86d3-8af973bfaaeb,737,,"[34.5, 27.2]",3879840,16,,,,,-0.96380866,,Right Foot,,,,"[49.5, 5.6]",,Ground Pass,,26.29753,,,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,1,Regular Play,Sebastian De Maio,7176.0,Left Center Back,39,Genoa,233,['84c7f84d-a0bb-48a3-abd0-aa1ce4ebf918'],7,,,,,,,,,,,,,,,,Genoa,233,00:16:07.337,Pass,
,,,,,,,,,,,,,,,1.008187,,,,,,,,,,,,,,5eedc498-4552-4ac1-b2fa-273060a25627,740,,"[49.1, 3.8]",3879840,16,,,,,2.2541115,,Left Foot,,,,"[39.9, 15.1]",,Ground Pass,,14.5715475,,,,,Sebastian De Maio,7176.0,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,39,Genoa,233,['aece9d30-0ab2-42b1-be9b-6cab5280feb5'],10,,,,,,,,,,,,,,,,Genoa,233,00:16:10.415,Pass,
,,,,,,,,,,,,,,,2.124233,,,,,,,,,,,,,,5290f101-7f87-453b-9547-344a1d935b6c,744,,"[50.5, 16.3]",3879840,16,,,,,0.47025543,,Left Foot,,,,"[86.7, 34.7]",,High Pass,,40.60788,,,,,Leonardo Pavoletti,8180.0,,,,,,1,Regular Play,Sebastian De Maio,7176.0,Left Center Back,39,Genoa,233,"['1f78f686-d054-4c7d-80a3-24fafcf9add6', '9d3d9322-fde7-4e6b-8d1e-dd9f032850fa']",16,,,,,,,,,,,,,,,,Genoa,233,00:16:16.374,Pass,True
,,,,,,,,,,,,,,,0.998507,,,,,,,,,,,,,,b33f9722-baa9-4f6d-a9e1-0189654b9715,747,,"[86.5, 34.3]",3879840,16,,,,,-0.8779168,,Right Foot,,,,"[95.3, 23.7]",,Low Pass,,13.776793,,,Incomplete,,Tim Matavž,7852.0,,,,,,1,Regular Play,Leonardo Pavoletti,8180.0,Right Center Forward,39,Genoa,233,"['3e44ccac-787c-4d4f-b2e3-397b2075c532', '4b382cdd-de12-461b-a23c-9c44ba33ffa3', '6d6e2201-e99d-4127-ac33-519d17a832a0']",18,,,,,,,,,,,,,,,,Genoa,233,00:16:18.498,Pass,True
,,,,,,,,,,,,,,,0.836267,,,,,,,,,,,,,,232e933e-9fdf-4297-8f88-20c1f9943fe8,757,,"[37.1, 2.7]",3879840,16,,,,,1.2800093,,Left Foot,,,,"[41.2, 16.4]",,Ground Pass,,14.300349,,,,,Emanuele Giaccherini,7775.0,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,40,Bologna,240,"['7a81126a-e84c-424e-8c7d-f799143932cb', '9d370ddc-d7e4-4e50-ab77-ecef024c00d9']",26,,,,,,,,,,,,,,,,Bologna,240,00:16:26.033,Pass,True
,,,,,,,,,,,,,,,1.066335,,,,,,,,,,,,,,76867619-6347-481c-8fd3-679cab7e84a1,761,,"[40.4, 19.7]",3879840,16,,,,,-0.13106255,,Right Foot,,,,"[62.4, 16.8]",,Ground Pass,,22.190313,,,,,Sergio Floccari,6948.0,,,,,,1,Regular Play,Emanuele Giaccherini,7775.0,Left Wing,40,Bologna,240,"['2743a970-0942-4d1b-910e-bf40f3ee2cee', '2946ec69-acf4-43e0-adc3-689a8d62f242']",27,,,,,,,,,,,,,,,,Bologna,240,00:16:27.800,Pass,True
,,,,,,,,,,,,,,,1.211415,,,,,,,,,,,,,,84407b70-c038-4a03-95dd-bc88eae1bfd7,765,,"[59.4, 23.0]",3879840,16,,,,,-2.2940736,,Right Foot,,,,"[49.6, 11.9]",,Ground Pass,,14.807093,,,,,Saphir Sliti Taïder,8851.0,,,,,,1,Regular Play,Sergio Floccari,6948.0,Center Forward,40,Bologna,240,['d83f5b3c-a0f3-492a-a364-4549a9f29928'],31,,,,,,,,,,,,,,,,Bologna,240,00:16:31.338,Pass,
,,,,,,,,,,,,,,,2.621966,,,,,,,,,,,,,,f9b351ae-e256-4120-befa-c7f3330142f7,768,,"[47.0, 6.5]",3879840,16,,,,,2.573488,,Right Foot,,,,"[9.4, 30.5]",,High Pass,,44.606728,,,,,Antonio Mirante,7174.0,,,,,,1,Regular Play,Saphir Sliti Taïder,8851.0,Left Center Midfield,40,Bologna,240,['e6f9d327-6757-4475-a884-1e2fb9adae48'],34,,,,,,,,,,,,,,,,Bologna,240,00:16:34.723,Pass,
