50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.286763,,,,,,,,,,,431c93f9-b5de-42ac-abeb-ea978845b68f,847,,,"[40.8, 63.3]",3878540,20,,,,,0.74599206,,Left Foot,,,"[55.3, 76.7]",,Ground Pass,,19.743607,,,,,Alex Ferrari,7704.0,,,,,,,1,From Free Kick,Lorenzo Crisetig,7965.0,Center Defensive Midfield,47,Bologna,240,['2dd2a798-f980-4cbc-8a0a-68cd126fa2a2'],33,,,,,,,,,,,,,,,,Bologna,240,00:20:33.352,Pass,
,,,,,,,,,,,,,,,,1.110728,,,,,,,,,,,125409a4-8964-4e43-9ac0-1ff266e5bda4,851,,,"[56.7, 77.0]",3878540,20,,,,,-0.23035066,,Right Foot,,,"[79.3, 71.7]",,Low Pass,,23.213142,,,Incomplete,,Marco Crimi,31273.0,,,,,,,1,From Free Kick,Alex Ferrari,7704.0,Right Back,47,Bologna,240,"['52bfc0ce-779d-4aea-9711-a9deb7dfdae5', '6b938932-e712-4445-8271-bd570ff5c98c']",35,,,,,,,,,,,,,,,,Bologna,240,00:20:35.751,Pass,
,,,,,,,,,,,,,,,,1.765199,,,,,,,,,,,b9d92975-930d-4a12-a948-66e7ff10a69c,857,,,"[81.8, 80.0]",3878540,20,,,,,-2.7704124,,,,,"[65.1, 73.5]",,Low Pass,,17.92038,,,,,Marios Oikonomou,8873.0,,,,,,Throw-in,1,From Throw In,Alex Ferrari,7704.0,Right Back,48,Bologna,240,['85cea1d2-4d7e-4e33-abb7-4581be670df8'],55,,,,,,,,,,,,,,,,Bologna,240,00:20:55.631,Pass,
,,,,,,,,,,,,,,,,1.9132,,,,,,,,,,,f1f1fe14-9b9c-446f-95e9-7c84e57cc322,860,,,"[65.7, 74.1]",3878540,21,,,,,0.31510612,,Right Foot,,,"[83.8, 80.0]",,Ground Pass,,19.037333,,,Out,,Alex Ferrari,7704.0,,,,,,,1,From Throw In,Marios Oikonomou,8873.0,Right Center Back,48,Bologna,240,['4a5c5752-1c4e-49a8-9f17-5af84044d39a'],0,,,,,,,,,,,,,,,,Bologna,240,00:21:00.534,Pass,
,,,,,,,,,,,,,,,,1.300481,,,,,,,,,,,d1a87c51-f78c-4bb6-a546-50330929ead2,862,,,"[29.5, 0.1]",3878540,21,,,,,2.7354946,,,,,"[19.5, 4.4]",,Low Pass,,10.885311,,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,Throw-in,1,From Throw In,Ştefan Daniel Radu,7778.0,Left Back,49,Lazio,236,['e7f1b26e-dda1-4e6c-9528-d8cdb0abbfa9'],6,,,,,,,,,,,,,,,,Lazio,236,00:21:06.840,Pass,
,,,,,,,,,,,,,,,,2.199987,,,,,,,,,,,374deb73-3bca-46c1-ae8c-646d3b0f2e27,865,,,"[23.0, 4.4]",3878540,21,,,,,0.71397245,,Left Foot,,,"[55.2, 32.3]",,High Pass,,42.60575,,,Incomplete,,Keita Baldé Diao,3145.0,,,,,,,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,49,Lazio,236,"['89c3eb13-db28-4dfe-a0a4-0510eaf80d6c', 'f5e4ff40-1c97-46c6-b3db-d2d6af4c0b22']",10,,,,,,,,,,,,,,,,Lazio,236,00:21:10.155,Pass,
,,,,,,,,,,,,,,,,0.717428,,,,,,,,,,,89c3eb13-db28-4dfe-a0a4-0510eaf80d6c,867,,,"[64.9, 47.8]",3878540,21,,,,,-0.5247958,,Head,,,"[74.4, 42.3]",,Low Pass,,10.977249,,,Incomplete,,Robert Acquafresca,386640.0,,,,,,Recovery,1,From Throw In,Marios Oikonomou,8873.0,Right Center Back,49,Lazio,236,"['374deb73-3bca-46c1-ae8c-646d3b0f2e27', '6dbac705-9c7f-4ecb-9e77-d9e5e5ee9551', 'a75400de-f74b-406c-a7b7-a5ad0cee9cfd']",12,,,,,,,,,,,,,,,,Bologna,240,00:21:12.355,Pass,
,,,,,,,,,,,,,,,,2.020227,,,,,,,,,,,f97a0fee-223b-4fa1-b2c9-e2a20606a4e2,872,,,"[52.4, 37.2]",3878540,21,,,,,1.4559197,,Right Foot,,,"[54.8, 58.0]",,Ground Pass,,20.938004,,,,,Dušan Basta,8443.0,,,,,,,1,From Throw In,Marco Parolo,8173.0,Right Center Midfield,49,Lazio,236,"['635cf954-4b19-4658-af9c-bff5d4cebe98', '8baa9860-28f5-4495-8bac-a3dad63f40d0']",15,,,,,,,,,,,,,,,,Lazio,236,00:21:15.009,Pass,True
,,,,,,,,,,,,,,,,1.345436,,,,,,,,,,,98d850df-214d-4fc9-996b-2aef3a3bad7f,875,,,"[93.2, 67.4]",3878540,21,,,,,-1.0337257,,Right Foot,True,,"[106.3, 45.4]",,Ground Pass,,25.604883,,,Incomplete,,Keita Baldé Diao,3145.0,,,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,49,Lazio,236,"['3cd6bf25-dd48-4e56-b973-aa5efdfb2e1a', '4aa304e9-42bd-492e-a03a-6331b29be63f']",21,,,,,,,,,,,,,,,,Lazio,236,00:21:21.583,Pass,
,,,,,,,,,,,,,,,,2.6382,,,,,,,,,,,f7ea7331-6843-4b6f-99e4-b580a76eedce,878,,,"[72.4, 51.1]",3878540,21,,,,,0.8058035,,Head,,,"[82.0, 61.1]",,High Pass,,13.862179,,,,,Marco Parolo,8173.0,,,,,,Recovery,1,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,49,Lazio,236,['a50fc466-ccb1-4225-bc12-cdb8471a9c45'],26,,,,,,,,,,,,,,,,Lazio,236,00:21:26.173,Pass,
,,,,,,,,,,,,,,,,2.831864,,,,,,,,,,,ee937d73-613c-431a-a9d1-e0b4e2227d9a,883,,,"[81.0, 66.8]",3878540,21,,,,True,-0.054590516,,,,,"[99.3, 65.8]",,High Pass,,18.327303,,,Incomplete,,Ricardo Kishna,22828.0,,,,,,Recovery,1,From Throw In,Marco Parolo,8173.0,Right Center Midfield,49,Lazio,236,"['1bb9bfe1-727c-4cd4-83e4-782cff73826d', '6c12080f-c4d7-44e6-9966-7ff2aef44aeb', '87907be2-270c-4eeb-8fc4-d3870d8ce303']",30,,,,,,,,,,,,,,,,Lazio,236,00:21:30.732,Pass,True
,,,,,,,,,,,,,,,,4.082871,,,,,,,,,,,6c12080f-c4d7-44e6-9966-7ff2aef44aeb,885,,,"[20.8, 14.3]",3878540,21,,,,,0.5404195,,Left Foot,,,"[65.3, 41.0]",,High Pass,,51.895473,,,Incomplete,,Matteo Mancosu,15415.0,,,,,,Recovery,1,From Throw In,Luca Rossettini,7142.0,Left Center Back,49,Lazio,236,"['3a4fb487-112b-4677-b2a7-f58618263833', 'e39a7b2a-f769-4279-b595-f935f28711ab', 'ee937d73-613c-431a-a9d1-e0b4e2227d9a']",33,,,,,,,,,,,,,,,,Bologna,240,00:21:33.564,Pass,
,,,,,,,,,,,,,,,,1.434948,,,,,,,,,,,e39a7b2a-f769-4279-b595-f935f28711ab,888,,,"[54.8, 39.1]",3878540,21,,,,,-1.5961074,,Head,,,"[54.4, 23.3]",,High Pass,,15.805062,,,,,Ştefan Daniel Radu,7778.0,,,,,,Recovery,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,49,Lazio,236,"['04f57702-b7de-498e-91f3-d6d84494543d', '0aecb791-2c71-4603-83e4-c1271c22ab3a', '6c12080f-c4d7-44e6-9966-7ff2aef44aeb']",37,,,,,,,,,,,,,,,,Lazio,236,00:21:37.647,Pass,True
,,,,,,,,,,,,,,,,1.253009,,,,,,,,,,,06bf53ff-ab05-4d72-ad40-dbb9b2d65ce1,891,,,"[54.0, 24.6]",3878540,21,,,,,2.1900387,,Left Foot,,,"[47.3, 34.0]",,High Pass,,11.543396,,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,,1,From Throw In,Ştefan Daniel Radu,7778.0,Left Back,49,Lazio,236,['d882ccda-1757-4c10-a145-613fffce3b17'],39,,,,,,,,,,,,,,,,Lazio,236,00:21:39.082,Pass,
,,,,,,,,,,,,,,,,4.187363,,,,,,,,,,,7b52fd0a-3934-4a70-b2a6-de7d3acefe9c,895,,,"[45.1, 33.7]",3878540,21,,,,,2.9263308,,Right Foot,,,"[14.0, 40.5]",,Ground Pass,,31.83473,,,,,Etrit Berisha,6991.0,,,,,,,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,49,Lazio,236,"['2c0181ff-38e6-4577-86a7-d87d39278113', '487b2971-ae07-494d-86b2-8d10cbc58f6d']",41,,,,,,,,,,,,,,,,Lazio,236,00:21:41.009,Pass,True
,,,,,,,,,,,,,,,,1.39651,,,,,,,,,,,107b8410-cfeb-492c-9c84-aa50ec33fc85,897,,,"[14.0, 40.5]",3878540,21,,,,,-0.115159854,,Left Foot,,,"[40.8, 37.4]",,Ground Pass,,26.978695,,,,,Lucas Rodrigo Biglia,5510.0,,,,,,,1,From Throw In,Etrit Berisha,6991.0,Goalkeeper,49,Lazio,236,['ed7a3bbe-bc2f-40d4-b000-dba5fa98dbb8'],45,,,,,,,,,,,,,,,,Lazio,236,00:21:45.196,Pass,
,,,,,,,,,,,,,,,,2.157008,,,,,,,,,,,55bfeee9-9771-403b-8c65-a7ab3cc0329e,900,,,"[40.4, 37.4]",3878540,21,,,,,2.2932854,,Right Foot,,,"[28.5, 50.9]",,Ground Pass,,17.99611,,,,,Stefan de Vrij,7787.0,,,,,,,1,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,49,Lazio,236,['d89842ce-9b85-42d1-972c-9f378330bcda'],46,,,,,,,,,,,,,,,,Lazio,236,00:21:46.673,Pass,
,,,,,,,,,,,,,,,,1.667035,,,,,,,,,,,9b750edc-3927-4d37-834e-75aa383720a7,903,,,"[31.4, 59.3]",3878540,21,,,,,0.7460484,,Right Foot,,,"[44.6, 71.5]",,Ground Pass,,17.974426,,,,,Dušan Basta,8443.0,,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,49,Lazio,236,['e817e6fa-8de7-4715-a019-c241734138b9'],50,,,,,,,,,,,,,,,,Lazio,236,00:21:50.304,Pass,
,,,,,,,,,,,,,,,,1.159741,,,,,,,,,,,86024f94-88eb-4bdc-b5ff-ac44f9fbb35c,906,,,"[46.5, 74.6]",3878540,21,,,,,-1.1809694,,Right Foot,,,"[51.8, 61.7]",,Ground Pass,,13.946325,,,,,Marco Parolo,8173.0,,,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,49,Lazio,236,['5a32c47e-3cdc-4014-9a49-5ee565a82382'],52,,,,,,,,,,,,,,,,Lazio,236,00:21:52.482,Pass,
,,,,,,,,,,,,,,,,1.308157,,,,,,,,,,,5bff9163-0713-4d11-b6ad-c127bf378be1,909,,,"[51.6, 62.9]",3878540,21,,,,,1.9670357,,Left Foot,,,"[47.5, 72.7]",,Ground Pass,,10.623088,,,,,Dušan Basta,8443.0,,,,,,,1,From Throw In,Marco Parolo,8173.0,Right Center Midfield,49,Lazio,236,['ce480a84-378d-4d6d-afcf-3cbcf9350fa7'],53,,,,,,,,,,,,,,,,Lazio,236,00:21:53.756,Pass,
,,,,,,,,,,,,,,,,1.535524,,,,,,,,,,,7e101600-5b97-4e1f-8330-28bd49329a3e,912,,,"[47.5, 72.3]",3878540,21,,,,,-2.960396,,Right Foot,,,"[34.4, 69.9]",,Ground Pass,,13.318033,,,,,Stefan de Vrij,7787.0,,,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,49,Lazio,236,['92fbcfce-52c6-448e-8a31-41932928b26c'],55,,,,,,,,,,,,,,,,Lazio,236,00:21:55.104,Pass,
,,,,,,,,,,,,,,,,2.400355,,,,,,,,,,,b232d351-af3e-433b-af8b-af3455d7bb75,915,,,"[34.8, 69.9]",3878540,21,,,,,-1.6004906,,Right Foot,,,"[33.6, 29.5]",,Ground Pass,,40.417816,,,,,Santiago Juan Gentiletti Selak,8847.0,,,True,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,49,Lazio,236,['64dbafb9-b5e9-4fcc-a8e8-047b7411d809'],57,,,,,,,,,,,,,,,,Lazio,236,00:21:57.544,Pass,
,,,,,,,,,,,,,,,,2.670209,,,,,,,,,,,81bbd5b8-3cdf-46c5-bb27-d6426d83c76e,918,,,"[32.6, 28.8]",3878540,22,,,,,-0.77902883,,Left Foot,,,"[56.3, 5.4]",,Ground Pass,,33.305405,,,,,Antonio Candreva,7776.0,,,,,,,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,49,Lazio,236,['788bfe74-cf2c-4019-83f6-18013c166a47'],0,,,,,,,,,,,,,,,,Lazio,236,00:22:00.811,Pass,
,,,,,,,,,,,,,,,,2.129351,,,,,,,,,,,7219b9ee-82d0-411a-bef5-e7a1328c5804,921,,,"[76.9, 10.3]",3878540,22,,,,,2.8501358,,Right Foot,,,"[55.9, 16.6]",,Ground Pass,,21.924644,,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,,1,From Throw In,Antonio Candreva,7776.0,Left Wing,49,Lazio,236,['ffc582bd-0a5c-40cf-9c0f-4bdbb7e680fd'],7,,,,,,,,,,,,,,,,Lazio,236,00:22:07.687,Pass,
,,,,,,,,,,,,,,,,0.835965,,,,,,,,,,,dff350f9-a458-48bc-bc00-21363979751b,924,,,"[55.7, 16.8]",3878540,22,,,,,-1.3701434,,Left Foot,,,"[56.9, 10.9]",,Ground Pass,,6.0207973,,,,,Antonio Candreva,7776.0,,,,,,,1,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,49,Lazio,236,['962e335e-2331-4079-ab86-e295eb969ec9'],10,,,,,,,,,,,,,,,,Lazio,236,00:22:10.014,Pass,
,,,,,,,,,,,,,,,,2.14692,,,,,,,,,,,6af34551-13d6-4483-b2ba-c73612a190de,927,,,"[56.9, 10.9]",3878540,22,,,,,1.4646081,,Right Foot,,,"[62.4, 62.5]",,High Pass,,51.892292,,,,,Dušan Basta,8443.0,,,True,,,,1,From Throw In,Antonio Candreva,7776.0,Left Wing,49,Lazio,236,['eb486121-8b45-411a-af3b-dac535d4dd8c'],10,,,,,,,,,,,,,,,,Lazio,236,00:22:10.907,Pass,
,,,,,,,,,,,,,,,,1.933903,,,,,,,,,,,ebe88cb4-abb0-415c-afce-3430bd3c4338,930,,,"[59.9, 64.3]",3878540,22,,,,,0.51778185,,Right Foot,,,"[75.7, 73.3]",,Ground Pass,,18.18351,,,,,Ricardo Kishna,22828.0,,,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,49,Lazio,236,['ef8718a5-c90d-412c-ad76-6eeea8912aa3'],15,,,,,,,,,,,,,,,,Lazio,236,00:22:15.558,Pass,
,,,,,,,,,,,,,,,,1.49427,,,,,,,,,,,e7b9791a-6153-4825-8446-0003b89bfafd,933,,,"[74.6, 73.5]",3878540,22,,,,,-2.9035873,,Left Foot,,,"[57.7, 69.4]",,Ground Pass,,17.390226,,,,,Dušan Basta,8443.0,,,,,,,1,From Throw In,Ricardo Kishna,22828.0,Right Wing,49,Lazio,236,['622366d0-0ac1-48b8-acbc-8adff30940a1'],17,,,,,,,,,,,,,,,,Lazio,236,00:22:17.539,Pass,
,,,,,,,,,,,,,,,,1.75084,,,,,,,,,,,cbb69a8b-0f69-4afd-af27-c0775d0e1593,936,,,"[57.7, 69.0]",3878540,22,,,,,-0.68231654,,Right Foot,,,"[68.9, 59.9]",,Ground Pass,,14.43087,,,,,Marco Parolo,8173.0,,,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,49,Lazio,236,['24846faa-173a-490f-8d19-2ee847d0294d'],19,,,,,,,,,,,,,,,,Lazio,236,00:22:19.508,Pass,
,,,,,,,,,,,,,,,,2.598786,,,,,,,,,,,209434be-b83d-4137-b205-2911de46e465,939,,,"[68.1, 59.3]",3878540,22,,,,,-1.4061044,,Left Foot,,,"[74.0, 23.8]",,Ground Pass,,35.986942,,,,,Ştefan Daniel Radu,7778.0,,,,,,,1,From Throw In,Marco Parolo,8173.0,Right Center Midfield,49,Lazio,236,['18671495-2a18-4e33-a21c-da1ec2dcae67'],23,,,,,,,,,,,,,,,,Lazio,236,00:22:23.297,Pass,
,,,,,,,,,,,,,,,,2.170249,,,,,,,,,,,fafd2ce1-d974-4a53-9cb6-3e75affd3512,942,,,"[82.2, 20.9]",3878540,22,,,,,-0.7666504,,Left Foot,,,"[98.5, 5.2]",,Ground Pass,,22.631393,,,,,Antonio Candreva,7776.0,,,,,,,1,From Throw In,Ştefan Daniel Radu,7778.0,Left Back,49,Lazio,236,['4226d81d-d582-4b35-b577-b4afdb1cd27d'],27,,,,,,,,,,,,,,,,Lazio,236,00:22:27.032,Pass,
,,,,,,,,,,,,,,,,1.379932,,,,,,,,,,,83ee86f1-35a0-447a-b307-75825c2fa828,945,,,"[112.2, 14.4]",3878540,22,,,,,1.5707964,,Left Foot,True,,"[112.2, 46.0]",,High Pass,,31.6,,,Incomplete,,Marco Parolo,8173.0,,,,,,,1,From Throw In,Antonio Candreva,7776.0,Left Wing,49,Lazio,236,"['8d586672-5018-4558-8046-ddf3ae0ca437', 'de42a66c-8a7c-4672-a5a9-6cfc3b92a225']",31,,,,,,,,,,,,,,,,Lazio,236,00:22:31.534,Pass,
,,,,,,,,,,,,,,,,0.879817,,,,,,,,,,,2535b694-5a66-453c-8084-68561f2177f1,953,,,"[61.0, 40.1]",3878540,23,,,,,1.5707964,,Right Foot,,,"[61.0, 42.1]",,Ground Pass,,2.0,,,,,Matteo Mancosu,15415.0,,,,,,Kick Off,1,From Kick Off,Robert Acquafresca,386640.0,Right Center Forward,50,Bologna,240,['593ef83d-6564-4cd9-ae4c-433c39b6f13b'],21,,,,,,,,,,,,,,,,Bologna,240,00:23:21.502,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,e6961ae3-28f9-4add-a5c6-d18c77eddfed,956,,,"[61.0, 42.3]",3878540,23,,,,,-2.9346004,,Right Foot,,,"[51.0, 40.2]",,Ground Pass,,10.218122,,,,,Lorenzo Crisetig,7965.0,,,,,,,1,From Kick Off,Matteo Mancosu,15415.0,Left Center Forward,50,Bologna,240,['e21d7a26-6010-41f9-a258-216170e29346'],23,,,,,,,,,,,,,,,,Bologna,240,00:23:23.125,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,d0ca98e8-9b13-494a-a914-b7a93e172daf,959,,,"[52.6, 41.5]",3878540,23,,,,,2.3229964,,Left Foot,,,"[39.5, 55.5]",,Ground Pass,,19.173159,,,,,Marios Oikonomou,8873.0,,,,,,,1,From Kick Off,Lorenzo Crisetig,7965.0,Center Defensive Midfield,50,Bologna,240,['affa1323-e07a-418f-8462-94dd8ee2a794'],26,,,,,,,,,,,,,,,,Bologna,240,00:23:26.492,Pass,
,,,,,,,,,,,,,,,,1.93399,,,,,,,,,,,cecbbe74-4f4d-4bac-918a-54f3de963aa3,961,,,"[38.7, 55.9]",3878540,23,,,,,-1.8702116,,Right Foot,,,"[31.6, 32.9]",,Ground Pass,,24.070936,,,,,Luca Rossettini,7142.0,,,,,,,1,From Kick Off,Marios Oikonomou,8873.0,Right Center Back,50,Bologna,240,['2fa90f26-afd1-4f73-9241-8371d1de2a20'],28,,,,,,,,,,,,,,,,Bologna,240,00:23:28.092,Pass,
,,,,,,,,,,,,,,,,1.917619,,,,,,,,,,,a37e59b7-e571-433f-ab32-9707f5beed44,963,,,"[31.8, 29.6]",3878540,23,,,,,-1.2763827,,Right Foot,,,"[36.5, 14.1]",,Ground Pass,,16.196913,,,,,Adam Masina,7169.0,,,,,,,1,From Kick Off,Luca Rossettini,7142.0,Left Center Back,50,Bologna,240,['2c8df78b-e501-48dc-be27-24003bc44a3f'],30,,,,,,,,,,,,,,,,Bologna,240,00:23:30.026,Pass,
,,,,,,,,,,,,,,,,1.146163,,,,,,,,,,,cab7e5a8-6bf2-4dec-8b15-b560d6607246,967,,,"[35.9, 12.3]",3878540,23,,,,,1.0318198,,Left Foot,,,"[42.0, 22.5]",,Ground Pass,,11.884864,,,,,Lorenzo Crisetig,7965.0,,,,,,,1,From Kick Off,Adam Masina,7169.0,Left Back,50,Bologna,240,['6614dbef-30d7-4534-8557-e68b504b237b'],32,,,,,,,,,,,,,,,,Bologna,240,00:23:32.710,Pass,
,,,,,,,,,,,,,,,,1.212107,,,,,,,,,,,60b29d38-e7ca-4d3e-b711-9aa0a9b8aaf3,974,,,"[47.9, 21.7]",3878540,23,,,,,0.22799188,,Left Foot,,,"[78.5, 28.8]",,Ground Pass,,31.412895,,,Incomplete,,Matteo Mancosu,15415.0,,,,,,,1,From Kick Off,Lorenzo Crisetig,7965.0,Center Defensive Midfield,50,Bologna,240,"['d1324f61-4de4-4e66-b318-b70bba04a081', 'ddfadb5b-74ad-4352-a61a-e0512617d8e1']",36,,,,,,,,,,,,,,,,Bologna,240,00:23:36.473,Pass,
,,,,,,,,,,,,,,,,1.321934,,,,,,,,,,,8212cdb0-efcb-4d30-a3e0-d8018cd859f0,978,,,"[41.0, 53.7]",3878540,23,,,,,-0.48783645,,Left Foot,,,"[45.9, 51.1]",,Ground Pass,,5.5470715,,,,,Lucas Rodrigo Biglia,5510.0,,,,,,,1,From Kick Off,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,50,Bologna,240,['1993ff92-e7c1-4c57-a4fb-f853d0b45a30'],38,,,,,,,,,,,,,,,,Lazio,236,00:23:38.612,Pass,
,,,,,,,,,,,,,,,,2.663086,,,,,,,,,,,ad4500a5-ffe5-44df-8a5b-fbcda95355c1,981,,,"[48.3, 52.1]",3878540,23,,,,,-0.39093432,,Right Foot,,,"[94.4, 33.1]",,High Pass,,49.861908,,,Incomplete,,Antonio Candreva,7776.0,,,,,,,1,From Kick Off,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,50,Bologna,240,"['63069b07-2bba-47ed-9ac8-c44860f5b7e8', 'ec8e3a84-add3-477f-9f9c-3658adbd6c4d']",41,,,,,,,,,,,,,,,,Lazio,236,00:23:41.350,Pass,
,,,,,,,,,,,,,,,,2.443014,,,,,,,,,,,63069b07-2bba-47ed-9ac8-c44860f5b7e8,983,,,"[25.7, 47.0]",3878540,23,,,,,0.49753293,,Head,,,"[37.3, 53.3]",,Low Pass,,13.200378,,,,,Marco Crimi,31273.0,,,,,,Recovery,1,From Kick Off,Marios Oikonomou,8873.0,Right Center Back,50,Bologna,240,"['ad4500a5-ffe5-44df-8a5b-fbcda95355c1', 'ee09220d-0328-4762-a6e2-7fec69b5a63a']",44,,,,,,,,,,,,,,,,Bologna,240,00:23:44.013,Pass,
,,,,,,,,,,,,,,,,1.489223,,,,,,,,,,,926792d1-d327-4295-affd-ea16f7b24057,986,,,"[46.1, 54.9]",3878540,23,,,,,1.4945115,,Right Foot,,,"[47.3, 70.6]",,Ground Pass,,15.745793,,,,,Alex Ferrari,7704.0,,,,,,,1,From Kick Off,Marco Crimi,31273.0,Right Center Midfield,50,Bologna,240,['caddf5ca-9a36-4af9-95e6-b368520472cb'],49,,,,,,,,,,,,,,,,Bologna,240,00:23:49.159,Pass,
,,,,,,,,,,,,,,,,1.238646,,,,,,,,,,,b6ba4e8b-bbc3-4df5-b27a-84256f9c233d,990,,,"[49.8, 60.8]",3878540,23,,,,,-0.65629566,,Right Foot,,,"[65.9, 48.4]",,Ground Pass,,20.321663,,,,,Matteo Brighi,18027.0,,,,,,,1,From Kick Off,Alex Ferrari,7704.0,Right Back,50,Bologna,240,"['757383f1-0292-40a2-8070-f9ac5c83f1eb', '7e6dcc2c-45c6-4692-a2b8-885beb232e1b']",54,,,,,,,,,,,,,,,,Bologna,240,00:23:54.467,Pass,True
,,,,,,,,,,,,,,,,1.359492,,,,,,,,,,,fa563c50-ba1b-471e-829d-118425ddb63d,1000,,,"[79.9, 42.9]",3878540,23,,,,,1.7818897,,Right Foot,,,"[78.1, 51.3]",,Ground Pass,,8.5906925,,,Incomplete,,Matteo Brighi,18027.0,,,,,,Recovery,1,From Kick Off,Robert Acquafresca,386640.0,Right Center Forward,50,Bologna,240,"['27357c82-7629-48fb-ae59-c1bd04a14a91', 'b3468e7e-92c5-4424-ba01-78befd76b04d', 'ef76c426-19d6-4285-9a40-2153fb044a93']",58,,,,,,,,,,,,,,,,Bologna,240,00:23:58.056,Pass,True
,,,,,,,,,,,,,,,,1.298539,,,,,,,,,,,ef76c426-19d6-4285-9a40-2153fb044a93,1002,,,"[42.0, 28.8]",3878540,23,,,,,-1.0267537,,Left Foot,,,"[46.9, 20.7]",,Ground Pass,,9.4667845,,,Incomplete,,Lucas Rodrigo Biglia,5510.0,,,,,,Interception,1,From Kick Off,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,50,Bologna,240,"['1be51094-6f4b-433b-b31b-25973b2297df', '4683fa8d-05b4-4f1e-9b2c-491bf4aa3297', 'fa563c50-ba1b-471e-829d-118425ddb63d']",59,,,,,,,,,,,,,,,,Lazio,236,00:23:59.415,Pass,
,,,,,,,,,,,,,,,,0.995338,,,,,,,,,,,470767c8-b5db-41c0-bb15-5971b88a19bc,1007,,,"[71.4, 60.0]",3878540,24,,,,,1.483301,,Left Foot,,,"[72.4, 71.4]",,Ground Pass,,11.443775,,,,,Alex Ferrari,7704.0,,,,,,,1,From Kick Off,Franco Brienza,45591.0,Center Attacking Midfield,50,Bologna,240,['0ced5f81-520d-4d17-9b1b-72bebf8a4eaa'],4,,,,,,,,,,,,,,,,Bologna,240,00:24:04.198,Pass,
,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,2ce30b6f-36f8-45a2-8c06-5e7647c20159,1010,,,"[72.4, 71.4]",3878540,24,,,,,-2.1069424,,Right Foot,,,"[68.3, 64.5]",,Ground Pass,,8.026207,,,,,Marco Crimi,31273.0,,,,,,,1,From Kick Off,Alex Ferrari,7704.0,Right Back,50,Bologna,240,['d6c69b13-6274-49b5-bf1d-2e7f5f104b10'],5,,,,,,,,,,,,,,,,Bologna,240,00:24:05.833,Pass,
,,,,,,,,,,,,,,,,0.39297,,,,,,,,,,,c800293b-9dcb-4f09-9972-d9d9e8588aa2,1013,,,"[68.3, 64.5]",3878540,24,,,,,0.23783593,,Right Foot,,,"[71.6, 65.3]",,Ground Pass,,3.3955853,,,Incomplete,,Franco Brienza,45591.0,,,,,,,1,From Kick Off,Marco Crimi,31273.0,Right Center Midfield,50,Bologna,240,"['597bd7a3-7fc4-40b9-80c4-efe3cfbefe93', '8ff7ad57-a6d4-4cfd-9cd8-2acbca495767']",7,,,,,,,,,,,,,,,,Bologna,240,00:24:07.313,Pass,
