50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.669617,,,,,,,,,,,,,217bfc46-3445-407c-8cdd-15ae9e79e78f,15,,"[31.6, 11.9]",3879803,0,,,,-2.581911,,Left Foot,,,,"[23.3, 6.7]",,Ground Pass,,9.794386,,,Faouzi Ghoulam,8876.0,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,3,Napoli,227,['c0394d5c-1a12-4a82-b3fe-ecafa59c9a6f'],8,,,,,,,,,,,,,,,,,Napoli,227,00:00:08.257,Pass,
,,,,,,,,,,,,,,,,,,0.410633,,,,,,,,,,,,,cd2ec85c-271a-4558-9898-2bed84099554,17,,"[23.3, 6.7]",3879803,0,,,,0.30739748,,Right Foot,,,,"[29.6, 8.7]",,High Pass,,6.6098413,Incomplete,,Marek Hamšík,7025.0,,,,,,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,3,Napoli,227,"['b0ce32a5-30c8-4bfb-967f-7c2a1b1fc6a4', 'd0055bf1-e52d-4687-86a4-efa6db229549']",8,,,,,,,,,,,,,,,,,Napoli,227,00:00:08.926,Pass,
,,,,,,,,,,,,,,,,,,1.014663,,,,,,,,,,,,,a29e2c39-68ee-44ee-b3f4-3e3189340c77,20,,"[18.3, 12.1]",3879803,0,,,,-0.29226848,,Head,,,,"[29.6, 8.7]",,High Pass,,11.800424,,,Marek Hamšík,7025.0,,,,,Recovery,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,3,Napoli,227,['a3fcd6b2-876f-4334-9458-d6a7f22d9c0e'],11,,,,,,,,,,,,,,,,,Napoli,227,00:00:11.429,Pass,
,,,,,,,,,,,,,,,,,,1.618333,,,,,,,,,,,,,e1079adb-94b3-41b1-95c0-55381e2693b4,22,,"[29.6, 8.7]",3879803,0,,,,0.6151862,,Head,,,,"[37.1, 14.0]",,High Pass,,9.1836815,,,Lorenzo Insigne,7037.0,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,3,Napoli,227,['84f90809-5244-4071-856a-eb5ff6f2a816'],12,,,,,,,,,,,,,,,,,Napoli,227,00:00:12.444,Pass,
,,,,,,,,,,,,,,,,,,1.62459,,,,,,,,,,,,,7c3bc0b0-001e-4126-bc5f-007e5f3cba1c,25,,"[37.1, 14.0]",3879803,0,,,,1.7010589,,Right Foot,,,,"[34.1, 36.9]",,High Pass,,23.09567,,,Allan Marques Loureiro,7035.0,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,3,Napoli,227,['85a5861d-8c92-4371-88d2-f069855930eb'],14,,,,,,,,,,,,,,,,,Napoli,227,00:00:14.062,Pass,
,,,,,,,,,,,,,,,,,,3.433117,,,,,,,,,,,,,4ba5d880-9ac9-49db-85e4-8d76b76a15fe,27,,"[34.1, 36.9]",3879803,0,,,,-0.14684528,,Left Foot,,,,"[65.2, 32.3]",,High Pass,,31.438353,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,3,Napoli,227,"['57570f41-b873-415a-8aec-c239eefb7847', 'ca7e1132-8943-48ee-b0bf-fb06a776bec4']",15,,,,,,,,,,,,,,,,,Napoli,227,00:00:15.687,Pass,
,,,,,,,,,,,,,,,,,,4.829483,,,,,,,,,,,,,57570f41-b873-415a-8aec-c239eefb7847,29,,"[54.9, 47.8]",3879803,0,,,,-3.0113518,,Head,,,,"[15.2, 42.6]",,High Pass,,40.039104,,,Orestis Karnezis,3742.0,,,,,Recovery,1,Regular Play,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,4,Udinese,230,"['290a691c-9c88-40fd-8d94-9d3eab8081dd', '4ba5d880-9ac9-49db-85e4-8d76b76a15fe']",19,,,,,,,,,,,,,,,,,Udinese,230,00:00:19.120,Pass,
,,,,,,,,,,,,,,,,,,1.750223,,,,,,,,,,,,,7c569a84-3ecd-49f1-b844-ff7be2ba5db0,32,,"[16.0, 41.4]",3879803,0,,,,1.2637506,,Left Foot,,,,"[19.9, 53.7]",,Ground Pass,,12.903488,,,Danilo Larangeira,7799.0,,,,,,1,Regular Play,Orestis Karnezis,3742.0,Goalkeeper,4,Udinese,230,['df291e53-cf7f-4d9b-b72b-dfbeb497dd75'],25,,,,,,,,,,,,,,,,,Udinese,230,00:00:25.327,Pass,
,,,,,,,,,,,,,,,,,,2.982703,,,,,,,,,,,,,19e8ecb6-2a84-4970-b25d-0be32befb974,35,,"[25.1, 66.1]",3879803,0,,,,0.12506911,,Right Foot,,,,"[76.8, 72.6]",,High Pass,,52.107006,Incomplete,,Emmanuel Agyemang-Badu,24722.0,,,,,,1,Regular Play,Danilo Larangeira,7799.0,Center Back,4,Udinese,230,"['214c1402-79cb-4bcd-87e3-5b76e83292dd', 'b39cc053-5d72-4734-ac10-32e73fd9db36']",29,,,,,,,,,,,,,,,,,Udinese,230,00:00:29.180,Pass,
,,,,,,,,,,,,,,,,,,1.04341,,,,,,,,,,,,,214c1402-79cb-4bcd-87e3-5b76e83292dd,37,,"[43.3, 7.5]",3879803,0,,,,0.4048918,,Head,,,,"[51.0, 10.8]",,Low Pass,,8.377351,,,Marek Hamšík,7025.0,,,,,Recovery,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,5,Napoli,227,"['19e8ecb6-2a84-4970-b25d-0be32befb974', 'f7a9301d-8bea-43ec-8989-9e770aafa586']",32,,,,,,,,,,,,,,,,,Napoli,227,00:00:32.162,Pass,
,,,,,,,,,,,,,,,,,,1.303985,,,,,,,,,,,,,b451cb97-0cab-4cae-bd91-9d7cc0a71e88,39,,"[47.0, 7.1]",3879803,0,,,,-0.1260881,,Head,,,,"[54.1, 6.2]",,High Pass,,7.156815,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,5,Napoli,227,['d4088be2-0d7f-488e-9961-0beadcb41841'],33,,,,,,,,,,,,,,,,,Napoli,227,00:00:33.988,Pass,
,,,,,,,,,,,,,,,,,,0.748908,,,,,,,,,,,,,088ac067-cfe1-41c9-ab1d-17a582c0a9f2,43,,"[54.5, 6.2]",3879803,0,,,,0.622032,,Right Foot,,,,"[59.8, 10.0]",,Ground Pass,,6.521503,,,Lorenzo Insigne,7037.0,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,5,Napoli,227,['ae117209-bbfc-449d-9bb1-5223bfb1b8da'],36,,,,,,,,,,,,,,,,,Napoli,227,00:00:36.553,Pass,
,,,,,,,,,,,,,,,,,,0.426649,,,,,,,,,,,,,0b89b743-ca81-4923-8de9-f441946ea7d4,50,,"[60.3, 71.6]",3879803,0,,,,-1.5232133,,Right Foot,,,,"[60.6, 65.3]",,Ground Pass,,6.307139,,,Cyril Théréau,8272.0,,,,,,1,Regular Play,Thomas Heurtaux,8852.0,Right Center Back,6,Udinese,230,['991a78c9-4204-44d4-b7a6-bcce9f4671c5'],38,,,,,,,,,,,,,,,,,Udinese,230,00:00:38.751,Pass,
,,,,,,,,,,,,,,,,,,0.573381,,,,,,,,,,,,,bb80cb80-ff09-4068-a573-5498bf0cd553,54,,"[61.4, 65.3]",3879803,0,,,,-2.4980915,,Right Foot,,,,"[55.8, 61.1]",,Ground Pass,,7.0,,,Zdravko Kuzmanović,6577.0,,,,,,1,Regular Play,Cyril Théréau,8272.0,Center Attacking Midfield,6,Udinese,230,"['6ad53cb5-ec04-4745-b40f-5a862c405319', 'b8d34f5d-08a7-4454-97f4-1b5c9e18ed80']",42,,,,,,,,,,,,,,,,,Udinese,230,00:00:42.043,Pass,True
,,,,,,,,,,,,,,,,,,1.290042,,,,,,,,,,,,,ed5859e7-1acd-4ee8-9c42-4f1494df3b52,58,,"[55.4, 58.4]",3879803,0,,,,-1.9564134,,Right Foot,,,,"[47.2, 38.2]",,Ground Pass,,21.800917,,,Felipe Dias da Silva dal Belo,6938.0,,,,,,1,Regular Play,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,6,Udinese,230,['97809864-6acd-44db-87fc-800c1b5a0dc7'],43,,,,,,,,,,,,,,,,,Udinese,230,00:00:43.820,Pass,
,,,,,,,,,,,,,,,,,,4.392909,,,,,,,,,,,,,92dfcd25-73db-40f9-b225-319b681f19a7,62,,"[50.8, 38.4]",3879803,0,,,,-0.5317241,,Left Foot,,,,"[112.0, 2.4]",,High Pass,,71.0031,,,Pablo Estífer Armero,29312.0,,,,,,1,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,6,Udinese,230,['e52c2faf-b169-4361-ad5d-9927ce56692c'],46,,,,,,,,,,,,,,,,,Udinese,230,00:00:46.559,Pass,
,,,,,,,,,,,,,,,,,,1.453724,,,,,,,,,,,,,bb9a6147-dadd-4b7b-be93-84a853c72eeb,66,,"[11.4, 80.0]",3879803,1,,,,-0.12921944,,,,,,"[29.1, 77.7]",,High Pass,,17.84881,Incomplete,,José María Callejón Bueno,7029.0,,,,,Throw-in,1,From Throw In,Elseid Hysaj,7031.0,Right Back,7,Napoli,227,"['6d1fe784-7423-41f6-b91e-07c2b5451b2a', 'b6a2e756-6de4-45bc-8938-6fd1bfe1eb90']",3,,,,,,,,,,,,,,,,,Napoli,227,00:01:03.304,Pass,
,,,,,,,,,,,,,,,,,,1.564691,,,,,,,,,,,,,6d1fe784-7423-41f6-b91e-07c2b5451b2a,69,,"[91.0, 2.4]",3879803,1,,,True,0.31234643,,,,,,"[100.6, 5.5]",,High Pass,,10.088112,,,Cyril Théréau,8272.0,,,,,Recovery,1,From Throw In,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,7,Napoli,227,"['501386f1-c7a1-4e32-981e-67a3d89ffad2', 'bb9a6147-dadd-4b7b-be93-84a853c72eeb', 'cebd38bf-6115-4114-a159-49ac24639489']",4,,,,,,,,,,,,,,,,,Udinese,230,00:01:04.758,Pass,True
,,,,,,,,,,,,,,,,,,2.037086,,,,,,,,,,,,,a2fb31b9-e234-47be-8645-8a975aa7a2e3,75,,"[3.3, 72.4]",3879803,1,,,,-0.010869137,,Left Foot,,,,"[40.1, 72.0]",,High Pass,,36.802174,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,7,Napoli,227,"['23a7433d-24e5-404c-9db7-5674d3eaa4e6', '9b97ab6d-4fc0-4256-8f20-efac38087f22']",11,,,,,,,,,,,,,,,,,Napoli,227,00:01:11.108,Pass,
,,,,,,,,,,,,,,,,,,1.009582,,,,,,,,,,,,,23a7433d-24e5-404c-9db7-5674d3eaa4e6,77,,"[80.0, 8.1]",3879803,1,,,,0.72386456,b1129e66-6187-41d0-886d-a2069c9f90b1,Head,,,,"[91.2, 18.0]",,Low Pass,,14.948244,,,Bruno Miguel Borges Fernandes,5204.0,True,,,,Recovery,1,Regular Play,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,8,Udinese,230,"['8e621288-7d2a-415e-84a4-76dfcea2fd2a', 'a2fb31b9-e234-47be-8645-8a975aa7a2e3']",13,,,,,,,,,,,,,,,,,Udinese,230,00:01:13.145,Pass,
,,,,,,,,,,,,,,,,,,0.908802,,,,,,,,,,,,,b25238ae-c601-4225-9932-7c15ba8318ec,82,,"[7.0, 36.1]",3879803,1,True,,,-1.1633664,,Right Foot,,,,"[15.2, 17.1]",,Ground Pass,,20.69396,,,Kalidou Koulibaly,5675.0,,,,,Goal Kick,1,From Goal Kick,Gabriel Vasconelos Ferreira,30767.0,Goalkeeper,9,Napoli,227,['ca34e3ab-9417-4b01-abb5-23fdd13f12ca'],24,,,,,,,,,,,,,,,,,Napoli,227,00:01:24.103,Pass,
,,,,,,,,,,,,,,,,,,1.381195,,,,,,,,,,,,,dd34b06b-7bb4-4b8d-93ad-93f75908a7e4,84,,"[18.9, 15.6]",3879803,1,,,,-0.71306086,,Right Foot,,,,"[30.0, 6.0]",,Ground Pass,,14.675489,,,Faouzi Ghoulam,8876.0,,,,,,1,From Goal Kick,Kalidou Koulibaly,5675.0,Left Center Back,9,Napoli,227,['7c0591dc-d320-49c4-88bb-d07f28e9017c'],25,,,,,,,,,,,,,,,,,Napoli,227,00:01:25.813,Pass,
,,,,,,,,,,,,,,,,,,1.396745,,,,,,,,,,,,,d9551e19-4f70-4377-9585-9fc7a11daed8,87,,"[33.5, 6.5]",3879803,1,,,,1.9535398,,Left Foot,,,,"[30.4, 14.2]",,Ground Pass,,8.300602,,,Kalidou Koulibaly,5675.0,,,,,,1,From Goal Kick,Faouzi Ghoulam,8876.0,Left Back,9,Napoli,227,['f6d371a4-31b2-4b5d-b6bd-c2097d15ecda'],28,,,,,,,,,,,,,,,,,Napoli,227,00:01:28.577,Pass,
,,,,,,,,,,,,,,,,,,2.483108,,,,,,,,,,,,,ff4b2e35-748a-4bd8-904e-a96a43bcc78d,90,,"[42.0, 25.2]",3879803,1,,,,1.4346573,,Left Foot,,,,"[47.0, 61.7]",,Ground Pass,,36.840874,,,Elseid Hysaj,7031.0,,,,,,1,From Goal Kick,Kalidou Koulibaly,5675.0,Left Center Back,9,Napoli,227,['44e787c3-7aa5-4087-9a2d-c7d74157d8ae'],33,,,,,,,,,,,,,,,,,Napoli,227,00:01:33.342,Pass,
,,,,,,,,,,,,,,,,,,1.136253,,,,,,,,,,,,,aa2fd7f5-794f-4d53-8bf3-7e085542ae8a,92,,"[47.5, 67.5]",3879803,1,,,,-2.212269,,Right Foot,,,,"[41.6, 59.6]",,Ground Pass,,9.860021,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Goal Kick,Elseid Hysaj,7031.0,Right Back,9,Napoli,227,['e35d379d-4830-46f6-abc1-7e4844cbd8f4'],35,,,,,,,,,,,,,,,,,Napoli,227,00:01:35.826,Pass,
,,,,,,,,,,,,,,,,,,0.896737,,,,,,,,,,,,,e365ba63-1157-42fd-b180-19c5091901ca,95,,"[46.4, 60.0]",3879803,1,,,,0.18937005,,Right Foot,,,,"[70.4, 64.6]",,Low Pass,,24.436857,,,José María Callejón Bueno,7029.0,,,,,,1,From Goal Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,9,Napoli,227,['d4d7ced1-b7df-4278-982b-67a84bc1c988'],38,,,,,,,,,,,,,,,,,Napoli,227,00:01:38.899,Pass,
,,,,,,,,,,,,,,,,,,0.89003,,,,,,,,,,,,,84dc7c1f-9ef1-4a4a-8a9b-b1e5d13e988f,102,,"[12.2, 6.0]",3879803,1,,,,-0.31348628,,Left Foot,,,,"[30.4, 0.1]",,High Pass,,19.132433,Out,,Felipe Dias da Silva dal Belo,6938.0,,,,,,1,From Goal Kick,Danilo Larangeira,7799.0,Center Back,9,Napoli,227,"['2bea8a90-bfe3-4ae1-bcf6-68944e86d87e', '5857469f-b911-42d4-81a8-9699ddedd969']",46,,,,,,,,,,,,,,,,,Udinese,230,00:01:46.014,Pass,True
,,,,,,,,,,,,,,,,,,0.867024,,,,,,,,,,,,,1516f1bf-9e8f-4d25-ac52-73494237af99,104,,"[89.7, 80.0]",3879803,1,True,,,-2.975147,,,,,,"[77.2, 77.9]",,Low Pass,,12.675173,,,Elseid Hysaj,7031.0,,,,,Throw-in,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,10,Napoli,227,['c3a0d76a-59f1-4db4-bef0-b8a51c4efe4f'],52,,,,,,,,,,,,,,,,,Napoli,227,00:01:52.578,Pass,
,,,,,,,,,,,,,,,,,,0.641732,,,,,,,,,,,,,86c4eb17-53d0-41f1-ae66-1e26ac48b362,107,,"[80.4, 78.3]",3879803,1,,,,0.13706617,,Right Foot,,,,"[86.2, 79.1]",,Ground Pass,,5.8549123,,,José María Callejón Bueno,7029.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,10,Napoli,227,['7274a5ef-536c-447c-a69b-51ffb2a69087'],54,,,,,,,,,,,,,,,,,Napoli,227,00:01:54.159,Pass,
,,,,,,,,,,,,,,,,,,0.518433,,,,,,,,,,,,,2c7a1d92-782c-41ed-bbc7-4d02c8330daa,110,,"[86.2, 79.1]",3879803,1,,,,-2.4087775,,Right Foot,,,,"[81.2, 74.6]",,Ground Pass,,6.726812,Incomplete,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,10,Napoli,227,"['18870e40-cf33-4763-ad3b-3c275b053430', '7565d0f0-b9e1-4fd5-832b-70305b492b53']",54,,,,,,,,,,,,,,,,,Napoli,227,00:01:54.841,Pass,
,,,,,,,,,,,,,,,,,,0.475673,,,,,,,,,,,,,b28c3ea2-e5fd-4efa-b6d8-7d2c3ffda3a8,114,,"[38.7, 8.7]",3879803,1,,,,2.0576956,,Right Foot,,,,"[35.1, 15.5]",,Ground Pass,,7.694154,,,Zdravko Kuzmanović,6577.0,,,,,,1,Regular Play,Cyril Théréau,8272.0,Center Attacking Midfield,11,Udinese,230,['d27dd238-6f14-4ab4-aab7-50af7ac53dfa'],57,,,,,,,,,,,,,,,,,Udinese,230,00:01:57.595,Pass,
,,,,,,,,,,,,,,,,,,1.274676,,,,,,,,,,,,,5c2f1aa9-07d2-4059-85e0-a66df5831d01,117,,"[35.4, 15.7]",3879803,1,,,,-1.9211105,,Right Foot,,,,"[33.5, 10.5]",,Ground Pass,,5.5362444,,,Felipe Dias da Silva dal Belo,6938.0,,,,,,1,Regular Play,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,11,Udinese,230,['8c407582-26b7-4637-aafe-311f0cddd2b1'],58,,,,,,,,,,,,,,,,,Udinese,230,00:01:58.151,Pass,
