50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.931624,,,,,,,,,,,bf60a7ba-115f-455b-b2e3-1d39ca71b376,360,,"[6.0, 44.0]",3879806,8,,True,,,-0.10702747,,Right Foot,,,"[66.5, 37.5]",,High Pass,,60.84817,,Incomplete,,Sergio Floccari,6948.0,,,,,Goal Kick,1,From Goal Kick,Antonio Mirante,7174.0,Goalkeeper,21,Bologna,240,"['3bfac6ff-052f-4ccb-8827-9bb0a3f22725', 'fd7acc5c-61bd-4bb1-bfe9-39d4ae5d1da0']",43,,,,,,,,,,,,,,,,,Bologna,240,00:08:43.829,Pass,
,,,,,,,,,,,,,,,,,,1.266335,,,,,,,,,,,d5a2189d-09e4-4374-a1f9-8db580715b01,364,,"[50.9, 23.1]",3879806,8,,,,,1.7916251,,Right Foot,,,"[49.8, 28.0]",,Ground Pass,,5.0219517,,,,Amadou Diawara,8284.0,,,,,Recovery,1,From Goal Kick,Adam Masina,7169.0,Left Back,21,Bologna,240,['dfc32362-492a-4112-9067-198ea6c23381'],47,,,,,,,,,,,,,,,,,Bologna,240,00:08:47.137,Pass,
,,,,,,,,,,,,,,,,,,1.220041,,,,,,,,,,,1b32e91f-4c00-426c-80e3-ed24299ec325,367,,"[49.8, 28.0]",3879806,8,,,,,-3.0158231,,Right Foot,,,"[41.1, 26.9]",,Ground Pass,,8.769264,,,,Domenico Maietta,8849.0,,,,,,1,From Goal Kick,Amadou Diawara,8284.0,Center Defensive Midfield,21,Bologna,240,['76e37368-f509-4ccc-b379-b3da7d695db0'],48,,,,,,,,,,,,,,,,,Bologna,240,00:08:48.665,Pass,
,,,,,,,,,,,,,,,,,,2.571574,,,,,,,,,,,06c0409e-f5b9-4e92-90c2-4a1f2dfe6412,370,,"[37.2, 27.3]",3879806,8,,,,,1.7851394,,Right Foot,,,"[34.0, 42.0]",,Ground Pass,,15.044268,,,,Luca Rossettini,7142.0,,,,,,1,From Goal Kick,Domenico Maietta,8849.0,Left Center Back,21,Bologna,240,['6de064ae-a64c-4356-a15c-bcc6bc7a7cd5'],50,,,,,,,,,,,,,,,,,Bologna,240,00:08:50.515,Pass,
,,,,,,,,,,,,,,,,,,1.298425,,,,,,,,,,,9c8167c2-6216-4a08-b071-6ab40d2496f2,373,,"[37.5, 47.0]",3879806,8,,,,,-0.85785174,,Right Foot,,,"[49.0, 33.7]",,Ground Pass,,17.582378,,,,Amadou Diawara,8284.0,,,,,,1,From Goal Kick,Luca Rossettini,7142.0,Right Center Back,21,Bologna,240,['30d20350-7d45-48d6-ab40-54c284a32216'],54,,,,,,,,,,,,,,,,,Bologna,240,00:08:54.294,Pass,
,,,,,,,,,,,,,,,,,,1.361828,,,,,,,,,,,d78f7c8c-1db6-4ce5-841a-698a8d4766a1,376,,"[49.0, 33.7]",3879806,8,,,,,3.0451188,,Left Foot,,,"[39.7, 34.6]",,Ground Pass,,9.343447,,,,Domenico Maietta,8849.0,,,,,,1,From Goal Kick,Amadou Diawara,8284.0,Center Defensive Midfield,21,Bologna,240,['1e2dd693-f144-4eef-a837-5b9e3e583d9e'],55,,,,,,,,,,,,,,,,,Bologna,240,00:08:55.632,Pass,
,,,,,,,,,,,,,,,,,,2.005617,,,,,,,,,,,d293a235-3eae-4eba-9329-f7e27348a210,379,,"[39.7, 34.6]",3879806,8,,,,,1.4612368,,Right Foot,,,"[41.9, 54.6]",,Ground Pass,,20.120636,,,,Luca Rossettini,7142.0,,,,,,1,From Goal Kick,Domenico Maietta,8849.0,Left Center Back,21,Bologna,240,['78d03c3f-162a-4bfb-a979-c9e9f9f54f7f'],57,,,,,,,,,,,,,,,,,Bologna,240,00:08:57.034,Pass,
,,,,,,,,,,,,,,,,,,0.858121,,,,,,,,,,,50e3eaf8-6df9-479e-ab9d-4b7244511615,383,,"[55.8, 66.0]",3879806,9,,,,,0.8822372,,Right Foot,,,"[63.7, 75.6]",,Ground Pass,,12.432618,,,,Alex Ferrari,7704.0,,,,,,1,From Goal Kick,Luca Rossettini,7142.0,Right Center Back,21,Bologna,240,"['7a47fe67-328e-440f-b989-b40ac9b961c9', 'a3dbcfda-6308-45fa-ac4b-ff61af7d11e9']",3,,,,,,,,,,,,,,,,,Bologna,240,00:09:03.435,Pass,True
,,,,,,,,,,,,,,,,,,0.535189,,,,,,,,,,,fa583f90-46c9-4428-acb7-29ddd8f6f40e,390,,"[63.3, 80.0]",3879806,9,,True,,,-0.574968,,,,,"[75.8, 71.9]",,Low Pass,,14.894965,,,,Sergio Floccari,6948.0,,,,,Throw-in,1,From Throw In,Alex Ferrari,7704.0,Right Back,22,Bologna,240,['9113a16a-325e-489c-911b-4916e9bcd201'],31,,,,,,,,,,,,,,,,,Bologna,240,00:09:31.709,Pass,
,,,,,,,,,,,,,,,,,,1.134839,,,,,,,,,,,b7911995-e85a-4143-9304-3d96ee4a27cf,394,,"[71.7, 72.1]",3879806,9,,,,,2.809533,,Right Foot,,,"[63.0, 75.1]",,Ground Pass,,9.202717,,,,Alex Ferrari,7704.0,,,,,,1,From Throw In,Sergio Floccari,6948.0,Center Forward,22,Bologna,240,"['596f07f9-0d32-459b-aecf-f25e8df95cd8', 'e79e7363-1676-4dc7-b32a-071eec92057e']",33,,,,,,,,,,,,,,,,,Bologna,240,00:09:33.428,Pass,True
,,,,,,,,,,,,,,,,,,5.919684,,,,,,,,,,,04d32b9e-031e-4cc3-97d9-71cf7eaa50bc,396,,"[63.0, 75.1]",3879806,9,,,,,0.09201812,,Left Foot,,,"[116.1, 80.0]",,High Pass,,53.325603,,Out,,Anthony Mounier,34565.0,,,,,,1,From Throw In,Alex Ferrari,7704.0,Right Back,22,Bologna,240,['536c451a-4032-44bf-bccc-80ca1c21e954'],34,,,,,,,,,,,,,,,,,Bologna,240,00:09:34.563,Pass,
,,,,,,,,,,,,,,,,,,1.404581,,,,,,,,,,,9bd5a32c-0913-45cc-9dd0-8d28e3773113,400,,"[6.8, 0.1]",3879806,9,,,,,0.25296572,,,,,"[21.5, 3.9]",,Low Pass,,15.183214,,,,Juan Ignacio Gómez Taleb,386651.0,,,,,Throw-in,1,From Throw In,Michelangelo Albertazzi,386650.0,Left Back,23,Hellas Verona,226,['c5ea4347-5d4e-4cdb-bced-296f08f381f3'],51,,,,,,,,,,,,,,,,,Hellas Verona,226,00:09:51.765,Pass,
,,,,,,,,,,,,,,,,,,1.297787,,,,,,,,,,,b2bff4ac-fbb0-4e48-9855-07b2a1bf3541,404,,"[18.8, 4.4]",3879806,9,,,,,0.9440534,,Right Foot,,,"[29.3, 18.9]",,Low Pass,,17.902514,,Incomplete,,Artur Ioniţă,7949.0,,,,,,1,From Throw In,Juan Ignacio Gómez Taleb,386651.0,Left Midfield,23,Hellas Verona,226,"['7032c0be-ef3d-447c-8f7a-ad374e2642c2', '84bd3599-fd79-448c-a42b-f6a50f90a0f2', 'bbad587f-e7d0-4859-97ac-105ed45af95f']",53,,,,,,,,,,,,,,,,,Hellas Verona,226,00:09:53.930,Pass,True
,,,,,,,,,,,,,,,,,,0.81731,,,,,,,,,,,90d9ecd0-2c45-458d-94be-c1a10f89f6e7,408,,"[27.1, 17.1]",3879806,9,,,,True,0.4346702,,,,,"[32.7, 19.7]",,High Pass,,6.1741395,,,,Urby Emanuelson,8463.0,,,,,Recovery,1,From Throw In,Artur Ioniţă,7949.0,Right Center Midfield,23,Hellas Verona,226,"['c0495e89-13f2-4fe9-b624-eda547c0caff', 'd2170665-d0d6-4c14-916d-4e1121cbc0a0']",56,,,,,,,,,,,,,,,,,Hellas Verona,226,00:09:56.173,Pass,True
,,,,,,,,,,,,,,,,,,2.695393,,,,,,,,,,,3d39eed5-854c-4565-a4e4-417d8b7a8751,410,,"[32.7, 19.7]",3879806,9,,,,,0.15516716,,Head,,,"[50.6, 22.5]",,Low Pass,,18.11767,,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,1,From Throw In,Urby Emanuelson,8463.0,Left Center Midfield,23,Hellas Verona,226,"['84751677-3fec-4af3-a4f7-20f29d01a4ba', 'e249201f-79b3-48cd-904a-42f65264c4da']",57,,,,,,,,,,,,,,,,,Hellas Verona,226,00:09:57.089,Pass,
,,,,,,,,,,,,,,,,,,2.110959,,,,,,,,,,,84751677-3fec-4af3-a4f7-20f29d01a4ba,413,,"[69.5, 57.6]",3879806,9,,,,,-0.8361272,,Left Foot,,,"[91.0, 33.8]",,Ground Pass,,32.073196,,Incomplete,,Emanuele Giaccherini,7775.0,,,,,Recovery,1,From Throw In,Luca Rossettini,7142.0,Right Center Back,23,Hellas Verona,226,"['04daa101-ac88-4030-a509-a719671ea5de', '2e2eaa31-73c8-4679-ba0c-1f5e5a873bd9', '3d39eed5-854c-4565-a4e4-417d8b7a8751']",59,,,,,,,,,,,,,,,,,Bologna,240,00:09:59.785,Pass,
,,,,,,,,,,,,,,,,,,2.006606,,,,,,,,,,,04daa101-ac88-4030-a509-a719671ea5de,415,,"[29.1, 46.3]",3879806,10,,,,,-3.0434632,,Right Foot,,,"[9.8, 44.4]",,Ground Pass,,19.393297,,,,Pierluigi Gollini,8274.0,,,,,Recovery,1,From Throw In,Eros Pisano,11342.0,Right Back,23,Hellas Verona,226,"['84751677-3fec-4af3-a4f7-20f29d01a4ba', 'eb46368f-6641-409f-be09-4c48b43f70d0']",1,,,,,,,,,,,,,,,,,Hellas Verona,226,00:10:01.896,Pass,
,,,,,,,,,,,,,,,,,,4.059295,,,,,,,,,,,50a63e93-0e3d-4729-a419-7d6fd9bd342f,418,,"[9.8, 44.4]",3879806,10,,,,,0.04044037,,Right Foot,,,"[79.0, 47.2]",,High Pass,,69.25662,,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,1,From Throw In,Pierluigi Gollini,8274.0,Goalkeeper,23,Hellas Verona,226,"['c35cdddf-db94-46e4-ba88-899fdefebbd9', 'dc9e2faf-125a-4f12-accf-c75d1c925c47']",3,,,,,,,,,,,,,,,,,Hellas Verona,226,00:10:03.982,Pass,
,,,,,,,,,,,,,,,,,,0.673027,,,,,,,,,,,dc9e2faf-125a-4f12-accf-c75d1c925c47,420,,"[41.1, 32.9]",3879806,10,,,,,0.5431896,,Head,,,"[51.7, 39.3]",,High Pass,,12.382245,,,,Amadou Diawara,8284.0,,,,,Recovery,1,Regular Play,Domenico Maietta,8849.0,Left Center Back,24,Bologna,240,"['50a63e93-0e3d-4729-a419-7d6fd9bd342f', 'd38dbfdf-9307-4656-ad63-0a52b131299b']",8,,,,,,,,,,,,,,,,,Bologna,240,00:10:08.042,Pass,
,,,,,,,,,,,,,,,,,,2.557411,,,,,,,,,,,c0cf7f0d-ffcd-4880-bc7e-4fa696a5a206,422,,"[51.7, 39.3]",3879806,10,,,,,1.3186132,,Head,,,"[55.9, 55.6]",,High Pass,,16.832409,,,,Godfred Donsah,8280.0,,,,,,1,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,24,Bologna,240,['aa0f81a9-61ca-44c2-9892-3153134b9e83'],8,,,,,,,,,,,,,,,,,Bologna,240,00:10:08.738,Pass,
,,,,,,,,,,,,,,,,,,2.435173,,,,,,,,,,,1e80df1d-f2d4-4b23-a661-3423fa1fd32b,425,,"[75.5, 55.1]",3879806,10,,,,,-0.49633637,,Right Foot,,,"[112.8, 34.9]",,High Pass,,42.41851,,Incomplete,,Sergio Floccari,6948.0,,,,,,1,Regular Play,Godfred Donsah,8280.0,Right Center Midfield,24,Bologna,240,"['2524f6a9-0f60-48bd-b7fc-a3f60d1b36c0', 'f1193dde-397c-4ec5-a078-5fe1f0649b34']",13,,,,,,,,,,,,,,,,,Bologna,240,00:10:13.720,Pass,
,,,,,,,,,,,,,,,,,,1.225015,,,,,,,,,,,7b77b746-b0d8-40a9-93eb-2aea65fa65a8,428,,"[13.8, 50.0]",3879806,10,,True,,,-0.5593806,,Keeper Arm,,,"[25.3, 42.8]",,Ground Pass,,13.567977,,,,Federico Viviani,7770.0,,,,,,1,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,25,Hellas Verona,226,['bcfdb7c2-8402-41b2-9ccc-6c1142db3415'],18,,,,,,,,,,,,,,,,,Hellas Verona,226,00:10:18.475,Pass,
,,,,,,,,,,,,,,,,,,1.451034,,,,,,,,,,,e7ce4b28-1e25-4520-8526-96fcd074e034,430,,"[50.6, 54.8]",3879806,10,,,,,0.94903094,,Right Foot,,,"[64.0, 73.5]",,Ground Pass,,23.005434,,,,Artur Ioniţă,7949.0,,,,,,1,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,25,Hellas Verona,226,['5114d7e3-ce47-4830-8c38-55a7636e7863'],23,,,,,,,,,,,,,,,,,Hellas Verona,226,00:10:23.937,Pass,
,,,,,,,,,,,,,,,,,,0.807139,,,,,,,,,,,0ba3cd1d-2564-4a41-aa21-3281c4d9c035,433,,"[64.0, 71.8]",3879806,10,,,,,0.2434402,,Right Foot,,,"[79.3, 75.6]",,Ground Pass,,15.764834,,,,Paweł Wszołek,11339.0,,,,,,1,Regular Play,Artur Ioniţă,7949.0,Right Center Midfield,25,Hellas Verona,226,['1c863ec6-4020-4b6c-91ba-f3809ed03e01'],27,,,,,,,,,,,,,,,,,Hellas Verona,226,00:10:27.590,Pass,
,,,,,,,,,,,,,,,,,,2.098875,,,,,,,,,,,dc361d31-9f45-45fb-8770-9adfbd9e136c,437,,"[70.0, 76.5]",3879806,10,,,,,-3.1110678,,Left Foot,,,"[43.8, 75.7]",,Ground Pass,,26.212212,,,,Eros Pisano,11342.0,,,,,,1,Regular Play,Paweł Wszołek,11339.0,Right Midfield,25,Hellas Verona,226,"['2a57d466-ab37-4151-96e0-090921b6f555', 'dc132bb7-9b8c-447a-a88e-939c16dea790']",30,,,,,,,,,,,,,,,,,Hellas Verona,226,00:10:30.045,Pass,True
,,,,,,,,,,,,,,,,,,2.164599,,,,,,,,,,,f543767e-fca2-4ef1-8720-a5586c600636,441,,"[49.2, 51.0]",3879806,10,,,,,-1.0154669,,Right Foot,,,"[68.0, 20.7]",,High Pass,,35.65852,,Incomplete,,Urby Emanuelson,8463.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,25,Hellas Verona,226,"['0ec66679-32f7-411e-8a14-6b0031c9d129', 'dd134933-dca5-42a1-9be5-0c07affd2914']",35,,,,,,,,,,,,,,,,,Hellas Verona,226,00:10:35.755,Pass,
,,,,,,,,,,,,,,,,,,1.407129,,,,,,,,,,,54599d47-3a52-484e-b95f-c802300cd2f9,445,,"[54.3, 47.4]",3879806,10,,,,,-1.19029,,Right Foot,,,"[56.5, 41.9]",,Ground Pass,,5.9236813,,,,Amadou Diawara,8284.0,,,,,,1,Regular Play,Alex Ferrari,7704.0,Right Back,26,Bologna,240,['4e20c23b-acbf-4089-9a65-057e7bc54fb5'],39,,,,,,,,,,,,,,,,,Bologna,240,00:10:39.424,Pass,
,,,,,,,,,,,,,,,,,,1.103055,,,,,,,,,,,f8d22416-da81-49b4-b216-e934622d8dd9,448,,"[56.5, 41.9]",3879806,10,,,,,-0.35662013,,Right Foot,,,"[66.7, 38.1]",,Ground Pass,,10.884851,,,,Franco Brienza,45591.0,,,,,,1,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,26,Bologna,240,['3c091a9d-f022-44d5-baeb-65071e57a7c7'],42,,,,,,,,,,,,,,,,,Bologna,240,00:10:42.096,Pass,
,,,,,,,,,,,,,,,,,,0.8446,,,,,,,,,,,4a9b5d7b-85c2-40ab-8daf-00847f504807,451,,"[66.7, 38.2]",3879806,10,,,,,2.7498927,,Left Foot,,,"[62.1, 40.1]",,Ground Pass,,4.976947,,,,Amadou Diawara,8284.0,,,,,,1,Regular Play,Franco Brienza,45591.0,Left Center Midfield,26,Bologna,240,['478afb35-df2f-4a9e-bdfe-8366b738d54a'],43,,,,,,,,,,,,,,,,,Bologna,240,00:10:43.239,Pass,
,,,,,,,,,,,,,,,,,,1.461201,,,,,,,,,,,e6a687c0-84e0-4b66-9c78-3681eaa587ef,454,,"[64.1, 37.3]",3879806,10,,,,,-0.98279375,,Right Foot,,,"[84.3, 7.0]",,Ground Pass,,36.41607,,,,Emanuele Giaccherini,7775.0,,,,,,1,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,26,Bologna,240,['1ee1fc86-3b72-44db-815b-921ca2bfd0a2'],45,,,,,,,,,,,,,,,,,Bologna,240,00:10:45.112,Pass,
,,,,,,,,,,,,,,,,,,1.22775,,,,,,,,,,,0b72e940-9585-4081-91fd-cdeb420790bd,458,,"[83.6, 6.0]",3879806,10,,,,,2.6462097,,Right Foot,,,"[71.2, 12.7]",,Ground Pass,,14.094325,,,,Adam Masina,7169.0,,,,,,1,Regular Play,Emanuele Giaccherini,7775.0,Left Wing,26,Bologna,240,['c9b55f4b-5884-402c-ba5d-509e319b8f32'],47,,,,,,,,,,,,,,,,,Bologna,240,00:10:47.852,Pass,
,,,,,,,,,,,,,,,,,,0.824933,,,,,,,,,,,f464ec9d-7d4d-453e-bbca-02a8a810928b,461,,"[71.2, 12.7]",3879806,10,,,,,1.6713732,,Left Foot,,,"[70.1, 23.6]",,Ground Pass,,10.955364,,,,Amadou Diawara,8284.0,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,26,Bologna,240,['ddb8392a-a42d-4c11-be42-8779a59788c3'],49,,,,,,,,,,,,,,,,,Bologna,240,00:10:49.546,Pass,
,,,,,,,,,,,,,,,,,,3.211574,,,,,,,,,,,c315b3f6-8525-4310-a631-af9dc93a74b1,464,,"[70.1, 24.7]",3879806,10,,,,,0.59947526,,Right Foot,,,"[120.0, 58.8]",,High Pass,,60.438564,,Out,,Anthony Mounier,34565.0,,,,,,1,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,26,Bologna,240,['4803fe59-8dc4-4cde-970d-8dcbefcdcf13'],52,,,,,,,,,,,,,,,,,Bologna,240,00:10:52.005,Pass,
,,,,,,,,,,,,,,,,,,3.262099,,,,,,,,,,,0af7e09d-d6ed-4091-b450-cb0fe00bce27,466,,"[7.0, 36.1]",3879806,11,,True,,,-0.14458832,,Right Foot,,,"[79.8, 25.5]",,High Pass,,73.56766,,,,Juan Ignacio Gómez Taleb,386651.0,,,,,Goal Kick,1,From Goal Kick,Pierluigi Gollini,8274.0,Goalkeeper,27,Hellas Verona,226,['bad92ef6-fc5c-498b-8f0d-81ef08eb9bd7'],24,,,,,,,,,,,,,,,,,Hellas Verona,226,00:11:24.729,Pass,
,,,,,,,,,,,,,,,,,,1.033275,,,,,,,,,,,ebdce362-69d0-4b8b-a6bc-57dda76f6f95,469,,"[79.8, 25.5]",3879806,11,,,,True,0.33845544,,,,,"[92.3, 29.9]",,Low Pass,,13.251792,,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,1,From Goal Kick,Juan Ignacio Gómez Taleb,386651.0,Left Midfield,27,Hellas Verona,226,"['36fe23a0-c858-45cc-b464-5c8e76052de0', '495fa81a-80ca-49f5-bb18-73d8fafd922b', '91388bec-e46c-4c7e-9327-37d47b3144db']",28,,,,,,,,,,,,,,,,,Hellas Verona,226,00:11:28.031,Pass,True
,,,,,,,,,,,,,,,,,,1.427765,,,,,,,,,,,5d00f67a-f236-4861-9083-1ca365a08dd5,478,,"[36.6, 46.4]",3879806,11,,,,,0.76579285,,Right Foot,,,"[41.8, 51.4]",,Ground Pass,,7.2138753,,,,Godfred Donsah,8280.0,,,,,Recovery,1,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,28,Bologna,240,['66c9e7c7-d000-48b9-8b66-efce03626cc7'],33,,,,,,,,,,,,,,,,,Bologna,240,00:11:33.297,Pass,
,,,,,,,,,,,,,,,,,,0.649886,,,,,,,,,,,8dd61e00-dbb1-4ada-bb56-5ec99d2637c7,482,,"[43.3, 53.4]",3879806,11,,,,,0.02531105,,Right Foot,,,"[59.1, 53.8]",,Ground Pass,,15.805062,,,,Sergio Floccari,6948.0,,,,,,1,Regular Play,Godfred Donsah,8280.0,Right Center Midfield,28,Bologna,240,['8c18a68b-a465-4484-93a1-5391bcf8d97e'],34,,,,,,,,,,,,,,,,,Bologna,240,00:11:34.848,Pass,
,,,,,,,,,,,,,,,,,,0.888137,,,,,,,,,,,9f12b877-e19d-4d31-96a6-0310744ebb5c,487,,"[50.7, 63.8]",3879806,11,,,,,0.85249096,,Right Foot,,,"[62.5, 77.3]",,Ground Pass,,17.930141,,,,Anthony Mounier,34565.0,,,,,,1,Regular Play,Sergio Floccari,6948.0,Center Forward,28,Bologna,240,"['07a3d396-ccc9-457e-a75e-542fb9f352a1', '5a37319c-b279-4d7f-8f71-04b4a6e1d6d0']",37,,,,,,,,,,,,,,,,,Bologna,240,00:11:37.613,Pass,True
,,,,,,,,,,,,,,,,,,4.835678,,,,,,,,,,,4e31d128-0ed4-444a-a995-445c9597bfb8,490,,"[69.6, 62.4]",3879806,11,,,,,-0.79178107,,Left Foot,,,"[116.3, 15.1]",,Low Pass,,66.46939,,,,Emanuele Giaccherini,7775.0,,True,,,,1,Regular Play,Anthony Mounier,34565.0,Right Wing,28,Bologna,240,['8da93138-58f2-433a-87dc-b0701cf2c989'],42,,,,,,,,,,,,,,,,,Bologna,240,00:11:42.723,Pass,
,,,,,,,,,,,,,,,,,,1.301147,,,,,,,,,,,631654d5-3d80-48a4-aaeb-2725aa7bcc4d,493,,"[116.3, 15.1]",3879806,11,,,,,1.7673593,,Right Foot,True,,"[111.7, 38.2]",,High Pass,,23.553556,,Incomplete,,Sergio Floccari,6948.0,,,,,,1,Regular Play,Emanuele Giaccherini,7775.0,Left Wing,28,Bologna,240,"['645d8a73-4205-4bfc-8d18-7c7c8f82a01b', 'be5d765c-85c5-474f-9965-4613be5aa3b2']",49,,,,,,,,,,,,,,,,,Bologna,240,00:11:49.082,Pass,
,,,,,,,,,,,,,,,,,,2.097257,,,,,,,,,,,148809e8-cf94-401c-9f3a-0d561e8dd04e,498,,"[13.0, 50.2]",3879806,11,,,,True,1.4413468,,,,,"[15.2, 67.1]",,High Pass,,17.042593,,,,Paweł Wszołek,11339.0,,,,,Recovery,1,Regular Play,Artur Ioniţă,7949.0,Right Center Midfield,29,Hellas Verona,226,"['e70ecaa8-02f3-46c3-a3f4-b8477a650cf3', 'f52dcbf1-7a70-4acc-a27f-d3eeb7be684c']",51,,,,,,,,,,,,,,,,,Hellas Verona,226,00:11:51.966,Pass,True
,,,,,,,,,,,,,,,,,,2.210472,,,,,,,,,,,75f7c243-1db2-4118-b169-180d85ad2f91,505,,"[30.0, 77.0]",3879806,11,,,,,-2.8501358,,Right Foot,,,"[13.0, 71.9]",,Ground Pass,,17.748522,,,,Eros Pisano,11342.0,,,,,,1,Regular Play,Paweł Wszołek,11339.0,Right Midfield,29,Hellas Verona,226,['67deb0fa-849f-440c-b02d-489326d9d1d8'],58,,,,,,,,,,,,,,,,,Hellas Verona,226,00:11:58.594,Pass,
,,,,,,,,,,,,,,,,,,2.139564,,,,,,,,,,,90dcb545-4dd6-4483-a219-bb0f6a3cd516,508,,"[13.4, 72.0]",3879806,12,,,,,-0.12062367,,Right Foot,,,"[49.7, 67.6]",,High Pass,,36.565693,,,,Giampaolo Pazzini,6686.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,29,Hellas Verona,226,['56112f3c-35bb-4d7c-b991-afa13b4a8380'],1,,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:01.771,Pass,
,,,,,,,,,,,,,,,,,,0.040002,,,,,,,,,,,0c66bb0b-bcb5-455b-9198-56249515954b,511,,"[49.7, 67.6]",3879806,12,,,,True,0.09966865,,,,,"[51.7, 67.8]",,Low Pass,,2.0099752,,Incomplete,,,,,,,,,1,Regular Play,Giampaolo Pazzini,6686.0,Center Forward,29,Hellas Verona,226,"['13bd25bc-a2e7-44eb-a09c-7859ec5db3ee', 'a9f257e4-8c14-4861-b029-909bf9ef1279']",3,,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:03.991,Pass,True
,,,,,,,,,,,,,,,,,,0.569399,,,,,,,,,,,7acea2c8-d9a7-4815-a1b2-ba0b0d21d5cd,514,,"[58.9, 2.8]",3879806,12,,,,True,1.1618885,,,,,"[60.2, 5.8]",,Low Pass,,3.2695565,,,,Domenico Maietta,8849.0,,,,,Recovery,1,Regular Play,Adam Masina,7169.0,Left Back,29,Hellas Verona,226,"['93602851-04ee-4aa0-b666-9f99052b156a', 'ffa35265-6032-4767-a959-fe8d90da8b7d']",6,,,,,,,,,,,,,,,,,Bologna,240,00:12:06.375,Pass,True
,,,,,,,,,,,,,,,,,,0.071445,,,,,,,,,,,e6b5280d-ce0d-4c01-a330-3b5291ca2a6d,523,,"[56.0, 75.1]",3879806,12,,,,,-0.8379812,,Right Foot,,,"[57.8, 73.1]",,Low Pass,,2.6907248,,Incomplete,,Urby Emanuelson,8463.0,,,,,,1,Regular Play,Giampaolo Pazzini,6686.0,Center Forward,29,Hellas Verona,226,"['39770a5d-b398-4e52-8f14-685d0774cb1d', '703ca20b-598c-43e4-b401-d63cc259f0f1']",11,,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:11.077,Pass,
,,,,,,,,,,,,,,,,,,0.497198,,,,,,,,,,,d1843a06-45b5-4a09-8582-33b81e5f0c57,531,,"[55.8, 49.1]",3879806,12,,True,,,-2.2455373,,Right Foot,,,"[53.0, 45.6]",,Ground Pass,,4.482187,,,,Samir Caetano de Souza Santos,7794.0,,,,,Free Kick,1,From Free Kick,Matteo Bianchetti,8421.0,Right Center Back,30,Hellas Verona,226,['0eae7790-cfde-49cc-97ab-12890c714c6f'],19,,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:19.205,Pass,
,,,,,,,,,,,,,,,,,,1.724906,,,,,,,,,,,7fba3923-5d52-4275-9f68-7051f75187ed,533,,"[52.4, 40.8]",3879806,12,,,,,-1.0849302,,Left Foot,,,"[66.5, 14.1]",,Ground Pass,,30.19437,,,,Michelangelo Albertazzi,386650.0,,,,,,1,From Free Kick,Samir Caetano de Souza Santos,7794.0,Left Center Back,30,Hellas Verona,226,['e48e6b65-9830-4fc8-b70e-92e0b374149d'],20,,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:20.750,Pass,
