50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.136277,,,,,,,,,,,,,2aaa850c-5204-4a5e-b460-93de662b3ea3,1045,,"[75.4, 30.6]",3879727,28,,,,,0.28693876,,Left Foot,,,"[93.7, 36.0]",Ground Pass,,19.080095,Incomplete,,Leonardo Pavoletti,8180.0,,,Through Ball,True,,1,From Throw In,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Center Attacking Midfield,78,Lazio,236,"['54b2aedd-cc6a-425d-bf01-481059634845', 'a1bf8db7-6d56-4790-8e47-8f6c5b2866f3']",12,,,,,,,,,,,,,,,,,,Genoa,233,00:28:12.903,Pass,
,,,,,,,,,,,,,,,,,0.837123,,,,,,,,,,,,,0dcb6d57-ff66-4a10-969b-46e6e08f1354,1051,,"[30.3, 47.1]",3879727,28,,,,,-1.7115265,,Right Foot,,,"[28.6, 35.1]",Ground Pass,,12.119819,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,1,From Throw In,Danilo Cataldi,7107.0,Center Defensive Midfield,78,Lazio,236,"['53499075-939a-4cce-a786-e7f59ba13b05', 'e090b05c-d10c-40d0-b071-363b2a09eab3']",15,,,,,,,,,,,,,,,,,,Lazio,236,00:28:15.539,Pass,True
,,,,,,,,,,,,,,,,,0.97332,,,,,,,,,,,,,0420bb12-ce72-498c-a3db-57e6cc8c47ca,1053,,"[28.6, 35.1]",3879727,28,,,,,0.09347678,,Right Foot,,,"[41.4, 36.3]",Ground Pass,,12.856127,,,Marco Parolo,8173.0,,,,,,1,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Left Wing,78,Lazio,236,['a7b01b60-08dd-4e77-b2ab-4f4e11794a07'],16,,,,,,,,,,,,,,,,,,Lazio,236,00:28:16.376,Pass,
,,,,,,,,,,,,,,,,,3.027622,,,,,,,,,,,,,b0bd38fc-7d39-4519-a668-4ff709a356e0,1056,,"[41.4, 36.3]",3879727,28,,,,,3.117292,,Right Foot,,,"[12.6, 37.0]",Ground Pass,,28.808506,,,Federico Marchetti,12491.0,,,,,,1,From Throw In,Marco Parolo,8173.0,Left Center Midfield,78,Lazio,236,['b04d08a8-9422-4ec9-9093-52c25d011d09'],18,,,,,,,,,,,,,,,,,,Lazio,236,00:28:18.191,Pass,
,,,,,,,,,,,,,,,,,3.312376,,,,,,,,,,,,,4192683f-7b62-4f6f-a5f0-53ec592ab861,1059,,"[15.3, 38.1]",3879727,28,,,,,0.39955512,,Left Foot,,,"[62.9, 58.2]",High Pass,,51.66982,Incomplete,,Sergej Milinković-Savić,5589.0,,,,,,1,From Throw In,Federico Marchetti,12491.0,Goalkeeper,78,Lazio,236,"['4c55fd19-ca54-4e0e-ab90-72cbed257de1', '7d4d735b-0766-49d1-813c-39344f63dff7']",25,,,,,,,,,,,,,,,,,,Lazio,236,00:28:25.430,Pass,
,,,,,,,,,,,,,,,,,2.47335,,,,,,,,,,,,,5f4b8158-cc7d-4444-85b7-09f7a7749573,1072,,"[42.5, 2.4]",3879727,29,,,,,0.18594567,,Right Foot,,,"[82.9, 10.0]",High Pass,,41.108635,Incomplete,,Leonardo Pavoletti,8180.0,,,,,Free Kick,1,From Free Kick,Nicolás Andrés Burdisso,7467.0,Center Back,79,Genoa,233,"['480842a4-d718-468b-a4ce-e6de372b6a5c', '7db5b020-8b1f-43bd-9f8f-d307bfb53b93']",7,,,,,,,,,,,,,,,,,,Genoa,233,00:29:07.110,Pass,
,,,,,,,,,,,,,,,,,1.875724,,,,,,,,,,,,,480842a4-d718-468b-a4ce-e6de372b6a5c,1075,,"[37.2, 70.1]",3879727,29,,,,True,-1.0939045,,,,,"[40.3, 64.1]",High Pass,,6.7535176,,,Danilo Cataldi,7107.0,,,,,Recovery,1,Regular Play,Maurício dos Santos Nascimento,9939.0,Right Center Back,80,Lazio,236,"['2e695736-84f2-476f-b6d6-3b3f380a4e6f', '5f4b8158-cc7d-4444-85b7-09f7a7749573', '6c68922c-8c53-4104-90d5-aaa1b898a726']",9,,,,,,,,,,,,,,,,,,Lazio,236,00:29:09.583,Pass,True
,,,,,,,,,,,,,,,,,1.354509,,,,,,,,,,,,,5caeba37-cb72-46ee-946f-f1340978279d,1078,,"[40.3, 64.1]",3879727,29,,,,,0.36676517,,Right Foot,,,"[56.7, 70.4]",High Pass,,17.568438,Incomplete,,Stefano Mauri,386641.0,,,,,,1,Regular Play,Danilo Cataldi,7107.0,Center Defensive Midfield,80,Lazio,236,"['2beac121-1f13-4bfd-8a54-b3e1b88c218b', '358d6ce8-e226-4e15-87af-ca5942ed4bcb']",11,,,,,,,,,,,,,,,,,,Lazio,236,00:29:11.584,Pass,
,,,,,,,,,,,,,,,,,0.194245,,,,,,,,,,,,,97630aaa-69dd-420f-bedc-2202b084583a,1081,,"[54.5, 3.1]",3879727,29,,,,,0.39479113,,Left Foot,,,"[55.7, 3.6]",Low Pass,,1.3,Incomplete,,Diego Sebastián Laxalt Suárez,5717.0,,,,,Recovery,1,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,80,Lazio,236,"['26ce2f4b-c413-4ff2-81a1-9030dcacba9a', 'a33c3fe7-5ce9-48f9-95d5-a02e77468c00']",15,,,,,,,,,,,,,,,,,,Genoa,233,00:29:15.215,Pass,
,,,,,,,,,,,,,,,,,2.527715,,,,,,,,,,,,,b7c6dd9f-d6c9-4395-b223-51984b13f03b,1087,,"[69.7, 71.6]",3879727,29,,,,,-1.6916177,,Left Foot,,,"[64.2, 26.3]",High Pass,,45.632664,,,Abdoulay Konko,26683.0,,True,,,,1,Regular Play,Filip Đorđević,11427.0,Center Forward,80,Lazio,236,['8a0e9176-d5c4-4d0b-9da9-0eaf7fe14caf'],24,,,,,,,,,,,,,,,,,,Lazio,236,00:29:24.546,Pass,
,,,,,,,,,,,,,,,,,1.96107,,,,,,,,,,,,,81a4a4fa-1c50-4f02-b3a0-58dfc142236c,1090,,"[64.2, 26.3]",3879727,29,,,,,2.7680955,,Right Foot,,,"[49.4, 32.1]",Low Pass,,15.895911,,,Wesley Hoedt,3588.0,,,,,,1,Regular Play,Abdoulay Konko,26683.0,Left Back,80,Lazio,236,['62078da8-8eb9-43e1-b286-55d623398445'],27,,,,,,,,,,,,,,,,,,Lazio,236,00:29:27.087,Pass,
,,,,,,,,,,,,,,,,,2.097757,,,,,,,,,,,,,a656ca9e-8733-4dc2-9918-2653a802facd,1093,,"[49.4, 32.6]",3879727,29,,,,,-1.013581,,Right Foot,,,"[65.6, 6.6]",Ground Pass,,30.633968,,,Abdoulay Konko,26683.0,,,,,,1,Regular Play,Wesley Hoedt,3588.0,Left Center Back,80,Lazio,236,['1f51f0c3-04e3-4b03-aa68-8660f663498d'],30,,,,,,,,,,,,,,,,,,Lazio,236,00:29:30.416,Pass,
,,,,,,,,,,,,,,,,,0.914375,,,,,,,,,,,,,342034ac-4c5d-41f5-a1d8-7b3442362e05,1097,,"[70.1, 24.8]",3879727,29,,,,,2.3925421,,Right Foot,,,"[64.4, 30.1]",Ground Pass,,7.7833157,,,Danilo Cataldi,7107.0,,,,,,1,Regular Play,Abdoulay Konko,26683.0,Left Back,80,Lazio,236,['97fcf821-9fa1-4457-a70b-cb84ba5dcc64'],36,,,,,,,,,,,,,,,,,,Lazio,236,00:29:36.888,Pass,
,,,,,,,,,,,,,,,,,1.731411,,,,,,,,,,,,,e0d8160d-6e3b-4961-9e70-5e00546d7053,1100,,"[63.9, 36.6]",3879727,29,,,,,1.633776,,Right Foot,,,"[62.5, 58.8]",Ground Pass,,22.2441,,,Maurício dos Santos Nascimento,9939.0,,,,,,1,Regular Play,Danilo Cataldi,7107.0,Center Defensive Midfield,80,Lazio,236,['9ebe288f-9c89-4695-b2eb-8e94a3a77b15'],39,,,,,,,,,,,,,,,,,,Lazio,236,00:29:39.647,Pass,
,,,,,,,,,,,,,,,,,2.98001,,,,,,,,,,,,,9ba354e5-2608-44ff-95a7-904b55855e5c,1103,,"[63.7, 64.5]",3879727,29,,,,,-0.46617073,,Right Foot,,,"[111.2, 40.6]",High Pass,,53.173866,Incomplete,,,,,,,,,1,Regular Play,Maurício dos Santos Nascimento,9939.0,Right Center Back,80,Lazio,236,['1372ce45-9412-4220-81ec-2e50b2f89ef8'],43,,,,,,,,,,,,,,,,,,Lazio,236,00:29:43.564,Pass,
,,,,,,,,,,,,,,,,,1.557662,,,,,,,,,,,,,efd29090-1d9c-483d-a463-657a43683ab3,1106,,"[15.4, 38.3]",3879727,29,,,,,-0.29256177,,Keeper Arm,,,"[32.0, 33.3]",Ground Pass,,17.336666,,,Blerim Džemaili,5554.0,,,,,,1,From Keeper,Mattia Perin,7148.0,Goalkeeper,81,Genoa,233,['5e1131b6-7685-4bab-adab-d7da84153f3a'],48,,,,,,,,,,,,,,,,,,Genoa,233,00:29:48.069,Pass,
,,,,,,,,,,,,,,,,,1.135598,,,,,,,,,,,,,38358229-8fb3-4444-b218-74bf935b7c7f,1109,,"[45.1, 14.2]",3879727,29,,,,,-1.8113306,,Right Foot,,,"[42.5, 3.6]",Ground Pass,,10.914211,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,1,From Keeper,Blerim Džemaili,5554.0,Left Defensive Midfield,81,Genoa,233,['d7fc7e76-5fe3-4aa6-972c-6e1aa320c15d'],53,,,,,,,,,,,,,,,,,,Genoa,233,00:29:53.054,Pass,
,,,,,,,,,,,,,,,,,3.697048,,,,,,,,,,,,,cbfa4d30-f386-4faf-94d7-a8dcacf01fe6,1112,,"[42.5, 3.6]",3879727,29,,,,,0.055870205,,Left Foot,,,"[87.2, 6.1]",High Pass,,44.769855,Incomplete,,Blerim Džemaili,5554.0,,,,,,1,From Keeper,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,81,Genoa,233,"['6baee968-956d-420e-827f-203bf70a76f0', 'a2173994-c0bb-423d-8016-6a223f249ce9']",56,,,,,,,,,,,,,,,,,,Genoa,233,00:29:56.204,Pass,
,,,,,,,,,,,,,,,,,1.093822,,,,,,,,,,,,,a9434f07-3dc5-432e-8cc2-42b6b23b1c2b,1117,,"[18.1, 69.1]",3879727,30,,,,,-1.3943558,,Left Foot,,,"[20.4, 56.2]",Ground Pass,,13.103435,,,Wesley Hoedt,3588.0,,,,,,1,Regular Play,Maurício dos Santos Nascimento,9939.0,Right Center Back,82,Lazio,236,"['10cc37d2-8e85-4ce8-ac60-3e55b66d12e5', 'f76cdd01-5ea3-401e-955c-7621d9bd650c']",4,,,,,,,,,,,,,,,,,,Lazio,236,00:30:04.632,Pass,True
,,,,,,,,,,,,,,,,,1.263696,,,,,,,,,,,,,250c73b6-4980-4162-ad01-c57af3b67ec7,1120,,"[20.8, 56.6]",3879727,30,,,,,0.8501723,,Right Foot,,,"[38.1, 76.3]",Ground Pass,,26.217934,,,Dušan Basta,8443.0,,,,,,1,Regular Play,Wesley Hoedt,3588.0,Left Center Back,82,Lazio,236,['c8da8aa5-9436-494a-b1fc-8969e06cfb17'],7,,,,,,,,,,,,,,,,,,Lazio,236,00:30:07.114,Pass,
,,,,,,,,,,,,,,,,,1.07256,,,,,,,,,,,,,72d7dad2-6a06-4d98-9ea7-f40e0af5394e,1123,,"[42.0, 78.2]",3879727,30,,,,,-0.037956446,,Right Foot,,,"[57.8, 77.6]",Ground Pass,,15.811388,,,Stefano Mauri,386641.0,,,,,,1,Regular Play,Dušan Basta,8443.0,Right Back,82,Lazio,236,['33c49050-d1ca-42ed-ac7f-8e901552b8ca'],9,,,,,,,,,,,,,,,,,,Lazio,236,00:30:09.627,Pass,
,,,,,,,,,,,,,,,,,0.580911,,,,,,,,,,,,,3e53989b-65e0-4d8a-9a58-6ed4289bf096,1127,,"[57.3, 76.8]",3879727,30,,,,,-2.1072319,,Left Foot,,,"[55.1, 73.1]",Ground Pass,,4.304649,,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Stefano Mauri,386641.0,Right Wing,82,Lazio,236,['7c9f1713-b5b4-450c-ad13-ff511fecaff1'],10,,,,,,,,,,,,,,,,,,Lazio,236,00:30:10.740,Pass,
,,,,,,,,,,,,,,,,,1.281303,,,,,,,,,,,,,f62ad098-02ba-45a3-96ed-87eda51e830b,1130,,"[72.5, 65.7]",3879727,30,,,,,-1.246164,,Right Foot,,,"[79.5, 44.9]",Ground Pass,,21.946299,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Right Center Midfield,82,Lazio,236,['d26357f7-95f8-4f6e-ab57-4b48f261b00d'],14,,,,,,,,,,,,,,,,,,Lazio,236,00:30:14.194,Pass,
,,,,,,,,,,,,,,,,,2.850046,,,,,,,,,,,,,a96d3e13-42c2-46b5-8661-4ba347b80e94,1132,,"[79.7, 46.3]",3879727,30,,,,,-0.0506812,,Right Foot,,,"[107.3, 44.9]",Low Pass,,27.635485,Incomplete,,,,,,,,,1,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Left Wing,82,Lazio,236,['c08e85a9-9188-44b2-b1f3-b667e7c4001c'],15,,,,,,,,,,,,,,,,,,Lazio,236,00:30:15.475,Pass,
,,,,,,,,,,,,,,,,,1.887182,,,,,,,,,,,,,1cd25a5c-7769-4376-b69b-e3378cd53b05,1135,,"[13.4, 39.7]",3879727,30,,,,,1.1189824,,Keeper Arm,,,"[20.0, 53.3]",Ground Pass,,15.116878,,,Armando Izzo,9940.0,,,,,,1,Regular Play,Mattia Perin,7148.0,Goalkeeper,83,Genoa,233,['9424475c-7690-4643-8f83-b1d22d0a6242'],19,,,,,,,,,,,,,,,,,,Genoa,233,00:30:19.535,Pass,
,,,,,,,,,,,,,,,,,2.108724,,,,,,,,,,,,,9f3d03b1-c1c4-4ba0-91f0-9232f733a9a9,1138,,"[22.6, 54.9]",3879727,30,,,,,0.50762904,,Right Foot,,,"[38.6, 63.8]",Ground Pass,,18.30874,,,Cristian Daniel Ansaldi,7464.0,,,,,,1,Regular Play,Armando Izzo,9940.0,Right Center Back,83,Genoa,233,['4db20e46-6de4-419a-a5d8-2b1b86b5b48d'],21,,,,,,,,,,,,,,,,,,Genoa,233,00:30:21.875,Pass,
,,,,,,,,,,,,,,,,,0.768303,,,,,,,,,,,,,f2fa0519-3220-439d-831c-220a1135b706,1141,,"[49.3, 72.8]",3879727,30,,,,,0.9151007,,Right Foot,,,"[52.3, 76.7]",Ground Pass,,4.920366,,,Alessio Cerci,7702.0,,,,,,1,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,83,Genoa,233,['40cd534c-6ec6-45bd-9055-7ea7f3bf3b1e'],25,,,,,,,,,,,,,,,,,,Genoa,233,00:30:25.722,Pass,
,,,,,,,,,,,,,,,,,1.4423,,,,,,,,,,,,,88b849ed-8162-4dbe-b4be-823ac2d14737,1145,,"[50.3, 76.7]",3879727,30,,,,,-2.4489508,,Left Foot,,,"[36.2, 65.0]",Ground Pass,,18.322117,,,Armando Izzo,9940.0,,,,,,1,Regular Play,Alessio Cerci,7702.0,Right Center Forward,83,Genoa,233,"['14fb8f11-e068-438e-86ec-17b72e5f42e9', '290b72aa-e0a5-4e81-a326-f0afdafa7980']",26,,,,,,,,,,,,,,,,,,Genoa,233,00:30:26.698,Pass,True
,,,,,,,,,,,,,,,,,0.78101,,,,,,,,,,,,,928c18f9-f92f-45d8-b2f0-a931e82ca8da,1148,,"[36.2, 65.2]",3879727,30,,,,,-0.8850668,,Right Foot,,,"[44.3, 55.3]",Ground Pass,,12.791404,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,1,Regular Play,Armando Izzo,9940.0,Right Center Back,83,Genoa,233,['ae4fc3d8-7744-443b-aeda-7eba350397a4'],29,,,,,,,,,,,,,,,,,,Genoa,233,00:30:29.384,Pass,
,,,,,,,,,,,,,,,,,0.918492,,,,,,,,,,,,,8d61235c-c126-4f87-b631-0ab11a5c7d6b,1152,,"[42.6, 55.2]",3879727,30,,,,,2.027009,,Right Foot,,,"[37.3, 66.0]",Ground Pass,,12.030378,,,Armando Izzo,9940.0,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,83,Genoa,233,['b75f137f-5910-4f1d-a714-152d3270f37f'],30,,,,,,,,,,,,,,,,,,Genoa,233,00:30:30.709,Pass,
,,,,,,,,,,,,,,,,,1.755918,,,,,,,,,,,,,7923d3f5-9137-48a5-9cd7-8d9178e070c7,1155,,"[37.6, 66.3]",3879727,30,,,,,-1.9195673,,Right Foot,,,"[27.6, 38.8]",Ground Pass,,29.26175,,,Nicolás Andrés Burdisso,7467.0,,,,,,1,Regular Play,Armando Izzo,9940.0,Right Center Back,83,Genoa,233,['317bb9e1-3110-49ae-8a5e-750fabdfa209'],31,,,,,,,,,,,,,,,,,,Genoa,233,00:30:31.811,Pass,
,,,,,,,,,,,,,,,,,1.398742,,,,,,,,,,,,,a2bdc58d-cfa6-412c-ad8d-b9ff3239c8b9,1158,,"[28.2, 38.5]",3879727,30,,,,,-0.44368097,,Right Foot,,,"[54.5, 26.0]",Ground Pass,,29.11941,,,Blerim Džemaili,5554.0,,,,,,1,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,83,Genoa,233,['a7185e44-0891-4707-be6b-afefa1c72415'],34,,,,,,,,,,,,,,,,,,Genoa,233,00:30:34.745,Pass,
,,,,,,,,,,,,,,,,,1.28158,,,,,,,,,,,,,6874a97e-0aaa-4d26-8963-b383172c0bbb,1162,,"[57.6, 20.8]",3879727,30,,,,,0.42183933,,Left Foot,,,"[78.1, 30.0]",Ground Pass,,22.469757,,,Leonardo Pavoletti,8180.0,,,,,,1,Regular Play,Blerim Džemaili,5554.0,Left Defensive Midfield,83,Genoa,233,['e6ca1beb-854c-4045-aac9-ea8037d29057'],37,,,,,,,,,,,,,,,,,,Genoa,233,00:30:37.898,Pass,
,,,,,,,,,,,,,,,,,0.696432,,,,,,,,,,,,,1aaeb798-c19f-4ba2-bdf1-c583a4f7b16a,1165,,"[72.2, 30.3]",3879727,30,,,,,2.1112158,,Right Foot,,,"[70.1, 33.8]",Ground Pass,,4.0816665,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,1,Regular Play,Leonardo Pavoletti,8180.0,Left Center Forward,83,Genoa,233,['2ee4912a-dfc5-427b-94e4-bfa33af1d4e7'],41,,,,,,,,,,,,,,,,,,Genoa,233,00:30:41.592,Pass,
,,,,,,,,,,,,,,,,,1.66861,,,,,,,,,,,,,8eafe782-590a-4048-a261-345b564026dd,1168,,"[74.2, 25.2]",3879727,30,,,,,-0.85304546,,Left Foot,,,"[91.4, 5.5]",Ground Pass,,26.152056,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Center Attacking Midfield,83,Genoa,233,['3962488d-4c25-44e0-93ae-b64bd8b6a57f'],43,,,,,,,,,,,,,,,,,,Genoa,233,00:30:43.932,Pass,
,,,,,,,,,,,,,,,,,0.131784,,,,,,,,,,,,,e572b568-23c5-4c36-9b89-806450b3b89a,1171,,"[110.4, 2.8]",3879727,30,,,,,1.5042281,,Left Foot,,,"[110.6, 5.8]",Low Pass,,3.0066593,Incomplete,,Leonardo Pavoletti,8180.0,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,83,Genoa,233,"['2adc7aff-d713-4027-9371-4b8cae6b82d6', '39ba248e-7848-4c95-97f5-8b1c539714a6']",50,,,,,,,,,,,,,,,,,,Genoa,233,00:30:50.125,Pass,
,,,,,,,,,,,,,,,,,0.849938,,,,,,,,,,,,,58a207c1-e2eb-427c-9f23-e5492865505d,1174,,"[105.3, 0.1]",3879727,31,,,,,1.560044,,,,,"[105.4, 9.4]",High Pass,,9.300538,,,Leonardo Pavoletti,8180.0,,,,,Throw-in,1,From Throw In,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,84,Genoa,233,['03d6f0c9-20b9-417b-add1-8e4bb2a8583e'],2,,,,,,,,,,,,,,,,,,Genoa,233,00:31:02.404,Pass,
,,,,,,,,,,,,,,,,,0.648365,,,,,,,,,,,,,f8014723-d3ee-4b27-9aeb-7ce84dc56f9e,1178,,"[92.8, 3.1]",3879727,31,,,,,-0.14784937,,Left Foot,,,"[97.5, 2.4]",Ground Pass,,4.7518415,Out,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,1,From Throw In,Leonardo Pavoletti,8180.0,Left Center Forward,84,Genoa,233,"['a4b631b0-11e9-4ce3-882a-360b114d3ecf', 'eb13c415-2450-443b-9cbf-ce5e687489a9']",7,,,,,,,,,,,,,,,,,,Genoa,233,00:31:07.722,Pass,True
,,,,,,,,,,,,,,,,,1.146627,,,,,,,,,,,,,0ad2419c-26a4-4262-bf4b-71687e19bd59,1180,,"[23.7, 80.0]",3879727,31,,,,,-0.82619184,,,,,"[28.4, 74.9]",Low Pass,,6.935416,,,Danilo Cataldi,7107.0,,,,,Throw-in,1,From Throw In,Dušan Basta,8443.0,Right Back,85,Lazio,236,['39dfdb0d-5d5b-436f-b02e-ae8f21f6c941'],27,,,,,,,,,,,,,,,,,,Lazio,236,00:31:27.203,Pass,
,,,,,,,,,,,,,,,,,1.001901,,,,,,,,,,,,,d5a3e4b9-81fd-445e-bb9e-394a74438732,1184,,"[28.4, 74.6]",3879727,31,,,,,2.5175695,,Other,,,"[23.4, 78.2]",Low Pass,,6.1611686,,,Dušan Basta,8443.0,,,,,,1,From Throw In,Danilo Cataldi,7107.0,Center Defensive Midfield,85,Lazio,236,['1f91ef17-e5ed-4e4f-8622-642805aee8b1'],28,,,,,,,,,,,,,,,,,,Lazio,236,00:31:28.367,Pass,
,,,,,,,,,,,,,,,,,3.030087,,,,,,,,,,,,,21e7afc6-96bf-4ddb-9af8-98f6c33fddf3,1186,,"[23.4, 78.2]",3879727,31,,,,,-0.6234537,,Left Foot,,,"[55.8, 54.9]",High Pass,,39.90802,Incomplete,,,,,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,85,Lazio,236,['6538cb30-89ac-4264-b381-fab3b3a09330'],29,,,,,,,,,,,,,,,,,,Lazio,236,00:31:29.369,Pass,
,,,,,,,,,,,,,,,,,0.727767,,,,,,,,,,,,,6538cb30-89ac-4264-b381-fab3b3a09330,1187,,"[64.3, 25.2]",3879727,31,,,,,0.7853982,,Head,,,"[70.7, 31.6]",Low Pass,,9.050967,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,Recovery,1,Regular Play,Ezequiel Muñoz,6894.0,Left Center Back,86,Genoa,233,"['21e7afc6-96bf-4ddb-9af8-98f6c33fddf3', '6128d4c6-ad4e-41ad-8cb8-4c0d8cf32924']",32,,,,,,,,,,,,,,,,,,Genoa,233,00:31:32.399,Pass,
,,,,,,,,,,,,,,,,,1.075594,,,,,,,,,,,,,13f9270d-d63e-491e-9463-8d25fd3a4738,1194,,"[85.9, 41.1]",3879727,31,,,,,0.5895602,,Right Foot,,,"[100.7, 51.0]",Ground Pass,,17.805899,,,Alessio Cerci,7702.0,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,86,Genoa,233,['7dc8ca44-680a-43ab-86e2-d7f98d3934ec'],36,,,,,,,,,,,,,,,,,,Genoa,233,00:31:36.722,Pass,
,,,,,,,,,,,,,,,,,1.137044,,,,,,,,,,,,,2982ded2-42d0-47c3-9db5-0b1269ec9000,1203,,"[117.0, 74.7]",3879727,31,,,,,-2.27228,,Left Foot,,,"[107.2, 63.1]",High Pass,,15.185519,Incomplete,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,1,Regular Play,Alessio Cerci,7702.0,Right Center Forward,86,Genoa,233,"['3d902fac-e205-44d3-a0ae-08f75375ced6', '8f401e41-6cbe-4ad3-a028-a4f192be7764']",46,,,,,,,,,,,,,,,,,,Genoa,233,00:31:46.744,Pass,
,,,,,,,,,,,,,,,,,2.728613,,,,,,,,,,,,,3d902fac-e205-44d3-a0ae-08f75375ced6,1205,,"[12.9, 17.0]",3879727,31,,,,,0.23537384,,Head,,,"[35.0, 22.3]",High Pass,,22.726637,Incomplete,,,,,,,,Recovery,1,Regular Play,Danilo Cataldi,7107.0,Center Defensive Midfield,86,Genoa,233,"['2982ded2-42d0-47c3-9db5-0b1269ec9000', '34ee2d6b-355b-4f84-ad93-08d4688cc03e']",47,,,,,,,,,,,,,,,,,,Lazio,236,00:31:47.881,Pass,
,,,,,,,,,,,,,,,,,1.070021,,,,,,,,,,,,,d6ca966e-700a-4ae4-aa05-efe7773ede20,1209,,"[77.3, 58.0]",3879727,31,,,,,1.6688416,,Right Foot,,,"[76.1, 70.2]",Ground Pass,,12.258874,,,Cristian Daniel Ansaldi,7464.0,,,,,,1,Regular Play,Armando Izzo,9940.0,Right Center Back,86,Genoa,233,['0bf7ff34-b6ae-4536-a2fb-39a51ef05644'],51,,,,,,,,,,,,,,,,,,Genoa,233,00:31:51.481,Pass,
,,,,,,,,,,,,,,,,,0.948058,,,,,,,,,,,,,7b065d26-4f6d-4772-bee4-b1d1b5ccf762,1212,,"[78.1, 71.1]",3879727,31,,,,,0.4048918,,Right Foot,,,"[87.2, 75.0]",Ground Pass,,9.900505,,,Alessio Cerci,7702.0,,,,,,1,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,86,Genoa,233,['dea2971d-e75c-411c-8eda-7fccc670d399'],53,,,,,,,,,,,,,,,,,,Genoa,233,00:31:53.966,Pass,
,,,,,,,,,,,,,,,,,0.111036,,,,,,,,,,,,,e51a0996-7cd9-4889-8841-f2a051a831fe,1216,,"[86.2, 76.9]",3879727,31,,,,,-0.30288488,,Left Foot,,,"[87.8, 76.4]",Ground Pass,,1.6763054,Incomplete,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,1,Regular Play,Alessio Cerci,7702.0,Right Center Forward,86,Genoa,233,"['78e8885f-343a-4bcf-ad6a-e22480d7782b', 'abc0e8bc-4eb9-465d-aa99-9ac92051352a']",55,,,,,,,,,,,,,,,,,,Genoa,233,00:31:55.869,Pass,
,,,,,,,,,,,,,,,,,1.861786,,,,,,,,,,,,,5141a2c3-3398-4670-b2d3-5026bbaed4bd,1219,,"[88.1, 80.0]",3879727,32,,,,,-3.0029528,,,,,"[62.3, 76.4]",Low Pass,,26.049952,,,Armando Izzo,9940.0,,,,,Throw-in,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Right Wing Back,87,Genoa,233,['7985ccfd-5e40-4372-8c7e-88d84b81d424'],5,,,,,,,,,,,,,,,,,,Genoa,233,00:32:05.304,Pass,
