bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.032184,,,,,,,,,,,,,f8a9cbef-4980-4dc9-bbf7-21d4bd3e01c1,678,,"[36.6, 66.7]",3879846,16,,,,,0.56548387,,Left Foot,,,"[47.0, 73.3]",Ground Pass,,12.317468,,,,Ante Rebić,5465.0,,,,,,,1,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,47,Hellas Verona,226,"['6ef0baba-6042-49b2-ae52-2697771b134f', '728def5e-8a5c-443b-94df-e675ddf45200']",24,,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:24.128,Pass,True
,,,,,,,,,,,,,,,,1.455204,,,,,,,,,,,,,96805936-929b-4519-a7b0-c88d03ffa5f3,681,,"[61.2, 75.4]",3879846,16,,,,,-0.5439698,,Right Foot,,,"[73.6, 67.9]",Ground Pass,,14.491722,,,,Paweł Wszołek,11339.0,,,,,,,1,Regular Play,Ante Rebić,5465.0,Left Center Forward,47,Hellas Verona,226,['ab38da08-6a26-4132-bfed-8f29bb064056'],28,,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:28.253,Pass,
,,,,,,,,,,,,,,,,0.107809,,,,,,,,,,,,,e26b0917-79b8-46b2-8b12-dcb14d9b2230,685,,"[115.7, 72.6]",3879846,16,,,,,-1.59936,,Right Foot,,,"[115.6, 69.1]",Low Pass,,3.5014284,,Incomplete,,,,,,,,,,1,Regular Play,Paweł Wszołek,11339.0,Right Midfield,47,Hellas Verona,226,"['b1efe573-3e46-40b2-aa59-12b42ced1368', 'f35905c2-776f-4267-86a7-2292f2c4b98d']",35,,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:35.551,Pass,True
,,,,,,,,,,,,,,,,1.502456,,,,,,,,,,,,,89ec0694-0313-4601-85c5-039aec53d6d1,687,,"[120.0, 80.0]",3879846,17,,,,,-1.744042,,Right Foot,,,"[113.7, 44.0]",High Pass,,36.547092,,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Luca Marrone,31572.0,Left Defensive Midfield,48,Hellas Verona,226,['a2fd6304-ca58-4c4a-bbf8-4d1a1b745667'],5,,,,,,,,,,,,,,,,,Hellas Verona,226,00:17:05.383,Pass,
,,,,,,,,,,,,,,,,1.375695,,,,,,,,,,,,,1cebf990-de71-4550-9e31-a8d712ed993f,696,,"[31.4, 29.7]",3879846,17,,,,,-2.9488919,,Head,,,"[23.2, 28.1]",Low Pass,,8.354639,,,,Riccardo Montolivo,7166.0,,,,,,Recovery,1,Regular Play,Jérémy Ménez,20300.0,Left Center Forward,49,AC Milan,243,"['4b08133a-8311-4cf8-b5ed-69e0ef8d99ba', 'e202adb1-c493-46ae-99ae-c6a0fad4562e']",14,,,,,,,,,,,,,,,,,AC Milan,243,00:17:14.605,Pass,True
,,,,,,,,,,,,,,,,0.817687,,,,,,,,,,,,,0c84b4a0-bc9b-4ae4-9dc1-f6b55e10dc94,699,,"[27.2, 27.8]",3879846,17,,,,,-1.3225064,,Right Foot,,,"[29.0, 20.7]",Ground Pass,,7.324616,,,,Keisuke Honda,5683.0,,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,49,AC Milan,243,['8173fcfa-1080-4794-a589-d67551f78821'],16,,,,,,,,,,,,,,,,,AC Milan,243,00:17:16.559,Pass,
,,,,,,,,,,,,,,,,1.184625,,,,,,,,,,,,,067b0d72-35db-45b5-9095-88a4b3e9eb35,703,,"[30.9, 18.6]",3879846,17,,,,,2.7849724,,Left Foot,,,"[25.8, 20.5]",Ground Pass,,5.4424257,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,,1,Regular Play,Keisuke Honda,5683.0,Center Attacking Midfield,49,AC Milan,243,"['5eee249d-bb0f-4635-a344-81ea2ea4684e', '7cac458e-7f5a-440e-8434-e033833cc9dd']",17,,,,,,,,,,,,,,,,,AC Milan,243,00:17:17.417,Pass,True
,,,,,,,,,,,,,,,,0.905064,,,,,,,,,,,,,bcab2572-2b47-44b5-bc89-4c27b29cb48b,707,,"[25.7, 20.3]",3879846,17,,,,,0.7419473,,Right Foot,,,"[29.3, 23.6]",Ground Pass,,4.883646,,Incomplete,,Keisuke Honda,5683.0,,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,49,AC Milan,243,"['6f7e26d9-bbe8-4bc6-81a1-329efd74e2ba', '80cdb84a-fc9d-4f47-8762-d3d65197933a', 'd8c2035b-df13-4d50-86e2-3975cb327a09']",18,,,,,,,,,,,,,,,,,AC Milan,243,00:17:18.641,Pass,True
,,,,,,,,,,,,,,,,3.759477,,,,,,,,,,,,,8ae80ac8-fdc7-42f4-8909-bc086ed2c30b,714,,"[94.3, 65.7]",3879846,17,,,,,-1.2425638,1417d4ce-bc91-4530-a415-e073fac246f5,Right Foot,True,,"[111.6, 14.9]",High Pass,,53.664978,,,,Ante Rebić,5465.0,True,,True,,,Recovery,1,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,50,Hellas Verona,226,['c1fad3d4-abd3-4ae5-97ed-cd74acce86a1'],21,,,,,,,,,,,,,,,,,Hellas Verona,226,00:17:21.972,Pass,
,,,,,,,,,,,,,,,,2.341803,,,,,,,,,,,,,269dd050-91fc-42f8-9d83-39e5cd42736d,720,,"[15.4, 24.0]",3879846,17,,True,,,-0.68840617,,Keeper Arm,,,"[35.7, 7.3]",Low Pass,,26.286499,,,,Mattia De Sciglio,6944.0,,,,,,,1,From Keeper,Gianluigi Donnarumma,7036.0,Goalkeeper,52,AC Milan,243,['971db535-7659-40a0-9a67-0bfd1406ac31'],35,,,,,,,,,,,,,,,,,AC Milan,243,00:17:35.737,Pass,
,,,,,,,,,,,,,,,,1.258276,,,,,,,,,,,,,0895f0ad-c10a-497d-9c25-f538eee0d250,722,,"[43.5, 4.4]",3879846,17,,,,,1.9644946,,Left Foot,,,"[38.1, 17.4]",Ground Pass,,14.076932,,,,Riccardo Montolivo,7166.0,,,,,,,1,From Keeper,Mattia De Sciglio,6944.0,Left Back,52,AC Milan,243,['7e80d1b9-afdd-407c-a5a6-a1ed885dd99d'],40,,,,,,,,,,,,,,,,,AC Milan,243,00:17:40.720,Pass,
,,,,,,,,,,,,,,,,2.128532,,,,,,,,,,,,,43209364-3492-4f24-a65f-4b365b0516fb,725,,"[45.2, 17.2]",3879846,17,,,,,0.38460472,,Right Foot,,,"[87.2, 34.2]",High Pass,,45.310043,,Incomplete,,,,,,,,,,1,From Keeper,Riccardo Montolivo,7166.0,Center Defensive Midfield,52,AC Milan,243,['10583eb2-9f20-461a-b47d-e9a91f3371c0'],45,,,,,,,,,,,,,,,,,AC Milan,243,00:17:45.018,Pass,
,,,,,,,,,,,,,,,,2.02056,,,,,,,,,,,,,10583eb2-9f20-461a-b47d-e9a91f3371c0,726,,"[32.9, 45.9]",3879846,17,,,,,0.5080968,,Head,,,"[58.4, 60.1]",High Pass,,29.187155,,,,Ante Rebić,5465.0,,,,,,Recovery,1,Regular Play,Matteo Bianchetti,8421.0,Left Center Back,53,Hellas Verona,226,"['43209364-3492-4f24-a65f-4b365b0516fb', 'aabb54ad-0c18-4611-bfca-648e9cfff92b']",47,,,,,,,,,,,,,,,,,Hellas Verona,226,00:17:47.147,Pass,
,,,,,,,,,,,,,,,,0.933909,,,,,,,,,,,,,48beb09f-45cf-40e6-a297-fa28b66751cc,728,,"[58.9, 63.4]",3879846,17,,,,,-1.491418,,Right Foot,,,"[59.6, 54.6]",Low Pass,,8.827797,,,,Artur Ioniţă,7949.0,,,,,,,1,Regular Play,Ante Rebić,5465.0,Left Center Forward,53,Hellas Verona,226,['53826998-0eba-4fec-95f8-3f356f27c5b2'],49,,,,,,,,,,,,,,,,,Hellas Verona,226,00:17:49.167,Pass,
,,,,,,,,,,,,,,,,2.828011,,,,,,,,,,,,,f94e09f5-4bb1-412f-83d0-86297b518206,731,,"[67.2, 51.5]",3879846,17,,,,,0.46109658,,Left Foot,,,"[98.6, 67.1]",Ground Pass,,35.06166,,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,,1,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,53,Hellas Verona,226,"['cfe6248d-c27f-4206-bc12-13b6f909dc3d', 'd851a4a5-5b15-4ba0-ab5c-8a6233980a14']",51,,,,,,,,,,,,,,,,,Hellas Verona,226,00:17:51.429,Pass,
,,,,,,,,,,,,,,,,3.299895,,,,,,,,,,,,,103f63b7-d28b-41d8-9d3b-6ad509b3745a,736,,"[13.2, 4.0]",3879846,17,,,,,0.113101006,,Left Foot,,,"[58.1, 9.1]",High Pass,,45.188717,,Incomplete,,,,,,,,,,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,53,Hellas Verona,226,['40dfe5c1-a2c0-4292-a82b-1966c1d0f310'],56,,,,,,,,,,,,,,,,,AC Milan,243,00:17:56.297,Pass,
,,,,,,,,,,,,,,,,0.986626,,,,,,,,,,,,,25adc9b9-bf4e-4bc7-86f4-d4a7266ab65b,740,,"[63.2, 70.2]",3879846,18,,,,,0.2914568,,Right Foot,,,"[79.2, 75.0]",Ground Pass,,16.70449,,,,Paweł Wszołek,11339.0,,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,53,Hellas Verona,226,"['b8658029-e27d-404a-b4a5-d331e5b1036f', 'c626aefe-6754-4577-b76f-e72f080bf897']",0,,,,,,,,,,,,,,,,,Hellas Verona,226,00:18:00.473,Pass,True
,,,,,,,,,,,,,,,,1.000029,,,,,,,,,,,,,cb97bf61-0e4f-47c7-8d90-7ec687806695,742,,"[79.2, 75.0]",3879846,18,,,,,-1.2753555,,Left Foot,,,"[82.0, 65.8]",Ground Pass,,9.6166525,,Incomplete,,Ante Rebić,5465.0,,,,,,,1,Regular Play,Paweł Wszołek,11339.0,Right Midfield,53,Hellas Verona,226,"['a4146f9b-01e7-4949-8f59-09385b079b9a', 'fd877ea9-a865-4c59-88fd-769d78df9c07']",1,,,,,,,,,,,,,,,,,Hellas Verona,226,00:18:01.460,Pass,
,,,,,,,,,,,,,,,,0.970311,,,,,,,,,,,,,4b1021b8-a90e-4da4-ac61-9389b5091d35,746,,"[37.8, 13.7]",3879846,18,,,,,-1.7834413,,Right Foot,,,"[35.9, 4.9]",Ground Pass,,9.002777,,,,Mattia De Sciglio,6944.0,,,,,,,1,Regular Play,José Mauri,8653.0,Left Center Midfield,54,AC Milan,243,['32907787-2778-4aa8-a22f-2d36119e883a'],3,,,,,,,,,,,,,,,,,AC Milan,243,00:18:03.544,Pass,
,,,,,,,,,,,,,,,,2.177013,,,,,,,,,,,,,483103ac-cc28-4e0d-8f48-f8d14af63312,750,,"[26.9, 8.4]",3879846,18,,,,,2.4030352,,Right Foot,,,"[6.8, 26.7]",Ground Pass,,27.182714,,,,Gianluigi Donnarumma,7036.0,,,,,,,1,Regular Play,Mattia De Sciglio,6944.0,Left Back,54,AC Milan,243,['94566f48-9240-4b5f-8433-4b41afd324a5'],7,,,,,,,,,,,,,,,,,AC Milan,243,00:18:07.128,Pass,
,,,,,,,,,,,,,,,,1.252321,,,,,,,,,,,,,9e15ed91-8eaf-42dc-8c3c-b75fa590918a,753,,"[11.3, 34.2]",3879846,18,,,,,1.034589,,Right Foot,,,"[21.7, 51.7]",Ground Pass,,20.357063,,,,Cristian Eduardo Zapata Valencia,6360.0,,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,54,AC Milan,243,['273360ca-54a4-4197-adae-a8ee7ef8fd51'],11,,,,,,,,,,,,,,,,,AC Milan,243,00:18:11.095,Pass,
,,,,,,,,,,,,,,,,1.688004,,,,,,,,,,,,,4ed23d3e-bff2-4cea-bc96-630bc0e46882,756,,"[33.1, 53.9]",3879846,18,,,,,-1.034589,,Right Foot,,,"[43.5, 36.4]",Ground Pass,,20.357063,,,,Riccardo Montolivo,7166.0,,,,,,,1,Regular Play,Cristian Eduardo Zapata Valencia,6360.0,Right Center Back,54,AC Milan,243,['0ad41858-1d6c-4b88-845a-fcc9fc9852b9'],16,,,,,,,,,,,,,,,,,AC Milan,243,00:18:16.187,Pass,
,,,,,,,,,,,,,,,,1.127648,,,,,,,,,,,,,bd9b3199-364d-4c33-ada6-5b36c6c2207e,759,,"[44.0, 36.1]",3879846,18,,,,,-1.0318943,,Right Foot,,,"[55.6, 16.7]",Ground Pass,,22.60354,,,,Keisuke Honda,5683.0,,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,54,AC Milan,243,['404c1381-ba99-4a91-bc9f-4f66107ba447'],19,,,,,,,,,,,,,,,,,AC Milan,243,00:18:19.075,Pass,
,,,,,,,,,,,,,,,,1.538058,,,,,,,,,,,,,a6dd8d4d-17bf-4d8d-8871-4f5ea0bc1040,762,,"[57.5, 11.1]",3879846,18,,,,,-0.34223187,,Left Foot,,,"[73.5, 5.4]",Ground Pass,,16.984993,,,,Mattia De Sciglio,6944.0,,,,,,,1,Regular Play,Keisuke Honda,5683.0,Center Attacking Midfield,54,AC Milan,243,['03a3ba56-4d84-4308-806b-ecc863f60d8f'],21,,,,,,,,,,,,,,,,,AC Milan,243,00:18:21.842,Pass,
,,,,,,,,,,,,,,,,1.26461,,,,,,,,,,,,,29ce0a23-1978-4a00-b902-33dc273b6497,765,,"[73.5, 5.4]",3879846,18,,,,,2.7946758,,Right Foot,,,"[60.5, 10.1]",Ground Pass,,13.82353,,,,Keisuke Honda,5683.0,,,,,,,1,Regular Play,Mattia De Sciglio,6944.0,Left Back,54,AC Milan,243,['b826c4d0-0658-4e41-afba-36cbd03de82b'],24,,,,,,,,,,,,,,,,,AC Milan,243,00:18:24.401,Pass,
,,,,,,,,,,,,,,,,1.597409,,,,,,,,,,,,,2cc89684-5c10-46e4-b927-21edea02d5bb,768,,"[58.6, 12.7]",3879846,18,,,,,2.1287196,,Left Foot,,,"[50.3, 26.0]",Ground Pass,,15.677372,,,,Alessio Romagnoli,7458.0,,,,,,,1,Regular Play,Keisuke Honda,5683.0,Center Attacking Midfield,54,AC Milan,243,['6f0e027c-5052-4bab-a474-9fc39471424f'],27,,,,,,,,,,,,,,,,,AC Milan,243,00:18:27.529,Pass,
,,,,,,,,,,,,,,,,1.677358,,,,,,,,,,,,,dc1125dd-d4a9-4246-8295-2388f05cb364,771,,"[57.0, 24.5]",3879846,18,,,,,-0.9185618,,Left Foot,,,"[70.9, 6.3]",Ground Pass,,22.900873,,,,Mattia De Sciglio,6944.0,,,,,,,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,54,AC Milan,243,['6f1b031d-9b5e-4e61-8711-88dcc1159236'],31,,,,,,,,,,,,,,,,,AC Milan,243,00:18:31.759,Pass,
,,,,,,,,,,,,,,,,0.733709,,,,,,,,,,,,,119b7e64-1118-4eeb-b627-0ad3181598cf,774,,"[72.6, 5.8]",3879846,18,,,,,2.6658974,,Right Foot,,,"[69.3, 7.5]",Ground Pass,,3.7121422,,,,Jérémy Ménez,20300.0,,,,,,,1,Regular Play,Mattia De Sciglio,6944.0,Left Back,54,AC Milan,243,['37d509c3-4064-4be8-8818-4d577a506cd6'],35,,,,,,,,,,,,,,,,,AC Milan,243,00:18:35.286,Pass,
,,,,,,,,,,,,,,,,1.215338,,,,,,,,,,,,,f1bde028-60a0-4387-9e87-12ad1f12d522,777,,"[65.9, 10.4]",3879846,18,,,,,1.1765236,,Right Foot,,,"[71.6, 24.1]",Ground Pass,,14.838464,,,,Keisuke Honda,5683.0,,,,,,,1,Regular Play,Jérémy Ménez,20300.0,Left Center Forward,54,AC Milan,243,['868b31d6-0b63-458d-8e93-23e7ca333e3d'],37,,,,,,,,,,,,,,,,,AC Milan,243,00:18:37.700,Pass,
,,,,,,,,,,,,,,,,0.484117,,,,,,,,,,,,,bf7bd38d-21c2-4239-83b0-e772bc8c7c10,780,,"[71.6, 24.1]",3879846,18,,,,,-2.0344439,,Left Foot,,,"[70.4, 21.7]",Ground Pass,,2.6832817,,,,Jérémy Ménez,20300.0,,,,,,,1,Regular Play,Keisuke Honda,5683.0,Center Attacking Midfield,54,AC Milan,243,['3171162d-a722-4529-9b3b-6b077b882126'],38,,,,,,,,,,,,,,,,,AC Milan,243,00:18:38.955,Pass,
,,,,,,,,,,,,,,,,0.931158,,,,,,,,,,,,,95923edd-69e2-4e8e-b6b1-83b57e19ed2f,783,,"[70.5, 29.2]",3879846,18,,,,,0.20820595,,Right Foot,,,"[77.6, 30.7]",Ground Pass,,7.256721,,Incomplete,,,,,,,,,,1,Regular Play,Jérémy Ménez,20300.0,Left Center Forward,54,AC Milan,243,['c89ec088-f0e6-49a2-b37e-b142ee477689'],40,,,,,,,,,,,,,,,,,AC Milan,243,00:18:40.920,Pass,
,,,,,,,,,,,,,,,,0.721043,,,,,,,,,,,,,c89ec088-f0e6-49a2-b37e-b142ee477689,784,,"[42.5, 49.4]",3879846,18,,,,,-1.7748142,,Left Foot,,,"[40.7, 40.7]",Ground Pass,,8.884255,,,,Luca Marrone,31572.0,,,,,,Recovery,1,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,55,Hellas Verona,226,"['0ec3dbdb-1e69-4ca3-ac47-69f8a916c2a3', '95923edd-69e2-4e8e-b6b1-83b57e19ed2f']",41,,,,,,,,,,,,,,,,,Hellas Verona,226,00:18:41.851,Pass,
,,,,,,,,,,,,,,,,2.294851,,,,,,,,,,,,,ea896d52-b9bc-4b1b-b537-2ffa9c088f15,791,,"[36.6, 37.6]",3879846,18,,,,,-1.5954827,,Right Foot,,,"[36.0, 13.3]",Ground Pass,,24.307405,,,,Michelangelo Albertazzi,386650.0,,,,,,Free Kick,1,From Free Kick,Luca Marrone,31572.0,Left Defensive Midfield,56,Hellas Verona,226,['65f0ee60-5c34-4e2b-8aee-f8075112eaed'],50,,,,,,,,,,,,,,,,,Hellas Verona,226,00:18:50.198,Pass,
,,,,,,,,,,,,,,,,2.596106,,,,,,,,,,,,,cca12dbe-e2fe-482f-ac07-f2a935d60635,794,,"[48.0, 5.5]",3879846,18,,,,,2.5610368,,Left Foot,,,"[26.2, 19.8]",Ground Pass,,26.071632,,,,Matteo Bianchetti,8421.0,,,,,,,1,From Free Kick,Michelangelo Albertazzi,386650.0,Left Back,56,Hellas Verona,226,['775aea37-eaf1-487a-96ad-15be4a830e37'],58,,,,,,,,,,,,,,,,,Hellas Verona,226,00:18:58.253,Pass,
,,,,,,,,,,,,,,,,1.700146,,,,,,,,,,,,,df32a13d-5ba2-4799-a72c-7601a504abdb,797,,"[24.1, 19.8]",3879846,19,,,,,2.3303938,,Left Foot,,,"[9.0, 35.7]",Ground Pass,,21.927608,,,,Pierluigi Gollini,8274.0,,,,,,,1,From Free Kick,Matteo Bianchetti,8421.0,Left Center Back,56,Hellas Verona,226,['589c65a6-3d12-491b-9428-7049c65a430f'],1,,,,,,,,,,,,,,,,,Hellas Verona,226,00:19:01.141,Pass,
,,,,,,,,,,,,,,,,3.442319,,,,,,,,,,,,,9f0f61ba-6dad-49b5-9646-5ce642f46b4b,802,,"[8.5, 44.2]",3879846,19,,,,,0.13670807,,Right Foot,,,"[65.2, 52.0]",High Pass,,57.233994,,,,Giampaolo Pazzini,6686.0,,,,,,,1,From Free Kick,Pierluigi Gollini,8274.0,Goalkeeper,56,Hellas Verona,226,"['27232951-e85e-4ca7-b9d1-f3724b2c3ba3', '441dd1db-080c-41c2-812c-4d88c61961b1']",4,,,,,,,,,,,,,,,,,Hellas Verona,226,00:19:04.141,Pass,True
,,,,,,,,,,,,,,,,2.414307,,,,,,,,,,,,,b022cefd-c14a-4dad-8384-9611bb8cf27d,806,,"[63.8, 52.0]",3879846,19,,,,,2.0561795,,Right Foot,,,"[54.2, 70.2]",High Pass,,20.576685,,,,Eros Pisano,11342.0,,,,,,,1,From Free Kick,Giampaolo Pazzini,6686.0,Right Center Forward,56,Hellas Verona,226,"['54fab302-e4b1-4c89-a2ff-adb854199777', '631cccec-5626-49ae-b186-f62d9b35bd71']",8,,,,,,,,,,,,,,,,,Hellas Verona,226,00:19:08.565,Pass,True
,,,,,,,,,,,,,,,,1.012436,,,,,,,,,,,,,793e8f23-7cb9-43da-b900-a554ae093292,809,,"[61.3, 74.0]",3879846,19,,,,,-0.33955282,,Right Foot,,,"[81.4, 66.9]",Ground Pass,,21.31713,,,,Ante Rebić,5465.0,,,,,,,1,From Free Kick,Eros Pisano,11342.0,Right Back,56,Hellas Verona,226,['52a8117e-b767-4e2c-ad17-9c4be1705046'],12,,,,,,,,,,,,,,,,,Hellas Verona,226,00:19:12.688,Pass,
,,,,,,,,,,,,,,,,0.374148,,,,,,,,,,,,,d6427a9e-5e01-4790-94b6-5cefc000cc5a,814,,"[91.3, 75.2]",3879846,19,,,,,-2.5148497,,Right Foot,,,"[88.4, 73.1]",Low Pass,,3.5805027,,,,Ante Rebić,5465.0,,,,,,Recovery,1,From Free Kick,Paweł Wszołek,11339.0,Right Midfield,56,Hellas Verona,226,"['12fd2cab-0f10-4473-a495-5a119964d073', '4ed0cda7-83a6-466c-965c-1b24cf78bd12']",15,,,,,,,,,,,,,,,,,Hellas Verona,226,00:19:15.149,Pass,True
,,,,,,,,,,,,,,,,1.495941,,,,,,,,,,,,,243f623b-1910-4bfc-8af5-83448f6aec3b,823,,"[36.2, 7.3]",3879846,19,,,,,2.3332977,,Right Foot,,,"[23.4, 20.7]",Ground Pass,,18.531055,,,,Alessio Romagnoli,7458.0,,,,,,,1,Regular Play,José Mauri,8653.0,Left Center Midfield,57,AC Milan,243,"['31dbde6f-ca55-40ce-80d7-0b5fa29ef7c8', '3d7bd469-042b-47e8-9d78-05dba033957c']",17,,,,,,,,,,,,,,,,,AC Milan,243,00:19:17.892,Pass,True
,,,,,,,,,,,,,,,,1.278051,,,,,,,,,,,,,f221f00f-46db-402c-9c29-d834b35923b5,826,,"[14.8, 24.1]",3879846,19,,,,,1.3577526,,Right Foot,,,"[20.1, 48.6]",Ground Pass,,25.066711,,,,Cristian Eduardo Zapata Valencia,6360.0,,,,,,,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,57,AC Milan,243,['96d8860e-5bdf-4942-be8f-13dacd70aaf2'],21,,,,,,,,,,,,,,,,,AC Milan,243,00:19:21.508,Pass,
,,,,,,,,,,,,,,,,1.071988,,,,,,,,,,,,,7a23b956-fc6b-406d-a796-e0f1bc3c2ef9,829,,"[44.4, 56.2]",3879846,19,,,,,-0.4499185,,Right Foot,,,"[62.0, 47.7]",Ground Pass,,19.545076,,,,Juraj Kucka,10919.0,,,,,,,1,Regular Play,Cristian Eduardo Zapata Valencia,6360.0,Right Center Back,57,AC Milan,243,['1c7e39fc-6164-4ef9-b7f8-384059190045'],28,,,,,,,,,,,,,,,,,AC Milan,243,00:19:28.414,Pass,
,,,,,,,,,,,,,,,,1.265313,,,,,,,,,,,,,01c27222-50eb-4247-9b54-6b50d62c086c,833,,"[62.0, 49.4]",3879846,19,,,,,2.7596135,,Right Foot,,,"[50.3, 54.1]",Ground Pass,,12.608727,,,,Cristian Eduardo Zapata Valencia,6360.0,,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,57,AC Milan,243,"['8a580fcd-9fff-4458-a778-3c4bbabecdbc', '8b27538f-6eea-4735-9d13-08c40135364c']",30,,,,,,,,,,,,,,,,,AC Milan,243,00:19:30.645,Pass,True
,,,,,,,,,,,,,,,,0.752814,,,,,,,,,,,,,4d336769-a105-4d0c-a028-408357d6e66e,836,,"[50.3, 54.1]",3879846,19,,,,,-1.4327903,,Right Foot,,,"[50.8, 50.5]",Ground Pass,,3.6345563,,,,Riccardo Montolivo,7166.0,,,,,,,1,Regular Play,Cristian Eduardo Zapata Valencia,6360.0,Right Center Back,57,AC Milan,243,['519c6747-38b0-42cd-8757-ad0c1f73ea9e'],32,,,,,,,,,,,,,,,,,AC Milan,243,00:19:32.096,Pass,
,,,,,,,,,,,,,,,,1.530839,,,,,,,,,,,,,796a4e83-cb0e-4503-a438-8c08ea569182,839,,"[50.8, 50.5]",3879846,19,,,,,-1.5707964,,Right Foot,,,"[50.8, 31.8]",Ground Pass,,18.7,,,,Alessio Romagnoli,7458.0,,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,57,AC Milan,243,['ea619fd3-a4d8-42eb-8c8d-8b4f69d561ed'],34,,,,,,,,,,,,,,,,,AC Milan,243,00:19:34.049,Pass,
,,,,,,,,,,,,,,,,1.122792,,,,,,,,,,,,,59ce3236-6de6-488b-9074-51fe15f3843c,843,,"[59.1, 26.0]",3879846,19,,,,,-1.0150406,,Right Foot,,,"[65.0, 16.5]",Ground Pass,,11.1830225,,,,José Mauri,8653.0,,,,,,,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,57,AC Milan,243,"['1877337d-70cf-47f3-9e00-9bd692bc23d8', '4b28667d-5c8b-4442-8a59-85b1a43a42d4']",39,,,,,,,,,,,,,,,,,AC Milan,243,00:19:39.228,Pass,True
,,,,,,,,,,,,,,,,0.737826,,,,,,,,,,,,,c3371a45-3de4-4a80-9e9e-845ff0b720bd,846,,"[67.2, 13.6]",3879846,19,,,,,-0.3636686,,Right Foot,,,"[80.6, 8.5]",Ground Pass,,14.337712,,,,Jérémy Ménez,20300.0,,,,,,,1,Regular Play,José Mauri,8653.0,Left Center Midfield,57,AC Milan,243,['c725d9a1-79a1-404a-b46f-b36b92082717'],41,,,,,,,,,,,,,,,,,AC Milan,243,00:19:41.351,Pass,
,,,,,,,,,,,,,,,,0.90019,,,,,,,,,,,,,abe1340a-7052-4a68-84fa-3bb6bc898fd0,849,,"[75.2, 5.2]",3879846,19,,,,,1.8883452,,Right Foot,,,"[70.5, 19.5]",Ground Pass,,15.052574,,,,Juraj Kucka,10919.0,,,,,,,1,Regular Play,Jérémy Ménez,20300.0,Left Center Forward,57,AC Milan,243,['7b9495bb-bf49-4e08-903f-729edb255e61'],43,,,,,,,,,,,,,,,,,AC Milan,243,00:19:43.796,Pass,
,,,,,,,,,,,,,,,,0.966051,,,,,,,,,,,,,b3e300c8-e0e3-4df2-a54c-5fbceaba5a3b,853,,"[73.7, 16.3]",3879846,19,,,,,0.90619445,,Left Foot,,,"[81.3, 26.0]",Ground Pass,,12.322743,,,,José Mauri,8653.0,,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,57,AC Milan,243,['ee7add48-f5e2-4fcc-87e2-c6a1cbe77d3c'],46,,,,,,,,,,,,,,,,,AC Milan,243,00:19:46.016,Pass,
