50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.542989,,,,,,,,,,,,,9263d3c2-80e6-434d-bf05-cf7276cbdafb,2878,,"[51.1, 53.5]",3879703,70,,,,0.85039526,,Right Foot,,,"[66.9, 71.5]",,Ground Pass,,23.950783,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,Recovery,2,Regular Play,Danilo Cataldi,7107.0,Right Defensive Midfield,156,Lazio,236,"['097afd90-0106-4cb9-9475-9fbe6399f7a2', '17e03b5c-39cc-4013-8232-093e9f34e84d']",57,,,,,,,,,,,,,,,,,,,Lazio,236,00:25:57.182,Pass,
,,,,,,,,,,,,,,,,,0.768341,,,,,,,,,,,,,b14b28a8-3c08-42a5-bff5-ef2d25543abe,2881,,"[115.0, 71.5]",3879703,71,,,,-1.4893442,,Right Foot,True,,"[117.0, 47.0]",,High Pass,,24.581497,,,Incomplete,,Miroslav Klose,19286.0,,,,,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Right Midfield,156,Lazio,236,"['7a2219b6-71f2-4798-9bbf-d5d039a920d7', 'f01b268e-ec10-4fbc-bf5a-45683a939dbd']",4,,,,,,,,,,,,,,,,,,,Lazio,236,00:26:04.121,Pass,
,,,,,,,,,,,,,,,,,2.329196,,,,,,,,,,,,,110746b1-bc8f-45ed-820e-7cc2d72c7694,2884,,"[120.0, 80.0]",3879703,71,,,,-1.8418909,,Right Foot,,,"[110.3, 45.1]",,High Pass,,36.22292,,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Antonio Candreva,7776.0,Right Back,157,Lazio,236,['21d6b23b-adf7-4735-87fd-b18bf20b0133'],23,,,,,,,,,,,,,,,,,,,Lazio,236,00:26:23.192,Pass,
,,,,,,,,,,,,,,,,,1.072716,,,,,,,,,,,,,8ee17eed-844f-4930-8398-24c467af2abe,2891,,"[60.0, 40.0]",3879703,72,,,,1.2277724,,Right Foot,,,"[61.0, 42.8]",,Ground Pass,,2.9732137,,,,,Lucas Nahuel Castro,7049.0,,,,,Kick Off,2,From Kick Off,Alberto Paloschi,6950.0,Center Forward,158,Chievo,231,['5355558c-474f-4f8c-8ea5-e61e8033d0ac'],44,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:44.277,Pass,
,,,,,,,,,,,,,,,,,1.02084,,,,,,,,,,,,,cf7427fc-c9c6-4eae-a1ee-02969b363ba2,2894,,"[61.8, 42.8]",3879703,72,,,,-2.8001401,,Right Foot,,,"[49.7, 38.5]",,Ground Pass,,12.841339,,,,,Ivan Radovanović,7042.0,,,,,,2,From Kick Off,Lucas Nahuel Castro,7049.0,Right Midfield,158,Chievo,231,['51993635-47cc-4b89-8523-1e168eee8867'],45,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:45.859,Pass,
,,,,,,,,,,,,,,,,,1.342433,,,,,,,,,,,,,d4533ac2-cc75-4bfe-a2e5-8e4d17d82067,2897,,"[49.7, 38.5]",3879703,72,,,,-1.9661465,,Right Foot,,,"[39.1, 13.1]",,Ground Pass,,27.52308,,,,,Nicolas Sebastian Frey,23324.0,,,,,,2,From Kick Off,Ivan Radovanović,7042.0,Right Defensive Midfield,158,Chievo,231,['a9fb2830-964c-48fb-b27a-66bdfe09098a'],47,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:47.431,Pass,
,,,,,,,,,,,,,,,,,1.306945,,,,,,,,,,,,,49ce0002-1f11-4732-b50c-a92e805c3af0,2900,,"[39.1, 13.1]",3879703,72,,,,1.0021551,,Right Foot,,,"[49.9, 30.0]",,Ground Pass,,20.056171,,,,,Ivan Radovanović,7042.0,,,,,,2,From Kick Off,Nicolas Sebastian Frey,23324.0,Left Back,158,Chievo,231,['f27857d2-2aff-4490-80fa-f651b87f1960'],50,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:50.279,Pass,
,,,,,,,,,,,,,,,,,1.915783,,,,,,,,,,,,,1b8e6247-bf6d-48e6-b8e9-22978f64c6f8,2908,,"[49.0, 39.1]",3879703,72,,,,1.047518,,Right Foot,,,"[65.5, 67.7]",,High Pass,,33.01833,,,,,Fabrizio Cacciatore,7050.0,,,,,,2,From Kick Off,Ivan Radovanović,7042.0,Right Defensive Midfield,158,Chievo,231,"['61f40946-0b45-40d6-8bbb-ce88a991c6cd', '7e6b68c6-5b9a-485d-8c62-d34405bc5115']",54,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:54.774,Pass,True
,,,,,,,,,,,,,,,,,1.010855,,,,,,,,,,,,,546a1280-0375-474c-8000-f1e09f9e5690,2912,,"[49.0, 72.5]",3879703,73,,,,-2.9950008,,Left Foot,,,"[34.1, 70.3]",,Ground Pass,,15.061541,,,,,Gennaro Sardo,40447.0,,,,,,2,From Kick Off,Fabrizio Cacciatore,7050.0,Right Back,158,Chievo,231,['b300dcad-f106-4433-a8bd-f952052711f3'],1,,,,,,,,,,,,,,,,,,,Chievo,231,00:28:01.445,Pass,
,,,,,,,,,,,,,,,,,1.562556,,,,,,,,,,,,,ac725047-d9af-4fe7-8c67-ed6c48d4c2cc,2915,,"[34.1, 70.3]",3879703,73,,,,-0.074788205,,Right Foot,,,"[68.8, 67.7]",,High Pass,,34.79727,,,Incomplete,,Ivan Radovanović,7042.0,,,,,,2,From Kick Off,Gennaro Sardo,40447.0,Right Center Back,158,Chievo,231,"['32e669ed-9b47-474c-add5-c9150748e4f8', '4f01b8ff-eefa-4066-9f5f-bf6872f9f71b']",2,,,,,,,,,,,,,,,,,,,Chievo,231,00:28:02.496,Pass,
,,,,,,,,,,,,,,,,,1.793014,,,,,,,,,,,,,32e669ed-9b47-474c-add5-c9150748e4f8,2917,,"[51.3, 12.4]",3879703,73,,,,0.16910122,,Left Foot,,,"[84.1, 18.0]",,High Pass,,33.274616,,,Incomplete,,Alessandro Matri,8296.0,,,,,Recovery,2,From Kick Off,Ştefan Daniel Radu,7778.0,Left Center Back,158,Chievo,231,"['7914bb9a-e579-446c-be37-a9347e304324', 'ac725047-d9af-4fe7-8c67-ed6c48d4c2cc', 'c6265bbb-efa4-4ea3-ab0f-dc55e6cb821a']",4,,,,,,,,,,,,,,,,,,,Lazio,236,00:28:04.059,Pass,
,,,,,,,,,,,,,,,,,2.227588,,,,,,,,,,,,,c6265bbb-efa4-4ea3-ab0f-dc55e6cb821a,2920,,"[36.0, 62.1]",3879703,73,,,True,0.24497867,,,,,"[61.2, 68.4]",,High Pass,,25.975565,,,Incomplete,,Lucas Nahuel Castro,7049.0,,,,,Recovery,2,From Kick Off,Gennaro Sardo,40447.0,Right Center Back,158,Chievo,231,"['32e669ed-9b47-474c-add5-c9150748e4f8', '62485158-6648-43f5-8ff1-4f5474c4a373', 'b6452689-9655-4315-9b44-4842b3e0cd39', 'e8613321-39c0-4ce9-b8ca-691761a3cfbc']",5,,,,,,,,,,,,,,,,,,,Chievo,231,00:28:05.852,Pass,True
,,,,,,,,,,,,,,,,,1.064408,,,,,,,,,,,,,b6452689-9655-4315-9b44-4842b3e0cd39,2923,,"[58.9, 11.7]",3879703,73,,,True,-1.0207219,,,,,"[65.4, 1.1]",,Low Pass,,12.434227,,,Out,,Senad Lulić,7785.0,,,,,Recovery,2,From Kick Off,Ştefan Daniel Radu,7778.0,Left Center Back,158,Chievo,231,"['8cb77fdb-5752-45ad-992f-84e8f4971c94', 'c6265bbb-efa4-4ea3-ab0f-dc55e6cb821a', 'fa980eaa-cdca-4a64-9432-8dec37e40f9c']",8,,,,,,,,,,,,,,,,,,,Lazio,236,00:28:08.080,Pass,True
,,,,,,,,,,,,,,,,,1.468574,,,,,,,,,,,,,7c2ef816-8c4c-4db1-b3f7-8f05d802d292,2926,,"[57.5, 80.0]",3879703,73,,,,-0.9264118,,,,,"[71.1, 61.9]",,High Pass,,22.640009,,,,,Alberto Paloschi,6950.0,,,,,Throw-in,2,From Throw In,Nicolas Sebastian Frey,23324.0,Left Back,159,Chievo,231,['98d1f613-00d2-4e92-9282-fbc054ff1103'],44,,,,,,,,,,,,,,,,,,,Chievo,231,00:28:44.926,Pass,
,,,,,,,,,,,,,,,,,2.863575,,,,,,,,,,,,,f9924be4-7ded-41f0-9706-f80e4181b884,2928,,"[71.1, 61.9]",3879703,73,,,,-0.13800602,,Head,,,"[96.3, 58.4]",,High Pass,,25.441895,,,Incomplete,,Paul-José M''Poku Ebunge,18946.0,,,,,,2,From Throw In,Alberto Paloschi,6950.0,Center Forward,159,Chievo,231,"['57294851-75f9-40ed-8f8f-a01754857fd9', 'b18b19c4-345f-47b2-867d-102141588780']",46,,,,,,,,,,,,,,,,,,,Chievo,231,00:28:46.434,Pass,
,,,,,,,,,,,,,,,,,1.966154,,,,,,,,,,,,,b18b19c4-345f-47b2-867d-102141588780,2930,,"[23.8, 21.7]",3879703,73,,,,1.2833331,,Right Foot,,,"[30.6, 44.7]",,High Pass,,23.984161,,,,,Antonio Candreva,7776.0,,,,,Recovery,2,Regular Play,Ştefan Daniel Radu,7778.0,Left Center Back,160,Lazio,236,"['744f54fa-cc11-4ff3-a8b4-30f0380234df', 'f9924be4-7ded-41f0-9706-f80e4181b884']",49,,,,,,,,,,,,,,,,,,,Lazio,236,00:28:49.298,Pass,
,,,,,,,,,,,,,,,,,1.093885,,,,,,,,,,,,,b3e49bfc-0c61-49b1-bfc5-eebdea11a79a,2933,,"[49.2, 69.4]",3879703,73,,,,0.7853982,,Right Foot,,,"[55.7, 75.9]",,Ground Pass,,9.192389,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,2,Regular Play,Antonio Candreva,7776.0,Right Back,160,Lazio,236,['c008dac6-4032-4be7-9ce6-7355bcf78878'],56,,,,,,,,,,,,,,,,,,,Lazio,236,00:28:56.326,Pass,
,,,,,,,,,,,,,,,,,0.859806,,,,,,,,,,,,,cd0c48d5-2d11-482e-b75d-25314184e113,2936,,"[55.5, 76.5]",3879703,73,,,,-3.0637362,,Right Foot,,,"[41.4, 75.4]",,Ground Pass,,14.142842,,,,,Danilo Cataldi,7107.0,,,,,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Right Midfield,160,Lazio,236,['a96a1236-7ecf-48a3-9023-ce447ce76f7e'],59,,,,,,,,,,,,,,,,,,,Lazio,236,00:28:59.861,Pass,
,,,,,,,,,,,,,,,,,0.618015,,,,,,,,,,,,,aaa54261-79b3-4bfd-a908-30871aeda27a,2940,,"[46.2, 74.8]",3879703,74,,,,2.6405792,,Right Foot,,,"[42.0, 77.1]",,Ground Pass,,4.788528,,,,,Antonio Candreva,7776.0,,,,,,2,Regular Play,Danilo Cataldi,7107.0,Right Defensive Midfield,160,Lazio,236,"['436a2037-414b-4fbc-90cf-9ab0d47560de', 'd44de0c1-68e4-4f9c-b1b4-41293fbf8a67']",1,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:01.409,Pass,True
,,,,,,,,,,,,,,,,,1.412964,,,,,,,,,,,,,61c7e943-202b-4963-9e6e-dbb422d1138c,2943,,"[42.0, 77.6]",3879703,74,,,,-2.1455722,,Right Foot,,,"[30.6, 60.0]",,Ground Pass,,20.969501,,,,,Milan Biševac,3103.0,,,,,,2,Regular Play,Antonio Candreva,7776.0,Right Back,160,Lazio,236,['2724af2e-a361-4da6-8c80-98c4156c4a82'],2,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:02.098,Pass,
,,,,,,,,,,,,,,,,,1.286787,,,,,,,,,,,,,a79cbd16-188d-4387-b8d2-0384c38e7cb7,2946,,"[33.6, 57.4]",3879703,74,,,,-1.3127891,,Right Foot,,,"[41.2, 28.6]",,Ground Pass,,29.785902,,,,,Ştefan Daniel Radu,7778.0,,,,,,2,Regular Play,Milan Biševac,3103.0,Right Center Back,160,Lazio,236,['a99ab64d-879a-4bf3-896c-63d27eb30446'],5,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:05.312,Pass,
,,,,,,,,,,,,,,,,,1.363623,,,,,,,,,,,,,9af499d4-e73b-483b-a3c7-65685ac1ccfe,2949,,"[44.4, 21.3]",3879703,74,,,,-0.73427993,,Left Foot,,,"[55.7, 11.1]",,Ground Pass,,15.22268,,,,,Senad Lulić,7785.0,,,,,,2,Regular Play,Ştefan Daniel Radu,7778.0,Left Center Back,160,Lazio,236,['dd47bd3e-4109-4c7f-b966-1dd07e7a44b1'],7,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:07.996,Pass,
,,,,,,,,,,,,,,,,,1.428457,,,,,,,,,,,,,d839e457-b59b-4e9e-ab93-8581c86de621,2952,,"[55.7, 11.1]",3879703,74,,,,1.5773536,,Right Foot,,,"[55.5, 41.6]",,Ground Pass,,30.500656,,,,,Danilo Cataldi,7107.0,,,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,160,Lazio,236,['4d5b50de-1438-49e5-9221-c41ef71aca8d'],10,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:10.778,Pass,
,,,,,,,,,,,,,,,,,1.302522,,,,,,,,,,,,,70c59293-bbc3-4d41-a2dd-75c03bdc3a90,2955,,"[55.7, 38.6]",3879703,74,,,,1.6365696,,Right Foot,,,"[54.6, 55.3]",,Ground Pass,,16.736189,,,,,Antonio Candreva,7776.0,,,,,,2,Regular Play,Danilo Cataldi,7107.0,Right Defensive Midfield,160,Lazio,236,['c5c35741-1a17-4cd7-b735-d82e6aa85adb'],15,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:15.707,Pass,
,,,,,,,,,,,,,,,,,1.282774,,,,,,,,,,,,,be2c9acc-a5a5-4d5b-85eb-ac116884b183,2958,,"[55.0, 57.0]",3879703,74,,,,1.3933715,,Right Foot,,,"[57.6, 71.5]",,Ground Pass,,14.731259,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,2,Regular Play,Antonio Candreva,7776.0,Right Back,160,Lazio,236,['88a1d315-7a5b-4be6-a79b-d54bea90778b'],17,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:17.808,Pass,
,,,,,,,,,,,,,,,,,1.157894,,,,,,,,,,,,,706d425f-0783-4042-b044-1001e965fcf4,2961,,"[61.7, 73.7]",3879703,74,,,,-0.65284663,,Right Foot,,,"[71.9, 65.9]",,Ground Pass,,12.840561,,,,,Danilo Cataldi,7107.0,,,,,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Right Midfield,160,Lazio,236,['e67dc472-4d76-460f-9a59-e0a6ade3d088'],19,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:19.905,Pass,
,,,,,,,,,,,,,,,,,1.307605,,,,,,,,,,,,,5815cb0d-c1a6-47ee-9019-512675d8c75b,2965,,"[78.0, 68.5]",3879703,74,,,,2.0926306,,Right Foot,,,"[73.4, 76.5]",,Ground Pass,,9.228217,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,2,Regular Play,Danilo Cataldi,7107.0,Right Defensive Midfield,160,Lazio,236,"['0e42b2dd-172a-433b-adf2-465382d7875e', '4730cf23-3e50-430b-8c6a-5417fb2eab37']",21,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:21.978,Pass,True
,,,,,,,,,,,,,,,,,0.791826,,,,,,,,,,,,,7c5500d7-1d4b-4131-a99d-e841be5c87f6,2969,,"[75.6, 76.3]",3879703,74,,,,0.07047135,,Right Foot,,,"[84.1, 76.9]",,Ground Pass,,8.521151,,,,,Danilo Cataldi,7107.0,,,,,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Right Midfield,160,Lazio,236,['81e2676f-d844-4203-b70b-ca0324e93894'],24,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:24.143,Pass,
,,,,,,,,,,,,,,,,,0.903355,,,,,,,,,,,,,d37aa2e6-e9fd-4d50-92c4-650749f15768,2972,,"[84.1, 76.9]",3879703,74,,,,-3.069774,,Right Foot,,,"[70.2, 75.9]",,Ground Pass,,13.935925,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,2,Regular Play,Danilo Cataldi,7107.0,Right Defensive Midfield,160,Lazio,236,['d5500f17-27a7-43d6-8843-1d4c2dc6f125'],26,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:26.891,Pass,
,,,,,,,,,,,,,,,,,1.486281,,,,,,,,,,,,,f9f7f45a-802e-41dd-b319-11732deac66a,2975,,"[70.2, 75.9]",3879703,74,,,,-3.0018837,,Right Foot,,,"[57.4, 74.1]",,Ground Pass,,12.925943,,,,,Antonio Candreva,7776.0,,,,,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Right Midfield,160,Lazio,236,['cba1a5e3-8cff-4015-b901-3d9f7b4d899d'],28,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:28.531,Pass,
,,,,,,,,,,,,,,,,,2.825269,,,,,,,,,,,,,96618e71-2ebf-484d-9998-cb1d7149c3d9,2978,,"[57.4, 74.1]",3879703,74,,,,-2.5216167,,Right Foot,,,"[22.8, 49.4]",,Ground Pass,,42.511765,,,,,Etrit Berisha,6991.0,,,,,,2,Regular Play,Antonio Candreva,7776.0,Right Back,160,Lazio,236,['f41ea8ad-9fb6-4e16-b613-ee7201f8dc9a'],33,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:33.342,Pass,
,,,,,,,,,,,,,,,,,2.355708,,,,,,,,,,,,,ec3cf7d7-e96b-4bc3-b3c3-7965d79adfe9,2980,,"[22.8, 49.4]",3879703,74,,,,1.2296741,,Left Foot,,,"[29.9, 69.4]",,Ground Pass,,21.222864,,,,,Milan Biševac,3103.0,,,,,,2,Regular Play,Etrit Berisha,6991.0,Goalkeeper,160,Lazio,236,['fcab5664-f147-444a-ad27-7615ec69c91e'],36,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:36.168,Pass,
,,,,,,,,,,,,,,,,,1.783536,,,,,,,,,,,,,e86819b8-fdc2-4e9d-91f9-b85a3d0409fa,2984,,"[27.1, 75.0]",3879703,74,,,,-2.310355,,Right Foot,,,"[11.5, 57.9]",,Ground Pass,,23.146706,,,,,Etrit Berisha,6991.0,,,,,,2,Regular Play,Milan Biševac,3103.0,Right Center Back,160,Lazio,236,"['352f4ef9-df83-42ec-98a3-7eb5ed55fb53', '3aad07ea-febc-4d1d-a20d-29bd475c4371']",39,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:39.453,Pass,True
,,,,,,,,,,,,,,,,,3.487122,,,,,,,,,,,,,654be74a-7cc3-4b3f-8819-8f38809010c7,2987,,"[11.5, 57.9]",3879703,74,,,,-0.44744742,,Left Foot,,,"[56.3, 36.4]",,High Pass,,49.69195,,,Pass Offside,,Alessandro Matri,8296.0,,,,,,2,Regular Play,Etrit Berisha,6991.0,Goalkeeper,160,Lazio,236,['d0506fe3-c813-43a8-b90b-7bd2ee258f4d'],42,,,,,,,,,,,,,,,,,,,Lazio,236,00:29:42.289,Pass,
,,,,,,,,,,,,,,,,,2.375232,,,,,,,,,,,,,3183d3bc-bdfd-45ed-a706-18d4d4832ac2,2990,,"[56.8, 43.5]",3879703,75,,,,-0.21988218,,Right Foot,,,"[91.7, 35.7]",,High Pass,,35.761013,,,Incomplete,,Alberto Paloschi,6950.0,,,,,Free Kick,2,From Free Kick,Dario Dainelli,7771.0,Left Center Back,161,Chievo,231,"['c7ad3a38-4a7c-40fa-8aba-85584f609fa9', 'cd47d5be-f26a-444a-9150-f219b9bd0437']",6,,,,,,,,,,,,,,,,,,,Chievo,231,00:30:06.197,Pass,
,,,,,,,,,,,,,,,,,0.405468,,,,,,,,,,,,,cd47d5be-f26a-444a-9150-f219b9bd0437,2993,,"[28.4, 44.4]",3879703,75,,,True,0.75908846,,,,,"[32.3, 48.1]",,Low Pass,,5.375872,,,,,Danilo Cataldi,7107.0,,,,,Recovery,2,Regular Play,Milan Biševac,3103.0,Right Center Back,162,Lazio,236,"['0eb2715c-02ad-49a4-bd49-606a7a8c6235', '3183d3bc-bdfd-45ed-a706-18d4d4832ac2', 'dcb2701e-99a5-45c2-be74-d3020a1f8cb0']",8,,,,,,,,,,,,,,,,,,,Lazio,236,00:30:08.572,Pass,True
,,,,,,,,,,,,,,,,,1.638243,,,,,,,,,,,,,3cc90254-a485-44de-a456-5beeb91b5930,2996,,"[32.3, 48.1]",3879703,75,,,,-1.1171986,,Right Foot,,,"[36.2, 40.1]",,High Pass,,8.9,,,,,Marco Parolo,8173.0,,,,,,2,Regular Play,Danilo Cataldi,7107.0,Right Defensive Midfield,162,Lazio,236,['f4680227-f3cd-43c9-a3f2-8c2f1fbfccc1'],9,,,,,,,,,,,,,,,,,,,Lazio,236,00:30:09.051,Pass,
,,,,,,,,,,,,,,,,,1.921853,,,,,,,,,,,,,1a20340b-15f8-4ee5-bbc5-afc54b2c0c15,3000,,"[36.6, 37.9]",3879703,75,,,,0.05837516,,Right Foot,,,"[52.0, 38.8]",,High Pass,,15.426276,,,,,Miroslav Klose,19286.0,,,,,,2,Regular Play,Marco Parolo,8173.0,Left Defensive Midfield,162,Lazio,236,"['6400d463-515a-4966-9721-190fc4ce3570', 'b7a4f3eb-0742-4265-a9ec-e33ecacb9982']",10,,,,,,,,,,,,,,,,,,,Lazio,236,00:30:10.788,Pass,True
,,,,,,,,,,,,,,,,,1.610607,,,,,,,,,,,,,5013ee72-d833-42cd-840c-07173760e04e,3003,,"[52.0, 38.8]",3879703,75,,,True,0.72576743,,,,,"[59.1, 45.1]",,High Pass,,9.492102,,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,2,Regular Play,Miroslav Klose,19286.0,Right Center Forward,162,Lazio,236,"['660b366c-9c70-4c88-b1f3-9003242fbe94', 'f3df924e-9fb5-4d30-8d92-e0b3fa086929']",12,,,,,,,,,,,,,,,,,,,Lazio,236,00:30:12.787,Pass,True
,,,,,,,,,,,,,,,,,0.953104,,,,,,,,,,,,,5d53df49-6542-4120-87b2-52ea38919581,3006,,"[96.4, 55.9]",3879703,75,,,,-0.48281458,,Right Foot,,,"[108.8, 49.4]",,Ground Pass,,14.000357,,,Incomplete,,Miroslav Klose,19286.0,,,Through Ball,True,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Right Midfield,162,Lazio,236,"['30d2f218-4e51-427e-8da2-79f3d0f01b0c', '99363ba1-102d-4f69-84e1-65714931d2ef']",19,,,,,,,,,,,,,,,,,,,Lazio,236,00:30:19.024,Pass,
,,,,,,,,,,,,,,,,,1.093846,,,,,,,,,,,,,30d2f218-4e51-427e-8da2-79f3d0f01b0c,3008,,"[11.3, 30.7]",3879703,75,,,,-0.6435011,,Left Foot,,,"[23.7, 21.4]",,Ground Pass,,15.5,,,Incomplete,,Fabrizio Cacciatore,7050.0,,,,,Interception,2,Regular Play,Dario Dainelli,7771.0,Left Center Back,162,Lazio,236,"['5d53df49-6542-4120-87b2-52ea38919581', '920feb23-de15-43cf-bd43-26cf79b2efd8', '93497133-bc37-48c4-a4ae-1d95b7a3a3c8']",19,,,,,,,,,,,,,,,,,,,Chievo,231,00:30:19.977,Pass,
,,,,,,,,,,,,,,,,,2.23589,,,,,,,,,,,,,f2f5cc90-3d76-4356-a1ef-fd217d09e00c,3012,,"[96.6, 63.5]",3879703,75,,,,-0.67856014,,Right Foot,True,,"[115.7, 48.1]",,Ground Pass,,24.535076,,,Incomplete,,Keita Baldé Diao,3145.0,,,Through Ball,True,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Right Midfield,162,Lazio,236,"['49aafce0-c4a4-4fd6-91f1-dfdf96c0f584', 'cf694aff-d81e-4029-9353-3ee5fc71a0ab']",23,,,,,,,,,,,,,,,,,,,Lazio,236,00:30:23.538,Pass,
,,,,,,,,,,,,,,,,,3.494504,,,,,,,,,,,,,56f9b57c-1e29-481b-b6bf-9b4da960a1e3,3016,,"[13.3, 33.5]",3879703,75,,,,-0.07839872,,Drop Kick,,,"[74.4, 28.7]",,High Pass,,61.288254,,,Incomplete,,Alberto Paloschi,6950.0,,,,,,2,From Keeper,Albano Benjamín Bizzarri,7803.0,Goalkeeper,163,Chievo,231,"['ae5c3a5b-abae-4bf4-b6bd-99a867b64a6d', 'f7c10eb0-9a8a-4467-95f2-17f2b77824d3']",39,,,,,,,,,,,,,,,,,,,Chievo,231,00:30:39.645,Pass,
,,,,,,,,,,,,,,,,,2.66809,,,,,,,,,,,,,f7c10eb0-9a8a-4467-95f2-17f2b77824d3,3018,,"[45.7, 51.4]",3879703,75,,,,-0.5966604,,Head,,,"[56.3, 44.2]",,High Pass,,12.8140545,,,,,Marco Parolo,8173.0,,,,,Recovery,2,From Keeper,Milan Biševac,3103.0,Right Center Back,163,Chievo,231,"['27458633-7ee2-4c97-aecb-1136d123992a', '56f9b57c-1e29-481b-b6bf-9b4da960a1e3']",43,,,,,,,,,,,,,,,,,,,Lazio,236,00:30:43.139,Pass,
,,,,,,,,,,,,,,,,,1.415352,,,,,,,,,,,,,5404c972-9d97-49ce-a0dc-59440eb10f79,3020,,"[56.3, 44.2]",3879703,75,,,,0.0,,Head,,,"[78.2, 44.2]",,High Pass,,21.9,,,Incomplete,,Alessandro Matri,8296.0,,,,,,2,From Keeper,Marco Parolo,8173.0,Left Defensive Midfield,163,Chievo,231,"['6bb645ee-23c0-480b-95ac-4e0faf01b83d', 'ab33f08d-39d1-409e-8b35-0bb243f7ad1c']",45,,,,,,,,,,,,,,,,,,,Lazio,236,00:30:45.883,Pass,
,,,,,,,,,,,,,,,,,0.888295,,,,,,,,,,,,,33c6d3b5-e228-4efe-b1f1-4573d7a7168f,3024,,"[51.0, 32.6]",3879703,75,,,,0.9453113,,Right Foot,,,"[56.2, 39.8]",,Ground Pass,,8.881441,,,,,Fabrizio Cacciatore,7050.0,,,,,,2,From Keeper,Dario Dainelli,7771.0,Left Center Back,163,Chievo,231,['3022dc84-c4bf-41b1-97bd-456293a322b2'],48,,,,,,,,,,,,,,,,,,,Chievo,231,00:30:48.622,Pass,
,,,,,,,,,,,,,,,,,0.731948,,,,,,,,,,,,,9859fc22-8498-4aba-9621-6a819fed785d,3027,,"[56.2, 39.8]",3879703,75,,,,-0.9487643,,Right Foot,,,"[63.8, 29.2]",,Ground Pass,,13.043006,,,,,Lucas Nahuel Castro,7049.0,,,,,,2,From Keeper,Fabrizio Cacciatore,7050.0,Left Center Midfield,163,Chievo,231,['a19ab56d-a565-4f96-b397-ea1b1db530a6'],49,,,,,,,,,,,,,,,,,,,Chievo,231,00:30:49.550,Pass,
