50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcdf9193-1f06-4383-8109-0834855d6967,1398,,,"[69.3, 76.0]",3879695,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Right Wing Back,71,Genoa,233,['1e4abf2b-6588-4597-862c-c74fd0506b07'],56,,,,,,,,,,,,,,,,,Genoa,233,00:32:56.435,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95eefa01-3dd8-4985-9e33-2fb8598cb39c,1401,,,"[82.7, 76.0]",3879695,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,71,Genoa,233,['37cfdb83-23a4-4328-8cc1-00b32c8ceeb7'],58,,,,,,,,,,,,,,,,,Genoa,233,00:32:58.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fddbb2d-351c-4331-832a-e36024ed95e2,1407,,,"[60.8, 75.4]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ezequiel Muñoz,6894.0,Right Center Back,71,Genoa,233,['8bdd1a41-aced-4cad-afd7-f1f01eb9bca7'],0,,,,,,,,,,,,,,,,,Genoa,233,00:33:00.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff2a9d97-4629-4bf6-8223-757dcec384d8,1410,,,"[62.5, 62.6]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,71,Genoa,233,['377bc4a5-14d8-41b1-9e1a-e92647e9f211'],2,,,,,,,,,,,,,,,,,Genoa,233,00:33:02.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5b1c688-22c3-46e8-b5e0-525c81610c41,1413,,,"[66.9, 5.3]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Armando Izzo,9940.0,Left Center Back,71,Genoa,233,['41d1e549-af76-41e1-b4aa-94eec7af89dc'],6,,,,,,,,,,,,,,,,,Genoa,233,00:33:06.659,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdd4a53f-e780-482c-8999-82fb9ad199d0,1416,,,"[64.7, 0.9]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Pavoletti,8180.0,Center Forward,71,Genoa,233,['61340473-56c6-40e1-8e0a-08d1dbb65f28'],10,,,,,,,,,,,,,,,,,Genoa,233,00:33:10.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b21d469-d91a-4b61-bdc8-c87766eb8894,1418,,,"[41.8, 73.4]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edoardo Goldaniga,8102.0,Right Center Back,72,Palermo,2256,['fb41b5f8-adcc-4b40-8647-b3ddec1bfc10'],13,,,,,,,,,,,,,,,,,Palermo,2256,00:33:13.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e14b716-0097-44aa-b3ab-debb083e6d88,1423,,,"[69.1, 42.6]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Uroš Đurđević,23846.0,Left Center Forward,72,Palermo,2256,"['1ac8d493-7a14-4a92-bb80-6f7be1d15750', 'bdbcec59-e7b4-49d4-b7a5-902be2791092']",17,,,,,,,,,,,,,,,,,Palermo,2256,00:33:17.475,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bf1fa0a-53e3-4e00-b0b0-9ec487bc00d1,1426,,,"[70.9, 48.2]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Right Center Forward,72,Palermo,2256,['eeebba47-3221-4565-9481-6c11c51fbeee'],18,,,,,,,,,,,,,,,,,Palermo,2256,00:33:18.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0c051fb-0322-47f6-a250-d94ec0799d41,1432,,,"[32.3, 62.8]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Right Wing Back,72,Palermo,2256,['d009a7e3-8bfc-4c6d-8ce1-617e88895be7'],23,,,,,,,,,,,,,,,,,Genoa,233,00:33:23.049,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c700eed5-31d5-4e20-9e5a-fc7dc49d2cfe,1435,,,"[78.5, 46.7]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Pavoletti,8180.0,Center Forward,72,Palermo,2256,['28b05755-be9f-4a19-af81-5fa9d3161b6b'],31,,,,,,,,,,,,,,,,,Genoa,233,00:33:31.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a72343de-7f31-4f11-a75c-59078ad9f073,1438,,,"[48.0, 35.8]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Cristante,6993.0,Center Defensive Midfield,72,Palermo,2256,['1dff7c71-0c69-4c32-a7fb-75cc9ca4813b'],32,,,,,,,,,,,,,,,,,Palermo,2256,00:33:32.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edd9e42e-23eb-4b80-89d7-b0bb7db4fa0c,1441,,,"[61.7, 49.6]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oscar Hiljemark,5605.0,Left Center Midfield,72,Palermo,2256,['06722cc8-da50-41f2-b7ab-094952437496'],34,,,,,,,,,,,,,,,,,Palermo,2256,00:33:34.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c47765c9-a020-4a54-825c-9b85b3e124c3,1448,,,"[63.1, 76.0]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michel Morganella,31268.0,Right Wing Back,72,Palermo,2256,['078e1b60-8ddb-40a6-ad15-c5633835f98b'],38,,,,,,,,,,,,,,,,,Palermo,2256,00:33:38.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea8d017c-0efa-4270-82eb-159e5f8f8126,1451,,,"[62.5, 75.8]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oscar Hiljemark,5605.0,Left Center Midfield,72,Palermo,2256,['79c32168-f374-492b-8283-4afdaa65d3d6'],41,,,,,,,,,,,,,,,,,Palermo,2256,00:33:41.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439feb68-2dfc-4cd2-aa88-5a4302d405e9,1454,,,"[61.5, 52.1]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Cristante,6993.0,Center Defensive Midfield,72,Palermo,2256,['caf1caa0-b33a-4c26-ae9a-957b048261a0'],42,,,,,,,,,,,,,,,,,Palermo,2256,00:33:42.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31464a82-6e5a-46f9-9fad-079f85c595e9,1457,,,"[72.1, 46.2]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Right Center Forward,72,Palermo,2256,['0142ccad-2904-4faf-bb0d-a938da3ab9f1'],44,,,,,,,,,,,,,,,,,Palermo,2256,00:33:44.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383d0b3a-ef55-4a79-9dc0-6f85a7a94188,1462,,,"[94.0, 50.3]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oscar Hiljemark,5605.0,Left Center Midfield,72,Palermo,2256,['bfb3206f-c596-467d-9ffa-724cf3b43f24'],48,,,,,,,,,,,,,,,,,Palermo,2256,00:33:48.787,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a518151-d3b9-4121-b178-fd8d8b172da6,1466,,,"[102.4, 34.2]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Uroš Đurđević,23846.0,Left Center Forward,72,Palermo,2256,['83ae0c69-e9f3-4cf1-9877-b78fa1251900'],50,,,,,,,,,,,,,,,,,Palermo,2256,00:33:50.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8880cfa0-202f-497e-8898-6d977e55dd71,1471,,,"[86.4, 66.1]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michel Morganella,31268.0,Right Wing Back,72,Palermo,2256,['75bfaf72-4de2-489c-8113-9820c26e1b2e'],54,,,,,,,,,,,,,,,,,Palermo,2256,00:33:54.765,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c6d3ed0-334f-4c0b-93ea-bd0067edfc37,1474,,,"[104.2, 33.8]",3879695,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Uroš Đurđević,23846.0,Left Center Forward,72,Palermo,2256,['1f9ef8b6-9099-459d-b2c3-9e815bf37d7f'],59,,,,,,,,,,,,,,,,,Palermo,2256,00:33:59.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0904dcfc-4ac7-46b9-a8eb-13d705929a2b,1478,,,"[18.1, 60.4]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ezequiel Muñoz,6894.0,Right Center Back,72,Palermo,2256,['47a1a507-e415-4a86-92b6-674f52cf870c'],7,,,,,,,,,,,,,,,,,Genoa,233,00:34:07.941,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07304a17-8bc6-4088-8036-154cf11219b1,1481,,,"[51.4, 72.2]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,72,Palermo,2256,['00301ba2-8630-4c08-bb83-351bc7518add'],11,,,,,,,,,,,,,,,,,Genoa,233,00:34:11.682,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6521a72f-af06-4666-bca1-0f3792a7c05e,1483,,,"[93.9, 23.5]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mato Jajalo,30735.0,Right Center Midfield,72,Palermo,2256,['96c695e8-675c-4027-8637-41395190119a'],14,,,,,,,,,,,,,,,,,Palermo,2256,00:34:14.074,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb1ab05b-03ef-401c-a750-e10d7792f0c9,1485,,,"[44.1, 37.4]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Perotti,7456.0,Left Wing,72,Palermo,2256,['c0ea7732-50ad-4201-bcff-829734e83819'],16,,,,,,,,,,,,,,,,,Genoa,233,00:34:16.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c635198c-59d5-4c72-8575-3886248392a5,1489,,,"[89.0, 32.3]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mato Jajalo,30735.0,Right Center Midfield,72,Palermo,2256,['4a79d93a-3a36-4c3d-9e49-77b52757cbc8'],19,,,,,,,,,,,,,,,,,Palermo,2256,00:34:19.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c1b5afc-7ffe-4d9f-9eb5-5f4b47a1d013,1494,,,"[96.1, 35.2]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Uroš Đurđević,23846.0,Left Center Forward,72,Palermo,2256,"['4ac1fb19-3792-450c-92d5-60b3037b0e4d', 'c711ed08-bb35-4e43-bdcb-f29fae169c7c']",21,,,,,,,,,,,,,,,,,Palermo,2256,00:34:21.349,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92daff02-4e6e-47fd-b195-935715c08086,1511,,,"[104.9, 59.6]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michel Morganella,31268.0,Right Wing Back,72,Palermo,2256,['441b8414-da7f-4560-9213-6ac1177fda04'],28,,,,,,,,,,,,,,,,,Palermo,2256,00:34:28.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05d78249-154b-441e-9a12-bfa46d3433ef,1516,,,"[23.4, 69.0]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,73,Genoa,233,['852ab856-2711-4432-bdc0-97136e7e2cb8'],34,,,,,,,,,,,,,,,,,Genoa,233,00:34:34.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed53a900-a0e9-4a24-8ded-d79743d6f270,1519,,,"[43.5, 62.4]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,73,Genoa,233,['e1658cce-8136-41d4-a10e-cf5d14bb3bbb'],39,,,,,,,,,,,,,,,,,Genoa,233,00:34:39.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539d33d3-dac6-45bf-a8c5-9dad7841adb3,1522,,,"[52.3, 24.1]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Rigoni,7461.0,Left Defensive Midfield,73,Genoa,233,['89123c3a-7fb8-4888-8717-dd27a7ef5da0'],44,,,,,,,,,,,,,,,,,Genoa,233,00:34:44.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9585afc9-e462-4a95-a8b9-d411fc024d2a,1525,,,"[67.0, 6.4]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,73,Genoa,233,['22873a2c-a78b-4017-9ff1-3c11fa6994da'],47,,,,,,,,,,,,,,,,,Genoa,233,00:34:47.624,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381d28ca-e4a4-4342-99f7-124444803d46,1528,,,"[93.5, 22.6]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,73,Genoa,233,['6d0dc678-2dc2-4bec-ac18-86f5eeea3f36'],51,,,,,,,,,,,,,,,,,Genoa,233,00:34:51.461,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da90f28d-5622-413c-a96c-bc77ee200b3e,1532,,,"[98.7, 58.8]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,73,Genoa,233,['ab5f8f01-cb5d-42fa-806e-d5984886695d'],55,,,,,,,,,,,,,,,,,Genoa,233,00:34:55.380,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d1b67b7-636f-429e-bf0c-128c2292b0aa,1534,,,"[34.3, 28.4]",3879695,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mato Jajalo,30735.0,Right Center Midfield,73,Genoa,233,['fb3ca546-e879-43f9-b19a-497bf0ec442d'],57,,,,,,,,,,,,,,,,,Palermo,2256,00:34:57.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44fd8ac2-6269-45d7-b047-a597808446fc,1538,,,"[88.4, 57.7]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,73,Genoa,233,['2a1a0041-53ee-4f14-bac4-00acc97077df'],1,,,,,,,,,,,,,,,,,Genoa,233,00:35:01.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e7031e9-9b2b-464b-a774-9f29b234416e,1541,,,"[79.6, 61.8]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,73,Genoa,233,['f9803ce4-9580-4263-b483-c40572013927'],2,,,,,,,,,,,,,,,,,Genoa,233,00:35:02.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0967195-cf50-4691-9c40-7412dca4686a,1544,,,"[100.4, 6.6]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Perotti,7456.0,Left Wing,73,Genoa,233,['1805bb41-b09c-4ad0-ba6d-65a152c75160'],7,,,,,,,,,,,,,,,,,Genoa,233,00:35:07.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46179d31-6fb9-4b75-9953-3ab91ea42da4,1549,,,"[22.7, 32.7]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bryan Cristante,6993.0,Center Defensive Midfield,75,Palermo,2256,['c2864f84-3dfc-4283-8708-64bc55a9385c'],19,,,,,,,,,,,,,,,,,Palermo,2256,00:35:19.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946d9e91-403d-4a34-9020-a641e0eb902f,1551,,,"[38.8, 28.4]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mato Jajalo,30735.0,Right Center Midfield,76,Palermo,2256,['9ece60dc-76a5-4bc3-a1c3-199c92ef3036'],20,,,,,,,,,,,,,,,,,Palermo,2256,00:35:20.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78e34869-4bb8-4326-826d-7c7f9ad9e351,1555,,,"[28.1, 21.3]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Lazaar,10032.0,Left Wing Back,77,Palermo,2256,['28cc3175-c155-4952-8731-de5a138e8441'],23,,,,,,,,,,,,,,,,,Palermo,2256,00:35:23.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4727bde0-aef3-4f9a-906a-54b2c032f9ab,1558,,,"[27.8, 28.8]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Cristante,6993.0,Center Defensive Midfield,78,Palermo,2256,['8160ab44-9dcf-4902-97cb-e912b086950d'],26,,,,,,,,,,,,,,,,,Palermo,2256,00:35:26.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20751323-3748-4fd1-a94c-97bf8d809f90,1561,,,"[41.8, 73.7]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michel Morganella,31268.0,Right Wing Back,79,Palermo,2256,['d878edb0-9227-4f44-910e-09902dc78b1f'],30,,,,,,,,,,,,,,,,,Palermo,2256,00:35:30.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76a0aff7-6b63-4bd3-ba6e-66490a8eaef9,1564,,,"[37.7, 66.3]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edoardo Goldaniga,8102.0,Right Center Back,80,Palermo,2256,['e96edc2a-306b-479a-b34f-079799ef76dd'],32,,,,,,,,,,,,,,,,,Palermo,2256,00:35:32.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88dfdd2a-007a-4cb6-b80e-92718784a481,1568,,,"[54.6, 76.1]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michel Morganella,31268.0,Right Wing Back,81,Palermo,2256,['76db1334-09e9-4783-af9e-f44badd06728'],38,,,,,,,,,,,,,,,,,Palermo,2256,00:35:38.592,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01cefcd5-e070-4321-a66c-4bbcd4386b04,1571,,,"[87.3, 53.6]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Center Forward,82,Palermo,2256,['2ae20538-6e33-43f3-aa6a-24328db41bf2'],41,,,,,,,,,,,,,,,,,Palermo,2256,00:35:41.728,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315100c7-86cf-4d44-a053-f2ca94d5ec36,1573,,,"[48.0, 30.1]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,82,Palermo,2256,['c8be2890-9648-41ba-9ccd-f3233ea6c186'],43,,,,,,,,,,,,,,,,,Genoa,233,00:35:43.666,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7b6984e-4c88-43b7-b7a2-4c4e8445b3c4,1576,,,"[81.1, 51.5]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Center Forward,82,Palermo,2256,['d604d1e6-36a0-4f1a-b489-770f6e10d05e'],45,,,,,,,,,,,,,,,,,Palermo,2256,00:35:45.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23bda303-ae73-44e8-b1f3-84ed0b55ecda,1587,,,"[87.5, 68.2]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,83,Genoa,233,['931b45c9-2609-4dfe-9e7c-6ca128031218'],53,,,,,,,,,,,,,,,,,Genoa,233,00:35:53.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e8fdeb1-837f-4029-a87e-163b3a48b8c9,1590,,,"[83.5, 66.7]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ezequiel Muñoz,6894.0,Right Center Back,83,Genoa,233,['e1460dca-5fc9-4ee2-90f5-4d0dfc94c5f8'],57,,,,,,,,,,,,,,,,,Genoa,233,00:35:57.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55e8aa75-8cf7-4ffe-aa17-a2c649a63ced,1593,,,"[73.6, 60.5]",3879695,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Rigoni,7461.0,Left Defensive Midfield,83,Genoa,233,['fc9dbf14-15fa-4941-a514-697282366868'],58,,,,,,,,,,,,,,,,,Genoa,233,00:35:58.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e119ce71-9102-43e2-9094-11c25329ab65,1596,,,"[65.9, 36.3]",3879695,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,83,Genoa,233,['ec83221a-d6c7-46c8-b6d7-b8dad63af1ca'],0,,,,,,,,,,,,,,,,,Genoa,233,00:36:00.924,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ac9da2e-675e-42a2-987a-21066b4e8a12,1599,,,"[71.9, 9.8]",3879695,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Perotti,7456.0,Left Wing,83,Genoa,233,['7010b6e1-b694-4180-a46b-3579a6ca0fed'],3,,,,,,,,,,,,,,,,,Genoa,233,00:36:03.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60a0622d-9194-4153-a54c-ec0ea1133c95,1602,,,"[80.1, 2.7]",3879695,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,83,Genoa,233,['875f6d26-eeca-49c8-967b-5f78f062cbca'],6,,,,,,,,,,,,,,,,,Genoa,233,00:36:06.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c876513-69dd-4077-bb63-442c26018673,1605,,,"[99.5, 2.9]",3879695,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Perotti,7456.0,Left Wing,83,Genoa,233,['296027e7-853b-4acd-97f3-1888f2a53e1a'],8,,,,,,,,,,,,,,,,,Genoa,233,00:36:08.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc343dce-40cc-4c3b-9862-e23ef70a3770,1609,,,"[108.8, 33.3]",3879695,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,83,Genoa,233,['b1e313f6-e3b0-46d6-acec-7bdbe985a73b'],12,,,,,,,,,,,,,,,,,Genoa,233,00:36:12.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8c8f102-4724-4328-b309-08477de28a3f,1613,,,"[61.6, 47.4]",3879695,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bryan Cristante,6993.0,Center Defensive Midfield,84,Palermo,2256,['6d5d20ff-1f1a-451f-9b76-c24bb4cf37ae'],41,,,,,,,,,,,,,,,,,Palermo,2256,00:36:41.974,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a1ad8d1-597d-45fe-8fde-1a950dbd69c8,1616,,,"[81.1, 49.2]",3879695,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Uroš Đurđević,23846.0,Left Center Forward,84,Palermo,2256,['1a858470-3285-4940-854e-7f91e113b424'],43,,,,,,,,,,,,,,,,,Palermo,2256,00:36:43.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac40d617-8314-4462-8c20-d47c440a8e05,1618,,,"[67.2, 33.7]",3879695,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,85,Genoa,233,['b5c2a5b3-8a8a-4da0-a816-97cf441ebcfd'],46,,,,,,,,,,,,,,,,,Genoa,233,00:36:46.265,Ball Receipt*,
