50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.066889,,,,,,,,,,,,b4e382c6-577c-4f68-9f7d-df3c995442be,1416,,"[76.0, 75.9]",3879875,38,,,,,-1.6278771,,Right Foot,,,"[75.8, 72.4]",,Low Pass,3.5057096,,Incomplete,,Artur Ioniţă,7949.0,,,,,,1,From Throw In,Eros Pisano,11342.0,Right Back,77,Hellas Verona,226,"['3ab070f1-fcfa-4196-a486-99a9eebb6665', '43936c05-e42b-4f04-a59a-d7a6794d9357', 'cc5097d1-230d-4c80-b4da-2d7e8cc6dd70']",45,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:38:45.716,Pass,True
,,,,,,,,,,,,,,,,,1.214461,,,,,,,,,,,,cb63abc5-d9eb-47c2-a0a5-b430ca59fa5e,1419,,"[73.6, 80.0]",3879875,38,,,,,-1.8571485,,,,,"[68.3, 62.0]",,Low Pass,18.764061,,,,Federico Viviani,7770.0,,,,,Throw-in,1,From Throw In,Eros Pisano,11342.0,Right Back,78,Hellas Verona,226,['8e3e1b92-dd7a-4ab5-826f-fd5a129579e7'],50,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:38:50.370,Pass,
,,,,,,,,,,,,,,,,,1.744623,,,,,,,,,,,,dfc53fa6-1ede-412d-89a0-15dbe82ac610,1422,,"[67.9, 58.8]",3879875,38,,,,,-1.6937255,,Right Foot,,,"[64.7, 32.9]",,Ground Pass,26.096935,,,,Luca Siligardi,11494.0,,,,,,1,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,78,Hellas Verona,226,['d41a0321-20d9-454c-a860-28f5979b756b'],52,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:38:52.511,Pass,
,,,,,,,,,,,,,,,,,2.134448,,,,,,,,,,,,206bf2ad-711c-4101-8512-0b9ee7dd21a2,1425,,"[67.2, 27.7]",3879875,38,,,,,-1.0848238,,Left Foot,,,"[80.3, 2.9]",,Ground Pass,28.047281,,,,Urby Emanuelson,8463.0,,,,,,1,From Throw In,Luca Siligardi,11494.0,Left Midfield,78,Hellas Verona,226,['1d5de65a-058e-4cd3-a48f-0242c64cf66c'],55,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:38:55.838,Pass,
,,,,,,,,,,,,,,,,,0.568275,,,,,,,,,,,,0b5d993f-7d5a-4b51-961e-3f825f03d53b,1428,,"[87.8, 6.1]",3879875,39,,,,,0.9877198,,Left Foot,,,"[94.0, 15.5]",,Low Pass,11.2605505,,,,Luca Siligardi,11494.0,,,,,,1,From Throw In,Urby Emanuelson,8463.0,Left Back,78,Hellas Verona,226,['d33a6831-ba3c-4560-99d1-5488942de2d2'],3,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:39:03.136,Pass,
,,,,,,,,,,,,,,,,,1.947476,,,,,,,,,,,,398941e5-0023-4fa1-8222-f7a10b2c5faf,1432,,"[94.8, 19.4]",3879875,39,,,,,1.0185522,a89fbc7e-dcd6-4302-ad41-27b4d2b22a0c,Left Foot,,,"[112.3, 47.8]",,Ground Pass,33.358807,,,,Artur Ioniţă,7949.0,True,,Through Ball,True,,1,From Throw In,Luca Siligardi,11494.0,Left Midfield,78,Hellas Verona,226,"['8e3c435d-22d2-41bf-b6ee-71b37cc299ab', 'd3145746-c755-43e5-a6c8-d26684a1f6bd']",5,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:39:05.071,Pass,True
,,,,,,,,,,,,,,,,,1.03716,,,,,,,,,,,,7b03932c-0eb9-49cb-92dc-36858dbba3ec,1441,,"[112.1, 67.3]",3879875,39,,,,,2.6524727,,Right Foot,,,"[99.7, 73.9]",,Ground Pass,14.047064,,,,Eros Pisano,11342.0,,,,,,1,From Throw In,Artur Ioniţă,7949.0,Right Midfield,78,Hellas Verona,226,"['69b1c32d-8aec-4543-983c-f92827f3c473', 'af6621eb-ae25-4d11-b5d5-258af9fcea83']",16,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:39:16.102,Pass,True
,,,,,,,,,,,,,,,,,1.005937,,,,,,,,,,,,4d8e7c2c-5c92-4792-bd93-bf820ec37369,1444,,"[100.0, 73.5]",3879875,39,,,,,-1.4012681,,Left Foot,,,"[103.8, 51.3]",,Ground Pass,22.522877,,,,Luca Marrone,31572.0,,,,,,1,From Throw In,Eros Pisano,11342.0,Right Back,78,Hellas Verona,226,['b196d6f7-61a8-49d9-b2ad-e9def233ac5e'],18,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:39:18.694,Pass,
,,,,,,,,,,,,,,,,,0.215827,,,,,,,,,,,,96c7a885-cd70-4718-8057-0f0fcd463498,1449,,"[105.5, 56.6]",3879875,39,,,,,0.5984189,,Right Foot,,,"[107.7, 58.1]",,Ground Pass,2.6627054,,Incomplete,,Eros Pisano,11342.0,,,,,,1,From Throw In,Luca Marrone,31572.0,Left Defensive Midfield,78,Hellas Verona,226,"['06439eaa-fac5-48c3-9793-67a330683e2c', '1f3a289b-0bf2-4ece-89f5-4cd450707981', 'e24bc439-1c61-4201-8b87-c47717f85801']",20,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:39:20.737,Pass,True
,,,,,,,,,,,,,,,,,2.317721,,,,,,,,,,,,3b62b589-810e-4a81-88d2-128b80dae6e2,1453,,"[15.7, 27.8]",3879875,39,,,,,0.05025351,,Right Foot,,,"[49.5, 29.5]",,Low Pass,33.842724,,,,Alberto Gilardino,38389.0,,,,,Recovery,1,Regular Play,Franco Damián Vázquez,6719.0,Right Midfield,79,Palermo,2256,"['5dfc1fb5-c55f-4e71-9779-c8e59e318752', 'b43a20f2-3c92-4683-b0ab-04111d22724b']",22,,,,,,,,,,,,,,,,,,Palermo,2256,00:39:22.175,Pass,True
,,,,,,,,,,,,,,,,,0.192158,,,,,,,,,,,,5d240167-5dcf-4c5d-8187-aba11e4ee787,1457,,"[42.2, 17.7]",3879875,39,,,,,0.7654008,,Right Foot,,,"[47.3, 22.6]",,Low Pass,7.072482,,Incomplete,,Oscar Hiljemark,5605.0,,,,,Recovery,1,Regular Play,Enzo Maresca,25954.0,Left Defensive Midfield,79,Palermo,2256,"['3632ae26-3745-4357-8e16-6f41eeb79c42', '69b0cda9-1771-48a4-920b-ff752adc9c40']",26,,,,,,,,,,,,,,,,,,Palermo,2256,00:39:26.466,Pass,
,,,,,,,,,,,,,,,,,2.408473,,,,,,,,,,,,3f4409d2-b694-4491-93d8-e82f51c9d06f,1465,,"[73.4, 5.7]",3879875,39,,True,,,0.0,,Right Foot,,,"[93.5, 5.7]",,Ground Pass,20.1,,,,Aleksandar Trajkovski,30512.0,,,,,Free Kick,1,From Free Kick,Enzo Maresca,25954.0,Left Defensive Midfield,80,Palermo,2256,['0437e1b0-f779-4fa2-ac4b-777a17d38625'],57,,,,,,,,,,,,,,,,,,Palermo,2256,00:39:57.492,Pass,
,,,,,,,,,,,,,,,,,1.134982,,,,,,,,,,,,7084a333-9d4a-437d-9670-c2afe796f65f,1467,,"[94.4, 5.7]",3879875,40,,,,,2.5628777,,Right Foot,,,"[86.9, 10.6]",,Ground Pass,8.958795,,,,Enzo Maresca,25954.0,,,,,,1,From Free Kick,Aleksandar Trajkovski,30512.0,Left Midfield,80,Palermo,2256,['4553402a-95c1-4514-939d-2e68219b57c6'],1,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:01.689,Pass,
,,,,,,,,,,,,,,,,,2.57816,,,,,,,,,,,,26ec9dc7-a3ea-4c1a-a5cb-f0c233eb75e2,1470,,"[86.2, 10.6]",3879875,40,,,,,2.1045935,,Right Foot,,,"[63.8, 48.5]",,High Pass,44.02465,,,,Thiago Rangel Cionek,5662.0,,,,,,1,From Free Kick,Enzo Maresca,25954.0,Left Defensive Midfield,80,Palermo,2256,['4051bd24-bd60-419f-aeff-20d84ca7ba64'],6,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:06.894,Pass,
,,,,,,,,,,,,,,,,,0.954017,,,,,,,,,,,,f61c4836-a8be-4eff-925c-f4f6b1633426,1473,,"[61.0, 72.0]",3879875,40,,,,,-0.58531445,,Right Foot,,,"[69.6, 66.3]",,Ground Pass,10.317461,,,,Oscar Hiljemark,5605.0,,,,,,1,From Free Kick,Thiago Rangel Cionek,5662.0,Right Center Back,80,Palermo,2256,['9f46e598-9010-47d2-88b6-bc2f54e93fa4'],13,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:13.211,Pass,
,,,,,,,,,,,,,,,,,1.271014,,,,,,,,,,,,32a6c727-c46e-463a-9051-11c6c7a859b1,1475,,"[69.3, 66.3]",3879875,40,,,,,1.7317841,,Right Foot,,,"[67.4, 78.0]",,Ground Pass,11.85327,,,,Andrea Rispoli,30769.0,,,,,,1,From Free Kick,Oscar Hiljemark,5605.0,Right Defensive Midfield,80,Palermo,2256,['958dd6d2-fd02-4bc3-a064-6497c690741f'],14,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:14.165,Pass,
,,,,,,,,,,,,,,,,,6.893103,,,,,,,,,,,,f2254fe8-ce35-4e6e-9f91-7f28479350f5,1478,,"[64.2, 70.5]",3879875,40,,,,,-2.960125,,Right Foot,,,"[9.7, 60.5]",,Ground Pass,55.409836,,,,Stefano Sorrentino,7055.0,,,,,,1,From Free Kick,Andrea Rispoli,30769.0,Right Back,80,Palermo,2256,['912ebed0-5a8e-4eac-8c12-48b1ef14727c'],18,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:18.226,Pass,
,,,,,,,,,,,,,,,,,3.435081,,,,,,,,,,,,3d710946-87c7-421c-aa42-9460ff680a35,1480,,"[9.9, 60.5]",3879875,40,,,,,0.0037243776,,Right Foot,,,"[63.6, 60.7]",,High Pass,53.70037,,Incomplete,,Alberto Gilardino,38389.0,,,,,,1,From Free Kick,Stefano Sorrentino,7055.0,Goalkeeper,80,Palermo,2256,"['388ddc12-242a-4b3b-9b89-4e83e9106697', 'e4bd58c9-7257-42fa-a6ef-336c36a307a3']",25,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:25.119,Pass,
,,,,,,,,,,,,,,,,,1.809838,,,,,,,,,,,,6b7399bd-4d99-42ee-b340-ff0ffce6cda3,1487,,"[52.2, 64.3]",3879875,40,,,,,-1.1022227,,Right Foot,,,"[56.3, 56.2]",,High Pass,9.078547,,,,Franco Damián Vázquez,6719.0,,,,,,1,From Free Kick,Andrea Rispoli,30769.0,Right Back,80,Palermo,2256,"['2e7ad45b-f9da-4f0f-a5b2-e30ae999023f', '3258daff-fd76-4160-85e8-ad9bb262b538']",30,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:30.889,Pass,True
,,,,,,,,,,,,,,,,,2.081651,,,,,,,,,,,,94a2f82d-18a6-4588-b3f0-dc88f9c2bd64,1489,,"[56.7, 56.6]",3879875,40,,,,,-2.4383621,,Head,,,"[38.3, 41.0]",,High Pass,24.123018,,,,Siniša Anđelković,40350.0,,,,,,1,From Free Kick,Franco Damián Vázquez,6719.0,Right Midfield,80,Palermo,2256,['a5bafa49-fedb-4a07-b9b6-e60a6ff3544b'],32,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:32.699,Pass,
,,,,,,,,,,,,,,,,,1.971477,,,,,,,,,,,,3ce76281-82f5-4e0d-8c1b-6c736993983f,1491,,"[38.3, 41.2]",3879875,40,,,,,1.6052654,,Head,,,"[37.7, 58.6]",,High Pass,17.410341,,,,Thiago Rangel Cionek,5662.0,,,,,,1,From Free Kick,Siniša Anđelković,40350.0,Left Back,80,Palermo,2256,['e482e6d0-0ae0-4fe7-a19c-f9db05f5f2da'],34,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:34.780,Pass,
,,,,,,,,,,,,,,,,,1.055541,,,,,,,,,,,,7dfe4d58-34e7-4d4e-8a10-7239e9f90f1e,1494,,"[38.8, 75.0]",3879875,40,,,,,-0.8636693,,Right Foot,,,"[43.5, 69.5]",,Ground Pass,7.2346387,,,,Oscar Hiljemark,5605.0,,,,,,1,From Free Kick,Thiago Rangel Cionek,5662.0,Right Center Back,80,Palermo,2256,['ba2e3a58-e989-49e4-b261-d9ea79c52139'],38,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:38.567,Pass,
,,,,,,,,,,,,,,,,,0.874489,,,,,,,,,,,,3486ba53-1e62-421d-8b92-a0a7be91e6ba,1497,,"[46.2, 64.1]",3879875,40,,,,,-1.5907936,,Right Foot,,,"[46.0, 54.1]",,Ground Pass,10.002,,,,Enzo Maresca,25954.0,,,,,,1,From Free Kick,Oscar Hiljemark,5605.0,Right Defensive Midfield,80,Palermo,2256,['eec19ecf-33ba-446c-b51f-180875c20ed0'],41,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:41.034,Pass,
,,,,,,,,,,,,,,,,,0.982158,,,,,,,,,,,,36f86fac-06e4-4e62-96eb-cde0b4366814,1500,,"[46.2, 54.1]",3879875,40,,,,,1.5707964,,Left Foot,,,"[46.2, 62.2]",,Ground Pass,8.1,,,,Oscar Hiljemark,5605.0,,,,,,1,From Free Kick,Enzo Maresca,25954.0,Left Defensive Midfield,80,Palermo,2256,['3cb9784e-8e3a-41e6-aa8f-1d1f021fb9b2'],42,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:42.080,Pass,
,,,,,,,,,,,,,,,,,0.870938,,,,,,,,,,,,080c3f38-fb2a-4698-8d41-15bc53b829a7,1504,,"[45.2, 62.6]",3879875,40,,,,,-1.3038212,,Right Foot,,,"[48.4, 50.9]",,Ground Pass,12.129716,,,,Enzo Maresca,25954.0,,,,,,1,From Free Kick,Oscar Hiljemark,5605.0,Right Defensive Midfield,80,Palermo,2256,"['3670b523-e3f6-44bb-8fcd-ff2b590eb6e1', 'e7a1cb85-859f-4ab4-8252-0ff65103e706']",44,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:44.387,Pass,True
,,,,,,,,,,,,,,,,,1.063638,,,,,,,,,,,,3bd46e4b-0ea6-4629-b2e3-a0052bf933c1,1506,,"[49.0, 50.9]",3879875,40,,,,,0.8248514,,Right Foot,,,"[56.3, 58.8]",,Ground Pass,10.756393,,,,Oscar Hiljemark,5605.0,,,,,,1,From Free Kick,Enzo Maresca,25954.0,Left Defensive Midfield,80,Palermo,2256,['3466ad62-a4b1-4f85-b86e-2d696f137f85'],45,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:45.258,Pass,
,,,,,,,,,,,,,,,,,0.648728,,,,,,,,,,,,05302a69-0522-4e95-acc4-1b35887ef64f,1509,,"[63.8, 53.4]",3879875,40,,,,,-0.44501624,,Right Foot,,,"[76.8, 47.2]",,Ground Pass,14.402778,,,,Alberto Gilardino,38389.0,,,,,,1,From Free Kick,Oscar Hiljemark,5605.0,Right Defensive Midfield,80,Palermo,2256,['e3f308ee-0646-4f53-9147-3d395dbbba49'],47,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:47.126,Pass,
,,,,,,,,,,,,,,,,,1.863685,,,,,,,,,,,,061ebc74-bd87-4cb1-ba17-1c981a53e673,1511,,"[76.6, 47.4]",3879875,40,,,,,-2.586911,,Left Foot,,,"[67.4, 41.7]",,High Pass,10.822661,,,,Franco Damián Vázquez,6719.0,,,,,,1,From Free Kick,Alberto Gilardino,38389.0,Center Forward,80,Palermo,2256,['805af0a8-6437-4a83-ab33-29e7797cd3e6'],47,,,,,,,,,,,,,,,,,,Palermo,2256,00:40:47.774,Pass,
,,,,,,,,,,,,,,,,,0.660318,,,,,,,,,,,,3a38c277-5176-40ed-ba19-bc25aa5d4553,1518,,"[57.6, 32.4]",3879875,40,,,,,0.124354996,,Right Foot,,,"[66.4, 33.5]",,Ground Pass,8.868484,,,,Giampaolo Pazzini,6686.0,,,,,Recovery,1,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,81,Hellas Verona,226,['d637045f-a9b0-461d-afd4-8d520e76922b'],51,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:51.917,Pass,
,,,,,,,,,,,,,,,,,1.282788,,,,,,,,,,,,61ec04cc-861f-4117-bccb-082df360d3d0,1521,,"[66.2, 33.5]",3879875,40,,,,,-2.428532,,Right Foot,,,"[62.5, 30.3]",,Ground Pass,4.89183,,,,Luca Marrone,31572.0,,,,,,1,Regular Play,Giampaolo Pazzini,6686.0,Center Forward,81,Hellas Verona,226,['26d20164-14bd-4b41-8e05-60996475e052'],52,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:52.696,Pass,
,,,,,,,,,,,,,,,,,3.236446,,,,,,,,,,,,0c72d45b-33ce-4d9e-a1a5-d7cc96f7c175,1529,,"[7.0, 36.1]",3879875,42,,,,,-0.14039405,,Right Foot,,,"[62.9, 28.2]",,High Pass,56.45547,,,,Alberto Gilardino,38389.0,,,,,Goal Kick,1,From Goal Kick,Stefano Sorrentino,7055.0,Goalkeeper,83,Palermo,2256,['4babc9a5-69b1-4246-ace4-5ad1bd4b5181'],22,,,,,,,,,,,,,,,,,,Palermo,2256,00:42:22.382,Pass,
,,,,,,,,,,,,,,,,,1.105595,,,,,,,,,,,,0dbd3ff0-e087-4e38-a6aa-df435459b537,1533,,"[63.1, 27.8]",3879875,42,,,,,-2.5573213,,Left Foot,,,"[56.9, 23.7]",,Ground Pass,7.4330344,,,,Enzo Maresca,25954.0,,,,,,1,From Goal Kick,Alberto Gilardino,38389.0,Center Forward,83,Palermo,2256,"['3a325c75-3424-429a-a3a8-e2488e652dd8', '77f1133f-6d0f-435f-8291-f2c3a30352f6']",26,,,,,,,,,,,,,,,,,,Palermo,2256,00:42:26.308,Pass,True
,,,,,,,,,,,,,,,,,0.247824,,,,,,,,,,,,3974b26c-f5b0-4cbb-94f9-d743ccfd0579,1536,,"[57.2, 24.1]",3879875,42,,,,,0.22581168,,Right Foot,,,"[64.6, 25.8]",,Low Pass,7.5927596,,Incomplete,,Aleksandar Trajkovski,30512.0,,,Through Ball,True,,1,From Goal Kick,Enzo Maresca,25954.0,Left Defensive Midfield,83,Palermo,2256,"['048306da-8297-4ccf-a6ca-5c3a62082d72', '1fb6d4dc-07f9-4dda-bdec-fc93f1c85de3']",28,,,,,,,,,,,,,,,,,,Palermo,2256,00:42:28.562,Pass,
,,,,,,,,,,,,,,,,,1.642145,,,,,,,,,,,,2f350c8f-5e67-4553-b96e-0a5212eeba40,1543,,"[56.5, 41.0]",3879875,42,,,,,2.6523097,,Right Foot,,,"[41.1, 49.2]",,Ground Pass,17.447063,,,,Thiago Rangel Cionek,5662.0,,,,,,1,From Goal Kick,Enzo Maresca,25954.0,Left Defensive Midfield,83,Palermo,2256,"['11d70cc5-c0ee-44a3-86ea-d6a0eb0281dd', '8d771075-06f9-4cd8-be64-11b869a96655']",32,,,,,,,,,,,,,,,,,,Palermo,2256,00:42:32.556,Pass,True
,,,,,,,,,,,,,,,,,1.223713,,,,,,,,,,,,16466a2d-1b9b-436f-8ff0-6f50516bba70,1546,,"[40.5, 49.4]",3879875,42,,,,,-1.9266951,,Right Foot,,,"[33.4, 30.3]",,Ground Pass,20.376947,,,,Giancarlo González Castro,5584.0,,,,,,1,From Goal Kick,Thiago Rangel Cionek,5662.0,Right Center Back,83,Palermo,2256,['19d3c0af-57aa-4595-bffb-1ee7b6d74085'],35,,,,,,,,,,,,,,,,,,Palermo,2256,00:42:35.811,Pass,
,,,,,,,,,,,,,,,,,2.513144,,,,,,,,,,,,23d5dcb0-0e29-4fd5-9f1a-1c5573afff24,1550,,"[33.6, 30.1]",3879875,42,,,,,-0.23755871,,Left Foot,,,"[74.9, 20.1]",,High Pass,42.493412,,,,Alberto Gilardino,38389.0,,,,,,1,From Goal Kick,Giancarlo González Castro,5584.0,Left Center Back,83,Palermo,2256,"['409401c5-ace2-4086-aba5-c4116178ac5c', '7a7de631-82b1-41be-a3a4-ecc95b299547']",38,,,,,,,,,,,,,,,,,,Palermo,2256,00:42:38.778,Pass,True
,,,,,,,,,,,,,,,,,0.718461,,,,,,,,,,,,13c509a6-472b-491a-89d1-780a75cadcb1,1556,,"[74.9, 17.9]",3879875,43,,,,,1.5334306,,Left Foot,,,"[75.3, 28.6]",,Ground Pass,10.707474,,,,Oscar Hiljemark,5605.0,,,,,Free Kick,1,From Free Kick,Enzo Maresca,25954.0,Left Defensive Midfield,84,Palermo,2256,['4591a796-6106-4278-bbbd-a9bc8f0ad6ab'],5,,,,,,,,,,,,,,,,,,Palermo,2256,00:43:05.749,Pass,
,,,,,,,,,,,,,,,,,0.847581,,,,,,,,,,,,65418255-f0db-441a-9cd0-9fa835e5c985,1558,,"[75.5, 28.6]",3879875,43,,,,,-1.2164164,,Right Foot,,,"[79.2, 18.6]",,Ground Pass,10.662551,,,,Enzo Maresca,25954.0,,,,,,1,From Free Kick,Oscar Hiljemark,5605.0,Right Defensive Midfield,84,Palermo,2256,['9ac1fcd9-60c3-4ac6-a6fe-6517f54e7d69'],6,,,,,,,,,,,,,,,,,,Palermo,2256,00:43:06.468,Pass,
,,,,,,,,,,,,,,,,,0.752688,,,,,,,,,,,,f7f501aa-c176-42dd-a2d2-ce022cf61d2b,1561,,"[79.6, 18.8]",3879875,43,,,,,0.70540047,,Right Foot,,,"[92.4, 29.7]",,Ground Pass,16.812199,,,,Franco Damián Vázquez,6719.0,,,,,,1,From Free Kick,Enzo Maresca,25954.0,Left Defensive Midfield,84,Palermo,2256,['caf20537-59b8-4c5a-a83b-fa502d047851'],10,,,,,,,,,,,,,,,,,,Palermo,2256,00:43:10.610,Pass,
,,,,,,,,,,,,,,,,,3.670587,,,,,,,,,,,,7f04a81c-1221-4d06-a4fb-f6b683f555a1,1570,,"[79.4, 23.7]",3879875,43,,,,,1.7795895,,Right Foot,,,"[68.7, 74.2]",,Low Pass,51.62112,,,,Andrea Rispoli,30769.0,,True,,,,1,From Free Kick,Enzo Maresca,25954.0,Left Defensive Midfield,84,Palermo,2256,['51c074e1-ea0d-4729-8a2e-18e554d49e5d'],16,,,,,,,,,,,,,,,,,,Palermo,2256,00:43:16.701,Pass,
,,,,,,,,,,,,,,,,,3.571774,,,,,,,,,,,,f375b3d1-4d32-42d3-bc1f-5c46bd6fe907,1573,,"[72.3, 73.3]",3879875,43,,,,,-1.1692514,,Right Foot,,,"[99.9, 8.3]",,High Pass,70.617,,,,Aleksandar Trajkovski,30512.0,,True,,,,1,From Free Kick,Andrea Rispoli,30769.0,Right Back,84,Palermo,2256,['7d9d72b5-ce19-4ac3-a7ce-1a249c1f021f'],21,,,,,,,,,,,,,,,,,,Palermo,2256,00:43:21.796,Pass,
,,,,,,,,,,,,,,,,,1.013977,,,,,,,,,,,,c876f442-0113-4692-a499-c60370569914,1577,,"[99.9, 10.4]",3879875,43,,,,,2.4161227,,Right Foot,,,"[94.6, 15.1]",,Ground Pass,7.083784,,,,Franco Damián Vázquez,6719.0,,,,,,1,From Free Kick,Aleksandar Trajkovski,30512.0,Left Midfield,84,Palermo,2256,"['2c768096-8a14-42e2-bccf-7a08c5cc3cac', '98acbf36-a0e7-4f9f-b9d4-e62acd236281']",26,,,,,,,,,,,,,,,,,,Palermo,2256,00:43:26.065,Pass,True
,,,,,,,,,,,,,,,,,0.954878,,,,,,,,,,,,a70ea29e-b588-4616-99a6-1e6203769a84,1583,,"[7.5, 73.1]",3879875,43,,,,,-2.1036403,,Right Foot,,,"[5.2, 69.2]",,Ground Pass,4.527693,,,,Eros Pisano,11342.0,,,,,,1,Regular Play,Artur Ioniţă,7949.0,Right Midfield,85,Hellas Verona,226,['5cda9215-6e5b-4298-8845-6e666dbf3e3b'],32,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:32.244,Pass,
,,,,,,,,,,,,,,,,,1.684918,,,,,,,,,,,,cc5c5545-2381-41cb-aadf-c23a56d13cb0,1586,,"[8.4, 73.9]",3879875,43,,True,,,-1.1920505,,Right Foot,,,"[12.3, 64.1]",,Ground Pass,10.547511,,,,Federico Viviani,7770.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,85,Hellas Verona,226,"['2fd10944-5e57-4bc8-a42c-cd10239f5c47', 'a5821923-0e8a-4456-a8d9-942f126451da']",34,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:34.615,Pass,True
,,,,,,,,,,,,,,,,,2.53175,,,,,,,,,,,,c333eaae-c13e-45ea-bbdf-9ec3414f849c,1588,,"[12.7, 64.3]",3879875,43,,,,,-1.3726127,,Right Foot,,,"[22.5, 15.5]",,High Pass,49.774292,,,,Urby Emanuelson,8463.0,,True,,,,1,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,85,Hellas Verona,226,['a9f8acff-e9b1-424f-8fee-88c496c9070d'],36,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:36.603,Pass,
,,,,,,,,,,,,,,,,,1.243047,,,,,,,,,,,,f22e5ccc-16cd-4e0e-8ff5-cea0f682c7cb,1591,,"[43.1, 11.3]",3879875,43,,,,,-0.675748,,Left Foot,,,"[55.2, 1.6]",,Ground Pass,15.508062,,,,Luca Siligardi,11494.0,,,,,,1,Regular Play,Urby Emanuelson,8463.0,Left Back,85,Hellas Verona,226,['8a65b717-389c-48e6-bdd3-e4db253877be'],43,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:43.142,Pass,
,,,,,,,,,,,,,,,,,0.641198,,,,,,,,,,,,73256bd3-86f6-409c-9cb8-7662027aac8f,1594,,"[54.6, 0.1]",3879875,43,,,,,1.2691773,,Left Foot,,,"[57.4, 9.1]",,Ground Pass,9.425497,,,,Urby Emanuelson,8463.0,,,,,,1,Regular Play,Luca Siligardi,11494.0,Left Midfield,85,Hellas Verona,226,['19e2e5a7-2d51-4ef3-b921-230298503812'],44,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:44.583,Pass,
,,,,,,,,,,,,,,,,,0.985653,,,,,,,,,,,,cf4f6184-10a9-4368-b6f0-8de9a98c032b,1596,,"[57.4, 9.1]",3879875,43,,,,,-2.5079596,,Left Foot,,,"[52.5, 5.5]",,Ground Pass,6.080296,,,,Luca Siligardi,11494.0,,,,,,1,Regular Play,Urby Emanuelson,8463.0,Left Back,85,Hellas Verona,226,['5d78e423-e046-406e-b197-a75c0e820cf6'],45,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:45.224,Pass,
