50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.468052,,,,,,,,,,,,8627a512-5c73-4882-b1ef-d218837285fc,2859,,"[82.1, 26.9]",3879868,74,,,,-1.754336,,Right Foot,,"[79.0, 10.2]",,Ground Pass,,16.985289,,,,Alex Nicolao Telles,11183.0,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Left Defensive Midfield,153,Inter Milan,238,"['bee761ec-8107-42c8-ab3c-0749064b8aa0', 'cd62f87a-4b94-4f12-8559-b7a74f0b3add']",29,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:29:29.213,Pass,True
,,,,,,,,,,,,,,,,,0.718742,,,,,,,,,,,,30c776b3-477a-48f7-b452-e88b86b02551,2861,,"[79.0, 10.4]",3879868,74,,,,-0.5159255,,Left Foot,,"[85.7, 6.6]",,Ground Pass,,7.702597,,,,Stevan Jovetić,3434.0,,,,,,2,Regular Play,Alex Nicolao Telles,11183.0,Left Back,153,Inter Milan,238,['60ec9547-7c36-4e9e-bf4e-b99ed3e1bd60'],30,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:29:30.681,Pass,
,,,,,,,,,,,,,,,,,0.956042,,,,,,,,,,,,486d6a08-e640-48a1-9a24-258cccb6d5fe,2864,,"[99.5, 4.9]",3879868,74,,,,-0.16272737,,Right Foot,,"[106.2, 3.8]",,Ground Pass,,6.789698,,,,Alex Nicolao Telles,11183.0,,,,,,2,Regular Play,Stevan Jovetić,3434.0,Left Midfield,153,Inter Milan,238,['f31fd51c-c58a-4ad5-aba9-ec8bbcf05ee5'],35,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:29:35.083,Pass,
,,,,,,,,,,,,,,,,,0.711708,,,,,,,,,,,,2ea2a6fa-a3f5-46ae-a645-c34ed7950e8c,2867,,"[100.4, 4.2]",3879868,74,,,,1.815775,,Left Foot,,"[98.5, 11.8]",,Ground Pass,,7.8339005,,,,Stevan Jovetić,3434.0,,,,,,2,Regular Play,Alex Nicolao Telles,11183.0,Left Back,153,Inter Milan,238,['8cd9345d-64c7-41a0-9a0a-ea91d12a2de7'],38,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:29:38.665,Pass,
,,,,,,,,,,,,,,,,,1.630132,,,,,,,,,,,,8d3b41bd-e9c5-4540-b942-6471051e01d3,2870,,"[93.7, 9.0]",3879868,74,,,,2.5973122,,Right Foot,,"[74.7, 20.5]",,Low Pass,,22.209232,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,2,Regular Play,Stevan Jovetić,3434.0,Left Midfield,153,Inter Milan,238,['08ec57a2-e5a5-4991-b67a-89c49540c4e9'],41,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:29:41.013,Pass,
,,,,,,,,,,,,,,,,,2.261403,,,,,,,,,,,,f14274f1-cce6-4d45-9d36-fe4015d42920,2873,,"[74.7, 20.5]",3879868,74,,,,2.0726547,,Left Foot,,"[64.0, 40.0]",,Ground Pass,,22.242752,,,,Danilo D''Ambrosio,6984.0,,,,,,2,Regular Play,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,153,Inter Milan,238,['e29c427f-be85-4eb6-8616-516fa7e09805'],43,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:29:43.382,Pass,
,,,,,,,,,,,,,,,,,1.63287,,,,,,,,,,,,12bae45c-e2f4-4898-94b7-04b2810a577e,2876,,"[62.2, 38.7]",3879868,74,,,,-1.709249,,Left Foot,,"[58.8, 14.3]",,Ground Pass,,24.635746,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,2,Regular Play,Danilo D''Ambrosio,6984.0,Right Center Back,153,Inter Milan,238,['e0b5e758-fcfb-422b-9e0e-5782878fffbd'],46,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:29:46.868,Pass,
,,,,,,,,,,,,,,,,,1.402748,,,,,,,,,,,,67c665d7-1189-4148-99af-d3fa913fc208,2880,,"[61.2, 10.6]",3879868,74,,,,-0.74256724,,Left Foot,,"[68.5, 3.9]",,Ground Pass,,9.908582,,,,Marcelo Brozović,5469.0,,,,,,2,Regular Play,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,153,Inter Milan,238,"['48e71b8c-9ad9-452d-8188-444cdf826d4b', 'b394f588-7041-479f-9c48-b1f0520090b5']",49,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:29:49.578,Pass,True
,,,,,,,,,,,,,,,,,3.846648,,,,,,,,,,,,0d5d9faa-d897-42ed-a1f1-e7a38064bed3,2883,,"[67.2, 9.2]",3879868,74,,,,1.9713145,,Right Foot,,"[47.3, 56.2]",,Low Pass,,51.0393,,,,Danilo D''Ambrosio,6984.0,,True,,,,2,Regular Play,Marcelo Brozović,5469.0,Left Defensive Midfield,153,Inter Milan,238,['ce1157b5-b74a-4e8c-8982-2e7cb7c10256'],53,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:29:53.285,Pass,
,,,,,,,,,,,,,,,,,1.25513,,,,,,,,,,,,f6c78004-631f-4e4a-aad0-b65c5ba6706e,2886,,"[47.3, 56.5]",3879868,74,,,,-1.3367065,,Right Foot,,"[50.4, 43.5]",,Ground Pass,,13.364505,,,,Felipe Melo de Carvalho,25430.0,,,,,,2,Regular Play,Danilo D''Ambrosio,6984.0,Right Center Back,153,Inter Milan,238,['f7a7911a-6ea1-49fb-9cbf-5987cff57dfa'],59,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:29:59.864,Pass,
,,,,,,,,,,,,,,,,,1.615613,,,,,,,,,,,,b2873b6d-fdec-468c-a3af-2ff462f9c5b5,2889,,"[49.5, 43.5]",3879868,75,,,,-1.47804,,Right Foot,,"[51.5, 22.0]",,Ground Pass,,21.592823,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Right Defensive Midfield,153,Inter Milan,238,['2312527a-144a-4ea8-bd76-9baa5fafc6ee'],2,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:30:02.333,Pass,
,,,,,,,,,,,,,,,,,2.528435,,,,,,,,,,,,62c5d57d-0db8-4881-bab5-22407ae36c6f,2892,,"[55.6, 21.5]",3879868,75,,,,0.03110108,,Left Foot,,"[100.6, 22.9]",,High Pass,,45.021774,,Pass Offside,,Eder Citadin Martins,7000.0,,,,,,2,Regular Play,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,153,Inter Milan,238,['65becbfe-e496-4996-b17d-70014b681a12'],4,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:30:04.842,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,6e549187-9549-4672-9ed0-b3e636257f09,2894,,"[19.1, 57.2]",3879868,75,True,,,-0.9800185,,Right Foot,,"[35.8, 32.3]",,Ground Pass,,29.98166,,,,Joseph Alfred Duncan,7698.0,,,,,Free Kick,2,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,154,Sassuolo,232,['4f10ac22-d234-44c0-a889-30c6d278ac44'],29,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:30:29.228,Pass,
,,,,,,,,,,,,,,,,,1.081229,,,,,,,,,,,,5575073c-c460-4040-a317-6f957d9a9762,2896,,"[37.6, 32.0]",3879868,75,True,,,1.5100018,,Left Foot,,"[38.3, 43.5]",,Ground Pass,,11.521285,,,,Francesco Magnanelli,7127.0,,,,,,2,From Free Kick,Joseph Alfred Duncan,7698.0,Left Center Midfield,154,Sassuolo,232,['5fc6e01d-cbca-4b2a-aa16-681a1812ef5b'],30,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:30:30.853,Pass,
,,,,,,,,,,,,,,,,,2.253997,,,,,,,,,,,,309dc7e6-4076-42d0-8df6-0c3e0452a841,2898,,"[38.2, 43.5]",3879868,75,,,,-2.3992712,,Right Foot,,"[26.1, 32.4]",,Ground Pass,,16.420109,,,,Francesco Acerbi,7119.0,,,,,,2,From Free Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,154,Sassuolo,232,['db6f9f81-a5a3-41ac-b6cf-9b9baa9358e9'],31,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:30:31.975,Pass,
,,,,,,,,,,,,,,,,,1.449019,,,,,,,,,,,,003cea7a-b764-4a9e-8f47-0cb7fa03f539,2901,,"[26.1, 32.4]",3879868,75,,,,1.553704,,Left Foot,,"[26.5, 55.8]",,Ground Pass,,23.40342,,,,Paolo Cannavaro,8848.0,,,,,,2,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,154,Sassuolo,232,['4f1bc3e4-b416-4bac-8093-8e01d2b8b3a6'],35,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:30:35.726,Pass,
,,,,,,,,,,,,,,,,,1.329903,,,,,,,,,,,,75bb734a-11a6-4c99-a41b-f0f180217128,2904,,"[26.9, 55.8]",3879868,75,,,,0.98396605,,Right Foot,,"[40.0, 75.5]",,Ground Pass,,23.65798,,,,Marcello Gazzola,10031.0,,,,,,2,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,154,Sassuolo,232,['d4bb9cd1-f976-425a-939d-6709ec3dca37'],38,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:30:38.013,Pass,
,,,,,,,,,,,,,,,,,2.210573,,,,,,,,,,,,ff42242a-425a-4503-989e-87a09869f076,2907,,"[40.4, 75.5]",3879868,75,,,,-2.0802834,,Right Foot,,"[28.5, 54.2]",,Ground Pass,,24.398771,,,,Paolo Cannavaro,8848.0,,,,,,2,From Free Kick,Marcello Gazzola,10031.0,Right Back,154,Sassuolo,232,['8fc75969-2da0-4828-8497-3f59cda8e63d'],41,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:30:41.871,Pass,
,,,,,,,,,,,,,,,,,1.655375,,,,,,,,,,,,e6984f56-3bd7-4517-9f9a-9e5126801a19,2910,,"[28.5, 54.2]",3879868,75,,,,-1.5526165,,Right Foot,,"[28.8, 37.7]",,Ground Pass,,16.502728,,,,Francesco Acerbi,7119.0,,,,,,2,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,154,Sassuolo,232,['2877cd17-0297-4994-a3b5-0c2a2ebdea64'],44,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:30:44.963,Pass,
,,,,,,,,,,,,,,,,,1.437034,,,,,,,,,,,,e35158c3-d75a-4652-be61-c2b8290b42b2,2913,,"[29.5, 37.3]",3879868,75,,,,0.12114301,,Left Foot,,"[41.0, 38.7]",,Ground Pass,,11.584904,,,,Joseph Alfred Duncan,7698.0,,,,,,2,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,154,Sassuolo,232,['d8b1821a-3e18-4e60-ad3e-231d4235b4dd'],47,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:30:47.391,Pass,
,,,,,,,,,,,,,,,,,1.166034,,,,,,,,,,,,2cb5603f-6926-4f6b-b4ce-e625e49ee59f,2916,,"[47.4, 39.1]",3879868,75,,,,0.14267045,,Left Foot,,"[65.5, 41.7]",,Ground Pass,,18.285788,,,,Simone Missiroli,7113.0,,,,,,2,From Free Kick,Joseph Alfred Duncan,7698.0,Left Center Midfield,154,Sassuolo,232,['085e18b7-32fe-4bde-8afa-6a76a95a6c4b'],50,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:30:50.734,Pass,
,,,,,,,,,,,,,,,,,1.118062,,,,,,,,,,,,6999e8b7-846a-450f-8015-d7e410ff309c,2920,,"[61.0, 42.4]",3879868,75,,,,0.688145,,Right Foot,,"[79.0, 57.2]",,Ground Pass,,23.303219,,,,Matteo Politano,7109.0,,,,,,2,From Free Kick,Simone Missiroli,7113.0,Right Center Midfield,154,Sassuolo,232,['e6d68d5c-ee40-4931-8850-3ee2c83a4c60'],54,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:30:54.266,Pass,
,,,,,,,,,,,,,,,,,2.925484,,,,,,,,,,,,a2049888-12e9-4cc4-9078-1c1649fddbfd,2923,,"[20.4, 15.3]",3879868,75,,,,2.7208083,,Right Foot,,"[2.3, 23.4]",,Ground Pass,,19.829775,,,,Ionuț Andrei Radu,18237.0,,,,,Recovery,2,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,154,Sassuolo,232,['0838b198-6b09-4850-87b9-03f77d71fafb'],59,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:30:59.101,Pass,
,,,,,,,,,,,,,,,,,3.92175,,,,,,,,,,,,2fa27719-1e2f-4086-aa00-8e8c94862f75,2927,,"[4.5, 26.8]",3879868,76,,,,0.13007535,,Right Foot,,"[73.3, 35.8]",,High Pass,,69.38617,,Incomplete,,Rodrigo Sebastián Palacio,7165.0,,,,,,2,From Free Kick,Ionuț Andrei Radu,18237.0,Goalkeeper,154,Sassuolo,232,"['98900a60-5fb9-4071-97c2-0feaadc5dfd4', 'c22780e2-93ef-46ee-863a-43b252291c46', 'ecad0718-4ba4-4577-9934-486dd5e11281']",3,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:31:03.096,Pass,True
,,,,,,,,,,,,,,,,,1.679442,,,,,,,,,,,,98900a60-5fb9-4071-97c2-0feaadc5dfd4,2929,,"[46.8, 44.3]",3879868,76,,,,-0.5264787,,Head,,"[58.5, 37.5]",,High Pass,,13.532554,,,,Francesco Magnanelli,7127.0,,,,,Recovery,2,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,154,Sassuolo,232,"['2fa27719-1e2f-4086-aa00-8e8c94862f75', 'ceed6a7f-3fde-4c1e-a06e-1834a1803ea5']",7,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:07.018,Pass,
,,,,,,,,,,,,,,,,,1.788728,,,,,,,,,,,,24249e35-bf63-4929-be50-4bc0746cc0c2,2932,,"[58.9, 36.9]",3879868,76,,,,0.1450417,,Right Foot,,"[67.8, 38.2]",,High Pass,,8.994443,,,,Joseph Alfred Duncan,7698.0,,,,,,2,From Free Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,154,Sassuolo,232,"['343ee4df-76de-4c10-9f50-c05ff498862c', '5aa78ddc-e8a8-4207-b6a7-fa101dfecdd8']",8,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:08.697,Pass,True
,,,,,,,,,,,,,,,,,0.98729,,,,,,,,,,,,371083e5-024f-432b-890e-ef96447f3be2,2936,,"[67.9, 37.7]",3879868,76,,,,1.1731683,,Left Foot,,"[72.1, 47.7]",,Ground Pass,,10.846197,,,,Simone Missiroli,7113.0,,,,,,2,From Free Kick,Joseph Alfred Duncan,7698.0,Left Center Midfield,154,Sassuolo,232,['7e994abb-64d5-4e2e-bad8-9bd3384fa120'],11,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:11.680,Pass,
,,,,,,,,,,,,,,,,,0.96449,,,,,,,,,,,,13d47df4-d257-4cf3-9165-82f96b222db2,2940,,"[76.6, 52.6]",3879868,76,,,,-0.61698,,Right Foot,,"[96.9, 38.2]",,High Pass,,24.888752,,Incomplete,,Nicola Sansone,6859.0,,,,,,2,From Free Kick,Simone Missiroli,7113.0,Right Center Midfield,154,Sassuolo,232,"['22265ad9-1b8b-44f0-8aaf-c5371d61de1e', 'c7657777-2e30-4d92-8c52-95703369c24f']",14,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:14.154,Pass,
,,,,,,,,,,,,,,,,,0.864603,,,,,,,,,,,,d15ccd10-6289-4477-9deb-1f0d3fc24ad4,2943,,"[114.5, 0.1]",3879868,76,,,,1.6124389,,,,"[114.2, 7.3]",,Low Pass,,7.2062473,,,,Nicola Sansone,6859.0,,,,,Throw-in,2,From Throw In,Federico Peluso,7118.0,Left Back,155,Sassuolo,232,['78d0e611-4e33-42d1-9cf6-dfc93a3e643d'],34,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:34.151,Pass,
,,,,,,,,,,,,,,,,,1.345325,,,,,,,,,,,,ad08c6f3-5cfd-4b7a-b673-ac3600567fab,2946,,"[114.2, 6.7]",3879868,76,,,,-1.3843094,,Right Foot,,"[115.2, 1.4]",,Ground Pass,,5.3935146,,Pass Offside,,Federico Peluso,7118.0,,,,,,2,From Throw In,Nicola Sansone,6859.0,Left Wing,155,Sassuolo,232,"['24e0c566-b7fc-41ae-a597-eb56d4b65b49', '4d2fd9b0-a96f-4210-9ab9-f24cc2404c2a']",35,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:35.016,Pass,True
,,,,,,,,,,,,,,,,,2.954335,,,,,,,,,,,,6be41093-c50d-4261-9551-f8387c5750bc,2948,,"[5.2, 78.4]",3879868,76,True,,,-0.3387121,,Right Foot,,"[77.3, 53.0]",,High Pass,,76.443245,,Incomplete,,Eder Citadin Martins,7000.0,,,,,Free Kick,2,From Free Kick,Ionuț Andrei Radu,18237.0,Goalkeeper,156,Inter Milan,238,"['1b4d4d41-f22e-4f66-af1c-ca9cbe1a1b21', 'c2db27a1-b7aa-4158-92ce-fb7638c2063a']",55,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:31:55.906,Pass,
,,,,,,,,,,,,,,,,,1.121605,,,,,,,,,,,,c2db27a1-b7aa-4158-92ce-fb7638c2063a,2951,,"[42.8, 27.1]",3879868,76,,,True,-0.23684876,,,,"[54.4, 24.3]",,High Pass,,11.933147,,Incomplete,,Joseph Alfred Duncan,7698.0,,,,,Recovery,2,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,156,Inter Milan,238,"['226e1e67-abd0-4fe0-b5ab-939d0d7f303c', '3e042766-8fd8-4c79-96bc-63ae1b6f2fe5', '6be41093-c50d-4261-9551-f8387c5750bc', '9bc264ca-9b58-45f6-9405-4d0540f261ff']",58,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:58.860,Pass,True
,,,,,,,,,,,,,,,,,1.880694,,,,,,,,,,,,0d22dbcb-e12d-4a4c-8980-0d9fe15ef0b4,2957,,"[55.2, 74.3]",3879868,77,,,,-2.9441972,,Right Foot,,"[30.2, 69.3]",,Ground Pass,,25.495098,,,,Danilo D''Ambrosio,6984.0,,,,,,2,From Free Kick,Rodrigo Sebastián Palacio,7165.0,Right Midfield,156,Inter Milan,238,"['1d45eac2-bbe8-4709-8618-1284f6c6031a', '56f45ae8-ec32-453c-b835-c9d03f42531e']",5,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:05.892,Pass,True
,,,,,,,,,,,,,,,,,2.29023,,,,,,,,,,,,ae337c82-09da-48d3-835e-26022b4cb190,2960,,"[30.5, 69.1]",3879868,77,,,,-2.1967554,,Right Foot,,"[13.8, 46.0]",,Ground Pass,,28.504385,,,,Ionuț Andrei Radu,18237.0,,,,,,2,From Free Kick,Danilo D''Ambrosio,6984.0,Right Center Back,156,Inter Milan,238,"['4e9dc12e-7ea6-4968-ad28-e6909b012ff7', 'b8dc06d1-b623-4dc9-8482-dfa82f1d19fc']",7,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:07.773,Pass,True
,,,,,,,,,,,,,,,,,1.240463,,,,,,,,,,,,7527f8b8-b794-4086-baf5-04f6c5e279aa,2963,,"[13.5, 46.0]",3879868,77,,,,0.9581554,,Right Foot,,"[25.8, 63.5]",,Ground Pass,,21.390184,,,,Danilo D''Ambrosio,6984.0,,,,,,2,From Free Kick,Ionuț Andrei Radu,18237.0,Goalkeeper,156,Inter Milan,238,['c2b2874b-da95-4192-b485-8d1217e1b8e6'],11,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:11.113,Pass,
,,,,,,,,,,,,,,,,,3.71484,,,,,,,,,,,,d2fce7b3-8f3a-4d47-8003-31509bf6d0b7,2965,,"[31.6, 63.0]",3879868,77,True,,,-1.5183753,,Right Foot,,"[33.3, 30.6]",,Ground Pass,,32.44457,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,2,From Free Kick,Danilo D''Ambrosio,6984.0,Right Center Back,156,Inter Milan,238,['9affbe5d-812a-4cfb-ad1f-51ebab7a57f5'],17,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:17.582,Pass,
,,,,,,,,,,,,,,,,,2.351766,,,,,,,,,,,,9d8f6fe7-0412-4534-bab9-163f15bf0c27,2967,,"[37.9, 30.1]",3879868,77,True,,,0.55523545,,Right Foot,,"[86.1, 60.0]",,High Pass,,56.720806,,Incomplete,,Stevan Jovetić,3434.0,,,,,,2,From Free Kick,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,156,Inter Milan,238,"['97584889-2214-4413-b0ce-348149a77e48', 'bcfc1e6e-26e3-44fc-935b-d42f1b2fde46']",22,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:22.620,Pass,
,,,,,,,,,,,,,,,,,2.198662,,,,,,,,,,,,d0349ce5-f827-46fc-b8dc-6ddd1ab194c3,2973,,"[85.3, 76.6]",3879868,77,,,,0.0049504545,,Right Foot,,"[105.5, 76.7]",,Ground Pass,,20.200247,,,,Stevan Jovetić,3434.0,,,,,,2,From Free Kick,Yuto Nagatomo,5690.0,Right Back,156,Inter Milan,238,['f7016c12-cd9e-47cb-a20a-f3a08e66227a'],28,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:28.019,Pass,
,,,,,,,,,,,,,,,,,2.068632,,,,,,,,,,,,530dd23e-eb11-4ff6-84f1-ab8641dfd30f,2976,,"[105.5, 76.6]",3879868,77,,,,-2.2045298,,Right Foot,,"[86.1, 50.2]",,High Pass,,32.761562,,,,Felipe Melo de Carvalho,25430.0,,,,,,2,From Free Kick,Stevan Jovetić,3434.0,Left Midfield,156,Inter Milan,238,['d9e3b168-1800-4866-b18f-bbc486319197'],32,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:32.891,Pass,
,,,,,,,,,,,,,,,,,1.510106,,,,,,,,,,,,2f2339d0-634c-46be-af15-602d2b6633f5,2978,,"[86.1, 50.2]",3879868,77,,,,1.2435514,,Right Foot,,"[89.8, 61.1]",,High Pass,,11.510864,,Incomplete,,Rodrigo Sebastián Palacio,7165.0,,,,,,2,From Free Kick,Felipe Melo de Carvalho,25430.0,Right Defensive Midfield,156,Inter Milan,238,"['8505ccf9-6d09-4d90-b59d-92e89a8ac33d', 'c3e79f78-2ff2-497d-8fd0-3a602dc26b1b']",34,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:34.960,Pass,
,,,,,,,,,,,,,,,,,1.162481,,,,,,,,,,,,0224f4c3-4249-43c6-8512-eba66cd19a1d,2983,,"[27.1, 21.5]",3879868,77,,,,1.5707964,,Left Foot,,"[27.1, 29.6]",,Ground Pass,,8.1,,,,Francesco Magnanelli,7127.0,,,,,,2,From Free Kick,Joseph Alfred Duncan,7698.0,Left Center Midfield,156,Inter Milan,238,['9a619d8d-047c-4b69-bec1-5978847ffaf3'],37,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:37.773,Pass,
,,,,,,,,,,,,,,,,,2.061736,,,,,,,,,,,,e032e24d-2804-4367-8f85-0693bf83dfda,2986,,"[27.1, 29.6]",3879868,77,,,,-0.55284125,,Right Foot,,"[55.3, 12.2]",,High Pass,,33.13608,,Incomplete,,Nicola Sansone,6859.0,,,,,,2,From Free Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,156,Inter Milan,238,"['734a1e79-31ab-4555-aad6-facfa5983bbd', 'f5439d07-8b31-48f6-8c22-32f895c7bb72']",38,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:38.976,Pass,
,,,,,,,,,,,,,,,,,2.776466,,,,,,,,,,,,f5439d07-8b31-48f6-8c22-32f895c7bb72,2988,,"[64.8, 67.9]",3879868,77,,,,0.6533584,,Head,,"[79.3, 79.0]",,High Pass,,18.260887,,,,Rodrigo Sebastián Palacio,7165.0,,,,,Recovery,2,From Free Kick,Danilo D''Ambrosio,6984.0,Right Center Back,156,Inter Milan,238,"['3bf2a7f1-6e1d-43a3-89e8-11ea002fd740', 'e032e24d-2804-4367-8f85-0693bf83dfda']",41,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:41.037,Pass,
,,,,,,,,,,,,,,,,,3.374372,,,,,,,,,,,,310aa0e9-a526-4d8c-9fc6-50ebb76cd757,2995,,"[90.8, 59.7]",3879868,77,,,,-1.2743568,,Right Foot,,"[98.1, 35.8]",,Ground Pass,,24.989998,,Incomplete,,Eder Citadin Martins,7000.0,,,,,,2,From Free Kick,Rodrigo Sebastián Palacio,7165.0,Right Midfield,156,Inter Milan,238,"['bcfc98ba-714e-458c-b042-f9194eb2115d', 'ecaebc9e-216e-4d19-8c21-7793cbf831a0']",49,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:49.804,Pass,
,,,,,,,,,,,,,,,,,2.982882,,,,,,,,,,,,ecaebc9e-216e-4d19-8c21-7793cbf831a0,2997,,"[22.0, 44.3]",3879868,77,,,,-0.11319084,,Right Foot,,"[78.3, 37.9]",,High Pass,,56.662598,,Incomplete,,Diego Falcinelli,8093.0,,,,,Recovery,2,From Free Kick,Marcello Gazzola,10031.0,Right Back,156,Inter Milan,238,"['310aa0e9-a526-4d8c-9fc6-50ebb76cd757', '385481bf-e152-49e3-80ef-cf0df3d449e5', 'e25689dd-b01a-4e26-aa2d-6ae62601ce65']",53,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:53.178,Pass,
,,,,,,,,,,,,,,,,,2.840035,,,,,,,,,,,,385481bf-e152-49e3-80ef-cf0df3d449e5,2999,,"[41.8, 42.2]",3879868,77,,,,-0.5404195,,Head,,"[58.8, 32.0]",,Low Pass,,19.825237,,,,Alex Nicolao Telles,11183.0,,,,,Recovery,2,From Free Kick,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,156,Inter Milan,238,"['da06c6da-b827-4e00-ab44-6ab5d2ab6cf5', 'ecaebc9e-216e-4d19-8c21-7793cbf831a0']",56,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:32:56.161,Pass,
,,,,,,,,,,,,,,,,,1.642258,,,,,,,,,,,,35e6f26a-8013-4ff8-8242-e552dd74ef0a,3003,,"[63.0, 28.3]",3879868,78,,,,-1.2881179,,Left Foot,,"[70.0, 4.2]",,Ground Pass,,25.096016,,,,Marcelo Brozović,5469.0,,,,,,2,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,156,Inter Milan,238,"['2e2aa320-2ca6-45f8-b826-60de348fe66b', 'deeec4f5-a5ac-4f84-97d9-be4cfce99e5c']",0,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:33:00.342,Pass,True
