50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.296165,,,,,,,,,,,,,e509be42-9639-48d1-ab43-195a18a8cea7,2101,,"[69.7, 7.9]",3879677,54,,,,2.044477,,Head,,,,"[63.6, 19.8]",,High Pass,,13.372359,,,,Matías Vecino Falero,5255.0,,,,,Recovery,2,From Goal Kick,Manuel Pasqual,11516.0,Left Wing Back,121,Fiorentina,239,"['b4d49f05-6920-4bb7-9332-6707152b1ad5', 'f6f5bc15-a537-49bf-b062-62c4ba977f06']",16,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:16.290,Pass,
,,,,,,,,,,,,,,,,,,,,1.017653,,,,,,,,,,,,,78c74840-bd22-409a-b7f3-168ba6222b68,2105,,"[64.4, 20.4]",3879677,54,,,,1.6552106,,Right Foot,,,,"[63.3, 33.4]",,Ground Pass,,13.046455,,,,Milan Badelj,6305.0,,,,,,2,From Goal Kick,Matías Vecino Falero,5255.0,Left Defensive Midfield,121,Fiorentina,239,"['17128d3c-e5ae-46ae-a037-a1c001da4b72', '3e4c65ed-d5b3-431d-b01a-47e07f22e681']",18,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:18.809,Pass,True
,,,,,,,,,,,,,,,,,,,,1.263694,,,,,,,,,,,,,8bf1888d-df5f-436a-9afd-86044dab7357,2108,,"[64.2, 33.4]",3879677,54,,,,-0.55986434,882d587f-4b1f-446d-9883-6950a8c94489,Right Foot,,,,"[78.4, 24.5]",,Ground Pass,,16.75858,,,,Matías Vecino Falero,5255.0,True,,,,,2,From Goal Kick,Milan Badelj,6305.0,Right Defensive Midfield,121,Fiorentina,239,['84938ab0-ff19-4d79-bea7-98c88452ea89'],20,,,,,,,,,,,,,,,,,Fiorentina,239,00:09:20.179,Pass,
,,,,,,,,,,,,,,,,,,,,1.277711,,,,,,,,,,,,,c0b0c560-42cc-4882-a9e9-394ca69ff8b2,2120,,"[32.2, 28.3]",3879677,54,,,,-2.416031,,Left Foot,,,,"[20.7, 18.1]",,Ground Pass,,15.371727,,,,Ştefan Daniel Radu,7778.0,,,,,,2,Regular Play,Filip Đorđević,11427.0,Center Forward,122,Lazio,236,['927b0300-6844-4a74-b3b5-596fe590e2b1'],31,,,,,,,,,,,,,,,,,Lazio,236,00:09:31.231,Pass,
,,,,,,,,,,,,,,,,,,,,1.63126,,,,,,,,,,,,,2e3ea4fa-e6cb-4bc7-8e21-38607f13228e,2123,,"[20.7, 27.2]",3879677,54,,,,1.3280042,,Right Foot,,,,"[28.7, 59.5]",,High Pass,,33.275967,,,,Abdoulay Konko,26683.0,,,,,,2,Regular Play,Ştefan Daniel Radu,7778.0,Left Back,122,Lazio,236,['a74645d2-03eb-4297-a1b6-6eaddaf86718'],36,,,,,,,,,,,,,,,,,Lazio,236,00:09:36.872,Pass,
,,,,,,,,,,,,,,,,,,,,1.147784,,,,,,,,,,,,,311056e0-4fc2-4a92-8850-d3d6244360a9,2126,,"[36.9, 68.3]",3879677,54,,,,0.58285683,,Right Foot,,,,"[50.4, 77.2]",,Ground Pass,,16.169725,,,,Antonio Candreva,7776.0,,,,,,2,Regular Play,Abdoulay Konko,26683.0,Right Back,122,Lazio,236,['1d843683-f9f0-4da6-a141-104475dd3e78'],41,,,,,,,,,,,,,,,,,Lazio,236,00:09:41.111,Pass,
,,,,,,,,,,,,,,,,,,,,3.081656,,,,,,,,,,,,,2ec7fb5e-72f5-4055-8e67-ba5cd88bc7b7,2129,,"[77.8, 71.9]",3879677,54,,,,-1.1325978,,Right Foot,,,,"[103.9, 16.2]",,High Pass,,61.511787,,,,Filip Đorđević,11427.0,,True,,,,2,Regular Play,Antonio Candreva,7776.0,Right Wing,122,Lazio,236,['497cbc25-5901-4b76-85a4-f73a1b2a06a3'],47,,,,,,,,,,,,,,,,,Lazio,236,00:09:47.811,Pass,
,,,,,,,,,,,,,,,,,,,,1.53494,,,,,,,,,,,,,4d8ba882-f660-4285-a6a4-a8cdd6ec2d2d,2132,,"[109.2, 7.9]",3879677,54,,,,2.8940856,,Right Foot,,,,"[90.6, 12.6]",,Ground Pass,,19.18463,,,,Marco Parolo,8173.0,,,,,,2,Regular Play,Filip Đorđević,11427.0,Center Forward,122,Lazio,236,['fb22e2bb-0bb4-4d9e-81aa-9dedc98f590e'],53,,,,,,,,,,,,,,,,,Lazio,236,00:09:53.051,Pass,
,,,,,,,,,,,,,,,,,,,,1.133314,,,,,,,,,,,,,3a5e0a7b-44fd-4d1c-8b3d-f614ed19921f,2135,,"[91.2, 14.2]",3879677,54,,,,1.5471786,,Right Foot,,,,"[91.5, 26.9]",,Ground Pass,,12.703543,,,,Keita Baldé Diao,3145.0,,,,,,2,Regular Play,Marco Parolo,8173.0,Left Center Midfield,122,Lazio,236,['124ebf83-3b90-4c3f-9da9-dfb435f6f27a'],55,,,,,,,,,,,,,,,,,Lazio,236,00:09:55.543,Pass,
,,,,,,,,,,,,,,,,,,,,0.771991,,,,,,,,,,,,,8ab2442e-8590-46ae-8177-00b3fbefb40f,2138,,"[91.2, 27.2]",3879677,54,,,,2.8714395,,Right Foot,,,,"[78.2, 30.8]",,Ground Pass,,13.489255,,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,Regular Play,Keita Baldé Diao,3145.0,Left Wing,122,Lazio,236,['013ae9c4-b1dd-4e72-a0b2-e188f0edb5b4'],57,,,,,,,,,,,,,,,,,Lazio,236,00:09:57.494,Pass,
,,,,,,,,,,,,,,,,,,,,1.336377,,,,,,,,,,,,,604fe30b-7c52-4518-bac2-7a21eb43ae61,2140,,"[78.2, 30.8]",3879677,54,,,,-1.7011997,,Right Foot,,,,"[76.6, 18.6]",,Ground Pass,,12.304471,,,,Ştefan Daniel Radu,7778.0,,,,,,2,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,122,Lazio,236,['d240a786-597a-4872-a0eb-456b3c887c47'],58,,,,,,,,,,,,,,,,,Lazio,236,00:09:58.266,Pass,
,,,,,,,,,,,,,,,,,,,,1.134851,,,,,,,,,,,,,0a22c0ab-394d-469a-ae3e-554e3ec40dc6,2143,,"[77.5, 14.5]",3879677,55,,,,-0.6160514,,Left Foot,,,,"[88.8, 6.5]",,Ground Pass,,13.845216,,,,Marco Parolo,8173.0,,,,,,2,Regular Play,Ştefan Daniel Radu,7778.0,Left Back,122,Lazio,236,['3324d4aa-b7cc-47f2-bee2-1f5276727677'],0,,,,,,,,,,,,,,,,,Lazio,236,00:10:00.370,Pass,
,,,,,,,,,,,,,,,,,,,,1.911077,,,,,,,,,,,,,74ff5558-1bbe-4297-9f2d-52899a128857,2146,,"[90.3, 13.2]",3879677,55,,,,0.618543,87112e77-62c8-44a8-9f39-a93b35317189,Right Foot,,,,"[112.5, 29.0]",,High Pass,,27.248486,,,,Antonio Candreva,7776.0,True,,Through Ball,True,,2,Regular Play,Marco Parolo,8173.0,Left Center Midfield,122,Lazio,236,['7f2db35a-9ace-4e92-995e-641823cc655c'],3,,,,,,,,,,,,,,,,,Lazio,236,00:10:03.063,Pass,
,,,,,,,,,,,,,,,,,,,,1.673903,,,,,,,,,,,,,8b60660f-02b3-44f5-acc2-3272e3b4f287,2151,,"[6.0, 36.0]",3879677,55,True,,,0.13283385,,Right Foot,,,,"[29.2, 39.1]",,Ground Pass,,23.406197,,,,Matías Vecino Falero,5255.0,,,,,Goal Kick,2,From Goal Kick,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,123,Fiorentina,239,['dbd27709-4935-4cb3-ba59-79a7496551d1'],10,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:10.564,Pass,
,,,,,,,,,,,,,,,,,,,,2.063211,,,,,,,,,,,,,b10f7b74-83a1-4fcf-8121-b6ac8378644c,2153,,"[29.2, 39.1]",3879677,55,,,,-1.4005845,,Right Foot,,,,"[33.6, 13.5]",,Ground Pass,,25.975372,,,,Manuel Pasqual,11516.0,,,,,,2,From Goal Kick,Matías Vecino Falero,5255.0,Left Defensive Midfield,123,Fiorentina,239,['6dff3cc9-2f5d-466b-a28c-9f0a3cf97e53'],12,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:12.288,Pass,
,,,,,,,,,,,,,,,,,,,,1.23533,,,,,,,,,,,,,31f9c258-e55a-448f-8085-775ac4d111d6,2156,,"[56.5, 7.7]",3879677,55,,,,2.1303031,,Left Foot,,,,"[50.3, 17.6]",,Ground Pass,,11.681182,,,,Matías Vecino Falero,5255.0,,,,,,2,From Goal Kick,Manuel Pasqual,11516.0,Left Wing Back,123,Fiorentina,239,['466ab251-bdbc-4c4a-9749-f73bec4c889e'],17,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:17.705,Pass,
,,,,,,,,,,,,,,,,,,,,0.830263,,,,,,,,,,,,,1e1d0cfc-650e-4b70-985e-47c9bba87f07,2159,,"[62.7, 31.1]",3879677,55,,,,-3.0535853,,Left Foot,,,,"[55.9, 30.5]",,Ground Pass,,6.8264194,,,,Milan Badelj,6305.0,,,,,,2,From Goal Kick,Matías Vecino Falero,5255.0,Left Defensive Midfield,123,Fiorentina,239,['6ad59eb5-b3c9-4162-af0c-b4ec1f1007c9'],23,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:23.096,Pass,
,,,,,,,,,,,,,,,,,,,,1.633816,,,,,,,,,,,,,364e89bf-ec5d-4f57-96a1-bb24c6016d87,2161,,"[56.2, 28.4]",3879677,55,,,,-0.7692183,,Left Foot,,,,"[71.9, 13.2]",,Ground Pass,,21.852459,,,,Borja Valero Iglesias,6997.0,,,,,,2,From Goal Kick,Milan Badelj,6305.0,Right Defensive Midfield,123,Fiorentina,239,['fd0ebd25-2819-47ac-b476-ad2f2e3af301'],23,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:23.926,Pass,
,,,,,,,,,,,,,,,,,,,,1.760936,,,,,,,,,,,,,634f07d4-7614-403b-8e11-79729bb0acd0,2164,,"[98.6, 13.5]",3879677,55,,,,-0.36012295,,Right Foot,,,,"[114.8, 7.4]",,Ground Pass,,17.310402,,,,Manuel Pasqual,11516.0,,,,,,2,From Goal Kick,Borja Valero Iglesias,6997.0,Left Attacking Midfield,123,Fiorentina,239,['90b647c9-b61f-47ac-82da-f090deae95af'],28,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:28.583,Pass,
,,,,,,,,,,,,,,,,,,,,1.161215,,,,,,,,,,,,,8656e5c0-9252-4855-b659-074049a092a1,2166,,"[114.8, 7.4]",3879677,55,,,,1.6665877,,Left Foot,True,True,,"[112.1, 35.5]",,Ground Pass,,28.229418,,Incomplete,,Nikola Kalinić,7033.0,,,,,,2,From Goal Kick,Manuel Pasqual,11516.0,Left Wing Back,123,Fiorentina,239,"['34a0cf02-e054-4e53-9a07-b7cc324a163a', 'cb98f34d-aca7-431c-9ba1-c1e747ce7c37']",30,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:30.344,Pass,
,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,c7c3b0c1-f39b-41c1-9018-3c00062099b3,2175,,"[35.5, 78.2]",3879677,55,,,,0.49934673,,Right Foot,,,,"[38.8, 80.0]",,High Pass,,3.7589893,,Out,,,,,,,,,2,From Goal Kick,Sergej Milinković-Savić,5589.0,Right Center Midfield,123,Fiorentina,239,,37,,,,,,,,,,,,,,,,,Lazio,236,00:10:37.988,Pass,
,,,,,,,,,,,,,,,,,,,,1.677745,,,,,,,,,,,,,9bd81add-70f2-4e1a-8b01-61f527ca0fc9,2176,,"[83.4, 0.1]",3879677,55,,,,3.0012176,,,,,,"[65.0, 2.7]",,Low Pass,,18.582788,,,,Davide Astori,8275.0,,,,,Throw-in,2,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,124,Fiorentina,239,['d17aafb7-9745-4f38-9a0b-051b10a6b47e'],42,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:42.603,Pass,
,,,,,,,,,,,,,,,,,,,,1.760482,,,,,,,,,,,,,83de2b25-f888-451a-bc69-61301ef4469c,2179,,"[64.2, 3.8]",3879677,55,,,,2.2465444,,Left Foot,,,,"[54.5, 15.9]",,Ground Pass,,15.508062,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,From Throw In,Davide Astori,8275.0,Left Center Back,124,Fiorentina,239,['c99f706d-1247-41cb-aef0-2cb937731d07'],45,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:45.413,Pass,
,,,,,,,,,,,,,,,,,,,,1.241157,,,,,,,,,,,,,ef67c07d-feed-4faf-95bd-44b9446cef73,2182,,"[51.2, 18.6]",3879677,55,,,,0.1013465,,Right Foot,,,,"[63.0, 19.8]",,Ground Pass,,11.86086,,,,Matías Vecino Falero,5255.0,,,,,,2,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,124,Fiorentina,239,['00988c47-1e73-40b9-9532-a35e11833d77'],47,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:47.766,Pass,
,,,,,,,,,,,,,,,,,,,,0.910719,,,,,,,,,,,,,a123ec67-6b0a-4e8e-b1df-39d505df9d70,2185,,"[64.2, 17.6]",3879677,55,,,,-1.7242203,,Right Foot,,,,"[62.7, 7.9]",,Ground Pass,,9.815294,,,,Davide Astori,8275.0,,,,,,2,From Throw In,Matías Vecino Falero,5255.0,Left Defensive Midfield,124,Fiorentina,239,['f37b52bd-3afa-4624-a546-04ba92b5fd07'],53,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:53.074,Pass,
,,,,,,,,,,,,,,,,,,,,0.763776,,,,,,,,,,,,,684f648b-1f81-4d8a-95e0-23c6090dc289,2188,,"[63.3, 7.9]",3879677,55,,,,1.1517925,,Left Foot,,,,"[68.6, 19.8]",,Ground Pass,,13.0268955,,,,Matías Vecino Falero,5255.0,,,,,,2,From Throw In,Davide Astori,8275.0,Left Center Back,124,Fiorentina,239,['b75d2336-5cea-4e4d-8eae-51155408a038'],55,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:55.470,Pass,
,,,,,,,,,,,,,,,,,,,,1.713781,,,,,,,,,,,,,658e668d-8be8-4c1d-a85b-ea3c91100d4c,2191,,"[65.0, 22.5]",3879677,55,,,,2.3658097,,Right Foot,,,,"[54.5, 32.8]",,Ground Pass,,14.708501,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,From Throw In,Matías Vecino Falero,5255.0,Left Defensive Midfield,124,Fiorentina,239,['f9ba3786-97f6-4152-997d-5a405d26834f'],57,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:57.852,Pass,
,,,,,,,,,,,,,,,,,,,,0.938136,,,,,,,,,,,,,07ca7124-6bf1-4595-bda7-51b45b6e5321,2193,,"[55.0, 33.4]",3879677,55,,,,0.0901167,,Right Foot,,,,"[71.6, 34.9]",,Ground Pass,,16.667633,,,,Milan Badelj,6305.0,,,,,,2,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,124,Fiorentina,239,['8d020689-13b7-4294-8b22-232613ea7ee8'],59,,,,,,,,,,,,,,,,,Fiorentina,239,00:10:59.566,Pass,
,,,,,,,,,,,,,,,,,,,,2.340958,,,,,,,,,,,,,23d29281-64cd-4462-98d3-2a4b897f684b,2196,,"[71.3, 36.6]",3879677,56,,,,0.8397104,af6cb8ff-bb6f-4e3c-8a88-e6b43d055afb,Right Foot,,,,"[100.0, 68.6]",,Ground Pass,,42.984764,,,,Marcos Alonso Mendoza,3964.0,True,,,,,2,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,124,Fiorentina,239,['343673b4-9012-481f-81cd-073b104abdf8'],2,,,,,,,,,,,,,,,,,Fiorentina,239,00:11:02.197,Pass,
,,,,,,,,,,,,,,,,,,,,2.588073,,,,,,,,,,,,,b228870b-efa1-4df3-8bb4-c6b45b43e83f,2206,,"[7.0, 44.1]",3879677,56,,,,0.38050637,,Left Foot,,,,"[61.5, 65.9]",,High Pass,,58.698296,,Incomplete,,Sergej Milinković-Savić,5589.0,,,,,Goal Kick,2,From Goal Kick,Etrit Berisha,6991.0,Goalkeeper,125,Lazio,236,"['4c0ae0b1-c1bd-4b55-a3f7-6b8e2f299fd7', 'eaf21ee2-a773-48f7-ba81-fb2a74009a72']",34,,,,,,,,,,,,,,,,,Lazio,236,00:11:34.767,Pass,
,,,,,,,,,,,,,,,,,,,,0.882999,,,,,,,,,,,,,eaf21ee2-a773-48f7-ba81-fb2a74009a72,2209,,"[58.6, 14.2]",3879677,56,,,True,0.31290123,,,,,,"[72.2, 18.6]",,Low Pass,,14.294055,,Incomplete,,Nikola Kalinić,7033.0,,,,,Recovery,2,From Goal Kick,Matías Vecino Falero,5255.0,Left Defensive Midfield,125,Lazio,236,"['2fb42492-e461-445a-9376-9b3cfb4bfbb3', 'b228870b-efa1-4df3-8bb4-c6b45b43e83f', 'e1f52c2c-4b90-4b5d-85c2-d75b724f1226', 'f13f806f-22b7-4f15-958b-bcafb829d9e3']",37,,,,,,,,,,,,,,,,,Fiorentina,239,00:11:37.355,Pass,True
,,,,,,,,,,,,,,,,,,,,3.754496,,,,,,,,,,,,,13620365-4122-40bc-b3d6-35f466fbcf9c,2214,,"[49.4, 62.5]",3879677,56,,,,0.017202605,,Right Foot,,,,"[95.9, 63.3]",,High Pass,,46.50688,,Incomplete,,Filip Đorđević,11427.0,,,,,,2,From Goal Kick,Abdoulay Konko,26683.0,Right Back,125,Lazio,236,"['5c37150d-47ea-478b-9165-04f1cdd5f5c0', '7a0b3e4f-462d-44a7-83e0-8e54cbbe7fff', '7bdec7d5-ee99-40c7-b452-ba731b71a765']",38,,,,,,,,,,,,,,,,,Lazio,236,00:11:38.926,Pass,True
,,,,,,,,,,,,,,,,,,,,1.117522,,,,,,,,,,,,,5c37150d-47ea-478b-9165-04f1cdd5f5c0,2216,,"[24.2, 16.8]",3879677,56,,,,2.7367008,,Head,,,,"[10.9, 22.5]",,Low Pass,,14.469969,,,,Anton Ciprian Tătărușanu,3112.0,,,,,Recovery,2,Regular Play,Davide Astori,8275.0,Left Center Back,126,Fiorentina,239,"['13620365-4122-40bc-b3d6-35f466fbcf9c', '85b291ff-52c8-4a3b-8532-8e3a5ab2eb2d']",42,,,,,,,,,,,,,,,,,Fiorentina,239,00:11:42.680,Pass,
,,,,,,,,,,,,,,,,,,,,1.980544,,,,,,,,,,,,,d279787b-f9b9-401c-92a5-89934d0ab0cf,2219,,"[10.0, 25.6]",3879677,56,,,,1.0504868,,Keeper Arm,,,,"[20.6, 44.1]",,Ground Pass,,21.321585,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,126,Fiorentina,239,['6cd3d360-9877-4a38-93a7-14b36592bdee'],44,,,,,,,,,,,,,,,,,Fiorentina,239,00:11:44.657,Pass,
,,,,,,,,,,,,,,,,,,,,1.214459,,,,,,,,,,,,,9d3323f4-2d7e-4638-8ce2-826204f86ac9,2222,,"[24.5, 48.2]",3879677,56,,,,0.9978302,,Right Foot,,,,"[32.5, 60.6]",,Ground Pass,,14.756694,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,126,Fiorentina,239,['a0e044d3-01d2-40fb-b452-da79dcb670ef'],47,,,,,,,,,,,,,,,,,Fiorentina,239,00:11:47.622,Pass,
,,,,,,,,,,,,,,,,,,,,1.363367,,,,,,,,,,,,,38365b2c-1df0-4b1a-8e80-b6a463556f9d,2225,,"[35.2, 61.2]",3879677,56,,,,0.68960685,,Right Foot,,,,"[50.6, 73.9]",,Ground Pass,,19.961212,,,,Marcos Alonso Mendoza,3964.0,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,126,Fiorentina,239,['4df54ae9-0eac-4f73-9189-ce29c9d51400'],50,,,,,,,,,,,,,,,,,Fiorentina,239,00:11:50.157,Pass,
,,,,,,,,,,,,,,,,,,,,1.51895,,,,,,,,,,,,,02819a0d-a37d-4ae0-b5d9-06856af26611,2227,,"[50.6, 73.9]",3879677,56,,,,-2.5935688,,Left Foot,,,,"[35.2, 64.5]",,Ground Pass,,18.042173,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,2,Regular Play,Marcos Alonso Mendoza,3964.0,Right Wing Back,126,Fiorentina,239,['d38b9a9b-ab13-4aec-bc6f-b3fd4084d567'],51,,,,,,,,,,,,,,,,,Fiorentina,239,00:11:51.521,Pass,
,,,,,,,,,,,,,,,,,,,,0.948198,,,,,,,,,,,,,0918ee25-6eaf-43e5-bef7-88467de59a65,2230,,"[33.6, 61.8]",3879677,56,,,,-1.9028558,,Right Foot,,,,"[28.6, 47.3]",,Ground Pass,,15.337862,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,126,Fiorentina,239,['944a8843-05b4-43dc-830e-12abaca3ff36'],53,,,,,,,,,,,,,,,,,Fiorentina,239,00:11:53.431,Pass,
,,,,,,,,,,,,,,,,,,,,1.824117,,,,,,,,,,,,,d5ef86b9-966a-42fb-b51a-016f3a891fe4,2234,,"[28.9, 47.1]",3879677,56,,,,-1.5485778,,Right Foot,,,,"[29.5, 20.1]",,Ground Pass,,27.006666,,,,Davide Astori,8275.0,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,126,Fiorentina,239,"['582ad263-da63-4704-960d-48894defcca3', 'a7991a0c-a178-467c-b479-0a4ee61d87c6']",55,,,,,,,,,,,,,,,,,Fiorentina,239,00:11:55.086,Pass,True
,,,,,,,,,,,,,,,,,,,,1.47886,,,,,,,,,,,,,eb02894f-31fa-49f0-b8f1-e748882e6f2e,2237,,"[47.9, 12.1]",3879677,57,,,,-0.3766691,,Left Foot,,,,"[70.4, 3.2]",,Ground Pass,,24.196281,,,,Manuel Pasqual,11516.0,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,126,Fiorentina,239,['a8e45170-ba66-4938-a8a9-7fb66f373e1e'],0,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:00.590,Pass,
,,,,,,,,,,,,,,,,,,,,0.911255,,,,,,,,,,,,,1fef6cff-9354-4e69-b995-bcb8a3353f3f,2240,,"[80.2, 4.9]",3879677,57,,,,2.1868477,,Left Foot,,,,"[72.2, 16.2]",,Ground Pass,,13.845216,,,,Borja Valero Iglesias,6997.0,,,,,,2,Regular Play,Manuel Pasqual,11516.0,Left Wing Back,126,Fiorentina,239,['091fb018-0bd9-490f-92f5-34a94e7a472f'],4,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:04.638,Pass,
,,,,,,,,,,,,,,,,,,,,1.150212,,,,,,,,,,,,,7dc55d4a-2def-4d25-98e1-82f2f37887b7,2243,,"[70.7, 19.5]",3879677,57,,,,1.7822754,,Right Foot,,,,"[66.9, 37.2]",,Ground Pass,,18.103315,,,,Milan Badelj,6305.0,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,126,Fiorentina,239,['38ff974c-0288-4b79-a422-aa325583f3ab'],6,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:06.440,Pass,
,,,,,,,,,,,,,,,,,,,,1.196339,,,,,,,,,,,,,fb6dbefb-6238-4080-b92e-88c96910dc69,2246,,"[67.4, 38.1]",3879677,57,,,,0.8218193,,Right Foot,,,,"[79.3, 50.9]",,Ground Pass,,17.477127,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,2,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,126,Fiorentina,239,['badbab1f-e5b0-4024-8c99-4642e07c1c3d'],8,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:08.374,Pass,
,,,,,,,,,,,,,,,,,,,,3.00541,,,,,,,,,,,,,ad5748e4-1dc9-4689-ab82-8439a9018d3b,2250,,"[83.4, 56.5]",3879677,57,,,,0.35580552,,Right Foot,,,,"[113.0, 67.5]",,Ground Pass,,31.57784,,Incomplete,,Marcos Alonso Mendoza,3964.0,,,,,,2,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Attacking Midfield,126,Fiorentina,239,"['48951008-4076-49fe-9331-c0a5f429d443', 'e69a0a6b-dbbc-47b1-a07d-37bb90264547', 'e7d9eb3e-bc43-478e-b850-ddec306d78d9']",10,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:10.377,Pass,True
,,,,,,,,,,,,,,,,,,,,3.569122,,,,,,,,,,,,,f687506e-6728-4d12-b80a-822f98587893,2258,,"[4.7, 15.9]",3879677,59,,,,0.08314123,,Left Foot,,,,"[71.9, 21.5]",,High Pass,,67.43293,,,,Sergej Milinković-Savić,5589.0,,,,,Free Kick,2,From Free Kick,Etrit Berisha,6991.0,Goalkeeper,127,Lazio,236,['40fac50f-7730-4dd0-802d-20d310456ecc'],12,,,,,,,,,,,,,,,,,Lazio,236,00:14:12.153,Pass,
,,,,,,,,,,,,,,,,,,,,2.783519,,,,,,,,,,,,,5ac36035-d996-4b6a-b10e-e84ecfebc4b4,2261,,"[71.9, 21.5]",3879677,59,,,True,-0.5694207,,,,,,"[98.3, 4.6]",,High Pass,,31.345972,,,,Keita Baldé Diao,3145.0,,,,,,2,From Free Kick,Sergej Milinković-Savić,5589.0,Right Center Midfield,127,Lazio,236,"['39295e30-bc43-4802-85f9-bdf636cca7e6', '5625f0dc-4597-4ffa-97c9-74f01a7c04b7']",15,,,,,,,,,,,,,,,,,Lazio,236,00:14:15.842,Pass,True
,,,,,,,,,,,,,,,,,,,,0.898216,,,,,,,,,,,,,db413eb0-15f6-460a-b202-48c243ac8ff3,2265,,"[105.9, 4.3]",3879677,59,,,,2.8231425,,Right Foot,,,,"[96.8, 7.3]",,Ground Pass,,9.581754,,,,Marco Parolo,8173.0,,,,,,2,From Free Kick,Keita Baldé Diao,3145.0,Left Wing,127,Lazio,236,"['e3974bb0-1df5-4891-97a4-063edcfc6940', 'f81a2e1d-d5d2-4a80-be3f-add97fc487e2']",23,,,,,,,,,,,,,,,,,Lazio,236,00:14:23.922,Pass,True
,,,,,,,,,,,,,,,,,,,,1.531012,,,,,,,,,,,,,2ea43734-d9f7-4927-906f-2a1243a34908,2268,,"[92.6, 10.3]",3879677,59,,,,1.2731956,,Right Foot,True,,,"[102.2, 41.6]",,High Pass,,32.73912,,Incomplete,,,,,,,,,2,From Free Kick,Marco Parolo,8173.0,Left Center Midfield,127,Lazio,236,['94338905-8a83-423b-bba9-7af1dc7b9a34'],25,,,,,,,,,,,,,,,,,Lazio,236,00:14:25.798,Pass,
