50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[15.8, 42.1]",,,,,,,,,,0.789847,,,,,,,,,,,,,ae47870e-7f2a-41d9-b1f9-b5639514bd84,1569,,"[13.5, 42.1]",3879795,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isaac Cofie,7460.0,Center Defensive Midfield,98,Hellas Verona,226,"['c0888eaa-fc83-40f5-9993-f05d208a4a9d', 'e49a8900-cada-41e2-a0d1-065054da89d4']",49,,,,,,,,,,,,,,,,Carpi,1683,00:42:49.726,Carry,
,,,"[18.7, 67.8]",,,,,,,,,,0.98891,,,,,,,,,,,,,da88c8d0-b63f-40a8-84dd-8fe7b26cce57,1578,,"[20.9, 66.2]",3879795,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Right Midfield,98,Hellas Verona,226,"['ae099f01-692f-480e-95b2-f90fcca82538', 'fea0e8a8-292e-4079-b6ef-3133ee05fe24']",1,,,,,,,,,,,,,,,,Carpi,1683,00:43:01.166,Carry,
,,,"[11.6, 56.3]",,,,,,,,,,0.040000003,,,,,,,,,,,,,ca9ad6b8-670e-4409-b53d-b8d489fca7e8,1581,,"[11.6, 56.3]",3879795,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Romagnoli,7172.0,Right Center Back,98,Hellas Verona,226,"['7d2268dd-03d9-4bee-843b-a0aa96888827', 'ae8a5ee8-fba6-497c-a01c-6ee90a16b58b']",3,,,,,,,,,,,,,,,,Carpi,1683,00:43:03.227,Carry,
,,,"[81.8, 8.9]",,,,,,,,,,3.286916,,,,,,,,,,,,,8bfbd0e9-46e0-4f53-8d70-e73ce067d0b2,1584,,"[68.5, 11.4]",3879795,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filip Helander,7966.0,Left Center Back,98,Hellas Verona,226,"['4f250ca7-a0fd-4c7e-b3ed-3b7af556d74b', '5421299d-8955-4dfb-a220-a9e93472533f']",6,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:06.644,Carry,
,,,"[116.8, 16.1]",,,,,,,,,,4.329662,,,,,,,,,,,,,474a565b-c479-40ee-812f-e5b4992f1141,1587,,"[104.9, 3.8]",3879795,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paweł Wszołek,11339.0,Left Midfield,98,Hellas Verona,226,"['2e317a0d-3ced-4e3a-a05c-d9a69a37e900', 'd52febf4-a4ca-4460-9f20-e6dde241b789']",11,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:11.010,Carry,
,,,"[3.3, 70.3]",,,,,,,,,,1.527787,,,,,,,,,,,,,bf6f6b17-75ed-4252-8e87-fa0f8312805d,1590,,"[3.3, 64.0]",3879795,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabrizio Poli,32525.0,Right Back,98,Hellas Verona,226,"['0815bac3-5b2e-406a-a053-603550c604e5', '906007be-70d7-41c9-89f5-1458a1a3f814', 'd408384a-b485-4a66-bcd1-6b586c298768']",15,,,,,,,,,,,,,,,,Carpi,1683,00:43:15.340,Carry,True
,,,"[113.5, 12.3]",,,,,,,,,,4.748774,,,,,,,,,,,,,8c02eaed-961f-493b-b691-b6b5c35edc98,1596,,"[107.2, 19.0]",3879795,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luca Toni,20252.0,Left Center Forward,99,Hellas Verona,226,"['17af2b2c-4ff9-4064-a081-33e4d9e76224', '62bf2d06-f147-4b96-a8d4-8ec7387fe245', 'be303457-dc07-4bdb-9449-96ea25437d0a', 'ff0c2f58-a67d-4827-89fc-e89302a17695']",33,,,,,,,,,,,,,,,,Hellas Verona,226,00:43:33.599,Carry,True
,,,"[24.9, 18.2]",,,,,,,,,,0.690783,,,,,,,,,,,,,746fa38b-0da6-4f49-bf55-bfda3b989561,1608,,"[23.3, 17.7]",3879795,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riccardo Gagliolo,11499.0,Left Back,99,Hellas Verona,226,"['759add07-090b-47c9-aefc-fda6564e5b2b', 'a19e5cf7-639b-4b3c-a949-07fc5f84c391', 'f0cfce2d-c2eb-4405-84e4-c9a7786d4dd4', 'f9c5d53f-6712-4988-85fc-9447aeda5b94']",47,,,,,,,,,,,,,,,,Carpi,1683,00:43:47.300,Carry,True
,,,"[45.2, 25.6]",,,,,,,,,,4.758933,,,,,,,,,,,,,cbb063c5-1861-4a03-b7dd-32bdfb23d07c,1618,,"[37.6, 42.1]",3879795,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vangelis Moras,31488.0,Right Center Back,100,Carpi,1683,"['67c62abd-dcca-41ff-b0b8-b3e7015bf44f', '7a10320c-fcc7-43d4-8567-8925690779ea', 'c52db6a4-4b0f-4bd2-b3e9-a4c163b2b235']",45,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:45.824,Carry,True
,,,"[56.1, 12.9]",,,,,,,,,,1.43448,,,,,,,,,,,,,1c0d1e79-18a3-477d-bc93-e006f31298b1,1622,,"[56.7, 16.5]",3879795,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paweł Wszołek,11339.0,Left Midfield,100,Carpi,1683,"['149269b1-3aa0-4eb1-963e-5d5ce608f108', 'e4d6974b-444e-40ef-997d-e79ec2ce9259', 'e95ca288-72e9-462f-a233-abc885c30c13']",51,,,,,,,,,,,,,,,,Hellas Verona,226,00:44:51.465,Carry,True
,,,"[53.9, 63.9]",,,,,,,,,,2.393433,,,,,,,,,,,,,bdfe876d-d3a9-45ad-a571-3d8cec0b8281,1627,,"[64.0, 67.2]",3879795,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lorenzo Pasciuti,387472.0,Right Midfield,100,Carpi,1683,"['39466a07-6c50-4583-ac37-8dbf1ee8a8f3', '3ce18e16-855f-4a1e-bb68-fa2ffd457aaf', 'ab156b91-1352-4159-a5db-50cb35e968f9']",52,,,,,,,,,,,,,,,,Carpi,1683,00:44:52.899,Carry,True
,,,"[47.4, 59.2]",,,,,,,,,,0.04,,,,,,,,,,,,,f689cae8-711c-4375-ba02-b83aed3d1e34,1631,,"[47.4, 59.2]",3879795,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Isaac Cofie,7460.0,Center Defensive Midfield,100,Carpi,1683,"['98f0e41c-717e-4b0e-8567-b4da537d3d32', 'a70d54f6-4cf8-4e4c-bd12-c470e527488c']",56,,,,,,,,,,,,,,,,Carpi,1683,00:44:56.240,Carry,
,,,"[92.7, 16.7]",,,,,,,,,,3.446256,,,,,,,,,,,,,48db03fe-6639-4ad8-9dd7-ae50d2c58f17,1638,,"[86.8, 26.3]",3879795,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paweł Wszołek,11339.0,Left Midfield,101,Hellas Verona,226,"['3b8cecc5-2438-4186-b2b4-1c0a267545d3', '8400a841-32d7-4150-a892-ee6010fc3f48']",17,,,,,,,,,,,,,,,,Hellas Verona,226,00:45:17.588,Carry,
,,,"[106.8, 9.4]",,,,,,,,,,0.331115,,,,,,,,,,,,,607c71a7-3db0-4a2d-a2b1-63905683bdab,1641,,"[106.2, 10.5]",3879795,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Marrone,31572.0,Left Defensive Midfield,101,Hellas Verona,226,"['9daf5da7-a607-43a2-b7ab-b6133198b763', 'b0131b9c-a510-406f-b196-e84e5d9927d6']",22,,,,,,,,,,,,,,,,Hellas Verona,226,00:45:22.430,Carry,
,,,"[83.3, 15.8]",,,,,,,,,,2.843133,,,,,,,,,,,,,35c973c0-3316-409c-b1d1-9526297836b1,1648,,"[77.6, 19.2]",3879795,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Salim Fares,7705.0,Left Back,101,Hellas Verona,226,"['0487268a-2e99-4170-9eeb-e11ca0100f3d', 'a41fa3c5-d19b-4a60-82b6-3ae2c35293bd']",29,,,,,,,,,,,,,,,,Hellas Verona,226,00:45:29.300,Carry,
,,,"[64.4, 58.8]",,,,,,,,,,6.845905,,,,,,,,,,,,,15feea20-d064-4d73-9f7a-0ec518781161,1654,,"[36.0, 37.3]",3879795,45,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raffaele Bianco,352172.0,Left Center Midfield,101,Hellas Verona,226,"['3d39d2ca-e862-4fa5-a284-61cbe8a19876', '4a922e40-5ed7-4125-8dfe-38e0191ff9cc', '7c836d11-79b5-4895-ae31-bd3c883610ff', 'e7c75510-def1-4738-b246-1270e75e14a3']",36,,,,,,,,,,,,,,,,Carpi,1683,00:45:36.953,Carry,True
,,,"[41.9, 41.7]",,,,,,,,,,1.163705,,,,,,,,,,,,,921e2bfb-ca7f-4920-88b5-dc16133b81d9,1673,,"[41.6, 40.8]",3879795,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Isaac Cofie,7460.0,Center Defensive Midfield,103,Carpi,1683,"['136b9351-78d8-4a71-9d02-8d75429b76d8', 'f26255e3-717f-46dc-8dc8-3866f63c6594']",2,,,,,,,,,,,,,,,,Carpi,1683,00:00:02.782,Carry,
,,,"[52.6, 37.3]",,,,,,,,,,0.918999,,,,,,,,,,,,,569e2488-7b1a-4177-a0a7-5af17d793554,1677,,"[54.9, 33.0]",3879795,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Raffaele Bianco,352172.0,Left Center Midfield,103,Carpi,1683,"['27468f7b-5097-4e08-97af-f9caeb05c4bc', '8a1aee9a-42fe-47d1-8ac2-cd257e0bec01', 'e0ee73f8-4ec5-470c-b195-ec97dc7c169b']",5,,,,,,,,,,,,,,,,Carpi,1683,00:00:05.404,Carry,True
,,,"[39.4, 61.8]",,,,,,,,,,1.799937,,,,,,,,,,,,,752c1883-1651-47d9-bb66-d28b6f1a435d,1680,,"[41.1, 60.8]",3879795,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fabrizio Poli,32525.0,Right Back,103,Carpi,1683,"['3a75ed4f-a623-4d96-86c5-b7a4d2c1883a', '8ebaee18-056a-4bc3-a7db-b9e0320c7393', '9c7be296-4e48-42a0-ad63-ad4be2d014e5']",7,,,,,,,,,,,,,,,,Carpi,1683,00:00:07.964,Carry,True
,,,"[30.7, 55.8]",,,,,,,,,,1.23207,,,,,,,,,,,,,8e2a631c-40e1-45f8-8469-d812daf222b6,1684,,"[28.6, 51.3]",3879795,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Simone Romagnoli,7172.0,Right Center Back,103,Carpi,1683,"['82e72a76-977b-4c02-91c9-0522aa96cd45', 'da5a47d7-1e70-403f-84aa-b48dd164558b']",11,,,,,,,,,,,,,,,,Carpi,1683,00:00:11.508,Carry,
,,,"[32.6, 44.6]",,,,,,,,,,1.06086,,,,,,,,,,,,,b68049ab-738e-41c7-9fa0-847c5fcaae6e,1702,,"[30.6, 46.8]",3879795,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simone Romagnoli,7172.0,Right Center Back,107,Carpi,1683,"['1446b2d5-83f2-4a8d-b53c-85a150320a2e', '22d4c6ee-4e77-4891-aaa3-4ba2f0329f08']",53,,,,,,,,,,,,,,,,Carpi,1683,00:00:53.007,Carry,
,,,"[64.6, 24.8]",,,,,,,,,,0.159997,,,,,,,,,,,,,6a83970e-3833-4d11-b089-7c0e361e3559,1727,,"[60.9, 24.8]",3879795,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raffaele Bianco,352172.0,Left Center Midfield,109,Carpi,1683,"['9ea4d9a2-71e4-495b-8db1-aea09430b910', 'ee0887a2-fe47-49ba-a644-610a620bb6c8']",55,,,,,,,,,,,,,,,,Carpi,1683,00:02:55.619,Carry,
,,,"[69.0, 53.3]",,,,,,,,,,0.04,,,,,,,,,,,,,1d60225d-9a9f-4f0c-bd80-48581a587e37,1735,,"[68.5, 52.5]",3879795,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorenzo Pasciuti,387472.0,Right Midfield,109,Carpi,1683,"['36c2f11f-ba40-4bf2-a6d9-6af86c0fd1ee', 'a89d544f-46f8-497a-b45e-c686e0c9776e']",59,,,,,,,,,,,,,,,,Carpi,1683,00:02:59.830,Carry,
,,,"[72.1, 70.5]",,,,,,,,,,0.039999,,,,,,,,,,,,,55178ab3-dcd0-473d-9938-1293a2e18da5,1738,,"[69.5, 71.2]",3879795,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabrizio Poli,32525.0,Right Back,109,Carpi,1683,"['2c6873e1-6be7-4c93-92c5-9cd21ce40542', 'f2d38c56-4004-4f33-8a03-6b7edafb4f21']",1,,,,,,,,,,,,,,,,Carpi,1683,00:03:01.635,Carry,
,,,"[93.6, 67.2]",,,,,,,,,,0.179187,,,,,,,,,,,,,cef51a41-7303-4d18-8d4c-b87c2a5fd558,1742,,"[92.7, 65.8]",3879795,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerry Uche Mbakogu,32608.0,Center Forward,109,Carpi,1683,"['1fcbc895-b914-4b4b-b602-f40e2be4ddff', '38cae591-8fd0-436e-89fa-412a2aac735f', 'af3e1cd6-fa5a-41f5-b07f-90abe0172b9d']",3,,,,,,,,,,,,,,,,Carpi,1683,00:03:03.035,Carry,True
,,,"[24.9, 15.5]",,,,,,,,,,0.506459,,,,,,,,,,,,,0a6a6bb9-ad1e-403e-ac81-63d7404c1b91,1745,,"[26.3, 12.5]",3879795,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,110,Hellas Verona,226,"['08c4d16f-1f7c-48b0-a786-b19b18806f59', '525cf6ed-df08-4155-b295-3219cfb5c001']",5,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:05.247,Carry,
,,,"[46.6, 55.3]",,,,,,,,,,4.814244,,,,,,,,,,,,,fbd3417a-7417-4e4b-b2ca-87ab759cd97f,1748,,"[26.1, 27.2]",3879795,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,110,Hellas Verona,226,"['0180bbc3-5361-4b25-861e-4762196b0a1c', '65ef0dbe-e0e6-4a03-8620-d947ed7e2ed8']",6,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:06.893,Carry,
,,,"[79.0, 76.6]",,,,,,,,,,1.761196,,,,,,,,,,,,,fb89ab83-f809-4d07-a627-ad0ef466ad23,1751,,"[58.4, 71.9]",3879795,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,110,Hellas Verona,226,"['0738fe20-df7b-4e9b-bca9-fce40e5776ac', '082c726b-ce56-4d9d-b0a7-14a2ec11bf78']",14,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:14.180,Carry,
,,,"[13.1, 37.7]",,,,,,,,,,11.831695,,,,,,,,,,,,,c1a6143f-6fac-4a8d-9be0-bbd84d77db02,1761,,"[10.2, 34.5]",3879795,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Vid Belec,8662.0,Goalkeeper,112,Carpi,1683,"['103f9530-0e21-4eee-9516-58e8ea008640', '73be81e4-bd6e-41b2-9d69-6be7c842eafa']",46,,,,,,,,,,,,,,,,Carpi,1683,00:03:46.556,Carry,
,,,"[36.5, 8.9]",,,,,,,,,,1.121633,,,,,,,,,,,,,6bab5ce1-68d2-4671-8d4a-82b37f840f24,1764,,"[27.4, 14.6]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Emanuele Suagher,45508.0,Left Center Back,112,Carpi,1683,"['a4f76aeb-ffe2-4b91-9ee2-5cc4d2c9af1a', 'acaea99a-a92a-4892-bb6b-234e9a66b160', 'ed4f2c9b-5122-48d2-9ca7-76e31ccc0e00']",0,,,,,,,,,,,,,,,,Carpi,1683,00:04:00.691,Carry,True
,,,"[36.3, 68.8]",,,,,,,,,,0.40066,,,,,,,,,,,,,87fcd1dd-f757-4151-ac52-4be0f35a222a,1770,,"[32.8, 68.8]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,113,Hellas Verona,226,"['cf81ebfc-a3d3-47b3-a388-f2593d427405', 'd77a0745-f9af-47ec-9861-d01ad49d1f34', 'f53bd426-74de-4d00-8f47-f5a1558e4860']",5,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:05.347,Carry,True
,,,"[14.2, 44.6]",,,,,,,,,,1.159473,,,,,,,,,,,,,cdfb64a8-24da-4426-b223-75288dc12496,1773,,"[9.8, 45.7]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,113,Hellas Verona,226,"['1dc6e0eb-b170-4d6f-b4a7-888dd20ca857', '66cdf5c6-6220-45a6-8a3f-a20b71b2f12c']",8,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:08.344,Carry,
,,,"[36.1, 22.2]",,,,,,,,,,3.34311,,,,,,,,,,,,,f9d85c30-9c35-4fdf-b635-74e3acd99ad3,1776,,"[28.4, 31.2]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,113,Hellas Verona,226,"['0737e0f0-3c10-4477-b5be-b98250d279ce', '77070a61-ccf0-4185-b28f-f3d019d47b1c']",10,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:10.945,Carry,
,,,"[38.6, 17.9]",,,,,,,,,,0.669132,,,,,,,,,,,,,3bbda399-9994-4b75-a1cd-8f7222156193,1781,,"[37.5, 17.9]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,113,Hellas Verona,226,"['63e23e43-8d14-488f-b357-877ad8ec336a', 'd67bc8f6-28ec-4270-9d98-14514cc07451']",16,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:16.912,Carry,
,,,"[49.0, 11.1]",,,,,,,,,,1.471536,,,,,,,,,,,,,f010a489-84d6-40d6-8835-74fa31a624e7,1784,,"[49.8, 8.5]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,113,Hellas Verona,226,"['1aca0951-9b1b-47fb-859d-94e33e92c869', '56c9965f-d550-43b7-ac1f-ae050104a0fd', '8a11fcaa-fff5-4f69-bc15-2dd50976cd3f']",18,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:18.972,Carry,True
,,,"[40.2, 20.4]",,,,,,,,,,1.298789,,,,,,,,,,,,,1b653b24-47cc-4a17-8e5b-5ec836707e24,1788,,"[36.3, 20.0]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,113,Hellas Verona,226,"['121813ff-9699-4c0e-93c1-c60ad02bdd49', '2a09974a-6d0c-435f-be04-e0dba4edfd72']",22,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:22.706,Carry,
,,,"[67.7, 21.2]",,,,,,,,,,2.460038,,,,,,,,,,,,,3b29bbad-9809-4aed-bba3-c48884461e0e,1791,,"[65.9, 22.0]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ante Rebić,5465.0,Left Wing,113,Hellas Verona,226,"['1b9af4a8-db86-449b-bc9f-f0a4f96cc5fa', 'f98f6b75-ce98-4a56-967f-bd4374e3faf0']",25,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:25.320,Carry,
,,,"[105.3, 8.6]",,,,,,,,,,2.86876,,,,,,,,,,,,,7c45da2a-2315-4acd-9956-4aedd8e65f4a,1796,,"[85.5, 7.8]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salim Fares,7705.0,Left Back,113,Hellas Verona,226,"['09fddf85-72fa-4c0c-ad0b-4696beab10b6', '191b777b-cc90-468f-a12a-9ef5947ec794', 'c688f97d-746c-420d-9343-e9e20f2f1f73']",30,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:30.552,Carry,True
,,,"[102.0, 71.3]",,,,,,,,,,3.561966,,,,,,,,,,,,,34069a34-846d-4f04-a158-82a312f7d1c7,1800,,"[113.2, 64.8]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paweł Wszołek,11339.0,Right Wing,113,Hellas Verona,226,"['2ed86b2e-5cd0-4b04-8e90-0e4973ee17f5', '61b771f6-67da-4ca7-b71d-613b625df473', 'dbec47f7-6a7b-43f2-abba-ec12330fa4fc']",37,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:37.257,Carry,True
,,,"[98.7, 68.6]",,,,,,,,,,1.988278,,,,,,,,,,,,,b343023d-fd57-4cf7-9cd0-f14274d3bf20,1805,,"[92.7, 63.6]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,113,Hellas Verona,226,"['1c118a84-94e4-4e5e-999d-34115b61d6ce', '32273b64-4117-4f75-8052-c5e9ad58f7fc', '6e7c66f5-bed5-4b36-b394-2238e40ddd1e']",42,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:42.016,Carry,True
,,,"[116.0, 9.2]",,,,,,,,,,1.62933,,,,,,,,,,,,,77bef384-b3c1-4997-aa1b-6507a1040637,1810,,"[115.8, 11.0]",3879795,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ante Rebić,5465.0,Left Wing,113,Hellas Verona,226,"['1dcbf6b5-0560-4349-af3f-f0bbc90dc0dc', '27dd0f4b-2894-4216-9683-606d4898e594']",48,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:48.351,Carry,
,,,"[54.1, 40.9]",,,,,,,,,,0.553383,,,,,,,,,,,,,283d07fb-4d57-4a1e-a6e3-65c746627017,1824,,"[54.1, 39.5]",3879795,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Simone Romagnoli,7172.0,Right Center Back,114,Carpi,1683,"['30f5b66c-e36f-489b-9af6-b205ed874d96', '75e88d67-c308-499c-83cf-04657e055a98', '870e8adf-be7f-4c96-a570-41f75eade377']",17,,,,,,,,,,,,,,,,Carpi,1683,00:05:17.654,Carry,True
,,,"[63.0, 41.3]",,,,,,,,,,1.313378,,,,,,,,,,,,,145c2027-fd36-4e8a-99ef-6f94e809cc56,1828,,"[64.1, 37.7]",3879795,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Raffaele Bianco,352172.0,Left Center Midfield,114,Carpi,1683,"['7591c85d-bd61-43ed-b00f-ae331f50d568', '77344e88-6d45-4447-839e-e7ba2de727a3', 'aa2f03b4-dbb1-47c6-a485-2a3fd37f70d9']",19,,,,,,,,,,,,,,,,Carpi,1683,00:05:19.449,Carry,True
,,,"[77.6, 12.2]",,,,,,,,,,4.333535,,,,,,,,,,,,,4e36c076-b4cb-40e6-bdbf-8db9787b8b2b,1833,,"[63.5, 33.8]",3879795,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Artur Ioniţă,7949.0,Center Attacking Midfield,114,Carpi,1683,"['597f46ec-0c57-4dc2-9e18-4959c25204d0', '916ca3e6-265d-4173-b11b-9a6e496b3160', 'a29efcb5-6c71-4615-8f50-1d88e12c1f06']",21,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:21.665,Carry,True
,,,"[3.6, 73.0]",,,,,,,,,,1.303458,,,,,,,,,,,,,6d634923-6557-485a-a4f9-4f291b5bd4c4,1839,,"[7.9, 71.2]",3879795,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Simone Romagnoli,7172.0,Right Center Back,114,Carpi,1683,"['50f288a1-6bdf-433e-bcd1-76507f5b2cbb', '875b86fc-ed7e-4fac-90ac-4e2535c9e341', 'd7286fdc-dd65-445d-98ae-747171190e8c']",29,,,,,,,,,,,,,,,,Carpi,1683,00:05:29.039,Carry,True
,,,"[24.1, 72.7]",,,,,,,,,,0.342566,,,,,,,,,,,,,ba382f88-d344-4637-bb12-b3ac80ef80df,1843,,"[23.7, 72.7]",3879795,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lorenzo Pasciuti,387472.0,Right Midfield,114,Carpi,1683,"['3acc05b2-e0d1-413c-879f-8654b8a84897', 'c0c0dffb-8836-4235-97b9-8d31a75f39d3', 'fcdccd4c-a70c-427a-bb0a-2ef6e7ccff6f']",32,,,,,,,,,,,,,,,,Carpi,1683,00:05:32.355,Carry,True
,,,"[106.0, 10.7]",,,,,,,,,,0.33466,,,,,,,,,,,,,2609c21e-12cb-4bd9-9bda-940b37ce3e9a,1849,,"[104.5, 13.5]",3879795,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artur Ioniţă,7949.0,Center Attacking Midfield,115,Hellas Verona,226,"['5196a79d-db67-45f8-9afe-788d694c4f94', '64c2c62b-364d-40d3-ba21-cf0c36afbffd']",33,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:33.757,Carry,
,,,"[92.9, 22.0]",,,,,,,,,,2.688227,,,,,,,,,,,,,4fc7d37f-2613-4075-af01-f0bf8a7364eb,1853,,"[98.7, 10.6]",3879795,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Salim Fares,7705.0,Left Back,115,Hellas Verona,226,"['2e954fe9-5c08-4234-a16e-9987455beab2', 'b6e93066-1784-4d08-b13e-b6c7e517bd8e', 'dcf4daad-6cfd-4071-aea2-2790d11a3d37']",34,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:34.948,Carry,True
,,,"[83.6, 26.3]",,,,,,,,,,0.506305,,,,,,,,,,,,,886f02f1-fadc-4a94-8c12-9f440dd65298,1857,,"[82.9, 26.2]",3879795,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,115,Hellas Verona,226,"['7af4eb45-a5b9-4c21-b0d4-cbe4cbaeb960', 'a6d1957d-0e4c-4d91-a255-bb130765829a']",38,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:38.634,Carry,
,,,"[116.4, 8.6]",,,,,,,,,,2.804832,,,,,,,,,,,,,d602975d-711f-4463-891d-698ca98a12ff,1860,,"[108.9, 10.0]",3879795,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ante Rebić,5465.0,Left Wing,115,Hellas Verona,226,"['40ca4952-cf5b-4fef-b6a3-72b6e6cdeba3', '7275510f-d2ec-4c4a-bb72-feef7dcf7cfb']",41,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:41.345,Carry,
