50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.433734,,,,,,,,,,,,,f366cc4d-f334-4f28-b93c-f1254dd4d191,29,,"[68.1, 68.9]",3878552,0,,,,,-0.72600865,,Right Foot,,,,"[77.9, 60.2]",Low Pass,,13.104579,,,Incomplete,Rodrigo Sebastián Palacio,7165.0,,,,,,1,From Kick Off,Fredy Alejandro Guarín Vásquez,32807.0,Right Center Midfield,2,Inter Milan,238,"['036c2590-97ec-4bd0-91bc-d6bd4d036f37', '601aec9e-6521-461f-9fa4-234710b3d4c6', '72ab217d-accb-4218-b581-a22a46502510']",21,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:21.040,Pass,True
,,,,,,,,,,,,,,,,,,2.41036,,,,,,,,,,,,,9318008e-40d4-45a3-9ccb-d128f2ffc7c0,33,,"[30.2, 80.0]",3878552,0,,,,,-1.7290704,,,,,,"[25.3, 49.3]",High Pass,,31.088583,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,Throw-in,1,From Throw In,Davide Santon,6999.0,Right Back,3,Inter Milan,238,['287fb87e-62de-45cb-85a9-576d0c58d4f2'],32,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:32.062,Pass,
,,,,,,,,,,,,,,,,,,2.399997,,,,,,,,,,,,,88d868b1-6aab-44bf-9cb0-dbfff0c8ee9c,36,,"[30.8, 37.4]",3878552,0,,,,,-1.1821954,,Right Foot,,,,"[42.1, 9.8]",Ground Pass,,29.823648,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,From Throw In,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,3,Inter Milan,238,['7929c56f-a135-4d1b-bd18-e38418eaa46d'],36,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:36.490,Pass,
,,,,,,,,,,,,,,,,,,0.848338,,,,,,,,,,,,,ad608342-59d8-4374-8271-cbed8672af02,39,,"[57.3, 10.4]",3878552,0,,,,,1.7401001,,Left Foot,,,,"[55.3, 22.1]",Ground Pass,,11.869709,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Juan Guilherme Nunes Jesus,6969.0,Left Back,3,Inter Milan,238,['a9649136-17c2-49eb-9979-ff5f63492903'],42,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:42.170,Pass,
,,,,,,,,,,,,,,,,,,2.127421,,,,,,,,,,,,,7b72fea5-19eb-4ed6-8d36-8eaa24fc8e22,42,,"[55.3, 21.9]",3878552,0,,,,,-0.935953,,Right Foot,,,,"[69.0, 3.3]",Ground Pass,,23.100866,,,Incomplete,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Attacking Midfield,3,Inter Milan,238,"['83d6754a-940c-4458-8bd0-0c03ae16cfd7', 'e9b8629c-b597-4739-b357-fe0083e248c2']",43,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:43.098,Pass,
,,,,,,,,,,,,,,,,,,2.111164,,,,,,,,,,,,,6f03fc4c-7dc5-47c7-898c-9a8d549ce31a,45,,"[62.3, 80.0]",3878552,0,,,,,-0.22779453,,,,,,"[84.3, 74.9]",High Pass,,22.5834,,,,Ryder Matos Santos,7696.0,,,,,Throw-in,1,From Throw In,Wallace Oliveira dos Santos,387473.0,Right Wing Back,4,Carpi,1683,['b73f0bae-8818-4842-920f-3921041eee47'],51,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:51.859,Pass,
,,,,,,,,,,,,,,,,,,1.382982,,,,,,,,,,,,,5e52125b-4561-4391-9760-d838d79ce41a,57,,"[10.0, 11.1]",3878552,1,,True,,,-0.7980557,,Right Foot,,,,"[17.8, 3.1]",Ground Pass,,11.1731825,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,4,Carpi,1683,['d0c7f4a8-9e43-4bcd-9c97-e30fc4694615'],6,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:06.859,Pass,
,,,,,,,,,,,,,,,,,,1.624029,,,,,,,,,,,,,54b0cf1e-8480-4c47-97dc-a87ef8c4f0f7,59,,"[17.8, 3.1]",3878552,1,,,,,0.39060703,,Right Foot,,,,"[45.0, 14.3]",High Pass,,29.415642,,,Incomplete,Stevan Jovetić,3434.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Attacking Midfield,4,Carpi,1683,"['69cc7a2d-a6d6-4f42-b065-ddb73da2f340', 'ec4d6bba-23ca-4a07-9a57-122e817dbc35']",10,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:10.493,Pass,
,,,,,,,,,,,,,,,,,,0.912516,,,,,,,,,,,,,f2d06579-9eae-498f-8ca1-2758896b0abd,63,,"[76.7, 64.4]",3878552,1,,,,,1.2904967,,Left Foot,,,,"[78.6, 71.0]",High Pass,,6.868042,,,,Luca Marrone,31572.0,,,,,,1,From Throw In,Gaetano Letizia,7114.0,Right Center Back,4,Carpi,1683,['10fd7485-c41c-46b7-8187-62d5f4af5507'],12,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:12.929,Pass,
,,,,,,,,,,,,,,,,,,1.264359,,,,,,,,,,,,,b0a17b4e-ef0f-40fa-99fb-02a6c27cf185,66,,"[78.6, 71.0]",3878552,1,,,,,0.58595765,,Right Foot,,,,"[89.9, 78.5]",High Pass,,13.5624485,,,,Wallace Oliveira dos Santos,387473.0,,,,,,1,From Throw In,Luca Marrone,31572.0,Center Defensive Midfield,4,Carpi,1683,['603b6a76-13b3-444f-9dd2-09baa95216b2'],15,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:15.015,Pass,
,,,,,,,,,,,,,,,,,,0.842226,,,,,,,,,,,,,1be536b7-cceb-459b-8aca-81d89efcc6fa,69,,"[89.1, 77.4]",3878552,1,,,,,-1.8550218,,Right Foot,,,,"[86.5, 68.5]",Low Pass,,9.272001,,,Incomplete,Lorenzo Lollo,30829.0,,,,,,1,From Throw In,Wallace Oliveira dos Santos,387473.0,Right Wing Back,4,Carpi,1683,"['0d7790b7-b5b3-4e39-b8b0-1f71cc41fc88', '6aa4c68b-3279-4390-88ea-185e13e65f00', 'cc0d1037-e512-45b0-bc97-529d206e6a98']",16,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:16.279,Pass,True
,,,,,,,,,,,,,,,,,,0.584483,,,,,,,,,,,,,dbccea56-494d-48c7-b204-53c67533b679,72,,"[31.1, 3.3]",3878552,1,,,,,0.7266424,,Left Foot,,,,"[35.6, 7.3]",Ground Pass,,6.0207973,,,,Marcelo Brozović,5469.0,,,,,Recovery,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Center Midfield,5,Inter Milan,238,['183298cd-fa9c-483a-a1aa-91d6c4d1b03c'],18,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:18.136,Pass,
,,,,,,,,,,,,,,,,,,4.076894,,,,,,,,,,,,,6e7b116b-6134-433b-954e-bf06553fbf21,75,,"[35.4, 7.7]",3878552,1,,,,,2.7959132,,Right Foot,,,,"[6.8, 18.0]",Ground Pass,,30.398191,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Attacking Midfield,5,Inter Milan,238,"['ae7d3940-fff9-4302-bc06-e4513dcc6a6d', 'f66bda8d-c3f1-4d8b-ad16-b8e2d2e6170a']",18,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:18.721,Pass,True
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,fb120072-9ef6-4dca-8ae3-6646155791d0,78,,"[5.9, 17.8]",3878552,1,,,,,1.825421,,Right Foot,,,,"[2.1, 32.4]",Ground Pass,,15.086418,,,,Samir Handanovič,7001.0,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,5,Inter Milan,238,"['2c691c93-dfee-46ce-93e8-c7d78fc60012', '7d7503f1-70d1-45e3-acf4-4aae95173fe8']",22,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:22.798,Pass,True
,,,,,,,,,,,,,,,,,,1.596012,,,,,,,,,,,,,1087af01-2073-44d8-89fa-6d87c231ecfd,82,,"[1.4, 30.6]",3878552,1,,,,,-0.06854914,,Left Foot,,,,"[34.9, 28.3]",High Pass,,33.57886,,,Incomplete,,,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,5,Inter Milan,238,"['a0cccb2f-0e59-4257-8502-1c614b5e97da', 'eebe5a5b-344d-4693-86f1-2296cb56450e']",24,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:24.869,Pass,True
,,,,,,,,,,,,,,,,,,1.391099,,,,,,,,,,,,,5a857ad4-a702-416d-a54b-56641b6c15af,89,,"[66.0, 64.4]",3878552,1,,,,,2.7883434,,Left Foot,,,,"[48.1, 71.0]",Ground Pass,,19.077997,,,,Gaetano Letizia,7114.0,,,,,,1,Regular Play,Luca Marrone,31572.0,Center Defensive Midfield,6,Carpi,1683,"['67d0b357-3123-46ba-aa78-cd8a763824c9', '8d4993c1-69b8-49c7-972e-65e3c2864fc6']",31,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:31.083,Pass,True
,,,,,,,,,,,,,,,,,,1.532643,,,,,,,,,,,,,5aabcf2e-02dd-4859-be8f-58f9ee0b67d5,92,,"[38.5, 68.5]",3878552,1,,,,,-1.9111782,,Left Foot,,,,"[31.7, 49.3]",Ground Pass,,20.368603,,,,Igor Bubnjić,387474.0,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Right Center Back,6,Carpi,1683,['c2c03e22-04b2-412e-a753-60f109394c0d'],34,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:34.227,Pass,
,,,,,,,,,,,,,,,,,,1.364948,,,,,,,,,,,,,4dc1a977-6dc9-4a4b-ab6b-475d52e5ff09,95,,"[39.5, 53.6]",3878552,1,,,,,1.0822705,,Left Foot,,,,"[53.0, 79.0]",Ground Pass,,28.764736,,,,Wallace Oliveira dos Santos,387473.0,,,,,,1,Regular Play,Igor Bubnjić,387474.0,Center Back,6,Carpi,1683,['92bf995f-296f-43fa-9355-3665319ab728'],38,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:38.253,Pass,
,,,,,,,,,,,,,,,,,,1.508868,,,,,,,,,,,,,76d0062b-d90e-4e1b-947b-d144832a9d7a,98,,"[52.4, 78.3]",3878552,1,,,,,-2.6265984,,Right Foot,,,,"[34.2, 68.0]",Ground Pass,,20.912437,,,,Gaetano Letizia,7114.0,,,,,,1,Regular Play,Wallace Oliveira dos Santos,387473.0,Right Wing Back,6,Carpi,1683,['8f8c81ae-f3ed-4f41-80f9-972903d4d787'],40,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:40.317,Pass,
,,,,,,,,,,,,,,,,,,4.678212,,,,,,,,,,,,,7bc432a2-a41c-499a-8bf1-373daceaaea5,102,,"[34.4, 75.1]",3878552,1,,,,,0.0033669907,,Right Foot,,,,"[93.8, 75.3]",High Pass,,59.400337,,,,Kamil Wilczek,7079.0,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Right Center Back,6,Carpi,1683,"['345c22d5-6114-4d46-93d8-3cbeab9061ee', '4a868707-bdb3-4eaa-aefc-948e1dd31b82']",42,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:42.955,Pass,True
,,,,,,,,,,,,,,,,,,0.087712,,,,,,,,,,,,,4dd6cde9-caf5-499f-89d3-e1a0cfc333af,111,,"[27.2, 2.2]",3878552,1,,,,,1.3370532,,Left Foot,,,,"[27.7, 4.3]",Ground Pass,,2.1587033,,,Incomplete,Gary Alexis Medel Soto,16453.0,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,6,Carpi,1683,"['83ec8e65-39b5-4e18-918a-61d34634b685', '93df71e7-f8f0-42b7-8204-909d7fbc7fdf', 'e9fc810b-143b-469e-acf8-c7c836d0437d']",51,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:51.009,Pass,True
,,,,,,,,,,,,,,,,,,1.168315,,,,,,,,,,,,,486819ef-373f-4125-a859-3a454782c6c5,116,,"[93.6, 80.0]",3878552,2,,,,,-1.5541312,,,,,,"[93.8, 68.0]",Low Pass,,12.001667,,,,Lorenzo Lollo,30829.0,,,,,Throw-in,1,From Throw In,Wallace Oliveira dos Santos,387473.0,Right Wing Back,7,Carpi,1683,['a8fed16b-7cd8-40d0-b1b7-f8ddb9bbcdcf'],4,,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:04.221,Pass,
,,,,,,,,,,,,,,,,,,1.058823,,,,,,,,,,,,,cb02d2ce-f43d-4797-a061-29a78f813933,119,,"[92.4, 67.1]",3878552,2,,,,,1.1040528,,Right Foot,,,,"[98.9, 80.0]",Ground Pass,,14.445068,,,Out,Wallace Oliveira dos Santos,387473.0,,,,,,1,From Throw In,Lorenzo Lollo,30829.0,Right Center Midfield,7,Carpi,1683,"['9dcf9b72-814b-4f45-8719-04975eb4a4a4', 'cae39016-fa5a-46c8-921f-dec7b4fdd5ad']",5,,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:05.390,Pass,True
,,,,,,,,,,,,,,,,,,1.252625,,,,,,,,,,,,,d64ef616-6ec4-496b-9c13-4ce0a2d578da,121,,"[24.6, 0.1]",3878552,2,,,,,0.08360355,,,,,,"[42.5, 1.6]",High Pass,,17.96274,,,Incomplete,Rodrigo Sebastián Palacio,7165.0,,,,,Throw-in,1,From Throw In,Juan Guilherme Nunes Jesus,6969.0,Left Back,8,Inter Milan,238,"['0b9a4739-fed8-4795-974b-d79a498fb267', 'eda05ad2-d5cd-4602-9329-f1945020321e']",20,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:20.324,Pass,
,,,,,,,,,,,,,,,,,,0.852642,,,,,,,,,,,,,0b9a4739-fed8-4795-974b-d79a498fb267,123,,"[77.6, 78.5]",3878552,2,,,,,-0.48995733,,Head,,,,"[85.1, 74.5]",High Pass,,8.5,,,,Lorenzo Lollo,30829.0,,,,,Recovery,1,Regular Play,Wallace Oliveira dos Santos,387473.0,Right Wing Back,9,Carpi,1683,"['7b7a13e9-00ea-480a-a2ef-203cbd669482', 'd64ef616-6ec4-496b-9c13-4ce0a2d578da']",21,,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:21.577,Pass,
,,,,,,,,,,,,,,,,,,1.052727,,,,,,,,,,,,,2066d9a8-f897-4272-a20c-16d0bada59bf,125,,"[85.1, 74.5]",3878552,2,,,,,-0.033320997,,Head,,,,"[94.1, 74.2]",High Pass,,9.004998,,,Incomplete,Ryder Matos Santos,7696.0,,,,,,1,Regular Play,Lorenzo Lollo,30829.0,Right Center Midfield,9,Carpi,1683,"['45e84c69-08bf-4d84-a5d3-e2fdfffc5d2a', 'e3227bdb-0aaa-484f-9357-5721b6edac18']",22,,,,,,,,,,,,,,,,,,,Carpi,1683,00:02:22.429,Pass,
