50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b04a73d6-1900-4348-a07b-558fda3be3ef,2595,,,"[78.8, 77.1]",3879552,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edenílson Andrade dos Santos,25116.0,,Right Wing Back,152,Udinese,230,['6be0555d-b206-4e66-b250-96746fda31eb'],42,,,,,,,,,,,,,,,,,,Udinese,230,00:17:42.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,edb682b3-e4dc-45f0-b4b7-50b7ce5e19d5,2599,,,"[89.3, 50.2]",3879552,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duván Esteban Zapata Banguera,7017.0,,Right Center Forward,152,Udinese,230,"['2d5ae1df-73ee-4af5-939d-32415f81f10d', '5bd1186d-cc4c-4494-ad28-222fcc29c892']",46,,,,,,,,,,,,,,,,,,Udinese,230,00:17:46.544,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdc38a72-3168-4505-8fe1-2c4977fd75ba,2602,,,"[92.6, 77.9]",3879552,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emmanuel Agyemang-Badu,24722.0,,Right Center Midfield,152,Udinese,230,['facacce9-68b2-4092-b2e4-f35871d49487'],49,,,,,,,,,,,,,,,,,,Udinese,230,00:17:49.320,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,106614e0-b3c8-44d7-ba5e-995c2e540c26,2605,,,"[109.6, 47.1]",3879552,62,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duván Esteban Zapata Banguera,7017.0,,Right Center Forward,152,Udinese,230,['b8e016bd-48b1-412f-b678-ca81edc2dadb'],53,,,,,,,,,,,,,,,,,,Udinese,230,00:17:53.323,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6b1e2bff-3455-4401-8171-b16d406bfb53,2611,,,"[79.5, 47.7]",3879552,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mattia Destro,8103.0,,Right Center Forward,153,Bologna,240,['a8bff002-25fa-4f04-8e91-e7895d817fba'],29,,,,,,,,,,,,,,,,,,Bologna,240,00:18:29.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0281647f-0793-44fc-9eeb-381852b78942,2613,,,"[48.1, 29.1]",3879552,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Antônio De Mattos Filho,27044.0,,Left Center Midfield,154,Udinese,230,['808e1e4f-1a83-4e27-8d21-31e044bfe095'],30,,,,,,,,,,,,,,,,,,Udinese,230,00:18:30.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa1e6261-251e-459a-92f9-a6d0ce52484d,2615,,,"[46.5, 47.3]",3879552,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Lodi,40367.0,,Center Defensive Midfield,154,Udinese,230,['b66fba95-0122-44c5-b280-21fdb8fe4011'],31,,,,,,,,,,,,,,,,,,Udinese,230,00:18:31.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a35191f-a189-49f0-83ef-fa3efb95641b,2619,,,"[29.0, 48.6]",3879552,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Molla Wagué,3577.0,,Right Center Back,154,Udinese,230,['553410f9-b302-46a8-848c-f464980c3422'],33,,,,,,,,,,,,,,,,,,Udinese,230,00:18:33.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7661a194-bd0c-4538-ae27-91d09df6d270,2622,,,"[10.0, 44.0]",3879552,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Orestis Karnezis,3742.0,,Goalkeeper,154,Udinese,230,['60be7b72-a40b-410e-82a6-dd3129a43279'],37,,,,,,,,,,,,,,,,,,Udinese,230,00:18:37.340,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7a115f81-695e-4d22-91bf-9052b1a7bb4c,2625,,,"[72.5, 49.8]",3879552,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duván Esteban Zapata Banguera,7017.0,,Right Center Forward,154,Udinese,230,['301d0394-3551-422e-8b4d-1014735b8abf'],44,,,,,,,,,,,,,,,,,,Udinese,230,00:18:44.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,533f09da-caa0-41d2-884e-9e7946895b9e,2628,,,"[48.9, 52.2]",3879552,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Lodi,40367.0,,Center Defensive Midfield,154,Udinese,230,['f82f830f-981a-4bd3-a45d-5eab292f6213'],46,,,,,,,,,,,,,,,,,,Udinese,230,00:18:46.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fde65b5-249a-4114-9372-c56dd4823c1b,2632,,,"[42.8, 31.6]",3879552,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Rodrigo Piris Leguizamón,46670.0,,Left Center Back,154,Udinese,230,['5c766e7a-7c8f-44e1-91be-2fa2828c33a4'],49,,,,,,,,,,,,,,,,,,Udinese,230,00:18:49.183,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b91b715a-c8a3-4315-9a32-ef77fa9a5e30,2635,,,"[63.2, 12.8]",3879552,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,,Left Wing Back,154,Udinese,230,['a42a1eb5-5baf-4b59-8c3f-929e6ee925d8'],51,,,,,,,,,,,,,,,,,,Udinese,230,00:18:51.730,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d13dbb2b-63ee-4b86-83ab-c6476e7439b9,2640,,,"[86.5, 23.7]",3879552,63,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duván Esteban Zapata Banguera,7017.0,,Right Center Forward,154,Udinese,230,['29d20a7f-13c1-4c69-9a91-ee11d23773db'],54,,,,,,,,,,,,,,,,,,Udinese,230,00:18:54.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d7f3ece-14c3-4f44-bd7c-f0b95fbc9126,2644,,,"[84.9, 11.9]",3879552,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Di Natale,19846.0,,Left Center Forward,155,Udinese,230,"['056b1531-bb2d-4531-920e-1dca1cff71d1', '601b1180-8053-43ed-97f2-5d8b3e377787']",5,,,,,,,,,,,,,,,,,,Udinese,230,00:19:05.705,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9bf6a91-1dae-43cc-bbf5-17e82f6708c2,2646,,,"[76.6, 6.5]",3879552,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,,Left Wing Back,155,Udinese,230,['68971543-1055-4710-b18d-97281b41f873'],6,,,,,,,,,,,,,,,,,,Udinese,230,00:19:06.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,05325fa0-6498-4dec-a268-4d4ff284cea0,2652,,,"[72.2, 9.2]",3879552,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Di Natale,19846.0,,Left Center Forward,156,Udinese,230,['e86a1127-64da-4f72-9e7f-525a07f41723'],13,,,,,,,,,,,,,,,,,,Udinese,230,00:19:13.216,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,37dfc205-e31a-42f1-894e-de67093bc734,2655,,,"[99.3, 44.9]",3879552,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edenílson Andrade dos Santos,25116.0,,Right Wing Back,156,Udinese,230,['5e05517a-c0fb-4d65-af80-8ef754463ad4'],18,,,,,,,,,,,,,,,,,,Udinese,230,00:19:18.475,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fc5e3a0c-a36e-4318-899f-1ba33b77934e,2657,,,"[90.4, 25.9]",3879552,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anthony Mounier,34565.0,,Left Center Forward,157,Bologna,240,['2e090738-2299-4a9c-a11d-8130b0373559'],51,,,,,,,,,,,,,,,,,,Bologna,240,00:19:51.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0018308d-3a79-445b-998f-246641a19b56,2660,,,"[34.1, 61.1]",3879552,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edenílson Andrade dos Santos,25116.0,,Right Wing Back,158,Udinese,230,['495827f3-abdd-4fe8-8e5d-c3e7bd89e3c2'],53,,,,,,,,,,,,,,,,,,Udinese,230,00:19:53.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ff4f049-7f2e-48a5-96ac-feda56d37a55,2664,,,"[27.0, 54.0]",3879552,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Lodi,40367.0,,Center Defensive Midfield,158,Udinese,230,['a310e300-d8fd-4683-b839-3f9b42d4cd0c'],55,,,,,,,,,,,,,,,,,,Udinese,230,00:19:55.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,82f70573-5b9c-4925-ae64-c2f9b3f44c10,2667,,,"[41.6, 57.5]",3879552,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emmanuel Agyemang-Badu,24722.0,,Right Center Midfield,158,Udinese,230,['1bbb18af-8f3d-4145-acc6-fc93b42cd6b6'],56,,,,,,,,,,,,,,,,,,Udinese,230,00:19:56.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9d1dfaa-5e1e-4064-b9b4-3d26da8983d5,2670,,,"[35.9, 67.7]",3879552,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edenílson Andrade dos Santos,25116.0,,Right Wing Back,158,Udinese,230,['9cca82dd-8ea6-4141-b177-7b3520e7c774'],57,,,,,,,,,,,,,,,,,,Udinese,230,00:19:57.774,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbcb37e0-c8f2-4c45-af2d-330ae0854ce3,2673,,,"[56.5, 54.0]",3879552,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Di Natale,19846.0,,Left Center Forward,158,Udinese,230,['c5d829d5-9fe9-405c-accf-f2c41d38d7c7'],0,,,,,,,,,,,,,,,,,,Udinese,230,00:20:00.045,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,795ac4f1-d827-4786-83fc-67229743068e,2677,,,"[78.4, 74.8]",3879552,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emmanuel Agyemang-Badu,24722.0,,Right Center Midfield,158,Udinese,230,['7b01f27b-6f44-41f9-b6e3-5ec2307dbe77'],4,,,,,,,,,,,,,,,,,,Udinese,230,00:20:04.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,322c1c86-97db-4c49-97a1-35353ede269e,2680,,,"[82.7, 75.7]",3879552,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edenílson Andrade dos Santos,25116.0,,Right Wing Back,159,Udinese,230,['6e659b5c-e6d7-41b9-aa93-97c8d6e691be'],11,,,,,,,,,,,,,,,,,,Udinese,230,00:20:11.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee0e5193-651c-433f-a026-95148846f1cf,2682,,,"[79.6, 59.9]",3879552,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesco Lodi,40367.0,,Center Defensive Midfield,159,Udinese,230,['2ceb308e-2491-4296-92ae-97fb237e2899'],12,,,,,,,,,,,,,,,,,,Udinese,230,00:20:12.645,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,33647dfd-d4ac-4579-bd37-771df48fcae6,2690,,,"[53.0, 20.0]",3879552,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Anthony Mounier,34565.0,,Left Center Forward,160,Bologna,240,"['3a7a337b-578d-48cb-aeb3-7bec9dbcbc70', 'c8c9c570-c13e-441b-ab85-a5e7bfe96e2a']",16,,,,,,,,,,,,,,,,,,Bologna,240,00:20:16.116,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,957baa3a-3d05-49db-b48e-7515b730f9ec,2695,,,"[67.6, 41.8]",3879552,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Rizzo,11729.0,,Right Center Midfield,161,Bologna,240,['21075e67-8543-4ef5-a8c0-42b52ffa4994'],39,,,,,,,,,,,,,,,,,,Bologna,240,00:20:39.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8cc6963-9d64-49b8-a0cc-adce3128e538,2697,,,"[73.6, 70.0]",3879552,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alex Ferrari,7704.0,,Right Back,161,Bologna,240,['41c29ecb-9a28-4624-ab61-7a0c8da9b139'],40,,,,,,,,,,,,,,,,,,Bologna,240,00:20:40.818,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c34c41e8-8c83-497a-a5e2-076b13419382,2699,,,"[93.5, 56.0]",3879552,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mattia Destro,8103.0,,Right Center Forward,161,Bologna,240,['6b1b9236-6406-4c7f-825c-3b0aec173f9d'],42,,,,,,,,,,,,,,,,,,Bologna,240,00:20:42.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56a0a5f4-76b2-48ec-b9a4-4f572b99bb4b,2702,,,"[56.5, 37.8]",3879552,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Di Natale,19846.0,,Left Center Forward,162,Udinese,230,['57668cda-663d-4210-90ab-63293712b9e8'],44,,,,,,,,,,,,,,,,,,Udinese,230,00:20:44.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae7be904-6227-45b7-bf70-21e9b18dad2f,2705,,,"[58.2, 26.9]",3879552,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duván Esteban Zapata Banguera,7017.0,,Right Center Forward,162,Udinese,230,"['8d442bf8-df6e-4655-945d-886a9410faf8', 'ffdf3c4e-3929-4f40-8e15-964819d86375']",46,,,,,,,,,,,,,,,,,,Udinese,230,00:20:46.497,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2f4b3611-2987-4b03-89d6-7c9e7d995994,2710,,,"[56.5, 15.6]",3879552,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,,Left Wing Back,162,Udinese,230,['9050a55c-d1fa-41c0-a049-71eeeb975011'],50,,,,,,,,,,,,,,,,,,Udinese,230,00:20:50.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fe67bd9-2ab2-41a0-ad4c-286c4236e940,2714,,,"[59.2, 17.8]",3879552,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duván Esteban Zapata Banguera,7017.0,,Right Center Forward,162,Udinese,230,"['5313285f-7ac6-45f8-b3ce-6ff0b973a8fa', '73f816e8-4ef5-4102-9078-2ffa26662b56']",53,,,,,,,,,,,,,,,,,,Udinese,230,00:20:53.159,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3ee6db31-0188-4eaa-999c-357156273439,2717,,,"[84.9, 48.8]",3879552,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Di Natale,19846.0,,Left Center Forward,162,Udinese,230,['0803a06b-f419-48b7-a4f9-5c90587127d5'],59,,,,,,,,,,,,,,,,,,Udinese,230,00:20:59.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d6f0b2f-83e7-402b-a65a-22370d664566,2722,,,"[46.1, 30.5]",3879552,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Mounier,34565.0,,Left Center Forward,164,Bologna,240,['f4ded0c4-ea0e-42b4-b0d7-e00043c31404'],35,,,,,,,,,,,,,,,,,,Bologna,240,00:21:35.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8d50625-ca66-4514-85ec-a11936bc51d9,2725,,,"[42.7, 16.6]",3879552,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Masina,7169.0,,Left Back,164,Bologna,240,['be1b514e-888d-42e3-9f8b-9f5488c9087b'],37,,,,,,,,,,,,,,,,,,Bologna,240,00:21:37.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f639ebe6-6f70-4ac3-965c-e13f43783358,2727,,,"[62.5, 17.0]",3879552,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Mounier,34565.0,,Left Center Forward,164,Bologna,240,['9941d53c-7561-44f6-8df7-8b7559877860'],39,,,,,,,,,,,,,,,,,,Bologna,240,00:21:39.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bf9020a-a3fe-4d80-b78b-16e93d384308,2732,,,"[3.1, 46.7]",3879552,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Orestis Karnezis,3742.0,,Goalkeeper,164,Bologna,240,['f044ab58-6e46-4160-b50f-ca18544db4c7'],46,,,,,,,,,,,,,,,,,,Udinese,230,00:21:46.267,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,38cd04a6-b280-4e38-94f9-abb8fd1fd075,2734,,,"[20.0, 77.0]",3879552,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edenílson Andrade dos Santos,25116.0,,Right Wing Back,164,Bologna,240,['a08a358c-2dc5-4740-a089-97d8ddb2a5d8'],48,,,,,,,,,,,,,,,,,,Udinese,230,00:21:48.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fa9656d-0ec5-4d4b-a0cf-e9555dcc2139,2738,,,"[110.1, 42.5]",3879552,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Brienza,45591.0,,Center Attacking Midfield,164,Bologna,240,['e9781973-e156-475d-a72b-10a6e178cfda'],51,,,,,,,,,,,,,,,,,,Bologna,240,00:21:51.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9769faf7-cad2-488f-b7f2-5084704906f1,2748,,,"[62.5, 54.0]",3879552,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adam Masina,7169.0,,Left Back,166,Bologna,240,['df758308-89e3-4633-ae7c-a2a46d7b8165'],54,,,,,,,,,,,,,,,,,,Bologna,240,00:22:54.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,688642d1-3ac5-4ac3-8c5f-4f19ff084c84,2751,,,"[76.7, 49.2]",3879552,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Amadou Diawara,8284.0,,Center Defensive Midfield,166,Bologna,240,['fe2e4824-b583-4a6f-9d98-6cea32b0bf36'],56,,,,,,,,,,,,,,,,,,Bologna,240,00:22:56.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,170ec1e3-b3fe-4573-8a1d-6189ba5da968,2754,,,"[84.0, 70.2]",3879552,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luca Rizzo,11729.0,,Right Center Midfield,166,Bologna,240,['ffa08d8a-18b3-4efc-a6b2-154868d7ff50'],59,,,,,,,,,,,,,,,,,,Bologna,240,00:22:59.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,84a6f49e-acbd-478b-99bb-7028c3368f0d,2759,,,"[93.3, 73.0]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anthony Mounier,34565.0,,Left Center Forward,166,Bologna,240,['aa4175dc-2c2e-4c3a-999c-907ac47fd1cb'],0,,,,,,,,,,,,,,,,,,Bologna,240,00:23:00.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d28e5f0-15d2-450a-986f-f0c958f6515c,2761,,,"[96.9, 67.1]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luca Rizzo,11729.0,,Right Center Midfield,166,Bologna,240,['7352aef4-8aac-4afa-a8ab-a5c0f3108046'],1,,,,,,,,,,,,,,,,,,Bologna,240,00:23:01.752,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6894383e-2f95-4d64-9971-e392cb1448d7,2763,,,"[101.2, 67.6]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anthony Mounier,34565.0,,Left Center Forward,166,Bologna,240,['213102cb-a17f-4960-ac7c-a00169b31ff3'],2,,,,,,,,,,,,,,,,,,Bologna,240,00:23:02.439,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e036a086-c01a-4680-9249-f53dffa549b7,2777,,,"[58.2, 30.2]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Di Natale,19846.0,,Left Center Forward,166,Bologna,240,['a689b42f-fb65-449a-9e4c-3d93fee4077c'],14,,,,,,,,,,,,,,,,,,Udinese,230,00:23:14.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8de0649c-25f2-4f5c-bed0-9aa6e4126671,2779,,,"[49.6, 58.2]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marios Oikonomou,8873.0,,Right Center Back,167,Bologna,240,['18b16e19-6c92-43b0-b400-e5d9a75d1fc7'],15,,,,,,,,,,,,,,,,,,Bologna,240,00:23:15.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,97a09d1c-d126-4c7a-9866-74bfe3742126,2782,,,"[96.3, 66.9]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Brienza,45591.0,,Center Attacking Midfield,167,Bologna,240,['7d600bbb-5600-422f-b758-5c63b6eac3ba'],23,,,,,,,,,,,,,,,,,,Bologna,240,00:23:23.077,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ccc7b8b6-5d00-440a-b917-c56e1fdaec5c,2791,,,"[47.9, 9.2]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Duván Esteban Zapata Banguera,7017.0,,Right Center Forward,167,Bologna,240,['698c26f0-0bac-4ec7-a155-341cbf042d3a'],28,,,,,,,,,,,,,,,,,,Udinese,230,00:23:28.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d532ab74-94f6-44f1-81ab-765221937d33,2793,,,"[45.0, 70.2]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marios Oikonomou,8873.0,,Right Center Back,168,Bologna,240,['11927b4c-9289-44ec-b5a4-cccc36ebcbde'],37,,,,,,,,,,,,,,,,,,Bologna,240,00:23:37.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcd055dd-3fea-4cbb-b98d-d03bed1051da,2795,,,"[44.5, 41.4]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Rossettini,7142.0,,Left Center Back,168,Bologna,240,['6ac58362-af09-4a3a-a887-56a251382fa4'],39,,,,,,,,,,,,,,,,,,Bologna,240,00:23:39.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85815716-5235-4b2c-97e0-a93645fee4b1,2797,,,"[53.2, 62.9]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marios Oikonomou,8873.0,,Right Center Back,168,Bologna,240,['93568d4c-ccd5-42c4-b9bf-193e35e0c5fb'],42,,,,,,,,,,,,,,,,,,Bologna,240,00:23:42.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79c4429a-84a9-4b47-9b8b-ae6d299c4f64,2800,,,"[53.0, 40.8]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Rossettini,7142.0,,Left Center Back,168,Bologna,240,['35111a66-d8bb-4c2c-a50c-e871275a1565'],46,,,,,,,,,,,,,,,,,,Bologna,240,00:23:46.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaa319ca-00dd-47fc-a0dc-41351e62e9c2,2802,,,"[63.1, 22.2]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erick Antonio Pulgar Farfán,7175.0,,Left Center Midfield,168,Bologna,240,['3d0740de-0631-4f2d-ad8a-d03773ee7a05'],48,,,,,,,,,,,,,,,,,,Bologna,240,00:23:48.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bef72d5-3ea4-4ad9-9877-92516ac2f5f5,2805,,,"[76.9, 3.4]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam Masina,7169.0,,Left Back,168,Bologna,240,['193a70ed-2c95-4374-bbc4-3dbb5f46b7f4'],50,,,,,,,,,,,,,,,,,,Bologna,240,00:23:50.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca018044-3b8f-4afc-a4c3-d9373096dba8,2808,,,"[83.1, 15.5]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amadou Diawara,8284.0,,Center Defensive Midfield,168,Bologna,240,['16714bf8-f8a9-4617-8947-87b65dca906a'],53,,,,,,,,,,,,,,,,,,Bologna,240,00:23:53.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6125b8c-bdf8-4ce5-ba8d-2980a5aa6db4,2811,,,"[69.2, 3.6]",3879552,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erick Antonio Pulgar Farfán,7175.0,,Left Center Midfield,168,Bologna,240,['16b89910-1858-4924-bd0e-b24cbb3a25b1'],56,,,,,,,,,,,,,,,,,,Bologna,240,00:23:56.665,Ball Receipt*,
