50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.181428,,,,,,,,,,,,,4724d90e-82c9-4998-8714-0590280023e6,1063,,"[78.3, 46.5]",3879670,27,,,,-1.1049412,,Left Foot,,,"[87.4, 28.4]",,Ground Pass,,20.258825,,,,Luca Siligardi,11494.0,,,,,,1,From Throw In,Leandro Greco,32119.0,Center Defensive Midfield,49,Hellas Verona,226,['ee6fceb8-1a14-4c8f-af38-8b287f39b481'],8,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:08.432,Pass,
,,,,,,,,,,,,,,,,1.476023,,,,,,,,,,,,,57c75407-1655-4ad4-8c6c-1508c2c45ced,1070,,"[22.7, 53.6]",3879670,27,,,,0.40674707,,Right Foot,,True,"[29.2, 56.4]",,Ground Pass,,7.077429,,,,Sami Khedira,5566.0,,,,,Recovery,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Wing Back,50,Juventus,224,"['6f1817d6-3aee-40af-b335-78184adadd6a', 'fa4eb450-d0a2-432e-83ea-8b88fc720f4f']",12,,,,,,,,,,,,,,,,,Juventus,224,00:27:12.370,Pass,True
,,,,,,,,,,,,,,,,0.903641,,,,,,,,,,,,,0fbc9a51-1e6f-46f9-a43e-e8c7dd4e46f2,1074,,"[28.4, 54.2]",3879670,27,,,,-1.7894653,,Right Foot,,,"[27.0, 47.9]",,Ground Pass,,6.453681,,,,Claudio Marchisio,8294.0,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,50,Juventus,224,['0dad1c77-4d8b-46fd-afe1-0606ff11b3b1'],14,,,,,,,,,,,,,,,,,Juventus,224,00:27:14.152,Pass,
,,,,,,,,,,,,,,,,1.661505,,,,,,,,,,,,,d1410838-0018-40f0-9633-1666b9e82122,1077,,"[35.2, 42.3]",3879670,27,,,,-1.4022611,,Right Foot,,,"[40.9, 8.8]",,Ground Pass,,33.981464,,,,Alex Sandro Lobo Silva,6945.0,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,50,Juventus,224,['617f04dd-b7cd-4267-a600-52787e055155'],16,,,,,,,,,,,,,,,,,Juventus,224,00:27:16.656,Pass,
,,,,,,,,,,,,,,,,0.713172,,,,,,,,,,,,,113a82f1-db0b-4c49-b6f1-6c8371bb8056,1081,,"[63.2, 11.7]",3879670,27,,,,0.22627336,,Left Foot,,,"[77.1, 14.9]",,Ground Pass,,14.26359,,,,Álvaro Borja Morata Martín,3477.0,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Wing Back,50,Juventus,224,"['02f12558-8013-42e7-aebd-8b71f8cc9be1', '65727f52-6e39-40ed-968b-5b032c3d8717']",21,,,,,,,,,,,,,,,,,Juventus,224,00:27:21.915,Pass,True
,,,,,,,,,,,,,,,,2.96342,,,,,,,,,,,,,adf76925-7de0-41e2-8794-879ad6fbaa24,1084,,"[70.2, 20.9]",3879670,27,,,,1.1880106,,Right Foot,,,"[91.5, 73.8]",,High Pass,,57.027187,,,,Paulo Bruno Exequiel Dybala,5743.0,,True,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Center Forward,50,Juventus,224,['3d480063-c9e8-4cfa-ad07-46c3847d02c9'],24,,,,,,,,,,,,,,,,,Juventus,224,00:27:24.664,Pass,
,,,,,,,,,,,,,,,,1.157081,,,,,,,,,,,,,584cd388-3bf3-4d74-82aa-840cbfec98c7,1087,,"[96.2, 69.0]",3879670,27,,,,-0.3296244,,Left Foot,,,"[111.4, 63.8]",,Ground Pass,,16.064869,,,,Sami Khedira,5566.0,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,50,Juventus,224,['e6159bde-b1e4-4bc5-9633-ed92c7c89c3c'],29,,,,,,,,,,,,,,,,,Juventus,224,00:27:29.870,Pass,
,,,,,,,,,,,,,,,,0.193321,,,,,,,,,,,,,113d43e0-6d23-4b00-9f53-d39fdbbced3f,1091,,"[111.4, 63.8]",3879670,27,,,,-1.5707964,,Right Foot,,,"[111.4, 59.4]",,Ground Pass,,4.4,,Incomplete,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,50,Juventus,224,"['115dc226-305d-479c-90d1-7d8905b7efb3', '85760d56-743b-46e5-aa48-4bb4b9aa18dc', 'fb06cb7c-4c49-44a6-b109-3cb4e700eb20']",31,,,,,,,,,,,,,,,,,Juventus,224,00:27:31.207,Pass,True
,,,,,,,,,,,,,,,,2.189115,,,,,,,,,,,,,7cc77567-9eb8-4cba-91db-d09e6406ba08,1094,,"[2.3, 12.7]",3879670,27,,,,-0.45820302,,Left Foot,,,"[24.4, 1.8]",,Ground Pass,,24.641834,,,,Luca Siligardi,11494.0,,,,,Recovery,1,Regular Play,Filip Helander,7966.0,Left Center Back,51,Hellas Verona,226,['490883b6-ecb8-4215-9649-ccb8cefc0b7b'],33,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:33.674,Pass,
,,,,,,,,,,,,,,,,1.122162,,,,,,,,,,,,,e0a2ad3b-5be6-4a3a-82e1-23ae03aa4f85,1098,,"[33.0, 1.6]",3879670,27,,,,2.0988708,,Left Foot,,,"[28.1, 10.0]",,Ground Pass,,9.72471,,,,Emil Hallfreðsson,5512.0,,,,,,1,Regular Play,Luca Siligardi,11494.0,Left Midfield,51,Hellas Verona,226,['4a3c1473-90f8-4868-a27e-63a1a451ed41'],38,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:38.621,Pass,
,,,,,,,,,,,,,,,,0.790714,,,,,,,,,,,,,4233524a-071c-4f6c-befa-6ad29abb511a,1102,,"[30.3, 6.0]",3879670,27,,,,-0.5880026,,Left Foot,,,"[36.6, 1.8]",,Ground Pass,,7.5716577,,,,Luca Siligardi,11494.0,,,,,,1,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,51,Hellas Verona,226,['d18b6f0e-e536-4656-8473-e8da899d8446'],41,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:41.325,Pass,
,,,,,,,,,,,,,,,,0.09122,,,,,,,,,,,,,4d48fb76-fab1-45ff-9eeb-08beb38d76f0,1106,,"[36.6, 1.8]",3879670,27,,,,0.0,,Left Foot,,,"[39.0, 1.8]",,Low Pass,,2.4,,Incomplete,,Emil Hallfreðsson,5512.0,,,,,,1,Regular Play,Luca Siligardi,11494.0,Left Midfield,51,Hellas Verona,226,"['483ef4b3-1648-411d-a111-0d02ba061f88', '78f3e58e-a611-48b2-8973-f4e43e0bc54d', 'c4fd46e4-1347-4563-bde5-bd2f7e71729b']",43,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:43.449,Pass,True
,,,,,,,,,,,,,,,,3.620656,,,,,,,,,,,,,a92f34d0-bedf-4313-9279-4732921b3761,1109,,"[30.5, 0.1]",3879670,27,True,,,2.0081341,,,,,"[23.3, 15.5]",,Low Pass,,17.0,,,,Filip Helander,7966.0,,,,,Throw-in,1,From Throw In,Samuel Souprayen,7695.0,Left Back,52,Hellas Verona,226,['96ecf569-ecb7-4533-96f9-1540d3baffb1'],52,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:52.527,Pass,
,,,,,,,,,,,,,,,,2.301528,,,,,,,,,,,,,97e14f5f-0416-477b-98b3-3beb23ef48a5,1111,,"[22.4, 20.7]",3879670,27,,,,1.4171262,,Left Foot,,,"[28.1, 57.5]",,Ground Pass,,37.238823,,,,Matteo Bianchetti,8421.0,,,,,,1,From Throw In,Filip Helander,7966.0,Left Center Back,52,Hellas Verona,226,['adc30652-1883-49e2-a9c2-acc4a513eec2'],58,,,,,,,,,,,,,,,,,Hellas Verona,226,00:27:58.539,Pass,
,,,,,,,,,,,,,,,,1.608258,,,,,,,,,,,,,667c707d-6721-4962-83be-84d3e3d851e3,1114,,"[35.6, 58.0]",3879670,28,,,,-1.8414104,,Right Foot,,,"[31.3, 42.5]",,Ground Pass,,16.085398,,,,Vangelis Moras,31488.0,,,,,,1,From Throw In,Matteo Bianchetti,8421.0,Right Back,52,Hellas Verona,226,['aa482f05-c4e8-4742-a685-96ba041149a8'],3,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:03.843,Pass,
,,,,,,,,,,,,,,,,1.70555,,,,,,,,,,,,,ff258ce3-c1d8-4607-969b-8f4334fdd8c9,1117,,"[35.6, 40.6]",3879670,28,,,,-1.6762241,,Right Foot,,,"[33.6, 21.7]",,Ground Pass,,19.005526,,,,Filip Helander,7966.0,,,,,,1,From Throw In,Vangelis Moras,31488.0,Right Center Back,52,Hellas Verona,226,['03a4cf9a-d7dd-4789-99c0-a661781f3247'],6,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:06.556,Pass,
,,,,,,,,,,,,,,,,0.987969,,,,,,,,,,,,,4085fd50-bd5a-47ba-8e26-e5acff9ca2e8,1120,,"[37.7, 13.8]",3879670,28,,,,-1.3193523,,Left Foot,,,"[40.5, 2.9]",,Ground Pass,,11.253888,,,,Samuel Souprayen,7695.0,,,,,,1,From Throw In,Filip Helander,7966.0,Left Center Back,52,Hellas Verona,226,['f107334d-28d4-4a1a-9a95-754a0d5b4422'],11,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:11.006,Pass,
,,,,,,,,,,,,,,,,2.411115,,,,,,,,,,,,,5445631a-3f2b-4758-abe5-246d14503e18,1123,,"[41.3, 2.9]",3879670,28,,,,0.98279375,,Right Foot,,,"[65.1, 38.6]",,High Pass,,42.90606,,,,Giampaolo Pazzini,6686.0,,,,,,1,From Throw In,Samuel Souprayen,7695.0,Left Back,52,Hellas Verona,226,['f32aaaf0-3251-48c9-b761-e29eec84d6fc'],12,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:12.982,Pass,
,,,,,,,,,,,,,,,,4.04744,,,,,,,,,,,,,6f91d988-ddce-451f-aec2-6ef4ffb35629,1126,,"[64.3, 37.9]",3879670,28,,,True,1.4099559,,,,,"[69.8, 71.8]",,High Pass,,34.343266,,,,Paweł Wszołek,11339.0,,,,,,1,From Throw In,Giampaolo Pazzini,6686.0,Center Forward,52,Hellas Verona,226,"['7e05ea9f-f2e6-4d7f-89f4-22d232ab8a0e', 'ee688110-d002-4387-ac78-092a540beda3']",15,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:15.393,Pass,True
,,,,,,,,,,,,,,,,0.153018,,,,,,,,,,,,,8f2dd722-4008-4b27-bd03-3669c57751b8,1129,,"[69.8, 73.4]",3879670,28,,,,0.0,,Right Foot,,,"[72.8, 73.4]",,Ground Pass,,3.0,,Incomplete,,Artur Ioniţă,7949.0,,,,,,1,From Throw In,Paweł Wszołek,11339.0,Right Midfield,52,Hellas Verona,226,"['3f14242e-39bf-47fb-ba14-1a92e5c967a9', '4e4345d2-d2d2-46fe-a9b3-00c8ff0d43ad']",19,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:19.483,Pass,
,,,,,,,,,,,,,,,,1.028837,,,,,,,,,,,,,98475ae5-5b6f-4aa2-8d3e-2ad5a2775f6a,1134,,"[35.6, 5.2]",3879670,28,,,,1.5091462,,Right Foot,,,"[36.6, 21.4]",,Ground Pass,,16.230835,,,,Paul Pogba,20004.0,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Wing Back,53,Juventus,224,"['3481476a-0776-40b2-95de-260c9b3cf07f', '5c9c35f6-4fd5-4b9f-99ab-e747aa08ef0d']",20,,,,,,,,,,,,,,,,,Juventus,224,00:28:20.985,Pass,True
,,,,,,,,,,,,,,,,1.135656,,,,,,,,,,,,,9a9049f9-4608-4786-9b2a-989246cdd114,1136,,"[36.6, 21.4]",3879670,28,,,,-2.296358,,Right Foot,,,"[26.4, 9.9]",,Ground Pass,,15.371727,,,,Giorgio Chiellini,6954.0,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,53,Juventus,224,['226ab0f1-842a-4e37-8eb3-ffd6c453a2af'],22,,,,,,,,,,,,,,,,,Juventus,224,00:28:22.014,Pass,
,,,,,,,,,,,,,,,,1.15922,,,,,,,,,,,,,48b16039-d3b1-413d-bacf-2b341b0498fb,1139,,"[28.0, 8.5]",3879670,28,,,,0.04694535,,Left Foot,,,"[42.9, 9.2]",,Ground Pass,,14.916434,,,,Alex Sandro Lobo Silva,6945.0,,,,,,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,53,Juventus,224,['8f25fdbb-a4f9-49ee-ba19-fa9e9849948e'],23,,,,,,,,,,,,,,,,,Juventus,224,00:28:23.950,Pass,
,,,,,,,,,,,,,,,,2.528972,,,,,,,,,,,,,49b92678-d300-47f5-93d9-289661433190,1141,,"[42.9, 9.2]",3879670,28,,,,1.5755357,,Left Foot,,,"[42.8, 30.3]",,Ground Pass,,21.100237,,,,Paul Pogba,20004.0,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Wing Back,53,Juventus,224,['ffb081c8-5238-4153-a35a-5bdb9510b538'],25,,,,,,,,,,,,,,,,,Juventus,224,00:28:25.109,Pass,
,,,,,,,,,,,,,,,,4.130765,,,,,,,,,,,,,b2fda918-24c8-4a9a-8c5f-2639cb8e8829,1145,,"[41.3, 38.3]",3879670,28,,,,0.66104317,,Right Foot,,,"[90.8, 76.8]",,High Pass,,62.70965,,,,Stephan Lichtsteiner,5541.0,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,53,Juventus,224,"['4702228f-4291-48b8-8ad8-4ac5e66b4741', 'd933e307-0640-44f6-a73c-1b70959c5da4']",29,,,,,,,,,,,,,,,,,Juventus,224,00:28:29.702,Pass,True
,,,,,,,,,,,,,,,,0.962101,,,,,,,,,,,,,e6da19a3-01c1-44f3-a1f1-f7a1b44bb727,1151,,"[103.4, 80.0]",3879670,28,,,,-2.642246,,,,,"[97.9, 77.0]",,Low Pass,,6.264982,,,,Sami Khedira,5566.0,,,,,Throw-in,1,From Throw In,Stephan Lichtsteiner,5541.0,Right Wing Back,54,Juventus,224,['835f4fa5-2b05-4c13-8630-de6a03a7cecf'],47,,,,,,,,,,,,,,,,,Juventus,224,00:28:47.673,Pass,
,,,,,,,,,,,,,,,,0.290949,,,,,,,,,,,,,d39b9cbf-abbd-44b8-ae77-3427f8bab55b,1155,,"[97.9, 77.0]",3879670,28,,,,0.21406068,,Right Foot,,,"[100.2, 77.5]",,Ground Pass,,2.3537204,,Incomplete,,Stephan Lichtsteiner,5541.0,,,,,,1,From Throw In,Sami Khedira,5566.0,Right Center Midfield,54,Juventus,224,"['24d6f4cb-179d-4a7d-a47a-74865201ce72', '58822cd2-a1f5-4079-a5b2-27a4329361ba', '795bf742-db0d-4a9e-8127-514153af1fc8']",50,,,,,,,,,,,,,,,,,Juventus,224,00:28:50.266,Pass,True
,,,,,,,,,,,,,,,,1.111206,,,,,,,,,,,,,1a119475-5da4-4119-b94b-6d93acf60b9d,1161,,"[35.8, 14.8]",3879670,28,,,,1.989939,,Left Foot,,,"[31.3, 24.9]",,Ground Pass,,11.057124,,,,Leandro Greco,32119.0,,,,,,1,Regular Play,Luca Siligardi,11494.0,Left Midfield,55,Hellas Verona,226,['b08a8c41-eea7-411e-b363-db96a4309cdd'],53,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:53.755,Pass,
,,,,,,,,,,,,,,,,0.704622,,,,,,,,,,,,,11ec709f-c8fb-42ea-9123-05c244f2efcf,1165,,"[49.9, 37.6]",3879670,28,,,,0.12808284,,Left Foot,,,"[63.1, 39.3]",,Ground Pass,,13.309019,,,,Giampaolo Pazzini,6686.0,,,,,,1,Regular Play,Leandro Greco,32119.0,Center Defensive Midfield,55,Hellas Verona,226,"['209aa771-b09f-46a7-b79c-be24c25f7299', 'd4c1f4bb-0e89-4320-aa0d-dc7409b17043']",58,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:58.773,Pass,True
,,,,,,,,,,,,,,,,1.764458,,,,,,,,,,,,,c3a8c999-438a-44e2-a889-ae0a87e1a35d,1174,,"[61.9, 41.3]",3879670,29,,,,-1.6531782,,Left Foot,,,"[59.2, 8.6]",,Ground Pass,,32.81128,,,,Samuel Souprayen,7695.0,,,,,Free Kick,1,From Free Kick,Leandro Greco,32119.0,Center Defensive Midfield,56,Hellas Verona,226,['ada2e6a7-7118-4a3c-934d-e370e21f973e'],12,,,,,,,,,,,,,,,,,Hellas Verona,226,00:29:12.667,Pass,
,,,,,,,,,,,,,,,,1.466472,,,,,,,,,,,,,4fe37d8b-2696-4c4f-b9a0-b3d497aff540,1177,,"[63.4, 8.6]",3879670,29,,,,-0.17933883,,Left Foot,,,"[80.5, 5.5]",,Ground Pass,,17.378723,,,,Luca Siligardi,11494.0,,,,,,1,From Free Kick,Samuel Souprayen,7695.0,Left Back,56,Hellas Verona,226,['b3d2e0a6-581a-4f4d-8b5c-d78a0e86675a'],15,,,,,,,,,,,,,,,,,Hellas Verona,226,00:29:15.591,Pass,
,,,,,,,,,,,,,,,,1.08633,,,,,,,,,,,,,235deb75-7ad7-44d5-a37a-a72c1b5cb912,1181,,"[77.0, 8.0]",3879670,29,,,,2.9488919,,Left Foot,,,"[68.8, 9.6]",,Ground Pass,,8.354639,,,,Emil Hallfreðsson,5512.0,,,,,,1,From Free Kick,Luca Siligardi,11494.0,Left Midfield,56,Hellas Verona,226,['bdb1f1a0-99ee-44a2-b648-c9ea0b8cec2a'],18,,,,,,,,,,,,,,,,,Hellas Verona,226,00:29:18.923,Pass,
,,,,,,,,,,,,,,,,1.293753,,,,,,,,,,,,,c828a748-64f3-4915-998c-663857680b3a,1185,,"[77.0, 5.8]",3879670,29,,,,-2.8430936,,Right Foot,,,"[70.5, 3.8]",,Ground Pass,,6.8007355,,,,Samuel Souprayen,7695.0,,,,,,1,From Free Kick,Emil Hallfreðsson,5512.0,Left Center Midfield,56,Hellas Verona,226,['ccef4129-a2f5-4bd3-afc6-4436839ab698'],24,,,,,,,,,,,,,,,,,Hellas Verona,226,00:29:24.449,Pass,
,,,,,,,,,,,,,,,,1.406059,,,,,,,,,,,,,63f447c9-294a-4fba-be05-eb40713e627b,1187,,"[70.5, 3.8]",3879670,29,,,,1.9835172,,Left Foot,,,"[63.1, 20.7]",,Ground Pass,,18.44912,,,,Leandro Greco,32119.0,,,,,,1,From Free Kick,Samuel Souprayen,7695.0,Left Back,56,Hellas Verona,226,['8a78c353-5153-4e8c-bdd2-b36545b1986a'],25,,,,,,,,,,,,,,,,,Hellas Verona,226,00:29:25.743,Pass,
,,,,,,,,,,,,,,,,3.37899,,,,,,,,,,,,,c536b365-cbb5-4c39-ac93-87176981179d,1190,,"[59.2, 22.7]",3879670,29,,,,1.8597717,,Left Foot,,,"[48.2, 59.7]",,Ground Pass,,38.600517,,,,Vangelis Moras,31488.0,,,,,,1,From Free Kick,Leandro Greco,32119.0,Center Defensive Midfield,56,Hellas Verona,226,['08004b37-4647-4907-99f1-78b9a7f08e44'],28,,,,,,,,,,,,,,,,,Hellas Verona,226,00:29:28.149,Pass,
,,,,,,,,,,,,,,,,1.649653,,,,,,,,,,,,,f0907479-927c-4ca5-85d3-7046fe78ae8d,1192,,"[48.2, 61.9]",3879670,29,,,,0.48152944,,Right Foot,,,"[74.8, 75.8]",,Ground Pass,,30.01283,,,,Paweł Wszołek,11339.0,,,,,,1,From Free Kick,Vangelis Moras,31488.0,Right Center Back,56,Hellas Verona,226,['716eb9f1-d0dd-4a64-9d03-28cb54b2aa55'],31,,,,,,,,,,,,,,,,,Hellas Verona,226,00:29:31.528,Pass,
,,,,,,,,,,,,,,,,0.73628,,,,,,,,,,,,,36408b09-408a-4bfa-8d75-25db22de8d1e,1198,,"[56.0, 6.7]",3879670,29,,,,1.0400229,,Right Foot,,,"[61.4, 15.9]",,Ground Pass,,10.667708,,,,Álvaro Borja Morata Martín,3477.0,,,,,Recovery,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,57,Juventus,224,['8c435e44-88fe-4ca9-aef3-11ce2c66c232'],35,,,,,,,,,,,,,,,,,Juventus,224,00:29:35.759,Pass,
,,,,,,,,,,,,,,,,0.953195,,,,,,,,,,,,,2a0ee309-a2c0-4068-8d3e-35ddf00a911a,1209,,"[96.2, 9.2]",3879670,29,,,,-0.7853982,,Right Foot,,,"[101.4, 4.0]",,Ground Pass,,7.3539104,,,,Álvaro Borja Morata Martín,3477.0,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,57,Juventus,224,"['b3632681-9a32-420c-9d14-e8ba3e140b57', 'cf69438e-7b6b-4165-bede-0191d0fd7d31']",46,,,,,,,,,,,,,,,,,Juventus,224,00:29:46.515,Pass,True
,,,,,,,,,,,,,,,,0.190052,,,,,,,,,,,,,5b0d09ac-baef-4892-8340-5589d04fad1a,1212,,"[98.7, 3.3]",3879670,29,,,,0.95449936,,Right Foot,,,"[100.4, 5.7]",,Low Pass,,2.9410882,,Incomplete,,Paul Pogba,20004.0,,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Center Forward,57,Juventus,224,"['04207691-e46f-4b17-8d8b-5a6c13c9c802', '9b83d606-f81e-4d17-8ee6-e95cc86472b7']",48,,,,,,,,,,,,,,,,,Juventus,224,00:29:48.221,Pass,
,,,,,,,,,,,,,,,,1.335099,,,,,,,,,,,,,455c6107-8ab7-4dcc-99a8-5c2a724da9c6,1216,,"[105.7, 0.1]",3879670,29,True,,,2.8716192,,,,,"[89.8, 4.5]",,Low Pass,,16.497576,,,,Giorgio Chiellini,6954.0,,,,,Throw-in,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Wing Back,58,Juventus,224,['6660be82-9b97-430b-9d0b-488558eecb3f'],57,,,,,,,,,,,,,,,,,Juventus,224,00:29:57.813,Pass,
,,,,,,,,,,,,,,,,0.791025,,,,,,,,,,,,,6d48669c-71e1-4dc6-b472-cb2174e817ee,1218,,"[85.3, 6.2]",3879670,29,,,,1.5865431,,Left Foot,,,"[85.1, 18.9]",,Ground Pass,,12.701574,,,,Claudio Marchisio,8294.0,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,58,Juventus,224,['61b6d751-8b00-4e3a-9d7a-a2b5117aeee2'],59,,,,,,,,,,,,,,,,,Juventus,224,00:29:59.311,Pass,
,,,,,,,,,,,,,,,,0.830397,,,,,,,,,,,,,53002992-91df-4302-9409-d70dd95970fb,1221,,"[85.1, 14.9]",3879670,30,,,,-1.6666554,,Right Foot,,,"[84.1, 4.5]",,Ground Pass,,10.447967,,,,Giorgio Chiellini,6954.0,,,,,,1,From Throw In,Claudio Marchisio,8294.0,Center Defensive Midfield,58,Juventus,224,['26ad947f-64b4-4c3a-b03e-982ef9709aed'],0,,,,,,,,,,,,,,,,,Juventus,224,00:30:00.988,Pass,
,,,,,,,,,,,,,,,,1.658363,,,,,,,,,,,,,0f2dd42d-73b6-4ca6-ba48-ead56e38b4dc,1224,,"[77.6, 8.5]",3879670,30,,,,2.5241308,,Left Foot,,,"[53.8, 25.4]",,Ground Pass,,29.189896,,,,Leonardo Bonucci,7173.0,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,58,Juventus,224,['29d25707-01a0-4654-8502-98315f24704d'],2,,,,,,,,,,,,,,,,,Juventus,224,00:30:02.618,Pass,
,,,,,,,,,,,,,,,,1.815889,,,,,,,,,,,,,bdae8e2b-5ac0-4de4-917d-ecf328486311,1227,,"[54.7, 28.4]",3879670,30,,,,1.4940244,,Right Foot,,,"[56.8, 55.7]",,Ground Pass,,27.38065,,,,José Martín Cáceres Silva,5248.0,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Center Back,58,Juventus,224,['bfce06be-991b-4203-a88d-07b79ddb743b'],5,,,,,,,,,,,,,,,,,Juventus,224,00:30:05.877,Pass,
,,,,,,,,,,,,,,,,1.994216,,,,,,,,,,,,,9cd46ac2-3e2c-470b-a7b6-d1ae66279bd7,1231,,"[55.0, 54.6]",3879670,30,,,,-2.3730469,,Right Foot,,,"[36.9, 37.1]",,Ground Pass,,25.176577,,,,Leonardo Bonucci,7173.0,,,,,,1,From Throw In,José Martín Cáceres Silva,5248.0,Right Center Back,58,Juventus,224,"['521ab8af-ed99-4c84-8643-679f354ef9e2', '82c2bc29-5c3a-4c81-a9b2-2551c769f17d']",8,,,,,,,,,,,,,,,,,Juventus,224,00:30:08.422,Pass,True
,,,,,,,,,,,,,,,,1.255189,,,,,,,,,,,,,7cb52e5f-4d17-4d6b-a588-d457f84f0888,1234,,"[34.9, 35.1]",3879670,30,,,,-0.9838387,,Right Foot,,,"[49.6, 13.0]",,Ground Pass,,26.54242,,,,Giorgio Chiellini,6954.0,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Center Back,58,Juventus,224,['79a2e222-eec6-4dd1-8087-cc87b1f159fd'],11,,,,,,,,,,,,,,,,,Juventus,224,00:30:11.536,Pass,
,,,,,,,,,,,,,,,,4.311431,,,,,,,,,,,,,95722f0a-7d08-4951-a8f3-ff6c572275c9,1237,,"[49.6, 12.0]",3879670,30,,,,-0.050114743,,Left Foot,,,"[113.4, 8.8]",,High Pass,,63.8802,,Incomplete,,Alex Sandro Lobo Silva,6945.0,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,58,Juventus,224,"['99423646-1e4b-4ec9-ac79-cccf81a8319a', 'bb1d2163-d3e3-41f2-b115-d777e022b06e']",14,,,,,,,,,,,,,,,,,Juventus,224,00:30:14.127,Pass,
,,,,,,,,,,,,,,,,2.526392,,,,,,,,,,,,,24b28722-b880-46d4-9495-58e6e5444aa7,1241,,"[111.6, 0.1]",3879670,30,,,,1.6259352,,,True,,"[109.9, 30.9]",,High Pass,,30.84688,,,,Álvaro Borja Morata Martín,3477.0,,,,,Throw-in,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Wing Back,59,Juventus,224,['c87aa7fd-4b68-47f2-b3fb-ace1bf15af87'],39,,,,,,,,,,,,,,,,,Juventus,224,00:30:39.086,Pass,
,,,,,,,,,,,,,,,,2.540844,,,,,,,,,,,,,5fd56569-7a5f-4dd3-b98e-d7bfbaf80e5f,1248,,"[10.2, 46.1]",3879670,30,,,,-0.10181391,,Right Foot,,,"[42.5, 42.8]",,High Pass,,32.46814,,Incomplete,,,,,,,,,1,From Throw In,Vangelis Moras,31488.0,Right Center Back,59,Juventus,224,['da4d3835-28a0-456f-8f2d-280aa4b39369'],42,,,,,,,,,,,,,,,,,Hellas Verona,226,00:30:42.841,Pass,
