50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f790cac-afc8-4c01-8986-f47e78cc9889,1470,,"[31.7, 18.7]",3878542,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Left Center Back,83,Fiorentina,239,['f95bd3e6-8217-46e4-8c6d-5254da7e51c1'],32,,,,,,,,,,,,,,,,Fiorentina,239,00:43:32.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a071083-88a7-4a32-90b4-86e64c71a6d4,1473,,"[52.1, 1.4]",3878542,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcos Alonso Mendoza,3964.0,Left Wing Back,83,Fiorentina,239,['35a76636-d34a-4b16-b14d-a2f473f88479'],34,,,,,,,,,,,,,,,,Fiorentina,239,00:43:34.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bef6cc1-dac6-42a0-9c3e-872fa0cece07,1476,,"[35.2, 8.3]",3878542,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Left Center Back,83,Fiorentina,239,['1b67dbe4-6e38-4fe0-82ee-f7d9e499e835'],37,,,,,,,,,,,,,,,,Fiorentina,239,00:43:37.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9b326a6-1ea3-420e-871c-ebc7789cd489,1479,,"[46.5, 17.3]",3878542,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja Valero Iglesias,6997.0,Right Defensive Midfield,83,Fiorentina,239,['ab8224ca-e7ac-41cf-b565-23faf9589ae8'],39,,,,,,,,,,,,,,,,Fiorentina,239,00:43:39.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d895514c-8d78-4d08-8ff4-fc3ceae7f2d2,1482,,"[62.7, 77.8]",3878542,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilberto Moraes Junior,25303.0,Right Wing Back,83,Fiorentina,239,['f0fd010d-1d01-4f9e-b7fe-b96a961a9a17'],45,,,,,,,,,,,,,,,,Fiorentina,239,00:43:45.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3a0590f-332e-4536-b7ab-984e603f69e4,1486,,"[71.1, 59.9]",3878542,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nikola Kalinić,7033.0,Center Forward,83,Fiorentina,239,['ebd27fe0-2f6f-4917-83ae-5bc8a8a38160'],48,,,,,,,,,,,,,,,,Fiorentina,239,00:43:48.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c080cb7-8aea-43b9-9875-4eb7697b2fa2,1490,,"[103.5, 72.6]",3878542,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilberto Moraes Junior,25303.0,Right Wing Back,83,Fiorentina,239,['6dbbdbec-fd5d-4464-ad6a-eaf5f334ee9d'],52,,,,,,,,,,,,,,,,Fiorentina,239,00:43:52.830,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b1b096d-8f7d-43d1-98c4-fe4cdba7267f,1493,,"[110.1, 38.1]",3878542,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Bernardeschi,7777.0,Left Attacking Midfield,83,Fiorentina,239,['bc7931b7-cc9f-4624-add0-119642870d3f'],54,,,,,,,,,,,,,,,,Fiorentina,239,00:43:54.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271880f7-9da8-4fd9-a98b-5a87fe779aed,1496,,"[113.7, 74.6]",3878542,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Josip Iličić,7139.0,Right Attacking Midfield,84,Fiorentina,239,['50920687-0659-4cc6-bd70-73428a7110ea'],7,,,,,,,,,,,,,,,,Fiorentina,239,00:44:07.951,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,40f1e3b5-3566-4d0e-bda6-2bcba74031cd,1499,,"[104.5, 54.6]",3878542,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gilberto Moraes Junior,25303.0,Right Wing Back,84,Fiorentina,239,['3800a54c-fd2d-42d0-89a0-1a8c65a65564'],12,,,,,,,,,,,,,,,,Fiorentina,239,00:44:12.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5812f5f7-dac2-443a-9e45-5aa49d2b9867,1503,,"[31.5, 13.5]",3878542,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Left Center Midfield,85,AC Milan,243,['4c4ce244-8845-43ec-a6af-a99d63918194'],14,,,,,,,,,,,,,,,,AC Milan,243,00:44:14.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586d5645-569d-45bc-b2d1-9651d024d2c9,1510,,"[60.4, 9.4]",3878542,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Antonelli,8874.0,Left Back,86,AC Milan,243,['3880e005-22ef-42af-8c81-abd5a97f0821'],39,,,,,,,,,,,,,,,,AC Milan,243,00:44:39.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b7fed8a-e3f3-461d-a44a-91ddba749eff,1512,,"[71.4, 4.1]",3878542,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Center Midfield,86,AC Milan,243,['754d5186-2e55-4fa8-b7c6-d32e5a062905'],42,,,,,,,,,,,,,,,,AC Milan,243,00:44:42.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37cc2cca-7f60-4b1f-967e-47618426b8db,1516,,"[105.6, 21.4]",3878542,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,86,AC Milan,243,"['d017e3aa-f7c4-4103-b063-a4c804867a68', 'fea84e01-3452-477b-8937-a98e0f6294af']",45,,,,,,,,,,,,,,,,AC Milan,243,00:44:45.881,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1e9762d-4277-403f-bd31-09dc7fe8f9f7,1519,,"[106.9, 11.5]",3878542,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Antonelli,8874.0,Left Back,86,AC Milan,243,['ce416f9e-362f-4144-aacc-dec95b54cdfa'],47,,,,,,,,,,,,,,,,AC Milan,243,00:44:47.788,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a669224-5733-46e8-b807-d03c0c59883b,1523,,"[108.7, 77.1]",3878542,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Bertolacci,7147.0,Right Center Midfield,86,AC Milan,243,"['825eb166-8286-4c1f-b126-8228dca8851d', 'ee4dbfa2-59f3-4d17-bd34-897b21e7d11d']",53,,,,,,,,,,,,,,,,AC Milan,243,00:44:53.059,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc011a01-2afa-44bf-8788-b811751065b4,1532,,"[92.2, 4.1]",3878542,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,87,AC Milan,243,"['45ac1f75-dcb9-454c-8220-2074fc3040f7', 'dbb7ed76-38f8-49b9-aafd-a16c4bedb96a']",48,,,,,,,,,,,,,,,,AC Milan,243,00:45:48.097,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cb04fae-2d2f-4087-be0e-6e25961bc919,1535,,"[111.8, 31.0]",3878542,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Center Midfield,87,AC Milan,243,['1c884c41-a5c4-4a17-8b8e-18989ff4cca0'],52,,,,,,,,,,,,,,,,AC Milan,243,00:45:52.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53af111c-779b-4810-8ae7-b94ddb39584e,1542,,"[60.3, 41.9]",3878542,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nigel de Jong,20057.0,Center Defensive Midfield,89,AC Milan,243,['0f82d435-fdb5-4865-b6c2-d683bef348a4'],1,,,,,,,,,,,,,,,,AC Milan,243,00:00:01.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88e65126-6f11-4f3b-b210-5139c4d015f6,1545,,"[39.5, 43.1]",3878542,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alessio Romagnoli,7458.0,Left Center Back,89,AC Milan,243,['a06cb5f4-05f2-4a95-bbb9-b7cfb21958c3'],3,,,,,,,,,,,,,,,,AC Milan,243,00:00:03.226,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd9f388f-874d-4fa1-91ab-c2b7b2b0bb75,1548,,"[98.9, 47.3]",3878542,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,89,AC Milan,243,['cef00a8d-b7e4-4cfc-93a3-cfc754cb13d6'],7,,,,,,,,,,,,,,,,AC Milan,243,00:00:07.982,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,af569007-32bc-4050-b4f7-fb8e9c60c205,1550,,"[32.4, 37.0]",3878542,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Milan Badelj,6305.0,Left Defensive Midfield,89,AC Milan,243,['1f76bf73-4217-4da1-b24b-33378d519e22'],9,,,,,,,,,,,,,,,,Fiorentina,239,00:00:09.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51c186e7-01a3-4fd8-8ae1-f0bab9b6426e,1554,,"[89.6, 68.6]",3878542,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mattia De Sciglio,6944.0,Right Back,89,AC Milan,243,['f99e0086-2565-4fe2-9953-297bdc2824f8'],11,,,,,,,,,,,,,,,,AC Milan,243,00:00:11.695,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,06db59b7-5ec5-4549-8b16-b12ddcd66713,1558,,"[101.0, 63.2]",3878542,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrea Bertolacci,7147.0,Right Center Midfield,89,AC Milan,243,['95e76196-1cf4-477d-97c8-0edcfba84c80'],12,,,,,,,,,,,,,,,,AC Milan,243,00:00:12.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b5bdfac-ad02-413d-847a-c247506cc26f,1564,,"[41.3, 21.0]",3878542,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Josip Iličić,7139.0,Right Attacking Midfield,89,AC Milan,243,['fb36fce8-789e-4a08-9835-1be426152f93'],17,,,,,,,,,,,,,,,,Fiorentina,239,00:00:17.747,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,26e04ba1-5b70-478c-a335-ef2e991d05ae,1568,,"[38.3, 67.6]",3878542,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gilberto Moraes Junior,25303.0,Right Wing Back,89,AC Milan,243,['88bd829a-2aa2-49cc-9981-4d9b33bdd930'],20,,,,,,,,,,,,,,,,Fiorentina,239,00:00:20.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b546e53-21bd-48d7-93dc-22ef78aa5522,1574,,"[114.4, 65.7]",3878542,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luiz Adriano de Souza da Silva,21272.0,Left Center Forward,89,AC Milan,243,"['2ed21544-b110-4de0-9633-3aad84e593b4', 'ca87f9ca-a752-4c2c-b641-07996f8a9019']",27,,,,,,,,,,,,,,,,AC Milan,243,00:00:27.415,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fc45f8b-ae9b-4037-85d5-3dbfcddf6178,1581,,"[24.6, 13.2]",3878542,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milan Badelj,6305.0,Left Defensive Midfield,90,Fiorentina,239,['2664a136-1dfa-498a-90fc-4d2226a3a186'],22,,,,,,,,,,,,,,,,Fiorentina,239,00:01:22.903,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710268dc-024f-4144-85d6-7581006bb468,1587,,"[38.1, 33.8]",3878542,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,91,AC Milan,243,['d7e56da2-1b07-4695-aa50-04f1e93cdcae'],30,,,,,,,,,,,,,,,,AC Milan,243,00:01:30.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22bd2722-7ac3-43e3-9f53-93d3cf23a231,1590,,"[45.7, 15.4]",3878542,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,91,AC Milan,243,['5ed20c02-5486-407a-a901-44e74e08dc71'],33,,,,,,,,,,,,,,,,AC Milan,243,00:01:33.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22baec37-2fb7-46ab-b623-cf0062296837,1593,,"[66.9, 3.6]",3878542,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giacomo Bonaventura,7026.0,Left Center Midfield,91,AC Milan,243,['56abab5d-fc27-49b0-91c2-a6c127938092'],37,,,,,,,,,,,,,,,,AC Milan,243,00:01:37.706,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0721a5e7-e4ee-4dd5-97b6-bcccf9610074,1596,,"[110.0, 14.0]",3878542,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,91,AC Milan,243,['19f9fdc0-ba3e-44b7-9d0c-bcad469c1f71'],42,,,,,,,,,,,,,,,,AC Milan,243,00:01:42.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569b78c8-f014-4893-a860-c3f0e5c489e0,1599,,"[51.7, 49.8]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josip Iličić,7139.0,Right Attacking Midfield,92,Fiorentina,239,['1b383cb3-5b30-4e94-a605-5f75f5a719ad'],3,,,,,,,,,,,,,,,,Fiorentina,239,00:02:03.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dfcca7f-d99d-4d40-a2fd-b67305b83082,1603,,"[63.3, 43.5]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nikola Kalinić,7033.0,Center Forward,92,Fiorentina,239,"['61a96356-eeb2-4af9-9546-f718fb80c5a9', 'c8db6987-24b9-4d88-9362-a6f0bcc8e833']",4,,,,,,,,,,,,,,,,Fiorentina,239,00:02:04.341,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d61c4e07-37cb-4f77-b405-05298adb6c01,1606,,"[60.8, 31.4]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milan Badelj,6305.0,Left Defensive Midfield,92,Fiorentina,239,['75f65235-34d8-40e1-b900-b1dcecf2ebad'],6,,,,,,,,,,,,,,,,Fiorentina,239,00:02:06.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f179d78-ad9b-4cf7-a626-ee46c4f4ce2c,1608,,"[90.8, 10.3]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Alonso Mendoza,3964.0,Left Wing Back,92,Fiorentina,239,['baaa386b-cf05-46b3-b9f2-39a2b135bf13'],9,,,,,,,,,,,,,,,,Fiorentina,239,00:02:09.628,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,85f7a2e1-4c3e-4137-90f6-24d1076e2df2,1610,,"[104.2, 47.0]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Bernardeschi,7777.0,Left Attacking Midfield,92,Fiorentina,239,['e61e9543-9b1a-487a-84c1-b9b8c5a58f96'],11,,,,,,,,,,,,,,,,Fiorentina,239,00:02:11.001,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,52638d57-42e6-4a38-b393-3c175df4413f,1615,,"[64.1, 57.5]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luiz Adriano de Souza da Silva,21272.0,Left Center Forward,92,Fiorentina,239,['9f34db67-a173-4cdc-96de-f4014bdbbae0'],16,,,,,,,,,,,,,,,,AC Milan,243,00:02:16.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9f6ee40-9dae-4e2d-ac97-df022743663b,1620,,"[84.9, 9.9]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Alonso Mendoza,3964.0,Left Wing Back,92,Fiorentina,239,['19a78cbf-fe93-4399-a113-69e552a86977'],19,,,,,,,,,,,,,,,,Fiorentina,239,00:02:19.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc07346e-5ea3-4435-a4bb-7619741c2f33,1623,,"[84.1, 8.5]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josip Iličić,7139.0,Right Attacking Midfield,92,Fiorentina,239,['ae4a6265-ce02-4238-9416-1f49db77be85'],20,,,,,,,,,,,,,,,,Fiorentina,239,00:02:20.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04da818f-fa37-4c07-af1e-a30df3adab4c,1626,,"[67.8, 23.1]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borja Valero Iglesias,6997.0,Right Defensive Midfield,92,Fiorentina,239,['3c161468-e7e9-4f64-986a-b416094a1ca6'],23,,,,,,,,,,,,,,,,Fiorentina,239,00:02:23.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bda63caf-b6da-4bc2-9148-7fd1761501c6,1629,,"[73.7, 34.2]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milan Badelj,6305.0,Left Defensive Midfield,92,Fiorentina,239,['a554fe0d-7a08-4bb6-8ece-3cbfb5436532'],25,,,,,,,,,,,,,,,,Fiorentina,239,00:02:25.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3cd4bd0-816c-407d-9bf2-08363d3797ac,1631,,"[65.9, 29.9]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borja Valero Iglesias,6997.0,Right Defensive Midfield,92,Fiorentina,239,['78508048-1c52-4af5-9059-b5e0e49aec8f'],26,,,,,,,,,,,,,,,,Fiorentina,239,00:02:26.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e77a355d-acf2-4913-8309-4b5dd64acaed,1634,,"[55.5, 35.0]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,92,Fiorentina,239,['4bf115d0-cba4-45cc-bed4-71e9c5529bdc'],32,,,,,,,,,,,,,,,,Fiorentina,239,00:02:32.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1963a4c-6d3b-4202-a2e0-d3754ce03a13,1636,,"[67.4, 13.4]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Left Center Back,92,Fiorentina,239,['4317fdc9-aa5d-465b-9590-16f21e8aa277'],33,,,,,,,,,,,,,,,,Fiorentina,239,00:02:33.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61fd536d-475e-4acd-9a3b-312c2626ca7e,1639,,"[77.8, 3.2]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Alonso Mendoza,3964.0,Left Wing Back,92,Fiorentina,239,['fdd9a5a1-1f1c-4d5b-950d-c453dac95ec5'],36,,,,,,,,,,,,,,,,Fiorentina,239,00:02:36.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72182dd7-d091-42ed-a66f-dd3fc0b600a2,1642,,"[61.9, 8.9]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Left Center Back,92,Fiorentina,239,['bc09b67b-3a4a-4d56-92e6-35554aa43ff4'],38,,,,,,,,,,,,,,,,Fiorentina,239,00:02:38.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba4479b1-6241-43cc-baaa-5eaaf39d1764,1646,,"[8.2, 27.3]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,92,Fiorentina,239,['524b3ff6-5d30-49c9-b31e-1c3ca75d6689'],43,,,,,,,,,,,,,,,,Fiorentina,239,00:02:43.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa61f899-7c45-4321-8d8c-3b2802096d6d,1649,,"[22.4, 39.2]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,92,Fiorentina,239,['892c9e5a-61b3-4f70-a45b-b4f54d0ad3df'],48,,,,,,,,,,,,,,,,Fiorentina,239,00:02:48.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48e8f8e9-7c29-4e7d-8232-33114b38a310,1652,,"[47.3, 9.9]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Alonso Mendoza,3964.0,Left Wing Back,92,Fiorentina,239,['0bfbcec8-3634-41d8-8f03-37f67e795960'],51,,,,,,,,,,,,,,,,Fiorentina,239,00:02:51.313,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c22192af-972c-4649-99b3-afb7f2ba7c72,1656,,"[57.0, 19.5]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Bernardeschi,7777.0,Left Attacking Midfield,92,Fiorentina,239,['8dd6b39c-98b6-48bb-a3ad-640625214a43'],54,,,,,,,,,,,,,,,,Fiorentina,239,00:02:54.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453a5fd-236f-4710-b59a-9a1c3270e43e,1660,,"[66.9, 54.6]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nigel de Jong,20057.0,Center Defensive Midfield,93,AC Milan,243,['7aead08f-dc42-4b91-a578-21bef3ae984a'],55,,,,,,,,,,,,,,,,AC Milan,243,00:02:55.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9452cedc-90f2-4e47-b9a5-f3ea9dffaa3f,1664,,"[71.4, 32.2]",3878542,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giacomo Bonaventura,7026.0,Left Center Midfield,93,AC Milan,243,['bac234cc-1097-4f12-b869-3db8bf82e681'],57,,,,,,,,,,,,,,,,AC Milan,243,00:02:57.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7937c86-4986-4a10-98ec-94450ed7fbb6,1667,,"[58.1, 23.0]",3878542,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,93,AC Milan,243,['9a0eb502-8a7b-4b59-b8c3-aeaa6eefbc9c'],0,,,,,,,,,,,,,,,,AC Milan,243,00:03:00.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05a0a78c-30ad-4444-9543-de5f6c7875e9,1671,,"[49.0, 40.0]",3878542,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,93,AC Milan,243,"['31b0ea01-9429-43e7-aac9-e2cd464e2dd2', '3393fbec-d406-48c6-b4c4-52a3a16d1234']",3,,,,,,,,,,,,,,,,AC Milan,243,00:03:03.014,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44df2c6e-97f2-4ea7-8961-65a09ba7b00f,1674,,"[77.3, 6.4]",3878542,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giacomo Bonaventura,7026.0,Left Center Midfield,93,AC Milan,243,['fda36891-199c-4b75-88fa-1748047e0d43'],5,,,,,,,,,,,,,,,,AC Milan,243,00:03:05.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f943cf1-0264-4ed1-95ea-a49152163e2c,1678,,"[100.7, 9.4]",3878542,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,93,AC Milan,243,['05bc7a37-a96d-418a-a494-6a99abd0787e'],12,,,,,,,,,,,,,,,,AC Milan,243,00:03:12.574,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4679939f-04c0-4348-9de0-2e8d9f4cec39,1682,,"[100.7, 23.2]",3878542,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,93,AC Milan,243,['18e50ed4-60e0-4543-883f-54cd4e918977'],14,,,,,,,,,,,,,,,,AC Milan,243,00:03:14.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aee95bde-fa52-4aa5-a6f8-0666e12eeec7,1690,,"[92.9, 32.2]",3878542,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Right Center Midfield,93,AC Milan,243,['658876a1-e02a-4a1c-89b5-4b0760bf901f'],17,,,,,,,,,,,,,,,,AC Milan,243,00:03:17.661,Ball Receipt*,
