ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.781861,,,,,,,,,,,,683d7ad0-71ad-4033-a051-10aec7bf5710,58,,,"[83.7, 74.2]",3879813,0,,,,,-0.029231437,,Left Foot,,,,"[100.8, 73.7]",,Ground Pass,,17.107307,,,,Silvan Widmer,7796.0,,,,,,,1,Regular Play,Francesco Lodi,40367.0,Right Center Midfield,4,Udinese,230,['08873a7a-b868-464f-a871-9a8115bded9a'],55,,,,,,,,,,,,,,,,,,Udinese,230,00:00:55.502,Pass,
,,,,,,,,,,,,,,,0.956821,,,,,,,,,,,,f290f85d-4ad5-4658-b481-157935cd687b,61,,,"[101.4, 74.4]",3879813,0,,,,,-1.3705106,,Right Foot,True,,,"[106.8, 47.8]",,Ground Pass,,27.142586,,Incomplete,,,,,,,,,,1,Regular Play,Silvan Widmer,7796.0,Right Wing Back,4,Udinese,230,['b6250bc8-1c21-4995-b0f4-4df7ca9b411b'],57,,,,,,,,,,,,,,,,,,Udinese,230,00:00:57.536,Pass,
,,,,,,,,,,,,,,,1.010272,,,,,,,,,,,,a27ac696-d097-4f82-a9f5-aacbe4bab183,64,,,"[10.5, 16.2]",3879813,0,,,,,1.0579461,,Right Foot,,,,"[16.3, 26.5]",,Ground Pass,,11.8207445,,,,Niklas Moisander,9884.0,,,,,,Recovery,1,Regular Play,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,5,Sampdoria,234,['dbf371da-af0f-4568-8712-a921da50f49f'],59,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:59.307,Pass,
,,,,,,,,,,,,,,,2.960045,,,,,,,,,,,,bb17ec12-f00c-49a7-ab32-a95ba95e67ce,67,,,"[15.7, 25.8]",3879813,1,,,,,-0.65006036,,Left Foot,,,,"[42.4, 5.5]",,High Pass,,33.54072,,,,Luis Fernando Muriel Fruto,6334.0,,,,,,,1,Regular Play,Niklas Moisander,9884.0,Left Center Back,5,Sampdoria,234,['bcee0f49-d302-4ca4-a8d6-4c0b0332c888'],0,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:00.331,Pass,
,,,,,,,,,,,,,,,1.026679,,,,,,,,,,,,45377433-4344-488a-bb2c-32a9f4a9c959,70,,,"[42.6, 3.8]",3879813,1,,,,True,0.5456551,,,,,,"[48.2, 7.2]",,Low Pass,,6.551336,,,,Fabio Quagliarella,7011.0,,,,,,,1,Regular Play,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,5,Sampdoria,234,"['6fe1ed8d-b8e2-4491-acb1-9b5d246f2a07', 'af22853a-16fe-44d0-bdd7-fd11d236fad1']",3,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:03.362,Pass,True
,,,,,,,,,,,,,,,0.920884,,,,,,,,,,,,84253fb2-f08f-4b6d-8485-d5a1fbd2d17c,74,,,"[47.1, 8.3]",3879813,1,,,,,1.5557599,,Right Foot,,,,"[47.3, 21.6]",,Ground Pass,,13.301504,,,,Roberto Soriano,6759.0,,,,,,,1,Regular Play,Fabio Quagliarella,7011.0,Left Center Forward,5,Sampdoria,234,['7a0fcf9c-0076-42dd-85ae-0db5f5b8e08a'],4,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:04.999,Pass,
,,,,,,,,,,,,,,,2.37232,,,,,,,,,,,,8acde184-98f1-4182-aa49-bfd06f6ecd4a,77,,,"[53.3, 20.9]",3879813,1,,,,,-0.049378432,,Right Foot,,,,"[87.7, 19.2]",,Ground Pass,,34.44198,,Incomplete,,Luis Fernando Muriel Fruto,6334.0,,,,,,,1,Regular Play,Roberto Soriano,6759.0,Right Center Midfield,5,Sampdoria,234,"['6fb4ec02-d4d1-4cf9-9781-80da76ee4cb3', 'dc366ad6-8b9c-4667-9451-d89e2fc450bb']",7,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:07.270,Pass,
,,,,,,,,,,,,,,,2.107567,,,,,,,,,,,,6fb4ec02-d4d1-4cf9-9781-80da76ee4cb3,79,,,"[32.4, 60.9]",3879813,1,,,,,-2.4843767,,Right Foot,,,,"[19.7, 51.1]",,Ground Pass,,16.041508,,Unknown,,,,,,,,,Recovery,1,Regular Play,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,5,Sampdoria,234,['8acde184-98f1-4182-aa49-bfd06f6ecd4a'],9,,,,,,,,,,,,,,,,,,Udinese,230,00:01:09.642,Pass,
,,,,,,,,,,,,,,,1.630611,,,,,,,,,,,,be58bc37-a4fc-4861-82ee-1746b212811f,83,,,"[14.2, 49.8]",3879813,1,,,,,-1.0953672,,Right Foot,,,,"[28.1, 22.8]",,Ground Pass,,30.36791,,,,Iván Rodrigo Piris Leguizamón,46670.0,,,,,,Free Kick,1,From Free Kick,Orestis Karnezis,3742.0,Goalkeeper,6,Udinese,230,['04b9cef9-9c4f-4d34-a48c-5828527a4c39'],27,,,,,,,,,,,,,,,,,,Udinese,230,00:01:27.934,Pass,
,,,,,,,,,,,,,,,1.190506,,,,,,,,,,,,5570827a-1acd-4c23-8032-ef97c142c2a6,86,,,"[41.1, 18.1]",3879813,1,,,,,-0.83593875,,Right Foot,,,,"[53.3, 4.6]",,Ground Pass,,18.195879,,,,Emil Hallfreðsson,5512.0,,,,,,,1,From Free Kick,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,6,Udinese,230,['b63ad01f-6093-47f7-a85b-8026dcf6749b'],33,,,,,,,,,,,,,,,,,,Udinese,230,00:01:33.379,Pass,
,,,,,,,,,,,,,,,2.82676,,,,,,,,,,,,06a25705-9a6b-4a0d-ac9a-0e0fe9c9f28b,89,,,"[54.8, 4.0]",3879813,1,,,,,0.38510582,,Left Foot,,,,"[99.7, 22.2]",,High Pass,,48.448425,,,,Duván Esteban Zapata Banguera,7017.0,,,,,,,1,From Free Kick,Emil Hallfreðsson,5512.0,Left Center Midfield,6,Udinese,230,['3d7f9336-4512-4863-a3d4-1cd09487b661'],35,,,,,,,,,,,,,,,,,,Udinese,230,00:01:35.806,Pass,
,,,,,,,,,,,,,,,2.41796,,,,,,,,,,,,4d6c39a2-7e81-4558-9e07-cf6fb253729d,97,,,"[30.8, 75.5]",3879813,1,,,,,0.10427161,,Right Foot,,,,"[73.8, 80.0]",,High Pass,,43.234825,,Out,,Fabio Quagliarella,7011.0,,,,,,,1,From Free Kick,Andrea Ranocchia,7962.0,Center Back,6,Udinese,230,['2f136c53-d711-44b3-a876-ee88d03c78e9'],46,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:46.300,Pass,
,,,,,,,,,,,,,,,0.816279,,,,,,,,,,,,12e3bc89-de1f-4815-9b35-ddc3f0a43683,99,,,"[78.3, 0.1]",3879813,2,,,,,2.55359,,,,,,"[70.2, 5.5]",,High Pass,,9.734988,,,,Zdravko Kuzmanović,6577.0,,,,,,Throw-in,1,From Throw In,Pablo Estífer Armero,29312.0,Left Wing Back,7,Udinese,230,['000452b5-6b96-4484-a9d0-148ce91e69a7'],5,,,,,,,,,,,,,,,,,,Udinese,230,00:02:05.707,Pass,
,,,,,,,,,,,,,,,0.866996,,,,,,,,,,,,072afd48-257b-42a2-8923-cc834aca843c,103,,,"[70.0, 4.6]",3879813,2,,,,,1.5707964,,Right Foot,,,,"[70.0, 13.2]",,Ground Pass,,8.6,,,,Emil Hallfreðsson,5512.0,,,,,,,1,From Throw In,Zdravko Kuzmanović,6577.0,Center Defensive Midfield,7,Udinese,230,"['8067d8e9-0b77-4552-91c5-741afea082c1', 'cf9309b9-8c94-4872-b08b-abe7a302b54d']",8,,,,,,,,,,,,,,,,,,Udinese,230,00:02:08.471,Pass,True
,,,,,,,,,,,,,,,1.145607,,,,,,,,,,,,cfc65325-f8fe-4b13-9cf6-6356aac0de4b,107,,,"[70.4, 13.6]",3879813,2,,,,,1.9253454,,Left Foot,,,,"[62.7, 34.4]",,Ground Pass,,22.179495,,,,Danilo Larangeira,7799.0,,,,,,,1,From Throw In,Emil Hallfreðsson,5512.0,Left Center Midfield,7,Udinese,230,"['9e2cb028-6508-4241-973c-95849392aaaa', 'a9bb13df-ec34-4175-9ddd-ba87208135d7']",10,,,,,,,,,,,,,,,,,,Udinese,230,00:02:10.164,Pass,True
,,,,,,,,,,,,,,,3.703613,,,,,,,,,,,,f86b9673-dc58-44fe-bde8-10432b059954,111,,,"[65.5, 36.7]",3879813,2,,,,,0.462096,,Right Foot,,,,"[117.1, 62.4]",,High Pass,,57.6459,,,,Silvan Widmer,7796.0,,,,,,,1,From Throw In,Danilo Larangeira,7799.0,Center Back,7,Udinese,230,"['54896f24-93af-400f-986f-8c28e28ea8c7', '89a4334d-20af-4dc2-9ed0-a2149bb29bc4']",12,,,,,,,,,,,,,,,,,,Udinese,230,00:02:12.560,Pass,True
,,,,,,,,,,,,,,,0.289112,,,,,,,,,,,,55e2e2b2-3441-4b01-a99c-f930b9ce366c,113,,,"[116.8, 62.2]",3879813,2,,,,,-1.7818897,,Right Foot,,,,"[115.6, 56.6]",,Low Pass,,5.7271285,,Incomplete,,,,,,,,,,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,7,Udinese,230,['9e57207e-6d67-4e06-9644-c9718026fd08'],16,,,,,,,,,,,,,,,,,,Udinese,230,00:02:16.263,Pass,
,,,,,,,,,,,,,,,1.679118,,,,,,,,,,,,21b7c1e4-2cf5-4ffe-ac9d-1f8fa79a6619,115,,,"[120.0, 80.0]",3879813,2,,,,,-1.7320064,ba34111a-1539-43ea-a84f-829f99afb64f,Left Foot,,,,"[113.3, 38.8]",,High Pass,True,41.741226,,,,Cyril Théréau,8272.0,True,,True,Inswinging,,Corner,1,From Corner,Francesco Lodi,40367.0,Right Center Midfield,8,Udinese,230,['caa8a309-e4b4-48a9-8ed5-902a2c42d79d'],40,,,,,,,,,,,,,,,,,,Udinese,230,00:02:40.480,Pass,
