50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5a4da84-e467-42f5-b4e2-ba1631b24e09,2562,,,"[85.7, 10.2]",3879624,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,165,Palermo,2256,['879dc014-4fe6-4b5a-ae69-615f487fc49d'],22,,,,,,,,,,,,,,,,,,Palermo,2256,00:22:22.376,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b55b1dd-f1b6-4815-a6bd-358dc3090e45,2565,,,"[95.9, 25.4]",3879624,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Back,165,Palermo,2256,['7918191a-d6a9-4cd6-955a-4a60fc346f8f'],25,,,,,,,,,,,,,,,,,,Palermo,2256,00:22:25.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da62c09e-b6fd-4a66-845b-0b98a5180c0d,2570,,,"[33.9, 75.6]",3879624,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Right Center Midfield,166,Lazio,236,['65810e2e-1fad-42ac-b33b-631206ac9ca0'],28,,,,,,,,,,,,,,,,,,Lazio,236,00:22:28.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64cb5b65-53a4-4b23-b755-69e3dee99316,2573,,,"[48.2, 45.9]",3879624,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Candreva,7776.0,Right Wing,166,Lazio,236,['d20e4e5c-9230-46bc-9e6d-5a8dd3a3d24e'],31,,,,,,,,,,,,,,,,,,Lazio,236,00:22:31.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f027dccf-0b1c-4757-928d-d826ed07d704,2577,,,"[71.1, 74.3]",3879624,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Right Center Midfield,166,Lazio,236,['03e13725-149c-43cd-b7fa-0d5fb9b171b6'],40,,,,,,,,,,,,,,,,,,Lazio,236,00:22:40.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91dd9b2e-9e14-4da0-bf2f-cc7f89f8904e,2580,,,"[70.2, 63.0]",3879624,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,166,Lazio,236,['a6621323-2451-40bf-9522-3547ff36dbd7'],44,,,,,,,,,,,,,,,,,,Lazio,236,00:22:44.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a8acb7c-4002-4af5-a220-97426e208bad,2583,,,"[105.4, 10.2]",3879624,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,166,Lazio,236,['91398017-c191-4526-82e5-1e55f1bd7f7e'],48,,,,,,,,,,,,,,,,,,Lazio,236,00:22:48.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235d6448-8adf-46bf-9d30-9c61c9f969ca,2591,,,"[45.5, 46.2]",3879624,69,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Achraf Lazaar,10032.0,Left Back,168,Palermo,2256,['691502bf-a3d9-4f03-b6f6-bb369774fe8a'],42,,,,,,,,,,,,,,,,,,Palermo,2256,00:24:42.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db5fc130-da29-4d7c-92c8-2e5c54d996b0,2595,,,"[42.7, 72.7]",3879624,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,169,Lazio,236,['561d0d19-7624-424d-8bc2-112af91076b6'],49,,,,,,,,,,,,,,,,,,Lazio,236,00:24:49.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8821c9a9-024f-4ecd-985c-244a2f93a986,2598,,,"[57.6, 77.6]",3879624,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Right Center Midfield,169,Lazio,236,['c4346f30-ee54-4e50-be20-904a5cadd4cf'],50,,,,,,,,,,,,,,,,,,Lazio,236,00:24:50.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937939a7-3ebe-4a0e-a6bc-11eb1fcf4391,2601,,,"[65.3, 77.0]",3879624,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Basta,8443.0,Right Back,169,Lazio,236,['fcf0ddae-2b15-4b20-949d-fc738b01f3a6'],53,,,,,,,,,,,,,,,,,,Lazio,236,00:24:53.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d230028b-4744-4c61-af94-d00c643f0866,2605,,,"[76.9, 66.2]",3879624,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Matri,8296.0,Center Forward,169,Lazio,236,"['27627f74-7d57-4d94-b54a-71ed9123819e', 'd89c4dff-5ead-4b05-9bab-b02cc91fec40']",54,,,,,,,,,,,,,,,,,,Lazio,236,00:24:54.307,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6075def2-2996-4440-8bec-74fa0fd1271d,2608,,,"[77.5, 59.8]",3879624,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Candreva,7776.0,Right Wing,169,Lazio,236,['97b6f956-2c2b-40a5-a82d-027f79d7e970'],55,,,,,,,,,,,,,,,,,,Lazio,236,00:24:55.698,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cb812ca-f8d7-44d5-a6ed-6ae1ff98a255,2611,,,"[107.7, 29.3]",3879624,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keita Baldé Diao,3145.0,Left Wing,169,Lazio,236,['3af7ba93-8e33-4c35-87df-54b9cfbc368b'],59,,,,,,,,,,,,,,,,,,Lazio,236,00:24:59.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a39e174a-8d0b-4cb1-add5-32ce55e91fad,2616,,,"[96.9, 10.8]",3879624,70,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Candreva,7776.0,Right Wing,170,Lazio,236,['be5a28ab-8220-437f-9ff0-cf28ffef4d14'],7,,,,,,,,,,,,,,,,,,Lazio,236,00:25:07.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0772704c-6bbf-4f2d-90d5-bfc0dd58f6b2,2620,,,"[108.9, 27.2]",3879624,70,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessandro Matri,8296.0,Center Forward,170,Lazio,236,"['3a8c60d2-a11b-4d4d-b1ed-f8ffb8f8d1ce', 'a985c5fa-dc4e-4900-86ea-aa34112eba5f']",8,,,,,,,,,,,,,,,,,,Lazio,236,00:25:08.811,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c447b23-6073-4114-8ab2-16f9e8d93b4d,2624,,,"[103.3, 42.7]",3879624,70,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,170,Lazio,236,['fee05548-b1f3-43e0-8af1-5781ae03a1f8'],12,,,,,,,,,,,,,,,,,,Lazio,236,00:25:12.930,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67ddf59e-51ed-4497-b356-223478b8eae9,2635,,,"[91.5, 55.6]",3879624,70,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Franco Damián Vázquez,6719.0,Right Center Forward,171,Palermo,2256,['bca05632-632e-441a-bb9f-bc8cf5ed2e60'],47,,,,,,,,,,,,,,,,,,Palermo,2256,00:25:47.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66dfb01f-cb63-483a-8e38-7ef539ba117f,2641,,,"[33.3, 13.4]",3879624,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,172,Lazio,236,['3e20b3e0-59c1-41bc-9eb5-f9953cb46769'],51,,,,,,,,,,,,,,,,,,Lazio,236,00:25:51.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0adb5ff-752b-4249-9a2e-7e030330fc03,2643,,,"[45.9, 24.0]",3879624,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Right Center Midfield,172,Lazio,236,['04102af9-de1e-4d76-9dd6-d290c9c74637'],53,,,,,,,,,,,,,,,,,,Lazio,236,00:25:53.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78e737ca-9a6e-433b-b807-3749ed3dfcf5,2646,,,"[86.9, 6.3]",3879624,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keita Baldé Diao,3145.0,Left Wing,172,Lazio,236,['e661091f-6542-4588-bdea-cd009ae2beaf'],59,,,,,,,,,,,,,,,,,,Lazio,236,00:25:59.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd54490d-54cd-4f75-bdea-7979b4ff38e0,2649,,,"[84.2, 14.3]",3879624,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,172,Lazio,236,['8217be10-c343-45df-9d43-06e7c99a3989'],9,,,,,,,,,,,,,,,,,,Lazio,236,00:26:09.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7707af2-1de2-40ef-aede-efb13b11cbbe,2657,,,"[59.0, 30.9]",3879624,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivaylo Chochev,40349.0,Left Center Midfield,173,Palermo,2256,['b429978d-f90b-4110-9ca4-cbf5a2c05284'],40,,,,,,,,,,,,,,,,,,Palermo,2256,00:26:40.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dd26197-a232-46f4-a312-a962b89ff4c4,2660,,,"[77.2, 21.3]",3879624,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Franco Damián Vázquez,6719.0,Right Center Forward,173,Palermo,2256,"['015bac8f-e756-46e8-b159-d9d92b644385', '6a8af315-8ebd-4ed6-a7c9-197b4472bff7']",42,,,,,,,,,,,,,,,,,,Palermo,2256,00:26:42.682,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee2597c1-549c-437c-880a-c0da6c5841c1,2666,,,"[104.8, 42.3]",3879624,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alberto Gilardino,38389.0,Left Center Forward,173,Palermo,2256,['99b6814c-6bdb-47b6-ba1e-27ccb65e871a'],46,,,,,,,,,,,,,,,,,,Palermo,2256,00:26:46.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af77470b-c2b1-4cd1-959c-62e8890d68c2,2671,,,"[6.0, 24.9]",3879624,71,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,174,Lazio,236,['98e39208-4e04-4148-9a7f-f0af45333a23'],57,,,,,,,,,,,,,,,,,,Lazio,236,00:26:57.561,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a42bf75f-075a-4d5b-b4a6-9df2b6d7231d,2674,,,"[66.0, 49.2]",3879624,72,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Keita Baldé Diao,3145.0,Left Wing,174,Lazio,236,['d0c48601-62a9-41c9-a152-bbbf0bdfa451'],3,,,,,,,,,,,,,,,,,,Lazio,236,00:27:03.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91a1ed03-d43f-4e5e-82a8-1525d823300e,2676,,,"[62.8, 25.9]",3879624,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,175,Palermo,2256,['5d0eaf59-5d62-4f46-b61b-3213000f4d0a'],5,,,,,,,,,,,,,,,,,,Palermo,2256,00:27:05.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11b5d077-2d35-4bd3-aba6-dad17f43e06a,2679,,,"[71.0, 6.5]",3879624,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Back,175,Palermo,2256,['ba83ccd8-d8ec-4560-8c11-281d7b21f10a'],7,,,,,,,,,,,,,,,,,,Palermo,2256,00:27:07.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a50ecf8-42fc-43fa-abc2-f45c982c25ce,2682,,,"[90.1, 2.8]",3879624,72,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Damián Vázquez,6719.0,Right Center Forward,175,Palermo,2256,['609635e0-e2b9-46ca-a87e-2a3437504d1f'],10,,,,,,,,,,,,,,,,,,Palermo,2256,00:27:10.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c3bc62d-639f-4a1a-8fa4-4bf125743454,2690,,,"[105.0, 21.0]",3879624,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivaylo Chochev,40349.0,Left Center Midfield,176,Palermo,2256,['e9270850-b385-4868-bdf1-84f410628f66'],23,,,,,,,,,,,,,,,,,,Palermo,2256,00:28:23.287,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ebb1245-f7a4-45c7-8f35-74424506b10a,2696,,,"[30.7, 72.0]",3879624,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessandro Matri,8296.0,Center Forward,176,Palermo,2256,['a6a72414-1ba4-43af-a483-8f41f8ce83df'],26,,,,,,,,,,,,,,,,,,Lazio,236,00:28:26.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9aa42b0-2d52-43ad-a725-c56645477d28,2698,,,"[86.8, 2.8]",3879624,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Lazaar,10032.0,Left Back,176,Palermo,2256,['ad94a550-b5ed-4206-aa44-11d328470f34'],26,,,,,,,,,,,,,,,,,,Palermo,2256,00:28:26.957,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31a8af31-00d0-4ec4-86cd-c1d7e27e7a0c,2701,,,"[72.2, 68.3]",3879624,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessandro Matri,8296.0,Center Forward,177,Lazio,236,['f73df569-efbf-4e76-9eb7-d860163cb198'],37,,,,,,,,,,,,,,,,,,Lazio,236,00:28:37.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78df83d0-773b-464f-810e-7c329f215ae1,2704,,,"[70.2, 23.6]",3879624,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gastón Brugman,30704.0,Center Attacking Midfield,178,Palermo,2256,['0e4dbbf1-098e-4a21-bf0a-a282089012fc'],41,,,,,,,,,,,,,,,,,,Palermo,2256,00:28:41.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fcb6fa5-d4fb-4eda-ac03-8ab1ce41d911,2706,,,"[66.1, 28.6]",3879624,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Rigoni,7461.0,Right Center Midfield,178,Palermo,2256,['05d88603-cdb1-4288-8a28-20221a81dc3d'],42,,,,,,,,,,,,,,,,,,Palermo,2256,00:28:42.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643ab4bd-49ba-45b4-ab45-6cf541f20884,2710,,,"[104.4, 73.4]",3879624,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aljaž Struna,24061.0,Right Back,178,Palermo,2256,"['03830400-56ba-4f8f-a216-bd72351100d9', '283210f9-962f-45ae-bad0-25c1143e6a33']",47,,,,,,,,,,,,,,,,,,Palermo,2256,00:28:47.908,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538530e1-bef0-432d-bef6-149ec975f24b,2719,,,"[4.0, 10.5]",3879624,73,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,179,Lazio,236,['5f6c939c-b22f-42f9-8a1b-114ff766dd21'],54,,,,,,,,,,,,,,,,,,Lazio,236,00:28:54.193,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4ddb4dd-41df-40fb-8786-9c7e4ea40cdc,2722,,,"[68.5, 28.4]",3879624,74,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alessandro Matri,8296.0,Center Forward,180,Lazio,236,['d9774cbb-b476-4827-928c-66975dbfadf1'],14,,,,,,,,,,,,,,,,,,Lazio,236,00:29:14.799,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c986356-1169-4f14-8ce3-a0db5ca14200,2725,,,"[65.4, 57.9]",3879624,74,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Franco Damián Vázquez,6719.0,Right Center Forward,180,Lazio,236,['270e5bf8-50ea-4219-b471-75ab66836071'],16,,,,,,,,,,,,,,,,,,Palermo,2256,00:29:16.277,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9db2e803-15c7-4b46-bc53-75e4753ebaa4,2727,,,"[109.1, 14.1]",3879624,74,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alessandro Matri,8296.0,Center Forward,181,Lazio,236,['c642e821-5fca-49bf-9f80-9278fb2f4c55'],29,,,,,,,,,,,,,,,,,,Lazio,236,00:29:29.490,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b7670b2-bf70-4a9f-bce4-78d98eec3910,2730,,,"[84.6, 32.5]",3879624,74,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Keita Baldé Diao,3145.0,Left Wing,182,Palermo,2256,['70bcd64c-39be-440a-8f11-67414f7db4a3'],53,,,,,,,,,,,,,,,,,,Lazio,236,00:29:53.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b15efab-d416-4213-8780-07841c6b87a8,2734,,,"[91.6, 25.2]",3879624,74,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Keita Baldé Diao,3145.0,Left Wing,182,Palermo,2256,"['95dfd7af-f2bb-45b9-b1d3-e924f50f1374', 'e67f0c91-806a-432b-9135-9bebc04593c0']",56,,,,,,,,,,,,,,,,,,Lazio,236,00:29:56.671,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f68dcb3-acb5-44ab-814a-00d4de1c692d,2740,,,"[36.1, 75.7]",3879624,75,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Franco Damián Vázquez,6719.0,Right Center Forward,182,Palermo,2256,['9c0289aa-b4a1-464a-a8d8-539943b6034b'],2,,,,,,,,,,,,,,,,,,Palermo,2256,00:30:02.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f62b1f83-0860-421d-9d83-189bfaca28f2,2744,,,"[28.8, 72.2]",3879624,75,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luca Rigoni,7461.0,Right Center Midfield,182,Palermo,2256,"['bb762cf0-cb44-4eb9-8f09-544e106a619b', 'f8dc80a6-7d50-4a04-a7bf-b1727862dd8a']",3,,,,,,,,,,,,,,,,,,Palermo,2256,00:30:03.637,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69a2071e-ddd8-4182-8507-e579b7f33571,2747,,,"[57.5, 61.6]",3879624,75,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aleksandar Trajkovski,30512.0,Left Center Forward,182,Palermo,2256,['3f9aeef2-43f7-4b59-bbf4-96d24f250fcb'],7,,,,,,,,,,,,,,,,,,Palermo,2256,00:30:07.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349f4863-18e8-4031-a25f-9cfd800d0532,2754,,,"[67.7, 25.4]",3879624,75,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivaylo Chochev,40349.0,Left Center Midfield,182,Palermo,2256,['387c3a5e-35fe-4048-be8c-644be0c8ee7b'],13,,,,,,,,,,,,,,,,,,Palermo,2256,00:30:13.985,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76599bb4-c13c-49ed-96de-a3be15a2bdfe,2757,,,"[87.5, 36.7]",3879624,75,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aleksandar Trajkovski,30512.0,Left Center Forward,182,Palermo,2256,['a6cd046b-bf4f-4529-94fc-20689c098024'],16,,,,,,,,,,,,,,,,,,Palermo,2256,00:30:16.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08aa1236-4a32-4560-99a6-6e54c2046aa4,2760,,,"[99.1, 55.6]",3879624,75,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gastón Brugman,30704.0,Center Attacking Midfield,182,Palermo,2256,['3b4ae927-4d05-498a-99af-dca689fa556e'],19,,,,,,,,,,,,,,,,,,Palermo,2256,00:30:19.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d0e508f-e700-4614-a70d-96c0bcf90744,2773,,,"[107.6, 6.9]",3879624,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Trajkovski,30512.0,Left Center Forward,183,Palermo,2256,['2e72969a-9634-4dd3-b112-e98b5fc928cf'],30,,,,,,,,,,,,,,,,,,Palermo,2256,00:30:30.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8f08047-0571-465b-a454-2d15c2df2b11,2775,,,"[100.9, 2.8]",3879624,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Lazaar,10032.0,Left Back,183,Palermo,2256,['96baabfc-d72d-4fa3-b669-21e2ee273b4a'],32,,,,,,,,,,,,,,,,,,Palermo,2256,00:30:32.036,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3cce980-d1d1-4a64-9471-b5b7b5e2205e,2777,,,"[114.1, 35.8]",3879624,75,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Rigoni,7461.0,Right Center Midfield,183,Palermo,2256,['5c8d3f3f-762c-454d-9b8b-b9f99f0341b1'],34,,,,,,,,,,,,,,,,,,Palermo,2256,00:30:34.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bd27284-efc9-4185-819c-feea5f79dcc8,2785,,,"[101.8, 3.7]",3879624,76,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aleksandar Trajkovski,30512.0,Left Center Forward,184,Palermo,2256,['400948ba-2f5b-49ec-8479-948bafb225b0'],8,,,,,,,,,,,,,,,,,,Palermo,2256,00:31:08.951,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcbe463e-f426-4237-8679-74ef6c76a9ad,2792,,,"[112.6, 39.4]",3879624,77,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aljaž Struna,24061.0,Right Back,185,Palermo,2256,['310ce4c8-6aeb-49c7-a8ec-b54a65047430'],0,,,,,,,,,,,,,,,,,,Palermo,2256,00:32:00.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b5ddbe9-d9ca-4204-b9ae-5d5b9c250103,2797,,,"[28.9, 57.9]",3879624,77,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Alessandro Matri,8296.0,Center Forward,186,Lazio,236,['abfba744-2742-47af-b5e7-8e0ee2421473'],5,,,,,,,,,,,,,,,,,,Lazio,236,00:32:05.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719b784f-ecf8-4c12-9d60-81fa20af38c6,2800,,,"[50.3, 67.1]",3879624,77,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Antonio Candreva,7776.0,Right Wing,186,Lazio,236,['63ad2690-8bfc-40f5-a6f8-27944ed2617b'],7,,,,,,,,,,,,,,,,,,Lazio,236,00:32:07.531,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b770c0b6-59e3-4d64-937f-60ef8c251bc7,2803,,,"[108.4, 36.9]",3879624,77,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessandro Matri,8296.0,Center Forward,186,Lazio,236,['9472d45e-15fd-4819-8b2d-5c3e4001f6de'],15,,,,,,,,,,,,,,,,,,Lazio,236,00:32:15.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb93ccc1-a5fd-4718-8201-6c786a225529,2808,,,"[26.8, 7.9]",3879624,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Marchetti,12491.0,Goalkeeper,188,Lazio,236,['5a5e57b7-6096-4f92-bd1e-c07d15e0926e'],26,,,,,,,,,,,,,,,,,,Lazio,236,00:32:26.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eb0b1c8-5dcb-4f88-9499-5b88c4c846f6,2810,,,"[31.8, 4.7]",3879624,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,188,Lazio,236,['deae9364-83cc-49cd-bd22-806439db97f1'],28,,,,,,,,,,,,,,,,,,Lazio,236,00:32:28.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4365779-b02b-43de-b43c-71191b3c0130,2813,,,"[44.4, 63.2]",3879624,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Basta,8443.0,Right Back,188,Lazio,236,['9283916c-e94a-4bb8-9ec7-286f54f6a72d'],34,,,,,,,,,,,,,,,,,,Lazio,236,00:32:34.066,Ball Receipt*,
