ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.441451,,,,,,,,,,,,,,61e8888f-4796-462b-9976-83dcde716025,19,,"[20.9, 55.7]",3879663,0,,,,,1.1775169,,Right Foot,,,"[28.7, 74.5]",,Ground Pass,,20.353868,,,Šime Vrsaljko,5461.0,,,,,,,1,Regular Play,Paolo Cannavaro,8848.0,Right Center Back,3,Sassuolo,232,['f9a35e18-5e4a-41d8-bc94-81041b75759a'],15,,,,,,,,,,,,,,,,Sassuolo,232,00:00:15.512,Pass,
,,,,,,,,,,,,,,,,,1.374914,,,,,,,,,,,,,,56aaeda0-a528-41c3-ac83-b9176640c3f5,22,,"[28.6, 74.6]",3879663,0,,,,,-2.093382,,Right Foot,,,"[21.4, 62.1]",,Ground Pass,,14.425325,,,Paolo Cannavaro,8848.0,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,3,Sassuolo,232,['a9459a7e-796f-4742-a652-ba3e2d0ebb13'],17,,,,,,,,,,,,,,,,Sassuolo,232,00:00:17.732,Pass,
,,,,,,,,,,,,,,,,,1.729054,,,,,,,,,,,,,,894a30b4-7954-490b-ae23-c5dfac372e06,25,,"[23.1, 62.1]",3879663,0,,,,,-1.5871437,,Right Foot,,,"[22.5, 25.4]",,Ground Pass,,36.704903,,,Francesco Acerbi,7119.0,,,,,,,1,Regular Play,Paolo Cannavaro,8848.0,Right Center Back,3,Sassuolo,232,['160da2f2-fc3b-4f8d-836a-7d7dd71d9c1c'],20,,,,,,,,,,,,,,,,Sassuolo,232,00:00:20.195,Pass,
,,,,,,,,,,,,,,,,,1.702915,,,,,,,,,,,,,,a7170464-ebee-4161-8aa2-0e76643ef43e,28,,"[22.5, 25.4]",3879663,0,,,,,2.404103,,Left Foot,,,"[7.2, 39.3]",,Ground Pass,,20.671236,,,Andrea Consigli,7132.0,,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,3,Sassuolo,232,['199c3392-f204-47a1-bc77-d08868163e2e'],24,,,,,,,,,,,,,,,,Sassuolo,232,00:00:24.332,Pass,
,,,,,,,,,,,,,,,,,2.321689,,,,,,,,,,,,,,837c7dbc-529f-45ef-8d4e-43f0c4bf965a,31,,"[7.6, 40.2]",3879663,0,,,,,-1.4339753,,Right Foot,,,"[11.4, 12.6]",,Ground Pass,,27.860367,,,Francesco Acerbi,7119.0,,,,,,,1,Regular Play,Andrea Consigli,7132.0,Goalkeeper,3,Sassuolo,232,['84db5c7c-74ee-4559-b01f-329104f2e414'],26,,,,,,,,,,,,,,,,Sassuolo,232,00:00:26.823,Pass,
,,,,,,,,,,,,,,,,,1.321443,,,,,,,,,,,,,,0740e104-e9ef-4b02-8c10-914108a3bfab,33,,"[11.4, 12.6]",3879663,0,,,,,0.8053955,,Left Foot,,,"[26.1, 27.9]",,Ground Pass,,21.217445,,,Simone Missiroli,7113.0,,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,3,Sassuolo,232,['afa12068-0644-4e2a-a6ca-cb6e527522f8'],29,,,,,,,,,,,,,,,,Sassuolo,232,00:00:29.145,Pass,
,,,,,,,,,,,,,,,,,1.410663,,,,,,,,,,,,,,59ef2bec-4b8b-44da-83c3-ebe8253ee26e,37,,"[26.7, 24.9]",3879663,0,,,,,-0.5422443,,Left Foot,,,"[42.8, 15.2]",,Ground Pass,,18.796276,,,Lorenzo Pellegrini,6963.0,,,,,,,1,Regular Play,Simone Missiroli,7113.0,Center Defensive Midfield,3,Sassuolo,232,"['a2ca64d7-319e-4b9c-ae8a-195f82350f95', 'fd843cca-d2b2-4d79-97fe-593662f90b5e']",31,,,,,,,,,,,,,,,,Sassuolo,232,00:00:31.465,Pass,True
,,,,,,,,,,,,,,,,,0.859358,,,,,,,,,,,,,,9c8b0c91-b716-42bc-8307-6dd9ba5f1ea8,43,,"[53.1, 12.4]",3879663,1,,,,,0.95613337,,Left Foot,,,"[60.3, 22.6]",,Ground Pass,,12.485191,,,Simone Missiroli,7113.0,,,,,,Free Kick,1,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,4,Sassuolo,232,['329eb18e-38a3-456a-85e0-5a119d1f397e'],10,,,,,,,,,,,,,,,,Sassuolo,232,00:01:10.270,Pass,
,,,,,,,,,,,,,,,,,0.90237,,,,,,,,,,,,,,ced4e366-c528-4a84-9056-6452f7286a01,45,,"[60.3, 22.6]",3879663,1,,,,,-1.9777671,,Right Foot,,,"[55.3, 11.0]",,Ground Pass,,12.631706,,,Francesco Acerbi,7119.0,,,,,,,1,From Free Kick,Simone Missiroli,7113.0,Center Defensive Midfield,4,Sassuolo,232,['e6ef72d4-1f07-4e5a-baf2-c323776561f2'],11,,,,,,,,,,,,,,,,Sassuolo,232,00:01:11.129,Pass,
,,,,,,,,,,,,,,,,,2.215111,,,,,,,,,,,,,,4bd591c0-7211-4237-ba88-7f0df419420d,47,,"[55.4, 11.0]",3879663,1,,,,,0.36976853,,Left Foot,,,"[81.2, 21.0]",,Ground Pass,,27.6702,Incomplete,,Lorenzo Pellegrini,6963.0,,,,,,,1,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,4,Sassuolo,232,"['463fe925-fb3c-4675-b67d-413d60c4a59e', 'd7a58559-0780-4fc9-8fca-8492ec26cb75']",12,,,,,,,,,,,,,,,,Sassuolo,232,00:01:12.032,Pass,
,,,,,,,,,,,,,,,,,0.630037,,,,,,,,,,,,,,d7a58559-0780-4fc9-8fca-8492ec26cb75,49,,"[38.9, 59.1]",3879663,1,,,,,-0.6847295,,Left Foot,,,"[49.8, 50.2]",,Ground Pass,,14.071958,,,Emil Hallfreðsson,5512.0,,,,,,Recovery,1,Regular Play,Jacopo Sala,7020.0,Right Back,5,Hellas Verona,226,"['4bd591c0-7211-4237-ba88-7f0df419420d', 'e1a4e64e-ccbf-4b5f-859e-d2a050df9a44']",14,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:14.247,Pass,
,,,,,,,,,,,,,,,,,1.405544,,,,,,,,,,,,,,cdc8cf69-d7ee-4282-b64f-d25c131b77fb,53,,"[49.8, 49.2]",3879663,1,,,,,2.779423,,Left Foot,,,"[33.7, 55.3]",,Ground Pass,,17.216852,,,Jacopo Sala,7020.0,,,,,,,1,Regular Play,Emil Hallfreðsson,5512.0,Left Defensive Midfield,5,Hellas Verona,226,"['8b9ad419-f131-432f-9698-25df6502d0ce', 'f44871f9-d76e-405d-a590-e201e0d05a7e']",16,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:16.769,Pass,True
,,,,,,,,,,,,,,,,,1.099911,,,,,,,,,,,,,,ce121013-af35-441e-8e1f-5ec5796c2dc1,56,,"[35.4, 54.7]",3879663,1,,,,,-0.34729245,,Right Foot,,,"[51.7, 48.8]",,Ground Pass,,17.334936,Incomplete,,Emil Hallfreðsson,5512.0,,,,,,,1,Regular Play,Jacopo Sala,7020.0,Right Back,5,Hellas Verona,226,"['22b08328-d72a-4f3d-8dc8-3b1cafaeaad0', 'f14d23ff-2723-4b6e-920b-ebd89c8fcabb']",19,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:19.705,Pass,
,,,,,,,,,,,,True,,,,,0.781993,,,,,,,,,,,,,,22b08328-d72a-4f3d-8dc8-3b1cafaeaad0,58,,"[68.4, 31.3]",3879663,1,,,,,0.978369,,Right Foot,,,"[71.9, 36.5]",,Ground Pass,,6.2681737,,,Karim Laribi,30941.0,,,,,,Interception,1,Regular Play,Simone Missiroli,7113.0,Center Defensive Midfield,6,Sassuolo,232,"['ce121013-af35-441e-8e1f-5ec5796c2dc1', 'd90c73d5-7736-41be-b21a-0e6bbad3fd0c']",20,,,,,,,,,,,,,,,,Sassuolo,232,00:01:20.805,Pass,
,,,,,,,,,,,,,,,,,0.403476,,,,,,,,,,,,,,36b8d053-39e3-4b6f-9938-9e15b1f9af89,61,,"[71.9, 36.5]",3879663,1,,,,,-1.359703,,Right Foot,,,"[73.7, 28.1]",,Ground Pass,,8.5906925,,,Lorenzo Pellegrini,6963.0,,,,,,,1,Regular Play,Karim Laribi,30941.0,Right Center Midfield,6,Sassuolo,232,['12d5c418-1d13-4b4e-a905-43600e4539e8'],21,,,,,,,,,,,,,,,,Sassuolo,232,00:01:21.606,Pass,
,,,,,,,,,,,,,,,,,0.720026,,,,,,,,,,,,,,5b020efd-46ef-4744-af1f-31b48778a1ef,64,,"[73.6, 28.1]",3879663,1,,,,,3.100379,,Right Foot,,,"[63.9, 28.5]",,Ground Pass,,9.708244,,,Simone Missiroli,7113.0,,,,,,,1,Regular Play,Lorenzo Pellegrini,6963.0,Left Center Midfield,6,Sassuolo,232,['618d606c-b850-4e3c-8eeb-d665d0e0d54a'],22,,,,,,,,,,,,,,,,Sassuolo,232,00:01:22.461,Pass,
,,,,,,,,,,,,,,,,,0.167125,,,,,,,,,,,,,,37f5e34c-5b58-4c45-ac1e-342d4fbb3ca5,77,,"[24.8, 9.6]",3879663,1,,,,,0.19739556,,Left Foot,,,"[29.8, 10.6]",,Ground Pass,,5.0990195,Incomplete,,Federico Peluso,7118.0,,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,6,Sassuolo,232,"['29e9d338-1cce-4437-9780-3d9b0cdcaa76', '3779276b-7c30-4e90-81ac-e7f383239db9', '9ad6c6ca-dd36-41ef-9c08-8a0c44007827']",30,,,,,,,,,,,,,,,,Sassuolo,232,00:01:30.312,Pass,True
,,,,,,,,,,,,,,,,,0.806986,,,,,,,,,,,,,,e730fc01-bef2-4c37-861a-15cf787697a0,80,,"[29.4, 0.1]",3879663,1,,,,,1.0539204,,,,,"[34.8, 9.6]",,Low Pass,,10.927488,,,Lorenzo Pellegrini,6963.0,,,,,,Throw-in,1,From Throw In,Federico Peluso,7118.0,Left Back,7,Sassuolo,232,['584a82c1-ea44-45cd-aa75-4e162f7e8523'],59,,,,,,,,,,,,,,,,Sassuolo,232,00:01:59.632,Pass,
,,,,,,,,,,,,,,,,,0.701269,,,,,,,,,,,,,,5a930e19-129c-449c-b9f0-0322fb0f094d,82,,"[36.2, 9.6]",3879663,2,,,,,-2.2142975,,Right Foot,,,"[32.9, 5.2]",,Low Pass,,5.5,,,Federico Peluso,7118.0,,,,,,,1,From Throw In,Lorenzo Pellegrini,6963.0,Left Center Midfield,7,Sassuolo,232,['bdb9a31e-f354-43f0-91ed-32dbcc975cc0'],0,,,,,,,,,,,,,,,,Sassuolo,232,00:02:00.439,Pass,
,,,,,,,,,,,,,,,,,0.960268,,,,,,,,,,,,,,3418716e-6bfa-4a19-a850-614a186b3e60,84,,"[33.3, 6.0]",3879663,2,,,,,0.12599568,,Left Foot,,,"[48.3, 7.9]",,Ground Pass,,15.119855,Incomplete,,Nicola Sansone,6859.0,,,,,,,1,From Throw In,Federico Peluso,7118.0,Left Back,7,Sassuolo,232,"['0530984e-506a-4598-ae4d-d44afae79906', '571bc3f9-0200-4f2e-8ae1-871add28d804']",1,,,,,,,,,,,,,,,,Sassuolo,232,00:02:01.140,Pass,
,,,,,,,,,,,,,,,,,1.054445,,,,,,,,,,,,,,58465b8b-3868-4586-a2bf-53ff9b5ca615,87,,"[47.3, 0.1]",3879663,2,,,,,0.3982498,,,,,"[63.7, 7.0]",,High Pass,,17.792414,Incomplete,,Sergio Floccari,6948.0,,,,,,Throw-in,1,From Throw In,Federico Peluso,7118.0,Left Back,8,Sassuolo,232,"['626f3bf6-3ecf-45e6-906e-d214ea2b2ca2', 'aecd7028-f99b-40f5-acf0-d4fbc1685c4f']",14,,,,,,,,,,,,,,,,Sassuolo,232,00:02:14.099,Pass,
,,,,,,,,,,,,,,,,,1.449214,,,,,,,,,,,,,,ecb142a9-7be1-4ae9-87ac-833680ccd034,93,,"[57.9, 6.0]",3879663,2,,True,,,3.0203948,,Right Foot,,,"[42.3, 7.9]",,Ground Pass,,15.71528,,,Francesco Acerbi,7119.0,,,,,,,1,From Throw In,Sergio Floccari,6948.0,Center Forward,8,Sassuolo,232,"['8f32ea37-f23b-41b7-a372-279b9c8072d8', 'd9783560-351b-4fc6-b8e4-f01cab0486ca']",19,,,,,,,,,,,,,,,,Sassuolo,232,00:02:19.371,Pass,True
,,,,,,,,,,,,,,,,,5.286201,,,,,,,,,,,,,,da19edbb-c340-43a5-8026-871872dd631e,95,,"[41.4, 7.9]",3879663,2,,,,,0.499108,,Left Foot,,,"[100.1, 39.9]",,High Pass,,66.85574,Incomplete,,Sergio Floccari,6948.0,,,,,,,1,From Throw In,Francesco Acerbi,7119.0,Left Center Back,8,Sassuolo,232,"['8922af07-6c6a-4ae5-ad58-e56cdd6a833f', 'bc184026-1a05-40d0-baba-dbb48412cd8e']",20,,,,,,,,,,,,,,,,Sassuolo,232,00:02:20.820,Pass,
,,,,,,,,,,,,,,,,,2.003978,,,,,,,,,,,,,,cd9aca3a-d582-4314-86da-bca6b8bae28b,98,,"[13.4, 35.8]",3879663,2,,True,,,1.2195054,,Left Foot,,,"[20.4, 54.9]",,Ground Pass,,20.34232,,,Matteo Bianchetti,8421.0,,,,,,,1,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,9,Hellas Verona,226,['e1d60b83-1e95-4952-b539-2032230ac061'],27,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:27.684,Pass,
,,,,,,,,,,,,,,,,,1.820393,,,,,,,,,,,,,,9e091a34-5ad2-4bc0-8692-d6185d4507d6,100,,"[21.1, 54.7]",3879663,2,,True,,,-2.300696,,Right Foot,,,"[9.2, 41.4]",,Ground Pass,,17.84657,,,Pierluigi Gollini,8274.0,,,,,,,1,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,9,Hellas Verona,226,['4d2d1f44-7896-462b-bbe3-4de9d4c7214b'],29,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:29.833,Pass,
,,,,,,,,,,,,,,,,,2.035209,,,,,,,,,,,,,,b3da930d-1fdb-4544-8cff-f094dab6daff,102,,"[12.2, 39.5]",3879663,2,,,,,-0.5235406,,Right Foot,,,"[56.2, 14.1]",,High Pass,,50.80512,,,Luca Siligardi,11494.0,,,,,,,1,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,9,Hellas Verona,226,['935d7412-bb17-4152-ad34-081700e3f9b9'],31,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:31.914,Pass,
,,,,,,,,,,,,,,,,,1.029049,,,,,,,,,,,,,,2b931dcb-d611-4a77-a6a7-70633870517f,107,,"[51.8, 10.2]",3879663,2,,,,,-1.1479424,,Left Foot,,,"[54.5, 4.2]",,Ground Pass,,6.5795135,,,Samuel Souprayen,7695.0,,,,,,,1,Regular Play,Luca Siligardi,11494.0,Left Midfield,9,Hellas Verona,226,['46708fa6-1d4a-43eb-8b0d-f684f41abb83'],35,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:35.945,Pass,
,,,,,,,,,,,,,,,,,4.448492,,,,,,,,,,,,,,ad6bfd73-407e-4b23-8be4-d4e878a301b6,111,,"[55.6, 4.2]",3879663,2,,,,,0.09024148,,Left Foot,,,"[98.7, 8.1]",,Ground Pass,,43.27609,Incomplete,,Luca Siligardi,11494.0,,,,,,,1,Regular Play,Samuel Souprayen,7695.0,Left Back,9,Hellas Verona,226,"['4c066472-a47c-4763-9044-69f791946dde', '9fa9dca4-9fa9-4561-b2a9-3ccafcd564d9', 'e6ecc3a3-fe13-4cbf-a463-451f6d86d5eb']",37,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:37.589,Pass,True
,,,,,,,,,,,,,,,,,0.777699,,,,,,,,,,,,,,4c066472-a47c-4763-9044-69f791946dde,113,,"[21.4, 72.0]",3879663,2,,,,,0.4094372,,Right Foot,,,"[26.7, 74.3]",,Ground Pass,,5.7775426,,,Šime Vrsaljko,5461.0,,,,,,Recovery,1,Regular Play,Paolo Cannavaro,8848.0,Right Center Back,10,Sassuolo,232,"['ad6bfd73-407e-4b23-8be4-d4e878a301b6', 'bd5e4f8f-df73-48f2-adcc-88063d4b753b']",42,,,,,,,,,,,,,,,,Sassuolo,232,00:02:42.037,Pass,
,,,,,,,,,,,,,,,,,1.001928,,,,,,,,,,,,,,889a1ed1-a00d-44cf-a3d6-df4402081a37,115,,"[27.0, 74.6]",3879663,2,,True,,,-2.5456746,,Right Foot,,,"[18.3, 68.7]",,Ground Pass,,10.511898,,,Paolo Cannavaro,8848.0,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,10,Sassuolo,232,['d97fc71d-eee0-4cda-810d-925adc8bde34'],42,,,,,,,,,,,,,,,,Sassuolo,232,00:02:42.815,Pass,
,,,,,,,,,,,,,,,,,0.974047,,,,,,,,,,,,,,69b466b3-01a3-4d63-8a49-046d81cf2406,119,,"[19.4, 70.1]",3879663,2,,,,,0.113150984,,Right Foot,,,"[41.4, 72.6]",,High Pass,,22.14159,Incomplete,,Karim Laribi,30941.0,,,,,,,1,Regular Play,Paolo Cannavaro,8848.0,Right Center Back,10,Sassuolo,232,"['7c115b25-2444-44e4-a59a-b26da1ab2a7a', '980583bc-178a-4dbf-a5bc-735efc13eecf', 'd1402c48-4682-4a23-b89e-c81b2d9b2859']",45,,,,,,,,,,,,,,,,Sassuolo,232,00:02:45.537,Pass,True
,,,,,,,,,,,,True,,,,,0.882786,,,,,,,,,,,,,,980583bc-178a-4dbf-a5bc-735efc13eecf,122,,"[78.7, 7.5]",3879663,2,,,,True,-0.21991427,,,,,"[87.2, 5.6]",,Low Pass,,8.7097645,,,Luca Siligardi,11494.0,,,,,,Interception,1,Regular Play,Emil Hallfreðsson,5512.0,Left Defensive Midfield,11,Hellas Verona,226,"['69b466b3-01a3-4d63-8a49-046d81cf2406', '70865db8-cf7a-468c-b9a1-133cfffba54d', 'd4e3fc4a-5def-4a06-8224-14ad8bc880a1']",46,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:46.511,Pass,True
