50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[40.1, 75.2]",,,,,,,,,,,,,2.474042,,,,,,,,,,,,,,fcd4fb14-0faa-498c-9e41-fe4d8ca9263e,1925,,"[43.3, 74.4]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luca Rossettini,7142.0,Right Back,105,Bologna,240,"['3b505d6b-fc58-44ac-bd0a-585854e5f343', 'aba36e7d-8dc0-41f2-aba0-416a8dddb581']",4,,,,,,,,,,,,,,,,Bologna,240,00:00:04.726,Carry,
,,,,,"[52.6, 78.1]",,,,,,,,,,,,,0.324331,,,,,,,,,,,,,,eb7744e0-8b01-4f28-bae2-502dc879f8f5,1928,,"[52.6, 78.1]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Anthony Mounier,34565.0,Right Wing,105,Bologna,240,"['5b4bed21-39cc-4b8f-b2d9-5a431d8e5c5c', 'ac49c42e-1b15-471c-af9c-fea246ee9a35']",8,,,,,,,,,,,,,,,,Bologna,240,00:00:08.451,Carry,
,,,,,"[67.5, 9.7]",,,,,,,,,,,,,0.033365,,,,,,,,,,,,,,5b69e191-24d9-4795-accb-bc9126ee0e5d,1933,,"[67.1, 10.0]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,106,Sampdoria,234,"['ca995dc8-1f75-4e30-ba87-ff29eadede05', 'df45a727-c3a5-4b98-af6e-fffb0ea536a0']",12,,,,,,,,,,,,,,,,Sampdoria,234,00:00:12.800,Carry,
,,,,,"[70.6, 10.5]",,,,,,,,,,,,,5.085579,,,,,,,,,,,,,,b75629b5-0dc5-4109-86f4-87035d7e44a3,1936,,"[74.6, 9.5]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Muriel Fruto,6334.0,Center Forward,106,Sampdoria,234,"['407c2b1b-b396-42d4-b92b-75c6b8717aa4', 'f6185df9-7192-4d77-9d81-d768512e3ba1']",13,,,,,,,,,,,,,,,,Sampdoria,234,00:00:13.014,Carry,
,,,,,"[63.2, 23.7]",,,,,,,,,,,,,0.683195,,,,,,,,,,,,,,c1c00faa-2cf8-4b21-bee6-4fbb27220733,1943,,"[63.9, 19.6]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dávid Ivan,36364.0,Left Center Midfield,106,Sampdoria,234,"['313f74b6-022b-498c-a0d0-77ccaa396c10', 'd081073a-e894-4664-8c94-68857ef73e0d']",19,,,,,,,,,,,,,,,,Sampdoria,234,00:00:19.113,Carry,
,,,,,"[66.9, 50.7]",,,,,,,,,,,,,3.466077,,,,,,,,,,,,,,3dce10a4-ac04-463f-a486-2264fb050042,1946,,"[56.2, 34.7]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,106,Sampdoria,234,"['5b1f96f5-3a9b-4d4b-99ee-92dab498feb2', 'd546e643-1acd-49cd-975a-56ef44f9c360']",20,,,,,,,,,,,,,,,,Sampdoria,234,00:00:20.806,Carry,
,,,,,"[85.1, 75.4]",,,,,,,,,,,,,1.767729,,,,,,,,,,,,,,88b6a71a-2ac3-4850-bec2-290ea07f095a,1949,,"[79.0, 77.5]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacopo Sala,7020.0,Right Wing Back,106,Sampdoria,234,"['68f59b9b-2b4b-4aa7-a808-3c8edc2e633c', '9197581e-c276-41f5-b14e-991ee02fd990']",25,,,,,,,,,,,,,,,,Sampdoria,234,00:00:25.996,Carry,
,,,,,"[36.5, 4.7]",,,,,,,,,,,,,1.146526,,,,,,,,,,,,,,dc714979-a12d-47f6-b064-43e5534e93f2,1952,,"[35.0, 4.7]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Adam Masina,7169.0,Left Back,107,Bologna,240,"['2b0e4143-79c7-476e-af9f-fbe2e17cbd5b', '48ca2790-91d3-4231-9c1e-facd86fa1cc2']",27,,,,,,,,,,,,,,,,Bologna,240,00:00:27.764,Carry,
,,,,,"[49.7, 6.1]",,,,,,,,,,,,,0.861578,,,,,,,,,,,,,,f0b54cd6-ca54-48c8-a130-9db7fd971fdc,1955,,"[44.9, 5.5]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Emanuele Giaccherini,7775.0,Left Wing,107,Bologna,240,"['98ee98ab-7d29-404d-9f3a-46c9e1b2c796', 'dff76c79-f1b2-4b37-9814-62f90b894396']",29,,,,,,,,,,,,,,,,Bologna,240,00:00:29.839,Carry,
,,,,,"[57.2, 18.7]",,,,,,,,,,,,,0.453998,,,,,,,,,,,,,,5feaacaa-c7ed-4beb-8118-1bf9f748c818,1958,,"[57.2, 18.7]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mattia Destro,8103.0,Center Forward,107,Bologna,240,"['75e8d5c4-0f6e-484f-89cd-4d69f061170a', 'dae39c24-e2ba-492c-ba02-a928e750a0fd']",31,,,,,,,,,,,,,,,,Bologna,240,00:00:31.201,Carry,
,,,,,"[52.6, 50.7]",,,,,,,,,,,,,1.090091,,,,,,,,,,,,,,b3040d22-ab5b-4b99-80da-187d01ff9573,1961,,"[56.8, 55.7]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,108,Sampdoria,234,"['a1442a7e-66e1-4848-93fd-56428c6974c1', 'e1f052eb-5c68-4606-a5c9-9bd3395d3d54']",33,,,,,,,,,,,,,,,,Sampdoria,234,00:00:33.030,Carry,
,,,,,"[71.5, 36.4]",,,,,,,,,,,,,2.697626,,,,,,,,,,,,,,2a226d5d-0b92-444e-8cce-5077f991c3fd,1964,,"[63.6, 40.6]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dávid Ivan,36364.0,Left Center Midfield,108,Sampdoria,234,"['2960ed5a-86d2-4c75-a430-36c017520bad', '5bb50e69-8277-4d5e-aa72-36de79ff0eab', 'cdf383f3-b001-45b6-8339-db2b0d794b5e']",35,,,,,,,,,,,,,,,,Sampdoria,234,00:00:35.442,Carry,True
,,,,,"[76.6, 45.6]",,,,,,,,,,,,,3.287143,,,,,,,,,,,,,,b9e7ce98-8d6f-4654-83c5-87ab2db204e8,1968,,"[68.0, 32.3]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Joaquín Correa,6822.0,Center Attacking Midfield,108,Sampdoria,234,"['4f2b49ba-fc6b-466b-856b-6c53f58cffe4', 'cbed7fa0-781d-4e38-9aee-d640815dae2c']",39,,,,,,,,,,,,,,,,Sampdoria,234,00:00:39.539,Carry,
,,,,,"[74.8, 74.0]",,,,,,,,,,,,,1.252766,,,,,,,,,,,,,,de84abb5-db69-45ed-9ba3-2a26e6a357e9,1971,,"[75.6, 74.6]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacopo Sala,7020.0,Right Wing Back,108,Sampdoria,234,"['137667c4-1d70-4909-b324-9398dcf68fd0', 'd8626223-6059-4124-badb-1d8e7285eadb']",44,,,,,,,,,,,,,,,,Sampdoria,234,00:00:44.281,Carry,
,,,,,"[75.6, 48.5]",,,,,,,,,,,,,0.997146,,,,,,,,,,,,,,3fb1f081-bc98-4a04-9067-40bb17669b17,1974,,"[71.3, 52.9]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,108,Sampdoria,234,"['2240d31c-b2c1-4c97-8ad8-19e9722deef5', 'b4198809-f18b-456d-a81f-515ffed9f154', 'beb3acd2-ed5a-42b1-9528-28068a6253aa']",46,,,,,,,,,,,,,,,,Sampdoria,234,00:00:46.685,Carry,True
,,,,,"[44.7, 43.9]",,,,,,,,,,,,,3.727618,,,,,,,,,,,,,,080ef98b-1833-42e3-a9a5-1cc59b19ce40,1979,,"[28.0, 44.5]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,108,Sampdoria,234,"['58d4b435-7395-4ee2-8b6a-0ec51d0b2738', '59ebb0e9-a3ae-4a79-80ee-09e0cad4d472', '6b1c8c1b-7d94-43f4-8b24-4832756273b3']",48,,,,,,,,,,,,,,,,Bologna,240,00:00:48.891,Carry,True
,,,,,"[93.0, 27.5]",,,,,,,,,,,,,1.596048,,,,,,,,,,,,,,bdda669c-00f8-4e20-a3d6-c1d7ab3c75f0,1986,,"[85.1, 28.6]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Muriel Fruto,6334.0,Center Forward,108,Sampdoria,234,"['9644b542-da74-4edb-bde5-591a36a55d8e', 'a8a49da9-6c36-4453-ac1c-e8c8bd87a132', 'f47a35a4-9d79-4213-8903-aaa2c2399d98']",54,,,,,,,,,,,,,,,,Sampdoria,234,00:00:54.805,Carry,True
,,,,,"[102.2, 9.1]",,,,,,,,,,,,,0.106509,,,,,,,,,,,,,,74b2ec79-30fd-434d-a7ca-ba52c6209ebd,1989,,"[102.0, 9.3]",3879710,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,108,Sampdoria,234,"['11e50c4c-a2ae-43ee-9ccf-ec4d79473aa1', '2df28ee8-1c31-47e1-84ec-a7514bd7a6eb']",57,,,,,,,,,,,,,,,,Sampdoria,234,00:00:57.873,Carry,
,,,,,"[97.0, 73.0]",,,,,,,,,,,,,0.18709101,,,,,,,,,,,,,,95695a57-145e-4b4d-b25c-6d57d0c66abe,1996,,"[97.0, 73.0]",3879710,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Ranocchia,7962.0,Right Center Back,110,Sampdoria,234,"['04e55e88-dad0-4ed8-8a44-12f80b198cba', '77cf6804-7472-4af7-98a2-9b6884a69279']",23,,,,,,,,,,,,,,,,Sampdoria,234,00:01:23.143,Carry,
,,,,,"[89.5, 55.5]",,,,,,,,,,,,,1.428704,,,,,,,,,,,,,,ea97a658-9a19-4b9c-84b2-1e31e9dcf7bb,1999,,"[91.0, 62.7]",3879710,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,110,Sampdoria,234,"['5e61ec86-43cf-41ad-b824-e64042624e2d', '8f8f1c60-9129-4ff4-ad33-efd25187dc6c']",24,,,,,,,,,,,,,,,,Sampdoria,234,00:01:24.086,Carry,
,,,,,"[111.6, 64.6]",,,,,,,,,,,,,3.73603,,,,,,,,,,,,,,e3a94db5-ca61-44f6-bfc7-c615952448c7,2002,,"[94.3, 51.8]",3879710,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Joaquín Correa,6822.0,Center Attacking Midfield,110,Sampdoria,234,"['4cb78c7a-19c5-45bf-acd8-c4229d074d10', '67bf06b2-6f74-4520-87f9-59ef6d994766', 'd6403f1b-3ae9-408a-954d-f9b96d415c20']",26,,,,,,,,,,,,,,,,Sampdoria,234,00:01:26.543,Carry,True
,,,,,"[86.7, 23.3]",,,,,,,,,,,,,0.07986,,,,,,,,,,,,,,c5d92f66-d063-44b0-8b56-8ef538e9ce38,2011,,"[87.3, 23.5]",3879710,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,110,Sampdoria,234,"['49ed8239-1ceb-4ea3-b4da-6ac516ea0f59', '5e49cbdf-60fa-4fff-8e2a-b0bee11edaac']",36,,,,,,,,,,,,,,,,Sampdoria,234,00:01:36.625,Carry,
,,,,,"[60.0, 44.1]",,,,,,,,,,,,,2.503828,,,,,,,,,,,,,,e650c7ae-2f69-4160-9422-d54388fda379,2016,,"[43.5, 53.5]",3879710,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Mounier,34565.0,Right Wing,111,Bologna,240,"['15820719-f0a1-4080-a086-860c047cce5f', 'cf9c3f7b-95aa-4273-a425-a67c409707d8']",38,,,,,,,,,,,,,,,,Bologna,240,00:01:38.580,Carry,
,,,,,"[114.2, 67.2]",,,,,,,,,,,,,3.036488,,,,,,,,,,,,,,4fbda20f-bbb0-4325-b35a-48bf1a06bf3d,2019,,"[86.6, 78.1]",3879710,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Godfred Donsah,8280.0,Right Center Midfield,111,Bologna,240,"['8f63904d-5b96-4cb9-92cc-ae047b02bccc', 'a1d4dd73-5db2-443c-b79d-089beec7f535']",44,,,,,,,,,,,,,,,,Bologna,240,00:01:44.696,Carry,
,,,,,"[16.5, 22.8]",,,,,,,,,,,,,1.650597,,,,,,,,,,,,,,e6e4c415-7edc-4501-a0da-4421127b4259,2030,,"[21.5, 24.0]",3879710,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Moisander,9884.0,Left Center Back,112,Sampdoria,234,"['08902d49-dd55-4bcd-9b13-ae61e4c22d4b', 'a9653004-7b7f-4270-bfc7-5917bdd173e1', 'dd366fb3-9c48-4855-bf1a-ea36e1aa1954']",55,,,,,,,,,,,,,,,,Sampdoria,234,00:01:55.810,Carry,True
,,,,,"[3.5, 32.3]",,,,,,,,,,,,,0.216844,,,,,,,,,,,,,,1ceccb60-02e4-44d4-8ffa-ba0d8ceef10b,2033,,"[3.5, 32.3]",3879710,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Viviano,7018.0,Goalkeeper,112,Sampdoria,234,"['98cb611b-dcbf-452f-b6b4-85c74ac59751', 'f6274f3a-489f-4925-860c-3f33b42ac0eb']",59,,,,,,,,,,,,,,,,Sampdoria,234,00:01:59.615,Carry,
,,,,,"[62.1, 7.5]",,,,,,,,,,,,,2.886212,,,,,,,,,,,,,,1a088cef-6f67-4225-8753-9c5117f68a3b,2040,,"[61.7, 6.9]",3879710,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,112,Sampdoria,234,"['1132dc16-32a6-442b-b91c-43aa2f5ebe85', '94c5e3f7-294b-4ec1-a90c-1c4bda6a8856']",7,,,,,,,,,,,,,,,,Sampdoria,234,00:02:07.860,Carry,
,,,,,"[59.9, 21.3]",,,,,,,,,,,,,1.825657,,,,,,,,,,,,,,f478ca94-26c3-4e02-9486-e1fbdc040e43,2045,,"[55.2, 17.2]",3879710,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,112,Sampdoria,234,"['1ea8cf05-04ac-4b40-841a-f325110f1079', 'e1b2679b-2347-4a9a-a2b7-71fb561f0ed8']",13,,,,,,,,,,,,,,,,Sampdoria,234,00:02:13.829,Carry,
,,,,,"[67.7, 35.5]",,,,,,,,,,,,,0.172704,,,,,,,,,,,,,,8b7c579f-ad43-4e01-8e07-313e89c6870b,2048,,"[67.7, 35.5]",3879710,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Joaquín Correa,6822.0,Center Attacking Midfield,112,Sampdoria,234,"['aebf9961-169a-446d-8578-3c7bf8793a43', 'c2ea2516-0952-4d4b-bdcc-2e179b4fc612']",16,,,,,,,,,,,,,,,,Sampdoria,234,00:02:16.348,Carry,
,,,,,"[31.6, 31.6]",,,,,,,,,,,,,2.739293,,,,,,,,,,,,,,d63348d0-9193-4de4-b9f1-bc6d4b193862,2053,,"[28.1, 25.9]",3879710,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Agustín Silvestre,7019.0,Center Back,112,Sampdoria,234,"['8c5205be-b61a-4281-99f9-73f71295e4f3', 'fb18b274-8a55-4173-bf2b-3bcb4f62afc6']",20,,,,,,,,,,,,,,,,Sampdoria,234,00:02:20.881,Carry,
,,,,,"[51.8, 33.8]",,,,,,,,,,,,,3.172339,,,,,,,,,,,,,,dd6593dd-8c5e-4582-8cc5-ff5c21a512cc,2056,,"[46.0, 27.8]",3879710,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,112,Sampdoria,234,"['1ec737f1-f6aa-4084-aac2-b04fa64cc643', '4119a7b6-b18b-4476-b503-ea5eb3d07d9c']",25,,,,,,,,,,,,,,,,Sampdoria,234,00:02:25.204,Carry,
,,,,,"[48.9, 60.5]",,,,,,,,,,,,,1.060214,,,,,,,,,,,,,,ffe0c2d9-ffc0-48e7-93da-47bc08116a31,2059,,"[48.0, 57.3]",3879710,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Ranocchia,7962.0,Right Center Back,112,Sampdoria,234,"['787c9db3-7b88-42e6-bb91-ade0652daa40', '7b867cb1-046a-4579-9ae2-b6d29a34195b']",29,,,,,,,,,,,,,,,,Sampdoria,234,00:02:29.880,Carry,
,,,,,"[61.0, 70.4]",,,,,,,,,,,,,1.126714,,,,,,,,,,,,,,6c6e83bc-55ac-455d-80f8-b8303bb73def,2062,,"[66.0, 74.4]",3879710,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacopo Sala,7020.0,Right Wing Back,112,Sampdoria,234,"['07c4477e-a8c1-45f8-9886-d9260ea9c9de', '77e9cd0d-b3f8-4e42-81d5-2e7527b04582', '9f634cdb-5ce0-43b8-ba68-878ac55ee289']",32,,,,,,,,,,,,,,,,Sampdoria,234,00:02:32.592,Carry,True
,,,,,"[65.3, 51.2]",,,,,,,,,,,,,1.684132,,,,,,,,,,,,,,3e363044-4799-4868-889c-45198523692c,2066,,"[61.9, 53.3]",3879710,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,112,Sampdoria,234,"['696ded43-4034-4301-b5bb-bc58fe6c9a93', 'cee4156a-1963-48d3-8f0b-30cdd17c8e4e']",34,,,,,,,,,,,,,,,,Sampdoria,234,00:02:34.822,Carry,
,,,,,"[46.2, 11.0]",,,,,,,,,,,,,2.954957,,,,,,,,,,,,,,bfaefe73-8912-40aa-a27d-d21ccabbca07,2079,,"[34.4, 18.7]",3879710,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Masina,7169.0,Left Back,113,Bologna,240,"['1c36c278-c3fa-4c3b-887c-3478b806289d', '8fd3d49a-8a73-4b4c-85cf-d8ba06068e57', 'f5caab9f-971d-478a-8644-b603c0e6794b']",42,,,,,,,,,,,,,,,,Bologna,240,00:02:42.704,Carry,True
,,,,,"[51.0, 7.6]",,,,,,,,,,,,,0.096815,,,,,,,,,,,,,,85082e08-31e5-4005-b76e-a6245b3158b3,2083,,"[46.2, 11.0]",3879710,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Masina,7169.0,Left Back,113,Bologna,240,"['1c36c278-c3fa-4c3b-887c-3478b806289d', '7bb38bc1-41e3-41c8-b236-a15b316ccaf5', '80f45019-b597-4d11-a4d6-b1d8efee242f', 'a9129b34-45c7-4de5-8dca-f185e9c9d46e']",45,,,,,,,,,,,,,,,,Bologna,240,00:02:45.659,Carry,True
,,,,,"[55.6, 6.4]",,,,,,,,,,,,,0.76647,,,,,,,,,,,,,,f6a23485-19a0-4df3-b946-c21b033f2138,2086,,"[51.0, 7.6]",3879710,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Masina,7169.0,Left Back,113,Bologna,240,"['7bb38bc1-41e3-41c8-b236-a15b316ccaf5', '929c9f98-d447-45fa-9f11-294fbd566e9f', 'a9129b34-45c7-4de5-8dca-f185e9c9d46e']",45,,,,,,,,,,,,,,,,Bologna,240,00:02:45.756,Carry,True
,,,,,"[111.6, 8.1]",,,,,,,,,,,,,1.391153,,,,,,,,,,,,,,0ff4c0f8-dd7a-4b83-91ad-cf4670b8a834,2092,,"[108.7, 5.9]",3879710,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mattia Destro,8103.0,Center Forward,114,Bologna,240,"['31990027-f23d-4735-95d0-ea0d5816dabe', '615de509-468b-49a2-9bbf-a1885d9ee606', 'bb34cca4-ac96-40db-b6b9-cd6b36abe1fe']",10,,,,,,,,,,,,,,,,Bologna,240,00:03:10.105,Carry,True
,,,,,"[3.1, 76.6]",,,,,,,,,,,,,2.371624,,,,,,,,,,,,,,af053f99-ef3c-4c3d-bf5d-6b6a84dd6006,2096,,"[8.5, 72.0]",3879710,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Ranocchia,7962.0,Right Center Back,115,Sampdoria,234,"['6897ae22-26bd-4c77-a70b-ee5ad8e295a9', 'e0ac11f3-2f50-4607-a9f7-09df249079d6']",11,,,,,,,,,,,,,,,,Sampdoria,234,00:03:11.496,Carry,
,,,,,"[7.7, 36.9]",,,,,,,,,,,,,1.56541,,,,,,,,,,,,,,f42d1ac9-8f7c-4e3c-b7f1-e54a447059a5,2104,,"[5.5, 43.9]",3879710,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emiliano Viviano,7018.0,Goalkeeper,116,Sampdoria,234,"['33d02779-1c1b-4a20-96bf-00b310c4d3b5', 'b2df3176-f92b-4912-b764-429269834120']",37,,,,,,,,,,,,,,,,Sampdoria,234,00:03:37.432,Carry,
,,,,,"[26.3, 22.4]",,,,,,,,,,,,,2.485405,,,,,,,,,,,,,,5309302e-b5f3-4fc0-b5de-ab6f341a0d3c,2107,,"[16.2, 20.4]",3879710,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matías Agustín Silvestre,7019.0,Center Back,116,Sampdoria,234,"['1e9f0946-6699-43cf-b9a6-32d30530e5b1', '4ad8d8fa-4fd0-4578-a31e-4bc0a0fb68c8']",40,,,,,,,,,,,,,,,,Sampdoria,234,00:03:40.435,Carry,
,,,,,"[22.0, 42.0]",,,,,,,,,,,,,2.904313,,,,,,,,,,,,,,2eab452f-f986-46da-ae40-f76476f7b6d6,2110,,"[14.1, 35.3]",3879710,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emiliano Viviano,7018.0,Goalkeeper,116,Sampdoria,234,"['34d779f8-79a4-47a4-9ab1-4837505e6340', 'b07af6c8-d503-4911-8d94-1e571b1e60d5']",45,,,,,,,,,,,,,,,,Sampdoria,234,00:03:45.073,Carry,
,,,,,"[72.7, 18.7]",,,,,,,,,,,,,1.631524,,,,,,,,,,,,,,9852e8aa-38b8-4783-b3a1-f550e63eb6ee,2116,,"[70.7, 12.3]",3879710,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattia Destro,8103.0,Center Forward,117,Bologna,240,"['1df3b77b-a64a-4b44-ac8a-f9af706987b3', 'b8ec8333-be8c-4b7b-888a-4b82699f19ff']",51,,,,,,,,,,,,,,,,Bologna,240,00:03:51.222,Carry,
,,,,,"[100.7, 35.5]",,,,,,,,,,,,,0.54928,,,,,,,,,,,,,,fbb515df-ac75-428d-bf8c-0376309f4bb2,2120,,"[97.3, 32.0]",3879710,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emanuele Giaccherini,7775.0,Left Wing,117,Bologna,240,"['863a8f8e-44dc-4851-8ac5-dcd73762a3f7', '8f0baeb6-5c7f-41ce-a295-8eb829bbfc72']",55,,,,,,,,,,,,,,,,Bologna,240,00:03:55.482,Carry,
,,,,,"[6.4, 38.6]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,,c92ca1bc-ae0b-4e69-a3b4-98f89fa1dda8,2124,,"[6.4, 38.6]",3879710,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Viviano,7018.0,Goalkeeper,117,Bologna,240,"['0f791119-8bdf-4f0f-93ab-2b6342760601', 'b3cd7ab3-e152-4b4f-8d83-78051a4e199a']",58,,,,,,,,,,,,,,,,Sampdoria,234,00:03:58.004,Carry,
,,,,,"[51.9, 42.7]",,,,,,,,,,,,,1.150907,,,,,,,,,,,,,,8bcd7a21-f126-479c-bd78-617396943e12,2135,,"[51.9, 40.1]",3879710,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniele Gastaldello,30745.0,Left Center Back,117,Bologna,240,"['61413e28-71c1-4d16-9f23-0a926a1a81a1', '69390e40-8ac9-4dfa-8159-26608ea2b63a']",7,,,,,,,,,,,,,,,,Bologna,240,00:04:07.383,Carry,
,,,,,"[78.0, 77.2]",,,,,,,,,,,,,1.432452,,,,,,,,,,,,,,f48f62f8-ff86-4803-8f6a-87e0057efc1f,2139,,"[80.6, 76.3]",3879710,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Mounier,34565.0,Right Wing,117,Bologna,240,"['373a25b7-7cbc-43af-bfd3-abb87c2987f4', '3bf68605-b2c5-46a5-8b92-f38a7c1a750f']",11,,,,,,,,,,,,,,,,Bologna,240,00:04:11.312,Carry,
,,,,,"[64.7, 74.4]",,,,,,,,,,,,,1.205587,,,,,,,,,,,,,,8b056c12-b2b2-4536-9e5c-7db51d33f665,2142,,"[64.7, 74.8]",3879710,49,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Rossettini,7142.0,Right Back,117,Bologna,240,"['ac38ceef-ae81-46a4-a2f2-87416e41d93e', 'cebc0034-102f-4cbd-97cf-68edd7773290']",13,,,,,,,,,,,,,,,,Bologna,240,00:04:13.880,Carry,
,,,,,"[51.3, 26.1]",,,,,,,,,,,,,4.348717,,,,,,,,,,,,,,ea94ebbc-e2fd-42cc-98cf-5acf3be74597,2149,,"[42.1, 7.1]",3879710,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dávid Ivan,36364.0,Left Center Midfield,118,Sampdoria,234,"['855611e7-ba01-43f7-8e9b-1d19206d8b50', 'ab3fac4e-e126-4580-a183-ed66e9850d23']",23,,,,,,,,,,,,,,,,Sampdoria,234,00:04:23.377,Carry,
