50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,2.734827,,,,,,,,,,,,,4ebfce81-e9b3-44d0-827b-0b71fb61b0b6,61,,"[43.2, 29.9]",3879842,1,,True,,,-0.6724785,,Right Foot,,,"[48.6, 25.6]",Ground Pass,,6.902898,,,Marten de Roon,6994.0,,,,,Free Kick,1,From Free Kick,Alessandro Diamanti,19847.0,Center Attacking Midfield,7,Atalanta,228,['b7a5e024-4209-40e6-be42-d5bb1920db92'],18,,,,,,,,,,,,,,,,Atalanta,228,00:01:18.516,Pass,
,,,,,,,,,,,,,,,,,,,,1.783493,,,,,,,,,,,,,522c9e83-d99d-40aa-8149-6141759cb9e9,63,,"[49.5, 25.0]",3879842,1,,,,,2.080565,,Left Foot,,,"[35.3, 50.4]",Ground Pass,,29.099829,,,Rafael Tolói,7002.0,,,,,,1,From Free Kick,Marten de Roon,6994.0,Left Defensive Midfield,7,Atalanta,228,['35d239f0-7a7d-4c9c-9a99-b592b53a12ce'],22,,,,,,,,,,,,,,,,Atalanta,228,00:01:22.497,Pass,
,,,,,,,,,,,,,,,,,,,,1.52615,,,,,,,,,,,,,4e606f48-4e61-4510-9127-8e0f4b1c61b2,66,,"[35.3, 50.4]",3879842,1,,,,,-1.5707964,,Right Foot,,,"[35.3, 29.9]",Ground Pass,,20.5,,,Gabriel Alejandro Paletta,38237.0,,,,,,1,From Free Kick,Rafael Tolói,7002.0,Right Center Back,7,Atalanta,228,['1b1402bd-b87d-4b77-942c-1f49b4ae91b5'],25,,,,,,,,,,,,,,,,Atalanta,228,00:01:25.449,Pass,
,,,,,,,,,,,,,,,,,,,,1.096705,,,,,,,,,,,,,6d7a33c0-c893-48f3-8d03-9bfaeb5137d2,69,,"[35.3, 29.9]",3879842,1,,,,,-1.1034518,,Right Foot,,,"[46.2, 8.3]",Ground Pass,,24.194422,,,Davide Brivio,31231.0,,,,,,1,From Free Kick,Gabriel Alejandro Paletta,38237.0,Left Center Back,7,Atalanta,228,['41e13272-48fd-4320-b7ba-15f7f05db8cd'],27,,,,,,,,,,,,,,,,Atalanta,228,00:01:27.382,Pass,
,,,,,,,,,,,,,,,,,,,,1.246493,,,,,,,,,,,,,341fd11d-0df7-41aa-8c2d-94734da1d7b6,72,,"[46.5, 8.5]",3879842,1,,,,,-0.26023406,,Left Foot,,,"[63.4, 4.0]",Ground Pass,,17.488853,,,Alejandro Darío Gómez,7006.0,,,,,,1,From Free Kick,Davide Brivio,31231.0,Left Back,7,Atalanta,228,['7ff61b9b-d473-47b2-b1da-0872b9cc9b66'],29,,,,,,,,,,,,,,,,Atalanta,228,00:01:29.835,Pass,
,,,,,,,,,,,,,,,,,,,,0.183877,,,,,,,,,,,,,13d86771-6248-4384-bf9d-0a7d1435949c,76,,"[62.9, 3.8]",3879842,1,,,,,0.0,,Right Foot,,,"[62.9, 3.8]",Ground Pass,,0.0,,Incomplete,Alessandro Diamanti,19847.0,,,,,,1,From Free Kick,Alejandro Darío Gómez,7006.0,Left Wing,7,Atalanta,228,"['20e8d3e6-31cb-4b56-acd5-c66ea817bb23', '820da4b6-e2c2-4bf4-ae19-25f9dd2c690d', 'be7c4bd3-da9b-4c7f-86ad-473f81907f41']",31,,,,,,,,,,,,,,,,Atalanta,228,00:01:31.161,Pass,True
,,,,,,,,,,,,,,,,,,,,0.953667,,,,,,,,,,,,,12f744dc-ab5e-46a9-8dc7-99e08c60e40e,79,,"[65.5, 0.1]",3879842,1,,,,,1.7752175,,,,,"[63.8, 8.3]",Low Pass,,8.374366,,,Alessandro Diamanti,19847.0,,,,,Throw-in,1,From Throw In,Davide Brivio,31231.0,Left Back,8,Atalanta,228,['6406e7dc-ca47-47c7-97a5-744428dbc0e6'],44,,,,,,,,,,,,,,,,Atalanta,228,00:01:44.753,Pass,
,,,,,,,,,,,,,,,,,,,,2.398484,,,,,,,,,,,,,6064e3ee-cbf7-42c5-9a27-ee747199deb8,83,,"[64.2, 6.2]",3879842,1,,,,,0.12914729,,Left Foot,,,"[95.0, 10.2]",High Pass,,31.058655,,Incomplete,Alejandro Darío Gómez,7006.0,,,,,,1,From Throw In,Alessandro Diamanti,19847.0,Center Attacking Midfield,8,Atalanta,228,"['3bab4f9a-e68b-4def-86c8-6e788cdc03d7', '6713b3d1-92e1-44ba-93db-d46f87ab1ab4', 'd5110ceb-d76c-41d7-82d2-0e52a97d7c51']",46,,,,,,,,,,,,,,,,Atalanta,228,00:01:46.276,Pass,True
,,,,,,,,,,,,,,,,,,,,1.343988,,,,,,,,,,,,,92179c3f-b8d4-455f-9d14-6f6b087b4cb1,88,,"[21.5, 70.3]",3879842,1,,,,,-0.6360755,,Right Foot,,,"[34.5, 60.7]",Ground Pass,,16.160446,,Incomplete,Ivan Radovanović,7042.0,,,,,,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,8,Atalanta,228,"['a24d82c6-e99b-429b-a7df-353b14c2fa73', 'e2d9bc6b-7a32-46fe-935f-b4f2338dc8e1', 'fe808e60-31a5-438e-bdba-7ab13b4f144a']",49,,,,,,,,,,,,,,,,Chievo,231,00:01:49.623,Pass,True
,,,,,,,,,,,,,,,,,,,,0.669407,,,,,,,,,,,,,a851d6e9-0f27-41c7-b1be-b87cefe10d9f,92,,"[63.1, 0.1]",3879842,2,,,,,0.8947167,,,,,"[70.4, 9.2]",Low Pass,,11.66619,,,Marten de Roon,6994.0,,,,,Throw-in,1,From Throw In,Davide Brivio,31231.0,Left Back,9,Atalanta,228,['9de0a517-6e13-4b9d-b8d5-9826ccc1763d'],1,,,,,,,,,,,,,,,,Atalanta,228,00:02:01.000,Pass,
,,,,,,,,,,,,,,,,,,,,0.824441,,,,,,,,,,,,,c777348b-7d88-4f8f-b8e1-084f300ec848,95,,"[70.4, 9.2]",3879842,2,,,,,-2.4053352,,Right Foot,,,"[64.0, 3.4]",Ground Pass,,8.637129,,,Davide Brivio,31231.0,,,,,,1,From Throw In,Marten de Roon,6994.0,Left Defensive Midfield,9,Atalanta,228,['f27a73f6-049a-46b7-b562-a7777a2b19eb'],1,,,,,,,,,,,,,,,,Atalanta,228,00:02:01.710,Pass,
,,,,,,,,,,,,,,,,,,,,2.042353,,,,,,,,,,,,,b0fb9478-7ac1-41d5-800d-0d8c2527abef,98,,"[64.0, 3.4]",3879842,2,,,,,-0.11870534,,Left Foot,,,"[85.8, 0.8]",Ground Pass,,21.954498,,Out,Alejandro Darío Gómez,7006.0,,,,,,1,From Throw In,Davide Brivio,31231.0,Left Back,9,Atalanta,228,['21584b04-4cf6-4133-a94f-02610ec1e6b0'],3,,,,,,,,,,,,,,,,Atalanta,228,00:02:03.317,Pass,
,,,,,,,,,,,,,,,,,,,,0.304967,,,,,,,,,,,,,22cc0160-5b9f-4b14-8e0a-ec9fd7b3a094,100,,"[41.0, 80.0]",3879842,2,,True,,,-1.2793396,,,,,"[44.6, 68.0]",Low Pass,,12.528368,,,Ivan Radovanović,7042.0,,,,,Throw-in,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,10,Chievo,231,['9291c1cb-0aa0-4474-855b-2ff0529ae03e'],10,,,,,,,,,,,,,,,,Chievo,231,00:02:10.205,Pass,
,,,,,,,,,,,,,,,,,,,,0.460314,,,,,,,,,,,,,478c38e4-9337-4248-a9d1-a7363b3909eb,102,,"[49.0, 68.6]",3879842,2,,,,,-0.35650137,,Right Foot,,,"[63.5, 63.2]",Ground Pass,,15.472879,,Incomplete,Antonio Floro Flores,27110.0,,,,,,1,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,10,Chievo,231,"['552a2178-6b3a-426c-b9d8-de00ddff0fce', 'b897d5d8-d96a-4610-b946-085080b2baa2']",12,,,,,,,,,,,,,,,,Chievo,231,00:02:12.348,Pass,
,,,,,,,,,,,,,,,,,,,,1.349276,,,,,,,,,,,,,b897d5d8-d96a-4610-b946-085080b2baa2,104,,"[56.6, 16.9]",3879842,2,,,,,-0.60374933,,Left Foot,,,"[71.1, 6.9]",Ground Pass,,17.613914,,,Alejandro Darío Gómez,7006.0,,,,,Recovery,1,From Throw In,Marten de Roon,6994.0,Left Defensive Midfield,10,Chievo,231,"['478c38e4-9337-4248-a9d1-a7363b3909eb', 'bc892596-7d99-4beb-99ec-58533287fe40']",12,,,,,,,,,,,,,,,,Atalanta,228,00:02:12.808,Pass,
,,,,,,,,,,,,,,,,,,,,2.034462,,,,,,,,,,,,,7f796fcf-3e9b-42cd-baf6-bceacd6e6569,107,,"[71.7, 6.7]",3879842,2,,,,,2.019139,,Right Foot,,,"[64.1, 22.5]",Ground Pass,,17.532825,,Incomplete,Alessandro Diamanti,19847.0,,,,,,1,From Throw In,Alejandro Darío Gómez,7006.0,Left Wing,10,Chievo,231,"['512d42fd-7735-47d4-a2b8-a6e02346c08b', '8e0c4e6d-f3b3-4315-8252-7b818ce91af4']",14,,,,,,,,,,,,,,,,Atalanta,228,00:02:14.542,Pass,
,,,,,,,,,,,,,,,,,,,,1.119754,,,,,,,,,,,,,260916a2-0fe6-4e14-b97b-c78a21ff798e,116,,"[56.6, 56.2]",3879842,2,,,,,-0.32175055,,Right Foot,,,"[68.9, 52.1]",Ground Pass,,12.965339,,,Antonio Floro Flores,27110.0,,,,,,1,From Throw In,Lucas Nahuel Castro,7049.0,Right Center Midfield,10,Chievo,231,['fef638fe-26c0-4f96-b58c-ad4e674f2b72'],19,,,,,,,,,,,,,,,,Chievo,231,00:02:19.692,Pass,
,,,,,,,,,,,,,,,,,,,,0.921115,,,,,,,,,,,,,e24f2e28-8953-46e2-99ff-f8ffddc1cdf7,120,,"[69.9, 53.5]",3879842,2,,,,,1.3684747,,Right Foot,,,"[70.7, 57.4]",Ground Pass,,3.981206,,,Riccardo Meggiorini,11643.0,,,,,,1,From Throw In,Antonio Floro Flores,27110.0,Left Center Forward,10,Chievo,231,"['4ee1f84a-8f7d-46d1-b06a-d71478ee94d2', '57f767be-8ea7-4056-a473-cc0075cc0f07']",21,,,,,,,,,,,,,,,,Chievo,231,00:02:21.026,Pass,True
,,,,,,,,,,,,,,,,,,,,1.496188,,,,,,,,,,,,,4cdd570e-34c2-46f0-8143-253ab452ad5c,137,,"[64.5, 59.8]",3879842,2,,,,,1.240499,,Right Foot,,,"[69.3, 73.8]",Ground Pass,,14.8,,,Valter Birsa,7045.0,,,,,,1,From Throw In,Lucas Nahuel Castro,7049.0,Right Center Midfield,10,Chievo,231,['a4314915-404b-4af9-b37d-7f1f1d438eef'],32,,,,,,,,,,,,,,,,Chievo,231,00:02:32.916,Pass,
,,,,,,,,,,,,,,,,,,,,1.211444,,,,,,,,,,,,,902b3353-73bc-4b57-a11e-ed77417aff59,140,,"[69.7, 73.8]",3879842,2,,,,,-1.6224744,,Right Foot,,,"[69.1, 62.2]",Ground Pass,,11.615507,,,Fabrizio Cacciatore,7050.0,,,,,,1,From Throw In,Valter Birsa,7045.0,Center Attacking Midfield,10,Chievo,231,['03333a82-22df-4e55-9b3a-bf236321168b'],34,,,,,,,,,,,,,,,,Chievo,231,00:02:34.930,Pass,
