50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.9856,,,,,,,,,,,,a8899016-5837-4cc2-bbcc-176ee45a3f96,2910,,"[82.8, 49.6]",3878541,81,,,,,1.4747076,,Right Foot,,,"[85.2, 74.5]",,Ground Pass,,25.015396,,,,Alessandro Florenzi,6964.0,,,,,,,2,Regular Play,Radja Nainggolan,6962.0,Left Center Midfield,172,AS Roma,229,['ddaaf11b-6687-4051-9319-b8de3073a820'],39,,,,,,,,,,,,,,,,,,AS Roma,229,00:36:39.117,Pass,
,,,,,,,,,,,,,,,,,,,1.184718,,,,,,,,,,,,1bd9772a-60cd-460e-9611-332da59161cf,2913,,"[85.2, 75.5]",3878541,81,,,,,-0.869389,,Right Foot,True,,"[107.5, 49.1]",,High Pass,,34.557922,,Incomplete,,Edin Džeko,6973.0,,,,,,,2,Regular Play,Alessandro Florenzi,6964.0,Right Back,172,AS Roma,229,"['50f56307-94b0-41d6-b32f-1e7677bfb0a8', '8ab48102-2d8d-4ba5-8e74-ca5aa7fdb39d']",44,,,,,,,,,,,,,,,,,,AS Roma,229,00:36:44.984,Pass,
,,,,,,,,,,,,,,,,,,,0.898204,,,,,,,,,,,,dbedbaf8-c576-4088-8529-a1eaaf771043,2919,,"[92.9, 66.6]",3878541,81,,,,,-0.5959865,,Right Foot,,,"[104.4, 58.8]",,Ground Pass,,13.895682,,,,Miralem Pjanić,6947.0,,,,,,,2,Regular Play,Alessandro Florenzi,6964.0,Right Back,172,AS Roma,229,['d5549477-0c04-44a3-9088-cceb21d3962e'],49,,,,,,,,,,,,,,,,,,AS Roma,229,00:36:49.264,Pass,
,,,,,,,,,,,,,,,,,,,0.203492,,,,,,,,,,,,7b6870b4-81f5-4229-b2d8-5748353d7172,2923,,"[104.4, 58.8]",3878541,81,,,,,-0.41012734,,Right Foot,,,"[106.7, 57.8]",,Low Pass,,2.5079873,,Incomplete,,Alessandro Florenzi,6964.0,,,,,,,2,Regular Play,Miralem Pjanić,6947.0,Right Center Midfield,172,AS Roma,229,"['5dd661d2-4c48-41bf-8258-6e442648aa99', '8c842bc0-2c5d-4e68-904c-68712d0f50fa']",51,,,,,,,,,,,,,,,,,,AS Roma,229,00:36:51.895,Pass,
,,,,,,,,,,,,,,,,,,,1.593237,,,,,,,,,,,,47bf7485-4c29-4d1e-b7db-31761fc969e8,2928,,"[68.4, 47.8]",3878541,81,,,,,1.1050783,,Head,,,"[78.1, 67.1]",,Low Pass,,21.600464,,,,Seydou Kéita,20169.0,,,,,,Recovery,2,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,172,AS Roma,229,['8182f7c3-9b77-4475-8738-dec6476ce1e3'],55,,,,,,,,,,,,,,,,,,AS Roma,229,00:36:55.552,Pass,
,,,,,,,,,,,,,,,,,,,3.184367,,,,,,,,,,,,35e45ba9-bb25-4cfc-8a84-7d2c50f9ded1,2935,,"[6.0, 36.0]",3878541,83,,,,,0.14280163,,Left Foot,,,"[67.9, 44.9]",,High Pass,,62.53655,,Incomplete,,Luca Siligardi,11494.0,,,,,,Goal Kick,2,From Goal Kick,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,173,Hellas Verona,226,"['9709fadf-5387-4e96-925f-08102b7e7396', 'cecb15ee-4aec-4f8b-b7c9-33a8cf81c4f4']",26,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:38:26.576,Pass,
,,,,,,,,,,,,,,,,,,,2.695363,,,,,,,,,,,,cecb15ee-4aec-4f8b-b7c9-33a8cf81c4f4,2937,,"[52.2, 35.2]",3878541,83,,,,True,0.79556733,,,,,"[66.8, 50.1]",,High Pass,,20.86073,,Incomplete,,Edin Džeko,6973.0,,,,,,Recovery,2,From Goal Kick,Seydou Kéita,20169.0,Center Defensive Midfield,173,Hellas Verona,226,"['35e45ba9-bb25-4cfc-8a84-7d2c50f9ded1', '4b60f1c2-79f9-4d74-9120-6ac34ff54970', 'd680ca2a-69f1-4e3f-b57b-2e0dc5d4ebf4', 'f0c176f9-467c-4e74-9abd-8ba4947e4c42']",29,,,,,,,,,,,,,,,,,,AS Roma,229,00:38:29.760,Pass,True
,,,,,,,,,,,,,,,,,,,2.078833,,,,,,,,,,,,4a9e6b5a-e1ba-4509-852a-577ea61d6689,2943,,"[51.4, 44.8]",3878541,83,,,,,0.5595584,,Head,,,"[79.5, 62.4]",,High Pass,,33.15675,,Incomplete,,,,,,,,,Recovery,2,From Goal Kick,Konstantinos Manolas,7048.0,Right Center Back,173,Hellas Verona,226,['f98123ff-2b6b-41f6-b333-e7c2fc22ad9f'],36,,,,,,,,,,,,,,,,,,AS Roma,229,00:38:36.350,Pass,
,,,,,,,,,,,,,,,,,,,0.896722,,,,,,,,,,,,9d4647c3-49e6-4951-aefe-aacbcce1f411,2947,,"[47.7, 14.7]",3878541,83,,,,,0.76688176,,Right Foot,,,"[58.7, 25.3]",,Ground Pass,,15.276125,,,,Emil Hallfreðsson,5512.0,,,,,,,2,From Goal Kick,Vangelis Moras,31488.0,Left Center Back,173,Hellas Verona,226,"['0082c6f1-e3c3-4490-9855-cf1e573ec7ff', 'c8298381-0312-41f8-adbe-2e67953d80d2']",40,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:38:40.812,Pass,True
,,,,,,,,,,,,,,,,,,,1.693914,,,,,,,,,,,,c08bbcb7-4bdb-4a5a-948e-782582ed1cca,2950,,"[57.5, 25.3]",3878541,83,,,,,-2.8416455,,Left Foot,,,"[38.1, 19.3]",,Ground Pass,,20.306648,,,,Eros Pisano,11342.0,,,,,,,2,From Goal Kick,Emil Hallfreðsson,5512.0,Left Center Midfield,173,Hellas Verona,226,['ca5a23c2-327c-4d2f-82d2-9b4de8aa8619'],41,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:38:41.749,Pass,
,,,,,,,,,,,,,,,,,,,0.885607,,,,,,,,,,,,1fa8d694-91cf-449a-914c-bf3ce5902c6d,2953,,"[38.0, 16.9]",3878541,83,,,,,2.2455373,,Right Foot,,,"[32.0, 24.4]",,Ground Pass,,9.604687,,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,From Goal Kick,Eros Pisano,11342.0,Left Back,173,Hellas Verona,226,['e0497fbb-2bd4-41de-8f7a-e6dccc57254f'],43,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:38:43.481,Pass,
,,,,,,,,,,,,,,,,,,,2.936317,,,,,,,,,,,,0667aa44-18ca-456e-9908-8eb999ae0ef2,2956,,"[32.5, 25.5]",3878541,83,,,,,-0.32225382,,Right Foot,,,"[92.1, 5.6]",,High Pass,,62.834465,,Pass Offside,,Giampaolo Pazzini,6686.0,,,,,,,2,From Goal Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,173,Hellas Verona,226,['93a5d552-7a6c-4a0e-96ef-886bd87a6545'],45,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:38:45.731,Pass,
,,,,,,,,,,,,,,,,,,,1.520641,,,,,,,,,,,,2d78cecc-1832-4c1a-ac29-6086d7f1515c,2958,,"[25.1, 76.9]",3878541,84,,,,,-1.9574451,,Right Foot,,,"[19.4, 62.9]",,Ground Pass,,15.115886,,,,Wojciech Szczęsny,5669.0,,,,,,Free Kick,2,From Free Kick,Konstantinos Manolas,7048.0,Right Center Back,174,AS Roma,229,['c7c4e0ab-af38-4f02-afa0-3446f5a840b9'],1,,,,,,,,,,,,,,,,,,AS Roma,229,00:39:01.315,Pass,
,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,141b3927-a733-43a6-89ea-e66b38bc9904,2961,,"[19.9, 61.4]",3878541,84,,,,,-1.4016107,,Right Foot,,,"[24.7, 33.3]",,Ground Pass,,28.507017,,,,Leandro Castán da Silva,7961.0,,,,,,,2,From Free Kick,Wojciech Szczęsny,5669.0,Goalkeeper,174,AS Roma,229,['a0ff2d60-a0ce-4200-8b30-3e7978197d8b'],4,,,,,,,,,,,,,,,,,,AS Roma,229,00:39:04.508,Pass,
,,,,,,,,,,,,,,,,,,,1.703725,,,,,,,,,,,,97efc3cb-4c63-4151-b712-3bed4b1cfe20,2964,,"[32.0, 34.6]",3878541,84,,,,,-1.160669,,Left Foot,,,"[45.0, 4.7]",,Ground Pass,,32.603832,,,,Vassilis Torosidis,8104.0,,,,,,,2,From Free Kick,Leandro Castán da Silva,7961.0,Left Center Back,174,AS Roma,229,['3620c664-c244-4eb4-8698-2bf5b132de3a'],9,,,,,,,,,,,,,,,,,,AS Roma,229,00:39:09.070,Pass,
,,,,,,,,,,,,,,,,,,,1.478268,,,,,,,,,,,,3f44d165-a10e-4e88-83ca-679fbed02a5f,2967,,"[45.0, 4.7]",3878541,84,,,,,1.8962922,,Right Foot,,,"[39.6, 20.7]",,Ground Pass,,16.88668,,,,Leandro Castán da Silva,7961.0,,,,,,,2,From Free Kick,Vassilis Torosidis,8104.0,Left Back,174,AS Roma,229,['0583b3e6-a67e-4e7e-9dda-31a5a6cad000'],12,,,,,,,,,,,,,,,,,,AS Roma,229,00:39:12.597,Pass,
,,,,,,,,,,,,,,,,,,,1.444083,,,,,,,,,,,,6a29d073-fcde-4c1f-a9c1-95fd97713960,2970,,"[43.3, 21.0]",3878541,84,,,,,-0.7079671,,Left Foot,,,"[55.8, 10.3]",,Ground Pass,,16.454178,,,,Vassilis Torosidis,8104.0,,,,,,,2,From Free Kick,Leandro Castán da Silva,7961.0,Left Center Back,174,AS Roma,229,['73acaf32-78e1-449a-9ad8-d7b8c7caa044'],18,,,,,,,,,,,,,,,,,,AS Roma,229,00:39:18.386,Pass,
,,,,,,,,,,,,,,,,,,,0.72911,,,,,,,,,,,,0b459b58-e6b4-4c8d-a953-22c9d1762462,2973,,"[55.6, 9.0]",3878541,84,,,,,-0.22454356,,Right Foot,,,"[71.8, 5.3]",,Ground Pass,,16.617159,,,,Iago Falqué Silva,7468.0,,,,,,,2,From Free Kick,Vassilis Torosidis,8104.0,Left Back,174,AS Roma,229,['a26823b5-8666-492d-bd41-a23effea70de'],20,,,,,,,,,,,,,,,,,,AS Roma,229,00:39:20.516,Pass,
,,,,,,,,,,,,,,,,,,,1.398831,,,,,,,,,,,,ae213ca7-0698-4492-b470-0b0c100d7daa,2976,,"[73.1, 16.6]",3878541,84,,,,,-0.6019633,fe55ecfd-0043-4bf4-a2c4-0255771baff5,Left Foot,,,"[86.2, 7.6]",,Ground Pass,,15.893709,,,,Vassilis Torosidis,8104.0,True,,,,,,2,From Free Kick,Iago Falqué Silva,7468.0,Left Wing,174,AS Roma,229,['7920ec19-2d1a-44c3-aa3f-e98cdfbada01'],25,,,,,,,,,,,,,,,,,,AS Roma,229,00:39:25.484,Pass,
,,,,,,,,,,,,,,,,,,,1.599397,,,,,,,,,,,,120917a3-b32c-4546-b55e-01beccff7101,2982,,"[120.0, 0.1]",3878541,85,,,,,1.78623,17bdbf5d-039d-4350-8062-8accff876962,Right Foot,,,"[111.4, 39.4]",,High Pass,True,40.229965,,,,Edin Džeko,6973.0,True,,,Inswinging,,Corner,2,From Corner,Miralem Pjanić,6947.0,Right Center Midfield,175,AS Roma,229,['fb7fe352-786c-42e2-a347-4a0efd6a42eb'],0,,,,,,,,,,,,,,,,,,AS Roma,229,00:40:00.980,Pass,
,,,,,,,,,,,,,,,,,,,2.878462,,,,,,,,,,,,938d8559-7d07-4a9f-a925-3facb4b56a46,2986,,"[6.0, 44.0]",3878541,85,,True,,,0.2535534,,Left Foot,,,"[63.5, 58.9]",,High Pass,,59.39916,,,,Luca Toni,20252.0,,,,,,Goal Kick,2,From Goal Kick,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,176,Hellas Verona,226,['61ed97d0-c55c-48a2-ba78-a2a067b2ba13'],35,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:35.650,Pass,
,,,,,,,,,,,,,,,,,,,1.44172,,,,,,,,,,,,76671376-6ec5-477a-8f34-f8cc7b1a851e,2989,,"[63.5, 58.9]",3878541,85,,,,True,-0.83633447,,,,,"[75.6, 45.5]",,High Pass,,18.05464,,Incomplete,,Luca Siligardi,11494.0,,,,,,,2,From Goal Kick,Luca Toni,20252.0,Center Forward,176,Hellas Verona,226,"['170dd3bb-5007-4f3d-a9f4-a6e1f1613839', 'aaedbc50-54f5-4766-bb94-8342d8219d8a', 'f5eb3fe1-57b6-4236-8d16-c900e3b4c817']",38,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:38.610,Pass,True
,,,,,,,,,,,,,,,,,,,2.279318,,,,,,,,,,,,170dd3bb-5007-4f3d-a9f4-a6e1f1613839,2991,,"[44.5, 34.6]",3878541,85,,,,,0.24244702,,Head,,,"[72.4, 41.5]",,High Pass,,28.740564,,,,Edin Džeko,6973.0,,,,,,Recovery,2,From Goal Kick,Konstantinos Manolas,7048.0,Right Center Back,176,Hellas Verona,226,"['69e2f0ff-4753-4021-989b-e1de0ef0adb4', '76671376-6ec5-477a-8f34-f8cc7b1a851e']",40,,,,,,,,,,,,,,,,,,AS Roma,229,00:40:40.052,Pass,
,,,,,,,,,,,,,,,,,,,1.365382,,,,,,,,,,,,df1c1fc3-a2a0-4083-ba9b-154bdcd732ba,2993,,"[70.5, 41.8]",3878541,85,,,,,0.67309076,,Head,,,"[77.9, 47.7]",,Low Pass,,9.464143,,Incomplete,,Segundo Víctor Ibarbo Guerrero,40453.0,,,,,,,2,From Goal Kick,Edin Džeko,6973.0,Center Forward,176,Hellas Verona,226,"['61fde102-99f0-4b02-beb4-a5d43cb66029', 'cd070eb6-142a-4e76-9af9-a7db27c36947']",42,,,,,,,,,,,,,,,,,,AS Roma,229,00:40:42.331,Pass,
,,,,,,,,,,,,,,,,,,,1.163224,,,,,,,,,,,,d8a4669f-0f76-44ca-9b58-bb076d71ac0c,2999,,"[67.2, 52.2]",3878541,85,,,,,-0.084215924,,Left Foot,,,"[82.6, 50.9]",,Ground Pass,,15.454773,,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,,2,From Goal Kick,Luca Toni,20252.0,Center Forward,176,Hellas Verona,226,"['7cf05d51-8db6-4541-b55f-e1601e07a02f', 'a082f944-5fe4-44f4-a0a5-f127cc969942', 'c69c29cd-c705-4c0d-aff6-1f3c3bc39455']",48,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:40:48.726,Pass,True
,,,,,,,,,,,,,,,,,,,2.744117,,,,,,,,,,,,a082f944-5fe4-44f4-a0a5-f127cc969942,3001,,"[37.5, 29.2]",3878541,85,,,,,0.4335276,,Left Foot,,,"[65.8, 42.3]",,High Pass,,31.184933,,,,Segundo Víctor Ibarbo Guerrero,40453.0,,,,,,Recovery,2,Regular Play,Leandro Castán da Silva,7961.0,Left Center Back,177,AS Roma,229,"['772870c0-696e-42dd-aa8f-f3c748ca7a0a', 'd8a4669f-0f76-44ca-9b58-bb076d71ac0c']",49,,,,,,,,,,,,,,,,,,AS Roma,229,00:40:49.889,Pass,
,,,,,,,,,,,,,,,,,,,0.60875,,,,,,,,,,,,964fb855-7da3-452a-af1e-b138b789d376,3011,,"[64.5, 43.9]",3878541,85,,,,,-2.9940245,,Right Foot,,,"[57.1, 42.8]",,Ground Pass,,7.48131,,,,Seydou Kéita,20169.0,,,,,,,2,Regular Play,Miralem Pjanić,6947.0,Right Center Midfield,177,AS Roma,229,"['05568414-bd70-4d40-815c-29abf7744758', '95a66f97-78e5-4931-99d0-23301ef2bfcd']",55,,,,,,,,,,,,,,,,,,AS Roma,229,00:40:55.844,Pass,True
,,,,,,,,,,,,,,,,,,,1.460135,,,,,,,,,,,,172a072d-66d4-4c73-a79c-4a6fb01dd2f3,3014,,"[57.6, 42.0]",3878541,85,,,,,1.2894701,,Left Foot,,,"[63.9, 63.8]",,Ground Pass,,22.69207,,,,Alessandro Florenzi,6964.0,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,177,AS Roma,229,"['3c47b1c5-5207-4238-a9cf-54ab0794dd11', 'f6326ae9-cb1b-4536-8023-5daf0823c8f5']",56,,,,,,,,,,,,,,,,,,AS Roma,229,00:40:56.453,Pass,True
,,,,,,,,,,,,,,,,,,,3.302371,,,,,,,,,,,,421424de-7fc2-4e9d-8eb9-b0b601246b42,3017,,"[77.1, 70.3]",3878541,86,,,,,-1.0417904,,Right Foot,,,"[104.4, 23.6]",,High Pass,,54.094177,,Incomplete,,Iago Falqué Silva,7468.0,,,True,,,,2,Regular Play,Alessandro Florenzi,6964.0,Right Back,177,AS Roma,229,"['14a273a4-ade3-4956-8297-6fbfe190975c', 'd230db2d-4c4c-40df-9849-4096cfc2847d']",0,,,,,,,,,,,,,,,,,,AS Roma,229,00:41:00.562,Pass,
,,,,,,,,,,,,,,,,,,,0.728779,,,,,,,,,,,,c61ce1ee-fb81-435d-a067-5f5cc74fe804,3025,,"[94.1, 0.1]",3878541,86,,,,,2.2766082,,,,,"[86.6, 8.9]",,Low Pass,,11.562439,,,,Iago Falqué Silva,7468.0,,,,,,Throw-in,2,From Throw In,Vassilis Torosidis,8104.0,Left Back,178,AS Roma,229,['25a4b7cd-6cca-4b41-b364-dc3d9f2678a1'],16,,,,,,,,,,,,,,,,,,AS Roma,229,00:41:16.030,Pass,
,,,,,,,,,,,,,,,,,,,0.934112,,,,,,,,,,,,30bf92fb-5bea-43de-8417-745cfca9a9b5,3029,,"[86.6, 8.9]",3878541,86,,,,,0.46076578,,Left Foot,,,"[100.5, 15.8]",,Ground Pass,,15.518376,,,,Miralem Pjanić,6947.0,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Wing,178,AS Roma,229,"['6da1291e-5e87-4a3b-a88e-8a4655c56334', '70957411-55f6-4565-be61-585e110ff613']",17,,,,,,,,,,,,,,,,,,AS Roma,229,00:41:17.673,Pass,True
,,,,,,,,,,,,,,,,,,,0.88456,,,,,,,,,,,,3f521ce5-4f81-4eb0-aa22-5a1e47e24947,3033,,"[100.9, 12.8]",3878541,86,,,,,-0.71783197,,Left Foot,,,"[108.0, 6.6]",,Ground Pass,,9.426028,,,,Radja Nainggolan,6962.0,,,,,,,2,From Throw In,Miralem Pjanić,6947.0,Right Center Midfield,178,AS Roma,229,['2373fe7b-073b-4f73-b19d-67ff3d9afbf0'],19,,,,,,,,,,,,,,,,,,AS Roma,229,00:41:19.501,Pass,
,,,,,,,,,,,,,,,,,,,1.488698,,,,,,,,,,,,444f290b-feed-4e73-8cfe-5a09fdff8c94,3036,,"[109.9, 6.3]",3878541,86,,,,,2.6529503,,Right Foot,,,"[94.1, 14.7]",,Ground Pass,,17.894133,,,,Vassilis Torosidis,8104.0,,,,,,,2,From Throw In,Radja Nainggolan,6962.0,Left Center Midfield,178,AS Roma,229,['4e8cddf7-0408-4453-baf6-59ce7a8ce479'],23,,,,,,,,,,,,,,,,,,AS Roma,229,00:41:23.143,Pass,
,,,,,,,,,,,,,,,,,,,1.14742,,,,,,,,,,,,1418f8f2-c752-4dbb-9357-c78d4ea21788,3039,,"[94.4, 15.3]",3878541,86,,,,,1.0687062,,Right Foot,True,,"[105.6, 35.7]",,Low Pass,,23.2723,,Incomplete,,Edin Džeko,6973.0,,,,,,,2,From Throw In,Vassilis Torosidis,8104.0,Left Back,178,AS Roma,229,"['193f9922-f014-44d9-ab52-b76117424a79', '6c15233b-a39f-412e-b962-2522b5e83171']",25,,,,,,,,,,,,,,,,,,AS Roma,229,00:41:25.471,Pass,
,,,,,,,,,,,,,,,,,,,1.844281,,,,,,,,,,,,44c79c5d-edb1-46c1-9302-a38084354a70,3044,,"[19.6, 47.5]",3878541,86,,,,,0.115831375,,Right Foot,,,"[51.4, 51.2]",,Low Pass,,32.014526,,Unknown,,Luca Toni,20252.0,,,,,,,2,From Counter,Rafael Márquez Álvarez,5558.0,Right Center Back,179,Hellas Verona,226,"['bac48845-b40c-4442-b638-2dbdf12dce32', 'c9709b94-0f54-4b45-a8a1-8558f435aaad']",27,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:41:27.592,Pass,True
,,,,,,,,,,,,,,,,,,,3.291568,,,,,,,,,,,,56d7631f-094a-4536-8ffd-9b3fdedd8e45,3048,,"[49.5, 50.9]",3878541,87,,,,,-0.4957794,,Right Foot,,,"[104.6, 21.1]",,High Pass,,62.64224,,,,Giampaolo Pazzini,6686.0,,,,,,Free Kick,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,180,Hellas Verona,226,['86fc6b6a-72c9-46cf-a7bb-9733f3bc6c55'],3,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:03.132,Pass,
,,,,,,,,,,,,,,,,,,,0.832806,,,,,,,,,,,,647dd35b-e7c7-41f8-9e93-3c2d36260f8f,3050,,"[105.0, 21.1]",3878541,87,,,,True,1.0098956,,,,,"[109.9, 28.9]",,High Pass,,9.211406,,Incomplete,,Luca Toni,20252.0,,,,,,,2,From Free Kick,Giampaolo Pazzini,6686.0,Left Wing,180,Hellas Verona,226,"['0157e6fb-8875-4b02-a6e7-28c43f03264d', '143eda29-fd90-47e5-8fc3-397a134c033b', '2ae5cea6-e5ec-44a3-8a2b-5a41e779ea1b']",6,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:06.544,Pass,True
,,,,,,,,,,,,,,,,,,,0.504966,,,,,,,,,,,,55ae4bc6-1909-42b4-9e09-2cdf3ebba583,3054,,"[91.1, 21.3]",3878541,87,,,,,-2.027145,,Other,,,"[88.4, 15.8]",,Low Pass,,6.1269894,,,,Eros Pisano,11342.0,,,,,,Recovery,2,From Free Kick,Emil Hallfreðsson,5512.0,Left Center Midfield,180,Hellas Verona,226,['07cf0742-9f30-46f2-8123-03ae3770fed1'],9,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:09.676,Pass,
,,,,,,,,,,,,,,,,,,,0.903236,,,,,,,,,,,,aad933be-7a18-4ec3-9c57-a72e989dda31,3061,,"[94.1, 14.5]",3878541,87,,,,,-0.9197196,,Right Foot,,,"[102.1, 4.0]",,Ground Pass,,13.200378,,,,Luca Siligardi,11494.0,,,,,,,2,From Free Kick,Eros Pisano,11342.0,Left Back,180,Hellas Verona,226,['afda2abd-e168-495e-9501-bd06b737360d'],13,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:13.384,Pass,
,,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,36e6d369-abc9-46f8-a171-2c0638bc1331,3064,,"[102.9, 5.0]",3878541,87,,,,,1.094727,,Left Foot,,,"[106.2, 11.4]",,Low Pass,,7.2006946,,,,Eros Pisano,11342.0,,,,,,,2,From Free Kick,Luca Siligardi,11494.0,Right Wing,180,Hellas Verona,226,['8c7fa3e5-1f01-4e65-9700-951a7935cc27'],17,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:17.272,Pass,
,,,,,,,,,,,,,,,,,,,1.36654,,,,,,,,,,,,7b4bded6-08fa-4d0e-80ec-0a1e1fef0072,3071,,"[93.1, 3.2]",3878541,87,,,,,2.7311268,,Right Foot,,,"[82.3, 7.9]",,Ground Pass,,11.77837,,,,Leandro Greco,32119.0,,,,,,,2,From Free Kick,Luca Siligardi,11494.0,Right Wing,180,Hellas Verona,226,['3890243d-4dbb-4272-b36b-74d1085d787b'],20,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:20.296,Pass,
,,,,,,,,,,,,,,,,,,,1.117499,,,,,,,,,,,,308ca1b2-2dce-4530-81f4-210205a895aa,3074,,"[82.7, 7.9]",3878541,87,,,,,-0.13296872,,Left Foot,,,"[98.4, 5.8]",,Ground Pass,,15.839823,,,,Emil Hallfreðsson,5512.0,,,,,,,2,From Free Kick,Leandro Greco,32119.0,Center Defensive Midfield,180,Hellas Verona,226,['d71d497f-787f-4a55-96ab-94783fd3e2bf'],22,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:22.758,Pass,
,,,,,,,,,,,,,,,,,,,1.752466,,,,,,,,,,,,606a0686-4ba3-4afc-a9ca-59021727cc6a,3077,,"[99.9, 5.8]",3878541,87,,,,,-0.22449736,,Left Foot,,,"[112.6, 2.9]",,Ground Pass,,13.0268955,,Pass Offside,,Luca Siligardi,11494.0,,,,,,,2,From Free Kick,Emil Hallfreðsson,5512.0,Left Center Midfield,180,Hellas Verona,226,['62192ee4-2b1c-4fa3-91e7-47fc0c491f60'],25,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:25.124,Pass,
,,,,,,,,,,,,,,,,,,,1.175313,,,,,,,,,,,,210c806e-7c6a-44f7-8dd6-9d24679d5b5e,3079,,"[7.1, 77.4]",3878541,87,,True,,,-0.593246,,Right Foot,,,"[37.8, 56.7]",,Ground Pass,,37.02675,,,,Konstantinos Manolas,7048.0,,,,,,Free Kick,2,From Free Kick,Alessandro Florenzi,6964.0,Right Back,181,AS Roma,229,['08c4e67e-3fdf-4528-825b-0d79eeeb7113'],48,,,,,,,,,,,,,,,,,,AS Roma,229,00:42:48.337,Pass,
,,,,,,,,,,,,,,,,,,,2.244436,,,,,,,,,,,,decccc5a-f253-4345-a9c4-4861fcbafeff,3081,,"[39.8, 56.9]",3878541,87,,,,,0.84353364,,Right Foot,,,"[57.6, 76.9]",,High Pass,,26.773869,,,,Segundo Víctor Ibarbo Guerrero,40453.0,,,,,,,2,From Free Kick,Konstantinos Manolas,7048.0,Right Center Back,181,AS Roma,229,['f015eae5-2d50-44d3-a9c5-7d5d117fd471'],51,,,,,,,,,,,,,,,,,,AS Roma,229,00:42:51.418,Pass,
,,,,,,,,,,,,,,,,,,,1.481595,,,,,,,,,,,,4b8e0cec-417d-4b85-8895-1cafd80a4aae,3088,,"[56.4, 4.2]",3878541,87,,,,,-2.368242,,Left Foot,,,"[52.2, 0.1]",,Ground Pass,,5.8694124,,Out,,,,,,,,,,2,From Free Kick,Emil Hallfreðsson,5512.0,Left Center Midfield,181,AS Roma,229,,55,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:42:55.506,Pass,
,,,,,,,,,,,,,,,,,,,1.858131,,,,,,,,,,,,b9087a34-2da2-4757-bef1-24c4bfc2242d,3089,,"[72.4, 80.0]",3878541,88,,,,,-1.8639833,,,,,"[66.0, 58.8]",,Low Pass,,22.144978,,,,Seydou Kéita,20169.0,,,,,,Throw-in,2,From Throw In,Segundo Víctor Ibarbo Guerrero,40453.0,Right Wing,182,AS Roma,229,['01050fee-cf2c-4165-a5a4-6f838053c888'],0,,,,,,,,,,,,,,,,,,AS Roma,229,00:43:00.421,Pass,
