50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.493733,,,,,,,,,,,,,,,,4fd79600-8e8c-4779-90a8-ee36ececb159,19,,"[42.9, 50.5]",3879740,0,,,,-2.5710099,,Left Foot,,,,"[36.2, 46.2]",,Ground Pass,,7.961156,,,,Leandro Daniel Paredes,16308.0,,,,,,1,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,3,Empoli,290,"['5ea5a78d-c4bf-4713-930c-1bfed1f3b987', '6fb41424-0960-4af7-b715-0bfdcd7fe36b']",12,,,,,,,,,,,,,,,,,Empoli,290,00:00:12.185,Pass,True
,,,,,,,,,,,,,,,,,,,,1.385515,,,,,,,,,,,,,,,,81065783-6895-4a7f-bc5a-c8fa681dd9db,21,,"[37.6, 46.8]",3879740,0,,,,-0.24585973,,Right Foot,,,,"[64.3, 40.1]",,Low Pass,,27.527803,,,,Massimo Maccarone,40252.0,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,3,Empoli,290,['eac5f599-8eff-4971-bae2-ef97e813b782'],12,,,,,,,,,,,,,,,,,Empoli,290,00:00:12.679,Pass,
,,,,,,,,,,,,,,,,,,,,1.530244,,,,,,,,,,,,,,,,02804602-ea00-4222-acd2-8e994dba4f16,34,,"[58.1, 39.2]",3879740,0,,,,2.0187385,,Right Foot,,,,"[50.7, 54.6]",,Ground Pass,,17.085667,,,,Adriano Russo,386509.0,,,,,,1,Regular Play,Mirko Gori,20636.0,Center Defensive Midfield,4,Frosinone,291,"['35049f75-a846-4907-9f67-24fb56bd640d', '67130570-62d2-4836-b54e-15e0d56430ad']",17,,,,,,,,,,,,,,,,,Frosinone,291,00:00:17.715,Pass,True
,,,,,,,,,,,,,,,,,,,,2.069846,,,,,,,,,,,,,,,,b87bfa06-dc07-4672-a502-220ba3791e4b,37,,"[68.5, 75.5]",3879740,0,,,,-0.5880026,,Right Foot,,,,"[104.8, 51.3]",,High Pass,,43.62717,,Incomplete,,,,,,,,,1,Regular Play,Adriano Russo,386509.0,Right Center Back,4,Frosinone,291,['655946bd-7968-4abe-8f9b-45049e6a2f30'],22,,,,,,,,,,,,,,,,,Frosinone,291,00:00:22.296,Pass,
,,,,,,,,,,,,,,,,,,,,2.163602,,,,,,,,,,,,,,,,655946bd-7968-4abe-8f9b-45049e6a2f30,38,,"[15.3, 28.8]",3879740,0,,,,-1.0997688,,Left Foot,,,,"[26.3, 7.2]",,High Pass,,24.239637,,,,Marcel Büchel,8187.0,,,,,Recovery,1,Regular Play,Lorenzo Tonelli,7160.0,Right Center Back,4,Frosinone,291,"['b87bfa06-dc07-4672-a502-220ba3791e4b', 'f6a3b914-ea2b-4861-bddb-3b5ce8046597']",24,,,,,,,,,,,,,,,,,Empoli,290,00:00:24.366,Pass,
,,,,,,,,,,,,,,,,,,,,0.742609,,,,,,,,,,,,,,,,62df7843-894f-4a3c-83ad-b46f8157868a,45,,"[94.1, 71.4]",3879740,0,,,,0.99039817,,Right Foot,,,,"[98.1, 77.5]",,Ground Pass,,7.2945185,,,,Paolo Sammarco,23349.0,,,,,,1,Regular Play,Aleandro Rosi,7462.0,Right Back,4,Frosinone,291,"['5ec4aece-1880-4ab5-85c7-b5c3c137c2b1', '82b23095-2d69-4bd3-a500-ba5b365c6685']",29,,,,,,,,,,,,,,,,,Frosinone,291,00:00:29.062,Pass,True
,,,,,,,,,,,,,,,,,,,,0.639394,,,,,,,,,,,,,,,,cf460b41-d235-4d89-b6a1-d70fa6d128e5,48,,"[98.1, 77.5]",3879740,0,,,,-0.2050759,,Right Foot,,,,"[110.6, 74.9]",,Ground Pass,,12.767537,,,,Aleandro Rosi,7462.0,,,,,,1,Regular Play,Paolo Sammarco,23349.0,Right Center Midfield,4,Frosinone,291,['2f43d7e5-237f-41e5-9541-072dc4780586'],31,,,,,,,,,,,,,,,,,Frosinone,291,00:00:31.693,Pass,
,,,,,,,,,,,,,,,,,,,,1.147445,,,,,,,,,,,,,,,,87b75543-706c-4219-86c7-0f8a1ffa9a08,52,,"[117.3, 74.1]",3879740,0,,,,-2.9821193,,Right Foot,,,,"[103.0, 71.8]",,Ground Pass,,14.483784,,,,Paolo Sammarco,23349.0,,,,,,1,Regular Play,Aleandro Rosi,7462.0,Right Back,4,Frosinone,291,"['38620e84-90f0-4dc3-8c05-272cd883bfa6', 'e5ec6540-a32f-4dab-8554-29fc9f106bd9']",36,,,,,,,,,,,,,,,,,Frosinone,291,00:00:36.981,Pass,True
,,,,,,,,,,,,,,,,,,,,0.905083,,,,,,,,,,,,,,,,6e895984-29e7-4b6c-bf9f-df67352f6ad4,55,,"[99.9, 70.8]",3879740,0,,,,-1.3559121,,Left Foot,True,,,"[105.4, 45.6]",,High Pass,,25.793217,,,,Federico Dionisi,24235.0,,,,,,1,Regular Play,Paolo Sammarco,23349.0,Right Center Midfield,4,Frosinone,291,['524d4467-8895-448c-84fe-ef3d8a17bcc7'],39,,,,,,,,,,,,,,,,,Frosinone,291,00:00:39.360,Pass,
,,,,,,,,,,,,,,,,,,,,3.654314,,,,,,,,,,,,,,,,18e3b550-fedf-4799-95f6-485da19d1dfe,64,,"[6.0, 36.0]",3879740,1,,,,0.41836512,,Right Foot,,,,"[71.9, 65.3]",,High Pass,,72.12004,,Incomplete,,Manuel Pucciarelli,7054.0,,,,,Goal Kick,1,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,5,Empoli,290,"['82fa5e3e-871f-45bc-b413-dfab4bbb4db2', 'da4c8ebe-b45a-40ff-80b0-b685762e49b1']",4,,,,,,,,,,,,,,,,,Empoli,290,00:01:04.180,Pass,
,,,,,,,,,,,,,,,,,,,,0.937873,,,,,,,,,,,,,,,,4951a095-1d9d-4c65-afdd-cb304dbab0a1,70,,"[46.7, 75.2]",3879740,1,,,,-2.1189198,,Right Foot,,,,"[40.9, 65.7]",,Ground Pass,,11.130589,,,,Lorenzo Tonelli,7160.0,,,,,,1,From Goal Kick,Marco Zambelli,40250.0,Right Back,5,Empoli,290,['b15e3faf-bf03-4648-a82e-bfe8fa9d1549'],12,,,,,,,,,,,,,,,,,Empoli,290,00:01:12.414,Pass,
,,,,,,,,,,,,,,,,,,,,1.406729,,,,,,,,,,,,,,,,c199ffe2-c167-4287-a754-81636c023d16,72,,"[40.9, 65.7]",3879740,1,,,,-0.2153577,,Right Foot,,,,"[56.9, 62.2]",,Ground Pass,,16.37834,,Incomplete,,Piotr Zieliński,5660.0,,,,,,1,From Goal Kick,Lorenzo Tonelli,7160.0,Right Center Back,5,Empoli,290,"['6acebbec-314a-49b2-9dee-f9b3a09a2d75', 'e024c202-d8cf-40ef-84c9-0b8390a0b1ab']",13,,,,,,,,,,,,,,,,,Empoli,290,00:01:13.352,Pass,
,,,,,,,,,,,,,,,,,,,,0.868479,,,,,,,,,,,,,,,,190520ec-e929-4ecb-a8a9-a2c7465a1207,76,,"[63.6, 8.9]",3879740,1,,,,-2.8778129,,Right Foot,,,,"[49.9, 5.2]",,Ground Pass,,14.190842,,,,Daniel Pavlovic,8661.0,,,,,,1,From Goal Kick,Mirko Gori,20636.0,Center Defensive Midfield,5,Empoli,290,['58379123-775a-4a23-aedd-b8ab068c81ce'],15,,,,,,,,,,,,,,,,,Frosinone,291,00:01:15.741,Pass,
,,,,,,,,,,,,,,,,,,,,2.022154,,,,,,,,,,,,,,,,158be264-b615-4a19-bcc8-6857618f5dc6,79,,"[49.9, 5.2]",3879740,1,,,,0.15553822,,Left Foot,,,,"[83.7, 10.5]",,High Pass,,34.21301,,Incomplete,,Aleksandar Tonev,9898.0,,,,,,1,From Goal Kick,Daniel Pavlovic,8661.0,Left Back,5,Empoli,290,"['088239c9-9b6b-4e9b-bcde-75ce1d18fea5', '0bf3f1bc-7163-48a9-a718-ad9b77e25a34']",17,,,,,,,,,,,,,,,,,Frosinone,291,00:01:17.448,Pass,
,,,,,,,,,,,,,,,,,,,,0.850386,,,,,,,,,,,,,,,,088239c9-9b6b-4e9b-bcde-75ce1d18fea5,81,,"[36.4, 69.6]",3879740,1,,,,1.1383885,,Right Foot,,,,"[39.4, 76.1]",,Low Pass,,7.1589108,,,,Marco Zambelli,40250.0,,,,,Recovery,1,From Goal Kick,Lorenzo Tonelli,7160.0,Right Center Back,5,Empoli,290,"['158be264-b615-4a19-bcc8-6857618f5dc6', 'f494a6f2-e5b9-4b02-b3b0-baacf22e5efa']",19,,,,,,,,,,,,,,,,,Empoli,290,00:01:19.470,Pass,
,,,,,,,,,,,,,,,,,,,,0.852374,,,,,,,,,,,,,,,,e4f7d53b-b9ec-4268-b2df-885c71b129e7,85,,"[39.9, 74.1]",3879740,1,,,,-0.061460957,,Right Foot,,,,"[46.4, 73.7]",,Low Pass,,6.512296,,,,Piotr Zieliński,5660.0,,,,,,1,From Goal Kick,Marco Zambelli,40250.0,Right Back,5,Empoli,290,"['d8716ff7-4e01-49f7-9938-e7c96b759b63', 'e01c85d2-3a79-4152-8c02-77fd063581eb']",21,,,,,,,,,,,,,,,,,Empoli,290,00:01:21.454,Pass,True
,,,,,,,,,,,,,,,,,,,,0.563565,,,,,,,,,,,,,,,,ea02c0bd-abda-40f1-9afa-93846f8c8a5c,87,,"[46.4, 73.7]",3879740,1,,,,-1.9974238,,Left Foot,,,,"[43.4, 67.1]",,Ground Pass,,7.2498274,,,,Marco Zambelli,40250.0,,,,,,1,From Goal Kick,Piotr Zieliński,5660.0,Right Center Midfield,5,Empoli,290,['18bf85d8-47a4-4b80-abd8-13812d71cb76'],22,,,,,,,,,,,,,,,,,Empoli,290,00:01:22.306,Pass,
,,,,,,,,,,,,,,,,,,,,0.722185,,,,,,,,,,,,,,,,c9dda7cc-57f1-4f1a-9bae-a0bc94213c4f,91,,"[62.0, 66.2]",3879740,1,,,,1.423718,,Left Foot,,,,"[63.2, 74.3]",,Ground Pass,,8.188406,,,,Piotr Zieliński,5660.0,,,,,,1,From Goal Kick,Marco Zambelli,40250.0,Right Back,5,Empoli,290,"['4a77cfff-02f2-49e5-b6c7-856ec958653c', 'aec190cc-3308-46fb-a3ff-d19c9e45e98d']",25,,,,,,,,,,,,,,,,,Empoli,290,00:01:25.028,Pass,True
,,,,,,,,,,,,,,,,,,,,4.816232,,,,,,,,,,,,,,,,d4cab446-6116-497a-b9e0-e768f5e5cb4b,94,,"[63.2, 74.3]",3879740,1,,,,-1.3982966,,Left Foot,,,,"[75.1, 6.0]",,High Pass,,69.328926,,,,Mário Rui Silva Duarte,7151.0,,True,,,,1,From Goal Kick,Piotr Zieliński,5660.0,Right Center Midfield,5,Empoli,290,['37a6fe5f-83d9-4b58-9b78-ed65530643d1'],27,,,,,,,,,,,,,,,,,Empoli,290,00:01:27.288,Pass,
,,,,,,,,,,,,,,,,,,,,2.260987,,,,,,,,,,,,,,,,5c72ffab-18bc-4e54-bb3e-10fa89a54eae,97,,"[88.2, 12.8]",3879740,1,,,,0.2814793,,Left Foot,,,,"[113.1, 20.0]",,Ground Pass,,25.920069,,,,Riccardo Saponara,7150.0,,,,,,1,From Goal Kick,Mário Rui Silva Duarte,7151.0,Left Back,5,Empoli,290,['93b8bf7e-f0d8-403e-baed-dd9290299df0'],33,,,,,,,,,,,,,,,,,Empoli,290,00:01:33.898,Pass,
,,,,,,,,,,,,,,,,,,,,0.58479,,,,,,,,,,,,,,,,35849701-b898-4ea2-a83c-cfdb14d66851,100,,"[114.7, 21.2]",3879740,1,,,,1.3997567,,Left Foot,True,,,"[116.6, 32.2]",,Ground Pass,,11.162885,,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,1,From Goal Kick,Riccardo Saponara,7150.0,Center Attacking Midfield,5,Empoli,290,"['1018693c-53c2-4c65-b02e-1986fe0d0a46', '86c3831c-0333-4610-a5c1-3f993801f567']",36,,,,,,,,,,,,,,,,,Empoli,290,00:01:36.794,Pass,
,,,,,,,,,,,,,,,,,,,,0.588902,,,,,,,,,,,,,,,,c4516303-5d62-4907-97fa-9a68e565fa6d,104,,"[5.8, 49.3]",3879740,1,,,,-2.1051917,,Left Foot,,,,"[2.9, 44.4]",,Ground Pass,,5.6938562,,,,Leonardo Blanchard,387847.0,,,,,Recovery,1,From Goal Kick,Paolo Sammarco,23349.0,Right Center Midfield,5,Empoli,290,['f0512df3-d157-4fd7-9239-52d3abdd4dd4'],38,,,,,,,,,,,,,,,,,Frosinone,291,00:01:38.343,Pass,
,,,,,,,,,,,,,,,,,,,,1.83793,,,,,,,,,,,,,,,,f9c28b75-67af-4db0-9c01-2ed2e6707cd5,107,,"[2.9, 44.4]",3879740,1,,,,0.2821799,,Right Foot,,,,"[26.7, 51.3]",,High Pass,,24.780033,,Incomplete,,Federico Dionisi,24235.0,,,,,,1,From Goal Kick,Leonardo Blanchard,387847.0,Left Center Back,5,Empoli,290,"['f2de68ce-a0ae-4871-9719-4416d3ed7dd7', 'f5b5a708-31aa-4bc4-a91d-5abad71c4356']",39,,,,,,,,,,,,,,,,,Frosinone,291,00:01:39.091,Pass,
,,,,,,,,,,,,,,,,,,,,0.070004,,,,,,,,,,,,,,,,120f3c9d-fde8-40a3-90d6-ca3fbc9d74c2,118,,"[85.8, 8.3]",3879740,1,,,,-0.81241864,,Left Foot,,,,"[87.6, 6.4]",,Ground Pass,,2.6172504,,Incomplete,,Marcel Büchel,8187.0,,,,,,1,From Goal Kick,Lorenzo Ariaudo,13612.0,Left Center Back,5,Empoli,290,"['316a3eff-5580-4abc-b7ea-40c14eaa8328', 'ab997ee0-e28b-4ab2-9287-c9cd586233de', 'feb4e7ae-4933-4aa4-aca4-9d29e9603f2d']",45,,,,,,,,,,,,,,,,,Empoli,290,00:01:45.971,Pass,True
,,,,,,,,,,,,,,,,,,,,0.011097,,,,,,,,,,,,,,,,bfdd8c47-729d-4679-ae30-ce02e7d9d4a7,121,,"[92.0, 0.1]",3879740,1,True,,,1.3028859,,,,,,"[93.4, 5.2]",,Low Pass,,5.288667,,,,Riccardo Saponara,7150.0,,,,,Throw-in,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,6,Empoli,290,['3ee6b6b2-54f8-4f7d-a467-64807c5d9fb0'],59,,,,,,,,,,,,,,,,,Empoli,290,00:01:59.150,Pass,
,,,,,,,,,,,,,,,,,,,,1.051265,,,,,,,,,,,,,,,,f4e248cc-c79e-46a2-bb68-e5e63113b2a2,123,,"[93.4, 5.2]",3879740,1,True,,,-1.9832067,,Right Foot,,,,"[92.0, 2.0]",,Ground Pass,,3.4928498,,,,Mário Rui Silva Duarte,7151.0,,,,,,1,From Throw In,Riccardo Saponara,7150.0,Center Attacking Midfield,6,Empoli,290,['2b62c7aa-7d70-4e73-9b3e-ab9d63ab00f3'],59,,,,,,,,,,,,,,,,,Empoli,290,00:01:59.161,Pass,
,,,,,,,,,,,,,,,,,,,,1.353294,,,,,,,,,,,,,,,,dbc4e3dc-9555-4bf2-8c3b-02da58ba40d3,126,,"[88.5, 3.2]",3879740,2,,,,0.5191461,,Left Foot,,,,"[93.4, 6.0]",,High Pass,,5.6435804,,,,Manuel Pucciarelli,7054.0,,,,,,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,6,Empoli,290,"['208f76dc-fb4b-4a3b-b63a-b32b86650d5c', 'f4cd8b0f-063a-4ddf-a30c-3d56b3bf0450']",0,,,,,,,,,,,,,,,,,Empoli,290,00:02:00.213,Pass,True
,,,,,,,,,,,,,,,,,,,,1.019821,,,,,,,,,,,,,,,,11932808-485d-416c-92da-10e8e29df8aa,129,,"[93.4, 6.0]",3879740,2,,,,-2.549993,,Head,,,,"[87.0, 1.7]",,High Pass,,7.7103825,,,,Mário Rui Silva Duarte,7151.0,,,,,,1,From Throw In,Manuel Pucciarelli,7054.0,Right Center Forward,6,Empoli,290,"['a7b247ba-9261-48c1-a3d7-ef1f12b307af', 'b934619b-3a4f-449e-b5f9-b8277d934e55']",1,,,,,,,,,,,,,,,,,Empoli,290,00:02:01.566,Pass,True
,,,,,,,,,,,,,,,,,,,,1.224109,,,,,,,,,,,,,,,,006f4fc4-5ecd-49b7-9187-4a42c3e6f325,133,,"[87.3, 3.8]",3879740,2,,,,0.047963187,,Left Foot,,,,"[99.8, 4.4]",,Ground Pass,,12.514392,,,,Marcel Büchel,8187.0,,,,,,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,6,Empoli,290,"['0a2bc41c-34b4-421d-b030-c55c0630ebe9', '8bf07232-848f-4418-a61e-109a34bfa3ff']",3,,,,,,,,,,,,,,,,,Empoli,290,00:02:03.461,Pass,True
,,,,,,,,,,,,,,,,,,,,0.964956,,,,,,,,,,,,,,,,3de53cd1-d088-4e1d-af26-8c3ff1c6a726,136,,"[99.2, 4.4]",3879740,2,,,,1.9868609,,Right Foot,,,,"[97.3, 8.7]",,Ground Pass,,4.7010636,,,,Manuel Pucciarelli,7054.0,,,,,,1,From Throw In,Marcel Büchel,8187.0,Left Center Midfield,6,Empoli,290,"['4f02612f-46d9-48e6-949b-d27d67e0a67e', '8670b8c3-cb31-4229-b647-431804412f64']",4,,,,,,,,,,,,,,,,,Empoli,290,00:02:04.685,Pass,True
