50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.739162,,,,,,,,,,,,,,,17235fe4-8a6d-4091-a6e9-cb63a9a34349,50,,"[57.6, 64.6]",3879694,2,,,,,2.374243,,Right Foot,,,,"[43.5, 78.2]",,Ground Pass,,19.590048,,,Abdoulay Konko,26683.0,,,,,,1,From Kick Off,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,6,Lazio,236,"['70de42e2-3757-489e-9508-c69bff9bd6a9', '86f0094c-4e79-4e58-a709-4658a909d8b2']",9,,,,,,,,,,,,,,,,,Lazio,236,00:02:09.303,Pass,True
,,,,,,,,,,,,,,,,1.247267,,,,,,,,,,,,,,,00af873b-e8ca-43f7-8014-aa5b98875b7a,52,,"[42.8, 78.7]",3879694,2,,,,,-2.5395942,,Left Foot,,,,"[28.1, 68.6]",,Ground Pass,,17.835358,,,Maurício dos Santos Nascimento,9939.0,,,,,,1,From Kick Off,Abdoulay Konko,26683.0,Right Back,6,Lazio,236,['bc16581e-a386-4bb2-9a02-d4f1579e4bfd'],12,,,,,,,,,,,,,,,,,Lazio,236,00:02:12.042,Pass,
,,,,,,,,,,,,,,,,1.724803,,,,,,,,,,,,,,,a1db5d88-519b-4825-8c71-2e759ce93454,55,,"[27.4, 68.2]",3879694,2,,,,,-1.5479245,,Right Foot,,,,"[28.1, 37.6]",,Ground Pass,,30.608006,,,Wesley Hoedt,3588.0,,,,,,1,From Kick Off,Maurício dos Santos Nascimento,9939.0,Right Center Back,6,Lazio,236,['f10569d0-6846-41d7-a312-50c3ca50fa60'],14,,,,,,,,,,,,,,,,,Lazio,236,00:02:14.713,Pass,
,,,,,,,,,,,,,,,,4.040837,,,,,,,,,,,,,,,95dd3b35-d16e-471d-bc18-81a09b3e2a6e,59,,"[48.4, 16.6]",3879694,2,,,,,-0.10181391,,Left Foot,,,,"[113.0, 10.0]",,High Pass,,64.93628,,,Keita Baldé Diao,3145.0,,,,,,1,From Kick Off,Wesley Hoedt,3588.0,Left Center Back,6,Lazio,236,"['8786a3a1-faaa-4fa9-be94-9d6745f6d497', '9b56b652-b4a2-48bf-8221-68e18feeb6ff']",20,,,,,,,,,,,,,,,,,Lazio,236,00:02:20.941,Pass,True
,,,,,,,,,,,,,,,,0.874054,,,,,,,,,,,,,,,23a2fd49-d6d7-44e9-8f47-8399e3c9a42c,63,,"[109.6, 8.9]",3879694,2,,,,,1.5015641,,Right Foot,True,,,"[111.5, 36.3]",,Low Pass,,27.465797,Incomplete,,,,,,,,,1,From Kick Off,Keita Baldé Diao,3145.0,Left Wing,6,Lazio,236,['db45a130-fe36-4f65-bcb6-7a214ea9a6f9'],30,,,,,,,,,,,,,,,,,Lazio,236,00:02:30.908,Pass,
,,,,,,,,,,,,,,,,4.67869,,,,,,,,,,,,,,,2c44d155-5569-439a-87b2-1dc629e801d0,66,,"[66.8, 30.1]",3879694,2,,,,,2.9361973,,Right Foot,,,,"[23.6, 39.1]",,High Pass,,44.12754,,,Etrit Berisha,6991.0,,,,,Recovery,1,From Kick Off,Wesley Hoedt,3588.0,Left Center Back,6,Lazio,236,"['40169920-558e-483d-be2f-55825e7f573c', 'cd6b62e0-969d-4a69-9f91-a7c885ec5c36']",36,,,,,,,,,,,,,,,,,Lazio,236,00:02:36.791,Pass,True
,,,,,,,,,,,,,,,,3.669902,,,,,,,,,,,,,,,54fd45f8-0859-4256-b4db-36b7a4904556,69,,"[23.1, 38.2]",3879694,2,,,,,0.0820522,,Left Foot,,,,"[83.9, 43.2]",,High Pass,,61.005245,Incomplete,,Filip Đorđević,11427.0,,,,,,1,From Kick Off,Etrit Berisha,6991.0,Goalkeeper,6,Lazio,236,"['7567cff4-c47e-43ce-b9f9-33ecf05f8810', 'ed3b5f2d-f2ac-4ffb-8981-b0560cdd1598']",41,,,,,,,,,,,,,,,,,Lazio,236,00:02:41.483,Pass,
,,,,,,,,,,,,,,,,0.818226,,,,,,,,,,,,,,,ed3b5f2d-f2ac-4ffb-8981-b0560cdd1598,72,,"[36.2, 36.9]",3879694,2,,,,True,0.35470566,,,,,,"[41.6, 38.9]",,Low Pass,,5.758472,Incomplete,,,,,,,,Recovery,1,From Kick Off,Daniele Gastaldello,30745.0,Left Center Back,6,Lazio,236,"['54fd45f8-0859-4256-b4db-36b7a4904556', 'c0c5e50d-3c17-43d5-ab82-d7e4a3225df0', 'f30011f1-10af-4324-8d82-718a4d8cf776']",45,,,,,,,,,,,,,,,,,Bologna,240,00:02:45.152,Pass,True
,,,,,,,,,,,,,,,,0.116088,,,,,,,,,,,,,,,f3271eb0-b37d-4e5c-80ab-cc2217ace18e,78,,"[37.5, 32.0]",3879694,2,,,,,-2.203545,,Right Foot,,,,"[36.4, 30.5]",,Ground Pass,,1.8601075,Incomplete,,,,,,,,Recovery,1,From Kick Off,Daniele Gastaldello,30745.0,Left Center Back,6,Lazio,236,['a65b0dcd-4210-41f3-8755-fec00356dc2c'],47,,,,,,,,,,,,,,,,,Bologna,240,00:02:47.919,Pass,
,,,,,,,,,,,,,,,,2.128317,,,,,,,,,,,,,,,af9ad544-5239-4b2f-829a-a0101f9cb8a5,81,,"[21.5, 23.0]",3879694,2,,,,True,2.592308,,,,,,"[5.0, 33.1]",,Low Pass,,19.3458,,,Antonio Mirante,7174.0,,,,,Recovery,1,From Kick Off,Adam Masina,7169.0,Left Back,6,Lazio,236,"['1e1b9b12-f99f-446c-a69c-c0bf4763ae34', '7e24c776-7b1a-4937-9fc8-d2bc85d219f2']",50,,,,,,,,,,,,,,,,,Bologna,240,00:02:50.099,Pass,True
,,,,,,,,,,,,,,,,3.08715,,,,,,,,,,,,,,,e202f4f4-0567-41e3-8b8c-065844450249,84,,"[15.9, 37.6]",3879694,3,,,,,-0.4266275,,Right Foot,,,,"[62.1, 16.6]",,High Pass,,50.748795,Incomplete,,Emanuele Giaccherini,7775.0,,,,,,1,From Kick Off,Antonio Mirante,7174.0,Goalkeeper,6,Lazio,236,"['ad3c9b8c-5be5-441a-8604-6ea5d521c9e9', 'c8c58ef3-4fd0-4c11-b57d-f4e710936868']",7,,,,,,,,,,,,,,,,,Bologna,240,00:03:07.629,Pass,
,,,,,,,,,,,,,,,,1.010959,,,,,,,,,,,,,,,62ecc80d-2e7f-46eb-b7af-d5d8d8d07c13,89,,"[63.1, 57.5]",3879694,3,,,,,-1.9247937,,Right Foot,,,,"[59.7, 48.3]",,Ground Pass,,9.80816,,,Lucas Rodrigo Biglia,5510.0,,,,,,1,From Kick Off,Abdoulay Konko,26683.0,Right Back,6,Lazio,236,"['0eafb45c-60c0-4b1c-b384-2e244474e216', 'dd987fee-1c41-498f-b9ea-5e464c008e8e']",12,,,,,,,,,,,,,,,,,Lazio,236,00:03:12.172,Pass,True
,,,,,,,,,,,,,,,,0.724685,,,,,,,,,,,,,,,a065d95d-b37f-466e-973c-149624e66dac,93,,"[59.9, 48.3]",3879694,3,,,,,-1.8978944,,Right Foot,,,,"[58.0, 42.7]",,Ground Pass,,5.9135437,,,Marco Parolo,8173.0,,,,,,1,From Kick Off,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,6,Lazio,236,['722c50d1-5619-4207-ac16-14156ef31318'],13,,,,,,,,,,,,,,,,,Lazio,236,00:03:13.227,Pass,
,,,,,,,,,,,,,,,,3.026875,,,,,,,,,,,,,,,66a93732-6d2a-40a4-9abf-7f7cb9a7b72b,96,,"[58.0, 42.7]",3879694,3,,,,,1.0996702,,Left Foot,,,,"[77.0, 80.0]",,High Pass,,41.860363,Out,,Antonio Candreva,7776.0,,,,,,1,From Kick Off,Marco Parolo,8173.0,Left Center Midfield,6,Lazio,236,['5ca20cfe-713d-4ce2-94b3-207f019d8881'],14,,,,,,,,,,,,,,,,,Lazio,236,00:03:14.743,Pass,
,,,,,,,,,,,,,,,,1.251252,,,,,,,,,,,,,,,df5edea7-2b55-47be-be89-fec218133c44,98,,"[46.0, 0.1]",3879694,3,,,,,1.8606428,,,,,,"[42.6, 11.5]",,Low Pass,,11.896218,,,Amadou Diawara,8284.0,,,,,Throw-in,1,From Throw In,Adam Masina,7169.0,Left Back,7,Bologna,240,['85545f41-7822-41fe-867d-1d2b41d03414'],23,,,,,,,,,,,,,,,,,Bologna,240,00:03:23.430,Pass,
,,,,,,,,,,,,,,,,0.95245,,,,,,,,,,,,,,,fdb61ce1-f482-4a8e-a82d-952f57c2ef14,102,,"[42.0, 10.0]",3879694,3,,,,,-1.9064349,,Right Foot,,,,"[39.0, 1.4]",,Ground Pass,,9.108238,,,Adam Masina,7169.0,,,,,,1,From Throw In,Amadou Diawara,8284.0,Center Defensive Midfield,7,Bologna,240,"['8ce38783-03df-45e2-95e1-9542a7eec687', 'e147bfae-fc8a-4812-8acf-eed05e270315']",25,,,,,,,,,,,,,,,,,Bologna,240,00:03:25.628,Pass,True
,,,,,,,,,,,,,,,,4.09539,,,,,,,,,,,,,,,e1d12706-cac7-4dbd-b773-5d463136afc0,105,,"[39.4, 2.1]",3879694,3,,,,,0.42208365,,Right Foot,,,,"[82.6, 21.5]",,High Pass,,47.3561,Incomplete,,Mattia Destro,8103.0,,,,,,1,From Throw In,Adam Masina,7169.0,Left Back,7,Bologna,240,"['192ff1ce-e0cb-4cf1-98b5-be85e9a7e278', '5414f54c-a972-4aa9-9741-b36f6919bf31']",26,,,,,,,,,,,,,,,,,Bologna,240,00:03:26.860,Pass,
,,,,,,,,,,,,,,,,3.107034,,,,,,,,,,,,,,,192ff1ce-e0cb-4cf1-98b5-be85e9a7e278,107,,"[37.5, 58.6]",3879694,3,,,,,-2.7473984,,Left Foot,,,,"[13.7, 48.7]",,Ground Pass,,25.776928,,,Etrit Berisha,6991.0,,,,,Recovery,1,From Throw In,Wesley Hoedt,3588.0,Left Center Back,7,Bologna,240,"['3469fd96-be49-4b83-a4e1-0917f888ef22', 'e1d12706-cac7-4dbd-b773-5d463136afc0']",30,,,,,,,,,,,,,,,,,Lazio,236,00:03:30.956,Pass,
,,,,,,,,,,,,,,,,2.611441,,,,,,,,,,,,,,,50c23ac9-fdc5-4088-8982-9bc94f1c5b82,109,,"[14.4, 46.2]",3879694,3,,,,,0.59551316,,Left Foot,,,,"[57.2, 75.2]",,High Pass,,51.699516,Incomplete,,Antonio Candreva,7776.0,,,,,,1,From Throw In,Etrit Berisha,6991.0,Goalkeeper,7,Bologna,240,"['0db7fa9f-9301-4bac-9b73-530b14e9b6a4', '4440fa29-7fd9-4490-850a-f7b222b7685c']",34,,,,,,,,,,,,,,,,,Lazio,236,00:03:34.063,Pass,
,,,,,,,,,,,,,,,,0.761456,,,,,,,,,,,,,,,8b6eabea-2fca-44fa-a0b3-682686d641bc,113,,"[71.1, 3.8]",3879694,3,,,True,,-0.7464568,,Right Foot,,,,"[75.1, 0.1]",,Ground Pass,,5.448853,Injury Clearance,,,,,,,,,1,From Throw In,Adam Masina,7169.0,Left Back,7,Bologna,240,,39,,,,,,,,,,,,,,,,,Bologna,240,00:03:39.108,Pass,
,,,,,,,,,,,,,,,,0.74692,,,,,,,,,,,,,,,3a7cd972-dcf3-4f40-847b-523461af3c85,114,,"[45.2, 80.0]",3879694,3,,,,,-1.5400368,,,,,,"[45.4, 73.5]",,Low Pass,,6.503076,,,Sergej Milinković-Savić,5589.0,,,,,Throw-in,1,From Throw In,Abdoulay Konko,26683.0,Right Back,8,Lazio,236,['1d695c6e-d059-441b-8d8d-55687c996d6d'],58,,,,,,,,,,,,,,,,,Lazio,236,00:03:58.629,Pass,
,,,,,,,,,,,,,,,,6.739279,,,,,,,,,,,,,,,73af51fe-20d2-4b44-8869-5827b06d9ef1,117,,"[48.6, 73.3]",3879694,4,,,,,-0.5144513,,Right Foot,,,,"[103.8, 42.1]",,High Pass,,63.407253,Injury Clearance,,,,,,,,,1,From Throw In,Sergej Milinković-Savić,5589.0,Right Center Midfield,8,Lazio,236,,0,,,,,,,,,,,,,,,,,Lazio,236,00:04:00.928,Pass,
,,,,,,,,,,,,,,,,2.130192,,,,,,,,,,,,,,,68cf568f-f628-46c7-9030-cf1698940a6e,120,,"[16.1, 41.2]",3879694,4,,,,,-1.3521274,,Right Foot,,,,"[21.9, 15.1]",,Ground Pass,,26.73668,,,Daniele Gastaldello,30745.0,,,,,,1,Regular Play,Antonio Mirante,7174.0,Goalkeeper,9,Bologna,240,['a28f1bb9-691f-4d8f-9372-035fa738c247'],9,,,,,,,,,,,,,,,,,Bologna,240,00:04:09.722,Pass,
,,,,,,,,,,,,,,,,1.105082,,,,,,,,,,,,,,,4aff0a3d-1a15-4e5f-a9b8-cbf76774b14b,124,,"[26.2, 15.5]",3879694,4,,,,,-0.74724877,,Right Foot,,,,"[39.8, 2.9]",,Ground Pass,,18.539688,,,Adam Masina,7169.0,,,,,,1,Regular Play,Daniele Gastaldello,30745.0,Left Center Back,9,Bologna,240,['af09944d-d6f9-4a48-988b-946bab1c7cf4'],13,,,,,,,,,,,,,,,,,Bologna,240,00:04:13.724,Pass,
