50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d873b9d-caa2-4905-8fa1-dc508eec257d,1510,,"[87.8, 2.6]",3879770,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,82,Juventus,224,['a6a454e8-995b-4dca-b0d3-70882b8dcc08'],5,,,,,,,,,,,,,,,,,Juventus,224,00:37:05.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355d93d3-970d-4d4e-96fe-30f8f65e3615,1513,,"[70.1, 40.9]",3879770,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,82,Juventus,224,['9b7bfec3-5aaf-46e2-acbb-eb1525c3eca3'],9,,,,,,,,,,,,,,,,,Juventus,224,00:37:09.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4f1b4c2-6710-44e6-a363-5828548cd132,1516,,"[81.8, 69.1]",3879770,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,82,Juventus,224,['7cbad090-980d-4f30-8af8-5c12e658a75f'],12,,,,,,,,,,,,,,,,,Juventus,224,00:37:12.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10239254-aa6b-45b3-8070-116e2d798ffd,1519,,"[77.8, 63.0]",3879770,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,82,Juventus,224,['a5316a51-50b1-460e-929a-9c945cb3621b'],16,,,,,,,,,,,,,,,,,Juventus,224,00:37:16.962,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cb94442-2fa8-4cf0-8f29-891b860d0154,1530,,"[95.3, 24.1]",3879770,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paul Pogba,20004.0,Left Center Midfield,83,Juventus,224,['6b5125ac-41ae-47c8-bb66-698be7334b1c'],43,,,,,,,,,,,,,,,,,Juventus,224,00:37:43.774,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13efb7ed-9a89-4e3a-8b5c-b3787ba2c040,1532,,"[4.6, 50.6]",3879770,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Sportiello,7157.0,Goalkeeper,84,Atalanta,228,['e23e6a61-e4fd-4f37-b766-4fd1ab914935'],46,,,,,,,,,,,,,,,,,Atalanta,228,00:37:46.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c594624-f973-4cd9-a74e-66691567a2c7,1534,,"[19.9, 22.0]",3879770,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Masiello,6992.0,Left Center Back,84,Atalanta,228,['836db5cf-95d5-406a-9f12-58f3399b7f81'],50,,,,,,,,,,,,,,,,,Atalanta,228,00:37:50.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1371964-c93d-4114-a172-a3953843a8de,1536,,"[41.0, 5.0]",3879770,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boukary Dramé,11722.0,Left Wing Back,84,Atalanta,228,['2ec8365a-0822-42be-8066-421827796bff'],53,,,,,,,,,,,,,,,,,Atalanta,228,00:37:53.698,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b207849a-a803-4df7-af03-294d246670f5,1539,,"[95.5, 29.4]",3879770,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaetano Monachello,31725.0,Right Center Forward,84,Atalanta,228,['53dac58d-f0ba-49c5-a29d-71a66e4e6bdc'],59,,,,,,,,,,,,,,,,,Atalanta,228,00:37:59.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910d845b-ceb9-4af2-9a32-f45feb02433e,1541,,"[7.7, 40.1]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluigi Buffon,6949.0,Goalkeeper,85,Juventus,224,['98593bef-9dea-406f-ad82-aaa1a2cdb4db'],0,,,,,,,,,,,,,,,,,Juventus,224,00:38:00.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33f9b5e6-430a-459b-ae0a-007573811b2a,1544,,"[20.5, 19.3]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrice Evra,20008.0,Left Back,85,Juventus,224,['3e4fe84d-0e4f-4c2f-9c78-d96b5b1523f4'],5,,,,,,,,,,,,,,,,,Juventus,224,00:38:05.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68bbf006-b1a8-47f6-9b1f-66e82598c59d,1547,,"[27.2, 19.3]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Left Center Back,85,Juventus,224,['88701665-6f41-4ed4-a46f-02c3f20ff133'],10,,,,,,,,,,,,,,,,,Juventus,224,00:38:10.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557a27a4-3add-4637-bd50-d33ea494b021,1550,,"[14.7, 77.6]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,85,Juventus,224,['6c2e8729-59d1-4b69-ad1c-46d0d9b16152'],15,,,,,,,,,,,,,,,,,Juventus,224,00:38:15.608,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a0549e1-dfb1-474b-b02b-de039914bfdc,1553,,"[24.0, 66.8]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,85,Juventus,224,['ec9f1895-b30d-4dd4-b8bb-40ba03ca60bc'],19,,,,,,,,,,,,,,,,,Juventus,224,00:38:19.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37048847-3608-4e15-a7d6-5081e7e2d6bd,1557,,"[78.6, 70.2]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Left Center Forward,85,Juventus,224,"['545e3f98-c234-4389-be5c-16fabdf7deed', '66d970e3-0dca-45ce-b35b-231e8a097ad8']",23,,,,,,,,,,,,,,,,,Juventus,224,00:38:23.304,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2a3f1c9-a121-475e-b4bf-4008fa6fddee,1561,,"[65.5, 72.6]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,85,Juventus,224,['66863f6b-809f-4a4b-9ddd-9d003eb0e4b0'],26,,,,,,,,,,,,,,,,,Juventus,224,00:38:26.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f99c469-a92d-42fe-983e-271ec1702737,1564,,"[77.0, 64.6]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Marchisio,8294.0,Center Defensive Midfield,86,Juventus,224,['a4a4079f-edae-44d0-85e8-da9fe7837752'],45,,,,,,,,,,,,,,,,,Juventus,224,00:38:45.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84ff0590-fecc-4442-bcf6-31c60e230039,1566,,"[68.2, 64.8]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Maximiliano Pereyra,3579.0,Center Attacking Midfield,86,Juventus,224,['08cf2e5d-376c-486c-9fcf-d658b6a6bd9a'],46,,,,,,,,,,,,,,,,,Juventus,224,00:38:46.639,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2967ba1-df37-4aa8-ab40-b387b1574f00,1568,,"[47.1, 43.9]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Barzagli,6943.0,Left Center Back,86,Juventus,224,['68d4eeb4-5f7d-43ea-8e52-27e533802597'],50,,,,,,,,,,,,,,,,,Juventus,224,00:38:50.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af1e9df4-29b7-429c-951e-c606e816a485,1571,,"[55.9, 45.6]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Marchisio,8294.0,Center Defensive Midfield,86,Juventus,224,['73b9c956-6f41-46b0-8235-11145314a901'],52,,,,,,,,,,,,,,,,,Juventus,224,00:38:52.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e39b4645-4ecf-4f9b-bac4-410828f12f6b,1574,,"[52.8, 34.3]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Barzagli,6943.0,Left Center Back,86,Juventus,224,['160b234f-5581-4e9e-8282-cca6ef641ed9'],54,,,,,,,,,,,,,,,,,Juventus,224,00:38:54.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e7fdf6d-a993-4cc9-99cf-c45efa7fb36f,1577,,"[54.3, 65.0]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Right Center Back,86,Juventus,224,['4c9c74ec-406d-47f5-81de-79c0a0ebc3c4'],57,,,,,,,,,,,,,,,,,Juventus,224,00:38:57.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ae84365-9006-4708-b924-7752bbda381b,1579,,"[63.7, 75.1]",3879770,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephan Lichtsteiner,5541.0,Right Back,86,Juventus,224,['ee094ae9-22d7-43e7-a063-8136b6045043'],58,,,,,,,,,,,,,,,,,Juventus,224,00:38:58.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58e66a3e-d74e-4ffb-ba35-f1860910b5e9,1582,,"[68.5, 61.8]",3879770,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Marchisio,8294.0,Center Defensive Midfield,86,Juventus,224,['7284570a-63b6-4d9f-8638-2bc85b0e22aa'],1,,,,,,,,,,,,,,,,,Juventus,224,00:39:01.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3911267-2ff4-46e8-9235-1de677d62fb3,1593,,"[111.2, 44.9]",3879770,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Marten de Roon,6994.0,Center Defensive Midfield,87,Atalanta,228,"['1abc3505-cb2c-4f97-8c8a-4d918e150795', '34297ac7-c6d3-49bd-8968-f830182b50d8', 'b64f79d1-8c35-4fa5-b8fd-76c5f2ceafbf', 'c5be8842-b912-44d9-800c-54a2f83b8674']",10,,,,,,,,,,,,,,,,,Atalanta,228,00:39:10.834,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a5c114e-1caf-458b-bb81-820e80be1584,1597,,"[66.3, 38.9]",3879770,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mario Mandžukić,5472.0,Left Center Forward,88,Juventus,224,['1ba63087-8d3f-4aee-969a-fd77da3cd9fe'],38,,,,,,,,,,,,,,,,,Juventus,224,00:39:38.390,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d52f516-67d0-45dc-8911-18ef751343a8,1600,,"[43.1, 65.5]",3879770,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Tolói,7002.0,Right Center Back,89,Atalanta,228,['7b1a1ddf-6209-4916-83b3-929d0a0c6f85'],42,,,,,,,,,,,,,,,,,Atalanta,228,00:39:42.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ac670c4-fc69-4024-9d54-3e3d708caec9,1603,,"[70.9, 79.3]",3879770,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Conti,8657.0,Right Wing Back,89,Atalanta,228,['908812f2-917c-4c64-9469-49cdb66472b6'],44,,,,,,,,,,,,,,,,,Atalanta,228,00:39:44.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4e879db-bd5a-4c09-8c69-a4b2bea8aa87,1606,,"[55.8, 77.1]",3879770,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Tolói,7002.0,Right Center Back,89,Atalanta,228,['e4a23313-5f81-4ff5-bb6e-021c449f6ee6'],49,,,,,,,,,,,,,,,,,Atalanta,228,00:39:49.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35b381c8-87cc-437a-9d60-a9223eb18921,1608,,"[35.8, 44.4]",3879770,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Center Back,89,Atalanta,228,['b729a920-3815-4c9f-ac48-fe5ac1905e7c'],51,,,,,,,,,,,,,,,,,Atalanta,228,00:39:51.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40ab77f5-d3df-4419-b681-a6853eba9766,1611,,"[42.9, 11.0]",3879770,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Masiello,6992.0,Left Center Back,89,Atalanta,228,['082613a4-4663-4613-9351-e56bf3a6fa37'],54,,,,,,,,,,,,,,,,,Atalanta,228,00:39:54.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0657ad81-4907-4b86-9c83-809c79b1e196,1615,,"[45.9, 33.7]",3879770,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,89,Atalanta,228,['76215525-a5b9-4f2b-a7dd-ecb080736e43'],56,,,,,,,,,,,,,,,,,Atalanta,228,00:39:56.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd9d990-6c2a-434d-a2c8-aa9f7c73880a,1618,,"[71.1, 7.5]",3879770,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Boukary Dramé,11722.0,Left Wing Back,89,Atalanta,228,['e2c58f2f-d980-4306-93de-be383153b545'],59,,,,,,,,,,,,,,,,,Atalanta,228,00:39:59.689,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cacaac8a-1e53-4a1d-b7ea-67f5f79042cf,1621,,"[89.5, 6.0]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Borriello,8871.0,Left Center Forward,89,Atalanta,228,['be94e148-f1f4-45dc-9e99-b4801d881726'],2,,,,,,,,,,,,,,,,,Atalanta,228,00:40:02.604,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6af7abd8-0f5c-49de-84e7-a6cfb2e27fa5,1624,,"[61.3, 71.6]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Left Center Forward,89,Atalanta,228,['891c0089-4e9c-4af4-afdd-9d162436e662'],5,,,,,,,,,,,,,,,,,Juventus,224,00:40:05.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21f616f6-b568-4699-a1ab-57a2bbd80320,1629,,"[57.8, 3.1]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Masiello,6992.0,Left Center Back,89,Atalanta,228,['2d66ae11-ecbc-4313-aa3e-b48bf43d5e0a'],8,,,,,,,,,,,,,,,,,Atalanta,228,00:40:08.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78d3261a-9d52-407d-b2e5-27bc7409023c,1632,,"[62.9, 25.3]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Cigarini,8420.0,Left Center Midfield,89,Atalanta,228,['4ecd1db9-4b7a-458f-b89b-ee8bbeaeef4d'],11,,,,,,,,,,,,,,,,,Atalanta,228,00:40:11.276,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8ef40c6-f357-4fa7-bcae-c63456e715ee,1635,,"[62.9, 8.3]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Masiello,6992.0,Left Center Back,89,Atalanta,228,['4b50bdfd-ccd5-46c6-a24b-16f332528afb'],13,,,,,,,,,,,,,,,,,Atalanta,228,00:40:13.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560a33fe-bee8-473a-988d-eec61829ea1b,1643,,"[57.2, 64.8]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Maximiliano Pereyra,3579.0,Center Attacking Midfield,90,Juventus,224,['fc6b87a1-b46a-49b8-bb11-6569a6c5d2dd'],14,,,,,,,,,,,,,,,,,Juventus,224,00:40:14.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d00656f-5a6c-4330-8872-57a7b72fe1fb,1647,,"[84.6, 29.5]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,90,Juventus,224,['a8ff72e2-8c5a-4dec-a992-c63fe5787684'],19,,,,,,,,,,,,,,,,,Juventus,224,00:40:19.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e022ee7-eb2b-40e9-a9ac-e5d2fca44eb5,1655,,"[36.9, 76.1]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Tolói,7002.0,Right Center Back,91,Atalanta,228,['a1ca6668-22a2-4bb4-b2f8-8028290c7d26'],43,,,,,,,,,,,,,,,,,Atalanta,228,00:40:43.026,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f50065c-6d31-4619-9747-9cc975ba395e,1658,,"[84.9, 79.1]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jasmin Kurtič,6941.0,Right Center Midfield,91,Atalanta,228,['1e8d0fbc-7f3c-48ec-a321-be7682803d75'],48,,,,,,,,,,,,,,,,,Atalanta,228,00:40:48.804,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e47a995-a179-4082-8386-816c11d91d04,1660,,"[58.7, 5.3]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,91,Atalanta,228,['e17f30e1-54ad-4d89-b392-21395f697012'],50,,,,,,,,,,,,,,,,,Juventus,224,00:40:50.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851dfb9c-2295-491b-8edb-147bf8953469,1665,,"[65.0, 79.7]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Conti,8657.0,Right Wing Back,91,Atalanta,228,['aa678fb0-0b47-4156-b7f4-6d48c1cebd29'],51,,,,,,,,,,,,,,,,,Atalanta,228,00:40:51.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60538d61-eb01-46f7-bbab-773e0002923c,1668,,"[50.6, 73.4]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Tolói,7002.0,Right Center Back,91,Atalanta,228,['17e19eca-25b2-4db2-a5f7-989e090f78a2'],52,,,,,,,,,,,,,,,,,Atalanta,228,00:40:52.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afc1fae4-2313-448a-ab64-3f7f7eb90138,1671,,"[14.1, 58.0]",3879770,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Sportiello,7157.0,Goalkeeper,91,Atalanta,228,['08923c19-a72a-4b2f-81f3-19d9bc1fc6c9'],56,,,,,,,,,,,,,,,,,Atalanta,228,00:40:56.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eda5fcd6-ddbe-40fc-93b4-531902545351,1679,,"[60.2, 49.1]",3879770,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Borriello,8871.0,Left Center Forward,91,Atalanta,228,['180aa596-9076-482f-a85f-36e63c13ffaf'],3,,,,,,,,,,,,,,,,,Atalanta,228,00:41:03.012,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a114623-2004-4f7d-a52a-990be508f607,1687,,"[92.8, 20.9]",3879770,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Maximiliano Pereyra,3579.0,Center Attacking Midfield,91,Atalanta,228,['0aaa8276-ff66-44f5-afce-131406a1a8f1'],8,,,,,,,,,,,,,,,,,Juventus,224,00:41:08.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecba054a-d11e-418c-8e81-eb43526016fd,1689,,"[33.3, 66.3]",3879770,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Conti,8657.0,Right Wing Back,91,Atalanta,228,['a8a61218-642c-40ff-8e10-b4ef0d6027fd'],9,,,,,,,,,,,,,,,,,Atalanta,228,00:41:09.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b73e96d-364d-4228-8d09-55ad5ef9db15,1692,,"[50.0, 75.6]",3879770,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jasmin Kurtič,6941.0,Right Center Midfield,91,Atalanta,228,['746d579d-699e-4039-9fe3-271d0752910e'],13,,,,,,,,,,,,,,,,,Atalanta,228,00:41:13.154,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94fb94a2-553c-45de-8f91-8a198e59665c,1696,,"[70.2, 74.9]",3879770,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gaetano Monachello,31725.0,Right Center Forward,91,Atalanta,228,['fda50483-f1cf-4d95-8524-e086ba929903'],14,,,,,,,,,,,,,,,,,Atalanta,228,00:41:14.727,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c5aa658-29fd-45f0-9697-e38a52a541ea,1699,,"[88.3, 80.0]",3879770,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaetano Monachello,31725.0,Right Center Forward,92,Atalanta,228,['6a04f4e9-ac8f-49cc-afe4-33ba4579d950'],20,,,,,,,,,,,,,,,,,Atalanta,228,00:41:20.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee16086e-e082-4b70-9711-d7b36a97d1bc,1702,,"[61.0, 76.1]",3879770,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Tolói,7002.0,Right Center Back,93,Atalanta,228,['06166904-92af-47be-86e4-6f965d006e47'],30,,,,,,,,,,,,,,,,,Atalanta,228,00:41:30.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d93a4dc0-bcf7-4384-b682-de972eb82ccf,1705,,"[77.4, 78.6]",3879770,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Conti,8657.0,Right Wing Back,93,Atalanta,228,['cc4c65b1-5402-496d-a435-71fdab3e24b6'],32,,,,,,,,,,,,,,,,,Atalanta,228,00:41:32.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bbf6e4e-b4b4-4ac2-a44e-ea08d136094c,1708,,"[65.9, 77.5]",3879770,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Tolói,7002.0,Right Center Back,93,Atalanta,228,['1cbd5dc2-7d4e-4fba-8dee-ef24e44ceddb'],35,,,,,,,,,,,,,,,,,Atalanta,228,00:41:35.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7cf75af-5cff-4f32-a702-421d9f9fdf85,1711,,"[53.8, 65.0]",3879770,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Paletta,38237.0,Center Back,93,Atalanta,228,['853a832f-8a79-43bc-b548-2a8a6c1bc17e'],39,,,,,,,,,,,,,,,,,Atalanta,228,00:41:39.423,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aafe1287-9880-4d71-ab07-5587bb57c7b4,1715,,"[97.7, 42.6]",3879770,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaetano Monachello,31725.0,Right Center Forward,93,Atalanta,228,['a6c64b6e-1361-4add-80c8-8f4aa1bb53cf'],44,,,,,,,,,,,,,,,,,Atalanta,228,00:41:44.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9487d8f0-1b65-46e5-bda4-539b5bf14b40,1718,,"[28.8, 39.0]",3879770,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,94,Juventus,224,['07ec5606-1d0a-4bf0-9967-38a5a492c98c'],56,,,,,,,,,,,,,,,,,Juventus,224,00:41:56.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f9a515f-29d5-4e77-a8a0-0de8d68e3157,1720,,"[47.9, 8.0]",3879770,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrice Evra,20008.0,Left Back,94,Juventus,224,['ff3e303f-b9dc-4367-81a8-fc190d7d295b'],58,,,,,,,,,,,,,,,,,Juventus,224,00:41:58.363,Ball Receipt*,
