50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4001274b-793c-4740-8c09-3c4269aa6b88,1020,,"[85.2, 47.8]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Inglese,7043.0,Left Center Forward,42,Chievo,231,['7b3a4785-571d-489d-85ae-4d44a4216724'],3,,,,,,,,,,,,,,,,Chievo,231,00:22:03.804,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f9f5a01-3842-405e-bffb-b928e85a7670,1023,,"[95.3, 42.0]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Inglese,7043.0,Left Center Forward,42,Chievo,231,['4bf4140f-47a9-406d-8227-ce18a077cbad'],5,,,,,,,,,,,,,,,,Chievo,231,00:22:05.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566dd38-ecd7-4db8-ae2c-d3f733903b0e,1026,,"[68.2, 38.5]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,42,Chievo,231,['6000faba-d4e4-414e-97df-94653029915b'],8,,,,,,,,,,,,,,,,Chievo,231,00:22:08.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c2c3ada-0b2e-4f4b-be06-fe53160d9948,1029,,"[65.9, 29.1]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,42,Chievo,231,['6619939f-f40e-4cbd-8754-9f38a479a77f'],13,,,,,,,,,,,,,,,,Chievo,231,00:22:13.923,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb3bf6e8-0312-429f-a320-2b8a0f43000d,1032,,"[83.0, 8.0]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,42,Chievo,231,['aa76f9d9-213f-4ab5-9b7e-3503d5f36bf7'],16,,,,,,,,,,,,,,,,Chievo,231,00:22:16.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c51a666-c8fa-4d95-a7c4-164013572fd3,1034,,"[43.7, 66.3]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,Right Wing Back,43,Fiorentina,239,['e56b03ac-144f-4609-ad69-0329282c5d17'],17,,,,,,,,,,,,,,,,Fiorentina,239,00:22:17.486,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75c8f145-c755-4732-abd9-2ba225c7ccb0,1038,,"[50.0, 66.1]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Center Midfield,43,Fiorentina,239,['4bbc4d36-6a55-45f3-9115-df6e8f0718c3'],18,,,,,,,,,,,,,,,,Fiorentina,239,00:22:18.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d58beb3-f58d-43e3-9608-60ed441fc10e,1041,,"[55.2, 71.2]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matías Ariel Fernández Fernández,26192.0,Right Center Midfield,44,Fiorentina,239,['ad4f4e5d-a73e-4639-ab63-7e6f73e91198'],27,,,,,,,,,,,,,,,,Fiorentina,239,00:22:27.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1eea469d-39ea-48c8-8122-f281379f867f,1043,,"[41.6, 60.9]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,44,Fiorentina,239,['6a1ebd5c-66cb-4dad-842a-6b2ad3d81a60'],29,,,,,,,,,,,,,,,,Fiorentina,239,00:22:29.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de6f9b0d-8920-4ae3-bf72-2dbd12eaca75,1046,,"[45.9, 26.1]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,44,Fiorentina,239,['9e127f21-0832-4435-9581-bb50463d8824'],32,,,,,,,,,,,,,,,,Fiorentina,239,00:22:32.179,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33866ca3-86d9-4fb1-9b3d-b2b0d999a267,1049,,"[93.1, 26.1]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nikola Kalinić,7033.0,Center Forward,44,Fiorentina,239,['7e0365cb-6bcc-4fb3-bfa7-8ae6ffe38eb4'],36,,,,,,,,,,,,,,,,Fiorentina,239,00:22:36.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b8b523e-e0d3-4fd9-9488-55e5b7c242a9,1054,,"[46.4, 22.0]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milan Badelj,6305.0,Center Defensive Midfield,44,Fiorentina,239,['df14c864-18e6-4448-a060-ed104170dd18'],44,,,,,,,,,,,,,,,,Fiorentina,239,00:22:44.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5e20c10-57ef-4b0a-8b98-a2f28e196530,1057,,"[62.1, 10.4]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Center Midfield,44,Fiorentina,239,['8d9abcad-e699-4adb-8fb8-75dbf7a0a2b9'],51,,,,,,,,,,,,,,,,Fiorentina,239,00:22:51.783,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb3ffab-4176-432b-82e0-d1bce9b4c684,1060,,"[67.6, 3.1]",3879848,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Wing Back,44,Fiorentina,239,['11f9ecb9-1fcb-4fd0-92d4-dd1920431dea'],53,,,,,,,,,,,,,,,,Fiorentina,239,00:22:53.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b501d5af-f0e0-49c6-b249-538c7b14ad1c,1065,,"[10.9, 30.9]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,44,Fiorentina,239,['d6adaa04-eeb4-4dd2-a548-4c1e79e672e7'],0,,,,,,,,,,,,,,,,Fiorentina,239,00:23:00.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6b18259-d51d-4589-924f-ee9c6b53e919,1069,,"[60.8, 5.3]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Wing Back,44,Fiorentina,239,['9a08185f-8f0e-47a9-acee-e74339000f99'],5,,,,,,,,,,,,,,,,Fiorentina,239,00:23:05.382,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2edbf6ed-dba9-41f4-9664-2627060abdf1,1071,,"[65.9, 4.2]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Center Midfield,44,Fiorentina,239,['cf82daf1-4df1-430f-94c2-87c06c840ea6'],6,,,,,,,,,,,,,,,,Fiorentina,239,00:23:06.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b69280d1-4197-4df4-818b-ee3daefae2ab,1074,,"[53.7, 74.0]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,45,Chievo,231,"['b5e1f307-7fb2-410d-8137-a61dee1f5c36', 'fd39f6e7-981f-4e1b-af5b-4bb22b711f66']",13,,,,,,,,,,,,,,,,Chievo,231,00:23:13.739,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd8b03a2-ac6c-40a7-a3a1-362875211ae3,1076,,"[54.2, 78.4]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,45,Chievo,231,['ed30fcf0-d5d2-43b9-ae9c-8a1757727e4a'],14,,,,,,,,,,,,,,,,Chievo,231,00:23:14.974,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2465787-7a79-407d-8fe6-9f4031101a66,1078,,"[76.4, 66.1]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simone Pepe,40247.0,Center Attacking Midfield,45,Chievo,231,['eff283b8-e6c8-4731-b578-4c35013237bd'],17,,,,,,,,,,,,,,,,Chievo,231,00:23:17.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cadba34-719d-4756-8f9a-64617efd564d,1084,,"[55.0, 51.3]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Perparim Hetemaj,7046.0,Left Center Midfield,45,Chievo,231,['6bad5a86-e966-4097-8ef9-b2df0b0c43e9'],20,,,,,,,,,,,,,,,,Chievo,231,00:23:20.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82b16cc4-f1f0-4668-814a-52f0e8354454,1087,,"[55.3, 8.6]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Massimo Gobbi,8645.0,Left Back,45,Chievo,231,['a0fd6282-3c5e-4e77-9123-fc380b3a5926'],24,,,,,,,,,,,,,,,,Chievo,231,00:23:24.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dccb747-0364-4ceb-9471-cafcb8d83dff,1090,,"[55.1, 17.9]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Perparim Hetemaj,7046.0,Left Center Midfield,45,Chievo,231,['fa70fe15-82af-48ed-aa2e-cbd77df579c3'],26,,,,,,,,,,,,,,,,Chievo,231,00:23:26.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8434b846-1913-4388-8c87-87e8497bc797,1093,,"[56.5, 40.3]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicola Rigoni,7041.0,Right Center Midfield,45,Chievo,231,['b005df26-2094-44ad-ba51-86f5906cb406'],31,,,,,,,,,,,,,,,,Chievo,231,00:23:31.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c914ff8-d6f3-4de6-9add-149d9eaebcc2,1096,,"[64.9, 71.6]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,45,Chievo,231,['1905d9ce-967b-48b0-8132-c094e78d8bff'],35,,,,,,,,,,,,,,,,Chievo,231,00:23:35.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2a0a427-efcf-4bf2-9113-ff98a63673b5,1100,,"[52.8, 39.7]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Boštjan Cesar,8877.0,Left Center Back,45,Chievo,231,['86e54414-a012-469d-b723-9498a166e0db'],39,,,,,,,,,,,,,,,,Chievo,231,00:23:39.639,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22ae71b7-6475-4770-9438-f828d1116dbe,1104,,"[51.2, 23.7]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Perparim Hetemaj,7046.0,Left Center Midfield,45,Chievo,231,"['65541698-0792-4f49-b333-d7d4ccc8b958', '6682d5f1-c445-45e7-b7b2-0bc26a4ceb12']",40,,,,,,,,,,,,,,,,Chievo,231,00:23:40.682,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d12e6640-d920-433e-91b4-9a3f2a41d32e,1108,,"[67.7, 2.2]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Massimo Gobbi,8645.0,Left Back,45,Chievo,231,['47f5c853-78df-4226-a5ad-b7d2be3062f5'],45,,,,,,,,,,,,,,,,Chievo,231,00:23:45.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb1f3682-561f-42d5-be16-d8a9510afe5a,1112,,"[86.0, 1.2]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simone Pepe,40247.0,Center Attacking Midfield,45,Chievo,231,['c03ad6e3-b10b-4412-862e-757b0129d88b'],51,,,,,,,,,,,,,,,,Chievo,231,00:23:51.145,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30add161-d9af-4d1c-87b8-2644b4598639,1115,,"[95.0, 4.2]",3879848,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Massimo Gobbi,8645.0,Left Back,45,Chievo,231,['f9371f80-97df-4d4f-8cc9-e6001d7e276f'],52,,,,,,,,,,,,,,,,Chievo,231,00:23:52.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69f2e649-a67b-4806-8acc-18733ac1ad29,1119,,"[99.4, 7.2]",3879848,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simone Pepe,40247.0,Center Attacking Midfield,46,Chievo,231,"['20b41663-1926-4b83-9dcb-dc5ac9591159', 'd6530e0e-d3ee-4607-ae6c-bb532c19df68']",3,,,,,,,,,,,,,,,,Chievo,231,00:24:03.722,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af74b8ab-173b-4df7-8877-ca693f4b9820,1122,,"[99.1, 4.0]",3879848,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Massimo Gobbi,8645.0,Left Back,46,Chievo,231,['9e58b7c6-b344-4e1d-8f07-19ebc3822271'],5,,,,,,,,,,,,,,,,Chievo,231,00:24:05.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10f95831-9ae4-4ca8-9be0-66dba3094630,1125,,"[106.2, 40.6]",3879848,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Pellissier,8644.0,Right Center Forward,46,Chievo,231,['08f9d4db-b0de-4efe-88dc-4139a93a88f9'],7,,,,,,,,,,,,,,,,Chievo,231,00:24:07.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bb9c869-542a-42ef-9d11-f5b325307ec3,1134,,"[9.2, 68.3]",3879848,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nenad Tomović,7056.0,Right Center Back,47,Fiorentina,239,['18cd179a-8338-4477-b52d-e1f798dde91b'],29,,,,,,,,,,,,,,,,Fiorentina,239,00:24:29.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b044d2e0-75b8-4fb6-bc2e-1f996b6586be,1136,,"[28.1, 76.7]",3879848,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Matías Ariel Fernández Fernández,26192.0,Right Center Midfield,47,Fiorentina,239,['a1ab5fd2-8838-4640-94ec-36a8b19c30cb'],32,,,,,,,,,,,,,,,,Fiorentina,239,00:24:32.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81266495-0114-4799-ab2b-d15fbfce549b,1144,,"[50.6, 58.7]",3879848,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mauro Matías Zárate,27853.0,Center Attacking Midfield,47,Fiorentina,239,['763ff2bb-e508-4dda-9fe0-348e2013a133'],39,,,,,,,,,,,,,,,,Fiorentina,239,00:24:39.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322b09e-3a2f-4446-bcb3-c1c8589d8004,1147,,"[65.6, 41.1]",3879848,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Borja Valero Iglesias,6997.0,Left Center Midfield,47,Fiorentina,239,['422360ef-9289-449a-9249-1df0d47ac29f'],43,,,,,,,,,,,,,,,,Fiorentina,239,00:24:43.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff2dacb6-3d8c-4ee1-88a2-f7253106864e,1150,,"[98.0, 15.1]",3879848,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcos Alonso Mendoza,3964.0,Left Wing Back,47,Fiorentina,239,['3f4c631e-612f-4b25-b44b-e294ce69160c'],46,,,,,,,,,,,,,,,,Fiorentina,239,00:24:46.814,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9dd1dc-8d10-49ca-8cb1-b2774ea29c80,1153,,"[116.8, 50.4]",3879848,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Cristian Tello Herrera,6658.0,Right Wing Back,47,Fiorentina,239,['00bd8473-4d9a-4a7a-a9f8-c238686dabe5'],51,,,,,,,,,,,,,,,,Fiorentina,239,00:24:51.134,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4466ebef-4833-4314-b4a9-27ebb6df7f49,1156,,"[110.0, 42.5]",3879848,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nikola Kalinić,7033.0,Center Forward,47,Fiorentina,239,['6641a641-d3a8-41ca-a0ab-9ebe2767f049'],53,,,,,,,,,,,,,,,,Fiorentina,239,00:24:53.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2afbc18b-4d9c-4da8-b0d7-cbe577a3794e,1162,,"[93.5, 50.4]",3879848,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Matías Ariel Fernández Fernández,26192.0,Right Center Midfield,47,Fiorentina,239,['60193027-0cb0-46e2-ba77-238a1e49ac24'],56,,,,,,,,,,,,,,,,Fiorentina,239,00:24:56.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91da8510-b923-466c-b73d-4e3343670105,1166,,"[66.8, 39.8]",3879848,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roberto Inglese,7043.0,Left Center Forward,48,Chievo,231,['d8c29435-3459-4d1f-9d6f-04be4fbd7ac2'],25,,,,,,,,,,,,,,,,Chievo,231,00:25:25.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cc4afd9-889b-406e-9cb3-f169e5a1eeae,1178,,"[31.9, 9.3]",3879848,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Alonso Mendoza,3964.0,Left Wing Back,49,Fiorentina,239,['6ddb262d-fd6d-472d-8256-79e54fa7779e'],36,,,,,,,,,,,,,,,,Fiorentina,239,00:25:36.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268e520a-2d42-4fe0-9537-f101b0c0bb15,1182,,"[23.3, 25.5]",3879848,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davide Astori,8275.0,Left Center Back,49,Fiorentina,239,['04d7598a-5ecb-42c1-ae78-7da7a494923f'],39,,,,,,,,,,,,,,,,Fiorentina,239,00:25:39.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5050604-ca47-425c-a855-219a570c43b3,1184,,"[3.5, 36.7]",3879848,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,49,Fiorentina,239,['e8f282a2-25d1-492f-bec7-3c352bf7a277'],41,,,,,,,,,,,,,,,,Fiorentina,239,00:25:41.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec41a1a-f948-4b94-825d-c56eec6511b6,1187,,"[13.0, 71.2]",3879848,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,49,Fiorentina,239,['10b7fe39-4543-4cbb-99da-3909c1e802df'],45,,,,,,,,,,,,,,,,Fiorentina,239,00:25:45.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d924b9c5-8c0e-4fa7-9b52-56e40fc09059,1190,,"[21.5, 55.6]",3879848,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,49,Fiorentina,239,['f5dc9eaf-a97c-4150-ad59-fe7979003a8b'],47,,,,,,,,,,,,,,,,Fiorentina,239,00:25:47.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e278d0b7-b806-4ac5-a077-7c8067a6c0d1,1193,,"[51.9, 72.9]",3879848,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Center Midfield,49,Fiorentina,239,['8375b861-8e22-4591-aa53-b8c63c8a2201'],55,,,,,,,,,,,,,,,,Fiorentina,239,00:25:55.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182eda21-b1d6-4aa3-acea-84693a97f740,1196,,"[45.1, 62.0]",3879848,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,49,Fiorentina,239,['6a53215f-c678-4404-9406-f4856b976bcf'],58,,,,,,,,,,,,,,,,Fiorentina,239,00:25:58.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32bb0fe1-926d-4bea-b5e5-2f9cce1cca22,1199,,"[65.6, 56.2]",3879848,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Center Defensive Midfield,49,Fiorentina,239,['c0ceeea3-41db-4bd8-9f4b-219b136dff68'],1,,,,,,,,,,,,,,,,Fiorentina,239,00:26:01.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1ba131b-2a25-4259-a7a0-6e905008a753,1203,,"[51.6, 54.6]",3879848,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,49,Fiorentina,239,['9f8b0ae7-586a-439e-8274-7935394f2d71'],3,,,,,,,,,,,,,,,,Fiorentina,239,00:26:03.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5097ec6b-310c-4619-a556-b877b1e82961,1205,,"[58.2, 71.9]",3879848,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Ariel Fernández Fernández,26192.0,Right Center Midfield,49,Fiorentina,239,['f4af40a8-ba3f-4bb5-8c34-5a422a9e6790'],5,,,,,,,,,,,,,,,,Fiorentina,239,00:26:05.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44757ad1-363e-46b4-bc5e-9a0166d556d2,1208,,"[47.6, 65.5]",3879848,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,49,Fiorentina,239,['d286f118-e261-48d0-b7b7-fcbd5b25e3da'],7,,,,,,,,,,,,,,,,Fiorentina,239,00:26:07.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c6002da-0edd-4d6d-abcd-b720be698f19,1211,,"[45.3, 50.4]",3879848,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Center Back,49,Fiorentina,239,['b9eac5b4-858d-4c35-86ce-f269ebfed2c6'],9,,,,,,,,,,,,,,,,Fiorentina,239,00:26:09.443,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e55176e0-389f-4c12-b5ed-e2116f717b88,1214,,"[86.4, 43.3]",3879848,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Center Midfield,49,Fiorentina,239,['d0dccb98-b807-4c68-8ef1-85c56ff72b41'],13,,,,,,,,,,,,,,,,Fiorentina,239,00:26:13.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68919ac3-f039-4090-8b57-27366c10d0fd,1218,,"[52.0, 40.4]",3879848,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,50,Chievo,231,['39093797-b24b-48de-968a-9b33b1c20443'],17,,,,,,,,,,,,,,,,Chievo,231,00:26:17.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962db4e0-2bb6-40d5-84e4-599821e37656,1222,,"[54.7, 74.3]",3879848,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,50,Chievo,231,['bd13f7e2-fa3c-4509-bb23-39f8bd19ef24'],20,,,,,,,,,,,,,,,,Chievo,231,00:26:20.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ab04162-402d-40a3-81c2-e6e1436db211,1226,,"[63.5, 63.6]",3879848,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,50,Chievo,231,"['a3f377e2-bd4b-4f18-bf54-90758a937a0a', 'e509897f-e867-407d-b744-cc1b77278c00']",22,,,,,,,,,,,,,,,,Chievo,231,00:26:22.517,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a007c8a-083f-4469-94d3-a551cec8b9fa,1228,,"[60.3, 63.9]",3879848,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,50,Chievo,231,['384d66a3-7e72-438b-937c-9674f8f9ae49'],23,,,,,,,,,,,,,,,,Chievo,231,00:26:23.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b93a43ad-516c-4b38-a046-4cc75cfaaaa4,1231,,"[64.1, 40.4]",3879848,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,50,Chievo,231,['e2fa587e-48f6-44ac-b6c2-d8d862dd8cbd'],25,,,,,,,,,,,,,,,,Chievo,231,00:26:25.684,Ball Receipt*,
