50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.411472,,,,,,,,,,,,e52b6c19-e93d-4b43-9b86-ee3a5eaeff57,18,,"[105.5, 80.0]",3878546,0,,,,-0.941423,,,,,,"[113.0, 69.7]",,High Pass,,12.741272,,,,,Lorenzo Insigne,7037.0,,,,,Throw-in,1,From Throw In,Christian Maggio,7027.0,Right Back,3,Napoli,227,['7b1ef720-9ad9-4988-a293-1be71bceee69'],23,,,,,,,,,,,,,,,,,,,Napoli,227,00:00:23.957,Pass,
,,,,,,,,,,,,,,,,,1.647585,,,,,,,,,,,,34716310-adc3-41c7-970d-a98515e71648,22,,"[113.0, 69.9]",3878546,0,,,,-1.6173728,,Right Foot,True,,,"[111.9, 46.3]",,High Pass,,23.625622,,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Throw In,Lorenzo Insigne,7037.0,Center Attacking Midfield,3,Napoli,227,"['413e25c4-7d56-4ac9-b31d-6242b04cf721', '4bbf5c60-5bbf-49d5-b94d-d34c3adfb32e', 'a921aae4-2378-4605-993a-5d79b7cdf1de']",25,,,,,,,,,,,,,,,,,,,Napoli,227,00:00:25.448,Pass,True
,,,,,,,,,,,,,,,,,1.808024,,,,,,,,,,,,e76a74a6-605d-4203-b15a-fa4054baa8fb,27,,"[88.7, 62.4]",3878546,0,,,,-2.9899008,,Right Foot,,,,"[73.0, 60.0]",,Ground Pass,,15.8823805,,,,,Raúl Albiol i Tortajada,7030.0,,,,,Recovery,1,From Throw In,Mirko Valdifiori,8194.0,Center Defensive Midfield,3,Napoli,227,['c51bf1e2-af05-45b8-821a-e5dc9090f003'],30,,,,,,,,,,,,,,,,,,,Napoli,227,00:00:30.101,Pass,
,,,,,,,,,,,,,,,,,1.453655,,,,,,,,,,,,6141d06f-2ddb-40c1-83ed-111dd4233f81,30,,"[73.0, 60.0]",3878546,0,,,,-2.7128146,,Right Foot,,,,"[55.5, 52.0]",,Ground Pass,,19.241882,,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,3,Napoli,227,['f80a09b1-69b6-429b-b8fc-210d9f130ac8'],31,,,,,,,,,,,,,,,,,,,Napoli,227,00:00:31.932,Pass,
,,,,,,,,,,,,,,,,,2.040058,,,,,,,,,,,,9a515e3c-8694-4c32-985b-9180e730da55,33,,"[55.6, 44.2]",3878546,0,,,,-1.5300026,,Right Foot,,,,"[57.0, 9.9]",,Ground Pass,,34.32856,,,,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,Vlad Iulian Chiricheș,10736.0,Left Center Back,3,Napoli,227,['a39e3cda-a8d0-400b-b304-fe78fa36be7a'],36,,,,,,,,,,,,,,,,,,,Napoli,227,00:00:36.315,Pass,
,,,,,,,,,,,,,,,,,1.720989,,,,,,,,,,,,e6105173-faad-42b2-9ec0-a7eb75b359a4,35,,"[57.0, 12.2]",3878546,0,,,,0.18164884,,Left Foot,,,,"[76.6, 15.8]",,Ground Pass,,19.92787,,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Left Back,3,Napoli,227,['9b3fb7a3-306e-40c9-8b8a-6d74acf27840'],38,,,,,,,,,,,,,,,,,,,Napoli,227,00:00:38.355,Pass,
,,,,,,,,,,,,,,,,,2.5266,,,,,,,,,,,,5ea25200-42f2-4cdf-b76a-921bc0384778,38,,"[65.0, 14.3]",3878546,0,,,,2.2281854,,Right Foot,,,,"[43.0, 42.8]",,High Pass,,36.00347,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,3,Napoli,227,['87cdc5b6-66b1-40d4-bd55-fd26335f08d8'],42,,,,,,,,,,,,,,,,,,,Napoli,227,00:00:42.667,Pass,
,,,,,,,,,,,,,,,,,1.87214,,,,,,,,,,,,20fdab29-5fc7-478d-b90e-6e5aa9329898,41,,"[43.9, 42.3]",3878546,0,,,,-1.3328387,,Right Foot,,,,"[49.6, 18.8]",,Ground Pass,,24.181398,,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,3,Napoli,227,['7f830288-9546-4ebd-8e9e-91720b24bd52'],48,,,,,,,,,,,,,,,,,,,Napoli,227,00:00:48.238,Pass,
,,,,,,,,,,,,,,,,,1.375781,,,,,,,,,,,,f914b653-0684-4b71-9341-d89123b1a3d8,44,,"[52.2, 25.9]",3878546,0,,,,0.16433369,,Right Foot,,,,"[72.1, 29.2]",,Ground Pass,,20.171762,,,,,Lorenzo Insigne,7037.0,,,,,,1,From Throw In,Vlad Iulian Chiricheș,10736.0,Left Center Back,3,Napoli,227,['699669de-2243-4bf5-8178-0791fc188822'],51,,,,,,,,,,,,,,,,,,,Napoli,227,00:00:51.398,Pass,
,,,,,,,,,,,,,,,,,2.630636,,,,,,,,,,,,9eae0048-5a31-458a-a491-8a9c2ecb65a4,48,,"[73.1, 26.9]",3878546,0,,,,-2.5841224,,Right Foot,,,,"[49.2, 12.0]",,High Pass,,28.164162,,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,From Throw In,Lorenzo Insigne,7037.0,Center Attacking Midfield,3,Napoli,227,"['5176319a-2c22-408d-9884-a71aff87033c', 'c792a0ba-792e-4266-baca-c09a2be02a88']",52,,,,,,,,,,,,,,,,,,,Napoli,227,00:00:52.854,Pass,True
,,,,,,,,,,,,,,,,,1.328173,,,,,,,,,,,,0008dd86-d7a8-4dfe-8d61-078e0ed69c1d,50,,"[49.2, 12.0]",3878546,0,,,,-0.7704739,,Head,,,,"[56.0, 5.4]",,Low Pass,,9.476286,,,,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,Vlad Iulian Chiricheș,10736.0,Left Center Back,3,Napoli,227,['54f1a3d1-610e-46d9-bef9-abf9babddab8'],55,,,,,,,,,,,,,,,,,,,Napoli,227,00:00:55.778,Pass,
,,,,,,,,,,,,,,,,,1.182581,,,,,,,,,,,,ea83f33e-56f0-4cbb-afe4-fd863c88359f,52,,"[56.0, 5.4]",3878546,0,,,,-0.030111378,,Right Foot,,,,"[72.6, 4.9]",,High Pass,,16.607529,,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Left Back,3,Napoli,227,['034e4979-0c51-4de5-9877-0110c7bb03a2'],57,,,,,,,,,,,,,,,,,,,Napoli,227,00:00:57.106,Pass,
,,,,,,,,,,,,,,,,,0.779437,,,,,,,,,,,,ff705a93-a39d-4918-806b-f9cc4a8424f4,55,,"[71.9, 4.4]",3878546,0,,,,2.197867,,Right Foot,,,,"[66.9, 11.3]",,Ground Pass,,8.521151,,,Incomplete,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,3,Napoli,227,"['20e32fe3-b209-4172-9fb2-9dcb56199e7d', 'd6814c83-38fa-4f4d-bf75-d557d6b5d654', 'f1792fec-7b14-4bd7-a0db-eb96bd2d08a0']",58,,,,,,,,,,,,,,,,,,,Napoli,227,00:00:58.288,Pass,True
,,,,,,,,,,,,,,,,,0.641538,,,,,,,,,,,,3b324a92-d9d8-4f23-8e73-d103abac2306,59,,"[52.3, 70.2]",3878546,0,,,,-1.4771117,,Left Foot,,,,"[53.7, 55.3]",,Low Pass,,14.965628,,,,,Gregoire Defrel,7457.0,,,,,,1,From Throw In,Domenico Berardi,7131.0,Right Wing,3,Napoli,227,['3ad2677a-5661-4d48-b711-fb79aca08d15'],59,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:59.703,Pass,
,,,,,,,,,,,,,,,,,3.939331,,,,,,,,,,,,0d606764-ee21-4b74-979d-14d091c78407,64,,"[47.0, 49.2]",3878546,1,,,,-1.7911898,,Left Foot,,,,"[36.0, 0.1]",,High Pass,,50.317093,,,Out,,Federico Peluso,7118.0,,True,,,,1,From Throw In,Gregoire Defrel,7457.0,Center Forward,3,Napoli,227,"['2e0c9e45-e5ac-4fed-98d8-93f1aa5da50c', 'a66b9293-2342-4b32-8a06-92fc149cf07d', 'f123d09f-b104-4439-b782-7961a770a21f']",2,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:02.360,Pass,True
,,,,,,,,,,,,,,,,,1.04512,,,,,,,,,,,,82bff528-e817-486b-9df5-965ffbd5942b,66,,"[91.3, 80.0]",3878546,1,,,,-1.3007708,,,,,,"[94.4, 68.8]",,Low Pass,,11.621101,,,,,David López Silva,6754.0,,,,,Throw-in,1,From Throw In,Christian Maggio,7027.0,Right Back,4,Napoli,227,['ce836a7a-52e9-4902-8270-1296994be3ce'],17,,,,,,,,,,,,,,,,,,,Napoli,227,00:01:17.560,Pass,
,,,,,,,,,,,,,,,,,1.519383,,,,,,,,,,,,bf3df7ca-490b-4da1-b932-40a2299ffa2c,70,,"[95.5, 70.7]",3878546,1,,,,-1.5707964,,Right Foot,,,,"[95.5, 59.1]",,Low Pass,,11.6,,,,,Lorenzo Insigne,7037.0,,,,,,1,From Throw In,David López Silva,6754.0,Right Center Midfield,4,Napoli,227,"['041da4e5-d754-4fe5-bd78-d01a42c67942', '0b1155c5-c21c-483c-ad02-07f849f3fb3d']",19,,,,,,,,,,,,,,,,,,,Napoli,227,00:01:19.777,Pass,True
,,,,,,,,,,,,,,,,,3.204156,,,,,,,,,,,,b2af7c3d-456d-4157-b1fd-9ef0dc473b4c,73,,"[95.5, 59.1]",3878546,1,,,,0.093603216,,Right Foot,,,,"[120.0, 61.4]",,High Pass,,24.607723,,,Out,,David López Silva,6754.0,,,,,,1,From Throw In,Lorenzo Insigne,7037.0,Center Attacking Midfield,4,Napoli,227,['f63889c0-1274-494d-9ab8-2ed9d1b21a0d'],21,,,,,,,,,,,,,,,,,,,Napoli,227,00:01:21.452,Pass,
,,,,,,,,,,,,,,,,,2.705138,,,,,,,,,,,,e8958e81-59dc-4ff3-bbcb-dbc78c89c3d5,75,,"[6.0, 36.0]",3878546,1,,,,-0.6860038,,Right Foot,,,,"[45.7, 3.5]",,High Pass,,51.306335,,,,,Federico Peluso,7118.0,,,,,Goal Kick,1,From Goal Kick,Andrea Consigli,7132.0,Goalkeeper,5,Sassuolo,232,['bbf257ae-dcbf-4282-8de0-2c9fb0c73f86'],53,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:53.160,Pass,
,,,,,,,,,,,,,,,,,2.112657,,,,,,,,,,,,ce0cc716-ef2d-48dc-816d-279c4ff6f366,78,,"[45.7, 3.5]",3878546,1,,,True,0.9218008,,,,,,"[65.5, 29.6]",,High Pass,,32.760494,,,,,Gregoire Defrel,7457.0,,,,,,1,From Goal Kick,Federico Peluso,7118.0,Left Back,5,Sassuolo,232,"['0df0095f-cc9c-45f3-9f0d-c45c38e65d2e', '13281a12-ee7c-4f00-96d7-35869b8ae046']",55,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:55.905,Pass,True
,,,,,,,,,,,,,,,,,1.173883,,,,,,,,,,,,9e205f90-4ac4-47c7-9c80-fb94fe81506c,82,,"[69.2, 47.5]",3878546,1,,,,0.0,,Right Foot,,,,"[78.7, 47.5]",,Ground Pass,,9.5,,,,,Lorenzo Insigne,7037.0,,,,,Recovery,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,6,Napoli,227,"['2a38f85a-f314-4f28-90f3-ccdfda83f06e', 'f09f3d21-1de0-47ce-aae6-076b68d9d32e']",59,,,,,,,,,,,,,,,,,,,Napoli,227,00:01:59.567,Pass,True
,,,,,,,,,,,,,,,,,1.19161,,,,,,,,,,,,cc370d3c-b1d4-4e75-974c-875ce5b95390,85,,"[84.6, 43.9]",3878546,2,,,,0.7447701,57786a6d-ef73-4840-8738-3ebfcc53246c,Left Foot,,,,"[97.4, 55.7]",,Ground Pass,,17.409193,,,,,Gonzalo Gerardo Higuaín,5497.0,True,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Center Attacking Midfield,6,Napoli,227,['b87aeaa0-695a-4236-818d-36c800008cc0'],1,,,,,,,,,,,,,,,,,,,Napoli,227,00:02:01.986,Pass,
,,,,,,,,,,,,,,,,,1.836468,,,,,,,,,,,,f84b0e80-41eb-476b-b1d1-067a871db152,95,,"[60.0, 40.0]",3878546,2,True,,,2.0514176,,Right Foot,,,,"[46.6, 65.7]",,Ground Pass,,28.983616,,,,,Domenico Berardi,7131.0,,,,,Kick Off,1,From Kick Off,Gregoire Defrel,7457.0,Center Forward,7,Sassuolo,232,['763a3a9f-cca9-4cde-8763-81aa582ea928'],59,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:59.943,Pass,
,,,,,,,,,,,,,,,,,1.189687,,,,,,,,,,,,81b965e8-b03d-4876-bafd-ff30b9370087,97,,"[46.6, 65.7]",3878546,3,True,,,0.25624868,,Right Foot,,,,"[69.5, 71.7]",,Ground Pass,,23.672981,,,Unknown,,,,,,,,,1,From Kick Off,Domenico Berardi,7131.0,Right Wing,7,Sassuolo,232,,5,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:05.993,Pass,
,,,,,,,,,,,,,,,,,1.40495,,,,,,,,,,,,71e87fcc-d027-407b-94ae-0143cb41845d,100,,"[67.9, 74.7]",3878546,3,,,,-2.2507052,,Right Foot,,,,"[56.5, 60.6]",,Ground Pass,,18.132015,,,,,Francesco Magnanelli,7127.0,,,,,Free Kick,1,From Free Kick,Šime Vrsaljko,5461.0,Right Back,8,Sassuolo,232,['372a4c5b-1474-4ffa-b5a0-b08edd2f1fee'],21,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:21.499,Pass,
,,,,,,,,,,,,,,,,,1.39683,,,,,,,,,,,,abd795af-b02e-4d2f-ae6b-b7ae4abcc94c,103,,"[56.5, 60.6]",3878546,3,,,,-2.0983002,,Right Foot,,,,"[43.8, 38.8]",,Ground Pass,,25.229546,,,,,Francesco Acerbi,7119.0,,,,,,1,From Free Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,8,Sassuolo,232,['7d4718eb-7b23-4d1b-9753-add200f4c73c'],24,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:24.069,Pass,
,,,,,,,,,,,,,,,,,0.952534,,,,,,,,,,,,7b3c26f4-4a66-4f46-a7f0-be0ac0479042,106,,"[45.6, 36.4]",3878546,3,,,,1.5707964,,Left Foot,,,,"[45.6, 61.2]",,Ground Pass,,24.8,,,,,Paolo Cannavaro,8848.0,,,,,,1,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,8,Sassuolo,232,['def25b51-0c77-45eb-947a-4dd13f8146f1'],27,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:27.659,Pass,
,,,,,,,,,,,,,,,,,1.407692,,,,,,,,,,,,e5f493c4-9c38-44bc-8134-c7752bcde192,109,,"[47.7, 59.1]",3878546,3,,,,1.1168337,,Right Foot,,,,"[55.8, 75.7]",,Ground Pass,,18.470787,,,,,Šime Vrsaljko,5461.0,,,,,,1,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,8,Sassuolo,232,['398e1b3c-2427-4585-a6b7-6ba7891e89e2'],30,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:30.477,Pass,
,,,,,,,,,,,,,,,,,0.523045,,,,,,,,,,,,193412d1-bddb-4780-b4a5-725880ca7834,121,,"[56.7, 10.3]",3878546,3,,,,-0.515549,,Left Foot,,,,"[65.7, 5.2]",,Ground Pass,,10.3445635,,,Unknown,,Dries Mertens,5630.0,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,9,Napoli,227,['ee004c90-0655-4a09-9c02-8b1c64c8fae3'],36,,,,,,,,,,,,,,,,,,,Napoli,227,00:03:36.514,Pass,
,,,,,,,,,,,,,,,,,0.790063,,,,,,,,,,,,1dabfc90-7f4f-4975-8b08-1fd23be834fc,126,,"[63.8, 5.2]",3878546,4,,,,1.4074302,,Left Foot,,,,"[65.3, 14.3]",,Ground Pass,,9.222797,,,,,Mirko Valdifiori,8194.0,,,,,Free Kick,1,From Free Kick,Elseid Hysaj,7031.0,Left Back,10,Napoli,227,['fabfc72c-b5a8-49a1-bfb8-5a4a435f20f9'],17,,,,,,,,,,,,,,,,,,,Napoli,227,00:04:17.105,Pass,
,,,,,,,,,,,,,,,,,0.859666,,,,,,,,,,,,9d23d73d-933c-46f9-b312-5178f1c57e83,129,,"[65.3, 14.3]",3878546,4,,,,-1.1169523,,Left Foot,,,,"[69.3, 6.1]",,Ground Pass,,9.123596,,,,,Elseid Hysaj,7031.0,,,,,,1,From Free Kick,Mirko Valdifiori,8194.0,Center Defensive Midfield,10,Napoli,227,['b838985f-c5f1-4a0a-a010-01550cd3653b'],17,,,,,,,,,,,,,,,,,,,Napoli,227,00:04:17.935,Pass,
,,,,,,,,,,,,,,,,,2.725556,,,,,,,,,,,,030b38db-da84-40f8-ab4b-1fabd1c76b98,135,,"[43.7, 80.0]",3878546,4,True,,,-2.3233426,,,,,,"[23.1, 58.0]",,Low Pass,,30.139011,,,,,Paolo Cannavaro,8848.0,,,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,11,Sassuolo,232,['60e7df2f-c8ad-43cc-b881-761a94d26a78'],27,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:27.052,Pass,
,,,,,,,,,,,,,,,,,1.663071,,,,,,,,,,,,2b590a91-01fd-461a-9bf8-fe0dcad3d464,137,,"[19.9, 56.5]",3878546,4,,,,-2.2322776,,Right Foot,,,,"[7.6, 40.7]",,Ground Pass,,20.023237,,,,,Andrea Consigli,7132.0,,,,,,1,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,11,Sassuolo,232,['53aefffc-e4e9-4c2a-b1eb-3ff72db9df7e'],30,,,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:30.776,Pass,
