50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.240758,,,,,,,,,,,,f987c7c6-64b1-49e3-a89b-6a9eb58ade69,570,,"[42.6, 26.2]",3879623,12,True,,,2.317253,,Right Foot,,,"[35.2, 34.2]",,Ground Pass,,10.897706,,,,Lorenzo Tonelli,7160.0,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,27,Empoli,290,['803063f9-afd9-4786-942e-e9a4068430f8'],4,,,,,,,,,,,,,,,,,Empoli,290,00:12:04.924,Pass,
,,,,,,,,,,,,,,,,,,1.616283,,,,,,,,,,,,6702b204-bcbc-4620-893b-5b5b4217775b,572,,"[35.5, 33.8]",3879623,12,,,,-1.2008903,,Right Foot,,,"[41.2, 19.1]",,Low Pass,,15.76642,,,,Andrea Costa,8664.0,,,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,27,Empoli,290,['e8488c8b-93e6-4da9-be04-5527afe4eb4a'],7,,,,,,,,,,,,,,,,,Empoli,290,00:12:07.667,Pass,
,,,,,,,,,,,,,,,,,,1.402701,,,,,,,,,,,,fb7c517e-f5de-4e83-9654-cda36407afbe,575,,"[50.6, 13.5]",3879623,12,,,,0.28941682,,Left Foot,,,"[73.1, 20.2]",,High Pass,,23.476372,,Incomplete,,Massimo Maccarone,40252.0,,,,,,1,From Free Kick,Andrea Costa,8664.0,Left Center Back,27,Empoli,290,"['486fdb06-b9e2-4f86-ac2e-e45c1152eef6', 'cc882163-6b8a-492b-8d2c-dd23ec3814a3']",14,,,,,,,,,,,,,,,,,Empoli,290,00:12:14.060,Pass,
,,,,,,,,,,,,,,,,,,0.866403,,,,,,,,,,,,e2b91c1d-36ff-4fda-b175-803e19e66c31,582,,"[63.4, 20.7]",3879623,12,,,,0.0,,Right Foot,,,"[77.7, 20.7]",,Ground Pass,,14.3,,,,Massimo Maccarone,40252.0,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,27,Empoli,290,"['6fd79fc0-e46f-452e-ae58-758992251de7', '75acbe51-8506-43e2-ab0a-77b2754b43bb']",17,,,,,,,,,,,,,,,,,Empoli,290,00:12:17.638,Pass,True
,,,,,,,,,,,,,,,,,,0.853273,,,,,,,,,,,,949c308a-523e-4e91-a419-2b7f5f808af9,585,,"[84.2, 20.3]",3879623,12,,,,1.1270137,,Right Foot,,,"[87.1, 26.4]",,Ground Pass,,6.7542577,,,,Marko Livaja,22041.0,,,,,,1,From Free Kick,Massimo Maccarone,40252.0,Left Center Forward,27,Empoli,290,['8ebfa7be-3f97-4477-8c50-3b70f1cfddeb'],19,,,,,,,,,,,,,,,,,Empoli,290,00:12:19.753,Pass,
,,,,,,,,,,,,,,,,,,1.250434,,,,,,,,,,,,a4ce87f1-31cf-49f8-a17b-9f6c607b6cff,587,,"[86.7, 27.0]",3879623,12,,,,-0.93804747,337f17ae-cc8c-4b27-97f3-d71cc78a594a,Right Foot,,,"[95.5, 15.0]",,Ground Pass,,14.88086,,,,Riccardo Saponara,7150.0,True,,,,,1,From Free Kick,Marko Livaja,22041.0,Right Center Forward,27,Empoli,290,['539b0665-f4f5-49fc-897c-0c2e1d03298c'],20,,,,,,,,,,,,,,,,,Empoli,290,00:12:20.606,Pass,
,,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,ebf25a7a-75db-4c00-aff7-e6f6478554b2,593,,"[2.4, 40.2]",3879623,12,,,,-0.8245938,,Keeper Arm,,,"[12.2, 29.6]",,Ground Pass,,14.436066,,,,Marcos Alonso Mendoza,3964.0,,,,,,1,From Keeper,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,29,Fiorentina,239,['9963ba86-0435-4ad1-b14c-6529c24dafad'],25,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:25.476,Pass,
,,,,,,,,,,,,,,,,,,0.085544,,,,,,,,,,,,1834c2d9-5e4d-4ef4-8235-65a13a937c30,596,,"[22.7, 4.8]",3879623,12,,,,0.36397895,,Left Foot,,,"[24.8, 5.6]",,Low Pass,,2.2472205,,Incomplete,,,,,,,,,1,From Keeper,Marcos Alonso Mendoza,3964.0,Left Wing Back,29,Fiorentina,239,['0ca1d1e9-924b-4d9c-a97d-c62aa538718e'],30,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:30.171,Pass,
,,,,,,,,,,,,,,,,,,2.17826,,,,,,,,,,,,6c71032e-a4c6-4483-8b0a-37d992db996e,598,,"[31.9, 0.1]",3879623,12,,,,2.4801753,,,,,"[13.4, 14.5]",,Low Pass,,23.443762,,,,Davide Astori,8275.0,,,,,Throw-in,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Wing Back,30,Fiorentina,239,['91b9a0ac-88b3-40aa-860a-62ec03157a78'],46,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:46.995,Pass,
,,,,,,,,,,,,,,,,,,3.283664,,,,,,,,,,,,a2ccdd2e-dd92-42cf-8b22-0712d563f620,601,,"[14.1, 15.5]",3879623,12,,,,1.3101939,,Left Foot,,,"[28.9, 71.0]",,High Pass,,57.439445,,,,Nenad Tomović,7056.0,,True,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,30,Fiorentina,239,['39a016a9-1f04-41d2-a931-2395c657d96d'],50,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:50.617,Pass,
,,,,,,,,,,,,,,,,,,2.847743,,,,,,,,,,,,402934ed-4801-4c80-9bda-f36f1ee8de78,604,,"[42.1, 68.5]",3879623,12,,,,-0.6237768,,Right Foot,,,"[84.9, 37.7]",,High Pass,,52.730255,,,,Khouma El Hadji Babacar,7125.0,,,,,,1,From Throw In,Nenad Tomović,7056.0,Right Center Back,30,Fiorentina,239,['cfa96b24-0514-4fd7-9621-d6ae2bb15a94'],57,,,,,,,,,,,,,,,,,Fiorentina,239,00:12:57.614,Pass,
,,,,,,,,,,,,,,,,,,1.484585,,,,,,,,,,,,b85d04e6-b0c4-42ca-b1e7-9912b391e015,607,,"[84.9, 37.7]",3879623,13,,,True,3.1415927,,,,,"[78.9, 37.7]",,High Pass,,6.0,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,1,From Throw In,Khouma El Hadji Babacar,7125.0,Center Forward,30,Fiorentina,239,"['3359a35a-04c9-4682-b7a9-1694c28816b8', 'a932213a-0cdd-4e5f-a54c-c76ddd553ed3']",0,,,,,,,,,,,,,,,,,Fiorentina,239,00:13:00.462,Pass,True
,,,,,,,,,,,,,,,,,,0.998218,,,,,,,,,,,,8fc40836-9178-4cd6-8647-a8c984c877a2,611,,"[89.9, 38.3]",3879623,13,,,,-1.3848506,,Right Foot,,,"[91.8, 28.2]",,Ground Pass,,10.277159,,,,Khouma El Hadji Babacar,7125.0,,,,,,1,From Throw In,Matías Ariel Fernández Fernández,26192.0,Left Attacking Midfield,30,Fiorentina,239,['8e86d7cb-d93e-4177-a013-b0123d85db9b'],3,,,,,,,,,,,,,,,,,Fiorentina,239,00:13:03.551,Pass,
,,,,,,,,,,,,,,,,,,1.118981,,,,,,,,,,,,474a305d-036b-4e44-8265-006f330f51c7,614,,"[92.6, 28.6]",3879623,13,,,,2.2344966,,Right Foot,,,"[86.5, 36.4]",,Ground Pass,,9.90202,,,,Matías Vecino Falero,5255.0,,,,,,1,From Throw In,Khouma El Hadji Babacar,7125.0,Center Forward,30,Fiorentina,239,['5f46d439-a60b-4c87-95e4-cf8abee54c1d'],6,,,,,,,,,,,,,,,,,Fiorentina,239,00:13:06.533,Pass,
,,,,,,,,,,,,,,,,,,0.65382,,,,,,,,,,,,fa9885b5-4e26-4c7f-b0a4-07153b4d7254,617,,"[86.8, 42.5]",3879623,13,,,,0.88187194,,Right Foot,,,"[92.4, 49.3]",,Ground Pass,,8.809086,,,,Borja Valero Iglesias,6997.0,,,,,,1,From Throw In,Matías Vecino Falero,5255.0,Left Defensive Midfield,30,Fiorentina,239,['24eb665b-8fec-4c9e-921b-580707d7667f'],8,,,,,,,,,,,,,,,,,Fiorentina,239,00:13:08.228,Pass,
,,,,,,,,,,,,,,,,,,1.925957,,,,,,,,,,,,c0da034a-c13f-45a8-87b3-bdc6369fb00d,625,,"[10.6, 34.6]",3879623,13,,,,-1.3200871,,Keeper Arm,,,"[19.0, 1.8]",,Low Pass,,33.85853,,,,Mário Rui Silva Duarte,7151.0,,,,,,1,Regular Play,Łukasz Skorupski,11508.0,Goalkeeper,31,Empoli,290,['9df560b4-ddd0-45c1-b064-244ef1cdbe97'],19,,,,,,,,,,,,,,,,,Empoli,290,00:13:19.775,Pass,
,,,,,,,,,,,,,,,,,,0.863069,,,,,,,,,,,,e34c62fc-5162-4808-b3da-48cb03b265e3,628,,"[13.7, 2.6]",3879623,13,,,,1.6571949,,Left Foot,,,"[12.6, 15.3]",,Ground Pass,,12.747549,,,,Andrea Costa,8664.0,,,,,,1,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,31,Empoli,290,['b01ac927-d80c-42ba-9c6d-f7d5df5d4514'],23,,,,,,,,,,,,,,,,,Empoli,290,00:13:23.043,Pass,
,,,,,,,,,,,,,,,,,,1.110847,,,,,,,,,,,,ec1b863f-6184-4d84-8c6e-b75bfc1868fe,630,,"[12.9, 14.3]",3879623,13,,,,-0.52107567,,Left Foot,,,"[35.2, 1.5]",,Ground Pass,,25.712448,,,,Marcel Büchel,8187.0,,,,,,1,Regular Play,Andrea Costa,8664.0,Left Center Back,31,Empoli,290,['c37d66a9-6b26-456d-b925-4a9466c8d2e9'],23,,,,,,,,,,,,,,,,,Empoli,290,00:13:23.906,Pass,
,,,,,,,,,,,,,,,,,,1.575723,,,,,,,,,,,,da8982d1-2ffe-4335-832d-e53984560d7d,634,,"[29.5, 2.9]",3879623,13,,,,2.5043545,,Left Foot,,,"[14.1, 14.3]",,Ground Pass,,19.160376,,,,Andrea Costa,8664.0,,,,,,1,Regular Play,Marcel Büchel,8187.0,Left Center Midfield,31,Empoli,290,"['06e32e0b-4045-40ec-92b0-b7b33ed6bc51', 'c0d861fa-aac0-4820-9fd7-a036db0b681d']",27,,,,,,,,,,,,,,,,,Empoli,290,00:13:27.228,Pass,True
,,,,,,,,,,,,,,,,,,1.316621,,,,,,,,,,,,4ab38a32-0892-46e4-9d9a-0d150f5da478,638,,"[25.8, 9.1]",3879623,13,,,,0.6366786,,Left Foot,,,"[42.3, 21.3]",,Ground Pass,,20.520477,,,,Riccardo Saponara,7150.0,,,,,,1,Regular Play,Andrea Costa,8664.0,Left Center Back,31,Empoli,290,"['5c6addae-984e-44c3-aa0b-22027958d037', '626cc447-ce88-4942-85d7-eab0eff595ed']",32,,,,,,,,,,,,,,,,,Empoli,290,00:13:32.759,Pass,True
,,,,,,,,,,,,,,,,,,1.081911,,,,,,,,,,,,0f71f223-575c-4cb7-a16f-540eba36456e,641,,"[43.1, 21.5]",3879623,13,,,,-0.9494727,,Right Foot,,,"[49.4, 12.7]",,Ground Pass,,10.822661,,,,Marcel Büchel,8187.0,,,,,,1,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,31,Empoli,290,['9bf21f9d-3ec7-4fbb-b71a-52cf664a157a'],34,,,,,,,,,,,,,,,,,Empoli,290,00:13:34.130,Pass,
,,,,,,,,,,,,,,,,,,0.860211,,,,,,,,,,,,5eb6d8b6-27e2-4a82-9a9a-8a82ff4674e0,645,,"[48.3, 12.7]",3879623,13,,,,0.9072406,,Right Foot,,,"[56.9, 23.7]",,Ground Pass,,13.962808,,,,Massimo Maccarone,40252.0,,,,,,1,Regular Play,Marcel Büchel,8187.0,Left Center Midfield,31,Empoli,290,"['3423f9a5-5d0d-4ac6-9214-495eb1fb8e79', 'c1e83021-2379-4398-a500-04e9de54e57f']",35,,,,,,,,,,,,,,,,,Empoli,290,00:13:35.292,Pass,True
,,,,,,,,,,,,,,,,,,1.596402,,,,,,,,,,,,d450c884-966c-4624-9a45-6515729deaf4,649,,"[62.6, 25.9]",3879623,13,,,,0.8217458,,Right Foot,,,"[67.9, 31.6]",,Ground Pass,,7.7833157,,Incomplete,,Marko Livaja,22041.0,,,,,,1,Regular Play,Massimo Maccarone,40252.0,Left Center Forward,31,Empoli,290,"['42e6f471-1769-4bac-86b6-7a18f1942212', '663cd52a-8a8b-420f-a8ed-6c0b000b6665', '9e2b0ba9-a057-4110-930f-8c1acd19dbf0']",37,,,,,,,,,,,,,,,,,Empoli,290,00:13:37.003,Pass,True
,,,,,,,,,,,,,,,,,,0.477187,,,,,,,,,,,,86129a90-4105-4643-a19d-f77bd548f974,654,,"[53.7, 47.8]",3879623,13,,,,0.2573237,,Left Foot,,,"[57.5, 48.8]",,Ground Pass,,3.9293766,,,,Matías Vecino Falero,5255.0,,,,,,1,Regular Play,Davide Astori,8275.0,Left Center Back,31,Empoli,290,['c4b8b525-8ee3-4d07-a723-b151041a8065'],39,,,,,,,,,,,,,,,,,Fiorentina,239,00:13:39.572,Pass,
,,,,,,,,,,,,,,,,,,4.447754,,,,,,,,,,,,99fcf6c2-b38b-4c36-a100-f70e4bd0b094,661,,"[57.8, 53.1]",3879623,14,True,,,-0.39842692,,Right Foot,,,"[104.6, 33.4]",,Ground Pass,,50.77726,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Matías Vecino Falero,5255.0,Left Defensive Midfield,32,Fiorentina,239,['f5e1b2dc-67d7-4097-a45e-c6eed79817b4'],14,,,,,,,,,,,,,,,,,Fiorentina,239,00:14:14.856,Pass,
,,,,,,,,,,,,,,,,,,1.23424,,,,,,,,,,,,f5e1b2dc-67d7-4097-a45e-c6eed79817b4,662,,"[15.5, 46.7]",3879623,14,,,,0.5933502,,Right Foot,,,"[19.8, 49.6]",,Ground Pass,,5.186521,,,,Lorenzo Tonelli,7160.0,,,,,Recovery,1,From Counter,Łukasz Skorupski,11508.0,Goalkeeper,33,Empoli,290,"['63baf16a-ffbd-45e3-a85c-a0dc4cb3c8af', '99fcf6c2-b38b-4c36-a100-f70e4bd0b094']",19,,,,,,,,,,,,,,,,,Empoli,290,00:14:19.304,Pass,
,,,,,,,,,,,,,,,,,,0.956858,,,,,,,,,,,,d8537ecc-1507-4932-be98-ebe88b48830b,665,,"[20.1, 50.0]",3879623,14,,,,-0.49748886,,Right Foot,,,"[35.2, 41.8]",,Ground Pass,,17.18284,,,,Leandro Daniel Paredes,16308.0,,,,,,1,From Counter,Lorenzo Tonelli,7160.0,Right Center Back,33,Empoli,290,['d0b5642d-e14c-453a-ad5f-70a8bf3da92e'],22,,,,,,,,,,,,,,,,,Empoli,290,00:14:22.237,Pass,
,,,,,,,,,,,,,,,,,,1.168514,,,,,,,,,,,,c7c7d854-ad5a-4fb0-bbca-2fa276e5d816,668,,"[35.4, 38.2]",3879623,14,,,,-0.4770825,,Right Foot,,,"[56.1, 27.5]",,Ground Pass,,23.301931,,,,Marcel Büchel,8187.0,,,,,,1,From Counter,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,33,Empoli,290,['ec52129d-dc5e-49ae-bd2a-4f70b2c4a1fa'],27,,,,,,,,,,,,,,,,,Empoli,290,00:14:27.169,Pass,
,,,,,,,,,,,,,,,,,,0.731522,,,,,,,,,,,,7aeb81f4-6425-4543-b46a-bf50c7d66f0d,675,,"[64.1, 45.9]",3879623,14,,,,-1.7273982,,Right Foot,,,"[63.5, 42.1]",,Ground Pass,,3.847077,,,,Mario Suárez Mata,23488.0,,,,,,1,Regular Play,Ante Rebić,5465.0,Right Wing Back,34,Fiorentina,239,['723c8f74-0df6-42ca-bc68-b4dbcb1ccfd6'],30,,,,,,,,,,,,,,,,,Fiorentina,239,00:14:30.978,Pass,
,,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,7b78a5b3-b7a1-426e-8603-2b100f7aaa38,678,,"[65.1, 36.4]",3879623,14,,,,-1.2220253,,Right Foot,,,"[75.9, 6.7]",,Ground Pass,,31.60269,,,,Marcos Alonso Mendoza,3964.0,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Right Defensive Midfield,34,Fiorentina,239,['1b904de7-eba0-44e2-b243-c02ede139af7'],33,,,,,,,,,,,,,,,,,Fiorentina,239,00:14:33.242,Pass,
,,,,,,,,,,,,,,,,,,0.988195,,,,,,,,,,,,0768dcf5-bc82-4f09-a25d-307464dc411f,681,,"[75.9, 7.1]",3879623,14,,,,2.5238369,,Left Foot,,,"[68.3, 12.5]",,Ground Pass,,9.32309,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,1,Regular Play,Marcos Alonso Mendoza,3964.0,Left Wing Back,34,Fiorentina,239,['04a7d9a3-6891-467a-8e45-221c86442b8f'],36,,,,,,,,,,,,,,,,,Fiorentina,239,00:14:36.308,Pass,
,,,,,,,,,,,,,,,,,,1.767688,,,,,,,,,,,,eda1ab3c-5ffa-4a8e-a169-8be469b3e62b,684,,"[68.7, 12.8]",3879623,14,,,,1.9505625,,Right Foot,,,"[59.4, 36.1]",,Ground Pass,,25.087446,,,,Matías Vecino Falero,5255.0,,,,,,1,Regular Play,Matías Ariel Fernández Fernández,26192.0,Left Attacking Midfield,34,Fiorentina,239,['42a819db-7cbb-4f97-bbef-9370d5731d10'],38,,,,,,,,,,,,,,,,,Fiorentina,239,00:14:38.175,Pass,
,,,,,,,,,,,,,,,,,,2.060611,,,,,,,,,,,,0fcfe9b3-a512-41d4-8d82-27c5fd6d0c4b,687,,"[72.6, 52.8]",3879623,14,,,,1.1185489,,Right Foot,,,"[84.6, 77.5]",,Ground Pass,,27.4607,,,,Ante Rebić,5465.0,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,34,Fiorentina,239,['77f97f26-943b-49a9-aaae-64d9f087fda0'],43,,,,,,,,,,,,,,,,,Fiorentina,239,00:14:43.248,Pass,
,,,,,,,,,,,,,,,,,,1.119777,,,,,,,,,,,,02301f92-851a-44a2-a6ae-b44a1d5c156a,690,,"[85.4, 77.8]",3879623,14,,,,-0.021735707,,Right Foot,,,"[99.2, 77.5]",,Ground Pass,,13.803261,,,,Nenad Tomović,7056.0,,,,,,1,Regular Play,Ante Rebić,5465.0,Right Wing Back,34,Fiorentina,239,['2da8039d-878c-4055-90c7-8b48c288df7e'],47,,,,,,,,,,,,,,,,,Fiorentina,239,00:14:47.668,Pass,
,,,,,,,,,,,,,,,,,,1.259247,,,,,,,,,,,,8a5d07e1-8048-4e47-a8e6-3ac9472c2956,693,,"[98.4, 77.2]",3879623,14,,,,-2.6901395,,Right Foot,,,"[91.8, 74.0]",,Ground Pass,,7.3348484,,,,Borja Valero Iglesias,6997.0,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Center Back,34,Fiorentina,239,['41d1c553-241d-49ff-aa0b-11be34424ebe'],50,,,,,,,,,,,,,,,,,Fiorentina,239,00:14:50.344,Pass,
,,,,,,,,,,,,,,,,,,1.087226,,,,,,,,,,,,75365e5d-7d39-4906-bf56-9c8c6cdf9b64,696,,"[92.9, 61.0]",3879623,14,,,,-0.6340227,,Right Foot,,,"[109.9, 48.5]",,Ground Pass,,21.100948,,Pass Offside,,Khouma El Hadji Babacar,7125.0,,,Through Ball,True,,1,Regular Play,Borja Valero Iglesias,6997.0,Right Attacking Midfield,34,Fiorentina,239,['de0813c1-4a26-4da8-82c3-cd24ba683b02'],53,,,,,,,,,,,,,,,,,Fiorentina,239,00:14:53.959,Pass,
,,,,,,,,,,,,,,,,,,1.16426,,,,,,,,,,,,f118e5aa-a141-4408-9b32-ca8f752f7ae8,698,,"[12.5, 31.3]",3879623,15,True,,,0.9256131,,Right Foot,,,"[26.8, 50.3]",,Ground Pass,,23.780033,,,,Lorenzo Tonelli,7160.0,,,,,Free Kick,1,From Free Kick,Łukasz Skorupski,11508.0,Goalkeeper,35,Empoli,290,['d26c1ba3-929e-42c5-980f-889a7bec3252'],12,,,,,,,,,,,,,,,,,Empoli,290,00:15:12.384,Pass,
,,,,,,,,,,,,,,,,,,2.010752,,,,,,,,,,,,24728c5a-2588-49ab-9829-9fac3ac5a4f6,700,,"[34.7, 51.6]",3879623,15,,,,1.5360278,,Left Foot,,,"[35.5, 74.6]",,Ground Pass,,23.013908,,,,Vincent Laurini,7155.0,,,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,35,Empoli,290,['ee9e85e8-268f-4382-a956-f24112abbe2a'],16,,,,,,,,,,,,,,,,,Empoli,290,00:15:16.258,Pass,
,,,,,,,,,,,,,,,,,,1.381552,,,,,,,,,,,,d6df5725-90a1-4f69-9529-a57e404da1dd,702,,"[36.0, 74.6]",3879623,15,,,,0.047810428,,Right Foot,,,"[56.9, 75.6]",,Ground Pass,,20.92391,,,,Marko Livaja,22041.0,,,,,,1,From Free Kick,Vincent Laurini,7155.0,Right Back,35,Empoli,290,['a53789d2-e1de-4d48-afc4-f90e1c23df4a'],18,,,,,,,,,,,,,,,,,Empoli,290,00:15:18.269,Pass,
,,,,,,,,,,,,,,,,,,0.48847,,,,,,,,,,,,d8a8300a-c186-4d7a-b4f8-a149aca21a0c,706,,"[72.5, 60.5]",3879623,15,,,,-1.5707964,,Left Foot,,,"[72.5, 52.6]",,Ground Pass,,7.9,,,,Piotr Zieliński,5660.0,,,,,,1,From Free Kick,Marko Livaja,22041.0,Right Center Forward,35,Empoli,290,"['60d4e9d1-1dfe-42f4-bbc2-33a8266668ca', '84a57b35-aa8b-4e59-aedd-ae6515782218']",23,,,,,,,,,,,,,,,,,Empoli,290,00:15:23.833,Pass,True
,,,,,,,,,,,,,,,,,,1.733534,,,,,,,,,,,,903569c5-dee8-4992-8512-b478260d1b28,709,,"[72.0, 51.6]",3879623,15,,,,-0.17404523,,Left Foot,,,"[90.2, 48.4]",,Ground Pass,,18.479177,,,,Riccardo Saponara,7150.0,,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Right Center Midfield,35,Empoli,290,"['40112227-b4e0-495a-af75-b84af12805a1', '4f3697dd-5042-48a8-85ec-7401a5e3d382']",24,,,,,,,,,,,,,,,,,Empoli,290,00:15:24.322,Pass,True
,,,,,,,,,,,,,,,,,,1.889398,,,,,,,,,,,,929b2a3f-ccbc-4cd2-842e-a1485b2793cf,713,,"[92.3, 42.4]",3879623,15,,,,-0.7814141,492509c3-0dcd-4826-b786-42029d49f73d,Left Foot,,,"[104.9, 29.9]",,Ground Pass,,17.748522,,,,Massimo Maccarone,40252.0,True,,,,,1,From Free Kick,Riccardo Saponara,7150.0,Center Attacking Midfield,35,Empoli,290,"['52dc1d00-734b-4bd7-a75a-ef1e0d4ad24b', 'e31e2601-e1a3-4763-8948-c0d1a77d6e0a']",27,,,,,,,,,,,,,,,,,Empoli,290,00:15:27.165,Pass,True
,,,,,,,,,,,,,,,,,,1.999999,,,,,,,,,,,,1f451022-455b-4ea2-a06e-fb2f79b8f2cf,717,,"[10.0, 38.0]",3879623,15,True,,,-0.76478255,,Keeper Arm,,,"[19.9, 28.5]",,Ground Pass,,13.720787,,,,Davide Astori,8275.0,,,,,,1,From Keeper,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,37,Fiorentina,239,['ab275f66-c60f-47e6-83e6-43122cbec797'],36,,,,,,,,,,,,,,,,,Fiorentina,239,00:15:36.071,Pass,
,,,,,,,,,,,,,,,,,,1.11658,,,,,,,,,,,,fccbaf68-3d17-41a1-8e7e-2e8f88901d81,719,,"[21.6, 27.9]",3879623,15,,,,0.3752708,,Left Foot,,,"[34.8, 33.1]",,Ground Pass,,14.187318,,,,Matías Vecino Falero,5255.0,,,,,,1,From Keeper,Davide Astori,8275.0,Left Center Back,37,Fiorentina,239,['60515782-747c-43a1-a112-5b73350da214'],38,,,,,,,,,,,,,,,,,Fiorentina,239,00:15:38.127,Pass,
,,,,,,,,,,,,,,,,,,0.985532,,,,,,,,,,,,4bee1c4b-b5fb-4a2a-8d01-9134e6f8c721,722,,"[34.5, 32.6]",3879623,15,,,,-2.5737486,,Right Foot,,,"[22.9, 25.2]",,Ground Pass,,13.75936,,,,Davide Astori,8275.0,,,,,,1,From Keeper,Matías Vecino Falero,5255.0,Left Defensive Midfield,37,Fiorentina,239,['9e55fba1-4f25-410b-9e14-7b617f879e0d'],39,,,,,,,,,,,,,,,,,Fiorentina,239,00:15:39.642,Pass,
,,,,,,,,,,,,,,,,,,1.429524,,,,,,,,,,,,9bfbafdf-1920-4b7e-bd05-86eb8bb9f7ea,724,,"[22.9, 25.6]",3879623,15,,,,2.2111528,,Left Foot,,,"[15.3, 35.8]",,Ground Pass,,12.720063,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Keeper,Davide Astori,8275.0,Left Center Back,37,Fiorentina,239,['86675c7d-4a28-4916-9129-dd9176ba5ce3'],40,,,,,,,,,,,,,,,,,Fiorentina,239,00:15:40.628,Pass,
,,,,,,,,,,,,,,,,,,2.325013,,,,,,,,,,,,738ad341-7b81-4b0a-80b7-f86799b6a482,727,,"[21.0, 33.1]",3879623,15,,,,-0.71530443,,Right Foot,,,"[49.2, 8.6]",,High Pass,,37.35626,,,,Marcos Alonso Mendoza,3964.0,,,,,,1,From Keeper,Gonzalo Javier Rodríguez,25931.0,Center Back,37,Fiorentina,239,['4699ba37-afac-4fa3-967e-3069a16e6633'],44,,,,,,,,,,,,,,,,,Fiorentina,239,00:15:44.794,Pass,
,,,,,,,,,,,,,,,,,,1.342865,,,,,,,,,,,,70a74a8b-514c-4a8c-ba6a-fee43b62506f,731,,"[42.4, 9.8]",3879623,15,,,,2.4558632,,Left Foot,,,"[29.2, 20.6]",,Ground Pass,,17.055204,,,,Davide Astori,8275.0,,,,,,1,From Keeper,Marcos Alonso Mendoza,3964.0,Left Wing Back,37,Fiorentina,239,['e3b29e18-4104-4fbe-bac0-89196c68a4fb'],52,,,,,,,,,,,,,,,,,Fiorentina,239,00:15:52.543,Pass,
,,,,,,,,,,,,,,,,,,3.874658,,,,,,,,,,,,64f8b228-6dc1-4c02-a313-475c5fafc552,734,,"[21.8, 20.7]",3879623,15,,,,1.2114112,,Left Foot,,,"[41.9, 74.2]",,High Pass,,57.151203,,Incomplete,,Nenad Tomović,7056.0,,True,,,,1,From Keeper,Davide Astori,8275.0,Left Center Back,37,Fiorentina,239,"['1c7acaf5-cdab-4bfd-8324-1ce91e45b38a', 'cadca07a-5fad-4f48-b4cb-43c033b9ebaa']",56,,,,,,,,,,,,,,,,,Fiorentina,239,00:15:56.005,Pass,
