50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.090969,,,,,,,,,,,,,,,,d16ace49-2c1f-4f98-8938-d4bf2ab4baa7,2885,,"[24.1, 51.9]",3879818,68,,,,,1.617637,,Head,,,"[23.8, 58.3]",High Pass,,6.4070272,,,,Marios Oikonomou,8873.0,,,,,,2,From Counter,Luca Rossettini,7142.0,Right Center Back,117,Bologna,240,['f459a41b-e81c-4d96-92ad-e09eee00f926'],0,,,,,,,,,,,,,,,,,,Bologna,240,00:23:00.671,Pass,
,,,,,,,,,,,,,,,,,,,1.904509,,,,,,,,,,,,,,,,fc36ef46-4826-4c02-8d6b-054218dad153,2887,,"[25.0, 56.8]",3879818,68,,,,,-0.3572686,,Right Foot,,,"[54.2, 45.9]",High Pass,,31.168093,,,,Sergio Floccari,6948.0,,,,,,2,From Counter,Marios Oikonomou,8873.0,Right Back,117,Bologna,240,['08d78bc3-a916-4479-9454-78a03369cb21'],1,,,,,,,,,,,,,,,,,,Bologna,240,00:23:01.762,Pass,
,,,,,,,,,,,,,,,,,,,0.942145,,,,,,,,,,,,,,,,b42e53b3-e669-4420-b49d-493da5266155,2892,,"[80.6, 26.9]",3879818,68,,,,,0.0,,Right Foot,,,"[93.8, 26.9]",Ground Pass,,13.2,True,Incomplete,,Emanuele Giaccherini,7775.0,,,,,,2,From Counter,Sergio Floccari,6948.0,Center Forward,117,Bologna,240,"['8d3dbd5a-27d2-4b6a-92b1-438294192fe2', 'd1ae5d41-99e2-4bf8-8f6a-6684f606c510', 'e621d82f-2f1f-4b20-a719-af195b35265f']",10,,,,,,,,,,,,,,,,,,Bologna,240,00:23:10.239,Pass,True
,,,,,,,,,,,,,,,,,,,1.336367,,,,,,,,,,,,,,,,3121e3d1-2efb-4fdc-8ed5-7b01ea466673,2899,,"[26.9, 52.1]",3879818,68,,,,,-2.5695632,,Right Foot,,,"[19.6, 47.4]",Ground Pass,,8.682166,,,,Kamil Glik,3034.0,,,,,Free Kick,2,From Free Kick,Daniele Baselli,7465.0,Right Center Midfield,119,Torino,241,['fb3372f2-4d68-4750-a9cd-21f9bea9a7d8'],19,,,,,,,,,,,,,,,,,,Torino,241,00:23:19.449,Pass,
,,,,,,,,,,,,,,,,,,,1.315496,,,,,,,,,,,,,,,,25218bde-2b87-48b1-a4a0-2c21ef689f7c,2902,,"[20.3, 46.7]",3879818,68,,,,,-0.99869347,,Right Foot,,,"[28.8, 33.5]",Ground Pass,,15.7,,,,Emiliano Moretti,7476.0,,,,,,2,From Free Kick,Kamil Glik,3034.0,Center Back,119,Torino,241,['8edcb29f-e479-4637-ab17-93bc5644abb6'],21,,,,,,,,,,,,,,,,,,Torino,241,00:23:21.908,Pass,
,,,,,,,,,,,,,,,,,,,0.817433,,,,,,,,,,,,,,,,24fef748-091b-45aa-ab74-c246699c2ef3,2905,,"[29.8, 32.3]",3879818,68,,,,,-0.31959072,,Left Foot,,,"[43.7, 27.7]",Ground Pass,,14.641379,,,,Joel Chukwuma Obi,7470.0,,,,,,2,From Free Kick,Emiliano Moretti,7476.0,Left Center Back,119,Torino,241,['533338a5-b060-46ca-bd2a-aee10d7ec6ae'],23,,,,,,,,,,,,,,,,,,Torino,241,00:23:23.970,Pass,
,,,,,,,,,,,,,,,,,,,0.980051,,,,,,,,,,,,,,,,702533c1-54ca-4a23-ab3d-87a8bf19460d,2908,,"[43.7, 27.7]",3879818,68,,,,,1.5707964,,Left Foot,,,"[43.7, 41.6]",Ground Pass,,13.9,,,,Giuseppe Vives,40430.0,,,,,,2,From Free Kick,Joel Chukwuma Obi,7470.0,Left Center Midfield,119,Torino,241,['32885191-21ee-4519-97d9-7a14d269543e'],25,,,,,,,,,,,,,,,,,,Torino,241,00:23:25.455,Pass,
,,,,,,,,,,,,,,,,,,,1.511376,,,,,,,,,,,,,,,,6fa3d672-1602-4904-bb38-bb6b828b1d0e,2911,,"[43.7, 40.7]",3879818,68,,,,,-2.336966,,Right Foot,,,"[33.5, 30.1]",Ground Pass,,14.710541,,,,Emiliano Moretti,7476.0,,,,,,2,From Free Kick,Giuseppe Vives,40430.0,Center Defensive Midfield,119,Torino,241,"['233bfd7d-8f4e-4f0f-8e04-dc503d1c2f5a', '5b063d02-caf2-4e39-8b26-624758d241a5']",26,,,,,,,,,,,,,,,,,,Torino,241,00:23:26.435,Pass,True
,,,,,,,,,,,,,,,,,,,1.782472,,,,,,,,,,,,,,,,3e3f013d-32d9-4755-ae17-cf72c26ac7ad,2914,,"[33.5, 30.1]",3879818,68,,,,,2.3513637,,Left Foot,,,"[23.2, 40.5]",Ground Pass,,14.637281,,,,Kamil Glik,3034.0,,,,,,2,From Free Kick,Emiliano Moretti,7476.0,Left Center Back,119,Torino,241,['5a1f6511-52a2-4013-8098-22f389d176df'],29,,,,,,,,,,,,,,,,,,Torino,241,00:23:29.271,Pass,
,,,,,,,,,,,,,,,,,,,2.274853,,,,,,,,,,,,,,,,188d0d9b-d200-4b78-a7cf-abf1f84ca4e7,2917,,"[30.7, 43.9]",3879818,68,,,,,-0.99220765,,Right Foot,,,"[45.2, 21.7]",Ground Pass,,26.515844,,,,Emiliano Moretti,7476.0,,,,,,2,From Free Kick,Kamil Glik,3034.0,Center Back,119,Torino,241,['97d1a46b-d3bf-4a8b-8178-4ee3a007de29'],33,,,,,,,,,,,,,,,,,,Torino,241,00:23:33.416,Pass,
,,,,,,,,,,,,,,,,,,,0.68094,,,,,,,,,,,,,,,,0693be93-e0a3-40dd-9337-9766acf54c33,2921,,"[56.2, 13.1]",3879818,68,,,,,-1.7975951,,Left Foot,,,"[54.7, 6.6]",Ground Pass,,6.670832,,Incomplete,,Cristian Molinaro,7479.0,,,,,,2,From Free Kick,Emiliano Moretti,7476.0,Left Center Back,119,Torino,241,"['1d3318a9-a6ec-426e-8193-0e46d0c8f2db', '500b4fcd-d75c-4111-b6d8-d3158c1acb83']",38,,,,,,,,,,,,,,,,,,Torino,241,00:23:38.503,Pass,
,,,,,,,,,,,,,True,,,,,,1.131697,,,,,,,,,,,,,,,,1d3318a9-a6ec-426e-8193-0e46d0c8f2db,2923,,"[65.4, 73.5]",3879818,68,,,,,2.9078496,,Left Foot,,,"[52.8, 76.5]",Ground Pass,,12.95222,,,,Juan Camilo Zúñiga Mosquera,40119.0,,,,,Interception,2,Regular Play,Emanuele Giaccherini,7775.0,Left Wing,120,Bologna,240,"['0693be93-e0a3-40dd-9337-9766acf54c33', 'd0eb08e6-c905-43f5-9130-d1128a772c95']",39,,,,,,,,,,,,,,,,,,Bologna,240,00:23:39.184,Pass,
,,,,,,,,,,,,,,,,,,,1.495647,,,,,,,,,,,,,,,,4217d7a1-307d-470d-9b1e-d145dd715eda,2929,,"[52.8, 76.5]",3879818,68,,True,,,-2.1933835,,Right Foot,,,"[38.3, 56.3]",Ground Pass,,24.865438,,,,Luca Rossettini,7142.0,,,,,Free Kick,2,From Free Kick,Marios Oikonomou,8873.0,Right Back,121,Bologna,240,['bd73c906-d706-4510-859e-49deabdcc8e8'],50,,,,,,,,,,,,,,,,,,Bologna,240,00:23:50.242,Pass,
,,,,,,,,,,,,,,,,,,,1.886215,,,,,,,,,,,,,,,,6c27ae78-7fb8-47ff-ace3-f5e18ab1648b,2931,,"[38.3, 55.9]",3879818,68,,,,,-1.3657012,,Right Foot,,,"[46.6, 16.0]",Ground Pass,,40.754143,,,,Domenico Maietta,8849.0,,,,,,2,From Free Kick,Luca Rossettini,7142.0,Right Center Back,121,Bologna,240,['f9bb8597-d785-457f-a3b8-8108e6e10fff'],52,,,,,,,,,,,,,,,,,,Bologna,240,00:23:52.800,Pass,
,,,,,,,,,,,,,,,,,,,1.042119,,,,,,,,,,,,,,,,97c9fbc9-4d23-430f-b2de-d3422a14fa11,2935,,"[60.5, 10.5]",3879818,68,,,,,0.5438325,,Left Foot,,,"[73.4, 18.3]",Ground Pass,,15.074814,,,,Sergio Floccari,6948.0,,,,,,2,From Free Kick,Domenico Maietta,8849.0,Left Center Back,121,Bologna,240,"['59661596-81d1-45b3-8637-995507f09cda', '86b6790f-cd87-4264-a04d-57922e9e3cd9']",57,,,,,,,,,,,,,,,,,,Bologna,240,00:23:57.630,Pass,True
,,,,,,,,,,,,,,,,,,,1.020645,,,,,,,,,,,,,,,,b98966b3-f904-406b-af0a-cc850eecc81c,2939,,"[67.6, 26.5]",3879818,69,,,,,1.4842364,,Right Foot,,,"[69.7, 50.7]",Ground Pass,,24.290945,,,,Saphir Sliti Taïder,8851.0,,,,,,2,From Free Kick,Sergio Floccari,6948.0,Center Forward,121,Bologna,240,"['0b3491dc-5da9-47a1-8815-43ded56feb02', '83a3ff85-8455-477b-8f11-343e884f689b']",0,,,,,,,,,,,,,,,,,,Bologna,240,00:24:00.405,Pass,True
,,,,,,,,,,,,,,,,,,,1.115293,,,,,,,,,,,,,,,,ec6f8ca3-86cb-4136-b353-02a3c55d80e2,2944,,"[54.3, 39.1]",3879818,69,,,,,-3.0916343,,Left Foot,,,"[44.3, 38.6]",Ground Pass,,10.012492,,,,Giuseppe Vives,40430.0,,,,,Recovery,2,Regular Play,Andrea Belotti,7471.0,Right Center Forward,122,Torino,241,"['a57a4c1c-c64a-42c1-9b77-f841448cd525', 'f6438e25-0ac6-4080-bbf2-b9d8a4b1f05e']",2,,,,,,,,,,,,,,,,,,Torino,241,00:24:02.669,Pass,True
,,,,,,,,,,,,,,,,,,,0.733644,,,,,,,,,,,,,,,,f5160724-049e-41e6-9de5-c4a245a0a96b,2946,,"[44.3, 39.1]",3879818,69,,,,,-1.0109994,,Right Foot,,,"[49.0, 31.6]",Low Pass,,8.850988,,,,Joel Chukwuma Obi,7470.0,,,,,,2,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,122,Torino,241,['a7d3ec90-f9c7-400c-bb26-73128b456c41'],3,,,,,,,,,,,,,,,,,,Torino,241,00:24:03.785,Pass,
,,,,,,,,,,,,,,,,,,,0.974213,,,,,,,,,,,,,,,,6830e635-ff82-4227-967e-b8f838e445bf,2949,,"[49.0, 31.6]",3879818,69,,,,,-2.9902172,,Left Foot,,,"[31.3, 28.9]",Low Pass,,17.904749,,,,Emiliano Moretti,7476.0,,,,,,2,Regular Play,Joel Chukwuma Obi,7470.0,Left Center Midfield,122,Torino,241,['396bd042-9a47-4369-a319-8a9a07277465'],5,,,,,,,,,,,,,,,,,,Torino,241,00:24:05.249,Pass,
,,,,,,,,,,,,,,,,,,,1.100434,,,,,,,,,,,,,,,,84d06024-a970-4825-baf2-ce78f9923e08,2953,,"[26.3, 26.1]",3879818,69,,,,,-1.6227726,,Left Foot,,,"[25.4, 8.8]",Ground Pass,,17.323395,,,,Cristian Molinaro,7479.0,,,,,,2,Regular Play,Emiliano Moretti,7476.0,Left Center Back,122,Torino,241,"['29d1ce80-c616-49a1-85a4-1212fa19773c', 'd0461b57-a92d-4dd9-a9b4-92486f6820e5']",8,,,,,,,,,,,,,,,,,,Torino,241,00:24:08.292,Pass,True
,,,,,,,,,,,,,,,,,,,1.801988,,,,,,,,,,,,,,,,a323a31d-32de-4427-9533-d0c4ab49d0fb,2956,,"[18.8, 15.7]",3879818,69,,,,,2.1446428,,Left Foot,,,"[7.1, 33.8]",Ground Pass,,21.552261,,,,Daniele Padelli,34881.0,,,,,,2,Regular Play,Cristian Molinaro,7479.0,Left Wing Back,122,Torino,241,['c96d5f4c-e570-49b0-ae65-59a734e62b6f'],11,,,,,,,,,,,,,,,,,,Torino,241,00:24:11.198,Pass,
,,,,,,,,,,,,,,,,,,,2.471894,,,,,,,,,,,,,,,,29057434-96b6-45e0-b9b6-4f6685c02a6f,2958,,"[7.1, 35.8]",3879818,69,,,,,1.6254044,,Left Foot,,,"[5.4, 66.9]",Ground Pass,,31.14643,,,,Cesare Bovo,40427.0,,,,,,2,Regular Play,Daniele Padelli,34881.0,Goalkeeper,122,Torino,241,['c641eb0c-a3e7-4771-b341-91f19d720e6d'],13,,,,,,,,,,,,,,,,,,Torino,241,00:24:13.000,Pass,
,,,,,,,,,,,,,,,,,,,1.925479,,,,,,,,,,,,,,,,352b87ea-3526-41fe-9338-82d461f44141,2961,,"[5.2, 73.6]",3879818,69,,,,,-0.4700932,,Right Foot,,,"[48.5, 51.6]",High Pass,,48.568405,,,,Giuseppe Vives,40430.0,,,,,,2,Regular Play,Cesare Bovo,40427.0,Right Center Back,122,Torino,241,['c65ecc09-0af2-48fe-bf49-67156fb3ed2c'],20,,,,,,,,,,,,,,,,,,Torino,241,00:24:20.032,Pass,
,,,,,,,,,,,,,,,,,,,1.426076,,,,,,,,,,,,,,,,10bf77af-09b4-4803-9804-b5c75bab30d5,2964,,"[49.9, 51.6]",3879818,69,,,,,3.0642822,,Other,,,"[35.7, 52.7]",Low Pass,,14.242542,,,,Kamil Glik,3034.0,,,,,,2,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,122,Torino,241,"['476a251e-9215-4cbd-be97-07e8fbae0f91', '4b4d0a8e-ab48-4c66-a24f-a3711edf62aa']",21,,,,,,,,,,,,,,,,,,Torino,241,00:24:21.957,Pass,True
,,,,,,,,,,,,,,,,,,,1.571409,,,,,,,,,,,,,,,,ee75159e-1021-4422-b1d8-3b79517c8c29,2971,,"[35.7, 52.7]",3879818,69,,True,,,-2.410686,,Right Foot,,,"[27.0, 44.9]",Ground Pass,,11.684606,,,,Kamil Glik,3034.0,,,,,Free Kick,2,From Free Kick,Alessandro Gazzi,40351.0,Center Defensive Midfield,123,Torino,241,['3bc8683f-3377-40f1-b330-18c3db8bdc64'],56,,,,,,,,,,,,,,,,,,Torino,241,00:24:56.507,Pass,
,,,,,,,,,,,,,,,,,,,1.991298,,,,,,,,,,,,,,,,86ab685a-5e2f-40fc-ba2d-66baf23635eb,2973,,"[29.3, 44.8]",3879818,70,,,,,-1.1088818,,Right Foot,,,"[40.8, 21.7]",Ground Pass,,25.804264,,,,Emiliano Moretti,7476.0,,,,,,2,From Free Kick,Kamil Glik,3034.0,Center Back,123,Torino,241,['f46cf754-3e4b-4b70-9faf-5409db591d98'],0,,,,,,,,,,,,,,,,,,Torino,241,00:25:00.480,Pass,
,,,,,,,,,,,,,,,,,,,1.696023,,,,,,,,,,,,,,,,541a5813-e79f-4dbd-a25b-d85468187dca,2976,,"[40.8, 21.7]",3879818,70,,,,,2.0783718,,Left Foot,,,"[30.9, 39.5]",Ground Pass,,20.367867,,,,Kamil Glik,3034.0,,,,,,2,From Free Kick,Emiliano Moretti,7476.0,Left Center Back,123,Torino,241,['816d08de-80e2-4bc1-b967-0066efbf2448'],4,,,,,,,,,,,,,,,,,,Torino,241,00:25:04.652,Pass,
,,,,,,,,,,,,,,,,,,,1.977089,,,,,,,,,,,,,,,,696c31f6-dab8-42de-9545-4a61d1c7b701,2979,,"[30.9, 39.5]",3879818,70,,,,,-1.1048123,,Right Foot,,,"[39.5, 22.4]",High Pass,,19.140795,,,,Emiliano Moretti,7476.0,,,,,,2,From Free Kick,Kamil Glik,3034.0,Center Back,123,Torino,241,['19b66391-32c2-4647-b557-0ca7f06867a1'],6,,,,,,,,,,,,,,,,,,Torino,241,00:25:06.953,Pass,
,,,,,,,,,,,,,,,,,,,1.295694,,,,,,,,,,,,,,,,8970529e-57e6-40f4-a531-cba90e35f5c2,2982,,"[45.3, 21.7]",3879818,70,,,,,0.77948105,,Left Foot,,,"[53.8, 30.1]",Ground Pass,,11.950314,,,,Alessandro Gazzi,40351.0,,,,,,2,From Free Kick,Emiliano Moretti,7476.0,Left Center Back,123,Torino,241,['383697cd-727c-4460-a8d3-de93904062cb'],11,,,,,,,,,,,,,,,,,,Torino,241,00:25:11.041,Pass,
,,,,,,,,,,,,,,,,,,,1.374964,,,,,,,,,,,,,,,,941e9260-f1ff-452f-bba6-dc2130286986,2986,,"[49.9, 28.0]",3879818,70,,,,,2.6933622,,Right Foot,,,"[31.6, 36.8]",Ground Pass,,20.30591,,,,Kamil Glik,3034.0,,,,,,2,From Free Kick,Alessandro Gazzi,40351.0,Center Defensive Midfield,123,Torino,241,"['20cb3d80-eb65-455d-9fb9-bb1b12186b9f', 'dbb37aa9-7897-4108-8a49-1d274501f846']",14,,,,,,,,,,,,,,,,,,Torino,241,00:25:14.224,Pass,True
,,,,,,,,,,,,,,,,,,,2.621481,,,,,,,,,,,,,,,,412cc603-ad96-4637-a892-98ed4528a824,2988,,"[31.6, 36.8]",3879818,70,,,,,-0.23003209,,Right Foot,,,"[79.0, 25.7]",High Pass,,48.68234,,Incomplete,,Andrea Belotti,7471.0,,,,,,2,From Free Kick,Kamil Glik,3034.0,Center Back,123,Torino,241,"['7ef56531-252c-466c-8d7e-e55582e8c2e0', '9d094b27-0b9d-4eb1-b330-b7728bbed0ba']",15,,,,,,,,,,,,,,,,,,Torino,241,00:25:15.599,Pass,
,,,,,,,,,,,,,,,,,,,2.362381,,,,,,,,,,,,,,,,751dde55-2d91-421f-83d6-110500d679a7,2992,,"[47.8, 57.7]",3879818,70,,,,,0.2918978,,Right Foot,,,"[89.4, 70.2]",High Pass,,43.437428,,Incomplete,,Emanuele Giaccherini,7775.0,,,,,,2,Regular Play,Luca Rossettini,7142.0,Right Center Back,124,Bologna,240,"['3b8692c0-bc95-4d18-b044-0b8b5f2f25b2', 'f559dcdc-3246-471f-a92a-c2f8f49f2c12']",21,,,,,,,,,,,,,,,,,,Bologna,240,00:25:21.032,Pass,
,,,,,,,,,,,,,,,,,,,0.865357,,,,,,,,,,,,,,,,99bfb349-2909-43e4-9432-5e5c9c87316e,2995,,"[89.9, 80.0]",3879818,70,,True,,,-1.5707964,,,,,"[89.9, 67.9]",Low Pass,,12.1,,,,Emanuele Giaccherini,7775.0,,,,,Throw-in,2,From Throw In,Juan Camilo Zúñiga Mosquera,40119.0,Right Wing,125,Bologna,240,['cb69470d-4596-4f9a-8101-66b254cee818'],28,,,,,,,,,,,,,,,,,,Bologna,240,00:25:28.016,Pass,
,,,,,,,,,,,,,,,,,,,0.605784,,,,,,,,,,,,,,,,c958eb98-e082-485e-aca3-e9cea9817873,2997,,"[89.4, 67.9]",3879818,70,,,,,1.5707964,,Right Foot,,,"[89.4, 77.4]",Ground Pass,,9.5,,,,Juan Camilo Zúñiga Mosquera,40119.0,,,,,,2,From Throw In,Emanuele Giaccherini,7775.0,Left Wing,125,Bologna,240,['64117045-a60f-48c1-be0d-84483cb4572d'],29,,,,,,,,,,,,,,,,,,Bologna,240,00:25:29.416,Pass,
,,,,,,,,,,,,,,,,,,,0.06174,,,,,,,,,,,,,,,,5d5717d9-3092-44f9-b615-30139899e5fd,3002,,"[89.4, 77.4]",3879818,70,,,,,-1.5707964,,Right Foot,,,"[89.4, 74.8]",Ground Pass,,2.6,,Incomplete,,Emanuele Giaccherini,7775.0,,,,,,2,From Throw In,Juan Camilo Zúñiga Mosquera,40119.0,Right Wing,125,Bologna,240,"['386e9dd0-dad7-43d9-aa65-5309647da538', '80b28098-e478-4618-b11f-18916f10273a', '874fb86d-a635-4c80-8c5e-3c0f0ad4c58a']",31,,,,,,,,,,,,,,,,,,Bologna,240,00:25:31.040,Pass,True
,,,,,,,,,,,,,,,,,,,1.37804,,,,,,,,,,,,,,,,66d72084-6230-42a9-8099-a9ae5a03100e,3005,,"[88.5, 80.0]",3879818,70,,,,,-1.1866269,,,,,"[96.1, 61.2]",High Pass,,20.278067,,,,Franco Brienza,45591.0,,,,,Throw-in,2,From Throw In,Marios Oikonomou,8873.0,Right Back,126,Bologna,240,['7a8e3902-c014-4b70-b5fe-1ec1b087c652'],45,,,,,,,,,,,,,,,,,,Bologna,240,00:25:45.122,Pass,
,,,,,,,,,,,,,,,,,,,1.319548,,,,,,,,,,,,,,,,f1d9e90e-a281-4ee3-9f2e-ed9536e3a478,3012,,"[21.7, 26.1]",3879818,70,,,,,2.2927876,,Left Foot,,,"[15.8, 32.8]",Ground Pass,,8.927485,,,,Kamil Glik,3034.0,,,,,,2,Regular Play,Alessandro Gazzi,40351.0,Center Defensive Midfield,127,Torino,241,['869203f6-b924-45c1-9219-e351309a54db'],49,,,,,,,,,,,,,,,,,,Torino,241,00:25:49.371,Pass,
,,,,,,,,,,,,,,,,,,,3.540113,,,,,,,,,,,,,,,,520cc1ec-d66d-4fef-8f01-d56523842b06,3015,,"[15.8, 32.8]",3879818,70,,,,,1.1173525,,Right Foot,,,"[25.4, 52.5]",Ground Pass,,21.914606,,,,Cesare Bovo,40427.0,,,,,,2,Regular Play,Kamil Glik,3034.0,Center Back,127,Torino,241,['7d59888a-7d95-442a-b9fe-fae41053d1bd'],50,,,,,,,,,,,,,,,,,,Torino,241,00:25:50.784,Pass,
,,,,,,,,,,,,,,,,,,,3.365661,,,,,,,,,,,,,,,,97b7d58c-3b26-416a-8c4a-4115d9ebec7c,3019,,"[35.5, 63.2]",3879818,70,,,,,-0.19204801,,Right Foot,,,"[89.5, 52.7]",High Pass,,55.011364,,Incomplete,,Josef Alexander Martínez Mencia,12619.0,,,,,,2,Regular Play,Cesare Bovo,40427.0,Right Center Back,127,Torino,241,"['746ceffa-2f60-4d46-b10b-be76ffefc23d', '8661a329-636f-49e6-a112-ab604e957225', 'f59c84c9-7af3-42de-84d4-e9ed3a74ebd2']",55,,,,,,,,,,,,,,,,,,Torino,241,00:25:55.967,Pass,True
,,,,,,,,,,,,,,,,,,,1.151099,,,,,,,,,,,,,,,,772dd090-49f5-4fa8-9367-393467aafcdb,3024,,"[33.6, 17.9]",3879818,71,,,,,-0.5698228,,Left Foot,,,"[50.3, 7.2]",Ground Pass,,19.833809,,,,Adam Masina,7169.0,,,,,,2,Regular Play,Domenico Maietta,8849.0,Left Center Back,128,Bologna,240,"['2b2a58ec-cf48-4f7a-92c9-657cbf64e008', '76e1f080-242f-444d-9bf4-c3ddd01a9720']",1,,,,,,,,,,,,,,,,,,Bologna,240,00:26:01.743,Pass,True
,,,,,,,,,,,,,,,,,,,1.44621,,,,,,,,,,,,,,,,f8fc5517-dcae-4e44-b62f-6a9804c61c4e,3027,,"[53.3, 11.1]",3879818,71,,,,,0.8996525,,Left Foot,,,"[69.5, 31.5]",Ground Pass,,26.049952,,,,Emanuele Giaccherini,7775.0,,,,,,2,Regular Play,Adam Masina,7169.0,Left Back,128,Bologna,240,['3e6bfa8a-acbe-42cd-bfac-4c5cabc7e28b'],4,,,,,,,,,,,,,,,,,,Bologna,240,00:26:04.669,Pass,
,,,,,,,,,,,,,,,,,,,0.989925,,,,,,,,,,,,,,,,fa1788e9-1388-4a5a-bcbb-d84e17c71459,3031,,"[70.5, 30.9]",3879818,71,,,,,-1.8343602,,Right Foot,,,"[68.8, 24.6]",Ground Pass,,6.5253353,,,,Franco Brienza,45591.0,,,,,,2,Regular Play,Emanuele Giaccherini,7775.0,Left Wing,128,Bologna,240,"['c5dadf42-95d3-40e7-b497-b40c01cbd0a4', 'd85ddf72-ad0a-412b-b915-a7e2696a8409']",6,,,,,,,,,,,,,,,,,,Bologna,240,00:26:06.162,Pass,True
,,,,,,,,,,,,,,,,,,,1.819071,,,,,,,,,,,,,,,,18b87047-ae35-41c3-bee2-e6bbe579f0bf,3034,,"[70.5, 24.6]",3879818,71,,,,,-0.9239702,,Right Foot,,,"[85.0, 5.4]",Ground Pass,,24.060133,,,,Adam Masina,7169.0,,,,,,2,Regular Play,Franco Brienza,45591.0,Left Center Midfield,128,Bologna,240,['45f954b7-ff54-4468-a7f8-f9ded12aa99b'],7,,,,,,,,,,,,,,,,,,Bologna,240,00:26:07.720,Pass,
,,,,,,,,,,,,,,,,,,,1.142418,,,,,,,,,,,,,,,,c94a6803-6aec-4856-9832-da3e5ad3573d,3036,,"[85.5, 5.2]",3879818,71,,,,,1.1238536,,Left Foot,,,"[93.6, 22.1]",Ground Pass,,18.740864,,,,Sergio Floccari,6948.0,,,,,,2,Regular Play,Adam Masina,7169.0,Left Back,128,Bologna,240,['a9239f9b-09fb-49c4-b4ef-4ae96a0d2a8a'],9,,,,,,,,,,,,,,,,,,Bologna,240,00:26:09.539,Pass,
,,,,,,,,,,,,,,,,,,,1.244818,,,,,,,,,,,,,,,,0f990994-fe93-4e8f-b464-f091837f8364,3039,,"[93.6, 22.1]",3879818,71,,,,,2.1848154,,Right Foot,,,"[85.0, 34.3]",Ground Pass,,14.926487,,,,Emanuele Giaccherini,7775.0,,,,,,2,Regular Play,Sergio Floccari,6948.0,Center Forward,128,Bologna,240,['64659b81-dfd3-45bd-865a-6d9633bd1385'],11,,,,,,,,,,,,,,,,,,Bologna,240,00:26:11.620,Pass,
,,,,,,,,,,,,,,,,,,,0.798823,,,,,,,,,,,,,,,,eabc04ae-f3a7-4a1f-a0b4-d8afe732b9db,3043,,"[85.0, 32.9]",3879818,71,,,,,-1.5395565,,Right Foot,,,"[85.2, 26.5]",Ground Pass,,6.4031243,,Incomplete,,Franco Brienza,45591.0,,,,,,2,Regular Play,Emanuele Giaccherini,7775.0,Left Wing,128,Bologna,240,"['0983e8a8-50c0-46d6-aee4-d1be13b905f1', 'b777f0ff-8ba5-4d4f-a5c3-bada43ea089c']",13,,,,,,,,,,,,,,,,,,Bologna,240,00:26:13.399,Pass,
,,,,,,,,,,,,,,,,,,,1.230447,,,,,,,,,,,,,,,,cf35b0d6-6b5b-4651-9bef-ea569369eb39,3048,,"[37.4, 53.9]",3879818,71,,,,,-0.49221125,,Left Foot,,True,"[44.3, 50.2]",Ground Pass,,7.8294315,,,,Joel Chukwuma Obi,7470.0,,,,,,2,Regular Play,Daniele Baselli,7465.0,Right Center Midfield,129,Torino,241,"['2b46764c-4782-4e0c-8f9d-e4030b47b8a0', 'a4a9bdca-1b9e-44f3-b7e6-abe751b8810a']",15,,,,,,,,,,,,,,,,,,Torino,241,00:26:15.916,Pass,True
,,,,,,,,,,,,,,,,,,,2.282959,,,,,,,,,,,,,,,,876c521d-ace5-4324-8f34-d8f8271e8567,3052,,"[44.3, 50.2]",3879818,71,,,,,0.7449578,,Left Foot,,,"[53.3, 58.5]",High Pass,,12.242957,,,,Andrea Belotti,7471.0,,,,,,2,Regular Play,Joel Chukwuma Obi,7470.0,Left Center Midfield,129,Torino,241,['8a45202e-c5a9-4925-b7d4-507e6dc24ecf'],17,,,,,,,,,,,,,,,,,,Torino,241,00:26:17.280,Pass,
