50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.658823,,,,,,,,,,,,,,1a71e39c-bd70-4246-a219-28b14e985633,3126,,"[99.2, 31.7]",3879631,87,,,,True,0.18085903,,,,,,"[116.7, 34.9]",,High Pass,,17.790165,,Incomplete,,Sergio Pellissier,8644.0,,,,,,,2,Regular Play,Roberto Inglese,7043.0,Left Center Forward,201,Chievo,231,"['2d45485a-213a-4502-8e8f-ed766fb52fcf', '8e4a3b4e-c979-4e65-9a82-dbb844eaa2d7', 'e93467d2-d7c2-41b5-8e62-50a3a59d7968']",38,,,,,,,,,,,,,,,,,,,Chievo,231,00:42:38.698,Pass,True
,,,,,,,,,,,,,,,,,4.594188,,,,,,,,,,,,,,54f225f5-ac4d-4edb-9929-76a511593e04,3132,,"[14.5, 31.4]",3879631,87,,,,,0.35261962,,Drop Kick,,,,"[64.5, 49.8]",,High Pass,,53.278137,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,2,Regular Play,Orestis Karnezis,3742.0,Goalkeeper,201,Chievo,231,['f0836385-d817-452f-a134-8dfd9d74eb6b'],56,,,,,,,,,,,,,,,,,,,Udinese,230,00:42:56.557,Pass,
,,,,,,,,,,,,,,,,,1.15324,,,,,,,,,,,,,,28506001-1a25-496e-a474-b88e0833b7aa,3135,,"[47.7, 30.7]",3879631,88,,,,,1.0636978,,Head,,,,"[54.2, 42.4]",,Low Pass,,13.384319,,,,Nicola Rigoni,7041.0,,,,,,Recovery,2,Regular Play,Massimo Gobbi,8645.0,Left Back,201,Chievo,231,['27761e07-78de-4fdc-8f41-e4d7c8278347'],1,,,,,,,,,,,,,,,,,,,Chievo,231,00:43:01.887,Pass,
,,,,,,,,,,,,,,,,,1.104495,,,,,,,,,,,,,,dd17a6d6-018e-4433-95f2-e83eb72c327b,3137,,"[54.2, 42.4]",3879631,88,,,,,-0.7123576,,Right Foot,,,,"[65.2, 32.9]",,Low Pass,,14.534442,,,,Simone Pepe,40247.0,,,,,,,2,Regular Play,Nicola Rigoni,7041.0,Center Defensive Midfield,201,Chievo,231,['76c42709-8408-4091-8d64-01058a91d96c'],3,,,,,,,,,,,,,,,,,,,Chievo,231,00:43:03.040,Pass,
,,,,,,,,,,,,,,,,,1.861017,,,,,,,,,,,,,,095fe3bd-8a4f-4882-9031-2222e38f5490,3140,,"[64.8, 31.5]",3879631,88,,,,,-2.03937,,Right Foot,,,,"[56.6, 15.3]",,Ground Pass,,18.157093,,,,Massimo Gobbi,8645.0,,,,,,,2,Regular Play,Simone Pepe,40247.0,Center Attacking Midfield,201,Chievo,231,"['ed680247-7ca4-4b65-be37-7569e1cbdfa4', 'f393928e-f516-4f19-a5c4-8421ce6d510a']",4,,,,,,,,,,,,,,,,,,,Chievo,231,00:43:04.144,Pass,True
,,,,,,,,,,,,,,,,,1.033734,,,,,,,,,,,,,,6dd84c52-27b4-40d7-b9f5-17a1c7aec764,3143,,"[70.0, 15.3]",3879631,88,,,,,-0.63594186,,Left Foot,,,,"[84.9, 4.3]",,Ground Pass,,18.520529,,,,Perparim Hetemaj,7046.0,,,,,,,2,Regular Play,Massimo Gobbi,8645.0,Left Back,201,Chievo,231,['2d8b82bb-9b84-4fcb-8ba2-b79e8bc6d213'],10,,,,,,,,,,,,,,,,,,,Chievo,231,00:43:10.349,Pass,
,,,,,,,,,,,,,,,,,1.321274,,,,,,,,,,,,,,1e39e51b-324d-4609-9379-e9ed8fe8b6b4,3146,,"[84.9, 4.3]",3879631,88,,,,,1.1230204,,Right Foot,,,,"[97.1, 29.7]",,Ground Pass,,28.178005,,Incomplete,,Roberto Inglese,7043.0,,,,,,,2,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,201,Chievo,231,"['140f1285-dbfe-4faa-bcdd-cd2d0f7216a1', '94410a7c-5ba5-43e5-9f40-b4c09d000029']",11,,,,,,,,,,,,,,,,,,,Chievo,231,00:43:11.423,Pass,
,,,,,,,,,,,,,,,,,0.931168,,,,,,,,,,,,,,94410a7c-5ba5-43e5-9f40-b4c09d000029,3148,,"[23.0, 50.4]",3879631,88,,,,,-0.059928156,,Right Foot,,,,"[38.0, 49.5]",,Low Pass,,15.026976,,,,Francesco Lodi,40367.0,,,,,,Recovery,2,Regular Play,Danilo Larangeira,7799.0,Center Back,202,Udinese,230,"['1e39e51b-324d-4609-9379-e9ed8fe8b6b4', '23fb0aec-619a-4384-8195-6d861b2ea8b9']",12,,,,,,,,,,,,,,,,,,,Udinese,230,00:43:12.744,Pass,
,,,,,,,,,,,,,,,,,2.420521,,,,,,,,,,,,,,7e3937eb-b4ba-477f-800b-06d0ad0e8dbc,3151,,"[44.6, 49.5]",3879631,88,,,,,1.1496068,,Left Foot,,,,"[55.8, 74.5]",,Ground Pass,,27.39416,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,2,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,202,Udinese,230,['98e0de2e-6fbb-430c-8db4-fe6fb707a043'],16,,,,,,,,,,,,,,,,,,,Udinese,230,00:43:16.795,Pass,
,,,,,,,,,,,,,,,,,1.5871,,,,,,,,,,,,,,96179dd9-ce96-4dc9-ae09-a89f58472ba0,3157,,"[55.0, 0.1]",3879631,88,,,,,0.43199593,,,,,,"[70.4, 7.2]",,High Pass,,16.95789,,,,Roberto Inglese,7043.0,,,,,,Throw-in,2,From Throw In,Boštjan Cesar,8877.0,Left Center Back,203,Chievo,231,['9fdf9c66-8b48-4392-a5ac-9a79e505878a'],32,,,,,,,,,,,,,,,,,,,Chievo,231,00:43:32.677,Pass,
,,,,,,,,,,,,,,,,,1.543664,,,,,,,,,,,,,,e4c80a4d-19a1-42c7-90bd-973d18af259a,3159,,"[70.4, 7.2]",3879631,88,,,,,0.88543487,,Head,,,,"[82.5, 22.0]",,High Pass,,19.116747,,Incomplete,,Sergio Pellissier,8644.0,,,,,,,2,From Throw In,Roberto Inglese,7043.0,Left Center Forward,203,Chievo,231,"['92be61f5-f0a8-4dcb-bbb6-905ad2e1a7c0', '9d5df472-bfab-4313-a7a1-fd36b1b050f3']",34,,,,,,,,,,,,,,,,,,,Chievo,231,00:43:34.264,Pass,
,,,,,,,,,,,,,,,,,0.063868,,,,,,,,,,,,,,140e770d-5324-45f3-a6d2-23fcc7cd67d0,3165,,"[43.4, 50.8]",3879631,88,,,,,0.0,,Left Foot,,,,"[47.4, 50.8]",,Low Pass,,4.0,,Incomplete,,Emmanuel Agyemang-Badu,24722.0,,,,,,Recovery,2,From Throw In,Francesco Lodi,40367.0,Center Defensive Midfield,203,Chievo,231,"['1401f430-608d-4eab-8aa1-2303d87fc8a7', '3f040b15-3dc2-40e0-8309-0db384c29fdb', '430c11dd-75a7-449d-b9fd-fee3633be434']",38,,,,,,,,,,,,,,,,,,,Udinese,230,00:43:38.011,Pass,True
,,,,,,,,,,,,,,,,,1.264612,,,,,,,,,,,,,,543aab3a-f999-41c9-8f1f-6331edbbc4bd,3174,,"[77.6, 44.2]",3879631,88,,,,,-0.2914568,,Right Foot,,,,"[91.6, 40.0]",,Ground Pass,,14.616429,,,,Sergio Pellissier,8644.0,,,,,,,2,From Throw In,Nicola Rigoni,7041.0,Center Defensive Midfield,203,Chievo,231,['ed03d398-975a-48d5-a9cd-e941d9cbbf9d'],41,,,,,,,,,,,,,,,,,,,Chievo,231,00:43:41.598,Pass,
,,,,,,,,,,,,,,,,,1.963871,,,,,,,,,,,,,,8933ad3f-2f2d-4f90-b0c1-19165f8b0ac1,3179,,"[96.8, 31.5]",3879631,88,,,,,0.26899427,,Left Foot,,,,"[115.3, 36.6]",,Ground Pass,,19.190102,,Incomplete,,Simone Pepe,40247.0,,,,Through Ball,True,,2,From Throw In,Sergio Pellissier,8644.0,Right Center Forward,203,Chievo,231,"['6e167138-5a8c-44d9-9ea0-d7bee1502ba4', '87118bd2-7978-4cca-9b8a-10b4921eb24d', 'e16e2c8a-b796-448b-b6e0-0ddfaee597ba']",45,,,,,,,,,,,,,,,,,,,Chievo,231,00:43:45.291,Pass,True
,,,,,,,,,,,,,,,,,3.564997,,,,,,,,,,,,,,af6b06f0-1993-403f-90f0-815875e67885,3184,,"[10.0, 43.1]",3879631,89,,,,,0.24124037,,Right Foot,,,,"[73.0, 58.6]",,High Pass,,64.87873,,,,Cyril Théréau,8272.0,,,,,,Free Kick,2,From Free Kick,Orestis Karnezis,3742.0,Goalkeeper,204,Udinese,230,['27c428d8-a58c-423b-8b4b-437ad79982e0'],34,,,,,,,,,,,,,,,,,,,Udinese,230,00:44:34.673,Pass,
,,,,,,,,,,,,,,,,,0.683778,,,,,,,,,,,,,,93c46ab6-39be-444f-bf17-170ba320b4d0,3189,,"[40.7, 9.0]",3879631,89,,,,,0.11848996,,Left Foot,,,,"[49.1, 10.0]",,High Pass,,8.459314,,,,Perparim Hetemaj,7046.0,,,,,,Recovery,2,Regular Play,Massimo Gobbi,8645.0,Left Back,205,Chievo,231,['9f4f77ae-6e62-4772-8a62-12a07119fd88'],39,,,,,,,,,,,,,,,,,,,Chievo,231,00:44:39.626,Pass,
,,,,,,,,,,,,,,,,,4.329645,,,,,,,,,,,,,,32f475c0-505d-4d0a-a997-1d7e96606046,3192,,"[56.4, 73.1]",3879631,89,,,,,-0.24979661,,Right Foot,,,,"[100.3, 61.9]",,High Pass,,45.30618,,Incomplete,,Antonio Di Natale,19846.0,,,,,,Recovery,2,Regular Play,Silvan Widmer,7796.0,Right Wing Back,205,Chievo,231,"['a5c8cef1-e3ee-403a-9028-13b1958049fc', 'c506f67c-afb3-46f9-a871-2c91b0a80621']",41,,,,,,,,,,,,,,,,,,,Udinese,230,00:44:41.832,Pass,
,,,,,,,,,,,,,,,,,1.187267,,,,,,,,,,,,,,c506f67c-afb3-46f9-a871-2c91b0a80621,3195,,"[19.8, 18.2]",3879631,89,,,,True,-1.2793396,,,,,,"[21.6, 12.2]",,High Pass,,6.264184,,,,Boštjan Cesar,8877.0,,,,,,Recovery,2,Regular Play,Alessandro Gamberini,7052.0,Right Center Back,205,Chievo,231,"['32f475c0-505d-4d0a-a997-1d7e96606046', 'a01c0f5e-bfcb-44e7-9dbc-62bdee895aa5', 'a2c643ba-d613-4135-b915-d8765ed5fa7c']",46,,,,,,,,,,,,,,,,,,,Chievo,231,00:44:46.161,Pass,True
,,,,,,,,,,,,,,,,,2.23682,,,,,,,,,,,,,,169f5a64-9f55-4ace-b2a6-339d35f2ccd5,3197,,"[23.0, 12.0]",3879631,89,,,,,-0.1681391,,Left Foot,,,,"[50.1, 7.4]",,High Pass,,27.487633,,Unknown,,Perparim Hetemaj,7046.0,,,,,,,2,Regular Play,Boštjan Cesar,8877.0,Left Center Back,205,Chievo,231,['6ea96648-3147-4ff7-ae3e-67d757b0a61c'],47,,,,,,,,,,,,,,,,,,,Chievo,231,00:44:47.349,Pass,
,,,,,,,,,,,,,,,,,2.816612,,,,,,,,,,,,,,c84ba9d0-f593-494b-af75-9309123654f5,3201,,"[49.0, 8.1]",3879631,89,,True,,,1.5991112,,Right Foot,,,,"[47.7, 54.0]",,Ground Pass,,45.918407,,,,Nicolas Sebastian Frey,23324.0,,,True,,,Free Kick,2,From Free Kick,Simone Pepe,40247.0,Center Attacking Midfield,206,Chievo,231,['e456dc9a-9406-4cc2-b6d5-4bc66597f657'],54,,,,,,,,,,,,,,,,,,,Chievo,231,00:44:54.432,Pass,
,,,,,,,,,,,,,,,,,2.271429,,,,,,,,,,,,,,42910d57-5b41-4728-8576-eb4d0f0455b9,3203,,"[48.3, 52.0]",3879631,89,,,,,-0.26968846,,Right Foot,,,,"[85.2, 41.8]",,High Pass,,38.28381,,Incomplete,,Sergio Pellissier,8644.0,,,,,,,2,From Free Kick,Nicolas Sebastian Frey,23324.0,Right Back,206,Chievo,231,"['d549adf6-5e64-4550-b244-648f68fb36eb', 'f43e3baa-8a38-44d0-96df-9128215641b7']",59,,,,,,,,,,,,,,,,,,,Chievo,231,00:44:59.031,Pass,
,,,,,,,,,,,,,,,,,1.100157,,,,,,,,,,,,,,d549adf6-5e64-4550-b244-648f68fb36eb,3205,,"[34.9, 38.3]",3879631,90,,,,,-0.54756224,,Other,,,,"[43.1, 33.3]",,Low Pass,,9.604166,,,,Francesco Lodi,40367.0,,,,,,Recovery,2,From Counter,Danilo Larangeira,7799.0,Center Back,207,Udinese,230,"['39803703-47c4-408b-bbbe-c6bc92b35536', '42910d57-5b41-4728-8576-eb4d0f0455b9']",1,,,,,,,,,,,,,,,,,,,Udinese,230,00:45:01.302,Pass,
,,,,,,,,,,,,,,,,,0.720914,,,,,,,,,,,,,,7ef25dc1-bb29-4043-a5c3-ad06106dbd92,3209,,"[42.4, 31.9]",3879631,90,,,,,-0.55958647,,Left Foot,,,,"[51.5, 26.2]",,Ground Pass,,10.737783,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,,2,From Counter,Francesco Lodi,40367.0,Center Defensive Midfield,207,Udinese,230,['504877f0-daa3-4cc6-b25a-b33dca7ac500'],3,,,,,,,,,,,,,,,,,,,Udinese,230,00:45:03.823,Pass,
,,,,,,,,,,,,,,,,,2.536904,,,,,,,,,,,,,,d8a4bb3f-1941-424a-8efc-d05bf9d86a45,3215,,"[81.6, 21.8]",3879631,90,,,,,1.470505,,Left Foot,,,,"[86.4, 69.5]",,Ground Pass,,47.940903,,,,Silvan Widmer,7796.0,,,True,,,Free Kick,2,From Free Kick,Francesco Lodi,40367.0,Center Defensive Midfield,208,Udinese,230,['bde2adbb-5223-4a17-bc27-792b2a830aff'],33,,,,,,,,,,,,,,,,,,,Udinese,230,00:45:33.371,Pass,
,,,,,,,,,,,,,,,,,1.000759,,,,,,,,,,,,,,84c357cd-0646-4777-b138-1f52536bc6b2,3218,,"[90.1, 72.7]",3879631,90,,,,,-2.313667,,Right Foot,,,,"[81.1, 62.9]",,Ground Pass,,13.305638,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,2,From Free Kick,Silvan Widmer,7796.0,Right Wing Back,208,Udinese,230,['6c623955-8866-47fb-868c-661f738646df'],36,,,,,,,,,,,,,,,,,,,Udinese,230,00:45:36.870,Pass,
,,,,,,,,,,,,,,,,,0.17277,,,,,,,,,,,,,,a63e21a7-7ae8-43f3-8fb9-f0674a3a9bbf,3222,,"[73.0, 76.3]",3879631,90,,,,,0.0,,Right Foot,,,,"[77.0, 76.3]",,Ground Pass,,4.0,,Incomplete,,Silvan Widmer,7796.0,,,,,,,2,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,208,Udinese,230,"['aa44139f-aab4-477d-87ee-0f4dbad29536', 'f61a6442-1382-46ef-8d34-04ed6a79c277']",41,,,,,,,,,,,,,,,,,,,Udinese,230,00:45:41.742,Pass,
,,,,,,,,,,,,,,,,,1.252408,,,,,,,,,,,,,,0d788476-5408-4e85-8aef-5bd62d7dc46a,3230,,"[77.4, 73.1]",3879631,91,,,,,-0.72365856,,Left Foot,,,,"[92.0, 60.2]",,Ground Pass,,19.482555,,,,Antonio Di Natale,19846.0,,,,,,Free Kick,2,From Free Kick,Francesco Lodi,40367.0,Center Defensive Midfield,209,Udinese,230,['81dacc9e-3a64-44c9-8959-ce164fb2e419'],6,,,,,,,,,,,,,,,,,,,Udinese,230,00:46:06.644,Pass,
,,,,,,,,,,,,,,,,,0.515228,,,,,,,,,,,,,,34412431-8ed3-4e44-a8f2-94b31b4a21e6,3234,,"[86.0, 64.8]",3879631,91,,,,,3.0981417,,Right Foot,,,,"[79.1, 65.1]",,Ground Pass,,6.9065185,,,,Francesco Lodi,40367.0,,,,,,,2,From Free Kick,Antonio Di Natale,19846.0,Left Center Forward,209,Udinese,230,"['2ad005d1-2d65-40ac-9eb9-4d360d9487e7', 'e885723a-4205-4e44-bef9-1a5434bb3723']",9,,,,,,,,,,,,,,,,,,,Udinese,230,00:46:09.129,Pass,True
,,,,,,,,,,,,,,,,,0.72404,,,,,,,,,,,,,,54be43ef-2216-4e6c-84e5-61b21fd75d1e,3237,,"[79.8, 65.2]",3879631,91,,,,,0.96455866,,Left Foot,,,,"[85.0, 72.7]",,Ground Pass,,9.126335,,,,Antonio Di Natale,19846.0,,,,,,,2,From Free Kick,Francesco Lodi,40367.0,Center Defensive Midfield,209,Udinese,230,['5a7b0787-d8b6-48eb-8439-c7c7b8fcf592'],9,,,,,,,,,,,,,,,,,,,Udinese,230,00:46:09.924,Pass,
,,,,,,,,,,,,,,,,,0.753194,,,,,,,,,,,,,,3db9894c-f893-428e-ad96-9e0e85c75421,3240,,"[85.0, 74.5]",3879631,91,,,,,0.39369822,,Right Foot,,,,"[91.5, 77.2]",,Ground Pass,,7.038466,,,,Silvan Widmer,7796.0,,,,,,,2,From Free Kick,Antonio Di Natale,19846.0,Left Center Forward,209,Udinese,230,['0badd83e-b765-4820-93b7-4a86446e9b79'],11,,,,,,,,,,,,,,,,,,,Udinese,230,00:46:11.729,Pass,
,,,,,,,,,,,,,,,,,0.723597,,,,,,,,,,,,,,7ded550c-3aad-4184-adac-b80fc6dec209,3246,,"[91.9, 74.9]",3879631,91,,,,,-1.4559197,,Left Foot,,,,"[92.5, 69.7]",,Ground Pass,,5.234501,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,Free Kick,2,From Free Kick,Francesco Lodi,40367.0,Center Defensive Midfield,210,Udinese,230,['852a29e7-fc1d-40c5-8e52-11eafd2ef70f'],33,,,,,,,,,,,,,,,,,,,Udinese,230,00:46:33.047,Pass,
,,,,,,,,,,,,,,,,,0.70726,,,,,,,,,,,,,,88b12c52-1395-440e-abea-c739004a584c,3248,,"[92.9, 68.5]",3879631,91,,,,,1.849096,,Right Foot,,,,"[91.1, 74.8]",,Ground Pass,,6.5520988,,,,Francesco Lodi,40367.0,,,,,,,2,From Free Kick,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,210,Udinese,230,['4737c22b-721b-4c1c-8a14-8828614949ae'],33,,,,,,,,,,,,,,,,,,,Udinese,230,00:46:33.771,Pass,
,,,,,,,,,,,,,,,,,0.250242,,,,,,,,,,,,,,ba7f6660-c3b6-4e4f-bb23-2e14ff9757a7,3251,,"[91.1, 75.9]",3879631,91,,,,,-0.5191461,,Left Foot,,,,"[93.9, 74.3]",,Low Pass,,3.224903,,Incomplete,,Emmanuel Agyemang-Badu,24722.0,,,,,,,2,From Free Kick,Francesco Lodi,40367.0,Center Defensive Midfield,210,Udinese,230,"['61c0692d-8203-46c0-b4f7-39bca12a77bf', 'ce667f77-b99c-469d-9866-8f175fe84943']",36,,,,,,,,,,,,,,,,,,,Udinese,230,00:46:36.007,Pass,
,,,,,,,,,,,,,,,,,2.400647,,,,,,,,,,,,,,d33778c2-839d-4e21-9427-90434caac475,3254,,"[96.5, 80.0]",3879631,91,,,,,-0.014149999,,,,,,"[117.7, 79.7]",,Low Pass,,21.202122,,Out,,Emmanuel Agyemang-Badu,24722.0,,,,,,Throw-in,2,From Throw In,Silvan Widmer,7796.0,Right Wing Back,211,Udinese,230,['35d5b50b-535f-4917-aa53-0a3b3cdbec76'],46,,,,,,,,,,,,,,,,,,,Udinese,230,00:46:46.744,Pass,
,,,,,,,,,,,,,,,,,1.162814,,,,,,,,,,,,,,3525f757-b29d-41b2-90bc-1ff1bd6bc1b4,3256,,"[3.1, 0.1]",3879631,91,,True,,,0.39779413,,,,,,"[33.8, 13.0]",,High Pass,,33.30015,,Incomplete,,Simone Pepe,40247.0,,,,,,Throw-in,2,From Throw In,Boštjan Cesar,8877.0,Left Center Back,212,Chievo,231,"['2315b41a-1c63-44a2-a695-cdf2b84a6dd6', 'd6fb6c85-3273-417c-8f85-5bc0e2a3cccd']",56,,,,,,,,,,,,,,,,,,,Chievo,231,00:46:56.377,Pass,
,,,,,,,,,,,,,,,,,1.07621,,,,,,,,,,,,,,2315b41a-1c63-44a2-a695-cdf2b84a6dd6,3259,,"[86.3, 67.1]",3879631,91,,,,True,2.970553,,,,,,"[75.3, 69.0]",,High Pass,,11.162885,,,,Iván Rodrigo Piris Leguizamón,46670.0,,,,,,Interception,2,From Throw In,Silvan Widmer,7796.0,Right Wing Back,212,Chievo,231,"['3525f757-b29d-41b2-90bc-1ff1bd6bc1b4', '409bee19-c1e8-476a-bde2-67c6a4d34b8a', '575a926d-b329-4864-87d6-cbbe7d29a4ab']",57,,,,,,,,,,,,,,,,,,,Udinese,230,00:46:57.540,Pass,True
,,,,,,,,,,,,,,,,,1.580284,,,,,,,,,,,,,,2cc66fa7-7425-46f5-8058-8b6e9d77292c,3261,,"[74.6, 69.3]",3879631,91,,,,,-0.64084387,,Head,,,,"[92.7, 55.8]",,High Pass,,22.58008,,Incomplete,,Antonio Di Natale,19846.0,,,,,,,2,From Throw In,Iván Rodrigo Piris Leguizamón,46670.0,Right Center Back,212,Chievo,231,"['17938c57-ba0a-4047-9068-338276b3c769', '1dbb8b00-fd63-4d40-b372-0b22c93f16cd']",58,,,,,,,,,,,,,,,,,,,Udinese,230,00:46:58.616,Pass,
,,,,,,,,,,,,,,,,,2.148325,,,,,,,,,,,,,,1dbb8b00-fd63-4d40-b372-0b22c93f16cd,3263,,"[27.4, 24.3]",3879631,92,,,,,0.29849893,,Left Foot,,,,"[49.5, 31.1]",,High Pass,,23.1225,,Unknown,,Sergio Pellissier,8644.0,,,,,,Recovery,2,From Throw In,Nicola Rigoni,7041.0,Center Defensive Midfield,212,Chievo,231,"['2cc66fa7-7425-46f5-8058-8b6e9d77292c', 'ead05913-827b-4949-9ca4-38e942e131e9']",0,,,,,,,,,,,,,,,,,,,Chievo,231,00:47:00.196,Pass,
,,,,,,,,,,,,,,,,,2.177145,,,,,,,,,,,,,,843a3f10-9c1d-472a-a6a4-42a3e5b72b3c,3268,,"[49.8, 31.5]",3879631,92,,,,,-0.017019633,,Right Foot,,,,"[96.8, 30.7]",,High Pass,,47.00681,,,,Boštjan Cesar,8877.0,,,,,,Free Kick,2,From Free Kick,Albano Benjamín Bizzarri,7803.0,Goalkeeper,213,Chievo,231,['6b407fa0-5556-4e3a-a2a4-bc17594ba92f'],22,,,,,,,,,,,,,,,,,,,Chievo,231,00:47:22.497,Pass,
,,,,,,,,,,,,,,,,,1.668516,,,,,,,,,,,,,,34ba41e1-3c43-41fa-857a-834e18b6dbd9,3270,,"[96.8, 31.0]",3879631,92,,,,,-0.29849893,,Head,,,,"[112.4, 26.2]",,High Pass,,16.321764,,,,Lucas Nahuel Castro,7049.0,,,,,,,2,From Free Kick,Boštjan Cesar,8877.0,Left Center Back,213,Chievo,231,['9f6ad490-5997-488e-9fbf-3e3118ee866d'],24,,,,,,,,,,,,,,,,,,,Chievo,231,00:47:24.674,Pass,
,,,,,,,,,,,,,,,,,1.467348,,,,,,,,,,,,,,21183f3d-a244-43f9-a606-a4dfd68d7920,3272,,"[112.4, 26.2]",3879631,92,,,,True,1.1141908,,,,,,"[118.0, 37.6]",,High Pass,,12.701181,,Incomplete,,Simone Pepe,40247.0,,,,,,,2,From Free Kick,Lucas Nahuel Castro,7049.0,Right Center Midfield,213,Chievo,231,"['67a5e0e6-db97-4dbd-ae2d-50ea926f98f3', '76768d0f-7b4f-476f-9ea2-93a8b38fc45e', 'e6bbb2c5-a109-4d8d-9b50-1477e7f5f376']",26,,,,,,,,,,,,,,,,,,,Chievo,231,00:47:26.343,Pass,True
,,,,,,,,,,,,,,,,,5.843211,,,,,,,,,,,,,,81c96b06-6853-4dea-a1c0-ffe2fa988eac,3277,,"[15.3, 41.1]",3879631,92,,,,,0.66119236,,Drop Kick,,,,"[61.7, 77.2]",,High Pass,,58.7892,,,,Cyril Théréau,8272.0,,,,,,,2,From Keeper,Orestis Karnezis,3742.0,Goalkeeper,214,Udinese,230,['b35655b2-9e6a-4287-a646-eb274c2920d4'],45,,,,,,,,,,,,,,,,,,,Udinese,230,00:47:45.902,Pass,
,,,,,,,,,,,,,,,,,2.0447,,,,,,,,,,,,,,9490973c-36a9-4028-ab5c-be6e18549743,3280,,"[58.1, 75.9]",3879631,92,,,,,-0.14997643,,Right Foot,,,,"[80.6, 72.5]",,High Pass,,22.75544,,,,Emmanuel Agyemang-Badu,24722.0,,,,Through Ball,True,,2,From Keeper,Cyril Théréau,8272.0,Right Center Forward,214,Udinese,230,['7ad6044c-0bd5-4c32-a39b-de5967e6e90a'],52,,,,,,,,,,,,,,,,,,,Udinese,230,00:47:52.853,Pass,
,,,,,,,,,,,,,,,,,1.690403,,,,,,,,,,,,,,0cb4b454-95a0-48aa-8db4-2eeed6cc9e78,3284,,"[93.4, 76.9]",3879631,92,,,,,-1.3378917,,Right Foot,,,,"[98.5, 55.4]",,Ground Pass,,22.096605,,,,Antonio Di Natale,19846.0,,,,,,,2,From Keeper,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,214,Udinese,230,['75be38ec-e72f-441f-acb4-3b8adf5edd68'],57,,,,,,,,,,,,,,,,,,,Udinese,230,00:47:57.667,Pass,
,,,,,,,,,,,,,,,,,0.755055,,,,,,,,,,,,,,3c5b2ead-1aa8-41b0-a7cf-20ccd8d8c3f9,3286,,"[99.7, 55.4]",3879631,92,,,,,2.3412702,,Left Foot,,,,"[96.4, 58.8]",,Ground Pass,,4.738143,,,,Cyril Théréau,8272.0,,,,,,,2,From Keeper,Antonio Di Natale,19846.0,Left Center Forward,214,Udinese,230,['dad41811-ad4d-45a3-9e27-5f92d4dfc772'],59,,,,,,,,,,,,,,,,,,,Udinese,230,00:47:59.358,Pass,
,,,,,,,,,,,,,,,,,1.523742,,,,,,,,,,,,,,a2d6ebfe-7981-4516-831e-496aa9683dc4,3288,,"[96.4, 58.8]",3879631,93,,,,,-1.2514968,642ce388-271d-46ce-8600-40587eafaf8c,Right Foot,,,,"[104.5, 34.3]",,Ground Pass,,25.804264,,,,Bruno Miguel Borges Fernandes,5204.0,True,,,,,,2,From Keeper,Cyril Théréau,8272.0,Right Center Forward,214,Udinese,230,['8d86cf02-246a-48d5-83fc-8d0b927b1e3b'],0,,,,,,,,,,,,,,,,,,,Udinese,230,00:48:00.113,Pass,
