50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.263336,,,,,,,,,,,,,5a5389c9-b06d-40dd-b27c-b66059c88f07,3250,,"[10.3, 13.9]",3879598,82,,,,,-0.40451458,,Left Foot,,,,"[42.3, 0.2]",,High Pass,,34.809338,,,Out,,Adem Ljajić,5587.0,,,,,,,2,From Goal Kick,João Miranda de Souza Filho,5551.0,Right Center Back,164,AS Roma,229,"['4c64e90d-8b9a-4e45-b47b-26b1c47465c9', '66822b70-099c-41d9-8151-45d03f1bd305']",50,,,,,,,,,,,,,,,,,Inter Milan,238,00:37:50.087,Pass,True
,,,,,,,,,,,,,,,,,,1.46454,,,,,,,,,,,,,04df46bf-1268-4098-85de-0a2800159ad8,3253,,"[85.6, 80.0]",3879598,83,,True,,,-1.6485612,,,,,,"[85.0, 72.3]",,Low Pass,,7.7233415,,,,,Mohamed Salah,3531.0,,,,,,Throw-in,2,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,165,AS Roma,229,['62fa361f-80c8-41ad-bbaa-439ee4f69063'],3,,,,,,,,,,,,,,,,,AS Roma,229,00:38:03.001,Pass,
,,,,,,,,,,,,,,,,,,0.735125,,,,,,,,,,,,,9f320744-d33d-4827-acc4-334b7e40d368,3255,,"[82.3, 67.5]",3879598,83,,,,,-3.1065192,,Left Foot,,,,"[76.6, 67.3]",,Ground Pass,,5.703508,,,,,Iago Falqué Silva,7468.0,,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Center Forward,165,AS Roma,229,['221e29ea-f00f-45fb-b435-4ff2caf500ce'],6,,,,,,,,,,,,,,,,,AS Roma,229,00:38:06.881,Pass,
,,,,,,,,,,,,,,,,,,1.954504,,,,,,,,,,,,,2cff9366-eaec-4f05-8ce2-2e755242a933,3258,,"[74.6, 66.4]",3879598,83,,,,,-1.9999231,,Left Foot,,,,"[62.2, 39.3]",,Ground Pass,,29.802181,,,,,Antonio Rüdiger,3167.0,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,165,AS Roma,229,['f97b1f44-b24a-4766-bd8a-a24e4266cf3d'],9,,,,,,,,,,,,,,,,,AS Roma,229,00:38:09.292,Pass,
,,,,,,,,,,,,,,,,,,1.634317,,,,,,,,,,,,,ee2f8cf0-001f-4a37-a48f-f5ba84d6ab88,3261,,"[70.5, 29.5]",3879598,83,,,,,-1.6046816,,Right Foot,,,,"[69.9, 11.8]",,Ground Pass,,17.710167,,,,,Lucas Digne,6849.0,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,165,AS Roma,229,['ae4e9589-973e-4d76-ab64-b141216f1b37'],13,,,,,,,,,,,,,,,,,AS Roma,229,00:38:13.340,Pass,
,,,,,,,,,,,,,,,,,,1.356045,,,,,,,,,,,,,3b794583-3836-45ef-97e9-39a805aba675,3264,,"[70.8, 11.2]",3879598,83,,,,,-0.12877974,,Left Foot,,,,"[84.7, 9.4]",,Ground Pass,,14.016062,,,,,Radja Nainggolan,6962.0,,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,165,AS Roma,229,['4073911b-ae57-4250-b0b3-fb40b943449c'],15,,,,,,,,,,,,,,,,,AS Roma,229,00:38:15.079,Pass,
,,,,,,,,,,,,,,,,,,1.632332,,,,,,,,,,,,,8c1fa06b-ef91-4073-aa27-f38535f677c8,3268,,"[73.7, 5.5]",3879598,83,,,,,1.74525,,Right Foot,,,,"[69.1, 31.6]",,Ground Pass,,26.502264,,,,,William Vainqueur,23241.0,,,,,,,2,From Throw In,Radja Nainggolan,6962.0,Right Center Midfield,165,AS Roma,229,['4dadff3e-5f3d-493f-8411-2b9c415e64e3'],19,,,,,,,,,,,,,,,,,AS Roma,229,00:38:19.123,Pass,
,,,,,,,,,,,,,,,,,,1.546667,,,,,,,,,,,,,b5510563-a848-4e7e-8075-52f611944ec5,3271,,"[63.8, 34.0]",3879598,83,,,,,1.2432319,,Right Foot,,,,"[70.8, 54.6]",,Ground Pass,,21.756838,,,,,Iago Falqué Silva,7468.0,,,,,,,2,From Throw In,William Vainqueur,23241.0,Center Defensive Midfield,165,AS Roma,229,['8d30fd11-d26d-4110-a72f-7512b887f0e4'],21,,,,,,,,,,,,,,,,,AS Roma,229,00:38:21.514,Pass,
,,,,,,,,,,,,,,,,,,0.817642,,,,,,,,,,,,,e15a4367-5fb0-4432-9f2a-53c3b519fcc7,3275,,"[79.2, 51.6]",3879598,83,,,,,-2.4567714,,Left Foot,,,,"[73.2, 46.7]",,Ground Pass,,7.746612,,,,,William Vainqueur,23241.0,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,165,AS Roma,229,"['6f824b57-f22a-4dc6-b37a-4f346735b01e', 'd5f21039-4c50-452f-8881-3452a8312cb7']",25,,,,,,,,,,,,,,,,,AS Roma,229,00:38:25.667,Pass,True
,,,,,,,,,,,,,,,,,,1.276072,,,,,,,,,,,,,4540835b-b203-48ef-99c1-482d9412d7ed,3278,,"[73.0, 46.9]",3879598,83,,,,,1.2683982,,Right Foot,,,,"[80.3, 70.3]",,Ground Pass,,24.512241,,,,,Mohamed Salah,3531.0,,,,,,,2,From Throw In,William Vainqueur,23241.0,Center Defensive Midfield,165,AS Roma,229,['05abbe93-0265-48c1-8304-9b67a6a85f00'],27,,,,,,,,,,,,,,,,,AS Roma,229,00:38:27.296,Pass,
,,,,,,,,,,,,,,,,,,0.648226,,,,,,,,,,,,,d0858174-a4b6-4ca8-b043-e690c5288368,3282,,"[76.6, 76.0]",3879598,83,,,,,0.27829966,,Left Foot,,,,"[82.9, 77.8]",,Ground Pass,,6.5520988,,,,,Maicon Douglas Sisenando,19299.0,,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Center Forward,165,AS Roma,229,['3ebed2f6-1aad-46b1-88f1-c8141d1cca97'],30,,,,,,,,,,,,,,,,,AS Roma,229,00:38:30.209,Pass,
,,,,,,,,,,,,,,,,,,0.942917,,,,,,,,,,,,,65baa11c-088d-4a3a-9d27-ddf0a54c4cb5,3286,,"[81.5, 77.6]",3879598,83,,,,,-1.706324,,Right Foot,,,,"[80.3, 68.8]",,Ground Pass,,8.881441,,,,,Mohamed Salah,3531.0,,,,,,,2,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,165,AS Roma,229,"['04499a26-d0b4-4229-b55a-2a2b1f0405ec', '1de87bce-c99a-41ac-adb8-7c088fa78d81']",31,,,,,,,,,,,,,,,,,AS Roma,229,00:38:31.391,Pass,True
,,,,,,,,,,,,,,,,,,1.688496,,,,,,,,,,,,,198dfaf4-06f9-435c-9468-d8b27520da95,3290,,"[79.2, 68.3]",3879598,83,,,,,-2.077895,,Left Foot,,,,"[67.2, 46.7]",,Ground Pass,,24.709513,,,,,William Vainqueur,23241.0,,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Center Forward,165,AS Roma,229,['8b08f8ff-ad59-45eb-ae6b-02b3feddcdd4'],33,,,,,,,,,,,,,,,,,AS Roma,229,00:38:33.189,Pass,
,,,,,,,,,,,,,,,,,,1.308065,,,,,,,,,,,,,22ad6fbc-b1b4-4087-aee4-235e114ea718,3293,,"[66.6, 45.6]",3879598,83,,,,,-1.610775,,Right Foot,,,,"[66.0, 30.6]",,Ground Pass,,15.011995,,,,,Antonio Rüdiger,3167.0,,,,,,,2,From Throw In,William Vainqueur,23241.0,Center Defensive Midfield,165,AS Roma,229,['78d99c0c-a86e-480b-80ac-b1e122c0d436'],35,,,,,,,,,,,,,,,,,AS Roma,229,00:38:35.408,Pass,
,,,,,,,,,,,,,,,,,,1.410105,,,,,,,,,,,,,43824ada-a30e-4ec9-b89a-c19f709bb6a0,3295,,"[66.4, 28.7]",3879598,83,,,,,-0.85958606,,Right Foot,,,,"[80.1, 12.8]",,Ground Pass,,20.988092,,,,,Radja Nainggolan,6962.0,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,165,AS Roma,229,['80f43cee-15ae-4f16-b5e3-f6607705efa4'],36,,,,,,,,,,,,,,,,,AS Roma,229,00:38:36.716,Pass,
,,,,,,,,,,,,,,,,,,1.524764,,,,,,,,,,,,,894d27c5-e387-4642-997d-f0a9c32ab416,3298,,"[83.8, 21.8]",3879598,83,,,,,0.7748166,,Right Foot,,,,"[102.9, 40.5]",,High Pass,,26.730133,,,Incomplete,,Mohamed Salah,3531.0,,,,,,,2,From Throw In,Radja Nainggolan,6962.0,Right Center Midfield,165,AS Roma,229,"['a7c83d8b-574f-4dcf-9fd1-bf03e3d5b096', 'ec623fd5-8445-4f9c-adb8-b4ba3879054d']",41,,,,,,,,,,,,,,,,,AS Roma,229,00:38:41.021,Pass,
,,,,,,,,,,,,,,,,,,0.78682,,,,,,,,,,,,,a7c83d8b-574f-4dcf-9fd1-bf03e3d5b096,3300,,"[17.2, 39.6]",3879598,83,,,,,-0.7048276,,Head,,,,"[25.9, 32.2]",,Low Pass,,11.421471,,,,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,,Recovery,2,From Throw In,Andrea Ranocchia,7962.0,Left Center Back,165,AS Roma,229,"['5ee2d7db-f889-4a66-81fe-a2bfb7a833b0', '894d27c5-e387-4642-997d-f0a9c32ab416']",42,,,,,,,,,,,,,,,,,Inter Milan,238,00:38:42.546,Pass,
,,,,,,,,,,,,,,,,,,2.119232,,,,,,,,,,,,,a8b7a7c5-e429-4d1a-b3fa-180eeec6c314,3303,,"[25.7, 32.0]",3879598,83,,,,,0.73336184,,Right Foot,,,,"[35.8, 41.1]",,High Pass,,13.5948515,,,Incomplete,,Rodrigo Sebastián Palacio,7165.0,,,,,,,2,From Throw In,Fredy Alejandro Guarín Vásquez,32807.0,Left Center Midfield,165,AS Roma,229,"['899e8654-8308-4fb2-8a72-83fc38b9040f', '926de7d3-3ce6-4b45-abd8-1e3e3469411e']",43,,,,,,,,,,,,,,,,,Inter Milan,238,00:38:43.378,Pass,
,,,,,,,,,,,,,,,,,,1.981,,,,,,,,,,,,,bd63d0db-0f6e-4003-9e30-ddc867d53155,3312,,"[84.9, 45.2]",3879598,83,,,,,3.031487,,Right Foot,,,,"[65.0, 47.4]",,Ground Pass,,20.021238,,,,,Konstantinos Manolas,7048.0,,,,,,Recovery,2,From Throw In,William Vainqueur,23241.0,Center Defensive Midfield,165,AS Roma,229,"['2f8a8f90-82f9-4713-9b39-5dbc0d84c95e', '30e582c4-0a6e-450a-937b-08db62a04cf5']",47,,,,,,,,,,,,,,,,,AS Roma,229,00:38:47.341,Pass,True
,,,,,,,,,,,,,,,,,,0.8981,,,,,,,,,,,,,f626610d-0616-4ff6-a2ad-0c2a881f37c8,3314,,"[65.0, 47.4]",3879598,83,,,,,0.7214461,,Right Foot,,,,"[75.8, 56.9]",,Ground Pass,,14.383672,,,,,Iago Falqué Silva,7468.0,,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,165,AS Roma,229,['c6acf18d-5d4f-4a41-83f4-11635f33b52d'],49,,,,,,,,,,,,,,,,,AS Roma,229,00:38:49.322,Pass,
,,,,,,,,,,,,,,,,,,1.236983,,,,,,,,,,,,,e3f85633-d44b-4e9e-b307-f5232f34a978,3317,,"[76.6, 59.5]",3879598,83,,,,,1.0910643,,Left Foot,,,,"[84.3, 74.3]",,Ground Pass,,16.683226,,,,,Maicon Douglas Sisenando,19299.0,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,165,AS Roma,229,['1433fc26-958e-4e3c-b1ff-9e03c0ac098f'],52,,,,,,,,,,,,,,,,,AS Roma,229,00:38:52.821,Pass,
,,,,,,,,,,,,,,,,,,0.722214,,,,,,,,,,,,,cef6d491-e1d1-4ede-87ee-8d5b36f560cf,3320,,"[91.5, 76.6]",3879598,83,,,,,-1.9023505,,Right Foot,,,,"[89.4, 70.5]",,Ground Pass,,6.4513564,,,,,Mohamed Salah,3531.0,,,,,,,2,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,165,AS Roma,229,['6c19e49a-6682-43e8-8ad5-b9ccf96fbbf9'],58,,,,,,,,,,,,,,,,,AS Roma,229,00:38:58.242,Pass,
,,,,,,,,,,,,,,,,,,0.891773,,,,,,,,,,,,,96b69b85-eaf3-4e89-8a28-303d3500eaca,3323,,"[88.7, 70.7]",3879598,83,,,,,1.2444375,,Right Foot,,,,"[90.9, 77.2]",,Ground Pass,,6.8622155,,,,,Maicon Douglas Sisenando,19299.0,,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Center Forward,165,AS Roma,229,"['23acc612-99c9-40ca-89fb-63b32610917b', '459aaacc-ed7e-4211-9e65-68a4f73b6b95']",58,,,,,,,,,,,,,,,,,AS Roma,229,00:38:58.964,Pass,True
,,,,,,,,,,,,,,,,,,1.131684,,,,,,,,,,,,,6ffab4eb-964d-4622-93b5-f8d95546f175,3326,,"[90.9, 77.2]",3879598,84,,,,,-2.9063604,,Right Foot,,,,"[78.8, 74.3]",,Ground Pass,,12.442669,,,,,Iago Falqué Silva,7468.0,,,,,,,2,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,165,AS Roma,229,['988b6099-bf96-47fa-bc7c-768b86c41497'],0,,,,,,,,,,,,,,,,,AS Roma,229,00:39:00.551,Pass,
,,,,,,,,,,,,,,,,,,0.809984,,,,,,,,,,,,,c565d1a9-0d53-493b-bb54-743f7aac00bb,3329,,"[78.8, 69.0]",3879598,84,,,,,-0.96072227,,Left Foot,,,,"[86.0, 58.7]",,Ground Pass,,12.56702,,,,,Juan Manuel Iturbe Arévalo,27949.0,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,165,AS Roma,229,['d48f27c0-775a-4019-a8f5-b7f39434d186'],2,,,,,,,,,,,,,,,,,AS Roma,229,00:39:02.574,Pass,
,,,,,,,,,,,,,,,,,,0.729984,,,,,,,,,,,,,90c4e525-b7fd-43c0-a789-40c91562bed3,3333,,"[88.2, 69.3]",3879598,84,,,,,1.2408493,,Left Foot,,,,"[90.7, 76.6]",,Ground Pass,,7.7162166,,,,,Maicon Douglas Sisenando,19299.0,,,,,,,2,From Throw In,Juan Manuel Iturbe Arévalo,27949.0,Left Center Forward,165,AS Roma,229,['1e92ee01-d90d-4c5c-9c2f-b17827c2d2f2'],8,,,,,,,,,,,,,,,,,AS Roma,229,00:39:08.215,Pass,
,,,,,,,,,,,,,,,,,,0.179021,,,,,,,,,,,,,0c08e3e9-daf0-4017-b34e-fb326c7290b6,3336,,"[88.4, 74.4]",3879598,84,,,,,0.0,,Right Foot,,,,"[90.9, 74.4]",,Ground Pass,,2.5,,,Incomplete,,Juan Manuel Iturbe Arévalo,27949.0,,,,,,,2,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,165,AS Roma,229,"['720b2b89-21df-4aeb-b987-9b6f4e7eadd7', '8ddbea8f-4578-4f6b-8be8-c6bc0d89fcc1']",10,,,,,,,,,,,,,,,,,AS Roma,229,00:39:10.545,Pass,
,,,,,,,,,,,,,,,,,,2.336553,,,,,,,,,,,,,486259a7-bcb9-4836-a0b0-813fe01b2019,3339,,"[88.2, 80.0]",3879598,84,,True,,,-2.858896,,,,,,"[67.2, 73.9]",,Low Pass,,21.868013,,,,,Iago Falqué Silva,7468.0,,,,,,Throw-in,2,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,166,AS Roma,229,['350f0d06-0252-4489-ab27-aae97b590fec'],18,,,,,,,,,,,,,,,,,AS Roma,229,00:39:18.298,Pass,
,,,,,,,,,,,,,,,,,,1.294696,,,,,,,,,,,,,2f4937bd-dc67-47e4-890e-354f14631fcc,3341,,"[73.5, 56.4]",3879598,84,,,,,-1.8054186,,Left Foot,,,,"[68.6, 35.9]",,Ground Pass,,21.077477,,,,,William Vainqueur,23241.0,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,166,AS Roma,229,['085f1b82-e12d-4261-8c1f-30a84831e73f'],23,,,,,,,,,,,,,,,,,AS Roma,229,00:39:23.020,Pass,
,,,,,,,,,,,,,,,,,,1.055702,,,,,,,,,,,,,8bd875e6-6333-4849-bd57-db6b92f43e72,3344,,"[71.5, 26.0]",3879598,84,,,,,-1.2120256,,Right Foot,,,,"[77.8, 9.2]",,Ground Pass,,17.942408,,,,,Antonio Rüdiger,3167.0,,,,,,,2,From Throw In,William Vainqueur,23241.0,Center Defensive Midfield,166,AS Roma,229,['4f78d84d-2806-40a9-a107-922a9813312d'],26,,,,,,,,,,,,,,,,,AS Roma,229,00:39:26.042,Pass,
,,,,,,,,,,,,,,,,,,1.780482,,,,,,,,,,,,,c4dfb0dc-806f-45b8-b624-bfd53a261392,3347,,"[77.8, 9.2]",3879598,84,,,,,1.8890747,,Right Foot,,,,"[66.4, 43.8]",,Ground Pass,,36.429657,,,,,Konstantinos Manolas,7048.0,,,,,,,2,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,166,AS Roma,229,['1d78de2b-1417-4799-ba4a-c5a47be4e3da'],29,,,,,,,,,,,,,,,,,AS Roma,229,00:39:29.789,Pass,
,,,,,,,,,,,,,,,,,,1.301518,,,,,,,,,,,,,8cbbf344-7d20-48e7-a48e-599418d0ead8,3350,,"[69.5, 45.9]",3879598,84,,,,,0.79821795,,Right Foot,,,,"[84.9, 61.7]",,Ground Pass,,22.063545,,,,,Mohamed Salah,3531.0,,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,166,AS Roma,229,['50a6e06b-2e1e-47a5-a619-e6ef9e3f1662'],32,,,,,,,,,,,,,,,,,AS Roma,229,00:39:32.906,Pass,
,,,,,,,,,,,,,,,,,,1.382979,,,,,,,,,,,,,aa8f4df8-8f51-40ad-963e-41ac94fbc8a1,3353,,"[102.3, 67.9]",3879598,84,,,,,1.1589891,,Left Foot,,,,"[106.1, 76.6]",,Ground Pass,,9.493682,,,,,Maicon Douglas Sisenando,19299.0,,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Center Forward,166,AS Roma,229,['011687cf-1303-4f60-9954-71b66aeef4cd'],37,,,,,,,,,,,,,,,,,AS Roma,229,00:39:37.554,Pass,
,,,,,,,,,,,,,,,,,,2.005754,,,,,,,,,,,,,f611ec45-70cd-4db3-bf3a-5ca536e5a9b3,3357,,"[105.0, 70.1]",3879598,84,,,,,-0.7753985,,Right Foot,,,,"[115.1, 60.2]",,Ground Pass,,14.142842,,,Incomplete,,Iago Falqué Silva,7468.0,,,,,,,2,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,166,AS Roma,229,"['2d153e80-1ce9-460a-9fdc-a71dd2396462', '4676ee74-9f4a-4757-a3be-a08c4a0824a0', 'ebff25d2-d4bd-48f2-85cb-edda8e001c01']",41,,,,,,,,,,,,,,,,,AS Roma,229,00:39:41.465,Pass,True
,,,,,,,,,,,,,,,,,,1.611773,,,,,,,,,,,,,4044a532-5548-4fc8-98d7-97da4ee22a7a,3360,,"[114.1, 80.0]",3879598,84,,True,,,-2.8131902,,,,,,"[100.6, 75.4]",,Low Pass,,14.262188,,,,,Mohamed Salah,3531.0,,,,,,Throw-in,2,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,167,AS Roma,229,['1566e024-5b18-4e1d-9cf4-749d3312b5c8'],48,,,,,,,,,,,,,,,,,AS Roma,229,00:39:48.141,Pass,
,,,,,,,,,,,,,,,,,,0.731284,,,,,,,,,,,,,27c3d89f-0d0f-41c8-b530-366f52fb4945,3362,,"[102.5, 72.5]",3879598,84,,,,,-2.0483804,,Left Foot,,,,"[96.6, 61.1]",,Ground Pass,,12.836277,,,,,Radja Nainggolan,6962.0,,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Center Forward,167,AS Roma,229,['f3495c67-dd33-4099-8896-dc7430b38ab0'],51,,,,,,,,,,,,,,,,,AS Roma,229,00:39:51.221,Pass,
,,,,,,,,,,,,,,,,,,0.170574,,,,,,,,,,,,,7de6a622-d896-46f5-9ff9-eb0d08c5dec2,3365,,"[110.5, 64.6]",3879598,84,,,,,-1.8717166,,Right Foot,,,,"[109.6, 61.7]",,Ground Pass,,3.0364454,,,Incomplete,,Mohamed Salah,3531.0,,,,,,,2,From Throw In,Radja Nainggolan,6962.0,Right Center Midfield,167,AS Roma,229,"['1768b386-2993-4020-b755-da4df76fcf83', '37ce9505-3f7f-43fa-ae07-f29dfccd56f6']",53,,,,,,,,,,,,,,,,,AS Roma,229,00:39:53.803,Pass,
,,,,,,,,,,,,,,,,,,2.50927,,,,,,,,,,,,,453fb0d2-55e0-4699-99c5-08a373a74c55,3368,,"[12.7, 21.4]",3879598,84,,,,,0.20176235,,Left Foot,,,,"[34.7, 25.9]",,Ground Pass,,22.455511,,,Incomplete,,Rodrigo Sebastián Palacio,7165.0,,,,,,Recovery,2,From Throw In,Geoffrey Kondogbia,6589.0,Center Defensive Midfield,167,AS Roma,229,"['0fa338ca-365b-4178-a814-000b3faf1705', '6e876b2a-39d1-48e8-b57e-db56b6a8239d']",54,,,,,,,,,,,,,,,,,Inter Milan,238,00:39:54.973,Pass,
,,,,,,,,,,,,,,,,,,1.226905,,,,,,,,,,,,,0fa338ca-365b-4178-a814-000b3faf1705,3370,,"[85.4, 54.2]",3879598,84,,,,,2.1641464,,Right Foot,,,,"[79.6, 62.8]",,Ground Pass,,10.373042,,,,,Konstantinos Manolas,7048.0,,,,,,Recovery,2,From Throw In,William Vainqueur,23241.0,Center Defensive Midfield,167,AS Roma,229,"['453fb0d2-55e0-4699-99c5-08a373a74c55', 'f3c3725a-6046-44f6-9e35-ad3cab6ddc1b']",57,,,,,,,,,,,,,,,,,AS Roma,229,00:39:57.483,Pass,
,,,,,,,,,,,,,,,,,,0.961603,,,,,,,,,,,,,453de410-f039-42e7-9530-eb8be6ca126b,3373,,"[79.9, 62.8]",3879598,85,,,,,-0.12161902,,Right Foot,,,,"[88.9, 61.7]",,Ground Pass,,9.066973,,,,,Radja Nainggolan,6962.0,,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,167,AS Roma,229,['3a604d16-3f03-4067-b607-f7dfa3e84214'],0,,,,,,,,,,,,,,,,,AS Roma,229,00:40:00.250,Pass,
,,,,,,,,,,,,,,,,,,1.268791,,,,,,,,,,,,,74fbc249-014e-4d46-86e7-6aa065d28016,3386,,"[45.4, 26.2]",3879598,85,,,,,1.1263771,,Right Foot,,,,"[53.4, 43.0]",,Ground Pass,,18.607525,,,,,William Vainqueur,23241.0,,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,167,AS Roma,229,['b3f0c522-428c-4fe3-a5bd-d81be6867f2d'],12,,,,,,,,,,,,,,,,,AS Roma,229,00:40:12.030,Pass,
,,,,,,,,,,,,,,,,,,0.562868,,,,,,,,,,,,,36b62448-30f7-4a90-ba6e-6b9b66719460,3390,,"[52.9, 42.3]",3879598,85,,,,,1.0276067,,Right Foot,,,,"[59.3, 52.9]",,Ground Pass,,12.382245,,,,,Iago Falqué Silva,7468.0,,,,,,,2,From Throw In,William Vainqueur,23241.0,Center Defensive Midfield,167,AS Roma,229,"['b1e26082-6992-4bea-82bc-0d6d2d9f26ec', 'dd87b558-1ddd-4f5c-9fcc-c2e10397971c']",14,,,,,,,,,,,,,,,,,AS Roma,229,00:40:14.140,Pass,True
,,,,,,,,,,,,,,,,,,1.922026,,,,,,,,,,,,,1cdb8e0f-ed52-4286-8f28-4101f0086e71,3393,,"[55.8, 43.2]",3879598,85,,,,,-1.3620844,,Left Foot,,,,"[63.7, 5.9]",,Ground Pass,,38.12742,,,,,Lucas Digne,6849.0,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,167,AS Roma,229,['f6525296-ab84-4492-a0a3-1851adb52054'],16,,,,,,,,,,,,,,,,,AS Roma,229,00:40:16.993,Pass,
,,,,,,,,,,,,,,,,,,0.8825,,,,,,,,,,,,,afe76cfc-cf67-43bc-931e-c995da443740,3396,,"[65.8, 5.3]",3879598,85,,,,,1.5509969,,Left Foot,,,,"[66.0, 15.4]",,Ground Pass,,10.10198,,,,,Iago Falqué Silva,7468.0,,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,167,AS Roma,229,['4f1f949a-02a9-4030-a34f-de0ddf465036'],22,,,,,,,,,,,,,,,,,AS Roma,229,00:40:22.115,Pass,
,,,,,,,,,,,,,,,,,,1.585621,,,,,,,,,,,,,8bf83baa-d5bf-4898-99bc-273eaf7a1ee0,3399,,"[65.8, 17.1]",3879598,85,,,,,1.9078518,,Left Foot,,,,"[57.6, 40.5]",,Ground Pass,,24.79516,,,,,Konstantinos Manolas,7048.0,,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Center Midfield,167,AS Roma,229,['d3f51e58-5601-441c-9883-be8fb62ea743'],24,,,,,,,,,,,,,,,,,AS Roma,229,00:40:24.896,Pass,
,,,,,,,,,,,,,,,,,,1.126415,,,,,,,,,,,,,e09ac97e-32ee-4cc6-81ad-d8aa0ad2662a,3402,,"[57.4, 40.6]",3879598,85,,,,,1.1504653,,Right Foot,,,,"[63.3, 53.8]",,Ground Pass,,14.458562,,,,,William Vainqueur,23241.0,,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,167,AS Roma,229,['a7660013-c18d-4790-932f-c3706849a080'],27,,,,,,,,,,,,,,,,,AS Roma,229,00:40:27.188,Pass,
,,,,,,,,,,,,,,,,,,1.021675,,,,,,,,,,,,,840a62a2-d9cf-4ebf-8cea-2db43e66e001,3405,,"[68.2, 61.5]",3879598,85,,,,,1.024948,,Right Foot,,,,"[76.4, 75.0]",,Ground Pass,,15.795253,,,,,Maicon Douglas Sisenando,19299.0,,,,,,,2,From Throw In,William Vainqueur,23241.0,Center Defensive Midfield,167,AS Roma,229,['05332327-8a2d-448e-8d2f-5185ddb7f136'],30,,,,,,,,,,,,,,,,,AS Roma,229,00:40:30.561,Pass,
,,,,,,,,,,,,,,,,,,0.857807,,,,,,,,,,,,,8d30a6c8-de04-4439-9f02-7538cbeb7c93,3408,,"[76.6, 74.4]",3879598,85,,,,,-1.3904846,,Right Foot,,,,"[80.1, 55.2]",,Ground Pass,,19.516403,,,,,Radja Nainggolan,6962.0,,,,,,,2,From Throw In,Maicon Douglas Sisenando,19299.0,Right Back,167,AS Roma,229,['524ff700-eff7-4241-b8f5-32006c616a1a'],33,,,,,,,,,,,,,,,,,AS Roma,229,00:40:33.700,Pass,
