50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.83867,,,,,,,,,,,,6e8835a4-8f59-4adb-98ea-4ae8aea5caf0,2291,,,"[67.9, 77.7]",3879542,57,,,,,-1.1401038,,Right Foot,,,,"[71.3, 70.3]",,Ground Pass,,8.143709,,,,Ivan Perišić,5474.0,,,,,,2,Regular Play,Fredy Alejandro Guarín Vásquez,32807.0,Right Center Midfield,112,Inter Milan,238,['6e97532b-119e-404b-b0a2-b26c54c888c3'],22,,,,,,,,,,,,,,,,Inter Milan,238,00:12:22.957,Pass,
,,,,,,,,,,,,,,,,,0.192727,,,,,,,,,,,,5055c374-1c82-4a5d-8d9a-c1c046fcca92,2295,,,"[72.6, 69.9]",3879542,57,,,,,1.1071488,,Left Foot,,,,"[73.5, 71.7]",,Ground Pass,,2.0124612,,Incomplete,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Attacking Midfield,112,Inter Milan,238,"['74a2602e-22a5-4dbe-9179-d830fe7aef47', 'b2137b56-d02d-445e-b9ce-01c3eec54379', 'f08c2b4d-db24-4237-9390-e2fc5b492041']",23,,,,,,,,,,,,,,,,Inter Milan,238,00:12:23.876,Pass,True
,,,,,,,,,,,,,,,,,1.617568,,,,,,,,,,,,998712c6-7473-4cea-a94a-05e01c9e1fbb,2300,,,"[46.6, 9.7]",3879542,57,,,,,1.5707964,,Left Foot,,,,"[46.6, 20.5]",,Ground Pass,,10.8,,,,Federico Viviani,7770.0,,,,,,2,Regular Play,Leandro Greco,32119.0,Left Center Midfield,113,Hellas Verona,226,['973e5779-4cb6-4741-b900-70b4c4261d12'],25,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:25.195,Pass,
,,,,,,,,,,,,,,,,,1.060632,,,,,,,,,,,,a161573d-1582-42cd-b062-df9e3699653e,2304,,,"[45.3, 19.0]",3879542,57,,,,,-0.7194562,,Right Foot,,,,"[56.6, 9.1]",,Ground Pass,,15.023315,,,,Leandro Greco,32119.0,,,,,,2,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,113,Hellas Verona,226,['8396dfce-d216-419a-a430-5d2fcaa53987'],28,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:28.077,Pass,
,,,,,,,,,,,,,,,,,0.182739,,,,,,,,,,,,fa8e60dd-f9eb-4402-898a-bdfbb8837c73,2310,,,"[54.2, 4.8]",3879542,57,,True,,,2.2730532,,Left Foot,,,,"[52.0, 7.4]",,Ground Pass,,3.4058774,,,,Federico Viviani,7770.0,,,,,Free Kick,2,From Free Kick,Michelangelo Albertazzi,386650.0,Left Wing Back,114,Hellas Verona,226,['889ea5c1-51b0-47ef-bca9-8ea1bec5ca31'],39,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:39.475,Pass,
,,,,,,,,,,,,,,,,,1.471274,,,,,,,,,,,,3e09f77f-e33d-4b7f-8059-f268c1f0dbc6,2312,,,"[51.2, 10.6]",3879542,57,,,,,2.1791213,,Left Foot,,,,"[31.7, 38.6]",,High Pass,,34.12111,,,,Vangelis Moras,31488.0,,,,,,2,From Free Kick,Federico Viviani,7770.0,Center Defensive Midfield,114,Hellas Verona,226,['b53e41a3-c7ac-4fd8-b2d6-7fa861e8440f'],40,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:40.189,Pass,
,,,,,,,,,,,,,,,,,1.695763,,,,,,,,,,,,ca737e4c-3bea-47ed-92a0-dfa73600c420,2316,,,"[31.5, 39.9]",3879542,57,,,,,1.4665729,,Right Foot,,,,"[34.0, 63.8]",,Ground Pass,,24.030397,,,,Matteo Bianchetti,8421.0,,,,,,2,From Free Kick,Vangelis Moras,31488.0,Center Back,114,Hellas Verona,226,['7dc54c92-41a1-449a-9af7-7d1c2d8c9be3'],43,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:43.244,Pass,
,,,,,,,,,,,,,,,,,1.124866,,,,,,,,,,,,ec9a5eb1-86a1-42c9-a5b4-276db0b53f7d,2319,,,"[43.0, 68.4]",3879542,57,,,,,0.57169086,,Right Foot,,,,"[57.3, 77.6]",,Ground Pass,,17.003822,,,,Eros Pisano,11342.0,,,,,,2,From Free Kick,Matteo Bianchetti,8421.0,Right Center Back,114,Hellas Verona,226,['1723efbe-f57a-483f-ac37-00e485d85438'],47,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:47.037,Pass,
,,,,,,,,,,,,,,,,,2.197815,,,,,,,,,,,,c91f780b-8a18-4458-a972-8d459769021a,2322,,,"[57.3, 77.6]",3879542,57,,,,,-0.6116575,,Left Foot,,,,"[86.1, 57.4]",,High Pass,,35.177834,,Pass Offside,,Juan Ignacio Gómez Taleb,386651.0,,,,,,2,From Free Kick,Eros Pisano,11342.0,Right Wing Back,114,Hellas Verona,226,['49f27ab0-3890-41ad-ab82-c97044cd757c'],48,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:48.368,Pass,
,,,,,,,,,,,,,,,,,2.755192,,,,,,,,,,,,bf422915-c083-4830-b94c-71f211e9d922,2324,,,"[34.0, 22.2]",3879542,58,,True,,,1.2722974,,Left Foot,,,,"[44.8, 57.3]",,High Pass,,36.72397,,,,Davide Santon,6999.0,,,,,Free Kick,2,From Free Kick,Gary Alexis Medel Soto,16453.0,Left Center Back,115,Inter Milan,238,['58852ca0-892e-4883-8c36-bafb9359ae3f'],5,,,,,,,,,,,,,,,,Inter Milan,238,00:13:05.027,Pass,
,,,,,,,,,,,,,,,,,1.506733,,,,,,,,,,,,e98a9a07-55cd-494f-8394-5abd9e9ff64d,2326,,,"[48.4, 63.4]",3879542,58,,,,,0.969562,,Left Foot,,,,"[56.7, 75.5]",,Ground Pass,,14.673104,,,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,,2,From Free Kick,Davide Santon,6999.0,Right Back,115,Inter Milan,238,['8aa4fe5f-6f11-4f50-9a26-125de85db5e6'],9,,,,,,,,,,,,,,,,Inter Milan,238,00:13:09.509,Pass,
,,,,,,,,,,,,,,,,,1.606314,,,,,,,,,,,,6a67726b-10ba-48e6-81c4-a8743c432dde,2329,,,"[57.7, 75.8]",3879542,58,,,,,-2.493058,,Right Foot,,,,"[48.2, 68.6]",,Ground Pass,,11.920151,,,,Davide Santon,6999.0,,,,,,2,From Free Kick,Fredy Alejandro Guarín Vásquez,32807.0,Right Center Midfield,115,Inter Milan,238,['e32dbe0a-16e8-4d69-92fd-bc82c0725884'],14,,,,,,,,,,,,,,,,Inter Milan,238,00:13:14.261,Pass,
,,,,,,,,,,,,,,,,,0.940235,,,,,,,,,,,,762696b0-3761-431c-b519-662633e9d6ed,2332,,,"[48.2, 68.6]",3879542,58,,,,,-2.0567527,,Right Foot,,,,"[37.9, 49.1]",,Ground Pass,,22.053118,,,,João Miranda de Souza Filho,5551.0,,,,,,2,From Free Kick,Davide Santon,6999.0,Right Back,115,Inter Milan,238,['4f9c2e59-72a0-4ae9-90ef-4ea7eae0b254'],16,,,,,,,,,,,,,,,,Inter Milan,238,00:13:16.476,Pass,
,,,,,,,,,,,,,,,,,1.415262,,,,,,,,,,,,3c0c0efe-fcbd-4104-90a0-17371e71f93e,2335,,,"[37.9, 49.0]",3879542,58,,,,,-1.2100201,,Right Foot,,,,"[48.2, 21.7]",,Ground Pass,,29.178417,,,,Gary Alexis Medel Soto,16453.0,,,,,,2,From Free Kick,João Miranda de Souza Filho,5551.0,Right Center Back,115,Inter Milan,238,['1cdd1a91-1a3e-4999-a828-b4c4f4cc7f26'],18,,,,,,,,,,,,,,,,Inter Milan,238,00:13:18.478,Pass,
,,,,,,,,,,,,,,,,,1.555627,,,,,,,,,,,,44b77d1e-4fea-4b97-b39d-648dd65a383f,2338,,,"[51.0, 21.2]",3879542,58,,,,,-0.9495518,,Right Foot,,,,"[64.6, 2.2]",,Ground Pass,,23.365788,,,,Alex Nicolao Telles,11183.0,,,,,,2,From Free Kick,Gary Alexis Medel Soto,16453.0,Left Center Back,115,Inter Milan,238,['d395d5b5-6ed9-4a38-b976-27c4ac8593a8'],22,,,,,,,,,,,,,,,,Inter Milan,238,00:13:22.959,Pass,
,,,,,,,,,,,,,,,,,0.83576,,,,,,,,,,,,45587984-ec6e-4a2a-8a04-3627d3400c4b,2341,,,"[64.6, 2.2]",3879542,58,,,,,0.6034335,,Left Foot,,,,"[72.0, 7.3]",,Ground Pass,,8.987213,,,,Stevan Jovetić,3434.0,,,,,,2,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,115,Inter Milan,238,['a59b76b6-b11c-4e13-a7bc-aba2515c6bd0'],25,,,,,,,,,,,,,,,,Inter Milan,238,00:13:25.571,Pass,
,,,,,,,,,,,,,,,,,0.987245,,,,,,,,,,,,57646555-98ac-481b-b515-2f8123a5614c,2347,,,"[69.0, 8.9]",3879542,58,,,,,3.078613,,Right Foot,,,,"[57.9, 9.6]",,Ground Pass,,11.12205,,,,Gary Alexis Medel Soto,16453.0,,,,,Free Kick,2,From Free Kick,Felipe Melo de Carvalho,25430.0,Center Defensive Midfield,116,Inter Milan,238,['fe44f202-dbc9-4249-845f-8513927327ac'],41,,,,,,,,,,,,,,,,Inter Milan,238,00:13:41.591,Pass,
,,,,,,,,,,,,,,,,,0.887733,,,,,,,,,,,,81ef1720-ce99-4b2e-8042-230d04093de2,2350,,,"[57.4, 9.6]",3879542,58,,,,,-0.4685737,,Right Foot,,,,"[65.5, 5.5]",,Ground Pass,,9.078547,,,,Felipe Melo de Carvalho,25430.0,,,,,,2,From Free Kick,Gary Alexis Medel Soto,16453.0,Left Center Back,116,Inter Milan,238,['4d0029e8-93bb-477a-9596-ca13c7ba7e67'],43,,,,,,,,,,,,,,,,Inter Milan,238,00:13:43.548,Pass,
,,,,,,,,,,,,,,,,,2.202848,,,,,,,,,,,,83ea6f3b-cb11-4f90-8ba5-962d0f55da0c,2354,,,"[63.8, 5.0]",3879542,58,,,,,2.0905292,,Right Foot,,,,"[42.8, 41.7]",,Ground Pass,,42.283447,,,,João Miranda de Souza Filho,5551.0,,,,,,2,From Free Kick,Felipe Melo de Carvalho,25430.0,Center Defensive Midfield,116,Inter Milan,238,['931d3e03-e66c-4039-9ecc-19ed558e54fb'],45,,,,,,,,,,,,,,,,Inter Milan,238,00:13:45.555,Pass,
,,,,,,,,,,,,,,,,,1.493327,,,,,,,,,,,,25cc6b5b-59bb-471e-aea1-e12499cf553f,2357,,,"[43.0, 41.7]",3879542,58,,,,,-1.2765617,,Right Foot,,,,"[50.0, 18.6]",,Ground Pass,,24.137316,,,,Gary Alexis Medel Soto,16453.0,,,,,,2,From Free Kick,João Miranda de Souza Filho,5551.0,Right Center Back,116,Inter Milan,238,['d708c6b2-f166-4511-9e6d-9078823665fd'],49,,,,,,,,,,,,,,,,Inter Milan,238,00:13:49.306,Pass,
,,,,,,,,,,,,,,,,,0.840734,,,,,,,,,,,,51a94a7e-418e-4d93-ba57-9ab56d9b8a0a,2360,,,"[56.6, 3.3]",3879542,58,,,,,0.5322095,,Right Foot,,,,"[65.6, 8.6]",,Ground Pass,,10.444615,,,,Ivan Perišić,5474.0,,,,,,2,From Free Kick,Gary Alexis Medel Soto,16453.0,Left Center Back,116,Inter Milan,238,['7f958864-98da-468a-bcee-42ec44a3daa2'],53,,,,,,,,,,,,,,,,Inter Milan,238,00:13:53.636,Pass,
,,,,,,,,,,,,,,,,,2.383565,,,,,,,,,,,,44e1ef61-5eb3-4bf8-ab0a-cb6417a59ae9,2364,,,"[71.5, 5.3]",3879542,58,,,,,-0.16065864,,Right Foot,,,,"[96.8, 1.2]",,Ground Pass,,25.63006,,,,Alex Nicolao Telles,11183.0,,,,,,2,From Free Kick,Ivan Perišić,5474.0,Left Attacking Midfield,116,Inter Milan,238,"['16bc269d-9ad6-4bb1-9ca6-2c74d11ca143', 'fcdc6462-373b-4496-a082-68ed01ee5a85']",55,,,,,,,,,,,,,,,,Inter Milan,238,00:13:55.768,Pass,True
,,,,,,,,,,,,,,,,,0.645408,,,,,,,,,,,,c57e884b-c790-4a51-8264-0d37a2d737fa,2368,,,"[116.0, 13.7]",3879542,59,,,,,2.0027924,,Left Foot,,,,"[108.9, 29.1]",,High Pass,,16.95789,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,2,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,116,Inter Milan,238,"['21312bc6-e60e-44a9-a8b8-f635098eb3c9', '749a46a4-e344-46a8-ba01-36cc2990b965', 'ca5d4b0b-6ef3-4852-ae10-29ad052fbf60']",0,,,,,,,,,,,,,,,,Inter Milan,238,00:14:00.788,Pass,True
,,,,,,,,,,,,,,,,,0.84504,,,,,,,,,,,,ab692ad4-b060-43c1-8124-dfb8ec41aeb0,2379,,,"[109.4, 67.5]",3879542,59,,,,,-1.6014615,,Right Foot,,,,"[108.9, 51.2]",,Ground Pass,,16.307667,,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,2,From Free Kick,Fredy Alejandro Guarín Vásquez,32807.0,Right Center Midfield,116,Inter Milan,238,['bf79a7da-8783-441b-a9f1-a31317db484c'],14,,,,,,,,,,,,,,,,Inter Milan,238,00:14:14.098,Pass,
,,,,,,,,,,,,,,,,,2.428032,,,,,,,,,,,,92d9f150-3fa5-4469-8ca9-99488fdcf53b,2383,,,"[108.6, 50.1]",3879542,59,,,,,2.888749,,Right Foot,,,,"[87.7, 55.5]",,High Pass,,21.586338,,,,Felipe Melo de Carvalho,25430.0,,,,,,2,From Free Kick,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,116,Inter Milan,238,"['1ea8aaa0-4af1-4ff5-88ac-dcf5325dbc1d', 'd644f1b1-2f38-43a2-9f82-882282e21add']",15,,,,,,,,,,,,,,,,Inter Milan,238,00:14:15.004,Pass,True
,,,,,,,,,,,,,,,,,0.486326,,,,,,,,,,,,20d1cc68-2590-430c-a5f5-1188d89086da,2386,,,"[87.7, 55.5]",3879542,59,,,,,-0.2466234,,Right Foot,,,,"[102.0, 51.9]",,Ground Pass,,14.746186,,,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,,2,From Free Kick,Felipe Melo de Carvalho,25430.0,Center Defensive Midfield,116,Inter Milan,238,['0d430577-fc70-42be-bc3e-b705da62efde'],18,,,,,,,,,,,,,,,,Inter Milan,238,00:14:18.339,Pass,
,,,,,,,,,,,,,,,,,0.280211,,,,,,,,,,,,d2ad2cbf-0f08-49c7-80f2-ae3e20ab5aca,2390,,,"[100.2, 50.1]",3879542,59,,,,,1.2242575,,Right Foot,,,,"[101.5, 53.7]",,Ground Pass,,3.8275318,,Incomplete,,Stevan Jovetić,3434.0,,,,,,2,From Free Kick,Fredy Alejandro Guarín Vásquez,32807.0,Right Center Midfield,116,Inter Milan,238,"['03e8eff3-7ebe-42b1-809b-226532ff49fc', 'c0c3ffbe-7a0b-4cd0-aad4-ae8b3f94bb50']",20,,,,,,,,,,,,,,,,Inter Milan,238,00:14:20.643,Pass,
,,,,,,,,,,,,,,,,,0.414881,,,,,,,,,,,,d36064a6-f8c6-4188-9ebb-4c0e955eaf89,2400,,,"[94.2, 53.9]",3879542,59,,,,,-1.5707964,bfce4dcd-c2ca-4e1d-8eee-f4be14708b9b,Right Foot,,,,"[94.2, 48.3]",,Ground Pass,,5.6,,,,Ivan Perišić,5474.0,True,,,,,2,From Free Kick,Stevan Jovetić,3434.0,Right Attacking Midfield,116,Inter Milan,238,"['390d73a7-66ff-4fbb-bcbe-4f1a00d2bc71', 'fa78da57-06a8-4c7e-b627-902a09023058']",24,,,,,,,,,,,,,,,,Inter Milan,238,00:14:24.434,Pass,True
,,,,,,,,,,,,,,,,,3.453289,,,,,,,,,,,,eb3cb535-5972-498a-9e24-fe285c411d12,2405,,,"[7.0, 36.1]",3879542,59,,,,,-0.29333442,,Left Foot,,,,"[65.6, 18.4]",,High Pass,,61.214787,,Incomplete,,Juan Ignacio Gómez Taleb,386651.0,,,,,Goal Kick,2,From Goal Kick,Rafael de Andrade Bittencourt Pinheiro,9887.0,Goalkeeper,117,Hellas Verona,226,"['4d7db817-8b96-4fe2-88a6-abb007b5bda4', 'a12bceb7-44f8-4f9b-a992-c84eef7299b5']",52,,,,,,,,,,,,,,,,Hellas Verona,226,00:14:52.795,Pass,
,,,,,,,,,,,,,,,,,1.147582,,,,,,,,,,,,de523e65-d736-4447-91fb-6c5b61a31ef7,2414,,,"[65.9, 53.2]",3879542,59,,,,,-2.1309178,,Right Foot,,,,"[62.2, 47.3]",,Ground Pass,,6.9641943,,,,Geoffrey Kondogbia,6589.0,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Center Defensive Midfield,118,Inter Milan,238,['dfb58117-18dd-47a1-938f-a895012d062f'],59,,,,,,,,,,,,,,,,Inter Milan,238,00:14:59.811,Pass,
,,,,,,,,,,,,,,,,,1.166221,,,,,,,,,,,,2541a943-5a55-4eff-8a00-cda6a68f0837,2419,,,"[61.8, 45.8]",3879542,60,,True,,,1.1587334,,Right Foot,,,,"[68.4, 60.9]",,Ground Pass,,16.479382,,,,Davide Santon,6999.0,,,,,Free Kick,2,From Free Kick,Felipe Melo de Carvalho,25430.0,Center Defensive Midfield,119,Inter Milan,238,['3b6e44f0-8451-4fc0-b132-8c5ecf50ee0f'],32,,,,,,,,,,,,,,,,Inter Milan,238,00:15:32.422,Pass,
,,,,,,,,,,,,,,,,,1.722768,,,,,,,,,,,,a87a453a-9a51-4b7d-8a62-45556b813994,2422,,,"[63.8, 59.1]",3879542,60,,,,,-2.8772116,,Right Foot,,,,"[45.7, 54.2]",,Ground Pass,,18.751534,,,,João Miranda de Souza Filho,5551.0,,,,,,2,From Free Kick,Davide Santon,6999.0,Right Back,119,Inter Milan,238,['1026e5ef-5b03-4796-b4c1-c0f82fe020f1'],34,,,,,,,,,,,,,,,,Inter Milan,238,00:15:34.219,Pass,
,,,,,,,,,,,,,,,,,2.723219,,,,,,,,,,,,ca834379-610f-44b8-b45c-62959c922c98,2425,,,"[36.2, 49.9]",3879542,60,,,,,-2.6461878,,Right Foot,,,,"[7.7, 34.5]",,Ground Pass,,32.3946,,,,Samir Handanovič,7001.0,,,,,,2,From Free Kick,João Miranda de Souza Filho,5551.0,Right Center Back,119,Inter Milan,238,['7896e4bd-0c73-4365-b053-4203a48c5df2'],37,,,,,,,,,,,,,,,,Inter Milan,238,00:15:37.598,Pass,
,,,,,,,,,,,,,,,,,3.402768,,,,,,,,,,,,e699fe93-1223-4ec8-876e-647163b4e107,2429,,,"[11.3, 34.2]",3879542,60,,,,,-0.20219004,,Right Foot,,,,"[67.4, 22.7]",,High Pass,,57.26657,,Incomplete,,Ivan Perišić,5474.0,,,,,,2,From Free Kick,Samir Handanovič,7001.0,Goalkeeper,119,Inter Milan,238,"['2111f159-2711-4290-81ff-6561e22805cc', '3b6800e3-bc50-44fa-be19-79e685a31223', '3c5aefdd-c52f-4e30-a6e9-ac70fd944a7a']",44,,,,,,,,,,,,,,,,Inter Milan,238,00:15:44.019,Pass,True
,,,,,,,,,,,,,,,,,0.728084,,,,,,,,,,,,0b8052d1-9afe-4ece-8b49-3367d97d80ec,2435,,,"[53.7, 48.7]",3879542,60,,,,,-1.1183214,,Right Foot,,,,"[60.7, 34.3]",,Ground Pass,,16.011246,,,,Leandro Greco,32119.0,,,,,,2,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,120,Hellas Verona,226,['eb570ede-ab4c-43f5-9960-86ead0e9061c'],50,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:50.212,Pass,
,,,,,,,,,,,,,,,,,1.509104,,,,,,,,,,,,0515b8e2-8b6d-4dd9-be1a-bd80f05a910a,2439,,,"[60.6, 36.9]",3879542,60,,,,,-0.28867438,,Left Foot,,,,"[77.1, 32.0]",,Ground Pass,,17.212206,,,,Luca Siligardi,11494.0,,,,,,2,Regular Play,Leandro Greco,32119.0,Left Center Midfield,120,Hellas Verona,226,"['7918760b-1fdc-4e48-addb-6ee059a5fce3', 'd113aad3-9348-45be-887c-7c5361da3d07']",52,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:52.202,Pass,True
,,,,,,,,,,,,,,,,,1.52685,,,,,,,,,,,,698321fb-630f-410e-a96c-22445968e2d6,2441,,,"[77.0, 31.8]",3879542,60,,,,,-2.097275,,Left Foot,,,,"[63.4, 8.4]",,Ground Pass,,27.065107,,,,Michelangelo Albertazzi,386650.0,,,,,,2,Regular Play,Luca Siligardi,11494.0,Right Center Forward,120,Hellas Verona,226,['b12bb685-90c7-4a04-8314-9b29a0ce6c5d'],53,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:53.712,Pass,
,,,,,,,,,,,,,,,,,0.965434,,,,,,,,,,,,e587d2f0-277c-420b-b504-70db1303078a,2444,,,"[66.1, 9.1]",3879542,60,,,,,1.6284248,,Right Foot,,,,"[65.5, 19.5]",,Ground Pass,,10.417294,,,,Leandro Greco,32119.0,,,,,,2,Regular Play,Michelangelo Albertazzi,386650.0,Left Wing Back,120,Hellas Verona,226,['15d344cc-8d90-4197-a0e6-b094817771ac'],56,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:56.376,Pass,
,,,,,,,,,,,,,,,,,1.731938,,,,,,,,,,,,53287116-4cf1-4821-b2e7-a3218f185f86,2447,,,"[65.2, 20.0]",3879542,60,,,,,-1.5216556,,Left Foot,,,,"[65.8, 7.8]",,Ground Pass,,12.2147455,,,,Michelangelo Albertazzi,386650.0,,,,,,2,Regular Play,Leandro Greco,32119.0,Left Center Midfield,120,Hellas Verona,226,['66368cbb-9d76-41ca-a7f3-b597baa7877c'],58,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:58.062,Pass,
,,,,,,,,,,,,,,,,,1.445947,,,,,,,,,,,,dbe511af-ab12-45a5-ba9f-9c3ce9bc8bce,2450,,,"[65.8, 7.7]",3879542,61,,,,,1.9244995,,Left Foot,,,,"[58.6, 27.2]",,Ground Pass,,20.786776,,,,Federico Viviani,7770.0,,,,,,2,Regular Play,Michelangelo Albertazzi,386650.0,Left Wing Back,120,Hellas Verona,226,['e3be1f33-41fa-446a-a97a-d4990a8129d7'],0,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:00.148,Pass,
,,,,,,,,,,,,,,,,,2.271383,,,,,,,,,,,,f881eb5a-3d51-4d7d-b95f-c0f2642fee31,2453,,,"[58.6, 27.2]",3879542,61,,,,,1.6192433,,Right Foot,,,,"[57.0, 60.2]",,Ground Pass,,33.038765,,,,Matteo Bianchetti,8421.0,,,,,,2,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,120,Hellas Verona,226,['0b07b910-df01-4abf-90d8-360ca5fd9d42'],2,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:02.543,Pass,
,,,,,,,,,,,,,,,,,1.425447,,,,,,,,,,,,b01efeef-5188-4876-b391-f2ab0f123369,2456,,,"[57.9, 63.0]",3879542,61,,,,,0.7568345,,Right Foot,,,,"[72.3, 76.6]",,Ground Pass,,19.80707,,,,Eros Pisano,11342.0,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,120,Hellas Verona,226,['e5a859e4-b29c-4548-a819-e765960db281'],5,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:05.614,Pass,
,,,,,,,,,,,,,,,,,1.956244,,,,,,,,,,,,7636a8cd-4a59-43f7-9749-4d786b269f2c,2459,,,"[72.3, 76.4]",3879542,61,,,,,-2.4227626,,Right Foot,,,,"[64.3, 69.4]",,Ground Pass,,10.630146,,,,Matteo Bianchetti,8421.0,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Wing Back,120,Hellas Verona,226,['a9096610-c7cc-4d3a-b0e8-891916a5241d'],7,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:07.597,Pass,
,,,,,,,,,,,,,,,,,1.327697,,,,,,,,,,,,26842550-d57c-4881-80f3-90b0c1d8ed7e,2462,,,"[69.9, 69.4]",3879542,61,,,,,-2.3097882,,Right Foot,,,,"[54.5, 52.5]",,Ground Pass,,22.864164,,,,Vangelis Moras,31488.0,,,,,,2,Regular Play,Matteo Bianchetti,8421.0,Right Center Back,120,Hellas Verona,226,['7f75cf23-0533-4fee-ac56-a1b182409445'],11,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:11.373,Pass,
,,,,,,,,,,,,,,,,,0.607681,,,,,,,,,,,,07543f2e-8481-4547-96fb-fc69bb3ac6fe,2465,,,"[54.5, 52.5]",3879542,61,,,,,0.23008615,,Left Foot,,,,"[65.6, 55.1]",,Ground Pass,,11.400438,,,,Federico Viviani,7770.0,,,,,,2,Regular Play,Vangelis Moras,31488.0,Center Back,120,Hellas Verona,226,['73ea9fa6-4db8-4b13-a8ea-2f5cef270db9'],12,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:12.717,Pass,
,,,,,,,,,,,,,,,,,1.639399,,,,,,,,,,,,18e76f94-d77f-42d8-8cce-84948014db1e,2468,,,"[68.6, 53.3]",3879542,61,,,,,0.8901348,,Right Foot,,,,"[85.2, 73.8]",,Ground Pass,,26.37821,,,,Jacopo Sala,7020.0,,,,,,2,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,120,Hellas Verona,226,['f5c602f1-c031-4c6b-bd73-5d5fc9789c8e'],15,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:15.953,Pass,
,,,,,,,,,,,,,,,,,0.968614,,,,,,,,,,,,8f316a32-33e0-4c08-bff1-576b5616a530,2471,,,"[85.2, 73.8]",3879542,61,,,,,0.41106454,,Right Foot,,,,"[93.0, 77.2]",,Ground Pass,,8.508819,,,,Eros Pisano,11342.0,,,,,,2,Regular Play,Jacopo Sala,7020.0,Right Center Midfield,120,Hellas Verona,226,['dbf34cf2-b01e-45cd-bc91-81744896ff86'],18,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:18.714,Pass,
,,,,,,,,,,,,,,,,,1.308804,,,,,,,,,,,,982c0d4e-93f7-4325-9590-ce0d00e295f9,2474,,,"[92.2, 76.9]",3879542,61,,,,,-2.408356,,Right Foot,,,,"[79.1, 65.1]",,Ground Pass,,17.63094,,,,Federico Viviani,7770.0,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Wing Back,120,Hellas Verona,226,['bc97c407-4c9f-4776-82b3-af6aace8c1f1'],21,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:21.466,Pass,
