50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.03646,,,,,,,,,,,,,9325eeb5-934c-4b9f-8d7e-5e080eb239b9,3345,,"[34.0, 37.1]",3879580,84,,,,2.021665,,Right Foot,,,,"[27.9, 49.7]",,High Pass,,13.998928,,,,Alberto Grassi,6952.0,,,,,,2,Regular Play,Jasmin Kurtič,6941.0,Left Defensive Midfield,177,Atalanta,228,['b6c30375-faf2-4884-a1e4-193be68de25d'],24,,,,,,,,,,,,,,,,Atalanta,228,00:39:24.435,Pass,
,,,,,,,,,,,,,,,,,,3.493275,,,,,,,,,,,,,a1cc3166-8fac-402f-86c2-ddde76b9b323,3348,,"[27.9, 49.7]",3879580,84,,,,-0.9313508,,Left Foot,,,,"[48.5, 22.0]",,High Pass,,34.520283,,Incomplete,,Alejandro Darío Gómez,7006.0,,,,,,2,Regular Play,Alberto Grassi,6952.0,Right Back,177,Atalanta,228,"['25b4e56d-81b2-4b28-b923-8f180d226287', '9a95b57a-ec7f-4db5-801c-8bd204bd5a60']",26,,,,,,,,,,,,,,,,Atalanta,228,00:39:26.304,Pass,
,,,,,,,,,,,,,,,,,,2.858841,,,,,,,,,,,,,9a95b57a-ec7f-4db5-801c-8bd204bd5a60,3350,,"[71.6, 58.1]",3879580,84,,,,-0.41106454,,Head,,,,"[83.3, 53.0]",,High Pass,,12.763228,,Unknown,,Sami Khedira,5566.0,,,,,Recovery,2,Regular Play,Simone Padoin,7952.0,Right Back,177,Atalanta,228,"['a1cc3166-8fac-402f-86c2-ddde76b9b323', 'f03cfbb6-d41d-4d1b-9090-426401816139']",29,,,,,,,,,,,,,,,,Juventus,224,00:39:29.797,Pass,
,,,,,,,,,,,,,,,,,,2.019189,,,,,,,,,,,,,13116401-d740-48f7-a7cd-61be44346364,3353,,"[38.3, 27.9]",3879580,84,,,True,-1.2270527,,,,,,"[44.6, 10.3]",,Low Pass,,18.693583,,Incomplete,,Boukary Dramé,11722.0,,,,,Recovery,2,Regular Play,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,177,Atalanta,228,"['28429f7b-141e-467f-bea0-2c0e444faf5b', '32f8839d-a489-4bed-bbf1-d5458aaec762', 'e3a3befe-4398-4e23-ae7a-1ebf13436c6f']",32,,,,,,,,,,,,,,,,Atalanta,228,00:39:32.679,Pass,True
,,,,,,,,,,,,,,,,,,0.767093,,,,,,,,,,,,,85f64b62-ba19-441e-9440-029a2c946f1d,3357,,"[43.5, 0.1]",3879580,84,True,,,0.7051113,,,,,,"[52.9, 8.1]",,Low Pass,,12.343419,,,,Jasmin Kurtič,6941.0,,,,,Throw-in,2,From Throw In,Boukary Dramé,11722.0,Left Back,178,Atalanta,228,['7e670e7c-a354-484e-b8d4-d6c5aac7f028'],41,,,,,,,,,,,,,,,,Atalanta,228,00:39:41.902,Pass,
,,,,,,,,,,,,,,,,,,3.065957,,,,,,,,,,,,,e3050cf8-1532-4a40-8bce-c764c8082ba7,3359,,"[54.8, 9.6]",3879580,84,,,,1.6559787,,Right Foot,,,,"[50.3, 62.3]",,High Pass,,52.891777,,,,Alberto Grassi,6952.0,,True,,,,2,From Throw In,Jasmin Kurtič,6941.0,Left Defensive Midfield,178,Atalanta,228,['777b05ab-1a75-41e3-adc7-596cdae46d9c'],47,,,,,,,,,,,,,,,,Atalanta,228,00:39:47.606,Pass,
,,,,,,,,,,,,,,,,,,1.250511,,,,,,,,,,,,,100a548e-07d3-4418-bdd7-d14253bf0f1f,3362,,"[55.7, 69.7]",3879580,84,,,,-2.335277,,Right Foot,,,,"[44.0, 57.5]",,Ground Pass,,16.90355,,,,Andrea Masiello,6992.0,,,,,,2,From Throw In,Alberto Grassi,6952.0,Right Back,178,Atalanta,228,['8f5cea53-67ca-4779-8925-3a8bf4770ee0'],53,,,,,,,,,,,,,,,,Atalanta,228,00:39:53.203,Pass,
,,,,,,,,,,,,,,,,,,1.733523,,,,,,,,,,,,,ba095151-9efc-4f7a-9744-50fbc480fa72,3366,,"[43.5, 56.8]",3879580,84,,,,0.56727505,,Right Foot,,,,"[67.2, 71.9]",,High Pass,,28.1016,,Incomplete,,Marco D''Alessandro,8184.0,,,,,,2,From Throw In,Andrea Masiello,6992.0,Right Center Back,178,Atalanta,228,"['2060849d-e3fe-4769-9a6d-78217c9b6b66', '6001b4f7-140f-4a7a-a799-11ccbe24d4fe', '926746a3-f7d8-4f70-92bb-de5c6ec171e7']",55,,,,,,,,,,,,,,,,Atalanta,228,00:39:55.571,Pass,True
,,,,,,,,,,,,,,,,,,0.828428,,,,,,,,,,,,,09f39723-85d4-42a0-9cd4-3177c8b80b67,3371,,"[75.3, 35.2]",3879580,85,,,,-0.4789136,,Right Foot,,,,"[85.7, 29.8]",,Ground Pass,,11.718362,,Incomplete,,Álvaro Borja Morata Martín,3477.0,,,,,Recovery,2,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,178,Atalanta,228,"['5bfa715d-bf2e-46cf-89aa-a9527a4aaa14', 'ea1816ff-3fa3-4011-94c3-a02ff4a213e9']",0,,,,,,,,,,,,,,,,Juventus,224,00:40:00.312,Pass,
,,,,,,,,,,,,,,,,,,1.653913,,,,,,,,,,,,,7f16e648-75e8-41c5-bcf3-2dfb97322d4c,3376,,"[38.8, 50.3]",3879580,85,,,,-0.96671796,,Right Foot,,,,"[53.5, 29.0]",,Ground Pass,,25.880108,,,,Jasmin Kurtič,6941.0,,,,,,2,From Throw In,Andrea Masiello,6992.0,Right Center Back,178,Atalanta,228,['5085bf03-e9a6-40f1-acea-6fe159b6a132'],2,,,,,,,,,,,,,,,,Atalanta,228,00:40:02.472,Pass,
,,,,,,,,,,,,,,,,,,1.361275,,,,,,,,,,,,,e2151fe5-35b7-42b2-8067-acbdceae159e,3379,,"[63.5, 19.6]",3879580,85,,,,-0.8487573,,Right Foot,,,,"[79.0, 2.0]",,Ground Pass,,23.452291,,,,Alejandro Darío Gómez,7006.0,,,,,,2,From Throw In,Jasmin Kurtič,6941.0,Left Defensive Midfield,178,Atalanta,228,['124de11c-6a54-4d90-b1ea-5907624356ac'],6,,,,,,,,,,,,,,,,Atalanta,228,00:40:06.150,Pass,
,,,,,,,,,,,,,,,,,,0.231077,,,,,,,,,,,,,68b35c47-0227-437d-91f5-c350fa83cda0,3382,,"[97.2, 15.7]",3879580,85,,,,0.6248862,,Right Foot,,,,"[103.3, 20.1]",,High Pass,,7.521303,,Incomplete,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,,2,From Throw In,Alejandro Darío Gómez,7006.0,Left Midfield,178,Atalanta,228,"['14d9363a-1dcf-4422-9fab-8a5cebb7428b', 'b452e381-4abf-41f8-974d-a7a1fe58dae1']",11,,,,,,,,,,,,,,,,Atalanta,228,00:40:11.353,Pass,
,,,,,,,,,,,,,,,,,,0.707827,,,,,,,,,,,,,875eac9a-dd70-4d62-b21c-3b4762f5ebc7,3389,,"[97.7, 30.3]",3879580,85,,,,-0.16514868,,Left Foot,,,,"[105.5, 29.0]",,Low Pass,,7.9075913,,Incomplete,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,,2,From Throw In,Jasmin Kurtič,6941.0,Left Defensive Midfield,178,Atalanta,228,"['369c756d-24d7-4182-8411-28c8aedc489a', 'b7f386e7-d189-4b07-89b9-9b633f514b04', 'efd4f890-bd55-4028-afb9-ea8b87b782d8']",13,,,,,,,,,,,,,,,,Atalanta,228,00:40:13.271,Pass,True
,,,,,,,,,,,,,,,,,,1.01784,,,,,,,,,,,,,58d4c33f-a418-40d3-9472-4bf3d2cb5eb4,3392,,"[21.8, 68.7]",3879580,85,True,True,,1.4388245,,Right Foot,,,,"[23.3, 80.0]",,Ground Pass,,11.399123,,Injury Clearance,,,,,,,,Recovery,2,From Throw In,Simone Padoin,7952.0,Right Back,178,Atalanta,228,,19,,,,,,,,,,,,,,,,Juventus,224,00:40:19.357,Pass,
,,,,,,,,,,,,,,,,,,1.495714,,,,,,,,,,,,,4959e254-db5e-4606-b797-b9e784142462,3394,,"[87.9, 0.1]",3879580,85,True,,,1.5707964,,,,,,"[87.9, 6.8]",,Low Pass,,6.7,,,,Alejandro Darío Gómez,7006.0,,,,,Throw-in,2,From Throw In,Boukary Dramé,11722.0,Left Back,179,Atalanta,228,['67289537-2136-4179-92db-29cfe63c76aa'],49,,,,,,,,,,,,,,,,Atalanta,228,00:40:49.226,Pass,
,,,,,,,,,,,,,,,,,,3.055618,,,,,,,,,,,,,2f2a8647-6c1f-4c85-8a54-73c20d061435,3396,,"[88.3, 9.2]",3879580,85,,,,0.7506631,,Left Foot,True,,,"[115.1, 34.2]",,High Pass,,36.650238,,Unknown,,,,,,,,,2,From Throw In,Alejandro Darío Gómez,7006.0,Left Midfield,179,Atalanta,228,,51,,,,,,,,,,,,,,,,Atalanta,228,00:40:51.347,Pass,
,,,,,,,,,,,,,,,,,,1.85231,,,,,,,,,,,,,6a2ff4ee-a842-4e85-a3ab-daefd01ed9e9,3399,,"[12.9, 44.4]",3879580,85,,,,-1.0835929,,Keeper Arm,,,,"[20.9, 29.3]",,Ground Pass,,17.0883,,,,Giorgio Chiellini,6954.0,,,,,,2,Regular Play,Gianluigi Buffon,6949.0,Goalkeeper,180,Juventus,224,['b1e95a99-873e-4a4b-a82c-ab5d623919dd'],58,,,,,,,,,,,,,,,,Juventus,224,00:40:58.540,Pass,
,,,,,,,,,,,,,,,,,,1.95904,,,,,,,,,,,,,146723fa-9ee7-4f8f-a178-13d87e2c35ee,3402,,"[22.0, 28.1]",3879580,86,,,,1.5827005,,Left Foot,,,,"[21.6, 61.7]",,Ground Pass,,33.602383,,,,Leonardo Bonucci,7173.0,,,,,,2,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,180,Juventus,224,['d224f922-f763-48f1-8977-0769cd4a7e59'],1,,,,,,,,,,,,,,,,Juventus,224,00:41:01.607,Pass,
,,,,,,,,,,,,,,,,,,1.587398,,,,,,,,,,,,,6b6d56d3-5552-4e63-a0f4-d44fe2709baa,3405,,"[13.1, 60.7]",3879580,86,,,,0.7551044,,Right Foot,,,,"[31.8, 78.3]",,Ground Pass,,25.679758,,,,Simone Padoin,7952.0,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,180,Juventus,224,['766ea126-1309-4d24-aefd-3833f8b8ab01'],4,,,,,,,,,,,,,,,,Juventus,224,00:41:04.689,Pass,
,,,,,,,,,,,,,,,,,,1.126582,,,,,,,,,,,,,ab49d7e3-d714-438e-8c64-ad999ce8a2d8,3408,,"[31.8, 78.3]",3879580,86,,,,-0.47116625,,Right Foot,,,,"[42.4, 72.9]",,Ground Pass,,11.896218,,,,Sami Khedira,5566.0,,,,,,2,Regular Play,Simone Padoin,7952.0,Right Back,180,Juventus,224,['e6e9d3ce-cb56-4622-ba52-b6816e78ca2f'],7,,,,,,,,,,,,,,,,Juventus,224,00:41:07.422,Pass,
,,,,,,,,,,,,,,,,,,0.810746,,,,,,,,,,,,,6ca4e985-c523-463e-9a04-3b67e9c838b5,3412,,"[42.0, 69.2]",3879580,86,,,,-1.5397985,,Right Foot,,,,"[42.4, 56.3]",,Ground Pass,,12.9062,,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Center Midfield,180,Juventus,224,"['70d6f35f-d777-4740-b678-a2e1333aed3d', 'd204bf0b-7a07-4900-b14f-5ba8d2fdc197']",11,,,,,,,,,,,,,,,,Juventus,224,00:41:11.021,Pass,True
,,,,,,,,,,,,,,,,,,1.2106,,,,,,,,,,,,,317cf263-dc61-44fb-bdf3-113fc8f2b2ba,3415,,"[42.0, 48.7]",3879580,86,,,,-1.2857797,,Right Foot,,,,"[46.6, 33.0]",,Ground Pass,,16.360012,,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,180,Juventus,224,['90175348-6a83-4f07-8753-0a2c63ce2496'],12,,,,,,,,,,,,,,,,Juventus,224,00:41:12.540,Pass,
,,,,,,,,,,,,,,,,,,1.04229,,,,,,,,,,,,,763c201e-95c0-487c-aa5a-b78c1cbc2af0,3418,,"[49.0, 30.9]",3879580,86,,,,0.60895765,,Right Foot,,,,"[64.2, 41.5]",,Ground Pass,,18.531055,,,,Kwadwo Asamoah,6940.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Center Attacking Midfield,180,Juventus,224,['2781dc77-5cde-4d38-8f31-91b35f69a417'],16,,,,,,,,,,,,,,,,Juventus,224,00:41:16.226,Pass,
,,,,,,,,,,,,,,,,,,1.535645,,,,,,,,,,,,,f3b8a490-db05-4f0b-bf06-5ce66e552339,3421,,"[64.2, 41.5]",3879580,86,,,,3.1415927,,Left Foot,,,,"[54.2, 41.5]",,Ground Pass,,10.0,,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Kwadwo Asamoah,6940.0,Left Center Midfield,180,Juventus,224,['e82abad1-e164-406e-a98f-01c2f3320475'],17,,,,,,,,,,,,,,,,Juventus,224,00:41:17.349,Pass,
,,,,,,,,,,,,,,,,,,1.929993,,,,,,,,,,,,,da41455b-8f2b-4eeb-b8e8-939ab54b06cb,3424,,"[54.2, 41.5]",3879580,86,,,,1.5348008,,Right Foot,,,,"[55.5, 77.6]",,Ground Pass,,36.123398,,,,Simone Padoin,7952.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,180,Juventus,224,['a957fa6b-1999-415e-b633-4ce719dbc0e0'],19,,,,,,,,,,,,,,,,Juventus,224,00:41:19.955,Pass,
,,,,,,,,,,,,,,,,,,1.076866,,,,,,,,,,,,,e0a6ab13-62e2-436f-b0ec-9bc343198c1c,3428,,"[55.3, 78.7]",3879580,86,,,,-0.49353,,Right Foot,,,,"[69.8, 70.9]",,Ground Pass,,16.464811,,,,Sami Khedira,5566.0,,,,,,2,Regular Play,Simone Padoin,7952.0,Right Back,180,Juventus,224,"['bc956e38-f3b6-4a7c-adb7-61129285d2f5', 'dd985cd7-5b51-432c-9afa-c829818d18e9']",21,,,,,,,,,,,,,,,,Juventus,224,00:41:21.965,Pass,True
,,,,,,,,,,,,,,,,,,1.303224,,,,,,,,,,,,,c1cfb5c8-d942-4fcf-9fcd-7c43a67c4651,3431,,"[69.8, 70.9]",3879580,86,,,,-1.775673,,Right Foot,,,,"[65.0, 47.8]",,Ground Pass,,23.593431,,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Center Midfield,180,Juventus,224,['ebc80367-ddee-4c15-b9ac-e96b644d30ad'],24,,,,,,,,,,,,,,,,Juventus,224,00:41:24.218,Pass,
,,,,,,,,,,,,,,,,,,1.056998,,,,,,,,,,,,,e995c538-1c1c-4ab0-b2b4-abb795059022,3434,,"[65.1, 46.7]",3879580,86,,,,-1.2643118,,Right Foot,,,,"[70.1, 30.9]",,Ground Pass,,16.572266,,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,180,Juventus,224,['103c8a07-4db2-4065-a926-f5e39e4bc286'],26,,,,,,,,,,,,,,,,Juventus,224,00:41:26.648,Pass,
,,,,,,,,,,,,,,,,,,1.155398,,,,,,,,,,,,,decfb34f-f85c-4b0a-a3c3-deb53323afa8,3437,,"[73.5, 28.9]",3879580,86,,,,-0.8891905,,Right Foot,,,,"[86.4, 13.0]",,Ground Pass,,20.474863,,,,Patrice Evra,20008.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Center Attacking Midfield,180,Juventus,224,['98aa7255-778a-408d-9060-f228cc1c7518'],29,,,,,,,,,,,,,,,,Juventus,224,00:41:29.360,Pass,
,,,,,,,,,,,,,,,,,,1.192969,,,,,,,,,,,,,759d439b-0de7-4193-9818-cac4461cb496,3440,,"[86.4, 13.0]",3879580,86,,,,1.6050035,,Left Foot,,,,"[85.5, 39.3]",,Ground Pass,,26.315395,,,,Kwadwo Asamoah,6940.0,,,,,,2,Regular Play,Patrice Evra,20008.0,Left Back,180,Juventus,224,['7e96c443-c04d-43a7-942d-ac183c374e53'],32,,,,,,,,,,,,,,,,Juventus,224,00:41:32.080,Pass,
,,,,,,,,,,,,,,,,,,0.960223,,,,,,,,,,,,,9ecb5cd0-aac2-4ff6-b3cf-7005ca03ca42,3443,,"[84.6, 40.4]",3879580,86,,,,2.914025,,Left Foot,,,,"[75.1, 42.6]",,Ground Pass,,9.7514105,,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Kwadwo Asamoah,6940.0,Left Center Midfield,180,Juventus,224,['fd55222a-8dbd-4619-a15c-f87d57f932a7'],34,,,,,,,,,,,,,,,,Juventus,224,00:41:34.034,Pass,
,,,,,,,,,,,,,,,,,,1.296699,,,,,,,,,,,,,a5c3ee4e-5ef4-4679-9f67-99d926a633cf,3446,,"[75.1, 42.6]",3879580,86,,,,1.1618885,,Right Foot,,,,"[86.8, 69.6]",,Ground Pass,,29.426008,,,,Sami Khedira,5566.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,180,Juventus,224,['f3b19d42-3140-470c-8824-21a0052a9f9f'],36,,,,,,,,,,,,,,,,Juventus,224,00:41:36.049,Pass,
,,,,,,,,,,,,,,,,,,0.87876,,,,,,,,,,,,,01394872-6fc0-4298-b742-1a7b4e16293f,3450,,"[81.3, 65.4]",3879580,86,,,,-0.8564083,,Left Foot,,,,"[92.4, 52.6]",,Ground Pass,,16.94255,,,,Paulo Bruno Exequiel Dybala,5743.0,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Center Midfield,180,Juventus,224,"['5f3e1829-93eb-4611-b1c6-ff88c9fbee5a', '9fe245a4-2f11-4ddc-9e3f-4080cf8db36b']",38,,,,,,,,,,,,,,,,Juventus,224,00:41:38.983,Pass,True
,,,,,,,,,,,,,,,,,,0.129644,,,,,,,,,,,,,520dbb1c-ea0d-4c4b-b46f-693f26252f8b,3454,,"[96.6, 43.1]",3879580,86,,,,-0.80078155,,Left Foot,,,,"[99.8, 39.8]",,Ground Pass,,4.596738,,Incomplete,,,,,,,,,2,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,180,Juventus,224,"['6baca811-63b6-47e3-8664-c05f770c5c80', 'b569b4b0-af54-44dc-b29a-31f0ed8445f5']",41,,,,,,,,,,,,,,,,Juventus,224,00:41:41.794,Pass,True
,,,,,,,,,,,,,,,,,,0.863755,,,,,,,,,,,,,972653af-3891-423f-80a1-b77c6cabca83,3464,,"[6.8, 61.4]",3879580,86,,,,0.90675014,,Right Foot,,,,"[14.0, 70.6]",,Ground Pass,,11.682466,,,,Marco D''Alessandro,8184.0,,,,,,2,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,180,Juventus,224,"['0707c731-17d4-47d3-b7dd-c14b0a12f51c', 'f1f079a9-519e-41db-838a-efb507c34a09']",47,,,,,,,,,,,,,,,,Atalanta,228,00:41:47.642,Pass,True
,,,,,,,,,,,,,,,,,,1.634679,,,,,,,,,,,,,ff66ac35-6fea-4699-a755-2443aed38385,3472,,"[101.8, 6.7]",3879580,86,,,,-2.946056,,Left Foot,,,,"[81.1, 2.6]",,Ground Pass,,21.102133,,,,Kwadwo Asamoah,6940.0,,,,,,2,Regular Play,Patrice Evra,20008.0,Left Back,180,Juventus,224,['ed8a9ee3-d0fe-4abc-8ee7-a98798346510'],52,,,,,,,,,,,,,,,,Juventus,224,00:41:52.402,Pass,
,,,,,,,,,,,,,,,,,,1.620953,,,,,,,,,,,,,d902c58a-39bf-464a-99ab-4ea922b8d245,3475,,"[65.5, 6.7]",3879580,86,,,,2.2615871,,Right Foot,,,,"[53.1, 21.7]",,Ground Pass,,19.461758,,,,Giorgio Chiellini,6954.0,,,,,,2,Regular Play,Kwadwo Asamoah,6940.0,Left Center Midfield,180,Juventus,224,['0ac5950c-3c80-47df-b503-f20eb08199f1'],56,,,,,,,,,,,,,,,,Juventus,224,00:41:56.196,Pass,
,,,,,,,,,,,,,,,,,,2.247461,,,,,,,,,,,,,37109fa5-aaa8-4f1e-88e8-fa6464382b5b,3478,,"[50.9, 24.1]",3879580,86,,,,1.4767351,,Right Foot,,,,"[53.9, 55.9]",,Ground Pass,,31.941196,,,,Leonardo Bonucci,7173.0,,,,,,2,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,180,Juventus,224,['cb1e4a6c-caf5-4b6e-b69e-922fe1f8b1a6'],59,,,,,,,,,,,,,,,,Juventus,224,00:41:59.354,Pass,
,,,,,,,,,,,,,,,,,,1.346995,,,,,,,,,,,,,24764dba-2415-4701-8f6e-b18aebceed82,3481,,"[54.6, 58.3]",3879580,87,,,,-1.1181372,,Right Foot,,,,"[63.5, 40.0]",,Ground Pass,,20.349447,,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,180,Juventus,224,['75ce57c7-67ee-4daf-a355-7dc60721cade'],3,,,,,,,,,,,,,,,,Juventus,224,00:42:03.252,Pass,
,,,,,,,,,,,,,,,,,,0.95967,,,,,,,,,,,,,b58a7b30-ebba-4ab2-9a0b-02c1c942ed66,3484,,"[65.7, 34.4]",3879580,87,,,,0.87377495,,Right Foot,,,,"[72.9, 43.0]",,Ground Pass,,11.21606,,,,Sami Khedira,5566.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,180,Juventus,224,['1e6df8e7-e87e-441c-902e-4c16b468121d'],6,,,,,,,,,,,,,,,,Juventus,224,00:42:06.575,Pass,
,,,,,,,,,,,,,,,,,,1.046728,,,,,,,,,,,,,3951bc9e-564a-494c-8eb0-e40e24c09810,3488,,"[71.3, 44.3]",3879580,87,,,,-2.0111923,,Right Foot,,,,"[67.2, 35.6]",,Ground Pass,,9.617692,,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Center Midfield,180,Juventus,224,"['b8c40189-dbbd-4e5f-8ebb-d3eeaad4889a', 'de73fe18-cd7b-4d33-b08b-072d3d74e78a']",7,,,,,,,,,,,,,,,,Juventus,224,00:42:07.851,Pass,True
,,,,,,,,,,,,,,,,,,0.730853,,,,,,,,,,,,,1c75c1bc-1965-4aa1-bfbf-3cb0ca760bdf,3491,,"[67.6, 34.8]",3879580,87,,,,-1.3134726,,Right Foot,,,,"[71.6, 19.6]",,Ground Pass,,15.717506,,,,Kwadwo Asamoah,6940.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,180,Juventus,224,['96ca9203-d281-4989-b368-950eb70f0f89'],9,,,,,,,,,,,,,,,,Juventus,224,00:42:09.359,Pass,
,,,,,,,,,,,,,,,,,,1.293627,,,,,,,,,,,,,5f43f2cd-5d78-4a4e-bded-4320b9b6e171,3494,,"[71.8, 19.6]",3879580,87,,,,1.8673421,,Left Foot,,,,"[68.5, 30.4]",,Ground Pass,,11.292918,,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Kwadwo Asamoah,6940.0,Left Center Midfield,180,Juventus,224,['28447f59-4780-441e-a41f-5a90735229e4'],11,,,,,,,,,,,,,,,,Juventus,224,00:42:11.003,Pass,
,,,,,,,,,,,,,,,,,,0.719213,,,,,,,,,,,,,9c99dde9-4846-44da-9514-7ba89916138b,3496,,"[69.8, 27.6]",3879580,87,,,,-1.1925024,,Right Foot,,,,"[72.9, 19.8]",,Ground Pass,,8.39345,,,,Kwadwo Asamoah,6940.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,180,Juventus,224,['34f5c15c-7886-40c5-8d39-f40b60c639b1'],12,,,,,,,,,,,,,,,,Juventus,224,00:42:12.296,Pass,
,,,,,,,,,,,,,,,,,,0.876463,,,,,,,,,,,,,40bd23c6-942e-419b-aa79-f7816336c0ae,3499,,"[72.9, 19.8]",3879580,87,,,,2.465249,,Left Foot,,,,"[65.3, 25.9]",,Ground Pass,,9.745255,,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Kwadwo Asamoah,6940.0,Left Center Midfield,180,Juventus,224,['2a5dc722-ec37-4f0e-922e-b47b030178d8'],14,,,,,,,,,,,,,,,,Juventus,224,00:42:14.877,Pass,
,,,,,,,,,,,,,,,,,,1.838587,,,,,,,,,,,,,26681efc-b83e-4018-a947-5a82ad8ddf38,3502,,"[67.9, 27.0]",3879580,87,,,,1.8905588,,Right Foot,,,,"[57.9, 57.2]",,Ground Pass,,31.812576,,,,Leonardo Bonucci,7173.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,180,Juventus,224,['dae12e8d-ebd3-491c-a781-aa981b56f349'],16,,,,,,,,,,,,,,,,Juventus,224,00:42:16.869,Pass,
,,,,,,,,,,,,,,,,,,1.152473,,,,,,,,,,,,,46c1d287-c760-40b9-b0de-30a9a9050ab1,3505,,"[57.9, 57.2]",3879580,87,,,,-0.38954774,,Right Foot,,,,"[67.4, 53.3]",,Ground Pass,,10.269372,,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,180,Juventus,224,['fdd760a8-3988-4a96-8a60-c4632da7a7cc'],19,,,,,,,,,,,,,,,,Juventus,224,00:42:19.318,Pass,
,,,,,,,,,,,,,,,,,,1.379536,,,,,,,,,,,,,67c7917f-7170-4b8c-84f8-39d631f2dd91,3507,,"[67.4, 53.3]",3879580,87,,,,2.9882603,,Right Foot,,,,"[56.4, 55.0]",,Ground Pass,,11.130589,,,,Leonardo Bonucci,7173.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Center Attacking Midfield,180,Juventus,224,['6a92e1c6-b0ed-49cb-b2d1-96c7c96dd61a'],20,,,,,,,,,,,,,,,,Juventus,224,00:42:20.471,Pass,
,,,,,,,,,,,,,,,,,,1.580484,,,,,,,,,,,,,41fe31bb-0a03-4e5a-a2f2-5d6b09a1bf56,3510,,"[56.4, 55.0]",3879580,87,,,,-1.3875711,,Right Foot,,,,"[62.2, 23.7]",,Ground Pass,,31.832844,,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Right Center Back,180,Juventus,224,['0e2681ac-e84f-4426-8137-db62062739bf'],24,,,,,,,,,,,,,,,,Juventus,224,00:42:24.490,Pass,
