50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.73903,,,,,,,,,,,,cd7a454b-6780-414e-be67-5727689d3588,2768,,"[21.6, 53.0]",3879730,75,,,,,0.15342392,,Right Foot,,,"[31.3, 54.5]",,Low Pass,,9.815294,,,,,Juan Ignacio Gómez Taleb,386651.0,,,,,Recovery,2,Regular Play,Vangelis Moras,31488.0,Right Center Back,158,Hellas Verona,226,"['239be5a7-7b1c-49f1-9201-52a45f157914', '914de73c-a30f-408e-8733-da892a6415e7']",34,,,,,,,,,,,,,,,,Hellas Verona,226,00:30:34.443,Pass,
,,,,,,,,,,,,,,,,,,0.581319,,,,,,,,,,,,72f8dca0-85f3-4147-a46e-8da9bf1e1f23,2771,,"[38.1, 54.9]",3879730,75,,,,,0.52912766,,Right Foot,,,"[49.9, 61.8]",,Ground Pass,,13.669309,,,,,Paweł Wszołek,11339.0,,,,,,2,Regular Play,Juan Ignacio Gómez Taleb,386651.0,Right Center Forward,158,Hellas Verona,226,['306239fa-c0cf-4568-b6ce-e354ce28ab6e'],39,,,,,,,,,,,,,,,,Hellas Verona,226,00:30:39.320,Pass,
,,,,,,,,,,,,,,,,,,2.393413,,,,,,,,,,,,03745324-2b29-4af2-b13b-5e4bf28ffe9a,2775,,"[53.4, 57.1]",3879730,75,,,,,0.60691696,,Right Foot,,,"[79.9, 75.5]",,Ground Pass,,32.261585,,,,,Giampaolo Pazzini,6686.0,,,,,,2,Regular Play,Paweł Wszołek,11339.0,Right Midfield,158,Hellas Verona,226,"['1bfee9ed-3251-4d63-ae99-8bcfedbbac3e', '2832a1b0-c8f7-4b75-8c93-23bd4192001a']",40,,,,,,,,,,,,,,,,Hellas Verona,226,00:30:40.901,Pass,True
,,,,,,,,,,,,,,,,,,2.132777,,,,,,,,,,,,f922c7c5-1abf-49d9-8018-5166c2257b57,2778,,"[90.9, 75.8]",3879730,75,,,,,-0.55358994,,Right Foot,,,"[105.3, 66.9]",,Ground Pass,,16.92838,,,,,Paweł Wszołek,11339.0,,,,,,2,Regular Play,Giampaolo Pazzini,6686.0,Left Center Forward,158,Hellas Verona,226,['7135fda5-4ef4-4946-b986-5a421717632d'],45,,,,,,,,,,,,,,,,Hellas Verona,226,00:30:45.139,Pass,
,,,,,,,,,,,,,,,,,,0.076642,,,,,,,,,,,,e1a2805c-38bc-47e7-8b62-fb8fa4231e3a,2782,,"[112.2, 64.8]",3879730,75,,,,,-2.12629,,Right Foot,,,"[110.4, 61.9]",,Ground Pass,,3.4132097,,,Incomplete,,Gilberto Moraes Junior,25303.0,,,,,,2,Regular Play,Paweł Wszołek,11339.0,Right Midfield,158,Hellas Verona,226,"['cb22c20a-c04c-4cd1-87f1-955dd48a76f4', 'e4f6575d-3fa8-4bb1-8bde-b88e192a75f0']",48,,,,,,,,,,,,,,,,Hellas Verona,226,00:30:48.039,Pass,
,,,,,,,,,,,,,,,,,,1.129094,,,,,,,,,,,,50d0d3e2-4fb3-4a0b-9125-5a7e3110e890,2789,,"[6.0, 36.0]",3879730,76,,True,,,-0.3925426,,Right Foot,,,"[78.7, 5.9]",,Ground Pass,,78.684814,,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Samir Handanovič,7001.0,Goalkeeper,160,Inter Milan,238,['0632bb76-0151-4e56-a58a-f549f054db33'],11,,,,,,,,,,,,,,,,Inter Milan,238,00:31:11.250,Pass,
,,,,,,,,,,,,,,,,,,3.117253,,,,,,,,,,,,1de9b64c-1943-4a20-bd2d-73815743d465,2792,,"[73.1, 76.2]",3879730,76,,,,,-1.0526984,,Right Foot,,,"[102.4, 24.8]",,High Pass,,59.1646,,,,,Gilberto Moraes Junior,25303.0,,True,,,Free Kick,2,From Free Kick,Eros Pisano,11342.0,Right Back,161,Hellas Verona,226,['86a187fa-41a9-4447-983c-d67147ac9173'],56,,,,,,,,,,,,,,,,Hellas Verona,226,00:31:56.274,Pass,
,,,,,,,,,,,,,,,,,,2.061407,,,,,,,,,,,,a021f45d-e124-4dbd-8e59-bf762c705e90,2795,,"[102.5, 22.0]",3879730,76,,,,,1.0427219,,Head,,,"[115.8, 44.8]",,Low Pass,,26.395643,,,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,2,From Free Kick,Gilberto Moraes Junior,25303.0,Left Midfield,161,Hellas Verona,226,"['16651329-b60e-43da-9b4d-b14b5c2224dd', 'e86cad98-7b52-4e6f-b397-461148251ef6']",59,,,,,,,,,,,,,,,,Hellas Verona,226,00:31:59.471,Pass,
,,,,,,,,,,,,,,,,,,1.854454,,,,,,,,,,,,821c7261-7102-4672-9a47-e24b4fee7291,2799,,"[14.4, 34.9]",3879730,77,,,,,0.54999274,,Keeper Arm,,,"[31.2, 45.2]",,Ground Pass,,19.70609,,,,,Marcelo Brozović,5469.0,,,,,,2,Regular Play,Samir Handanovič,7001.0,Goalkeeper,162,Inter Milan,238,['b60aed9f-4170-483a-86c2-ab90c196e717'],3,,,,,,,,,,,,,,,,Inter Milan,238,00:32:03.131,Pass,
,,,,,,,,,,,,,,,,,,1.16701,,,,,,,,,,,,46a8dbc9-f268-4b2f-80b8-be26e2f960a5,2802,,"[39.3, 50.8]",3879730,77,,,,,0.9311156,,Right Foot,,,"[51.8, 67.6]",,Ground Pass,,20.940153,,,,,Eder Citadin Martins,7000.0,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Right Defensive Midfield,162,Inter Milan,238,['c4d32133-bf85-4ecc-9938-024c54e32810'],5,,,,,,,,,,,,,,,,Inter Milan,238,00:32:05.931,Pass,
,,,,,,,,,,,,,,,,,,2.09011,,,,,,,,,,,,2ae19e7d-1eee-4ed7-b4c6-1135ff0d5dc9,2806,,"[73.9, 77.0]",3879730,77,,,,,-0.22197533,,Right Foot,,,"[102.7, 70.5]",,Low Pass,,29.524397,,,,,Rodrigo Sebastián Palacio,7165.0,,,,,,2,Regular Play,Eder Citadin Martins,7000.0,Left Center Forward,162,Inter Milan,238,"['2ee2bb0e-c2f7-4f8f-b312-fa9a1414269e', '7f2f8457-ce33-403e-8a35-036a057069c2']",10,,,,,,,,,,,,,,,,Inter Milan,238,00:32:10.980,Pass,True
,,,,,,,,,,,,,,,,,,2.297026,,,,,,,,,,,,c190f052-4e80-4317-98ba-529cd78190e3,2809,,"[105.3, 69.7]",3879730,77,,,,,-1.3540045,3a9281f4-e2e0-48ce-ad6f-7fd302fda434,Right Foot,True,,"[114.0, 30.2]",True,High Pass,,40.446754,,,,,Ivan Perišić,5474.0,,,,,,2,Regular Play,Rodrigo Sebastián Palacio,7165.0,Right Midfield,162,Inter Milan,238,['97163d7c-c221-45d9-9e9f-124db3650a74'],13,,,,,,,,,,,,,,,,Inter Milan,238,00:32:13.582,Pass,
,,,,,,,,,,,,,,,,,,4.264196,,,,,,,,,,,,da91849d-8ff4-41df-bd59-d229d0ef3927,2813,,"[61.0, 40.1]",3879730,77,,True,,,-3.0172377,,Right Foot,,,"[35.4, 36.9]",,Ground Pass,,25.799225,,,,,Luca Marrone,31572.0,,,,,Kick Off,2,From Kick Off,Giampaolo Pazzini,6686.0,Left Center Forward,163,Hellas Verona,226,['8501621f-7405-4d9a-b534-000612b48005'],48,,,,,,,,,,,,,,,,Hellas Verona,226,00:32:48.078,Pass,
,,,,,,,,,,,,,,,,,,2.22641,,,,,,,,,,,,29ff7b0d-d0cf-41ec-b70d-3d2ea6146427,2815,,"[35.8, 36.5]",3879730,77,,True,,,-0.5180493,,Right Foot,,,"[75.1, 14.1]",,Ground Pass,,45.235497,,,Incomplete,,,,,,,,,2,From Kick Off,Luca Marrone,31572.0,Left Defensive Midfield,163,Hellas Verona,226,['3418916c-fa83-4cd9-8cf9-a126ee616dba'],54,,,,,,,,,,,,,,,,Hellas Verona,226,00:32:54.008,Pass,
,,,,,,,,,,,,,,,,,,1.109091,,,,,,,,,,,,ca1f1c9b-920d-48b3-89b3-1926c6364482,2817,,"[75.1, 0.1]",3879730,78,,,,,0.4069708,,,,,"[86.7, 5.1]",,High Pass,,12.631706,,,,,Gilberto Moraes Junior,25303.0,,,,,Throw-in,2,From Throw In,Michelangelo Albertazzi,386650.0,Left Back,164,Hellas Verona,226,['c3abf79d-0a22-419d-9c97-2d3ac81ba5fc'],4,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:04.685,Pass,
,,,,,,,,,,,,,,,,,,1.25095,,,,,,,,,,,,fb22a667-8232-4f50-851a-b3838bc1f058,2824,,"[83.3, 0.1]",3879730,78,,,,,1.0444604,,,,,"[93.7, 18.0]",,High Pass,,20.701933,,,,,Juan Ignacio Gómez Taleb,386651.0,,,,,Throw-in,2,From Throw In,Michelangelo Albertazzi,386650.0,Left Back,165,Hellas Verona,226,['e3697d58-c800-410d-8967-977c5087adbb'],12,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:12.278,Pass,
,,,,,,,,,,,,,,,,,,1.84086,,,,,,,,,,,,4386ca36-11de-4647-a419-d9d7df0a8213,2826,,"[93.7, 18.0]",3879730,78,,,,,0.79168737,,Head,,,"[101.6, 26.0]",,High Pass,,11.24322,,,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,2,From Throw In,Juan Ignacio Gómez Taleb,386651.0,Right Center Forward,165,Hellas Verona,226,"['1079d831-7cf9-4a3b-9b00-d27d252e4749', '5f70d2a5-cafc-4387-9a8c-3e4d2c5f6e80']",13,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:13.609,Pass,
,,,,,,,,,,,,,,,,,,1.150495,,,,,,,,,,,,bc2552cf-9671-4cce-94ad-86344ff2e326,2834,,"[21.9, 53.6]",3879730,78,,True,,,-1.0101093,,Right Foot,,,"[30.0, 40.7]",,Ground Pass,,15.232203,,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,Free Kick,2,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Right Center Back,166,Inter Milan,238,['71a59f90-82c5-4098-bbad-72d0b0aafe66'],26,,,,,,,,,,,,,,,,Inter Milan,238,00:33:26.794,Pass,
,,,,,,,,,,,,,,,,,,1.602128,,,,,,,,,,,,c5e4ca84-da51-450f-bb7e-91b91a0821ac,2836,,"[28.9, 37.9]",3879730,78,,,,,-1.0461273,,Left Foot,,,"[46.9, 6.8]",,Ground Pass,,35.93341,,,,,Alex Nicolao Telles,11183.0,,,,,,2,From Free Kick,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,166,Inter Milan,238,['5a60e097-e090-49a2-b55c-a7b5b81951d8'],29,,,,,,,,,,,,,,,,Inter Milan,238,00:33:29.215,Pass,
,,,,,,,,,,,,,,,,,,1.050095,,,,,,,,,,,,d4bee105-d4a4-4783-b1aa-4aab87ef1507,2839,,"[46.5, 7.4]",3879730,78,,,,,-0.53728473,,Left Foot,,,"[55.9, 1.8]",,Ground Pass,,10.941664,,,,,Ivan Perišić,5474.0,,,,,,2,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,166,Inter Milan,238,['edc4332e-433a-42c5-92bd-59a9571d381e'],32,,,,,,,,,,,,,,,,Inter Milan,238,00:33:32.357,Pass,
,,,,,,,,,,,,,,,,,,1.764062,,,,,,,,,,,,44f1da5d-e20d-4b11-90e0-50f713c78b2a,2842,,"[55.9, 1.8]",3879730,78,,,,,1.3546498,,Right Foot,,,"[64.2, 39.6]",,Low Pass,,38.700516,,,,,Marcelo Brozović,5469.0,,,,,,2,From Free Kick,Ivan Perišić,5474.0,Left Midfield,166,Inter Milan,238,['be934117-1b21-4719-bba4-846ed9355530'],35,,,,,,,,,,,,,,,,Inter Milan,238,00:33:35.443,Pass,
,,,,,,,,,,,,,,,,,,0.50578,,,,,,,,,,,,fff9b27b-5746-411c-932d-97bb887e6376,2852,,"[86.7, 39.6]",3879730,78,,,,,-0.59917533,,Right Foot,,,"[90.8, 36.8]",,Ground Pass,,4.9648767,,,,,Rodrigo Sebastián Palacio,7165.0,,,,,,2,From Free Kick,Eder Citadin Martins,7000.0,Left Center Forward,166,Inter Milan,238,['b759381c-0cff-4054-bfa4-1061ff37da79'],44,,,,,,,,,,,,,,,,Inter Milan,238,00:33:44.837,Pass,
,,,,,,,,,,,,,,,,,,0.737303,,,,,,,,,,,,3aac9a04-d5da-49b7-b2c7-46619f18f88a,2859,,"[34.9, 48.2]",3879730,78,,,,,-0.47025543,,Right Foot,,,"[53.0, 39.0]",,Ground Pass,,20.30394,,,,,Giampaolo Pazzini,6686.0,,,,,,2,Regular Play,Vangelis Moras,31488.0,Right Center Back,167,Hellas Verona,226,['40c81454-53d9-437d-95eb-fced9f207b37'],48,,,,,,,,,,,,,,,,Hellas Verona,226,00:33:48.643,Pass,
,,,,,,,,,,,,,,,,,,2.407854,,,,,,,,,,,,144e2459-d3f2-4589-a038-5294efb89e09,2870,,"[53.5, 34.9]",3879730,79,,True,,,-0.05307511,,Right Foot,,,"[85.5, 33.2]",,Ground Pass,,32.045124,,,,,Gilberto Moraes Junior,25303.0,,,,,Free Kick,2,From Free Kick,Artur Ioniţă,7949.0,Right Defensive Midfield,168,Hellas Verona,226,['5a8a058e-26e6-4955-a157-181cab04865a'],18,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:18.195,Pass,
,,,,,,,,,,,,,,,,,,2.374918,,,,,,,,,,,,aa3615ff-81d3-49f0-a2fe-1cc28790c2f7,2873,,"[83.3, 34.2]",3879730,79,,,,,1.3756379,,Right Foot,,,"[90.1, 68.6]",,High Pass,,35.06565,,,,,Paweł Wszołek,11339.0,,,,,,2,From Free Kick,Gilberto Moraes Junior,25303.0,Left Midfield,168,Hellas Verona,226,['75013603-77ce-4bf8-837e-88732bfde516'],22,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:22.486,Pass,
,,,,,,,,,,,,,,,,,,0.903675,,,,,,,,,,,,a88cf2fd-d129-4dd9-ab13-0354555c5099,2876,,"[92.3, 68.6]",3879730,79,,,,,0.92483824,,Right Foot,,,"[97.2, 75.1]",,Ground Pass,,8.140024,,,,,Eros Pisano,11342.0,,,,,,2,From Free Kick,Paweł Wszołek,11339.0,Right Midfield,168,Hellas Verona,226,['2d66f0d1-4242-42d7-8bba-85e0bc67fd1b'],27,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:27.332,Pass,
,,,,,,,,,,,,,,,,,,1.476352,,,,,,,,,,,,191d8fae-fa88-4d77-b05b-12fd7f66249e,2879,,"[97.2, 78.4]",3879730,79,,,,,-0.35399744,,Right Foot,,,"[115.6, 71.6]",,Ground Pass,,19.61632,,,,,Paweł Wszołek,11339.0,,,,,,2,From Free Kick,Eros Pisano,11342.0,Right Back,168,Hellas Verona,226,['92c1ad6b-1420-46b3-a5c1-541d14225a74'],30,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:30.608,Pass,
,,,,,,,,,,,,,,,,,,1.948206,,,,,,,,,,,,63bb94a7-78b4-47a5-91e6-2aa82ff87ff4,2883,,"[112.9, 74.7]",3879730,79,,,,,3.0765955,,Right Foot,,,"[96.0, 75.8]",,High Pass,,16.93576,,,,,Eros Pisano,11342.0,,,,,,2,From Free Kick,Paweł Wszołek,11339.0,Right Midfield,168,Hellas Verona,226,['580fd40a-e5ed-467c-a11f-69ced6f9525e'],34,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:34.663,Pass,
,,,,,,,,,,,,,,,,,,0.746805,,,,,,,,,,,,e8913d52-2ec8-4852-9676-b118cc64bca5,2887,,"[94.9, 66.3]",3879730,79,,,,,-1.0448686,,Left Foot,True,,"[105.0, 48.9]",,Low Pass,,20.118896,,,,,Juan Ignacio Gómez Taleb,386651.0,,,,,,2,From Free Kick,Eros Pisano,11342.0,Right Back,168,Hellas Verona,226,['b4be5f2c-7dce-40d7-8709-240bd4ffcc0d'],37,,,,,,,,,,,,,,,,Hellas Verona,226,00:34:37.947,Pass,
,,,,,,,,,,,,,,,,,,1.435372,,,,,,,,,,,,9f8e7ff5-32a1-4c3f-b4fb-1c89cd70933c,2897,,"[12.5, 45.6]",3879730,79,,True,,,0.65552115,,Keeper Arm,,,"[40.2, 66.9]",,High Pass,,34.942524,,,,,Yuto Nagatomo,5690.0,,,,,,2,From Keeper,Samir Handanovič,7001.0,Goalkeeper,170,Inter Milan,238,['9fe67eab-3234-441b-9a65-65ff81ebba84'],47,,,,,,,,,,,,,,,,Inter Milan,238,00:34:47.550,Pass,
,,,,,,,,,,,,,,,,,,1.160152,,,,,,,,,,,,2307a463-ad4d-49cd-abd0-e693f47a8bf6,2899,,"[46.5, 69.7]",3879730,79,,,,,0.28473043,,Right Foot,,,"[54.7, 72.1]",,Ground Pass,,8.5440035,,,,,Rodrigo Sebastián Palacio,7165.0,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Right Back,171,Inter Milan,238,['8d254632-6ac5-4677-be5f-6416a0ed8780'],50,,,,,,,,,,,,,,,,Inter Milan,238,00:34:50.232,Pass,
,,,,,,,,,,,,,,,,,,1.441423,,,,,,,,,,,,6cfc6274-052a-451e-963b-a7859e8111a6,2908,,"[78.8, 59.7]",3879730,79,,,,,1.3617734,,Right Foot,,,"[81.6, 72.9]",,Ground Pass,,13.493702,,,,,Yuto Nagatomo,5690.0,,,,,Recovery,2,Regular Play,Rodrigo Sebastián Palacio,7165.0,Right Midfield,172,Inter Milan,238,"['12cff3e3-ad1b-4184-98f8-b7c755859924', 'd0d4e8a0-1b67-4fdc-867d-a0d4ad4090de']",56,,,,,,,,,,,,,,,,Inter Milan,238,00:34:56.326,Pass,True
,,,,,,,,,,,,,,,,,,2.050001,,,,,,,,,,,,167af188-c211-4b06-96af-e8415cc0ef8d,2911,,"[97.5, 69.7]",3879730,79,,,,,-1.2349855,,Right Foot,True,,"[110.1, 33.6]",,High Pass,,38.235718,,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Right Back,172,Inter Milan,238,"['a43a8f14-9822-4d49-a65d-15f21b4fcbd0', 'd56051bd-7903-411b-a033-52086557de8d']",59,,,,,,,,,,,,,,,,Inter Milan,238,00:34:59.957,Pass,
,,,,,,,,,,,,,,,,,,1.3532,,,,,,,,,,,,0c75128c-9aaa-43ba-a82b-75552c0db666,2915,,"[120.0, 0.1]",3879730,80,,,,,1.6796972,,Left Foot,,,"[115.9, 37.6]",,High Pass,,37.72347,,,Incomplete,True,Jeison Fabián Murillo Cerón,6585.0,,,Outswinging,,Corner,2,From Corner,Alex Nicolao Telles,11183.0,Left Back,173,Inter Milan,238,"['399db5ce-9d4f-49ea-8e0e-ceed5e5fe422', '5d8dd70f-be2d-45f6-ba22-efc4cc4b2cd7']",54,,,,,,,,,,,,,,,,Inter Milan,238,00:35:54.912,Pass,
,,,,,,,,,,,,,,,,,,1.398182,,,,,,,,,,,,75a503df-7a0a-4004-9242-aa302c28ad4c,2922,,"[99.6, 27.2]",3879730,80,,,,,0.5123895,,Right Foot,,,"[114.0, 35.3]",,High Pass,,16.521803,,,Incomplete,,,,,,,,Recovery,2,From Corner,Marcelo Brozović,5469.0,Right Defensive Midfield,173,Inter Milan,238,['d085851c-3388-4853-811d-7cef87fe33ad'],59,,,,,,,,,,,,,,,,Inter Milan,238,00:35:59.463,Pass,
,,,,,,,,,,,,,,,,,,3.895082,,,,,,,,,,,,0cd6b46b-f15b-4521-a7eb-7d0be94f18bc,2925,,"[12.5, 44.8]",3879730,81,,,,,0.09000363,,Drop Kick,,,"[81.2, 51.0]",,High Pass,,68.9792,,,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,174,Hellas Verona,226,"['9a89946c-9509-4992-96c2-3919f640c3b5', 'fcb835e8-5688-42a2-9095-95ffbc790620']",11,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:11.899,Pass,
,,,,,,,,,,,,,,,,,,1.646782,,,,,,,,,,,,c9fa518a-b5a0-4920-ae9d-1984313c0955,2929,,"[62.7, 57.5]",3879730,81,,,,,0.5374927,,Right Foot,,,"[77.8, 66.5]",,Low Pass,,17.57868,,,,,Rômulo Souza Orestes Caldeira,7694.0,,,,,Recovery,2,Regular Play,Eros Pisano,11342.0,Right Back,174,Hellas Verona,226,['92e7f882-23ca-4221-98a3-a1c8e7637a94'],17,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:17.875,Pass,
,,,,,,,,,,,,,,,,,,0.961891,,,,,,,,,,,,b1dd5d12-3abd-404f-b79d-15c46f62b2bf,2937,,"[100.1, 46.5]",3879730,81,,,,,-1.9894844,,Right Foot,,,"[91.2, 26.5]",,Ground Pass,,21.890865,,,,,Gilberto Moraes Junior,25303.0,,,,,,2,Regular Play,Rômulo Souza Orestes Caldeira,7694.0,Right Midfield,174,Hellas Verona,226,"['40a02e32-8921-44e6-99d2-4cbfd4b81a4b', '5110e5c0-d362-479e-8d7b-c3e2b27a2ee0']",25,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:25.990,Pass,True
,,,,,,,,,,,,,,,,,,0.976191,,,,,,,,,,,,3572c28d-da73-4a7b-95cf-04b30becbce2,2941,,"[96.8, 28.2]",3879730,81,,,,,1.0464756,,Right Foot,,,"[101.6, 36.5]",,Ground Pass,,9.588014,,,,,Rômulo Souza Orestes Caldeira,7694.0,,,,,,2,Regular Play,Gilberto Moraes Junior,25303.0,Left Midfield,174,Hellas Verona,226,"['4f8033ac-1af5-4b3b-bdff-a316dfeef0b9', '5e79dc4d-e4ee-49f5-8fd9-2a5fa08eb411']",28,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:28.088,Pass,True
,,,,,,,,,,,,,,,,,,1.785437,,,,,,,,,,,,34d02021-deb4-4651-892d-f53bdad2577f,2956,,"[93.9, 34.5]",3879730,81,,,,,0.01989787,,Right Foot,,,"[114.0, 34.9]",,Ground Pass,,20.10398,,,Incomplete,,Giampaolo Pazzini,6686.0,,,Through Ball,True,,2,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,174,Hellas Verona,226,"['2c656d5c-e4f1-4c33-b50e-7c44832d38f7', '2ff5d2a8-b7d4-4ac6-a55d-15a11e869d3d']",36,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:36.307,Pass,
,,,,,,,,,,,,,,,,,,3.093024,,,,,,,,,,,,ee1cabbf-6a85-4d58-88fe-d6bdf1636949,2959,,"[11.3, 33.2]",3879730,81,,True,,,-0.06760515,,Keeper Arm,,,"[30.5, 31.9]",,High Pass,,19.24396,,,,,Marcelo Brozović,5469.0,,,,,,2,Regular Play,Samir Handanovič,7001.0,Goalkeeper,174,Hellas Verona,226,['95979561-d038-4a74-8948-ae9a3f234ecc'],39,,,,,,,,,,,,,,,,Inter Milan,238,00:36:39.871,Pass,
,,,,,,,,,,,,,,,,,,0.856629,,,,,,,,,,,,ba1938b9-d0fd-4a9f-bcb7-7caed0400090,2963,,"[86.8, 49.5]",3879730,81,,,,,1.0020221,,Right Foot,,,"[96.9, 65.3]",,Ground Pass,,18.752333,,,,,Rômulo Souza Orestes Caldeira,7694.0,,,,,Recovery,2,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,174,Hellas Verona,226,"['002799fd-049a-4588-a95f-224426e3e0a7', '82e898e8-6ddf-4a0a-ac11-4ec851104a3b']",44,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:44.787,Pass,True
,,,,,,,,,,,,,,,,,,0.948051,,,,,,,,,,,,0cbd5186-7f21-4e21-98cc-04ec9843e520,2966,,"[97.3, 64.8]",3879730,81,,,,,-2.0516837,,Right Foot,,,"[90.1, 51.0]",,Ground Pass,,15.565346,,,,,Luca Marrone,31572.0,,,,,,2,Regular Play,Rômulo Souza Orestes Caldeira,7694.0,Right Midfield,174,Hellas Verona,226,['c270630c-61d1-472b-ac4f-a2eb5c3e39c2'],48,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:48.312,Pass,
,,,,,,,,,,,,,,,,,,1.468903,,,,,,,,,,,,8981d67a-76e8-4bb2-ae5f-facaa875e5ba,2969,,"[90.1, 55.1]",3879730,81,,,,,-0.91814405,742b4316-3eb8-4cfc-9e4b-f894ced6d39e,Right Foot,,,"[104.7, 36.0]",,High Pass,,24.041006,,,,,Giampaolo Pazzini,6686.0,True,,,,,2,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,174,Hellas Verona,226,['477beb7b-8f9f-4af8-96cf-0acca99e0f88'],49,,,,,,,,,,,,,,,,Hellas Verona,226,00:36:49.300,Pass,
,,,,,,,,,,,,,,,,,,2.031825,,,,,,,,,,,,8aaf0e32-adc1-4879-82df-3e9de1b88746,2974,,"[13.7, 42.0]",3879730,81,,True,,,0.45618507,,Keeper Arm,,,"[40.6, 55.2]",,High Pass,,29.964146,,,,,Rodrigo Sebastián Palacio,7165.0,,,,,,2,From Keeper,Samir Handanovič,7001.0,Goalkeeper,175,Inter Milan,238,['d90fb79b-5c69-4276-9dad-2c59f0ac4804'],55,,,,,,,,,,,,,,,,Inter Milan,238,00:36:55.298,Pass,
,,,,,,,,,,,,,,,,,,1.468626,,,,,,,,,,,,f92748da-4273-40bb-84c2-37c8d039b66e,2984,,"[63.0, 56.6]",3879730,82,,,,,1.2186437,,Right Foot,,,"[69.1, 73.2]",,Ground Pass,,17.685305,,,,,Jonathan Ludovic Biabiany,11497.0,,,,,Free Kick,2,From Free Kick,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,176,Inter Milan,238,['c1f10eac-6f60-4db7-bc6f-7b1bbcb3bb1b'],33,,,,,,,,,,,,,,,,Inter Milan,238,00:37:33.920,Pass,
,,,,,,,,,,,,,,,,,,1.287319,,,,,,,,,,,,ec9c88ff-25de-4391-8a2c-c25cfd6d703e,2986,,"[69.4, 68.0]",3879730,82,,True,,,-2.3421109,,Right Foot,,,"[55.4, 53.6]",,Ground Pass,,20.083824,,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,2,From Free Kick,Jonathan Ludovic Biabiany,11497.0,Right Back,176,Inter Milan,238,['a56b7237-3fb2-4c9c-a6c3-75690d4972ba'],38,,,,,,,,,,,,,,,,Inter Milan,238,00:37:38.809,Pass,
