50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.394481,,,,,,,,,,,,,,,,3eaea67a-3f48-4a79-b2a9-d0b325b64187,2837,,"[78.9, 61.6]",3879858,74,,,,,-1.4920124,,Left Foot,,,,"[79.5, 54.0]",Ground Pass,,7.623647,,,Andrea Poli,7168.0,,,,,,2,Regular Play,Keisuke Honda,5683.0,Center Attacking Midfield,147,AC Milan,243,['062cf36c-df6b-42f7-be14-d6a2a51e93b8'],21,,,,,,,,,,,,,,,,AC Milan,243,00:29:21.473,Pass,
,,,,,,,,,,,,,,,,1.669272,,,,,,,,,,,,,,,,37754dba-74f5-4a7f-8d88-16d2cbda4318,2840,,"[79.5, 54.0]",3879858,74,,,,,1.9030099,,Right Foot,,,,"[72.6, 74.0]",Ground Pass,,21.156796,,,Davide Calabria,7032.0,,,,,,2,Regular Play,Andrea Poli,7168.0,Right Center Midfield,147,AC Milan,243,['d8e431b4-d377-454d-bb1f-0a6406e8b77a'],22,,,,,,,,,,,,,,,,AC Milan,243,00:29:22.791,Pass,
,,,,,,,,,,,,,,,,0.840898,,,,,,,,,,,,,,,,075d59ef-97af-49af-9eb2-e620a43d1cbb,2842,,"[72.6, 74.8]",3879858,74,,,,,-1.3237727,,Right Foot,,,,"[75.5, 63.3]",Ground Pass,,11.860017,,,Andrea Poli,7168.0,,,,,,2,Regular Play,Davide Calabria,7032.0,Right Back,147,AC Milan,243,['aa3ff33b-b3b0-4c2f-aa42-2bf55373fcd0'],24,,,,,,,,,,,,,,,,AC Milan,243,00:29:24.460,Pass,
,,,,,,,,,,,,,,,,1.001125,,,,,,,,,,,,,,,,1caf6882-37f6-4a86-9400-95201510b793,2845,,"[75.5, 63.3]",3879858,74,,,,,-0.6790053,,Right Foot,,,,"[81.2, 58.7]",Ground Pass,,7.324616,,,Keisuke Honda,5683.0,,,,,,2,Regular Play,Andrea Poli,7168.0,Right Center Midfield,147,AC Milan,243,['3858d1f6-4147-4933-93e4-8c97686a6b81'],26,,,,,,,,,,,,,,,,AC Milan,243,00:29:26.164,Pass,
,,,,,,,,,,,,,,,,0.984446,,,,,,,,,,,,,,,,6e338d33-b61a-4bc0-be11-fb53fc68ce80,2849,,"[89.9, 61.7]",3879858,74,,,,,0.5800028,,Right Foot,,,,"[98.6, 67.4]",Ground Pass,,10.400962,,,Luiz Adriano de Souza da Silva,21272.0,,,,,,2,Regular Play,Keisuke Honda,5683.0,Center Attacking Midfield,147,AC Milan,243,"['3f68fce2-1800-44dd-87eb-5d366855ece4', 'df322613-2b52-4d70-ae4e-c0ecebe70010']",28,,,,,,,,,,,,,,,,AC Milan,243,00:29:28.637,Pass,True
,,,,,,,,,,,,,,,,1.248619,,,,,,,,,,,,,,,,fdd4a89d-13ec-49da-9d28-bdc923d8f86d,2852,,"[103.3, 66.7]",3879858,74,,,,,-1.4747076,,Right Foot,True,,,"[105.7, 41.8]",Ground Pass,,25.015396,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,Regular Play,Luiz Adriano de Souza da Silva,21272.0,Right Center Forward,147,AC Milan,243,"['05bbc04b-1068-453f-8791-0c7b1d3a48ff', '63923a8c-fcc3-499c-b3d6-eaa023fe9daf']",30,,,,,,,,,,,,,,,,AC Milan,243,00:29:30.992,Pass,
,,,,,,,,,,,,,,,,1.307661,,,,,,,,,,,,,,,,4ee88952-a47b-44e7-96da-09f9ab104dd8,2855,,"[63.4, 57.7]",3879858,74,,,,,0.5230183,,Head,,,,"[74.5, 64.1]",High Pass,,12.812884,,,Riccardo Montolivo,7166.0,,,,,Recovery,2,Regular Play,Philippe Mexès,20289.0,Right Center Back,147,AC Milan,243,['4b8c7cae-7667-46ba-b4be-601107279a74'],36,,,,,,,,,,,,,,,,AC Milan,243,00:29:36.160,Pass,
,,,,,,,,,,,,,,,,1.580813,,,,,,,,,,,,,,,,7fe23b8e-aa1a-4ab2-9ec3-837006d7916b,2858,,"[74.5, 64.1]",3879858,74,,,,,2.0652034,,Left Foot,,,,"[67.6, 76.9]",Low Pass,,14.541321,,,Andrea Poli,7168.0,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,147,AC Milan,243,['cfd631e1-4ffb-4e40-8fd4-478321542065'],37,,,,,,,,,,,,,,,,AC Milan,243,00:29:37.587,Pass,
,,,,,,,,,,,,,,,,0.814452,,,,,,,,,,,,,,,,51d5ec65-3ee2-4c98-820b-0232d29b266c,2861,,"[66.9, 77.1]",3879858,74,,,,,-1.4601392,,Right Foot,,,,"[68.5, 62.7]",Ground Pass,,14.488616,,,Riccardo Montolivo,7166.0,,,,,,2,Regular Play,Andrea Poli,7168.0,Right Center Midfield,147,AC Milan,243,['92fe1ec4-894c-4e1f-a543-0e6499f8bb55'],40,,,,,,,,,,,,,,,,AC Milan,243,00:29:40.525,Pass,
,,,,,,,,,,,,,,,,1.056154,,,,,,,,,,,,,,,,2ad3ad71-0d30-4ca9-96ec-a29471f78541,2863,,"[68.5, 62.7]",3879858,74,,,,,1.7426383,,Right Foot,,,,"[66.4, 74.8]",Ground Pass,,12.280879,,,Andrea Poli,7168.0,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,147,AC Milan,243,['c779ed89-3c7f-482a-8c4a-13fa3e1e32b7'],41,,,,,,,,,,,,,,,,AC Milan,243,00:29:41.339,Pass,
,,,,,,,,,,,,,,,,1.329558,,,,,,,,,,,,,,,,fd44edb3-56d1-4c81-8b76-2db290779bb8,2866,,"[66.4, 74.8]",3879858,74,,,,,-0.18713365,,Right Foot,,,,"[83.3, 71.6]",Ground Pass,,17.20029,,,Keisuke Honda,5683.0,,,,,,2,Regular Play,Andrea Poli,7168.0,Right Center Midfield,147,AC Milan,243,['a458d396-971a-4d47-9955-9b7f827dcaf6'],43,,,,,,,,,,,,,,,,AC Milan,243,00:29:43.193,Pass,
,,,,,,,,,,,,,,,,1.41629,,,,,,,,,,,,,,,,8d300fe1-6faa-49d4-9cbd-94483d1ac408,2869,,"[83.3, 71.6]",3879858,74,,,,,-0.82704073,,Left Foot,,,,"[92.5, 61.6]",Ground Pass,,13.58823,Incomplete,,Luiz Adriano de Souza da Silva,21272.0,,,,,,2,Regular Play,Keisuke Honda,5683.0,Center Attacking Midfield,147,AC Milan,243,"['5c8477fb-8f49-4d20-a732-745038ec42fb', 'e4226684-b80c-4bd9-b917-4fc602368be2']",44,,,,,,,,,,,,,,,,AC Milan,243,00:29:44.999,Pass,
,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,5c8477fb-8f49-4d20-a732-745038ec42fb,2871,,"[27.6, 18.5]",3879858,74,,,,,-0.35621965,,Right Foot,,,,"[36.2, 15.3]",Ground Pass,,9.176056,,,Saphir Sliti Taïder,8851.0,,,,,Recovery,2,Regular Play,Marios Oikonomou,8873.0,Center Back,148,Bologna,240,"['8d300fe1-6faa-49d4-9cbd-94483d1ac408', 'd406ced6-f6c9-4055-8c93-7b4f6b8fcf8e']",46,,,,,,,,,,,,,,,,Bologna,240,00:29:46.415,Pass,
,,,,,,,,,,,,,,,,0.982249,,,,,,,,,,,,,,,,861a809b-55c2-48ba-997f-18468f264979,2874,,"[36.0, 15.3]",3879858,74,,,,,-2.0596488,,Left Foot,,,,"[31.0, 5.9]",Ground Pass,,10.647065,,,Franco Brienza,45591.0,,,,,,2,Regular Play,Saphir Sliti Taïder,8851.0,Left Defensive Midfield,148,Bologna,240,['1695157b-78e0-4f5d-8c41-7eedf8775565'],47,,,,,,,,,,,,,,,,Bologna,240,00:29:47.900,Pass,
,,,,,,,,,,,,,,,,1.380069,,,,,,,,,,,,,,,,2dee6990-1100-48a0-80ef-4e918120ea6e,2878,,"[30.5, 8.8]",3879858,74,,,,,0.054590516,,Left Foot,,,,"[48.8, 9.8]",Low Pass,,18.327303,Incomplete,,Emanuele Giaccherini,7775.0,,,,,,2,Regular Play,Franco Brienza,45591.0,Left Wing Back,148,Bologna,240,"['5917b98e-d94f-49d1-a64c-d48222417700', '8fa95e3b-bd36-4189-8b92-8a9fc5cad28f']",49,,,,,,,,,,,,,,,,Bologna,240,00:29:49.416,Pass,
,,,,,,,,,,,True,,,,,0.711054,,,,,,,,,,,,,,,,5917b98e-d94f-49d1-a64c-d48222417700,2880,,"[71.3, 70.3]",3879858,74,,,,,-1.1314354,,Right Foot,,,,"[76.0, 60.3]",Low Pass,,11.049435,,,Andrea Bertolacci,7147.0,,,,,Interception,2,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,148,Bologna,240,"['2dee6990-1100-48a0-80ef-4e918120ea6e', '484f2819-9da7-42c2-9582-4eac35e0e616']",50,,,,,,,,,,,,,,,,AC Milan,243,00:29:50.796,Pass,
,,,,,,,,,,,,,,,,1.214122,,,,,,,,,,,,,,,,27eed072-bf8b-4bc6-8ea0-efef9ff29f9e,2883,,"[76.5, 60.3]",3879858,74,,,,,0.47584212,,Left Foot,,,,"[92.8, 68.7]",Low Pass,,18.33712,Incomplete,,Luiz Adriano de Souza da Silva,21272.0,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Center Midfield,148,Bologna,240,"['29dbacef-7c49-415e-9180-a8fc4eb86fe4', 'b869ac6e-af4f-4b8b-90eb-ffb6f243e596']",51,,,,,,,,,,,,,,,,AC Milan,243,00:29:51.667,Pass,
,,,,,,,,,,,,,,,,2.512217,,,,,,,,,,,,,,,,29dbacef-7c49-415e-9180-a8fc4eb86fe4,2885,,"[27.3, 11.4]",3879858,74,,,,,0.7198857,,Left Foot,,,,"[54.1, 34.9]",High Pass,,35.643932,,,Sergio Floccari,6948.0,,,,,Recovery,2,Regular Play,Adam Masina,7169.0,Left Center Back,148,Bologna,240,"['27eed072-bf8b-4bc6-8ea0-efef9ff29f9e', '5ce3e776-8e09-47d1-b5d5-787fc1d4265d']",52,,,,,,,,,,,,,,,,Bologna,240,00:29:52.881,Pass,
,,,,,,,,,,,,,,,,0.995425,,,,,,,,,,,,,,,,266b0ae6-2d37-4632-91e5-61213a4cfef7,2887,,"[54.1, 35.7]",3879858,74,,,,,-2.3621116,,Other,,,,"[45.6, 27.3]",High Pass,,11.950314,,,Matteo Brighi,18027.0,,,,,,2,Regular Play,Sergio Floccari,6948.0,Right Center Forward,148,Bologna,240,['c508323c-1105-4c8e-aa82-c020f06e6ade'],55,,,,,,,,,,,,,,,,Bologna,240,00:29:55.394,Pass,
,,,,,,,,,,,,,,,,1.188604,,,,,,,,,,,,,,,,7923e0bd-de7a-4235-b832-ef2d28da775d,2892,,"[70.5, 46.7]",3879858,75,,True,,,-1.6113832,,Right Foot,,,,"[69.7, 27.0]",Ground Pass,,19.716236,,,Alessio Romagnoli,7458.0,,,,,Free Kick,2,From Free Kick,Andrea Bertolacci,7147.0,Left Center Midfield,149,AC Milan,243,['667861a0-9837-4846-9156-d5c8e9030e49'],12,,,,,,,,,,,,,,,,AC Milan,243,00:30:12.801,Pass,
,,,,,,,,,,,,,,,,1.637079,,,,,,,,,,,,,,,,bc7f3611-c1e9-461a-b6b5-2c3d89700a26,2894,,"[70.3, 27.5]",3879858,75,,,,,2.0831857,,Left Foot,,,,"[59.5, 46.7]",Ground Pass,,22.029072,,,Philippe Mexès,20289.0,,,,,,2,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,149,AC Milan,243,['2a286273-6263-469b-a830-a4755e3f1c18'],15,,,,,,,,,,,,,,,,AC Milan,243,00:30:15.469,Pass,
,,,,,,,,,,,,,,,,1.118724,,,,,,,,,,,,,,,,0887d1da-0a2f-4a14-9f8e-691b06543b5c,2897,,"[56.3, 47.7]",3879858,75,,,,,1.2326984,,Left Foot,,,,"[64.0, 69.6]",Ground Pass,,23.21422,,,Andrea Poli,7168.0,,,,,,2,From Free Kick,Philippe Mexès,20289.0,Right Center Back,149,AC Milan,243,['9a6e4dbd-7b1d-4b59-9ae6-083dfea37f1a'],18,,,,,,,,,,,,,,,,AC Milan,243,00:30:18.408,Pass,
,,,,,,,,,,,,,,,,1.04546,,,,,,,,,,,,,,,,9091e3c8-c38c-40c9-b190-914be39cd30c,2900,,"[64.0, 69.6]",3879858,75,,,,,-0.019045316,,Right Foot,,,,"[85.0, 69.2]",Ground Pass,,21.003809,,,Keisuke Honda,5683.0,,,,,,2,From Free Kick,Andrea Poli,7168.0,Right Center Midfield,149,AC Milan,243,['11904dc0-15ef-4c48-9cf1-4aa836be2a08'],20,,,,,,,,,,,,,,,,AC Milan,243,00:30:20.696,Pass,
,,,,,,,,,,,,,,,,0.868183,,,,,,,,,,,,,,,,c284527f-bc90-4f89-bc34-5b2941cef938,2903,,"[81.2, 69.2]",3879858,75,,,,,-1.9795254,,Left Foot,,,,"[74.4, 53.5]",Ground Pass,,17.109354,,,Riccardo Montolivo,7166.0,,,,,,2,From Free Kick,Keisuke Honda,5683.0,Center Attacking Midfield,149,AC Milan,243,['5d450353-3f33-4c4b-a187-3f15ca9a1073'],23,,,,,,,,,,,,,,,,AC Milan,243,00:30:23.339,Pass,
,,,,,,,,,,,,,,,,0.93662,,,,,,,,,,,,,,,,ea1f6f6f-663b-4af2-b2a3-e34ae78ae10f,2906,,"[74.4, 53.8]",3879858,75,,,,,-1.0880253,,Right Foot,,,,"[82.0, 39.3]",Ground Pass,,16.371012,,,Andrea Bertolacci,7147.0,,,,,,2,From Free Kick,Riccardo Montolivo,7166.0,Center Defensive Midfield,149,AC Milan,243,['64c724e1-70fe-4848-b95e-8ffd0ce177de'],24,,,,,,,,,,,,,,,,AC Milan,243,00:30:24.935,Pass,
,,,,,,,,,,,,,,,,1.130096,,,,,,,,,,,,,,,,a98dfbe8-9bd8-4a44-a257-726da3a26417,2909,,"[82.8, 31.7]",3879858,75,,,,,0.14399642,,Left Foot,,,,"[102.8, 34.6]",Ground Pass,,20.209156,Unknown,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,From Free Kick,Andrea Bertolacci,7147.0,Left Center Midfield,149,AC Milan,243,['df97bafd-5bf1-4913-a836-1d330701b05a'],26,,,,,,,,,,,,,,,,AC Milan,243,00:30:26.850,Pass,
,,,,,,,,,,,,,,,,1.376978,,,,,,,,,,,,,,,,28bc1986-12b4-4949-b126-62a3c67f5b83,2913,,"[20.5, 43.4]",3879858,75,,True,,,-0.79131526,,Right Foot,,,,"[28.9, 34.9]",Ground Pass,,11.950314,,,Saphir Sliti Taïder,8851.0,,,,,Free Kick,2,From Free Kick,Marios Oikonomou,8873.0,Center Back,150,Bologna,240,['83a5fdac-a655-4a9b-b19f-ebf5e869cbe2'],31,,,,,,,,,,,,,,,,Bologna,240,00:30:31.260,Pass,
,,,,,,,,,,,,,,,,1.192914,,,,,,,,,,,,,,,,0341e3dc-0f0a-419b-a79d-c7125d8f2db2,2915,,"[40.1, 37.3]",3879858,75,,True,,,-1.4892654,,Right Foot,,,,"[42.2, 11.6]",Ground Pass,,25.785654,,,Franco Brienza,45591.0,,,,,,2,From Free Kick,Saphir Sliti Taïder,8851.0,Left Defensive Midfield,150,Bologna,240,['9a9aa55a-0448-457b-8e34-8b340125b3bc'],34,,,,,,,,,,,,,,,,Bologna,240,00:30:34.334,Pass,
,,,,,,,,,,,,,,,,0.77285,,,,,,,,,,,,,,,,6f083b09-f26f-4cc1-9ad4-1e0a4ccbb551,2917,,"[64.0, 5.3]",3879858,75,,,,,0.2727879,,Left Foot,,,,"[80.8, 10.0]",Ground Pass,,17.445057,,,Emanuele Giaccherini,7775.0,,,,,,2,From Free Kick,Franco Brienza,45591.0,Left Wing Back,150,Bologna,240,['3675ed4c-502c-445f-99aa-0018748df866'],39,,,,,,,,,,,,,,,,Bologna,240,00:30:39.599,Pass,
,,,,,,,,,,,,,,,,1.750823,,,,,,,,,,,,,,,,d8f35545-166c-4b29-98b9-d8d036c056ec,2921,,"[85.8, 12.7]",3879858,75,,,,,2.145496,,Right Foot,,,,"[79.0, 23.2]",Ground Pass,,12.509596,,,Matteo Brighi,18027.0,,,,,,2,From Free Kick,Emanuele Giaccherini,7775.0,Left Center Forward,150,Bologna,240,['e921cb9b-08c1-4881-b91f-cbf81eea9d26'],46,,,,,,,,,,,,,,,,Bologna,240,00:30:46.917,Pass,
,,,,,,,,,,,,,,,,1.641159,,,,,,,,,,,,,,,,a651c719-9e87-4193-b635-688579f43a9b,2924,,"[78.4, 25.6]",3879858,75,,,,,1.2920058,,Right Foot,,,,"[86.1, 52.5]",Ground Pass,,27.98035,,,Juan Camilo Zúñiga Mosquera,40119.0,,,,,,2,From Free Kick,Matteo Brighi,18027.0,Right Defensive Midfield,150,Bologna,240,['23a655a8-c824-415e-acb6-41517223eb41'],48,,,,,,,,,,,,,,,,Bologna,240,00:30:48.970,Pass,
,,,,,,,,,,,,,,,,1.120571,,,,,,,,,,,,,,,,a99a3933-8254-4149-8c7d-ac1829a63be3,2927,,"[90.3, 53.1]",3879858,75,,,,,-0.86582136,,Right Foot,,,,"[105.7, 35.0]",High Pass,,23.76489,Incomplete,,Sergio Floccari,6948.0,,,,,,2,From Free Kick,Juan Camilo Zúñiga Mosquera,40119.0,Right Wing Back,150,Bologna,240,"['48eea68b-4ac2-4ef3-a387-60f193cfb2b7', '8f9716cb-f83f-4885-ba99-e371a2ec4b50']",51,,,,,,,,,,,,,,,,Bologna,240,00:30:51.925,Pass,
,,,,,,,,,,,,,,,,2.705488,,,,,,,,,,,,,,,,9d81ccdd-b687-4bea-93d2-8221a6119f0c,2933,,"[63.5, 39.9]",3879858,75,,,,,0.084058665,,Right Foot,,,,"[108.6, 43.7]",High Pass,,45.259804,Incomplete,,Emanuele Giaccherini,7775.0,,,,,,2,From Free Kick,Marios Oikonomou,8873.0,Center Back,150,Bologna,240,"['34a77c69-cd57-4b41-bf0b-1170ac9476cc', '992b2594-adc6-4a08-bfba-1e781d668b3e', 'ea6854c9-90e1-4780-9226-e89cc9fa2308']",58,,,,,,,,,,,,,,,,Bologna,240,00:30:58.640,Pass,True
,,,,,,,,,,,,,,,,0.425123,,,,,,,,,,,,,,,,b28f2542-5a4a-4e44-89f7-4cd5aeca20d5,2936,,"[15.2, 33.1]",3879858,76,,True,,,-0.15716304,,Keeper Arm,,,,"[33.5, 30.2]",Ground Pass,,18.528357,,,Riccardo Montolivo,7166.0,,,,,,2,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,151,AC Milan,243,['282db90a-8cd9-4fbc-b02b-1363d97ae441'],6,,,,,,,,,,,,,,,,AC Milan,243,00:31:06.585,Pass,
,,,,,,,,,,,,,,,,0.54228,,,,,,,,,,,,,,,,5e666e01-2e11-4830-b8f0-414978c78b15,2938,,"[33.5, 30.2]",3879858,76,,,,,1.1169523,,Right Foot,,,,"[39.5, 42.5]",Ground Pass,,13.685393,,,Andrea Bertolacci,7147.0,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,151,AC Milan,243,['17b0deca-4cc9-47ec-bfdc-9243cbcd1405'],7,,,,,,,,,,,,,,,,AC Milan,243,00:31:07.528,Pass,
,,,,,,,,,,,,,,,,0.669526,,,,,,,,,,,,,,,,4a5196c3-d7c2-4727-a093-12fc8fe03150,2941,,"[39.5, 42.5]",3879858,76,,,,,-2.4751275,,Left Foot,,,,"[30.6, 35.5]",Ground Pass,,11.322986,,,Riccardo Montolivo,7166.0,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Center Midfield,151,AC Milan,243,['3dd0a2fa-1e57-4c16-8de7-0f6bc313ca30'],9,,,,,,,,,,,,,,,,AC Milan,243,00:31:09.126,Pass,
,,,,,,,,,,,,,,,,1.843356,,,,,,,,,,,,,,,,35ad2931-b3f0-48e6-9971-e8d3440b4eb6,2944,,"[30.6, 35.5]",3879858,76,,,,,-0.9324765,,Right Foot,,,,"[51.3, 7.6]",Ground Pass,,34.740467,,,Mattia De Sciglio,6944.0,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,151,AC Milan,243,['ef3ccc87-f192-471c-a0c6-3193bb958e69'],11,,,,,,,,,,,,,,,,AC Milan,243,00:31:11.366,Pass,
,,,,,,,,,,,,,,,,1.020876,,,,,,,,,,,,,,,,3c766e46-4d86-4246-9b79-83c6c6464e71,2947,,"[58.5, 8.4]",3879858,76,,,,,-0.23297924,,Right Foot,,,,"[70.3, 5.6]",Ground Pass,,12.127654,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,Regular Play,Mattia De Sciglio,6944.0,Left Back,151,AC Milan,243,['ff8b1d4a-b148-43dc-b8a1-8d492baa6b63'],15,,,,,,,,,,,,,,,,AC Milan,243,00:31:15.302,Pass,
,,,,,,,,,,,,,,,,1.259168,,,,,,,,,,,,,,,,fc9bce07-0614-4ee1-ae8e-e8642185e683,2950,,"[79.1, 5.6]",3879858,76,,,,,2.07301,,Left Foot,,,,"[72.4, 17.8]",Ground Pass,,13.918693,,,Andrea Bertolacci,7147.0,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,151,AC Milan,243,['901269f9-723f-42e6-8807-2f10de5b1a4c'],19,,,,,,,,,,,,,,,,AC Milan,243,00:31:19.081,Pass,
,,,,,,,,,,,,,,,,1.137188,,,,,,,,,,,,,,,,9a5367e9-ef5c-4c0b-99ca-363c9d8bcc3c,2953,,"[72.4, 18.1]",3879858,76,,,,,2.0686188,,Left Foot,,,,"[67.4, 27.3]",Ground Pass,,10.470912,,,Riccardo Montolivo,7166.0,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Center Midfield,151,AC Milan,243,['fa984d7e-994d-40ae-8eec-d1338b2f89fa'],21,,,,,,,,,,,,,,,,AC Milan,243,00:31:21.113,Pass,
,,,,,,,,,,,,,,,,1.326709,,,,,,,,,,,,,,,,db885cfb-e766-40f9-9757-615cf059242c,2956,,"[67.3, 29.4]",3879858,76,,,,,1.7204233,,Left Foot,,,,"[64.3, 49.3]",Ground Pass,,20.12486,,,Philippe Mexès,20289.0,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,151,AC Milan,243,['b4b50a58-9df9-4700-9474-0ba65f5d92aa'],23,,,,,,,,,,,,,,,,AC Milan,243,00:31:23.185,Pass,
,,,,,,,,,,,,,,,,1.021132,,,,,,,,,,,,,,,,077545e5-7a74-43fe-9fa5-c2015fb39206,2959,,"[63.9, 51.5]",3879858,76,,,,,-0.46926552,,Right Foot,,,,"[78.1, 44.3]",Ground Pass,,15.921055,,,Riccardo Montolivo,7166.0,,,,,,2,Regular Play,Philippe Mexès,20289.0,Right Center Back,151,AC Milan,243,['1e80712d-ba27-42c2-a2ac-cbf309197d87'],26,,,,,,,,,,,,,,,,AC Milan,243,00:31:26.731,Pass,
,,,,,,,,,,,,,,,,0.769111,,,,,,,,,,,,,,,,f344e239-af3f-43e0-bc50-b63685ca17cd,2962,,"[78.4, 45.1]",3879858,76,,,,,-0.12914729,,Right Foot,,,,"[93.8, 43.1]",Ground Pass,,15.529327,,,Keisuke Honda,5683.0,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,151,AC Milan,243,['61c20281-3f16-430b-95ce-17e5dccacbfc'],28,,,,,,,,,,,,,,,,AC Milan,243,00:31:28.730,Pass,
,,,,,,,,,,,,,,,,0.987289,,,,,,,,,,,,,,,,496abd0a-c19d-40c9-bb43-146d6d1ae2db,2965,,"[93.8, 43.1]",3879858,76,,,,,1.3550302,,Left Foot,,,,"[97.0, 57.7]",Ground Pass,,14.946571,,,Luiz Adriano de Souza da Silva,21272.0,,,,,,2,Regular Play,Keisuke Honda,5683.0,Center Attacking Midfield,151,AC Milan,243,['49ee5f11-279c-40ab-92ca-04f77feafb6f'],30,,,,,,,,,,,,,,,,AC Milan,243,00:31:30.226,Pass,
,,,,,,,,,,,,,,,,1.491575,,,,,,,,,,,,,,,,8e926328-28d5-4b81-bb3a-1edd10ca9403,2969,,"[98.9, 54.9]",3879858,76,,,,,1.3915806,,Right Foot,,,,"[101.4, 68.7]",Ground Pass,,14.024621,,,Davide Calabria,7032.0,,,,,,2,Regular Play,Luiz Adriano de Souza da Silva,21272.0,Right Center Forward,151,AC Milan,243,['2f737368-d3d5-490d-99ab-abdb9fd8b215'],33,,,,,,,,,,,,,,,,AC Milan,243,00:31:33.170,Pass,
,,,,,,,,,,,,,,,,1.150861,,,,,,,,,,,,,,,,0805fbc9-f801-4f00-b830-be99203d6749,2972,,"[103.1, 73.4]",3879858,76,,,,,-2.8049178,,Right Foot,,,,"[89.1, 68.5]",Ground Pass,,14.832734,,,Andrea Poli,7168.0,,,,,,2,Regular Play,Davide Calabria,7032.0,Right Back,151,AC Milan,243,['bc9b614e-3ecf-41dd-b759-1236b5e5bb90'],34,,,,,,,,,,,,,,,,AC Milan,243,00:31:34.781,Pass,
,,,,,,,,,,,,,,,,0.642454,,,,,,,,,,,,,,,,2b2af46e-4338-4e52-ba6c-87c60f7d0533,2975,,"[89.7, 68.4]",3879858,76,,,,,-0.9453113,,Right Foot,,,,"[94.9, 61.2]",Ground Pass,,8.881441,,,Keisuke Honda,5683.0,,,,,,2,Regular Play,Andrea Poli,7168.0,Right Center Midfield,151,AC Milan,243,['759348aa-0234-4d11-bfdb-db294dd5bad1'],36,,,,,,,,,,,,,,,,AC Milan,243,00:31:36.725,Pass,
,,,,,,,,,,,,,,,,0.865196,,,,,,,,,,,,,,,,a3740a46-fb2d-4d98-93a5-767740be34c2,2979,,"[94.9, 56.4]",3879858,76,,,,,-1.4243121,a125ebf0-5dfd-4de9-9d77-d170f30e3fbb,Left Foot,,,,"[97.6, 38.1]",Ground Pass,,18.498108,,,Andrea Bertolacci,7147.0,True,,,,,2,Regular Play,Keisuke Honda,5683.0,Center Attacking Midfield,151,AC Milan,243,"['5d9af6be-1966-4b74-8376-d4a3d1510552', 'aa386783-c617-4f9c-94c1-c4e7071b9ea5']",38,,,,,,,,,,,,,,,,AC Milan,243,00:31:38.664,Pass,True
,,,,,,,,,,,,,,,,1.290487,,,,,,,,,,,,,,,,b79e21e3-964c-4f63-9d43-e2a87f91e2f3,2986,,"[120.0, 0.1]",3879858,77,,,,,1.7950311,,Left Foot,,,,"[112.2, 34.3]",High Pass,,35.078197,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Keisuke Honda,5683.0,Center Attacking Midfield,152,AC Milan,243,['17298304-7c86-4541-afb3-2b5c3f4e408e'],13,,,,,,,,,,,,,,,,AC Milan,243,00:32:13.344,Pass,
