50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[56.7, 35.9]",,,,,,,,,,,,1.786682,,,,,,,,,,,,,,,36ed73b6-6802-4422-9734-489bd8b6e204,1613,,"[53.2, 32.5]",3879629,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Viviani,7770.0,Center Defensive Midfield,128,Hellas Verona,226,"['7b6c70b3-3030-4177-971b-aa5697afd3b8', '93ce7381-2c6b-4350-a8b4-b39c1f70df41']",23,,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:23.717,Carry,
,,,,,,"[80.2, 31.1]",,,,,,,,,,,,0.060907,,,,,,,,,,,,,,,ff9b5bed-a565-4b9f-b8d9-b51d0fa8fb26,1616,,"[80.2, 31.1]",3879629,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giampaolo Pazzini,6686.0,Right Center Forward,128,Hellas Verona,226,"['8e369381-67ea-4230-8284-c33abe670860', 'b73edba1-e787-4024-acf8-67adb8c3b3af']",26,,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:26.663,Carry,
,,,,,,"[92.8, 65.5]",,,,,,,,,,,,4.995183,,,,,,,,,,,,,,,921bf1c3-0b31-411d-96fe-4a255477f614,1619,,"[87.9, 57.4]",3879629,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artur Ioniţă,7949.0,Right Center Midfield,128,Hellas Verona,226,"['8d299124-6fb9-414c-9277-33bdfc3cdcc1', 'aec57426-aa1f-4974-bb07-2e2d3b820c7f', 'c452edf5-5634-4234-b5a5-ac6877c9013a']",28,,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:28.172,Carry,True
,,,,,,"[83.7, 68.8]",,,,,,,,,,,,1.227396,,,,,,,,,,,,,,,6f4fbac4-7076-49f2-a7f6-07ef42f3463a,1623,,"[80.6, 68.8]",3879629,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Right Back,128,Hellas Verona,226,"['2463e2fa-f323-4016-a6cf-9e873cf105ea', 'd008b5db-3963-4aaf-ac06-2267607b16b8']",34,,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:34.476,Carry,
,,,,,,"[90.8, 39.4]",,,,,,,,,,,,1.256148,,,,,,,,,,,,,,,fc0056e1-de29-4cbf-8ca2-8360dabb5357,1628,,"[90.9, 40.2]",3879629,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,128,Hellas Verona,226,"['788bc448-22c9-4dce-8675-caed7c8477b6', 'a30e935a-f809-4f90-8b2b-5543e52c1742']",38,,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:38.768,Carry,
,,,,,,"[15.6, 43.0]",,,,,,,,,,,,0.415366,,,,,,,,,,,,,,,03aa7abe-a601-4722-89b1-96b047bc062c,1633,,"[15.6, 43.0]",3879629,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleandro Rosi,7462.0,Right Back,129,Frosinone,291,"['1bb3134f-2ea1-489c-999e-b90d84618dea', '4d337b91-016b-453e-8777-c17d11f4c74f']",41,,,,,,,,,,,,,,,,,Frosinone,291,00:04:41.971,Carry,
,,,,,,"[21.1, 51.9]",,,,,,,,,,,,1.591616,,,,,,,,,,,,,,,ff2c4708-40f1-4607-81eb-4626d7281a27,1636,,"[18.1, 42.2]",3879629,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mirko Gori,20636.0,Right Defensive Midfield,129,Frosinone,291,"['2f8d115a-68cd-4990-b1df-1eb7bf6c04e1', '5f7a993c-f177-461c-b241-3c5d6b2bb0fa', '6a62ed93-c473-4fa9-9edd-67bb81863be3']",42,,,,,,,,,,,,,,,,,Frosinone,291,00:04:42.845,Carry,True
,,,,,,"[38.3, 73.9]",,,,,,,,,,,,1.636688,,,,,,,,,,,,,,,d56ff1f3-22bb-4cc2-bd45-5ca81315b839,1641,,"[43.1, 69.8]",3879629,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Ciofani,13613.0,Right Center Forward,129,Frosinone,291,"['1e93336c-cf7a-4e30-a396-0540b89a8d90', '22ef3205-5f76-40b8-a71f-f1f2da0b1b81', '8a13d166-1042-46d7-8c64-01f09c901beb', 'd16132ae-8d2a-4a65-bf85-beefc78cf8cd']",46,,,,,,,,,,,,,,,,,Frosinone,291,00:04:46.012,Carry,True
,,,,,,"[49.9, 79.2]",,,,,,,,,,,,0.19387,,,,,,,,,,,,,,,76d7195c-0a47-4f33-a8f6-e97d45e40af0,1649,,"[47.2, 78.5]",3879629,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleandro Rosi,7462.0,Right Back,130,Frosinone,291,"['8a75be5f-47b4-46c3-bc64-00507d95bf32', 'a495d6f2-978a-43c6-ab27-56eec245bded']",9,,,,,,,,,,,,,,,,,Frosinone,291,00:05:09.658,Carry,
,,,,,,"[35.9, 72.8]",,,,,,,,,,,,0.564424,,,,,,,,,,,,,,,6bb55044-8b38-4b41-bab8-7ea0eaeba3a3,1652,,"[35.9, 72.8]",3879629,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Modibo Diakité,174418.0,Right Center Back,130,Frosinone,291,"['25b95ab8-8399-436e-820c-6b4a335afbe8', 'a2eb47c0-3a07-4825-a1a9-02905aa696d6']",11,,,,,,,,,,,,,,,,,Frosinone,291,00:05:11.651,Carry,
,,,,,,"[43.0, 71.0]",,,,,,,,,,,,1.836056,,,,,,,,,,,,,,,e04915b4-d6ee-4385-beb2-fbb5be51146a,1655,,"[43.4, 76.1]",3879629,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mirko Gori,20636.0,Right Defensive Midfield,130,Frosinone,291,"['1c1a06a3-82dc-4a05-8316-a4d1817c5209', 'b0612631-daf6-4c7f-81b5-16e2e12a8a7d']",13,,,,,,,,,,,,,,,,,Frosinone,291,00:05:13.510,Carry,
,,,,,,"[88.3, 70.8]",,,,,,,,,,,,1.090315,,,,,,,,,,,,,,,927cfcdf-b3c8-4268-828e-8a8cbd2955fc,1664,,"[82.7, 67.7]",3879629,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Toni,20252.0,Left Center Forward,131,Hellas Verona,226,"['0c5ef0d3-f45c-4fa4-8962-053a9179a4e0', '13828049-a33a-464b-84ed-0984d594a731', 'f3f63b2d-c853-4fff-b2df-e1f2efb7e2bd']",39,,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:39.771,Carry,True
,,,,,,"[68.3, 71.8]",,,,,,,,,,,,2.994874,,,,,,,,,,,,,,,22b7b3fa-4946-4f90-a247-44c3e60561ed,1669,,"[62.7, 72.5]",3879629,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eros Pisano,11342.0,Right Back,132,Hellas Verona,226,"['e48bf54b-6766-47da-9408-762149c075a1', 'f7fcafea-3e4d-497e-b699-24abb107bbe5']",49,,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:49.680,Carry,
,,,,,,"[78.2, 45.1]",,,,,,,,,,,,0.795267,,,,,,,,,,,,,,,92bbff97-308e-4f6d-b0bf-61af0a0b9222,1675,,"[77.8, 46.1]",3879629,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emil Hallfreðsson,5512.0,Left Center Midfield,132,Hellas Verona,226,"['1fbc9e02-9236-41a9-bfea-118195530796', 'aa34f301-a854-42ea-b508-551a42571fae', 'bcecd195-8e3a-4a83-907f-2dde97532e24']",55,,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:55.465,Carry,True
,,,,,,"[71.9, 15.9]",,,,,,,,,,,,0.257684,,,,,,,,,,,,,,,cadf6db5-484e-4bde-b36c-25b6273819a6,1679,,"[72.5, 17.0]",3879629,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matteo Bianchetti,8421.0,Left Center Back,132,Hellas Verona,226,"['c05e5435-9790-4a3c-b8f2-cdecc78c68f8', 'c9b89ae0-213d-4563-a40d-4aa995635028', 'f7e1c6cb-cf0a-4fee-8e63-1c2c2e76f44c']",58,,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:58.782,Carry,True
,,,,,,"[83.2, 10.0]",,,,,,,,,,,,0.316112,,,,,,,,,,,,,,,6a71194c-fe9f-43e3-b03d-4c48fee64c87,1683,,"[83.4, 9.7]",3879629,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samuel Souprayen,7695.0,Left Back,132,Hellas Verona,226,"['3ee4b817-cb22-416d-950e-c6365c0e5119', '69893dd6-b146-497a-944c-e7c9ffed6ffd']",0,,,,,,,,,,,,,,,,,Hellas Verona,226,00:06:00.187,Carry,
,,,,,,"[105.6, 15.4]",,,,,,,,,,,,2.298393,,,,,,,,,,,,,,,64d6010f-1a08-4579-93d4-2a16540ae207,1686,,"[87.6, 19.2]",3879629,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matteo Bianchetti,8421.0,Left Center Back,132,Hellas Verona,226,"['3acc48d2-60d1-44a6-b277-8e85862bb454', '3e4c0f27-9b23-478f-b692-d006c1bf5202']",1,,,,,,,,,,,,,,,,,Hellas Verona,226,00:06:01.365,Carry,
,,,,,,"[76.7, 36.3]",,,,,,,,,,,,2.913781,,,,,,,,,,,,,,,80a5d8d6-7607-4d34-a661-8343cc901480,1695,,"[61.9, 50.0]",3879629,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emil Hallfreðsson,5512.0,Left Center Midfield,133,Frosinone,291,"['6d71dedf-c8ce-481f-bcdc-bd1fee2227b9', '8accb868-708d-48b5-b2fc-cbbe53ab0d70', 'cd741856-6d30-4aed-99c1-8321092a4ae5']",32,,,,,,,,,,,,,,,,,Hellas Verona,226,00:06:32.176,Carry,True
,,,,,,"[35.0, 53.5]",,,,,,,,,,,,0.817318,,,,,,,,,,,,,,,e0e92678-2c2f-478e-8916-02210c5e7b32,1700,,"[33.6, 52.9]",3879629,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aleandro Rosi,7462.0,Right Back,133,Frosinone,291,"['63cc5815-4240-42e9-886a-84f118215232', '81a24d67-5c96-4b15-97c4-144a6702ed30']",36,,,,,,,,,,,,,,,,,Frosinone,291,00:06:36.643,Carry,
,,,,,,"[90.2, 63.5]",,,,,,,,,,,,6.884258,,,,,,,,,,,,,,,7497ce6c-f44b-42c0-a42f-a51c37037ea3,1703,,"[43.4, 62.4]",3879629,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mirko Gori,20636.0,Right Defensive Midfield,133,Frosinone,291,"['52d76d9b-e64d-41d8-a17e-8f7ae35176c6', 'bb7c10c2-3cb8-4916-8d4f-fa86aef5944c']",39,,,,,,,,,,,,,,,,,Frosinone,291,00:06:39.196,Carry,
,,,,,,"[98.4, 72.6]",,,,,,,,,,,,1.68481,,,,,,,,,,,,,,,c59ebb0c-eabc-41a1-8d16-c2da3f169459,1706,,"[94.7, 69.1]",3879629,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Federico Dionisi,24235.0,Left Center Forward,133,Frosinone,291,"['075465e3-07aa-462e-885f-df43dea9749c', 'c5c5e3ee-0e51-43de-9226-2d2d8691fb5a', 'ca1e92f9-59ae-4c9e-aeda-4f5cf8b1f0ec']",46,,,,,,,,,,,,,,,,,Frosinone,291,00:06:46.671,Carry,True
,,,,,,"[94.6, 78.1]",,,,,,,,,,,,1.701308,,,,,,,,,,,,,,,788edf6b-e699-4dfc-844c-5a654a8d7bec,1710,,"[94.6, 78.1]",3879629,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aleandro Rosi,7462.0,Right Back,133,Frosinone,291,"['66408576-92e3-411b-9167-e45d0213a92a', 'e57f1313-87f3-4eea-9fdd-c4ac56204b7f']",48,,,,,,,,,,,,,,,,,Frosinone,291,00:06:48.838,Carry,
,,,,,,"[89.0, 71.9]",,,,,,,,,,,,0.568901,,,,,,,,,,,,,,,90e7e66b-5838-4f25-9bba-abf99eb74637,1713,,"[89.7, 72.6]",3879629,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mirko Gori,20636.0,Right Defensive Midfield,133,Frosinone,291,"['497b24cf-b879-4317-b7d9-df68122fbde4', 'cf5c3ba6-84cc-4ccc-a966-b3365e176688', 'd3aabd0e-d5d4-41a4-82d3-cee01f2f66ae']",51,,,,,,,,,,,,,,,,,Frosinone,291,00:06:51.468,Carry,True
,,,,,,"[16.0, 35.6]",,,,,,,,,,,,7.745241,,,,,,,,,,,,,,,80bbbd5a-c6e6-4fb3-9160-2471589ac7d5,1718,,"[0.8, 22.3]",3879629,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pierluigi Gollini,8274.0,Goalkeeper,133,Frosinone,291,"['43710e46-4c5c-472e-85d7-191d8934872f', 'a79a5884-5a79-4567-bd74-629fbee46995']",55,,,,,,,,,,,,,,,,,Hellas Verona,226,00:06:55.244,Carry,
,,,,,,"[15.2, 39.9]",,,,,,,,,,,,5.110963,,,,,,,,,,,,,,,460331b8-4d0d-4211-9294-45804d3b62f7,1723,,"[14.9, 36.4]",3879629,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nicola Leali,32037.0,Goalkeeper,133,Frosinone,291,"['117028ee-f3ae-4446-9a2a-0e48d1d7eaab', '73f39ae0-1bc8-4d6b-af1c-cb9c8cb50437']",9,,,,,,,,,,,,,,,,,Frosinone,291,00:07:09.736,Carry,
,,,,,,"[32.8, 63.7]",,,,,,,,,,,,2.744372,,,,,,,,,,,,,,,f7910d72-f326-41d7-9dc6-fa0ae929b4b0,1726,,"[27.9, 61.0]",3879629,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aleandro Rosi,7462.0,Right Back,133,Frosinone,291,"['415b6ed3-ddda-4577-a6a7-00d2aacc0b8b', 'a5bada02-279b-4ec6-bc1c-849f73af1e1d']",17,,,,,,,,,,,,,,,,,Frosinone,291,00:07:17.250,Carry,
,,,,,,"[45.0, 78.9]",,,,,,,,,,,,0.883336,,,,,,,,,,,,,,,cd6c7761-3a62-4f07-955a-e5d0259ad510,1729,,"[48.9, 77.7]",3879629,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luca Paganini,23470.0,Right Midfield,133,Frosinone,291,"['445692a6-3191-484a-a74d-d955691e188d', '610a7bd0-dbc3-4127-84fa-2ff738d5febe']",21,,,,,,,,,,,,,,,,,Frosinone,291,00:07:21.992,Carry,
,,,,,,"[42.2, 69.1]",,,,,,,,,,,,1.597256,,,,,,,,,,,,,,,6bee3202-3127-4f13-9d59-b2e43026b567,1732,,"[41.9, 69.1]",3879629,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mirko Gori,20636.0,Right Defensive Midfield,133,Frosinone,291,"['856df95a-19e3-4494-9ac2-e632a3f07d41', 'de91c2fe-d1f1-4899-a2a3-d1a0bcc1a0ba', 'fc2c283c-1947-4b6d-8b51-cbb8dbb92f6e']",23,,,,,,,,,,,,,,,,,Frosinone,291,00:07:23.905,Carry,True
,,,,,,"[27.5, 78.1]",,,,,,,,,,,,1.55807,,,,,,,,,,,,,,,40b3e0a2-8006-4413-a9a5-92d45b53548c,1738,,"[27.5, 78.1]",3879629,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aleandro Rosi,7462.0,Right Back,133,Frosinone,291,"['2bdb1989-b598-4bb9-9bcb-c2871c464b0d', 'd9499ec2-6b4b-4cce-af6a-e330cf0c386e']",27,,,,,,,,,,,,,,,,,Frosinone,291,00:07:27.648,Carry,
,,,,,,"[19.8, 54.2]",,,,,,,,,,,,0.891955,,,,,,,,,,,,,,,5c02348e-1a11-4a70-93be-486f0bba92b4,1741,,"[19.8, 54.2]",3879629,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Modibo Diakité,174418.0,Right Center Back,133,Frosinone,291,"['432490cb-aea1-438f-a6cd-632fad5c9c9d', '721414b6-d4fd-4632-bc8d-7d077ce33b90']",30,,,,,,,,,,,,,,,,,Frosinone,291,00:07:30.818,Carry,
,,,,,,"[41.2, 71.2]",,,,,,,,,,,,5.786296,,,,,,,,,,,,,,,87b2735d-c228-4f35-8c00-ad86fa341681,1744,,"[26.4, 74.6]",3879629,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aleandro Rosi,7462.0,Right Back,133,Frosinone,291,"['51956e8f-aadf-43ae-8383-8cd68ec7438b', 'ab46de50-b697-44a6-b2bf-ea72dfb460c1']",32,,,,,,,,,,,,,,,,,Frosinone,291,00:07:32.909,Carry,
,,,,,,"[41.6, 71.8]",,,,,,,,,,,,1.876719,,,,,,,,,,,,,,,bc0c8977-8459-4da1-bec5-02acc4d6d06e,1750,,"[39.9, 75.8]",3879629,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Modibo Diakité,174418.0,Right Center Back,134,Frosinone,291,"['24a84cff-3c62-4b13-a1a3-a22b70ce25d1', 'cb8d5dda-081a-4dba-b898-e26bbde9728d']",1,,,,,,,,,,,,,,,,,Frosinone,291,00:08:01.580,Carry,
,,,,,,"[43.6, 53.7]",,,,,,,,,,,,3.714394,,,,,,,,,,,,,,,2c899620-7048-43f3-ba37-4f8ac4fe7945,1753,,"[33.2, 56.8]",3879629,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Blanchard,387847.0,Left Center Back,134,Frosinone,291,"['1d381c0b-d90d-42c6-a66a-6000ea892f0e', '1e10ab54-c9b1-4a15-8d2b-72f7636b0636']",5,,,,,,,,,,,,,,,,,Frosinone,291,00:08:05.160,Carry,
,,,,,,"[55.2, 77.2]",,,,,,,,,,,,1.001876,,,,,,,,,,,,,,,d9f5445e-c49c-43a4-b5d3-6f65910335ce,1756,,"[55.2, 77.2]",3879629,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleandro Rosi,7462.0,Right Back,134,Frosinone,291,"['fba3ed34-cd28-40bf-a715-fc8953b87813', 'fc21b913-a697-46e5-8476-7a7a79279ee3']",10,,,,,,,,,,,,,,,,,Frosinone,291,00:08:10.843,Carry,
,,,,,,"[55.2, 69.0]",,,,,,,,,,,,0.605992,,,,,,,,,,,,,,,2bddc6cd-7104-442f-a116-90c31b50790e,1759,,"[55.2, 69.0]",3879629,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mirko Gori,20636.0,Right Defensive Midfield,134,Frosinone,291,"['148ae418-4270-4271-9081-a7c051c9f280', '7a2fd864-6517-476f-adf0-202bdde20ce1']",13,,,,,,,,,,,,,,,,,Frosinone,291,00:08:13.241,Carry,
,,,,,,"[42.2, 45.8]",,,,,,,,,,,,1.246951,,,,,,,,,,,,,,,95c5c502-9ae9-478c-a17a-38fee52f98e2,1762,,"[41.6, 58.2]",3879629,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Modibo Diakité,174418.0,Right Center Back,134,Frosinone,291,"['18247fd6-cbb4-4c0f-98e2-837f846f50cb', '247aacd8-48d0-4f18-9064-7eb50cc2b0cf']",15,,,,,,,,,,,,,,,,,Frosinone,291,00:08:15.693,Carry,
,,,,,,"[72.9, 19.5]",,,,,,,,,,,,4.473789,,,,,,,,,,,,,,,347b2eb2-7581-4592-8685-1adb0284fa1c,1765,,"[48.6, 19.1]",3879629,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paolo Sammarco,23349.0,Left Defensive Midfield,134,Frosinone,291,"['69959785-d40d-48d4-a458-5e14f4a84596', '95a2dc55-eb5a-4edb-a6fd-7c4d26117892']",18,,,,,,,,,,,,,,,,,Frosinone,291,00:08:18.418,Carry,
,,,,,,"[69.3, 8.3]",,,,,,,,,,,,1.194389,,,,,,,,,,,,,,,cf516835-88ca-4d31-90d4-2fb9f28eeebd,1770,,"[72.2, 8.5]",3879629,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paolo Sammarco,23349.0,Left Defensive Midfield,134,Frosinone,291,"['25621f86-79c2-4b37-9dcc-a36d6f94f1f0', '43ad5b11-afc2-4db9-b94a-646c6427a6c5', 'fff7cc8c-9559-441c-8e21-d3359f53e2b8']",25,,,,,,,,,,,,,,,,,Frosinone,291,00:08:25.662,Carry,True
,,,,,,"[50.7, 16.2]",,,,,,,,,,,,1.6477621,,,,,,,,,,,,,,,11bc7ad4-2672-45fc-a39b-310b72d37de2,1774,,"[49.3, 19.5]",3879629,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonardo Blanchard,387847.0,Left Center Back,134,Frosinone,291,"['496c1f38-fef2-44e2-9d3c-d878380a797e', '94139dbb-51de-46f5-aaa8-7f551c704417']",27,,,,,,,,,,,,,,,,,Frosinone,291,00:08:27.929,Carry,
,,,,,,"[63.7, 22.5]",,,,,,,,,,,,0.615795,,,,,,,,,,,,,,,dc3a735b-2ec0-4762-be7a-fb1a53c93194,1777,,"[63.3, 24.0]",3879629,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mirko Gori,20636.0,Right Defensive Midfield,134,Frosinone,291,"['069ac3d4-3156-4cd0-ab6e-b562c44c2c99', '67d17754-d7cd-4b3f-a289-92f134769d3e', '7513a158-0e87-465f-86ee-07b99c296e29']",30,,,,,,,,,,,,,,,,,Frosinone,291,00:08:30.381,Carry,True
,,,,,,"[110.9, 13.1]",,,,,,,,,,,,0.591416,,,,,,,,,,,,,,,38a67861-a583-4e53-a2d9-fd4ed25824cf,1784,,"[108.5, 8.9]",3879629,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Soddimo,11608.0,Left Midfield,135,Frosinone,291,"['237a6720-4d9e-4359-a1df-b6c0938eed80', 'e2cbf93c-7998-4ad0-8235-2257ff1867e3']",43,,,,,,,,,,,,,,,,,Frosinone,291,00:08:43.852,Carry,
,,,,,,"[98.9, 17.8]",,,,,,,,,,,,1.520904,,,,,,,,,,,,,,,8d88614c-79b7-4c83-b890-9c85593dacae,1789,,"[100.0, 10.3]",3879629,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mirko Gori,20636.0,Right Defensive Midfield,136,Frosinone,291,"['bcabab3d-9dbe-4742-85ba-20afdbe5f90d', 'fd49843b-c068-4870-8c9a-532eeed40a26']",11,,,,,,,,,,,,,,,,,Frosinone,291,00:09:11.547,Carry,
,,,,,,"[31.8, 58.4]",,,,,,,,,,,,3.962607,,,,,,,,,,,,,,,c5be0bf6-f831-409a-a0b8-9978396e68c7,1794,,"[27.8, 56.1]",3879629,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nicola Leali,32037.0,Goalkeeper,136,Frosinone,291,"['0e028220-bf83-4cb5-916e-bc5f7044e013', 'ea4acb48-9fbe-49ba-a939-72eddaddf14c']",22,,,,,,,,,,,,,,,,,Frosinone,291,00:09:22.775,Carry,
,,,,,,"[40.9, 75.7]",,,,,,,,,,,,0.537208,,,,,,,,,,,,,,,28f7994c-1bd6-4d5d-974d-500349e9c452,1797,,"[40.9, 75.7]",3879629,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Paolo Sammarco,23349.0,Left Defensive Midfield,136,Frosinone,291,"['19ad9b6a-517c-4729-9625-b2457fcdd049', '9e2cd43e-9615-4aa1-85b0-e7c37dd0b096']",28,,,,,,,,,,,,,,,,,Frosinone,291,00:09:28.091,Carry,
,,,,,,"[53.5, 68.1]",,,,,,,,,,,,0.806978,,,,,,,,,,,,,,,2c40c537-ce83-4cbb-99b0-d6d578e2ea01,1805,,"[53.5, 68.1]",3879629,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aleandro Rosi,7462.0,Right Back,136,Frosinone,291,"['5f664a1e-ed54-495e-b2f0-36045e7cb9eb', 'd7a91004-82ce-4247-a67e-318087af6fb9', 'f0f56c6e-650f-4332-9f88-ce6e2840ffcf']",36,,,,,,,,,,,,,,,,,Frosinone,291,00:09:36.098,Carry,True
,,,,,,"[56.4, 53.3]",,,,,,,,,,,,0.695828,,,,,,,,,,,,,,,384bbac9-907c-4ad3-aba8-c4b466bf3a94,1809,,"[57.1, 53.3]",3879629,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mirko Gori,20636.0,Right Defensive Midfield,136,Frosinone,291,"['116c207b-c8d0-4f1b-b191-dd8cc1428c2b', '21b5022f-9d2e-4fdd-800b-3b1404f69ebf', 'b11259ac-9e39-4620-b054-a45f76c8b43a']",37,,,,,,,,,,,,,,,,,Frosinone,291,00:09:37.726,Carry,True
,,,,,,"[81.6, 78.3]",,,,,,,,,,,,2.608409,,,,,,,,,,,,,,,8e89a60c-82b1-42e9-9a84-4491be1e02b3,1813,,"[82.1, 76.8]",3879629,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luca Paganini,23470.0,Right Midfield,136,Frosinone,291,"['415d55e3-837a-4fd9-8072-2cc875313296', '94a598b4-69e3-42e7-997e-131d31cffbdd', 'd82a9fd4-6a6c-47e6-8dfc-6324ba3ab5c8']",40,,,,,,,,,,,,,,,,,Frosinone,291,00:09:40.391,Carry,True
,,,,,,"[58.8, 75.7]",,,,,,,,,,,,0.033355,,,,,,,,,,,,,,,2e6ecf73-fbb5-44c3-aa89-debf10485135,1817,,"[58.8, 75.7]",3879629,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aleandro Rosi,7462.0,Right Back,136,Frosinone,291,"['9a6ff849-c6e0-4d7c-81c6-fa9795862063', 'd8f15052-8061-465f-aecb-503d335b6c70']",45,,,,,,,,,,,,,,,,,Frosinone,291,00:09:45.482,Carry,
,,,,,,"[58.4, 74.8]",,,,,,,,,,,,0.391386,,,,,,,,,,,,,,,67ed43a3-7bfd-4098-8824-5621a79ed8eb,1822,,"[58.4, 74.8]",3879629,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aleandro Rosi,7462.0,Right Back,136,Frosinone,291,"['70a22eb4-9b9b-4088-a63e-eae851cbd83b', 'c9fc5a9f-1a6e-4adb-88b9-f6121ad4fcf2']",48,,,,,,,,,,,,,,,,,Frosinone,291,00:09:48.372,Carry,
