50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.577643,,,,,,,,,,,,,98793360-f19c-4e6c-a3eb-e174819cfa64,44,,"[46.4, 8.3]",3879802,0,,,,,1.8512813,,Left Foot,,"[37.7, 38.5]",,Ground Pass,,31.428171,,Nicolás Federico Spolli,8278.0,,,,,,1,From Throw In,Boštjan Cesar,8877.0,Left Center Back,4,Chievo,231,['ae8fcb7a-8dbe-441b-8a64-471ba43a88a8'],31,,,,,,,,,,,,,,,,,Chievo,231,00:00:31.254,Pass,
,,,,,,,,,,,,,,,,2.024839,,,,,,,,,,,,,62aaaf16-ea00-4fbe-abcf-c2949197c89c,47,,"[40.1, 41.5]",3879802,0,,,,,1.4384476,,Right Foot,,"[44.4, 73.8]",,Ground Pass,,32.584965,,Fabrizio Cacciatore,7050.0,,,,,,1,From Throw In,Nicolás Federico Spolli,8278.0,Right Center Back,4,Chievo,231,['d19455bc-854e-4b23-a67c-2fb2bcefec55'],35,,,,,,,,,,,,,,,,,Chievo,231,00:00:35.050,Pass,
,,,,,,,,,,,,,,,,1.824851,,,,,,,,,,,,,04a3f692-9a46-4dc8-9ad5-a612241416e9,50,,"[47.2, 72.7]",3879802,0,,,,,-1.609871,,Right Foot,,"[45.3, 24.1]",,Ground Pass,,48.637127,,Boštjan Cesar,8877.0,,True,,,,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,4,Chievo,231,['e116eabd-8da2-4101-aadd-86145cbe21dd'],38,,,,,,,,,,,,,,,,,Chievo,231,00:00:38.634,Pass,
,,,,,,,,,,,,,,,,2.091694,,,,,,,,,,,,,b9dfa25a-3c58-4afd-909c-cb15b5e7f5c2,53,,"[45.3, 23.7]",3879802,0,,,,,-1.1164943,,Right Foot,,"[53.7, 6.5]",,Ground Pass,,19.141579,,Nicola Rigoni,7041.0,,,,,,1,From Throw In,Boštjan Cesar,8877.0,Left Center Back,4,Chievo,231,['a5eb9c4f-3f0e-49f0-9ed2-2116136db75a'],41,,,,,,,,,,,,,,,,,Chievo,231,00:00:41.314,Pass,
,,,,,,,,,,,,,,,,0.915113,,,,,,,,,,,,,65a615de-9ee2-49ef-b6f4-5baf84c10685,56,,"[53.3, 8.3]",3879802,0,,,,,1.1131366,,Right Foot,,"[63.2, 28.4]",,Ground Pass,,22.405804,,Ivan Radovanović,7042.0,,,,,,1,From Throw In,Nicola Rigoni,7041.0,Left Center Midfield,4,Chievo,231,['fcbd1283-12db-4626-8dc9-55182e7d736c'],44,,,,,,,,,,,,,,,,,Chievo,231,00:00:44.573,Pass,
,,,,,,,,,,,,,,,,1.468746,,,,,,,,,,,,,f6c40214-d9f3-426b-a93d-9746cf95056f,60,,"[55.7, 27.3]",3879802,0,,,,,-2.70175,,Right Foot,,"[43.8, 21.7]",,Ground Pass,,13.151806,,Boštjan Cesar,8877.0,,,,,,1,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,4,Chievo,231,['e18203d5-9ef0-4d38-b7ea-a4075b188982'],46,,,,,,,,,,,,,,,,,Chievo,231,00:00:46.868,Pass,
,,,,,,,,,,,,,,,,1.260708,,,,,,,,,,,,,b2cf1dda-7ea7-4325-be0a-8187243628e9,62,,"[42.3, 22.3]",3879802,0,,,,,-0.778204,,Left Foot,,"[56.3, 8.5]",,Ground Pass,,19.658077,,Nicola Rigoni,7041.0,,,,,,1,From Throw In,Boštjan Cesar,8877.0,Left Center Back,4,Chievo,231,['2d1c2fb7-45aa-4558-afc7-c284e0c86772'],48,,,,,,,,,,,,,,,,,Chievo,231,00:00:48.337,Pass,
,,,,,,,,,,,,,,,,1.695199,,,,,,,,,,,,,8cd27f29-ed27-4e21-b121-8ddf6150a098,65,,"[56.5, 9.1]",3879802,0,,,,,0.6057578,,Right Foot,,"[80.9, 26.0]",,High Pass,,29.681139,Incomplete,Riccardo Meggiorini,11643.0,,,,,,1,From Throw In,Nicola Rigoni,7041.0,Left Center Midfield,4,Chievo,231,"['55d614fd-6dd9-4464-b484-2012a975dd33', 'ec7d9ba6-e77e-4721-a9cc-e4f4f53bd24f']",49,,,,,,,,,,,,,,,,,Chievo,231,00:00:49.637,Pass,
,,,,,,,,,,,,,,,,2.22215,,,,,,,,,,,,,55d614fd-6dd9-4464-b484-2012a975dd33,67,,"[39.2, 54.1]",3879802,0,,,,,-0.5329182,,Head,,"[64.8, 39.0]",,High Pass,,29.72154,,Alberto Gilardino,38389.0,,,,,Recovery,1,Regular Play,Thiago Rangel Cionek,5662.0,Right Center Back,5,Palermo,2256,"['8cd27f29-ed27-4e21-b121-8ddf6150a098', 'b67475d0-ab80-475d-b4b9-ae34bade166c']",51,,,,,,,,,,,,,,,,,Palermo,2256,00:00:51.333,Pass,
,,,,,,,,,,,,,,,,1.356351,,,,,,,,,,,,,008afb7b-0c31-4dee-bb3a-1ca8fe1f20b5,71,,"[65.6, 36.7]",3879802,0,,,,,2.4980915,,Right Foot,,"[57.2, 43.0]",,Ground Pass,,10.5,,Oscar Hiljemark,5605.0,,,,,,1,Regular Play,Alberto Gilardino,38389.0,Center Forward,5,Palermo,2256,"['c2393d50-dae9-4309-8392-a6afb814772d', 'd5e523e9-e493-487e-9f4f-0fa6992c2983']",53,,,,,,,,,,,,,,,,,Palermo,2256,00:00:53.595,Pass,True
,,,,,,,,,,,,,,,,0.971319,,,,,,,,,,,,,836601ba-6139-4782-9e7f-9edacbe5bfe4,74,,"[57.2, 43.0]",3879802,0,,,,,-0.56867284,,Right Foot,,"[70.5, 34.5]",,Ground Pass,,15.784169,,Aleksandar Trajkovski,30512.0,,,,,,1,Regular Play,Oscar Hiljemark,5605.0,Left Center Midfield,5,Palermo,2256,['765d1e08-bf55-4d77-8aee-517411904dd5'],54,,,,,,,,,,,,,,,,,Palermo,2256,00:00:54.991,Pass,
,,,,,,,,,,,,,,,,1.616465,,,,,,,,,,,,,af06c5b5-9f7c-473c-9134-4fc88633c088,77,,"[70.5, 34.5]",3879802,0,,,,,-1.7098923,,Right Foot,,"[68.4, 19.5]",,Low Pass,,15.146287,,Alberto Gilardino,38389.0,,,,,,1,Regular Play,Aleksandar Trajkovski,30512.0,Left Wing,5,Palermo,2256,['b4df2509-d231-4b4c-b7a4-a35c5b382f39'],56,,,,,,,,,,,,,,,,,Palermo,2256,00:00:56.002,Pass,
,,,,,,,,,,,,,,,,2.397556,,,,,,,,,,,,,1b7a37e1-ddca-434b-b42d-073c3f153fce,83,,"[70.8, 22.3]",3879802,1,,,,,2.460166,,Right Foot,,"[58.1, 32.6]",,Ground Pass,,16.351759,,Siniša Anđelković,40350.0,,,,,Free Kick,1,From Free Kick,Mato Jajalo,30735.0,Center Defensive Midfield,6,Palermo,2256,['c41921c5-e1ad-4d0d-8850-9e8e7ad70a93'],11,,,,,,,,,,,,,,,,,Palermo,2256,00:01:11.122,Pass,
,,,,,,,,,,,,,,,,1.348132,,,,,,,,,,,,,b535f985-b778-4775-92e4-fdefb6719124,86,,"[57.6, 34.8]",3879802,1,,,,,2.1463661,,Left Foot,,"[49.1, 47.9]",,Ground Pass,,15.616017,,Thiago Rangel Cionek,5662.0,,,,,,1,From Free Kick,Siniša Anđelković,40350.0,Left Center Back,6,Palermo,2256,['8012af48-2635-45d0-85cc-239cf611281a'],15,,,,,,,,,,,,,,,,,Palermo,2256,00:01:15.320,Pass,
,,,,,,,,,,,,,,,,1.51926,,,,,,,,,,,,,99f25a4e-c4ef-422f-b2b7-f017e6f65c81,89,,"[49.8, 47.3]",3879802,1,,,,,1.5955437,,Right Foot,,"[49.3, 67.5]",,Ground Pass,,20.206186,,Aljaž Struna,24061.0,,,,,,1,From Free Kick,Thiago Rangel Cionek,5662.0,Right Center Back,6,Palermo,2256,['5d6da8bd-a099-45a2-87ac-65a6c7707fdb'],17,,,,,,,,,,,,,,,,,Palermo,2256,00:01:17.498,Pass,
,,,,,,,,,,,,,,,,1.166503,,,,,,,,,,,,,cdd8ac25-1577-406f-a4be-5464e9495d50,92,,"[51.2, 72.4]",3879802,1,,,,,0.18152387,,Right Foot,,"[67.0, 75.3]",,Ground Pass,,16.063934,,Franco Damián Vázquez,6719.0,,,,,,1,From Free Kick,Aljaž Struna,24061.0,Right Back,6,Palermo,2256,['c6b44f02-733d-4532-8b3c-a1e4c0cc0338'],19,,,,,,,,,,,,,,,,,Palermo,2256,00:01:19.389,Pass,
,,,,,,,,,,,,,,,,1.360895,,,,,,,,,,,,,e4c65966-aa25-47c4-85d9-034fc85d6298,96,,"[63.1, 74.0]",3879802,1,,,,,-1.4816027,,Left Foot,,"[64.2, 61.7]",,Ground Pass,,12.349089,,Mato Jajalo,30735.0,,,,,,1,From Free Kick,Franco Damián Vázquez,6719.0,Right Wing,6,Palermo,2256,"['8b54efb5-5c37-4f79-9362-e478b00255f1', '9b7db00d-c2ac-4107-b581-3aa19ba6dd6d']",22,,,,,,,,,,,,,,,,,Palermo,2256,00:01:22.114,Pass,True
,,,,,,,,,,,,,,,,1.303784,,,,,,,,,,,,,a0518571-6ba8-431b-b9b3-ee1a76a795d3,100,,"[64.6, 61.7]",3879802,1,,,,,1.7033478,,Right Foot,,"[63.8, 67.7]",,Ground Pass,,6.053098,Incomplete,Gastón Brugman,30704.0,,,,,,1,From Free Kick,Mato Jajalo,30735.0,Center Defensive Midfield,6,Palermo,2256,"['27815d95-9641-48d4-a456-f4d9fd8aacf1', '6a095fea-acc5-4f7f-82ae-41cc951f149e', 'c6719e03-687e-4d97-8f15-fe12135717a5']",23,,,,,,,,,,,,,,,,,Palermo,2256,00:01:23.918,Pass,True
,,,,,,,,,,,,,,,,0.1652,,,,,,,,,,,,,6a095fea-acc5-4f7f-82ae-41cc951f149e,102,,"[56.3, 12.4]",3879802,1,,,,,-2.158799,,Left Foot,,"[54.5, 9.7]",,Ground Pass,,3.244996,Incomplete,Nicola Rigoni,7041.0,,,,,Recovery,1,From Free Kick,Valter Birsa,7045.0,Center Attacking Midfield,6,Palermo,2256,"['a0518571-6ba8-431b-b9b3-ee1a76a795d3', 'b7621636-7663-43f4-8c4e-e2d9da990069', 'e679ae65-ca0d-4284-9c04-7fbef6696796']",25,,,,,,,,,,,,,,,,,Chievo,231,00:01:25.222,Pass,
,,,,,,,,,,,,,,,,1.353809,,,,,,,,,,,,,b2e6f655-8d28-46f3-95b2-9d50e1227bb1,110,,"[62.9, 74.3]",3879802,1,,,,,-2.6471329,,Right Foot,,"[51.4, 68.1]",,Ground Pass,,13.064838,,Thiago Rangel Cionek,5662.0,,,,,Free Kick,1,From Free Kick,Aljaž Struna,24061.0,Right Back,7,Palermo,2256,['cd08b797-046e-4dd2-813b-2295859a1863'],36,,,,,,,,,,,,,,,,,Palermo,2256,00:01:36.903,Pass,
,,,,,,,,,,,,,,,,2.05231,,,,,,,,,,,,,c810a913-0b52-42d5-9e2c-6146165b09b2,113,,"[52.8, 72.6]",3879802,1,,,,,-0.5011947,,Right Foot,,"[83.1, 56.0]",,High Pass,,34.54924,,Alberto Gilardino,38389.0,,,,,,1,From Free Kick,Thiago Rangel Cionek,5662.0,Right Center Back,7,Palermo,2256,['6b8f4995-4d43-46fc-be1a-292e3078cb9e'],40,,,,,,,,,,,,,,,,,Palermo,2256,00:01:40.155,Pass,
,,,,,,,,,,,,,,,,1.430495,,,,,,,,,,,,,948c6b4c-cf69-41e3-bd69-6170f69472c7,116,,"[83.1, 56.0]",3879802,1,,,,,-2.3842244,,Right Foot,,"[72.1, 45.6]",,Ground Pass,,15.138032,,Oscar Hiljemark,5605.0,,,,,,1,From Free Kick,Alberto Gilardino,38389.0,Center Forward,7,Palermo,2256,['d3e03901-2eec-4b36-8883-f20147b62f61'],42,,,,,,,,,,,,,,,,,Palermo,2256,00:01:42.248,Pass,
,,,,,,,,,,,,,,,,0.865804,,,,,,,,,,,,,198bd2bd-f37a-45ad-9cba-d5c20eb23ba6,120,,"[66.6, 51.7]",3879802,1,,,,,1.5431536,,Right Foot,,"[67.2, 73.4]",,Ground Pass,,21.708294,,Aljaž Struna,24061.0,,,,,,1,From Free Kick,Oscar Hiljemark,5605.0,Left Center Midfield,7,Palermo,2256,"['07c0f4ed-5214-4129-ba95-587fee24b7d5', 'e5596082-0686-499c-97d7-c9d206c55b76']",45,,,,,,,,,,,,,,,,,Palermo,2256,00:01:45.125,Pass,True
,,,,,,,,,,,,,,,,2.017486,,,,,,,,,,,,,44f11d9c-4b7b-40c1-8721-f7948868d260,123,,"[71.0, 74.7]",3879802,1,,,,,-0.86137617,,Right Foot,,"[97.7, 43.6]",,High Pass,,40.98902,Incomplete,Alberto Gilardino,38389.0,,,,,,1,From Free Kick,Aljaž Struna,24061.0,Right Back,7,Palermo,2256,"['c55fb9f6-4a85-4765-8c07-332f2d06b07a', 'fa437431-a8de-4e2b-af42-d5409185d7b0']",47,,,,,,,,,,,,,,,,,Palermo,2256,00:01:47.114,Pass,
,,,,,,,,,,,,,,,,1.653841,,,,,,,,,,,,,f5ba3380-7a19-4818-88a0-30fcc711a199,127,,"[82.0, 45.2]",3879802,1,,,,,0.28605145,2ba76f17-f635-45f4-b03a-7983197ffc5b,Left Foot,,"[95.6, 49.2]",,Low Pass,,14.176036,,Oscar Hiljemark,5605.0,True,,,,Recovery,1,From Free Kick,Gastón Brugman,30704.0,Right Center Midfield,7,Palermo,2256,['1c3bed32-3f89-4f20-85a5-b83cb85a0c5a'],50,,,,,,,,,,,,,,,,,Palermo,2256,00:01:50.586,Pass,
