50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f92bd2b3-9043-4045-a07e-d2136fc180b3,2129,,,"[75.6, 36.6]",3879546,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,106,Atalanta,228,['9aff5db9-8f0a-4726-b6c2-130329e0923c'],42,,,,,,,,,,,,,,,,Atalanta,228,00:00:42.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c89b4b2-793b-4e51-8c44-ec4645b98aad,2136,,,"[79.1, 2.7]",3879546,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Darío Gómez,7006.0,Left Wing,106,Atalanta,228,['92e87a58-5d88-4337-9cd5-b4cc8056a586'],48,,,,,,,,,,,,,,,,Atalanta,228,00:00:48.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7454325c-59d2-49b5-9f69-0aa611dfd70c,2146,,,"[107.0, 7.1]",3879546,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Darío Gómez,7006.0,Left Wing,106,Atalanta,228,"['44205f35-cb43-4b9d-b5e8-ff1b109b287f', '6fdb2cda-b6e8-41df-8869-2d24246d3b23']",58,,,,,,,,,,,,,,,,Atalanta,228,00:00:58.216,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89db53b3-4b0d-4c5f-b58a-a7b45a16faab,2151,,,"[94.3, 13.5]",3879546,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maximiliano Nicol Moralez,12759.0,Right Wing,107,Atalanta,228,['ea03fc3c-cd22-4239-8506-cfb71ebed1f9'],22,,,,,,,,,,,,,,,,Atalanta,228,00:01:22.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19a3ac82-c7f7-4581-ae68-c733de9eca9f,2155,,,"[88.8, 3.5]",3879546,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Boukary Dramé,11722.0,Left Back,107,Atalanta,228,"['76112157-e66d-40e8-839c-927abb1143c4', 'db50e0c7-b8cc-4416-9e10-6608083e20d2']",24,,,,,,,,,,,,,,,,Atalanta,228,00:01:24.301,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6099b95-f5dc-4135-9ee3-9426ca50c376,2158,,,"[97.7, 2.4]",3879546,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jasmin Kurtič,6941.0,Left Center Midfield,107,Atalanta,228,['90db40f0-1aac-43c6-9f03-493974fcd343'],25,,,,,,,,,,,,,,,,Atalanta,228,00:01:25.526,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704418d-62b8-4ed7-a5ff-0fadecfbe166,2164,,,"[96.8, 7.7]",3879546,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Darío Gómez,7006.0,Left Wing,108,Atalanta,228,['16510968-477b-437a-bb50-c1c814cb7949'],41,,,,,,,,,,,,,,,,Atalanta,228,00:01:41.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6afb700c-9e36-40ac-9b68-afcea6c4334d,2172,,,"[33.5, 56.7]",3879546,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,109,Empoli,290,"['91ad5af8-664e-459f-aedf-7469566a77fd', 'bfcbe221-f852-4538-93e5-0060ec661069']",46,,,,,,,,,,,,,,,,Empoli,290,00:01:46.040,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828ffc36-e280-41e2-a896-81be700b6288,2183,,,"[82.1, 60.6]",3879546,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Zambelli,40250.0,Right Back,109,Empoli,290,['91fbf077-b128-49bb-a447-54fd25ce2793'],50,,,,,,,,,,,,,,,,Empoli,290,00:01:50.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a21c7ead-8fe0-4cea-be48-72a448cc2550,2188,,,"[96.6, 27.8]",3879546,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Massimo Maccarone,40252.0,Left Center Forward,109,Empoli,290,['af1a6733-53e4-412e-9d28-2ba9aaa23707'],53,,,,,,,,,,,,,,,,Empoli,290,00:01:53.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f7bafd8-d78b-4c62-9dac-c2b4b6105421,2204,,,"[51.9, 8.5]",3879546,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,110,Atalanta,228,['bb7ef5d8-23bd-4fcf-a249-097d45228e3a'],48,,,,,,,,,,,,,,,,Atalanta,228,00:02:48.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f295b1c-03b6-4986-8eb2-d177346fb66d,2207,,,"[50.4, 35.8]",3879546,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marten de Roon,6994.0,Center Defensive Midfield,110,Atalanta,228,['a5a39ae8-d210-4e3b-9b4e-683dcd88a6bf'],50,,,,,,,,,,,,,,,,Atalanta,228,00:02:50.690,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60871e97-f0fe-46eb-b311-a9f2123d42b2,2210,,,"[68.1, 70.0]",3879546,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrea Masiello,6992.0,Right Back,110,Atalanta,228,['496b1bb1-af50-4f60-a963-cd0d176db8f5'],53,,,,,,,,,,,,,,,,Atalanta,228,00:02:53.584,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe08025-e0ff-459c-94e3-e37c183c3afd,2213,,,"[94.8, 53.2]",3879546,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maximiliano Nicol Moralez,12759.0,Right Wing,110,Atalanta,228,['452fb319-c108-4b86-b0d8-1c89575eedc8'],56,,,,,,,,,,,,,,,,Atalanta,228,00:02:56.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41d22d16-b6c4-4926-9957-6b99da22d605,2218,,,"[30.0, 20.6]",3879546,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,111,Empoli,290,['cdbd82ba-7327-4771-956d-d6d8efa0ca27'],59,,,,,,,,,,,,,,,,Empoli,290,00:02:59.485,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3db8930-e4aa-42c6-9505-38468fb738f2,2222,,,"[34.1, 7.1]",3879546,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniele Croce,40251.0,Left Center Midfield,111,Empoli,290,"['32472392-1071-4b6b-9603-39db10fe66c6', '87a47ffb-b581-4e3e-8614-e84830fb74a2']",0,,,,,,,,,,,,,,,,Empoli,290,00:03:00.783,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8250fa97-8618-4659-9d94-4182af7cb6e5,2225,,,"[25.8, 8.2]",3879546,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,111,Empoli,290,['a5afe3a5-9bf1-4228-b537-0aef7e0c81b9'],2,,,,,,,,,,,,,,,,Empoli,290,00:03:02.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee053c0f-215b-4ab4-bb35-0e5fd4a40dc7,2228,,,"[32.7, 26.0]",3879546,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,111,Empoli,290,['317d60a3-789b-4de4-9f4e-35ae8aed79e6'],3,,,,,,,,,,,,,,,,Empoli,290,00:03:03.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6299264e-11af-4448-b72a-4c98420ff5de,2231,,,"[44.5, 42.3]",3879546,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Right Center Midfield,111,Empoli,290,['b053fdad-5756-4566-9446-b83dbe98aa39'],5,,,,,,,,,,,,,,,,Empoli,290,00:03:05.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e08f7da3-df4f-4261-8565-3e7cac1f8851,2234,,,"[58.8, 46.7]",3879546,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,111,Empoli,290,['a9a18ec8-83e7-414c-9f04-5e03d402c37b'],9,,,,,,,,,,,,,,,,Empoli,290,00:03:09.391,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,283bae1d-3e95-453f-9722-089ef316625c,2236,,,"[54.7, 67.7]",3879546,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Zambelli,40250.0,Right Back,111,Empoli,290,['241fcdaf-1095-49c9-8a1a-a29e3cbb5dc8'],9,,,,,,,,,,,,,,,,Empoli,290,00:03:09.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afb4ee3f-aa7e-4cc9-ba05-d3df38d7b316,2241,,,"[106.7, 22.7]",3879546,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,112,Atalanta,228,['bacf3343-0dec-4fee-996c-dd7296c24624'],15,,,,,,,,,,,,,,,,Atalanta,228,00:03:15.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04c4f047-465a-4efd-a89d-60dad9832923,2245,,,"[107.5, 1.9]",3879546,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Maximiliano Nicol Moralez,12759.0,Right Wing,113,Atalanta,228,['8dcf0768-df86-4297-8473-41f3c933f33c'],47,,,,,,,,,,,,,,,,Atalanta,228,00:03:47.895,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b517cb9c-7b13-4eaa-93ed-b87c29544be7,2253,,,"[111.4, 58.2]",3879546,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alberto Grassi,6952.0,Right Center Midfield,113,Atalanta,228,['b639632c-049e-4f80-ae33-3040c9401e48'],0,,,,,,,,,,,,,,,,Atalanta,228,00:04:00.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1508748-f975-4bf9-9864-c810ce4b747d,2256,,,"[104.0, 66.9]",3879546,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Grassi,6952.0,Right Center Midfield,114,Atalanta,228,['3f6f6915-34f3-41ad-a12a-2493e8a7af0b'],16,,,,,,,,,,,,,,,,Atalanta,228,00:04:16.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2782c9ac-f3f2-46a3-89de-6a4ae79a22be,2261,,,"[36.3, 55.9]",3879546,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniele Croce,40251.0,Left Center Midfield,115,Empoli,290,['653952b7-6765-48b9-ab0a-67aacfd128fd'],23,,,,,,,,,,,,,,,,Empoli,290,00:04:23.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d99fef6d-9e67-4f07-bb25-ac99b2453888,2264,,,"[43.7, 42.0]",3879546,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,115,Empoli,290,['526bd063-8556-40b7-a7c8-6b3fc0530cf6'],24,,,,,,,,,,,,,,,,Empoli,290,00:04:24.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259edb60-fbe6-4284-acde-a8fd36e6b57b,2268,,,"[72.4, 67.5]",3879546,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniele Croce,40251.0,Left Center Midfield,115,Empoli,290,['da27b7be-10f8-46de-ae48-f95c141ff517'],28,,,,,,,,,,,,,,,,Empoli,290,00:04:28.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84b649a5-c4ce-4dce-a7a5-6f90a6840719,2271,,,"[97.8, 65.0]",3879546,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Livaja,22041.0,Right Center Forward,115,Empoli,290,['c098b381-4a9b-4ff1-8978-ebc50717624c'],32,,,,,,,,,,,,,,,,Empoli,290,00:04:32.259,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d054b809-02b9-4ae9-84b0-f23c1897d21d,2283,,,"[73.2, 32.8]",3879546,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Massimo Maccarone,40252.0,Left Center Forward,117,Atalanta,228,['b302eb54-026d-4983-ac80-d14be8df2e9b'],9,,,,,,,,,,,,,,,,Empoli,290,00:06:09.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c177ff6-6793-4472-a86a-1359589d4254,2289,,,"[57.0, 57.3]",3879546,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Right Center Midfield,118,Empoli,290,['3c567d83-46b6-401f-be72-08ef9480403f'],12,,,,,,,,,,,,,,,,Empoli,290,00:06:12.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,026410f5-77ba-4e55-b0cb-1c306494119f,2293,,,"[78.7, 48.2]",3879546,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,118,Empoli,290,['a004df95-36f5-436f-a6a5-4a5537730bce'],16,,,,,,,,,,,,,,,,Empoli,290,00:06:16.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bbd6487-197c-4050-8859-03112632ec19,2297,,,"[35.0, 29.5]",3879546,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,119,Atalanta,228,['e3722e3f-6ea9-4d4d-a6c4-86ac77e8ec9b'],18,,,,,,,,,,,,,,,,Atalanta,228,00:06:18.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b17431b0-4287-4403-b9ac-be50064722e5,2303,,,"[35.6, 10.6]",3879546,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boukary Dramé,11722.0,Left Back,119,Atalanta,228,['2b9f74b4-76c0-4f42-bfd2-cd0da8e6f530'],21,,,,,,,,,,,,,,,,Atalanta,228,00:06:21.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb6a2a42-deeb-48a0-ac9d-5fc0b2930945,2306,,,"[79.1, 3.5]",3879546,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,119,Atalanta,228,['7e0a66d3-c79e-43d9-ac7a-da574710e4ce'],25,,,,,,,,,,,,,,,,Atalanta,228,00:06:25.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d93c5f56-e001-4ae4-b206-cf2856023dcd,2310,,,"[72.6, 4.7]",3879546,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jasmin Kurtič,6941.0,Left Center Midfield,119,Atalanta,228,['3860637f-3171-4f75-8c8a-4a3632572fb2'],29,,,,,,,,,,,,,,,,Atalanta,228,00:06:29.193,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,77a1a528-4e74-45c4-92b1-07de242da3eb,2316,,,"[31.3, 14.5]",3879546,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniele Croce,40251.0,Left Center Midfield,119,Atalanta,228,['07d87e26-951f-44f3-bbc6-821ac6b28f4c'],39,,,,,,,,,,,,,,,,Empoli,290,00:06:39.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529e1a62-7ee6-4abf-84a3-dc03e5dab283,2319,,,"[96.0, 65.9]",3879546,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maximiliano Nicol Moralez,12759.0,Right Wing,120,Atalanta,228,"['6278e422-ea77-4931-bd81-4ca27f1a2caa', 'e4938b39-2b47-4fb7-99fc-8585ac75fcc4']",53,,,,,,,,,,,,,,,,Atalanta,228,00:06:53.439,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90f1a4c5-f5e7-46eb-b020-f405c85318b6,2321,,,"[94.8, 77.2]",3879546,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrea Masiello,6992.0,Right Back,120,Atalanta,228,['0fcecff9-5fd5-4426-8beb-a1f31bdcc0af'],54,,,,,,,,,,,,,,,,Atalanta,228,00:06:54.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d23d11d2-46e9-4db5-9240-c56b7e74122d,2327,,,"[30.7, 15.6]",3879546,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Massimo Maccarone,40252.0,Left Center Forward,121,Empoli,290,['30946db0-3f72-412b-97d6-5dfd9d0b28a5'],58,,,,,,,,,,,,,,,,Empoli,290,00:06:58.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4fe02bc-fcda-40f6-85eb-792f66efd840,2331,,,"[37.4, 33.6]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,121,Empoli,290,"['2b425b80-9640-48a9-8145-b9ada7d593f2', '4a988fa7-8fe3-4db1-a71e-ea64bb7ac58e']",0,,,,,,,,,,,,,,,,Empoli,290,00:07:00.404,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322bb73d-e11b-49b2-a8ce-a65a3e701ebd,2334,,,"[56.1, 34.6]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Livaja,22041.0,Right Center Forward,121,Empoli,290,['221d195e-ede3-4e96-a498-7036e0fbd63f'],2,,,,,,,,,,,,,,,,Empoli,290,00:07:02.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee7fa37b-2918-400d-a86a-ea46161fec22,2339,,,"[65.0, 25.6]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,121,Empoli,290,['5186676d-dd65-41c2-9495-5ba8dfa0ab77'],4,,,,,,,,,,,,,,,,Empoli,290,00:07:04.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d9508d2-1275-4efe-92fe-3444ec1ac759,2345,,,"[40.3, 29.5]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boukary Dramé,11722.0,Left Back,122,Atalanta,228,['5c9cbd41-616f-4ecd-aed4-238d06edc630'],7,,,,,,,,,,,,,,,,Atalanta,228,00:07:07.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25c07b82-3079-4517-9e06-95aafe8a0412,2349,,,"[8.6, 39.9]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Sportiello,7157.0,Goalkeeper,122,Atalanta,228,['2f268a6e-01ab-44ee-b4fa-24a0a3bd425c'],11,,,,,,,,,,,,,,,,Atalanta,228,00:07:11.771,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,60325bef-a747-4aab-a416-3a3ec4d6319e,2353,,,"[53.6, 67.2]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Grassi,6952.0,Right Center Midfield,122,Atalanta,228,['248984f1-07c7-41dc-a459-d14a73bc1991'],16,,,,,,,,,,,,,,,,Atalanta,228,00:07:16.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21eb8cb5-da59-441a-925f-56187d8e914a,2361,,,"[105.2, 8.5]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Massimo Maccarone,40252.0,Left Center Forward,123,Empoli,290,['37aa5367-e6b7-492e-8966-103aea9689c6'],23,,,,,,,,,,,,,,,,Empoli,290,00:07:23.617,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,92014f0c-960d-48a9-ab19-2e07bd08487b,2364,,,"[110.2, 37.2]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marko Livaja,22041.0,Right Center Forward,123,Empoli,290,['8473a553-7d04-4038-a20a-74f9090992fc'],24,,,,,,,,,,,,,,,,Empoli,290,00:07:24.908,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9517477c-c86c-495c-a328-b722310327be,2367,,,"[105.8, 10.3]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniele Croce,40251.0,Left Center Midfield,124,Empoli,290,['f860da91-3f6f-4fbe-98e4-77787fa6ea17'],37,,,,,,,,,,,,,,,,Empoli,290,00:07:37.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49cdc14d-25e9-4fe5-839c-1b1dd73d34c6,2369,,,"[101.9, 5.5]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,124,Empoli,290,['72fdddb7-a980-471a-9bc8-059ae156d6bf'],38,,,,,,,,,,,,,,,,Empoli,290,00:07:38.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f1fba15-133e-47fd-a126-35e937e4c905,2373,,,"[89.2, 12.3]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,124,Empoli,290,['bd7214a5-6faa-422e-95a1-ab737f704b3b'],41,,,,,,,,,,,,,,,,Empoli,290,00:07:41.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9e9440d-e6f7-4077-a6d2-4845b6e46b6a,2377,,,"[87.5, 25.3]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riccardo Saponara,7150.0,Center Attacking Midfield,124,Empoli,290,['b436aaaa-4511-417c-8fcd-6e0e5eb2e84a'],43,,,,,,,,,,,,,,,,Empoli,290,00:07:43.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dabca43-cd5d-4ad9-b14d-3c4cfd55c9b8,2380,,,"[80.1, 28.3]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,124,Empoli,290,['44f96be7-47bf-4be5-b3f5-38b107816e02'],44,,,,,,,,,,,,,,,,Empoli,290,00:07:44.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd791811-612e-417a-ac60-ecae8704ca8a,2383,,,"[88.1, 48.7]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leandro Daniel Paredes,16308.0,Right Center Midfield,124,Empoli,290,['bb45bd60-98ea-4eb0-9c8b-d53d5f59ee4e'],46,,,,,,,,,,,,,,,,Empoli,290,00:07:46.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171803b4-422a-4151-8b75-c8528fc6e382,2386,,,"[67.4, 50.0]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Zambelli,40250.0,Right Back,124,Empoli,290,['1c7b19e6-b9aa-4999-8376-bbf27c027d1b'],48,,,,,,,,,,,,,,,,Empoli,290,00:07:48.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675cf6fc-c823-4ea8-9a5e-ab053c25a262,2390,,,"[63.5, 26.6]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrea Costa,8664.0,Left Center Back,124,Empoli,290,['ff4e7d45-5fd6-4315-ad0d-42815c3265b4'],51,,,,,,,,,,,,,,,,Empoli,290,00:07:51.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bb85198-1c40-4e15-a203-1962a134706f,2393,,,"[70.7, 31.0]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,124,Empoli,290,['78494945-8cdb-4fd0-b62e-8f14bce4f010'],52,,,,,,,,,,,,,,,,Empoli,290,00:07:52.989,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f9cb5ca-5ac0-4338-b91c-177caf7587bb,2395,,,"[85.7, 21.9]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniele Croce,40251.0,Left Center Midfield,124,Empoli,290,['cbae96a2-d31d-4d60-9113-16ade53f5a57'],53,,,,,,,,,,,,,,,,Empoli,290,00:07:53.507,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c4ef911-e30b-4cbe-95ae-353b6220f5fd,2399,,,"[80.8, 30.5]",3879546,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,125,Atalanta,228,['f13cdfaa-eed0-4dd3-9825-1fdbf1b0825e'],56,,,,,,,,,,,,,,,,Atalanta,228,00:07:56.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77ff883f-60d7-4673-a9cf-1b6ff7722b8a,2410,,,"[62.6, 26.9]",3879546,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,125,Atalanta,228,['df39b497-e979-484d-b079-34fee1badcff'],2,,,,,,,,,,,,,,,,Atalanta,228,00:08:02.650,Ball Receipt*,
