50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccfdd471-dba1-4f3c-b0ea-5834d8af0b25,1416,,"[85.4, 42.1]",3879839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Defensive Midfield,57,Fiorentina,239,['7d838423-5068-45be-91e4-85564c7de4a2'],2,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:02.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433d98b7-2786-469e-8756-7aafbd8e6a21,1419,,"[84.4, 31.2]",3879839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,57,Fiorentina,239,['ee0c5330-b1d2-4183-a6ca-31c7acfc0b59'],4,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:04.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850f13ce-0e7f-4862-9504-d9a2e9463824,1422,,"[99.1, 39.3]",3879839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nikola Kalinić,7033.0,Center Forward,57,Fiorentina,239,['4a04974a-b0ab-4fa9-8129-628be5b75b5a'],6,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:06.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2597490-9562-4287-9465-b05734b0cf4a,1425,,"[95.7, 32.9]",3879839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,57,Fiorentina,239,['991232bb-096f-4556-a77f-e18d0b71c068'],8,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:08.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d065fab-b3c5-4ecb-b65f-b99250641a6a,1429,,"[21.7, 27.9]",3879839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mario Lemina,3951.0,Center Defensive Midfield,58,Juventus,224,['0c1bdf74-a96b-4e5e-854e-c4a6192d46de'],39,,,,,,,,,,,,,,,,,,,Juventus,224,00:28:39.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9465c52c-9076-42ac-91d6-ee0a345f69a2,1433,,"[81.8, 9.9]",3879839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mario Mandžukić,5472.0,Left Center Forward,58,Juventus,224,['12fc2e83-5bc9-4eaa-b73a-e2a462277be8'],46,,,,,,,,,,,,,,,,,,,Juventus,224,00:28:46.166,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a7808b6-2f3c-44f0-905d-70a4067048f3,1437,,"[105.9, 14.1]",3879839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Patrice Evra,20008.0,Left Wing Back,58,Juventus,224,['2621078a-ac2e-4cce-a884-248165b501b5'],53,,,,,,,,,,,,,,,,,,,Juventus,224,00:28:53.163,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59539e04-89d7-43db-b764-31b10321980a,1441,,"[112.5, 32.4]",3879839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,58,Juventus,224,['4ce2ec1b-0818-4819-a992-2d5b81506043'],54,,,,,,,,,,,,,,,,,,,Juventus,224,00:28:54.141,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c9c74e1-6fc1-463f-97c6-9364b2abff06,1444,,"[112.1, 32.4]",3879839,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrea Barzagli,6943.0,Right Center Back,59,Juventus,224,['55f730d3-a7ec-453f-8b3e-1313d0739501'],22,,,,,,,,,,,,,,,,,,,Juventus,224,00:29:22.364,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e26046b0-1003-4673-9575-a5c9878e0180,1447,,"[105.7, 13.7]",3879839,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,59,Juventus,224,['4940b1fc-63d0-4bb5-a993-46c8a8921965'],26,,,,,,,,,,,,,,,,,,,Juventus,224,00:29:26.485,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92e1f0c7-4cbd-4871-ab1d-f3d0896aae58,1449,,"[40.7, 61.7]",3879839,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Josip Iličić,7139.0,Center Attacking Midfield,59,Juventus,224,['90c77e0c-c3f7-4d53-baca-b211e02ea952'],27,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:29:27.209,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53504a0f-f20b-4595-9a0e-3e5b4873549b,1453,,"[108.0, 60.2]",3879839,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Paul Pogba,20004.0,Left Center Midfield,59,Juventus,224,['07bb1f4c-20a4-40e9-bd85-6a1a32ff1bf9'],30,,,,,,,,,,,,,,,,,,,Juventus,224,00:29:30.867,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5841f92b-469d-40f2-8a99-aff9713c020a,1457,,"[57.2, 35.3]",3879839,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nikola Kalinić,7033.0,Center Forward,59,Juventus,224,['c88953f1-78ce-4057-baf4-6da3b1397d9f'],39,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:29:39.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6078fbe0-6830-4452-bedf-66799ca6f2fd,1460,,"[42.8, 70.7]",3879839,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrea Barzagli,6943.0,Right Center Back,59,Juventus,224,['5894ff2d-5d9a-4f4d-a839-4837addc0ecb'],42,,,,,,,,,,,,,,,,,,,Juventus,224,00:29:42.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfee0a96-f5b2-45b1-baa5-859300bdd2f1,1462,,"[45.9, 59.1]",3879839,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sami Khedira,5566.0,Right Center Midfield,59,Juventus,224,['8bedcac4-3886-4e27-8220-bc6c05aa6cc7'],45,,,,,,,,,,,,,,,,,,,Juventus,224,00:29:45.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49389952-1b59-40bb-b52a-fca4beeda20d,1465,,"[47.3, 32.8]",3879839,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mario Lemina,3951.0,Center Defensive Midfield,59,Juventus,224,['9d49d93a-54a9-4651-8c0d-6d5eeb3462a8'],47,,,,,,,,,,,,,,,,,,,Juventus,224,00:29:47.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c5c1b43-f3ea-46e6-812f-61c3c49f7412,1468,,"[54.9, 53.1]",3879839,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sami Khedira,5566.0,Right Center Midfield,59,Juventus,224,['4aec758a-ace5-4b2b-a077-30385e63a6b7'],53,,,,,,,,,,,,,,,,,,,Juventus,224,00:29:53.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b36becb-8a40-47a6-9871-9a32c3f40442,1471,,"[51.3, 63.6]",3879839,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrea Barzagli,6943.0,Right Center Back,59,Juventus,224,['72111cb2-d8ab-4176-84c9-ffb85bff9693'],55,,,,,,,,,,,,,,,,,,,Juventus,224,00:29:55.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d941b7d-933c-40e7-b583-c9404de61775,1474,,"[55.6, 58.1]",3879839,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sami Khedira,5566.0,Right Center Midfield,59,Juventus,224,['2404deb6-3102-4423-b900-4cc2afe819a6'],56,,,,,,,,,,,,,,,,,,,Juventus,224,00:29:56.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115901f4-2e5f-4686-85bc-def191e81191,1477,,"[55.3, 69.7]",3879839,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrea Barzagli,6943.0,Right Center Back,59,Juventus,224,['c79d2cc3-7253-4a5b-88e2-bf032b2e1691'],57,,,,,,,,,,,,,,,,,,,Juventus,224,00:29:57.335,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7b95c62-5306-481a-a33b-533cef30112e,1480,,"[87.5, 69.4]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mario Mandžukić,5472.0,Left Center Forward,59,Juventus,224,['1abf4bc1-c273-4c5f-b556-c1534f120a71'],0,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:00.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98d694f6-9cfb-4c7a-b5f0-144595fedd74,1483,,"[41.2, 26.9]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,60,Fiorentina,239,['c0d5eec5-ad7e-4a08-9e84-64e02835ee85'],2,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:02.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d3c53f6-5838-45f7-9910-988dc78900dd,1488,,"[51.1, 28.2]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Iličić,7139.0,Center Attacking Midfield,60,Fiorentina,239,"['1e1b0c53-f1de-4f79-9934-6248ab7501e0', '4eb99779-c45a-4412-9ff6-6943d6c791dd']",4,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:04.243,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d6ba30-49ab-4974-9d9e-e19758847222,1491,,"[37.1, 26.2]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Defensive Midfield,60,Fiorentina,239,['ff49795b-cbc9-4b97-8417-afc9ed6a09bd'],5,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:05.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26eba5fb-8b65-483c-8d59-960204d34900,1495,,"[34.5, 59.3]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nenad Tomović,7056.0,Right Back,60,Fiorentina,239,['4553a521-d417-406a-952d-e74886bc2888'],9,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:09.351,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7bb94b-68ae-454b-84b2-571be9dfa56c,1498,,"[92.7, 62.4]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,Right Wing,60,Fiorentina,239,['9dacb03f-db00-448e-82ed-2991a69ae57b'],14,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:14.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e383d60c-6c44-4fc1-bd2f-7f018a593319,1501,,"[75.9, 61.3]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,60,Fiorentina,239,['435bdc26-7e30-445d-b3db-e9c49f165978'],16,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:16.682,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22ab8f3b-01bc-4df4-95c1-d03b53b2793b,1503,,"[83.0, 74.7]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Iličić,7139.0,Center Attacking Midfield,60,Fiorentina,239,['64e048b3-7e09-43d0-a97c-6b805cbf41ce'],17,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:17.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae6810bb-05be-4886-b160-9fc4c776e5ac,1511,,"[21.3, 14.1]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrice Evra,20008.0,Left Wing Back,61,Juventus,224,['3ad16765-43b6-47a8-be24-eab97f848b15'],23,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:23.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da2a0e1e-bd67-4f5c-bfa1-8df0d45ea930,1513,,"[22.4, 18.2]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,61,Juventus,224,['bb1df054-0400-4986-a3f1-048a8cb2050f'],24,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:24.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964ed697-69e8-45ed-a007-f75f73d6658e,1517,,"[35.2, 24.8]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,61,Juventus,224,['530f9216-0b9d-4b29-b016-721ad1654a56'],26,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:26.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9de6bdca-a004-42a0-aa1c-7fdb8fde4576,1520,,"[23.6, 26.6]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Lemina,3951.0,Center Defensive Midfield,61,Juventus,224,['caae781c-ca11-4261-a056-cf1ca96113c1'],27,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:27.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de0882fe-d705-4588-8dcd-9d280becb41a,1523,,"[29.8, 67.1]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Wing Back,61,Juventus,224,['30591d92-7f49-486b-bcc1-f412c2fbeb73'],31,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:31.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79c041c7-2081-4bfa-9d8f-08938eee6719,1526,,"[28.4, 56.2]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Center Back,61,Juventus,224,['b37d3856-d411-4ce5-be33-bd312be8cc12'],35,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:35.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b650cd34-e23e-423d-9b5b-77445102e7a2,1529,,"[42.1, 52.9]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,61,Juventus,224,['3d29802c-ab6d-4fd4-b73a-7f973aed2854'],37,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:37.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35c8f8fa-402a-4229-8f88-6a83a9108543,1532,,"[44.6, 34.5]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Lemina,3951.0,Center Defensive Midfield,61,Juventus,224,['782a2a23-a00d-4020-8694-5425d2af88de'],41,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:41.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77478187-c3ad-474f-8bca-d146ba45d4f6,1535,,"[64.1, 3.7]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrice Evra,20008.0,Left Wing Back,61,Juventus,224,['06d7a5d5-e37b-409d-a889-6a822e8b9d50'],44,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:44.514,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ce4111f-dd4c-498f-9cd0-bab768cf230c,1538,,"[53.6, 14.6]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniele Rugani,6953.0,Left Center Back,61,Juventus,224,['1298f2d9-775e-41de-9158-d493baad11d6'],47,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:47.104,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203616f-433e-47ec-8544-9a04b97faa6c,1541,,"[42.3, 32.8]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Center Back,61,Juventus,224,['81bae902-a235-4ecb-a410-ed6f4e97eede'],52,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:52.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658488b-830d-4155-a8ea-60e62fb2ce1a,1544,,"[51.1, 63.5]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Center Back,61,Juventus,224,['a3e67840-8425-4e5b-aa85-7f5d05777886'],55,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:55.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d66817c2-6720-49b4-96a7-07104791de6e,1547,,"[64.6, 56.2]",3879839,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,61,Juventus,224,['fcdfcd16-621a-44da-b29a-28c76c2c255e'],58,,,,,,,,,,,,,,,,,,,Juventus,224,00:30:58.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25b04d25-402a-4ea3-aef7-2755fd7e7e0d,1553,,"[71.6, 26.7]",3879839,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,61,Juventus,224,"['54a4db2f-9e36-4493-955f-cbffc8c73d0c', 'c8c34362-8e4c-4881-869d-b73e2f6ed543']",2,,,,,,,,,,,,,,,,,,,Juventus,224,00:31:02.273,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03e078dc-c50f-46fe-806d-8a3bac53ea0a,1556,,"[77.3, 48.0]",3879839,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,61,Juventus,224,['18308047-4fcc-4cf2-b661-fd7a91a165c1'],5,,,,,,,,,,,,,,,,,,,Juventus,224,00:31:05.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbfeb043-b40e-4fc2-9445-f60766224baf,1559,,"[94.4, 76.8]",3879839,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Wing Back,61,Juventus,224,['f92380e4-7269-4779-9441-b40e0a8b77f4'],8,,,,,,,,,,,,,,,,,,,Juventus,224,00:31:08.325,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50ac5153-a511-4caa-b738-5d7fd3fecda9,1562,,"[105.7, 58.1]",3879839,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sami Khedira,5566.0,Right Center Midfield,61,Juventus,224,['897f6aa7-bc42-46e2-8a27-400d2c2e898e'],10,,,,,,,,,,,,,,,,,,,Juventus,224,00:31:10.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61331d12-3fcd-4d5f-9253-650ed2a389e8,1569,,"[28.1, 6.8]",3879839,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Defensive Midfield,63,Fiorentina,239,['124754ac-ce0f-4a54-8391-bdd9d6fd8ac5'],32,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:31:32.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69faeb49-086d-44ef-b4dd-ed41a7e569e4,1572,,"[24.6, 1.0]",3879839,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcos Alonso Mendoza,3964.0,Left Back,63,Fiorentina,239,['0eee34ae-dcd3-499c-aad8-dd27d5d260b5'],34,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:31:34.581,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9b635bd-17f4-4758-bfae-4a5486f517eb,1576,,"[40.4, 6.1]",3879839,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Bernardeschi,7777.0,Left Wing,63,Fiorentina,239,['a1377704-9166-49d0-a923-4c9fd2cfe381'],37,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:31:37.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825dd6ab-3c50-444b-922e-8b9adc1bff16,1579,,"[68.4, 13.7]",3879839,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Bernardeschi,7777.0,Left Wing,64,Fiorentina,239,['6de791c5-7265-4f52-970b-8e2a3235d9d9'],46,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:31:46.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bda8066c-a87c-445c-bf70-bceed8626de5,1581,,"[84.6, 60.5]",3879839,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Tello Herrera,6658.0,Right Wing,64,Fiorentina,239,['3e10f47d-e24b-4608-b23c-5cce73fb07b5'],48,,,,,,,,,,,,,,,,,,,Fiorentina,239,00:31:48.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b55449e-70c4-48a5-a7e6-f62fd1e1fa17,1585,,"[16.5, 25.2]",3879839,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniele Rugani,6953.0,Left Center Back,66,Juventus,224,['5d24e940-e2fb-4ab7-89d4-927f7ea324f5'],2,,,,,,,,,,,,,,,,,,,Juventus,224,00:32:02.724,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18375ab1-41ad-4497-aa28-d81f3a8c30bc,1588,,"[43.0, 27.8]",3879839,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Paul Pogba,20004.0,Left Center Midfield,66,Juventus,224,['cc4ffaa3-6dc7-4fef-8a49-183ab29fc9b2'],6,,,,,,,,,,,,,,,,,,,Juventus,224,00:32:06.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bdb4bf8-1b76-4f51-b37b-e01d9df4d3ee,1593,,"[41.4, 7.0]",3879839,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniele Rugani,6953.0,Left Center Back,66,Juventus,224,['c1c4c2ae-41f5-4e56-a2d6-28ddf361f096'],13,,,,,,,,,,,,,,,,,,,Juventus,224,00:32:13.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd907005-e77e-46f3-82fa-215958d2a583,1596,,"[55.3, 22.7]",3879839,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,66,Juventus,224,['f3978ea9-d979-4d44-af30-fa2e2c7dfce2'],14,,,,,,,,,,,,,,,,,,,Juventus,224,00:32:14.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1b8d4fe-c0ad-43b0-a6de-c72acc0d0549,1598,,"[63.6, 4.7]",3879839,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Patrice Evra,20008.0,Left Wing Back,66,Juventus,224,['235c6c3d-52fd-46f5-a7a1-43d477127535'],15,,,,,,,,,,,,,,,,,,,Juventus,224,00:32:15.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c57ed3bc-03cd-4dfd-ab6e-03809250c6cd,1601,,"[64.3, 17.9]",3879839,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,66,Juventus,224,['2abf49d9-d93b-48c5-b49b-0011e2154356'],17,,,,,,,,,,,,,,,,,,,Juventus,224,00:32:17.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff30e47d-b951-4a45-9c67-1a52e96a2aad,1605,,"[103.3, 6.5]",3879839,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Patrice Evra,20008.0,Left Wing Back,66,Juventus,224,['0e6c772b-01db-4817-9d20-abbe9ec16a92'],20,,,,,,,,,,,,,,,,,,,Juventus,224,00:32:20.752,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b5b99d0-7103-4f64-8bf7-64c16fa92ece,1609,,"[100.5, 14.1]",3879839,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mario Mandžukić,5472.0,Left Center Forward,66,Juventus,224,"['ddce987f-4428-468e-90e3-e5012c8f1158', 'eb22cfa4-ebaf-45e8-a59d-6d96dfc679ad']",21,,,,,,,,,,,,,,,,,,,Juventus,224,00:32:21.877,Ball Receipt*,True
