50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48d583f5-ea39-4eea-9c5c-a5bb838681b6,1328,,"[102.7, 69.0]",3879763,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lorenzo De Silvestri,7473.0,Right Wing Back,87,Sampdoria,234,['cf1de2fe-847d-4e7d-8ebd-c6f340602938'],10,,,,,,,,,,,,,,,,Sampdoria,234,00:40:10.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5803dc13-2125-4e70-b074-bdc1882afb51,1331,,"[112.7, 22.8]",3879763,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,87,Sampdoria,234,['1e2bbd50-c2dc-4e7f-b4c4-2012eedf3cec'],13,,,,,,,,,,,,,,,,Sampdoria,234,00:40:13.238,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a039e0c0-398c-4b49-a5f7-f10c3ae6a1bb,1335,,"[112.0, 35.4]",3879763,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabio Quagliarella,7011.0,Center Forward,87,Sampdoria,234,['94607f5e-44d5-42b5-8153-7daa14529679'],15,,,,,,,,,,,,,,,,Sampdoria,234,00:40:15.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604c0bee-e361-4132-b9dc-bb826568d2b3,1340,,"[113.7, 30.3]",3879763,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabio Quagliarella,7011.0,Center Forward,88,Sampdoria,234,"['d29a790d-ee0f-42fe-b517-faad752b3987', 'f1c17df4-3283-4084-a4ae-c789389f4073']",41,,,,,,,,,,,,,,,,Sampdoria,234,00:40:41.443,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd873fd-6e47-4c6b-af42-2b1465f44bf9,1354,,"[12.9, 3.7]",3879763,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leonardo Blanchard,387847.0,Left Center Back,90,Frosinone,291,['2a17e2c3-3def-4d02-bc6a-05e9b764ba24'],54,,,,,,,,,,,,,,,,Frosinone,291,00:41:54.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48f1d094-848f-4812-891b-0a014a1ddc8e,1356,,"[106.8, 11.2]",3879763,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Pavlovic,8661.0,Left Back,90,Frosinone,291,['7cb16e74-9b3d-4c6d-b36f-fb19187e76ad'],4,,,,,,,,,,,,,,,,Frosinone,291,00:42:04.102,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ee9514c-639b-494c-9aed-c3afea32a158,1359,,"[117.8, 35.5]",3879763,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Ciofani,13613.0,Center Forward,90,Frosinone,291,['38f0ad2a-ba4e-4fe5-bedc-baae637d4bab'],5,,,,,,,,,,,,,,,,Frosinone,291,00:42:05.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bacaa59-1995-4a1f-8762-093522da8d87,1363,,"[80.9, 38.7]",3879763,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Quagliarella,7011.0,Center Forward,91,Sampdoria,234,['ea7d82ec-9abd-441e-8aef-9524ffb9f1ab'],15,,,,,,,,,,,,,,,,Sampdoria,234,00:42:15.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155c0d33-9325-4bdb-b807-347f5f21f1e5,1366,,"[108.2, 70.8]",3879763,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,91,Sampdoria,234,['9df6ec85-d7c5-4ba2-bbba-c9c002c07c05'],21,,,,,,,,,,,,,,,,Sampdoria,234,00:42:21.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ccbe413-cca6-46ab-82cf-2136dd6e23d6,1370,,"[75.0, 72.4]",3879763,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mattia Cassani,387417.0,Right Center Back,92,Sampdoria,234,['dea9d4ab-9422-4b6b-9aac-bc358733d1a4'],33,,,,,,,,,,,,,,,,Sampdoria,234,00:42:33.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360d0bdb-29b0-4d47-b233-c0aaf314fc5b,1373,,"[78.0, 60.1]",3879763,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Left Defensive Midfield,92,Sampdoria,234,['bd10cd99-4e42-47cb-8f1b-d91fc3b356a0'],35,,,,,,,,,,,,,,,,Sampdoria,234,00:42:35.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62b3e458-85f5-47e4-a5a8-6afa054c20b1,1376,,"[80.9, 33.2]",3879763,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Soriano,6759.0,Right Defensive Midfield,92,Sampdoria,234,['8b8a76ff-c63b-4cfd-bb35-000a46666783'],37,,,,,,,,,,,,,,,,Sampdoria,234,00:42:37.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afb38c3f-545b-40b5-9317-dcaec2d561ee,1379,,"[84.9, 24.0]",3879763,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Joaquín Correa,6822.0,Left Attacking Midfield,92,Sampdoria,234,['c9d0c18c-e6a1-45d2-b2ce-01211ca1b219'],40,,,,,,,,,,,,,,,,Sampdoria,234,00:42:40.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17b88895-5e60-4b31-aa72-cb61624bb340,1382,,"[94.3, 52.9]",3879763,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,92,Sampdoria,234,['c78b1795-1f41-4cd6-81af-8d6d1ba67c9c'],45,,,,,,,,,,,,,,,,Sampdoria,234,00:42:45.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e409139-65da-48fe-88fc-070c20f2f237,1390,,"[84.9, 32.2]",3879763,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Soriano,6759.0,Right Defensive Midfield,92,Sampdoria,234,['9e1b7b4a-fa02-4640-a985-c7e77573b31a'],53,,,,,,,,,,,,,,,,Sampdoria,234,00:42:53.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7afd5adc-2029-453f-87b2-a70b7a592d84,1393,,"[88.4, 11.1]",3879763,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,92,Sampdoria,234,['faececf6-16a3-4ebe-83c9-b21c156f03e0'],56,,,,,,,,,,,,,,,,Sampdoria,234,00:42:56.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e65fa56-b932-4b2e-b87f-7621cb04d365,1398,,"[97.2, 8.5]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,93,Sampdoria,234,['fd1e1615-7e22-4302-ad0f-0f079c0dd937'],9,,,,,,,,,,,,,,,,Sampdoria,234,00:43:09.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76bee9cd-1256-4267-9fab-bbc2b9afe730,1401,,"[88.7, 3.6]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Soriano,6759.0,Right Defensive Midfield,93,Sampdoria,234,['81c20a67-74e9-4fbe-bc81-c69f89bf6eae'],10,,,,,,,,,,,,,,,,Sampdoria,234,00:43:10.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f55bc38-e6d1-400f-90b0-bdc07ce822c4,1406,,"[80.2, 15.1]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Left Defensive Midfield,93,Sampdoria,234,"['92026fa4-8f57-4060-a8fa-7cc8090fb253', 'c74031db-b27b-4147-b824-cbccda994a16']",12,,,,,,,,,,,,,,,,Sampdoria,234,00:43:12.477,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf06a9b9-14ec-478d-8b98-b6fd7ea56e16,1408,,"[65.0, 6.6]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Niklas Moisander,9884.0,Left Center Back,93,Sampdoria,234,['b4dc9865-cee0-4168-a427-c6bae3086cd9'],14,,,,,,,,,,,,,,,,Sampdoria,234,00:43:14.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a457f67-ff85-4a1d-9317-afd179cfe4cb,1412,,"[66.6, 19.5]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Left Defensive Midfield,93,Sampdoria,234,['d13e4c36-8688-494c-b74c-7b962f19e43d'],16,,,,,,,,,,,,,,,,Sampdoria,234,00:43:16.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580391ca-be29-44f4-a075-6a18da994db3,1414,,"[46.9, 34.7]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Ranocchia,7962.0,Center Back,93,Sampdoria,234,['8bcb18bc-140a-4744-807a-b1da255da4eb'],19,,,,,,,,,,,,,,,,Sampdoria,234,00:43:19.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b462745-ea3d-4cb4-93af-35fa6d397fcf,1418,,"[47.8, 18.9]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Niklas Moisander,9884.0,Left Center Back,93,Sampdoria,234,['ae384011-250b-4650-a485-3ba11e81a617'],22,,,,,,,,,,,,,,,,Sampdoria,234,00:43:22.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f517744a-2636-4f93-a8a0-ddc4e1ef51b4,1421,,"[29.9, 35.1]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Ranocchia,7962.0,Center Back,93,Sampdoria,234,['083febdc-1c1d-46e3-9543-41fb951da960'],24,,,,,,,,,,,,,,,,Sampdoria,234,00:43:24.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df29dff2-3653-40d4-82bc-89ff41bf9434,1424,,"[30.4, 64.3]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mattia Cassani,387417.0,Right Center Back,93,Sampdoria,234,['3bfbd5e8-cbf4-4eb2-b2e2-fe77e012d0cf'],27,,,,,,,,,,,,,,,,Sampdoria,234,00:43:27.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b84386a-acda-417d-aa5a-9780c9a120c7,1427,,"[27.9, 38.3]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Ranocchia,7962.0,Center Back,93,Sampdoria,234,['452fb413-96d2-41bc-93f5-038296ca8924'],31,,,,,,,,,,,,,,,,Sampdoria,234,00:43:31.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bc78eff-de14-43e9-b74e-67c414581ee0,1430,,"[58.3, 58.6]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,93,Sampdoria,234,['04be08cb-1237-45e5-a70c-6a13e32ff929'],35,,,,,,,,,,,,,,,,Sampdoria,234,00:43:35.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb67cdf1-f055-4efe-b4f9-73ef1854ef14,1437,,"[89.3, 31.8]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Soriano,6759.0,Right Defensive Midfield,93,Sampdoria,234,['4d26517c-3491-4c5f-afdd-e0e0da1011af'],42,,,,,,,,,,,,,,,,Sampdoria,234,00:43:42.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f60b1f4-8968-49cd-b396-607ed0bd65fe,1441,,"[91.2, 49.7]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Left Defensive Midfield,93,Sampdoria,234,['e1382d1e-b04e-4623-b805-d941ef3d75d1'],47,,,,,,,,,,,,,,,,Sampdoria,234,00:43:47.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49a355be-2158-487f-bdbc-551681746454,1445,,"[105.7, 65.8]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lorenzo De Silvestri,7473.0,Right Wing Back,93,Sampdoria,234,['39a53e40-869e-4b05-96cb-32851e85f650'],49,,,,,,,,,,,,,,,,Sampdoria,234,00:43:49.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58e82062-ce87-4229-ba30-66240e20eda8,1448,,"[109.2, 46.2]",3879763,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Left Defensive Midfield,93,Sampdoria,234,['437bf6e6-78bd-4ca8-8d4c-688b59e1d3c7'],50,,,,,,,,,,,,,,,,Sampdoria,234,00:43:50.804,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed964532-a4dd-4ebc-abcd-e2c9e2a3dcbb,1452,,"[37.3, 38.0]",3879763,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leonardo Blanchard,387847.0,Left Center Back,94,Frosinone,291,['a3fc03ce-d4d3-43ad-a412-db664bd5a3f6'],52,,,,,,,,,,,,,,,,Frosinone,291,00:44:52.679,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93dc495d-c8c7-4e77-8a23-7c4ff2f331ac,1455,,"[44.7, 41.3]",3879763,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Aleandro Rosi,7462.0,Right Back,94,Frosinone,291,['232f08c0-aa51-4f7f-be62-51e0c4a3c1b1'],55,,,,,,,,,,,,,,,,Frosinone,291,00:44:55.442,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de882d80-9290-4780-b6d5-9ec143d7d485,1458,,"[64.0, 16.9]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fabio Quagliarella,7011.0,Center Forward,94,Frosinone,291,['474ad52d-897f-4826-b5c2-c4da44018e77'],0,,,,,,,,,,,,,,,,Sampdoria,234,00:45:00.924,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce78ad57-9d56-44e9-9891-8b8b92058390,1466,,"[101.6, 38.4]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Ciofani,13613.0,Center Forward,95,Frosinone,291,['f040942b-313a-4b7c-a433-16149e11903d'],44,,,,,,,,,,,,,,,,Frosinone,291,00:45:44.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af20aa26-fdc7-49fe-af82-858e5295d93e,1471,,"[43.2, 21.7]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Quagliarella,7011.0,Center Forward,96,Sampdoria,234,['cb97e5ba-fb64-415c-80b0-6dc973561237'],47,,,,,,,,,,,,,,,,Sampdoria,234,00:45:47.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c28ae9b2-8be3-4b40-948f-c768d1da9fff,1474,,"[65.9, 68.3]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,96,Sampdoria,234,['c3d1bbb4-f3c4-4d97-9dde-7ca47c2c21e9'],52,,,,,,,,,,,,,,,,Sampdoria,234,00:45:52.876,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb97af38-33cc-4b24-b5f0-2c435ae83d61,1478,,"[110.5, 74.9]",3879763,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo De Silvestri,7473.0,Right Wing Back,96,Sampdoria,234,['3c05af93-6958-4869-b6d4-4a452bc39cbe'],0,,,,,,,,,,,,,,,,Sampdoria,234,00:46:00.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76fa307a-6d1b-42ac-b60e-c6224bf5710f,1485,,"[48.9, 40.9]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mirko Gori,20636.0,Center Defensive Midfield,98,Frosinone,291,['ba686880-8586-4e04-966c-6319b8e1fd2e'],1,,,,,,,,,,,,,,,,Frosinone,291,00:00:01.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2184035-8d67-415c-9af3-87fdce7ea4de,1488,,"[50.2, 9.0]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Pavlovic,8661.0,Left Back,98,Frosinone,291,['4055794f-8cf5-46c6-82a8-167105f969e4'],5,,,,,,,,,,,,,,,,Frosinone,291,00:00:05.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f15d4657-5b93-42dd-89d9-099034742b4b,1491,,"[32.4, 10.3]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Leonardo Blanchard,387847.0,Left Center Back,98,Frosinone,291,['a342e738-4b71-47dc-8402-0592c8a26ae0'],7,,,,,,,,,,,,,,,,Frosinone,291,00:00:07.254,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca4d0cb9-9a5c-493f-8a0e-9167cc5a8aeb,1495,,"[80.4, 30.3]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Federico Dionisi,24235.0,Left Wing,98,Frosinone,291,['9a9ab744-90c3-4396-99f1-1929c605f9a3'],10,,,,,,,,,,,,,,,,Frosinone,291,00:00:10.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ceb05e2-d38e-43f1-8194-39773556156c,1497,,"[58.4, 65.5]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,99,Sampdoria,234,['6e93a09a-5ed0-4f61-9361-5481d1035946'],13,,,,,,,,,,,,,,,,Sampdoria,234,00:00:13.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df4cfda6-2439-46a6-a3ce-1a8b87c958a6,1499,,"[55.2, 61.2]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soriano,6759.0,Right Defensive Midfield,99,Sampdoria,234,['23377b71-bbde-4838-8822-c974cc65893e'],13,,,,,,,,,,,,,,,,Sampdoria,234,00:00:13.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7919fb9-88f6-4841-8474-80f1a9e279d8,1502,,"[59.1, 67.2]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,99,Sampdoria,234,['b06b06c3-1747-4495-b591-8fa94d8720a2'],14,,,,,,,,,,,,,,,,Sampdoria,234,00:00:14.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a8e246f-39f3-4a15-8b58-530dc0e53826,1506,,"[62.9, 72.2]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lorenzo De Silvestri,7473.0,Right Wing Back,99,Sampdoria,234,['782c4bd0-9e34-4d54-a150-bea10dfd476e'],15,,,,,,,,,,,,,,,,Sampdoria,234,00:00:15.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23d4c01f-694d-492f-8118-009994f9cd37,1510,,"[60.8, 75.4]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,99,Sampdoria,234,"['118f5ccc-fdd1-42bf-97c1-f0583efb6b63', '41ebce95-cf26-4752-b8b3-14627e6d27e2']",17,,,,,,,,,,,,,,,,Sampdoria,234,00:00:17.991,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d188672-a863-43fd-aa88-765f067fbdd2,1514,,"[46.4, 71.9]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattia Cassani,387417.0,Right Center Back,99,Sampdoria,234,"['35a77423-634a-4d13-acaf-8193878aef81', 'd484422b-a290-4c21-b7fd-4696bc46e01f']",19,,,,,,,,,,,,,,,,Sampdoria,234,00:00:19.674,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742e15ce-4a72-4f2a-82f2-06d9fc98c13a,1517,,"[56.6, 57.0]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Left Defensive Midfield,99,Sampdoria,234,['4db8b47a-a446-41fc-a7d4-7150ce7a1a49'],20,,,,,,,,,,,,,,,,Sampdoria,234,00:00:20.791,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655d38b-247c-4ce1-a518-7689fa3ea691,1521,,"[71.6, 64.6]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soriano,6759.0,Right Defensive Midfield,99,Sampdoria,234,['7bc939f2-04e1-48fa-8891-c8b17a152ec9'],22,,,,,,,,,,,,,,,,Sampdoria,234,00:00:22.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26496eb0-1e25-4eeb-958f-d6c9007175e1,1523,,"[44.2, 21.1]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mirko Gori,20636.0,Center Defensive Midfield,100,Frosinone,291,['5ca77253-4231-4420-8f62-ef985e8ac9f8'],23,,,,,,,,,,,,,,,,Frosinone,291,00:00:23.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2d463d9-3e3b-4c4f-bf6d-e5dc4d328327,1531,,"[71.1, 6.5]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Pavlovic,8661.0,Left Back,101,Frosinone,291,['91942f74-1072-4f9c-a543-719450d3f379'],56,,,,,,,,,,,,,,,,Frosinone,291,00:00:56.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffab57c2-0834-48e7-a9ee-f36f221a6f0b,1534,,"[108.4, 10.1]",3879763,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksandar Tonev,9898.0,Right Wing,101,Frosinone,291,['beeb92e7-2fb2-4ba5-9898-ae793b9b8776'],59,,,,,,,,,,,,,,,,Frosinone,291,00:00:59.883,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40f888fe-ff2c-49ae-87b6-ee95c6967ee0,1537,,"[108.1, 36.7]",3879763,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Ciofani,13613.0,Center Forward,101,Frosinone,291,['98a5540b-8e88-45c2-90ef-3961e4a73359'],1,,,,,,,,,,,,,,,,Frosinone,291,00:01:01.358,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6adbbdae-f04f-41da-b8ea-0f1d2291c14e,1542,,"[110.3, 32.3]",3879763,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Ciofani,13613.0,Center Forward,102,Frosinone,291,['341d6678-b1f2-401e-abb6-30342376df40'],35,,,,,,,,,,,,,,,,Frosinone,291,00:01:35.781,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e568ffb9-d7af-4694-bbb7-15b76a7432ee,1547,,"[104.3, 41.8]",3879763,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Leonardo Blanchard,387847.0,Left Center Back,102,Frosinone,291,['25d33e09-7993-476f-9e69-a4b3a4dd86b7'],43,,,,,,,,,,,,,,,,Frosinone,291,00:01:43.742,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a717845-7843-4a7b-9e90-096ba73b9982,1551,,"[81.4, 39.9]",3879763,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabio Quagliarella,7011.0,Center Forward,102,Frosinone,291,['4922d895-bd71-46d0-bee7-07078d219088'],56,,,,,,,,,,,,,,,,Sampdoria,234,00:01:56.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6a04bef-13a9-4fea-995c-96f2b5b31d16,1553,,"[55.2, 7.9]",3879763,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leonardo Blanchard,387847.0,Left Center Back,103,Frosinone,291,['0058914b-8d2d-49cc-9a53-ecaf774c9304'],22,,,,,,,,,,,,,,,,Frosinone,291,00:02:22.139,Ball Receipt*,
