50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.883459,,,,,,,,,,,,,,e1bebfc7-f065-4acd-b38f-cfae0b551654,15,,"[27.7, 19.8]",3879583,0,,,,,-0.15922457,,Right Foot,,,,"[68.8, 13.2]",,High Pass,,41.626553,,,,Edin Džeko,6973.0,,,,,,1,From Kick Off,Antonio Rüdiger,3167.0,Left Center Back,2,AS Roma,229,['c679d442-aa31-42f2-b959-28a48ea0a7da'],8,,,,,,,,,,,,,,,,,AS Roma,229,00:00:08.245,Pass,
,,,,,,,,,,,,,,,,,,,2.102297,,,,,,,,,,,,,,90a9211b-3917-48b9-960b-1874503ee278,20,,"[31.8, 80.0]",3879583,0,,,,,-2.3024828,,,,,,"[18.6, 65.3]",,Low Pass,,19.756771,,,,Gonzalo Javier Rodríguez,25931.0,,,,,Throw-in,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Center Back,3,Fiorentina,239,['311f8b3b-d39d-4d8e-b041-81e239516f9a'],23,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:23.841,Pass,
,,,,,,,,,,,,,,,,,,,2.189798,,,,,,,,,,,,,,0f33bb04-56be-4aba-b256-42d07fdb73a3,22,,"[18.6, 65.9]",3879583,0,,,,,-2.0661075,,Right Foot,,,,"[9.2, 48.5]",,Ground Pass,,19.776754,,,,Anton Ciprian Tătărușanu,3112.0,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,3,Fiorentina,239,['74cbf50c-2506-4ea6-8083-2c0140de61de'],25,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:25.943,Pass,
,,,,,,,,,,,,,,,,,,,1.981298,,,,,,,,,,,,,,68c21912-3b40-4049-84ce-d6538c3f48bd,26,,"[9.0, 50.4]",3879583,0,,,,,-1.2515583,,Right Foot,,,,"[16.9, 26.5]",,Ground Pass,,25.17181,,,,Davide Astori,8275.0,,,,,,1,From Throw In,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,3,Fiorentina,239,"['0cca49bd-7874-464c-8e13-020dd96585b0', 'c051e0f3-9ab6-4184-acb3-805d230edf35']",28,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:28.173,Pass,True
,,,,,,,,,,,,,,,,,,,2.329298,,,,,,,,,,,,,,8737ce77-d72d-479e-ba8b-50a7a209c878,30,,"[23.9, 25.3]",3879583,0,,,,,1.3899968,,Left Foot,,,,"[30.7, 62.5]",,High Pass,,37.8164,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,3,Fiorentina,239,"['5cd3d7e4-677e-4e83-a538-7a8f4f447e0c', '9a87e3d9-0bc2-49c8-8ed0-f6b9af2ca02d']",33,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:33.143,Pass,True
,,,,,,,,,,,,,,,,,,,0.7371,,,,,,,,,,,,,,a0f9e340-db41-41bc-88e6-607f12c1d90c,42,,"[22.5, 62.2]",3879583,0,,,,,2.4629302,,Right Foot,,,,"[19.4, 64.7]",,Ground Pass,,3.9824615,,,,Facundo Sebastián Roncaglia,6830.0,,,,,Recovery,1,From Throw In,Jakub Błaszczykowski,5663.0,Right Wing Back,3,Fiorentina,239,['5f555844-f8ae-4f87-bacc-5311e66a22bd'],40,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:40.431,Pass,
,,,,,,,,,,,,,,,,,,,1.3455,,,,,,,,,,,,,,fa437a9a-ac86-4e04-a2d6-91919d6c5270,45,,"[21.3, 62.5]",3879583,0,,,,,-0.77933764,,Right Foot,,,,"[29.6, 54.3]",,Ground Pass,,11.667476,,,,Milan Badelj,6305.0,,,,,,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Center Back,3,Fiorentina,239,['b4c12648-aef6-4fc0-bbe0-5db90452df5b'],42,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:42.475,Pass,
,,,,,,,,,,,,,,,,,,,1.319199,,,,,,,,,,,,,,bd96f136-111f-49eb-a7ab-017b19ceb88b,49,,"[30.4, 52.9]",3879583,0,,,,,-0.35601434,,Right Foot,,,,"[50.3, 45.5]",,Ground Pass,,21.231344,,,,Nikola Kalinić,7033.0,,,,,,1,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,3,Fiorentina,239,"['a6ce7c15-b748-47ed-9c04-45a3dd43dcbf', 'd8bb23ee-6654-4e2b-9452-98c9c78178bf']",44,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:44.244,Pass,True
,,,,,,,,,,,,,,,,,,,0.4797,,,,,,,,,,,,,,01693092-c7e1-4ca6-8472-a65f2b8b6a3e,52,,"[50.8, 45.5]",3879583,0,,,,,2.6845238,,Right Foot,,,,"[44.7, 48.5]",,Ground Pass,,6.797794,,,,Josip Iličić,7139.0,,,,,,1,From Throw In,Nikola Kalinić,7033.0,Center Forward,3,Fiorentina,239,"['c7c78db3-1c46-43b1-97d8-a9a53a69d3c9', 'f003531d-4bcf-4f88-9541-3d4910de3870']",45,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:45.563,Pass,True
,,,,,,,,,,,,,,,,,,,0.741,,,,,,,,,,,,,,635d93f2-9394-4a29-8218-d83763d962eb,55,,"[44.8, 48.5]",3879583,0,,,,,-1.7709774,,Left Foot,,,,"[42.0, 34.7]",,Ground Pass,,14.081193,,,,Borja Valero Iglesias,6997.0,,,,,,1,From Throw In,Josip Iličić,7139.0,Right Attacking Midfield,3,Fiorentina,239,['ed7f1f65-af4f-4c01-9a61-70a558bf8f2f'],46,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:46.163,Pass,
,,,,,,,,,,,,,,,,,,,2.1486,,,,,,,,,,,,,,224a0e2a-3e21-4721-a38b-bcafefb52896,58,,"[49.1, 32.2]",3879583,0,,,,,-1.040781,,Right Foot,,,,"[64.1, 6.6]",,Ground Pass,,29.67086,,,,Federico Bernardeschi,7777.0,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Attacking Midfield,3,Fiorentina,239,['0ed80e4c-bfef-4a29-ac95-e7e9b2722fad'],48,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:48.011,Pass,
,,,,,,,,,,,,,,,,,,,2.442399,,,,,,,,,,,,,,9309af1f-7e1d-4d4a-a574-72486b186011,61,,"[69.8, 8.6]",3879583,0,,,,,-0.1295037,,Left Foot,,,,"[91.3, 5.8]",,Ground Pass,,21.681559,,,,Nikola Kalinić,7033.0,,,,,,1,From Throw In,Federico Bernardeschi,7777.0,Left Wing Back,3,Fiorentina,239,['6008c7c2-0c0d-4cf3-b4f5-43cbfb0a8804'],51,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:51.042,Pass,
,,,,,,,,,,,,,,,,,,,0.4927,,,,,,,,,,,,,,5ed373ef-5463-4854-8932-8b3610038cb9,65,,"[93.8, 1.4]",3879583,0,,,,,2.9504082,,Right Foot,,,,"[84.5, 3.2]",,Ground Pass,,9.472592,,,,Borja Valero Iglesias,6997.0,,,,,,1,From Throw In,Nikola Kalinić,7033.0,Center Forward,3,Fiorentina,239,"['25abf89b-12b2-44c5-a0be-bbb893bbd026', '45e7db13-424f-492a-9d7a-b4cfe2d687c1']",56,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:56.367,Pass,True
,,,,,,,,,,,,,,,,,,,1.747299,,,,,,,,,,,,,,3842cead-b2ef-4e5d-84dc-d807866d6089,67,,"[84.5, 3.2]",3879583,0,,,,,0.049710255,,Left Foot,,,,"[104.6, 4.2]",,High Pass,,20.12486,,,,Federico Bernardeschi,7777.0,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Attacking Midfield,3,Fiorentina,239,['7d95f15b-ddf6-4c59-b7b9-19d9a22f5bb5'],56,,,,,,,,,,,,,,,,,Fiorentina,239,00:00:56.860,Pass,
,,,,,,,,,,,,,,,,,,,1.995599,,,,,,,,,,,,,,7c8d5052-3a6b-465d-bfe2-97e1a55373e1,71,,"[117.2, 3.0]",3879583,1,,,,,0.7288547,,Left Foot,,,,"[120.0, 5.5]",,Ground Pass,,3.753665,,Out,,Nikola Kalinić,7033.0,,,,,,1,From Throw In,Federico Bernardeschi,7777.0,Left Wing Back,3,Fiorentina,239,"['3b6d3014-b5d4-4485-a5cb-af4fdeb246f2', '838c8bba-522d-467e-98ee-d89d42d5dd7d']",0,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:00.750,Pass,True
,,,,,,,,,,,,,,,,,,,3.731425,,,,,,,,,,,,,,0909d3b4-a2db-429e-a021-87823caf4431,73,,"[7.0, 36.1]",3879583,1,,,,,-0.11923209,,Right Foot,,,,"[67.1, 28.9]",,High Pass,,60.529743,,,,Edin Džeko,6973.0,,,,,Goal Kick,1,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,4,AS Roma,229,['3f884152-973b-49ec-8e17-49a5e89732b6'],28,,,,,,,,,,,,,,,,,AS Roma,229,00:01:28.445,Pass,
,,,,,,,,,,,,,,,,,,,1.591041,,,,,,,,,,,,,,5d1895dd-c296-4053-8610-c4fe2eba6c77,75,,"[67.1, 28.9]",3879583,1,,,,True,-0.22762392,,,,,,"[84.8, 24.8]",,Low Pass,,18.168653,,Incomplete,,Mohamed Salah,3531.0,,,,,,1,From Goal Kick,Edin Džeko,6973.0,Center Forward,4,AS Roma,229,"['38eec1ef-c3ea-4cca-b6e3-9b85c3eec32f', 'b62899ed-2f80-4664-aed0-23b7221a04cf', 'b9668933-33b3-4a5d-984d-bea84dbed1b0']",32,,,,,,,,,,,,,,,,,AS Roma,229,00:01:32.177,Pass,True
,,,,,,,,,,,,,,,,,,,6.069925,,,,,,,,,,,,,,38eec1ef-c3ea-4cca-b6e3-9b85c3eec32f,79,,"[35.3, 55.3]",3879583,1,,,,,-0.7803932,,Right Foot,,,,"[85.5, 5.6]",,High Pass,,70.640854,,Incomplete,,Borja Valero Iglesias,6997.0,,True,,,Recovery,1,From Goal Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,4,AS Roma,229,"['45ffe1f2-3431-46ea-ae0a-63ab1952e568', '5d1895dd-c296-4053-8610-c4fe2eba6c77', 'c0161e78-fbbe-4a23-8998-04c96fea1620', 'c59b0c60-2a9c-43ba-b681-21fd3e115f42']",33,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:33.768,Pass,True
,,,,,,,,,,,,,,,,,,,3.754374,,,,,,,,,,,,,,c0161e78-fbbe-4a23-8998-04c96fea1620,81,,"[34.6, 74.5]",3879583,1,,,,,-0.23712029,,Right Foot,,,,"[94.6, 60.0]",,High Pass,,61.727222,,Incomplete,,Edin Džeko,6973.0,,,,,Recovery,1,From Goal Kick,Alessandro Florenzi,6964.0,Right Back,4,AS Roma,229,"['38eec1ef-c3ea-4cca-b6e3-9b85c3eec32f', '7978c734-ee54-4b60-a685-4fac07c774cf', 'f0bfa2e9-26b1-440d-be31-854baf5db486']",39,,,,,,,,,,,,,,,,,AS Roma,229,00:01:39.838,Pass,
,,,,,,,,,,,,,,,,,,,1.6337,,,,,,,,,,,,,,7978c734-ee54-4b60-a685-4fac07c774cf,83,,"[25.5, 20.1]",3879583,1,,,,,-0.11137924,,Head,,,,"[40.7, 18.4]",,Low Pass,,15.29477,,,,Matías Vecino Falero,5255.0,,,,,Recovery,1,From Goal Kick,Davide Astori,8275.0,Left Center Back,4,AS Roma,229,"['1c123394-84e9-4a14-b031-7e62fb2d2710', 'c0161e78-fbbe-4a23-8998-04c96fea1620']",43,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:43.592,Pass,
,,,,,,,,,,,,,,,,,,,1.884492,,,,,,,,,,,,,,3e1b2f5e-3472-4b00-8b47-3b6bf6175105,87,,"[39.8, 22.6]",3879583,1,,,,,0.92952114,,Right Foot,,,,"[61.3, 51.4]",,Ground Pass,,35.94009,,Incomplete,,Josip Iličić,7139.0,,,,,,1,From Goal Kick,Matías Vecino Falero,5255.0,Left Defensive Midfield,4,AS Roma,229,"['7e762f0b-e41e-47e3-9d4c-e495170fe10e', '7f45c1b9-6ac9-46be-b7ea-67c26f478172', 'fe6606d4-ba7a-438b-9377-7370da871aa4']",46,,,,,,,,,,,,,,,,,Fiorentina,239,00:01:46.417,Pass,True
,,,,,,,,,,,,,,,,,,,0.790093,,,,,,,,,,,,,,1ce9f1f5-50e1-49fd-a5d1-3b6edf3af570,91,,"[62.2, 28.0]",3879583,1,,,,,0.36120376,,Left Foot,,,,"[71.2, 31.4]",,Ground Pass,,9.6208105,,,,Miralem Pjanić,6947.0,,,,,,1,From Goal Kick,Lucas Digne,6849.0,Left Back,4,AS Roma,229,['a927cec1-060c-49c7-99bc-68798b8b9514'],49,,,,,,,,,,,,,,,,,AS Roma,229,00:01:49.033,Pass,
,,,,,,,,,,,,,,,,,,,2.225698,,,,,,,,,,,,,,0ed4b5c7-46a7-48f9-a310-5dad0b4ce238,94,,"[79.9, 28.5]",3879583,1,,,,,-0.43853515,,Right Foot,,,,"[105.7, 16.4]",,Ground Pass,,28.49649,,Incomplete,,Lucas Digne,6849.0,,,,,,1,From Goal Kick,Miralem Pjanić,6947.0,Left Center Midfield,4,AS Roma,229,"['738ef5e9-275a-4a51-ac66-cd8ce2763282', 'b13e8f44-1a6e-4fdb-a234-bd6656ff96bd']",52,,,,,,,,,,,,,,,,,AS Roma,229,00:01:52.679,Pass,
,,,,,,,,,,,,,,,,,,,0.877244,,,,,,,,,,,,,,1a197499-b318-4b64-903c-cd3753d352e9,98,,"[109.7, 0.1]",3879583,2,,,,,1.2984561,,,,,,"[112.8, 11.2]",,Low Pass,,11.524756,,,,Miralem Pjanić,6947.0,,,,,Throw-in,1,From Throw In,Lucas Digne,6849.0,Left Back,5,AS Roma,229,['1e27fcf6-f185-41cc-a264-ba852a2a40da'],3,,,,,,,,,,,,,,,,,AS Roma,229,00:02:03.409,Pass,
,,,,,,,,,,,,,,,,,,,2.0931,,,,,,,,,,,,,,26ceba00-c423-4e81-96b6-4d9ca1603feb,107,,"[22.2, 65.3]",3879583,2,,,,,-2.3005145,,Right Foot,,,,"[7.8, 49.2]",,Ground Pass,,21.600231,,,,Anton Ciprian Tătărușanu,3112.0,,,,,Free Kick,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,7,Fiorentina,239,['235da402-fa33-4601-b333-737a5816cf92'],22,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:22.769,Pass,
,,,,,,,,,,,,,,,,,,,1.4682,,,,,,,,,,,,,,63186102-e68c-443c-a832-7e228be64532,110,,"[7.8, 49.2]",3879583,2,,,,,1.3734008,,Right Foot,,,,"[10.4, 62.2]",,Ground Pass,,13.257451,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Free Kick,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,7,Fiorentina,239,['72c73bed-9ba7-46c9-bef6-88d1eab877fb'],24,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:24.902,Pass,
,,,,,,,,,,,,,,,,,,,2.188259,,,,,,,,,,,,,,0a3f9da2-5371-4fd0-ae74-6546930bfe03,113,,"[19.8, 53.1]",3879583,2,,,,,-1.6693135,,Right Foot,,,,"[16.4, 18.7]",,Ground Pass,,34.567616,,,,Davide Astori,8275.0,,,,,,1,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,7,Fiorentina,239,['a0619fc2-34ef-4504-967b-ace61a5a84d8'],29,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:29.511,Pass,
,,,,,,,,,,,,,,,,,,,1.496583,,,,,,,,,,,,,,05996722-ef2d-4f31-b977-8b0701c9119a,116,,"[16.4, 19.0]",3879583,2,,,,,2.234352,,Left Foot,,,,"[3.5, 35.5]",,Ground Pass,,20.944212,,,,Anton Ciprian Tătărușanu,3112.0,,,,,,1,From Free Kick,Davide Astori,8275.0,Left Center Back,7,Fiorentina,239,['eb1dc5e5-f73f-44ad-97be-e868eedda2cb'],32,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:32.497,Pass,
,,,,,,,,,,,,,,,,,,,1.951873,,,,,,,,,,,,,,cb0ca3fc-fe2f-4375-b9d2-6e187c36db42,119,,"[3.5, 35.5]",3879583,2,,,,,1.0951011,,Right Foot,,,,"[18.8, 65.2]",,Ground Pass,,33.40928,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,1,From Free Kick,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,7,Fiorentina,239,['11b635ce-6ef9-41b4-a323-0b8eacd6a7f7'],35,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:35.382,Pass,
,,,,,,,,,,,,,,,,,,,1.385216,,,,,,,,,,,,,,626d9742-f2dd-482d-9b7f-435b0e37af70,122,,"[20.5, 65.6]",3879583,2,,,,,-0.865077,,Right Foot,,,,"[32.6, 51.4]",,Ground Pass,,18.656097,,,,Milan Badelj,6305.0,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Right Center Back,7,Fiorentina,239,['5ce177b4-dddd-4f8b-8a52-dbb4d565254c'],39,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:39.656,Pass,
,,,,,,,,,,,,,,,,,,,1.6904,,,,,,,,,,,,,,f843034a-f4c2-44c9-8680-7b3c1c28fc5e,125,,"[32.6, 51.4]",3879583,2,,,,,1.263275,,Right Foot,,,,"[40.0, 74.7]",,High Pass,,24.44688,,,,Jakub Błaszczykowski,5663.0,,,,,,1,From Free Kick,Milan Badelj,6305.0,Right Defensive Midfield,7,Fiorentina,239,['9298fffd-ba56-4c8e-9341-98acd7e08afd'],41,,,,,,,,,,,,,,,,,Fiorentina,239,00:02:41.081,Pass,
