50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[52.3, 20.6]",,,,,,,,,,,,,1.045424,,,,,,,,,,,,,45168b3a-1dbb-4259-8c8c-b28a6f708b2f,760,,,"[47.1, 19.5]",3879636,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Pasqual,11516.0,Left Back,37,Fiorentina,239,"['237d01a5-ef17-4e5b-9a02-754ffa79b435', '8ff65578-a4fa-4884-85d8-a117c9d5c2c8', '9baa0d14-d7ad-40b9-880a-f871c4e9ee52']",35,,,,,,,,,,,,,,,,,,Fiorentina,239,00:18:35.035,Carry,True
,,,,,,"[57.8, 15.4]",,,,,,,,,,,,,0.341175,,,,,,,,,,,,,ce96c70f-9c2d-41f4-be30-b6204c0e0831,765,,,"[56.8, 16.0]",3879636,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Wing,37,Fiorentina,239,"['c83b1061-bbda-4af2-815f-9cec8bda9d93', 'f3f7acd4-8b45-41ed-8c85-9debbb4dbc21', 'f5125142-a315-483f-887e-c3edb899332b']",36,,,,,,,,,,,,,,,,,,Fiorentina,239,00:18:36.563,Carry,True
,,,,,,"[48.7, 66.1]",,,,,,,,,,,,,1.56174,,,,,,,,,,,,,995726ad-0cf9-4821-935c-d6d2a1ca68d1,770,,,"[50.2, 67.5]",3879636,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Laribi,30941.0,Right Center Midfield,38,Sassuolo,232,"['7334d7a7-c070-4813-b3cb-58107a889604', '8471af14-2c46-4c31-9101-d3aaaa949726']",38,,,,,,,,,,,,,,,,,,Sassuolo,232,00:18:38.614,Carry,
,,,,,,"[56.1, 60.5]",,,,,,,,,,,,,0.603476,,,,,,,,,,,,,701b3cde-07d4-4ad3-83a1-cf6da399d079,773,,,"[55.4, 61.3]",3879636,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,38,Sassuolo,232,"['5cac90c0-ea19-4b61-9724-3fe08a3600e6', '732b03f3-9fc1-4231-b011-54bd2d6bf714', 'ade747f9-ad2e-4a96-b45a-539b7818f275']",41,,,,,,,,,,,,,,,,,,Sassuolo,232,00:18:41.082,Carry,True
,,,,,,"[59.1, 71.3]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,5d38f5c0-7c0b-4cb6-b746-340d6e6bb4b5,777,,,"[59.1, 71.1]",3879636,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,38,Sassuolo,232,"['33f1b137-bb5e-473e-beea-c47a989f3c9e', '58ea1971-e822-41c2-8ad0-30691b0d9fac']",42,,,,,,,,,,,,,,,,,,Sassuolo,232,00:18:42.434,Carry,
,,,,,,"[12.1, 35.9]",,,,,,,,,,,,,3.624927,,,,,,,,,,,,,10f2553d-5e2b-498a-859c-b62a0b40d2a4,782,,,"[10.5, 27.1]",3879636,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,39,Fiorentina,239,"['cf5862d7-89fa-45b7-b6cd-d78e513fb0af', 'fae42e42-d981-44f2-b91d-696eb9955587']",47,,,,,,,,,,,,,,,,,,Fiorentina,239,00:18:47.328,Carry,
,,,,,,"[16.6, 72.2]",,,,,,,,,,,,,1.234031,,,,,,,,,,,,,34928797-a008-4644-a5fc-def30631b66e,786,,,"[22.2, 64.9]",3879636,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Back,39,Fiorentina,239,"['3ad184d9-f926-4c35-9abc-4cf493a3e64e', '4f299fb4-25ed-44be-bf95-d89499bce9cf', '73798db1-e6c7-4d51-a4fe-52f6346e0daa']",52,,,,,,,,,,,,,,,,,,Fiorentina,239,00:18:52.919,Carry,True
,,,,,,"[86.3, 7.3]",,,,,,,,,,,,,2.610098,,,,,,,,,,,,,0cbfa5be-ed3b-4da3-8685-5d35ac6a2bf4,792,,,"[98.1, 6.2]",3879636,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicola Sansone,6859.0,Left Wing,40,Sassuolo,232,"['0b0ed0c1-f678-47e3-b1ea-3b6d108cbd60', '1c8a5eea-93c6-46fd-ba23-bc514e8b5e82', '90cf4e07-fce6-4369-86eb-dedcf666df8e']",56,,,,,,,,,,,,,,,,,,Sassuolo,232,00:18:56.646,Carry,True
,,,,,,"[80.4, 20.6]",,,,,,,,,,,,,0.553495,,,,,,,,,,,,,7f1719fc-e738-43fd-b26c-d70451bd7784,797,,,"[80.2, 20.1]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,40,Sassuolo,232,"['93d306e0-1e98-498b-b822-d58609426ed7', '9f1b3147-7f0f-4c3a-a749-3134b59843ca', 'c9e2dac1-a984-4cf0-8d19-5856a311adc9']",0,,,,,,,,,,,,,,,,,,Sassuolo,232,00:19:00.473,Carry,True
,,,,,,"[83.5, 27.1]",,,,,,,,,,,,,0.368487,,,,,,,,,,,,,fcd6523b-4787-4ca5-94c3-036750d2d69a,801,,,"[83.9, 24.4]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicola Sansone,6859.0,Left Wing,40,Sassuolo,232,"['24aa2d09-9cc8-411f-8aba-f8b4e8a5aa9e', '433c6c19-5cb1-4ea2-b0c5-7f0bb8233771', '569d749b-4b7f-4f83-9106-15f864021aeb']",2,,,,,,,,,,,,,,,,,,Sassuolo,232,00:19:02.323,Carry,True
,,,,,,"[29.0, 44.6]",,,,,,,,,,,,,1.71631,,,,,,,,,,,,,9ead59c5-5d13-42e0-8735-51a9f1db649b,807,,,"[27.4, 50.6]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Back,41,Fiorentina,239,"['2de7c21a-a546-4c61-847d-7c39b9bd7491', 'bf93bbe3-472d-4efe-bc98-571a63ebe7c6', 'f16f51ab-d7fa-46a3-9b8d-67b2f05fea6c']",4,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:04.817,Carry,True
,,,,,,"[33.0, 49.5]",,,,,,,,,,,,,0.276833,,,,,,,,,,,,,b1fa77aa-ca8c-4d4e-83af-30a491d3eaae,812,,,"[33.7, 49.5]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,41,Fiorentina,239,"['558f9042-4ce5-46df-886c-b69c674fe4c0', '85a32856-3e4c-42c5-b809-cedc11b3ee6e']",6,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:06.966,Carry,
,,,,,,"[53.6, 40.8]",,,,,,,,,,,,,3.18361,,,,,,,,,,,,,40b9764b-693f-4e7a-9006-ebc401e8d55e,815,,,"[38.0, 41.4]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Wing,41,Fiorentina,239,"['1c0151d1-a36e-427a-a6c7-a4b2b306ecb5', 'df3eecb0-79b6-4af6-9413-7476e9478293']",7,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:07.977,Carry,
,,,,,,"[47.6, 47.0]",,,,,,,,,,,,,0.067448,,,,,,,,,,,,,8a479ef1-5046-46ad-a0b1-fda0ab5e846e,818,,,"[47.6, 47.0]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,41,Fiorentina,239,"['191881ee-1fd3-4be3-afe2-0385f8f39cda', 'aa7441ba-e710-464f-bb72-dde7550bfb1c']",11,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:11.766,Carry,
,,,,,,"[80.1, 10.0]",,,,,,,,,,,,,0.106093,,,,,,,,,,,,,09dbc422-45dc-47b7-b7aa-466127d31dd6,825,,,"[80.1, 10.0]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giuseppe Rossi,7141.0,Center Forward,42,Fiorentina,239,"['2d86a34c-95f3-4f51-9abc-798ce4fb1e21', '4fe1826f-d961-4732-9fa4-6bf14c8dc85c']",26,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:26.965,Carry,
,,,,,,"[75.5, 6.7]",,,,,,,,,,,,,0.911226,,,,,,,,,,,,,2d50eb50-7c4c-482d-a580-b9029980c476,828,,,"[72.8, 3.5]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Pasqual,11516.0,Left Back,42,Fiorentina,239,"['0cad8c41-e72e-4213-bd5c-17161efae1e4', '4c1502b8-489f-4728-801c-def3df8700b6']",27,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:27.760,Carry,
,,,,,,"[63.8, 14.9]",,,,,,,,,,,,,1.506987,,,,,,,,,,,,,f4da622d-7379-4162-ae46-76e7168e4f94,831,,,"[69.5, 12.9]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,42,Fiorentina,239,"['60cc689a-9b88-4296-9982-fb988874ef30', '7504243e-6ca1-4eae-b144-d1119db9eabf', 'fecc26fa-751c-46e5-b23a-923c51e4e40e']",29,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:29.553,Carry,True
,,,,,,"[42.5, 28.7]",,,,,,,,,,,,,0.483925,,,,,,,,,,,,,f0d9a56b-de10-4f0f-a0a7-5dcfa98cffd1,835,,,"[46.9, 27.1]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Right Center Back,42,Fiorentina,239,"['0eb8aa6c-0ebe-40b3-aa85-42be9510a483', 'ecb396ff-c6b8-4b13-b769-0165e8cc33c9']",33,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:33.160,Carry,
,,,,,,"[89.5, 67.6]",,,,,,,,,,,,,4.423047,,,,,,,,,,,,,fdc3595c-6f47-45af-9123-a774c27be4f2,838,,,"[90.9, 77.0]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Bernardeschi,7777.0,Right Wing,42,Fiorentina,239,"['7ef016e0-0ba4-42f3-aed9-d516d23ebd64', '80b56663-3544-4cf6-a335-438574074116', 'afdc8803-580b-4d5e-93a4-6eab2f7505dc']",37,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:37.399,Carry,True
,,,,,,"[84.3, 56.1]",,,,,,,,,,,,,3.192867,,,,,,,,,,,,,cdc7a0a7-4ba4-4f7d-9e40-99b5ade2fad8,841,,,"[89.5, 67.6]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Bernardeschi,7777.0,Right Wing,42,Fiorentina,239,"['0f88c879-edc7-4b93-887a-5902e954d7de', '7ef016e0-0ba4-42f3-aed9-d516d23ebd64', '80b56663-3544-4cf6-a335-438574074116']",41,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:41.822,Carry,True
,,,,,,"[111.9, 11.2]",,,,,,,,,,,,,0.158015,,,,,,,,,,,,,2fda5555-f8b3-4316-9015-824d8ec4bf77,844,,,"[111.9, 11.2]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Pasqual,11516.0,Left Back,42,Fiorentina,239,"['4cadc84f-5f80-496e-84c0-860a8e7ee886', 'e6af425d-e699-45d4-a6e0-4634a46853c6']",47,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:47.700,Carry,
,,,,,,"[108.7, 9.0]",,,,,,,,,,,,,1.874605,,,,,,,,,,,,,9fdd7ebb-bd98-4346-8d3a-446bfd8a7e45,849,,,"[107.3, 10.0]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Pasqual,11516.0,Left Back,42,Fiorentina,239,"['2ed07f8a-d987-44ac-b5b4-e34215fb31b4', 'a237e880-f5e4-4ba6-9459-4b4e2bfd53ef', 'b8b991bf-cbff-4e9c-820a-210e9033e5ee']",53,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:53.005,Carry,True
,,,,,,"[100.0, 15.0]",,,,,,,,,,,,,2.814469,,,,,,,,,,,,,38da9a2f-bc77-4439-be2b-fe4da2dacdb4,853,,,"[97.8, 10.0]",3879636,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Wing,42,Fiorentina,239,"['14ecceff-bd03-46f0-a542-521f6d30bc65', '1fb828f9-b754-4d64-94b3-bc6384d04c6a']",56,,,,,,,,,,,,,,,,,,Fiorentina,239,00:19:56.051,Carry,
,,,,,,"[2.1, 75.9]",,,,,,,,,,,,,2.773935,,,,,,,,,,,,,3dfb4187-6cf4-4eda-b860-aac1e92b885e,857,,,"[6.8, 67.5]",3879636,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,43,Sassuolo,232,"['6b9278c4-3f2f-4d2d-990d-4529daef4e2e', '95b74065-3ef1-4a9d-b367-abc70a0e15d4']",1,,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:01.139,Carry,
,,,,,,"[7.7, 65.1]",,,,,,,,,,,,,0.603037,,,,,,,,,,,,,5bf95474-b692-492b-9c3d-3da77c2ca89a,860,,,"[8.6, 65.2]",3879636,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,43,Sassuolo,232,"['12203d16-6773-4262-b732-7502b7640a70', 'ae64b1c1-b447-4494-b024-87b85e8fd1bf']",5,,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:05.341,Carry,
,,,,,,"[20.9, 60.6]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,f4a4210a-f5a7-4c7c-8d06-8c73fff16133,863,,,"[20.9, 60.6]",3879636,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gregoire Defrel,7457.0,Right Wing,43,Sassuolo,232,"['4d2ab26f-4b93-4e66-b7c8-f925fa0e8a27', '9dd41626-cbb6-47ec-8a0f-f1de48775dcf']",6,,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:06.826,Carry,
,,,,,,"[91.5, 26.1]",,,,,,,,,,,,,1.818985,,,,,,,,,,,,,72a09cac-c3b8-41b0-9dc0-d684060286d6,883,,,"[91.5, 22.4]",3879636,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,45,Fiorentina,239,"['29d8c982-3eab-4b39-a755-89f2c861e247', '4b5de27d-8d61-4d27-b70c-a6672b3a98c6', 'f6fc44d8-56b7-4d5e-b022-5d9512cf8f8e']",58,,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:58.765,Carry,True
,,,,,,"[21.6, 31.3]",,,,,,,,,,,,,0.770893,,,,,,,,,,,,,dc4ca428-c066-4893-a250-ee79a26265d0,889,,,"[21.8, 32.5]",3879636,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Wing,45,Fiorentina,239,"['5c8d5c72-b46a-4837-9f96-3bc832741674', '94565e24-af2c-4f3e-aa8a-51485432bb84', '957a253f-f33b-4a55-ae2b-4db9fd0308e4']",3,,,,,,,,,,,,,,,,,,Fiorentina,239,00:21:03.507,Carry,True
,,,,,,"[82.6, 70.3]",,,,,,,,,,,,,5.750238,,,,,,,,,,,,,45ea92c9-1c31-4f05-8f22-b42e983e19ae,893,,,"[64.7, 53.0]",3879636,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,45,Fiorentina,239,"['2b81fff3-6777-4f83-b95d-1726b22f9c5d', '47904853-70fb-4ccc-aa27-4a145e9c92fa', '51570567-4b54-4849-92cf-b61cae5c1c80']",5,,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:05.842,Carry,True
,,,,,,"[42.1, 12.5]",,,,,,,,,,,,,2.367643,,,,,,,,,,,,,979b8613-8261-4384-abfe-538b6961b5be,898,,,"[37.5, 9.8]",3879636,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Wing,45,Fiorentina,239,"['5b1a3621-c4a0-41f9-a9bc-6a4d0b639425', 'f6117dda-b545-46dd-a40a-baff1d7bbc2b']",11,,,,,,,,,,,,,,,,,,Fiorentina,239,00:21:11.592,Carry,
,,,,,,"[42.1, 24.5]",,,,,,,,,,,,,0.210175,,,,,,,,,,,,,d85167ea-2c05-47e3-9676-3ede61190f86,901,,,"[42.1, 24.5]",3879636,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,45,Fiorentina,239,"['3e7fa062-f5a9-4b41-9911-26d0f0bcdeda', 'ce5a5202-4a2a-4638-b02c-f00b4fed9cef']",14,,,,,,,,,,,,,,,,,,Fiorentina,239,00:21:14.688,Carry,
,,,,,,"[83.9, 57.2]",,,,,,,,,,,,,0.310964,,,,,,,,,,,,,e0851f90-63be-4555-871f-6e78c60661f0,905,,,"[82.6, 57.2]",3879636,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simone Missiroli,7113.0,Left Center Midfield,45,Fiorentina,239,"['631fd93b-a6b4-40b6-81d7-05ed6630817c', 'c9539dcc-6875-4380-9d4a-3571d763b87d', 'f6dd9c96-622f-45d1-b894-5acc064f0646']",15,,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:15.574,Carry,True
,,,,,,"[8.6, 16.8]",,,,,,,,,,,,,0.172127,,,,,,,,,,,,,84d4e415-391b-4386-ba62-7d02051bc25c,911,,,"[8.6, 17.8]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Davide Astori,8275.0,Left Center Back,47,Fiorentina,239,"['0e725caa-855b-48a7-86b7-10df15380402', '37951351-454b-4314-8926-58313af26cfd']",10,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:10.679,Carry,
,,,,,,"[20.2, 24.3]",,,,,,,,,,,,,0.030139,,,,,,,,,,,,,c85fba3d-0987-4425-8070-16fcf9352a31,914,,,"[20.2, 24.3]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Pasqual,11516.0,Left Back,47,Fiorentina,239,"['60e8e40d-d746-4960-a755-da4851eaa1df', 'f9321f8e-5e3b-4d4e-a496-aad773d31c7d']",11,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:11.915,Carry,
,,,,,,"[75.2, 57.0]",,,,,,,,,,,,,1.042605,,,,,,,,,,,,,f95bdd1b-49b8-4bbd-b9df-95ba256df919,918,,,"[78.3, 56.8]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,48,Sassuolo,232,"['69edad7e-9257-4dae-893e-9d17fe926917', 'e6e73924-85e8-4a87-89f0-68ed16d38910']",14,,,,,,,,,,,,,,,,,,Sassuolo,232,00:22:14.323,Carry,
,,,,,,"[90.9, 53.3]",,,,,,,,,,,,,0.610228,,,,,,,,,,,,,dcef5aed-3996-45e3-9889-4994951401bd,923,,,"[90.5, 53.6]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Laribi,30941.0,Right Center Midfield,48,Sassuolo,232,"['38f3c381-b99e-4bfc-88ca-980ddc018921', '5d7aef6d-de73-4f0c-a1ac-c354fb6e1723', '84e04998-88c3-4883-b876-523f14336f22']",16,,,,,,,,,,,,,,,,,,Sassuolo,232,00:22:16.579,Carry,True
,,,,,,"[98.1, 51.6]",,,,,,,,,,,,,0.317945,,,,,,,,,,,,,ca5a0b7e-b61a-47a5-89cb-f2c2b6276c23,929,,,"[96.9, 54.7]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gregoire Defrel,7457.0,Right Wing,48,Sassuolo,232,"['9f0ef23c-3849-4140-9676-a36613618262', 'e9aa6107-2840-470e-8bcf-f9bcc583253d']",18,,,,,,,,,,,,,,,,,,Sassuolo,232,00:22:18.924,Carry,
,,,,,,"[34.7, 21.3]",,,,,,,,,,,,,1.317248,,,,,,,,,,,,,c462f92f-c6af-4f9c-a6c8-9a52368bf979,934,,,"[28.5, 25.4]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,49,Fiorentina,239,"['45c99200-853a-48a5-b390-125186468b93', 'cf6bb6b1-61f5-4598-9d55-916f1a6552e1']",21,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:21.202,Carry,
,,,,,,"[52.9, 40.5]",,,,,,,,,,,,,0.822432,,,,,,,,,,,,,382a031e-0ac5-4939-bf33-55439f934ce9,937,,,"[48.5, 35.9]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Center Forward,49,Fiorentina,239,"['41213619-9f85-4d0f-8bf2-b60d0ee7ba5f', 'f88814cf-cbbf-483d-a3ca-d791041f7613']",24,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:24.234,Carry,
,,,,,,"[52.3, 41.9]",,,,,,,,,,,,,1.500266,,,,,,,,,,,,,4880ed9f-895a-4c16-8f71-7005e2197c9a,940,,,"[53.8, 44.9]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Iličić,7139.0,Center Attacking Midfield,49,Fiorentina,239,"['e4ef95fe-4ae7-4099-8ddf-150ce497d793', 'e8f84363-ca7b-4033-8f67-77755f73947c']",25,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:25.923,Carry,
,,,,,,"[46.6, 23.1]",,,,,,,,,,,,,0.7195,,,,,,,,,,,,,c9233daf-74cc-49dd-9a91-e5c1001da612,945,,,"[46.6, 23.1]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Wing,49,Fiorentina,239,"['7ae973f0-7224-49dc-912d-a88eff4d00d6', '8180ee8b-cb6a-4392-ab0d-e9a2f5babf51']",30,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:30.089,Carry,
,,,,,,"[46.7, 22.9]",,,,,,,,,,,,,2.277253,,,,,,,,,,,,,2717fe41-42d3-40ea-b179-c66cb71485a5,948,,,"[51.2, 32.1]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,49,Fiorentina,239,"['0cef53ec-6ec8-4543-a9b9-35442dd9a12e', '405eb398-5607-4ea9-a956-3ba055794881', 'c41667c8-71b7-4968-a1ed-ffd754cd7e50']",31,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:31.658,Carry,True
,,,,,,"[28.2, 26.1]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,13eb24eb-4b59-4f52-b2db-0f12c57ea69c,953,,,"[27.8, 27.1]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davide Astori,8275.0,Left Center Back,49,Fiorentina,239,"['2b9d07e9-7440-4a33-bbfc-d605b0a8c7ec', '521456c1-77f6-4501-9e4c-a1778d295fcd', '8cfc5422-885a-439c-a39f-8a56376d799b']",35,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:35.124,Carry,True
,,,,,,"[42.1, 28.5]",,,,,,,,,,,,,1.707713,,,,,,,,,,,,,dc7c4412-d187-4f8b-b902-cc14b7c4930d,956,,,"[43.9, 24.8]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,49,Fiorentina,239,"['8283aed3-7d25-42e0-b100-9e0a57aeb8b3', 'a450c10b-dae4-41d6-9260-de203893972a']",35,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:35.812,Carry,
,,,,,,"[34.7, 52.0]",,,,,,,,,,,,,1.800824,,,,,,,,,,,,,1c1102bd-c717-4ca7-ba46-e76bd5e4d281,959,,,"[31.0, 44.9]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,49,Fiorentina,239,"['74805762-fe9a-4434-9d04-4381dd68f5a0', '89ec0648-245d-4591-8671-50d871706de9']",38,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:38.832,Carry,
,,,,,,"[36.1, 72.9]",,,,,,,,,,,,,0.641116,,,,,,,,,,,,,32c2556b-9abf-49ed-b232-669eae25e7fd,963,,,"[35.7, 72.2]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Back,49,Fiorentina,239,"['52177068-11cb-4f01-950b-6d69981cfbff', '5919aa41-3881-410c-841b-33d0be7fb626', 'b0e50009-2ed4-451f-96e8-ebaab8c3e2c8']",42,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:42.199,Carry,True
,,,,,,"[43.1, 77.8]",,,,,,,,,,,,,1.342123,,,,,,,,,,,,,db0fda49-0815-4482-b278-3ec9770af8fc,966,,,"[49.4, 78.1]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Bernardeschi,7777.0,Right Wing,49,Fiorentina,239,"['068ab5c7-c827-49dd-879a-8ad6c6b2e620', '4d432398-5eed-48a8-ae5e-de3ed37841ae', 'c0ed3069-0e8c-4fcc-b573-53364383e27c']",43,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:43.936,Carry,True
,,,,,,"[26.2, 76.2]",,,,,,,,,,,,,0.997844,,,,,,,,,,,,,4d4e44c1-75a1-474b-8f22-149fb5666ce4,970,,,"[28.5, 76.6]",3879636,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Back,49,Fiorentina,239,"['eb6231d2-882c-4df9-bc89-47589a2e04a7', 'ff5bb453-75de-4deb-897d-0178cf6bb0a1']",46,,,,,,,,,,,,,,,,,,Fiorentina,239,00:22:46.372,Carry,
