bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.016833,,,,,,,,,,,,,,23e38edc-1379-4802-a196-72b882dff0d3,59,,,"[67.8, 71.7]",3878555,0,,,,1.3403939,,Left Foot,,,"[69.7, 79.8]",,Ground Pass,,8.319856,,,,Alessandro Florenzi,6964.0,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Wing,3,AS Roma,229,['452396e2-1cc3-4319-8e6b-a23d402e6de3'],57,,,,,,,,,,,,,,,,,AS Roma,229,00:00:57.115,Pass,
,,,,,,,,,,,,,,,,2.201749,,,,,,,,,,,,,,57444a30-5ada-4f50-934a-2a4737893561,62,,,"[69.7, 79.6]",3878555,0,,,,-2.4520042,,Right Foot,,,"[48.6, 62.2]",,Ground Pass,,27.349041,,,,Konstantinos Manolas,7048.0,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Back,3,AS Roma,229,['cae0f0e2-a667-4807-aaec-276f02976883'],58,,,,,,,,,,,,,,,,,AS Roma,229,00:00:58.172,Pass,
,,,,,,,,,,,,,,,,1.758817,,,,,,,,,,,,,,daddb0d7-8a07-4d51-955c-d397386b7597,65,,,"[46.1, 57.2]",3878555,1,,,,-1.5707964,,Right Foot,,,"[46.1, 32.5]",,Ground Pass,,24.7,,,,Daniele De Rossi,7051.0,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,3,AS Roma,229,['f37eeb4e-489f-4c6f-966a-d4ab7509ee68'],0,,,,,,,,,,,,,,,,,AS Roma,229,00:01:00.915,Pass,
,,,,,,,,,,,,,,,,1.945703,,,,,,,,,,,,,,10b58a28-8dcc-42b3-a5b9-3b21067e501c,68,,,"[48.6, 32.3]",3878555,1,,,,-0.73303515,,Right Foot,,,"[73.7, 9.7]",,Ground Pass,,33.775288,,,,Lucas Digne,6849.0,,,,,1,Regular Play,Daniele De Rossi,7051.0,Left Center Back,3,AS Roma,229,['928e0bab-cf8b-4df9-900b-5e17f08186d6'],3,,,,,,,,,,,,,,,,,AS Roma,229,00:01:03.226,Pass,
,,,,,,,,,,,,,,,,0.717519,,,,,,,,,,,,,,07a0a2ee-f531-488b-b8bc-550d8599b36d,71,,,"[78.5, 7.9]",3878555,1,,,,1.8125492,,Left Foot,,,"[76.7, 15.2]",,Ground Pass,,7.5186434,,,,Radja Nainggolan,6962.0,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,3,AS Roma,229,['6672f077-173b-4e9e-b7f6-d14bfc0e432a'],8,,,,,,,,,,,,,,,,,AS Roma,229,00:01:08.030,Pass,
,,,,,,,,,,,,,,,,1.346716,,,,,,,,,,,,,,03f2c357-0db5-41ea-856c-f084beacaa98,74,,,"[76.7, 15.6]",3878555,1,,,,0.009216329,,Left Foot,,,"[98.4, 15.8]",,Low Pass,,21.700922,,Incomplete,,Lucas Digne,6849.0,,,,,1,Regular Play,Radja Nainggolan,6962.0,Left Center Midfield,3,AS Roma,229,"['03e1d700-4c6c-465f-98bb-42f9c8be1a92', '470f058d-f2eb-4b88-929b-70b1515e5b63']",9,,,,,,,,,,,,,,,,,AS Roma,229,00:01:09.386,Pass,
,,,,,,,,,,,,,,,,1.478175,,,,,,,,,,,,,,1fcffc0d-656d-42ae-9fae-c563758fbccc,79,,,"[21.5, 62.3]",3878555,1,,,,-0.48296887,,Right Foot,,,"[46.1, 49.4]",,High Pass,,27.77715,,,,Stefano Sturaro,7013.0,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Wing Back,3,AS Roma,229,['ac40b3fd-4dd2-4db4-b04b-066f1e681d52'],11,,,,,,,,,,,,,,,,,Juventus,224,00:01:11.655,Pass,
,,,,,,,,,,,,,,,,2.076923,,,,,,,,,,,,,,71b462de-4bec-4668-865d-b73063ea44d7,81,,,"[46.1, 49.4]",3878555,1,,,,-2.061297,,Right Foot,,,"[35.9, 30.3]",,Low Pass,,21.652945,,Incomplete,,Stephan Lichtsteiner,5541.0,,,,,1,Regular Play,Stefano Sturaro,7013.0,Right Center Midfield,3,AS Roma,229,"['4526442c-2719-40f2-9ac0-a3cf5dc6a288', 'b6bc7cf1-0564-4df8-b282-d7cbe59b9329']",13,,,,,,,,,,,,,,,,,Juventus,224,00:01:13.133,Pass,
,,,,,,,,,,,,,,,,0.923383,,,,,,,,,,,,,,4aa2c773-5e9e-470f-b74f-fde85e1b5bcd,86,,,"[85.3, 52.7]",3878555,1,,,,-0.77257836,,Left Foot,,,"[93.2, 45.0]",,Ground Pass,,11.031773,,,,Edin Džeko,6973.0,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Wing,3,AS Roma,229,"['1bfafecc-d3e6-4978-bf09-b984d9c7330d', '9b67dbcc-0820-48ca-ac58-888b48d58399']",15,,,,,,,,,,,,,,,,,AS Roma,229,00:01:15.702,Pass,True
,,,,,,,,,,,,,,,,0.977761,,,,,,,,,,,,,,2a04a6d2-390f-4ead-b17b-cbdd20a42460,97,,,"[31.7, 25.6]",3878555,1,True,,,-1.2021853,,Right Foot,,,"[40.7, 2.3]",,Ground Pass,,24.97779,,,,Patrice Evra,20008.0,,,,Free Kick,1,From Free Kick,Simone Padoin,7952.0,Center Defensive Midfield,5,Juventus,224,['c70c095e-4f9e-482f-a4e0-5c8d1661eff9'],44,,,,,,,,,,,,,,,,,Juventus,224,00:01:44.149,Pass,
,,,,,,,,,,,,,,,,0.727843,,,,,,,,,,,,,,5874df1e-63b8-466d-a9e3-2ade1e9d2798,100,,,"[40.7, 4.4]",3878555,1,,,,-0.30161905,,Left Foot,,,"[45.2, 3.0]",,Low Pass,,4.7127485,,Incomplete,,Stephan Lichtsteiner,5541.0,,,,,1,From Free Kick,Patrice Evra,20008.0,Left Wing Back,5,Juventus,224,"['06e1b8ec-6488-4ca1-a3df-dad9fd3db61d', '5508c266-ae57-474a-8d24-23404e29bd1a', '58a9fef4-0887-42d8-a0e6-72268fd364a9']",45,,,,,,,,,,,,,,,,,Juventus,224,00:01:45.576,Pass,True
,,,,,,,,,,,,,,,,3.539425,,,,,,,,,,,,,,c29e188b-25be-43d6-99ba-602e9dcbdd4e,103,,,"[51.8, 0.1]",3878555,1,,,,0.17809294,,,,,"[86.8, 6.4]",,High Pass,,35.56248,,Incomplete,,Giorgio Chiellini,6954.0,,,,Throw-in,1,From Throw In,Patrice Evra,20008.0,Left Wing Back,6,Juventus,224,"['120e6d81-d94c-4436-8dbf-696f2471ddf2', 'e780b61c-e8b1-4b09-905f-167cb9b2f270']",58,,,,,,,,,,,,,,,,,Juventus,224,00:01:58.444,Pass,
,,,,,,,,,,,,,,,,1.333648,,,,,,,,,,,,,,120e6d81-d94c-4436-8dbf-696f2471ddf2,105,,,"[33.3, 73.7]",3878555,2,,,,0.4968108,,Right Foot,,,"[41.6, 78.2]",,Low Pass,,9.441399,,,,Alessandro Florenzi,6964.0,,,,Recovery,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,7,AS Roma,229,"['c29e188b-25be-43d6-99ba-602e9dcbdd4e', 'fe4e95ed-b07e-4bf2-8e40-c3464b4543b6']",1,,,,,,,,,,,,,,,,,AS Roma,229,00:02:01.984,Pass,
,,,,,,,,,,,,,,,,0.561704,,,,,,,,,,,,,,199c615d-4db9-44a6-8674-5b83402c9bfc,109,,,"[40.7, 76.2]",3878555,2,,,,-0.8826514,,Right Foot,,,"[44.4, 71.7]",,Ground Pass,,5.8258047,,,,Seydou Kéita,20169.0,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Back,7,AS Roma,229,['dbc3b3b6-a2f3-4370-b31a-effffebafffc'],3,,,,,,,,,,,,,,,,,AS Roma,229,00:02:03.438,Pass,
,,,,,,,,,,,,,,,,0.342672,,,,,,,,,,,,,,b5ad9be9-6591-4359-86fe-690dc97bddf9,114,,,"[64.9, 4.6]",3878555,2,,,,1.8989162,,Left Foot,,,"[63.3, 9.3]",,Ground Pass,,4.9648767,,,,Simone Padoin,7952.0,,,,,1,Regular Play,Patrice Evra,20008.0,Left Wing Back,8,Juventus,224,['f6f0b976-5e01-41e9-a1c4-f079c451cf1e'],7,,,,,,,,,,,,,,,,,Juventus,224,00:02:07.028,Pass,
,,,,,,,,,,,,,,,,1.254184,,,,,,,,,,,,,,11f00fa8-e173-460f-83df-e0d10db160b9,117,,,"[62.6, 10.7]",3878555,2,,,,-2.6260436,,Right Foot,,,"[50.6, 3.9]",,Ground Pass,,13.792751,,,,Giorgio Chiellini,6954.0,,,,,1,Regular Play,Simone Padoin,7952.0,Center Defensive Midfield,8,Juventus,224,['491c03b8-b9d9-49fb-9805-6ddff29f52d6'],7,,,,,,,,,,,,,,,,,Juventus,224,00:02:07.484,Pass,
,,,,,,,,,,,,,,,,1.062107,,,,,,,,,,,,,,4c82fde7-091c-4e34-83c4-d322d5ab0fae,119,,,"[50.6, 5.2]",3878555,2,,,,1.9302003,,Left Foot,,,"[44.1, 22.5]",,Low Pass,,18.4808,,,,Leonardo Bonucci,7173.0,,,,,1,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,8,Juventus,224,['cb543f70-b426-47eb-90cf-d83306b06458'],8,,,,,,,,,,,,,,,,,Juventus,224,00:02:08.738,Pass,
,,,,,,,,,,,,,,,,1.415416,,,,,,,,,,,,,,9e4886b3-cb54-4df8-973c-5f5b261323a0,122,,,"[43.9, 30.1]",3878555,2,,,,1.5848799,,Right Foot,,,"[43.6, 51.4]",,Ground Pass,,21.302113,,,,José Martín Cáceres Silva,5248.0,,,,,1,Regular Play,Leonardo Bonucci,7173.0,Center Back,8,Juventus,224,['b8b1605e-a0c3-4627-9843-74822ca497b3'],11,,,,,,,,,,,,,,,,,Juventus,224,00:02:11.325,Pass,
,,,,,,,,,,,,,,,,1.34873,,,,,,,,,,,,,,ab9bdced-cb24-4333-88f9-c637e15d2c0d,125,,,"[43.6, 52.7]",3878555,2,,,,-1.8697765,,Right Foot,,,"[39.1, 38.1]",,Ground Pass,,15.277761,,,,Leonardo Bonucci,7173.0,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Right Center Back,8,Juventus,224,['0377ea6c-1dcd-458b-94b8-5ec73756e73a'],13,,,,,,,,,,,,,,,,,Juventus,224,00:02:13.475,Pass,
,,,,,,,,,,,,,,,,0.783049,,,,,,,,,,,,,,a8e62cc8-22ab-4a90-8eac-f066a9e89716,131,,,"[43.0, 36.9]",3878555,2,True,,,-0.607953,,Right Foot,,,"[62.4, 23.4]",,High Pass,,23.634932,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Leonardo Bonucci,7173.0,Center Back,9,Juventus,224,['85391a5b-5d93-422f-8020-da55c7ee2ae7'],28,,,,,,,,,,,,,,,,,Juventus,224,00:02:28.903,Pass,
