bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e763a76f-da3e-40cd-8a9c-063d37b35270,2760,,"[69.9, 68.5]",3879768,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Soriano,6759.0,Left Defensive Midfield,160,Sampdoria,234,['dec2617b-c76b-42e1-a95e-e9bccdd3eb05'],55,,,,,,,,,,,,,,,,,,Sampdoria,234,00:22:55.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ecbf9ed-fe55-41f7-a3be-f3450a635a68,2763,,"[43.3, 63.2]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matías Agustín Silvestre,7019.0,Right Center Back,160,Sampdoria,234,['77c186fa-a886-4c5b-a325-7a74fb47d587'],0,,,,,,,,,,,,,,,,,,Sampdoria,234,00:23:00.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26e8b31e-a3a6-451c-822b-c8acc7356f3b,2766,,"[36.7, 29.4]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Niklas Moisander,9884.0,Left Center Back,160,Sampdoria,234,['03c0400e-7b39-45ce-88d0-12339398c6bb'],4,,,,,,,,,,,,,,,,,,Sampdoria,234,00:23:04.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173a2c51-b9ff-49e1-be81-0ea253b85511,2769,,"[72.2, 3.5]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mattia Cassani,387417.0,Left Wing Back,160,Sampdoria,234,['7a3768a1-d750-44e6-a82f-471fdbf13f1c'],8,,,,,,,,,,,,,,,,,,Sampdoria,234,00:23:08.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9872b682-7d06-41eb-b5ae-458fb069a852,2772,,"[97.7, 5.6]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio Cassano,19850.0,Left Attacking Midfield,160,Sampdoria,234,['20dd9baf-44b5-4d12-93f0-c162a9374129'],12,,,,,,,,,,,,,,,,,,Sampdoria,234,00:23:12.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7a02103-3bb4-451f-93aa-f99d340b5ca9,2781,,"[33.6, 76.0]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Paweł Wszołek,11339.0,Right Wing,160,Sampdoria,234,['b82df6f1-9513-462d-be55-5f6e50d533ed'],19,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:23:19.695,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202feb4f-49db-43c4-b9b1-bf7bd136208b,2785,,"[64.4, 67.2]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gilberto Moraes Junior,25303.0,Right Back,160,Sampdoria,234,['bba26dc7-d9b5-4876-a20c-5413b744ac6d'],23,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:23:23.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d2962d3-abc6-4e99-8733-8937352de6a1,2791,,"[71.3, 4.1]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattia Cassani,387417.0,Left Wing Back,161,Sampdoria,234,"['9e3b85a4-e8b3-491c-94c8-7e3e360b9b03', 'e9255dea-03eb-42f9-836e-9b75d0701f64']",27,,,,,,,,,,,,,,,,,,Sampdoria,234,00:23:27.888,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbb909c3-2fa6-4bc7-a846-ffb18d7e0b5d,2794,,"[65.2, 13.0]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Right Defensive Midfield,161,Sampdoria,234,['43e40dfa-0b44-469d-907b-f9a79294b9d7'],28,,,,,,,,,,,,,,,,,,Sampdoria,234,00:23:28.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a1bbc7d-6443-45d8-8753-f5101232a0bf,2797,,"[50.0, 4.7]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Moisander,9884.0,Left Center Back,161,Sampdoria,234,['c0cf81ac-7f60-4727-a91a-bfac2e642c2f'],30,,,,,,,,,,,,,,,,,,Sampdoria,234,00:23:30.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ba77f40-98c9-46e2-9203-fb5d99105c34,2800,,"[18.8, 36.2]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Viviano,7018.0,Goalkeeper,161,Sampdoria,234,['4f8939f1-90f1-4b02-920c-0a7666471180'],35,,,,,,,,,,,,,,,,,,Sampdoria,234,00:23:35.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dede1365-f876-42e7-8d73-cf3da15d3b57,2803,,"[27.2, 18.5]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Ranocchia,7962.0,Center Back,161,Sampdoria,234,['48c0f6c5-2f39-432e-8c33-2189f4e9d8ea'],38,,,,,,,,,,,,,,,,,,Sampdoria,234,00:23:38.161,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63aece77-dc46-4a4b-9b07-44fef438a6c3,2806,,"[30.8, 8.9]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Moisander,9884.0,Left Center Back,161,Sampdoria,234,['7eb8d175-84dc-420d-8164-cf3eda1beb4f'],39,,,,,,,,,,,,,,,,,,Sampdoria,234,00:23:39.477,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120a06d3-7fc1-4f87-9480-4fec5f05c8e8,2809,,"[57.4, 36.4]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Cassano,19850.0,Left Attacking Midfield,161,Sampdoria,234,['658f178b-fd27-4010-ad20-bc379e5377c9'],43,,,,,,,,,,,,,,,,,,Sampdoria,234,00:23:43.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad2726b9-66c8-4a3d-a363-93bdbc06d962,2812,,"[62.1, 60.0]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,162,Hellas Verona,226,['b4a742f9-0b39-484e-89a8-a95ca4b682cc'],43,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:23:43.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324410c8-21a9-4545-924f-b4c029577ad4,2815,,"[44.1, 40.3]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,162,Hellas Verona,226,['11fec08c-24b5-4d9d-825c-84df44836b2e'],47,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:23:47.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e169a15d-8f66-4816-8d43-b8c16fae87d5,2818,,"[64.2, 8.9]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Left Back,162,Hellas Verona,226,['4d4827ff-a85d-4045-a01e-d2551589844e'],51,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:23:51.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a554cc9f-c56d-42a8-b19c-e3a2e9de37e6,2822,,"[83.0, 8.2]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ante Rebić,5465.0,Left Wing,162,Hellas Verona,226,"['96db4e3f-cafe-4efb-b330-5a0bd78e3f8c', 'fa602585-4d81-48a4-8efa-56e85b1dae87']",55,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:23:55.435,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6793d8e8-d1cd-432f-839d-c9128b25b81b,2828,,"[98.2, 23.8]",3879768,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Ignacio Gómez Taleb,386651.0,Center Attacking Midfield,162,Hellas Verona,226,['d73bbca5-b26b-4fce-af04-5dc60c02bd5e'],58,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:23:58.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af3d7af2-45d0-453a-8d26-dd7965070fe5,2832,,"[89.1, 32.3]",3879768,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,162,Hellas Verona,226,['a3c7be0b-b9ee-4e45-b94e-a55d715d0630'],2,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:24:02.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826ca540-000b-4ca7-8964-c94745b92482,2835,,"[92.3, 66.3]",3879768,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Moraes Junior,25303.0,Right Back,162,Hellas Verona,226,['87d83bcc-da25-4cc0-a8ad-79858736548e'],5,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:24:05.637,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beaec1f6-96e8-4088-8d8e-4cae62bebecf,2838,,"[112.7, 43.3]",3879768,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Ignacio Gómez Taleb,386651.0,Center Attacking Midfield,162,Hellas Verona,226,['f42b046b-73a3-4779-9561-a6ed06f86e92'],8,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:24:08.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c79e836-c3d2-41f4-bb94-f1720bae0f2a,2845,,"[23.6, 45.1]",3879768,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,163,Sampdoria,234,['17ba4c67-b9d1-4fda-8b5d-65d574d993e5'],13,,,,,,,,,,,,,,,,,,Sampdoria,234,00:24:13.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db3f65f7-e189-42de-b0c8-a7ee596d45e0,2848,,"[57.4, 3.0]",3879768,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattia Cassani,387417.0,Left Wing Back,163,Sampdoria,234,['1957326a-47a0-46e9-823f-25a2d38f8bf0'],19,,,,,,,,,,,,,,,,,,Sampdoria,234,00:24:19.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22f58045-1657-4ace-b5e6-8effa6936a3e,2852,,"[105.5, 6.0]",3879768,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Quagliarella,7011.0,Center Forward,163,Sampdoria,234,"['73bdf8f2-f7c8-4922-af5a-cf0440d6792e', '7a54f0b6-ca7e-4d75-97de-9d5f9a94933d']",26,,,,,,,,,,,,,,,,,,Sampdoria,234,00:24:26.273,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b3543f1-52e0-428b-b3cc-663ad2a6c0c2,2860,,"[103.4, 16.5]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Cassano,19850.0,Left Attacking Midfield,164,Sampdoria,234,['c162ada5-5d36-430b-9fae-fd4fcd6e3f7a'],14,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:14.122,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce897b54-105c-4ce5-bee3-baef6f6ca247,2864,,"[83.4, 31.5]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,164,Sampdoria,234,['f4d496a0-8833-416a-adc3-a21da58b9c4e'],15,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:15.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f7047cf-3b5b-4409-a663-7e098b5cbb7d,2868,,"[71.8, 64.4]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matías Agustín Silvestre,7019.0,Right Center Back,164,Sampdoria,234,['0ba1bd62-0aab-41aa-83a6-8c5a073b81a9'],21,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:21.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eed2ba84-accc-4e2b-b6d2-fe261ba582c4,2872,,"[79.4, 74.9]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,164,Sampdoria,234,"['a7ba80c8-9b34-43df-bcc3-9d63231b43ee', 'ca04869a-3ce2-4f6d-be53-bbc76bab2bc3']",25,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:25.514,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781623e-aea0-42f5-85fb-173fe00d59e1,2875,,"[56.7, 34.9]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Moisander,9884.0,Left Center Back,164,Sampdoria,234,['899cbbd5-7ded-4624-8d79-f4f725afcc65'],29,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:29.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14db55e3-5c54-4510-a248-8e768f29daab,2878,,"[65.9, 40.3]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Lucas Martins,16586.0,Right Defensive Midfield,164,Sampdoria,234,['913a92d6-0438-47b4-8483-6a8c23a14ced'],32,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:32.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f70c18d4-71bf-4437-8b6d-dbbd990fd6e0,2882,,"[56.9, 25.9]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Moisander,9884.0,Left Center Back,164,Sampdoria,234,['f10ec732-c124-4311-881d-3c2901bbfe27'],34,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:34.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b033ee3-bce2-4edc-bdce-c32cb869049b,2885,,"[72.9, 16.8]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Soriano,6759.0,Left Defensive Midfield,164,Sampdoria,234,['844c6890-1054-44f1-a70a-448d6a7dc7e8'],36,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:36.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e0db45f-4d51-4789-b7cb-5ec39aedcff1,2888,,"[57.1, 21.1]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Moisander,9884.0,Left Center Back,164,Sampdoria,234,['5276e5f9-abc3-4681-a6a8-204050e92773'],37,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:37.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e051a915-af47-4a5e-9cce-67855b4bb7b9,2891,,"[68.2, 14.8]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Soriano,6759.0,Left Defensive Midfield,164,Sampdoria,234,['d04fa829-3e8f-4c74-942e-82eb784d283f'],40,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:40.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edbfde1f-8b2f-4328-b3ea-69761f13f147,2894,,"[56.7, 18.0]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Moisander,9884.0,Left Center Back,164,Sampdoria,234,['4e75fec7-5d8c-4bca-86e0-2dacd327d59f'],42,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:42.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579f729-6c76-4395-8e12-9d9ae2418e32,2897,,"[49.5, 59.2]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matías Agustín Silvestre,7019.0,Right Center Back,164,Sampdoria,234,['2805ab29-14c2-43ed-95f8-d318a099b3fa'],45,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:45.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64e373e3-2f99-4585-b4a5-9c0093b894cf,2900,,"[56.2, 57.0]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,164,Sampdoria,234,['e49505b6-b959-4e96-8ca4-e8ef6ffdef8a'],46,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:46.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df99d1f0-783d-4c7b-a06b-6bf7b6e2cb92,2903,,"[78.6, 55.6]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Cassano,19850.0,Left Attacking Midfield,164,Sampdoria,234,['9d0e5c31-a384-4239-9cb8-92b4c5a76c17'],50,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:50.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eb0a61b-bc1e-492c-b09d-1a2f60c8e5cf,2908,,"[78.6, 68.8]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,164,Sampdoria,234,"['4b15cf87-ebf5-4b9e-a92f-bd80bd64ec78', 'ae7153d7-cb67-422b-b535-2b51903c1d42']",52,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:52.554,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68a32134-7c7b-406a-b2c9-861733145b1c,2911,,"[77.4, 60.8]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Cassano,19850.0,Left Attacking Midfield,164,Sampdoria,234,['d57f9e43-2066-43cb-b785-e2317cc664f3'],55,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:55.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9493e634-8366-434f-899a-b92881ea1e40,2914,,"[68.8, 66.2]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matías Agustín Silvestre,7019.0,Right Center Back,164,Sampdoria,234,['fdfab44b-b1d0-4c16-bc83-14ec54132660'],58,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:58.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d65feef4-9db1-43d1-80ca-3d69606ba4a0,2917,,"[77.9, 75.2]",3879768,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,164,Sampdoria,234,['ae150c56-e1f4-4f62-a408-eeb2ff44a432'],59,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:59.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250383d4-35f3-47d4-8f58-c6f4b8cfe9ba,2920,,"[83.8, 60.1]",3879768,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Cassano,19850.0,Left Attacking Midfield,164,Sampdoria,234,['0c1b88b0-97b0-4cc1-9b05-d9bc2646d771'],1,,,,,,,,,,,,,,,,,,Sampdoria,234,00:26:01.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de93af46-13dd-4df6-aab6-36771cf53cd6,2923,,"[71.4, 56.5]",3879768,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,164,Sampdoria,234,['c25c685d-c750-4920-b28c-e9ef2297e6de'],3,,,,,,,,,,,,,,,,,,Sampdoria,234,00:26:03.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2f30a8c-da0b-4488-8b79-4aa0633f30c3,2930,,"[63.0, 33.1]",3879768,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Moisander,9884.0,Left Center Back,164,Sampdoria,234,['f146dbad-19d0-4095-ae34-abda42028648'],5,,,,,,,,,,,,,,,,,,Sampdoria,234,00:26:05.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1850a59-4589-4194-adc7-cd04c1d3097b,2933,,"[81.9, 40.5]",3879768,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Soriano,6759.0,Left Defensive Midfield,164,Sampdoria,234,['0d5a8b3e-933f-4f42-9505-fbbee983a401'],8,,,,,,,,,,,,,,,,,,Sampdoria,234,00:26:08.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3497069-3209-424d-a0fd-763a602a510c,2936,,"[90.5, 37.8]",3879768,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabio Quagliarella,7011.0,Center Forward,164,Sampdoria,234,['18345c9a-50ce-4a4a-9ab2-ac848de21f16'],10,,,,,,,,,,,,,,,,,,Sampdoria,234,00:26:10.230,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4a6b310-a3ce-4ed9-8349-3c29045c39b4,2951,,"[25.2, 62.1]",3879768,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rômulo Souza Orestes Caldeira,7694.0,Right Midfield,166,Hellas Verona,226,['2ef0f6f6-92f9-4b13-8023-58a8b91c734b'],21,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:26:21.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc4ae41b-cb2d-4fab-a2db-232e081b00cd,2957,,"[57.1, 28.6]",3879768,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Helander,7966.0,Left Center Back,167,Hellas Verona,226,['26944f8a-9488-41b0-8341-ce5ebf41ccb8'],33,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:26:33.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc6cb78d-8032-4431-b77f-2e157dde419e,2959,,"[81.2, 1.8]",3879768,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eros Pisano,11342.0,Left Back,168,Hellas Verona,226,['c4a8898e-825a-4c85-8795-3bbd2a4ede01'],35,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:26:35.207,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4f3e146-3004-4cc4-9376-07cf0e0ce124,2962,,"[109.8, 45.5]",3879768,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Ignacio Gómez Taleb,386651.0,Center Attacking Midfield,169,Hellas Verona,226,['701f0efd-4079-46cc-b737-f86ddf2ee890'],40,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:26:40.918,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62990563-86d5-42fa-898b-2465f2cad0a4,2973,,"[103.5, 72.4]",3879768,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilberto Moraes Junior,25303.0,Right Back,170,Hellas Verona,226,['cb36f623-add8-47c4-b948-d69ba632fea2'],36,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:36.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dd91186-7466-4a2a-86ec-663fb6c70808,2978,,"[88.1, 75.4]",3879768,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rômulo Souza Orestes Caldeira,7694.0,Right Midfield,170,Hellas Verona,226,['d8c732c8-e443-4143-ae68-713d50ea2ece'],37,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:37.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c41f4324-b082-4663-a780-935327dc82fa,2980,,"[89.1, 72.9]",3879768,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilberto Moraes Junior,25303.0,Right Back,170,Hellas Verona,226,['3b2eb634-f50f-491d-9c8f-b6f30b6bf479'],38,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:38.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04423140-caaf-450a-b6fc-70451d0d999c,2985,,"[103.7, 45.9]",3879768,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Artur Ioniţă,7949.0,Right Defensive Midfield,170,Hellas Verona,226,['d45da87b-f289-484d-815c-4306fc60d309'],42,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:28:42.705,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a3564a2-aa71-4f79-8da4-c3179c359044,2997,,"[69.9, 76.5]",3879768,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lorenzo De Silvestri,7473.0,Right Wing Back,171,Sampdoria,234,['d18461f0-e530-4198-9694-11b785e1f2cb'],14,,,,,,,,,,,,,,,,,,Sampdoria,234,00:29:14.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dc293ed-9fde-4c4b-9920-12cecd38765f,2999,,"[72.1, 13.1]",3879768,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Ignacio Gómez Taleb,386651.0,Center Attacking Midfield,172,Hellas Verona,226,['5ae2e92e-8de7-4398-85c4-484acab76691'],20,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:29:20.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61cd3fc4-332c-4e21-afe4-2c692634b9bd,3002,,"[57.5, 3.8]",3879768,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eros Pisano,11342.0,Left Back,172,Hellas Verona,226,['ae9cebbc-6c41-4d8d-aa8a-19fb580e3466'],23,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:29:23.139,Ball Receipt*,
