50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.202171,,,,,,,,,,,,,,,bf0ed628-17ac-4336-9946-d1f88c219b86,2170,,,"[6.0, 36.0]",3878599,63,,True,,,-0.53308016,,Right Foot,,,,"[22.1, 26.5]",,Ground Pass,,18.69385,,,,Francesco Acerbi,7119.0,,,,,Goal Kick,2,From Goal Kick,Andrea Consigli,7132.0,Goalkeeper,142,Sassuolo,232,['d3ab18ca-28d6-4b60-8e56-a22675733522'],18,,,,,,,,,,,,,,,Sassuolo,232,00:18:18.727,Pass,
,,,,,,,,,,,,,,,,,1.865868,,,,,,,,,,,,,,,4b0d1057-ea9e-447e-ad78-db80f5e4576a,2172,,,"[35.4, 23.5]",3878599,63,,,,,1.3892953,,Left Foot,,,,"[40.3, 50.2]",,Ground Pass,,27.145903,,,,Francesco Magnanelli,7127.0,,,,,,2,From Goal Kick,Francesco Acerbi,7119.0,Left Center Back,142,Sassuolo,232,['5e13e83e-4b3e-48fb-8005-31538741b4cc'],24,,,,,,,,,,,,,,,Sassuolo,232,00:18:24.267,Pass,
,,,,,,,,,,,,,,,,,2.452731,,,,,,,,,,,,,,,4d12d3eb-93e4-4e75-b129-61496bb3ca13,2175,,,"[52.3, 50.4]",3878599,63,,,,,-1.5854294,,Right Foot,,,,"[52.0, 29.9]",,Ground Pass,,20.502195,,,,Francesco Acerbi,7119.0,,,,,,2,From Goal Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,142,Sassuolo,232,['1653e01c-b59f-45ce-bf4a-eb6306342deb'],30,,,,,,,,,,,,,,,Sassuolo,232,00:18:30.189,Pass,
,,,,,,,,,,,,,,,,,1.315519,,,,,,,,,,,,,,,8cb5b931-2f1f-4975-901a-704c0cbc4a13,2178,,,"[59.3, 26.9]",3878599,63,,,,,-0.09454487,,Left Foot,,,,"[70.9, 25.8]",,Ground Pass,,11.652039,,,,Antonio Floro Flores,27110.0,,,,,,2,From Goal Kick,Francesco Acerbi,7119.0,Left Center Back,142,Sassuolo,232,['efd9e1e3-17dc-478c-8564-07f54ad3f05d'],35,,,,,,,,,,,,,,,Sassuolo,232,00:18:35.483,Pass,
,,,,,,,,,,,,,,,,,1.575377,,,,,,,,,,,,,,,3086c11a-d155-45d9-9fbb-64fddb7823c3,2182,,,"[67.9, 26.7]",3878599,63,,,,,-3.100632,,Right Foot,,,,"[55.7, 26.2]",,Ground Pass,,12.210241,,,,Francesco Acerbi,7119.0,,,,,,2,From Goal Kick,Antonio Floro Flores,27110.0,Left Wing,142,Sassuolo,232,"['6d0ec296-947f-4077-a66e-5803ac0282d2', '87f3eb62-8132-4cc0-96f0-68fa76c5bfba']",38,,,,,,,,,,,,,,,Sassuolo,232,00:18:38.636,Pass,True
,,,,,,,,,,,,,,,,,1.720395,,,,,,,,,,,,,,,d832f5bf-f909-493b-8254-78eb13e50d8b,2184,,,"[55.7, 26.2]",3878599,63,,,,,1.7096353,,Left Foot,,,,"[52.5, 49.1]",,Ground Pass,,23.1225,,,,Paolo Cannavaro,8848.0,,,,,,2,From Goal Kick,Francesco Acerbi,7119.0,Left Center Back,142,Sassuolo,232,['ba105043-fd33-43db-83a4-f604bfc6194d'],40,,,,,,,,,,,,,,,Sassuolo,232,00:18:40.212,Pass,
,,,,,,,,,,,,,,,,,1.453429,,,,,,,,,,,,,,,c536c1c5-1ac9-434f-af4c-619b4fb42dfc,2187,,,"[56.5, 53.0]",3878599,63,,,,,1.2070285,,Left Foot,,,,"[64.0, 72.7]",,Ground Pass,,21.079374,,,,Šime Vrsaljko,5461.0,,,,,,2,From Goal Kick,Paolo Cannavaro,8848.0,Right Center Back,142,Sassuolo,232,['03d551a5-8e80-4fa9-b81d-8666d42290b0'],43,,,,,,,,,,,,,,,Sassuolo,232,00:18:43.561,Pass,
,,,,,,,,,,,,,,,,,0.705259,,,,,,,,,,,,,,,656d3807-1433-4506-ace2-f77514c707ac,2190,,,"[64.9, 72.9]",3878599,63,,,,,-0.9796392,,Right Foot,,,,"[69.8, 65.6]",,Ground Pass,,8.792042,,,,Matteo Politano,7109.0,,,,,,2,From Goal Kick,Šime Vrsaljko,5461.0,Right Back,142,Sassuolo,232,['00dce2cb-2496-4bc4-a370-b3bae8c47b33'],45,,,,,,,,,,,,,,,Sassuolo,232,00:18:45.877,Pass,
,,,,,,,,,,,,,,,,,1.536073,,,,,,,,,,,,,,,dc4fbfc0-2002-4e76-968d-d92987930f44,2193,,,"[69.4, 65.6]",3878599,63,,,,,-2.8813944,,Left Foot,,,,"[54.0, 61.5]",,Ground Pass,,15.936437,,,,Paolo Cannavaro,8848.0,,,,,,2,From Goal Kick,Matteo Politano,7109.0,Right Wing,142,Sassuolo,232,"['41f263bf-9b35-4df2-8de7-b674dc3cd8af', '72a17b53-4a83-4e9f-a108-5120d4582834']",46,,,,,,,,,,,,,,,Sassuolo,232,00:18:46.583,Pass,True
,,,,,,,,,,,,,,,,,1.447331,,,,,,,,,,,,,,,59923d3c-160b-4235-8927-240843b58925,2196,,,"[59.1, 61.1]",3878599,63,,,,,-0.7454195,,Right Foot,,,,"[72.1, 49.1]",,Ground Pass,,17.691807,,,,Francesco Magnanelli,7127.0,,,,,,2,From Goal Kick,Paolo Cannavaro,8848.0,Right Center Back,142,Sassuolo,232,['bd99cc96-139f-4880-8c46-2dee01beee63'],50,,,,,,,,,,,,,,,Sassuolo,232,00:18:50.697,Pass,
,,,,,,,,,,,,,,,,,1.293255,,,,,,,,,,,,,,,2f3f8efc-cb04-4bcf-a84f-121544d2e71b,2198,,,"[72.6, 49.8]",3878599,63,,,,,0.5973627,,Right Foot,,,,"[87.3, 59.8]",,Ground Pass,,17.77892,,,,Matteo Politano,7109.0,,,,,,2,From Goal Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,142,Sassuolo,232,['def7c421-871e-4026-9f4a-dfd1b591adf6'],52,,,,,,,,,,,,,,,Sassuolo,232,00:18:52.145,Pass,
,,,,,,,,,,,,,,,,,1.224648,,,,,,,,,,,,,,,6fe2bf78-f5ae-466e-86e0-806633c57610,2201,,,"[93.3, 62.8]",3878599,63,,,,,0.65634835,,Left Foot,,,,"[108.1, 74.2]",,Ground Pass,,18.681541,,,,Simone Missiroli,7113.0,,,,,,2,From Goal Kick,Matteo Politano,7109.0,Right Wing,142,Sassuolo,232,['e03140b1-2f4c-466f-ab21-bf51f9a62be4'],55,,,,,,,,,,,,,,,Sassuolo,232,00:18:55.031,Pass,
,,,,,,,,,,,,,,,,,0.754232,,,,,,,,,,,,,,,ccebf369-b771-45be-b99a-9812c53c9d3d,2205,,,"[100.6, 63.2]",3878599,63,,,,,-1.9595841,,Left Foot,,,,"[97.2, 54.9]",,Ground Pass,,8.969393,,,,Matteo Politano,7109.0,,,,,,2,From Goal Kick,Simone Missiroli,7113.0,Right Center Midfield,142,Sassuolo,232,"['1e6f20d6-5ddd-4747-98a1-6946488abccb', '4c1e5f0b-a2a9-459f-8ff1-a10d9d926ff9']",58,,,,,,,,,,,,,,,Sassuolo,232,00:18:58.523,Pass,True
,,,,,,,,,,,,,,,,,0.143812,,,,,,,,,,,,,,,f7ab5b95-b934-4b18-a031-45c323ddebc8,2209,,,"[94.6, 51.9]",3878599,64,,,,,-0.83082145,,Left Foot,,,,"[96.7, 49.6]",,Ground Pass,,3.1144824,,Incomplete,,Gregoire Defrel,7457.0,,,,,,2,From Goal Kick,Matteo Politano,7109.0,Right Wing,142,Sassuolo,232,"['19bf4b1a-f9af-4550-b00a-5abc7077d9aa', '2109338f-fad9-468a-83b7-ed73bbaac462']",1,,,,,,,,,,,,,,,Sassuolo,232,00:19:01.004,Pass,
,,,,,,,,,,,,,,,,,3.959397,,,,,,,,,,,,,,,007c6af1-6d17-41a9-8283-a5207325582e,2217,,,"[11.6, 47.4]",3878599,64,,,,,-0.2619309,,Drop Kick,,,,"[95.9, 24.8]",,High Pass,,87.276855,,Incomplete,,,,,,,,,2,From Goal Kick,Marco Sportiello,7157.0,Goalkeeper,142,Sassuolo,232,['408d4b38-b692-4a4c-8ad3-66b1b57385d0'],23,,,,,,,,,,,,,,,Atalanta,228,00:19:23.922,Pass,
,,,,,,,,,,,,,,,,,1.444017,,,,,,,,,,,,,,,9512971c-23e2-43b0-9722-75f5f79d8667,2221,,,"[11.2, 72.7]",3878599,64,,,,,0.0346182,,Right Foot,,,,"[34.3, 73.5]",,High Pass,,23.113848,,,,Matteo Politano,7109.0,,,,,,2,From Goal Kick,Šime Vrsaljko,5461.0,Right Back,142,Sassuolo,232,"['46137a85-badc-4c23-8e79-36acecced64f', '7a8a6972-1981-47ba-81c3-b948be5836c8']",32,,,,,,,,,,,,,,,Sassuolo,232,00:19:32.921,Pass,True
,,,,,,,,,,,,,,,,,1.757044,,,,,,,,,,,,,,,e5df29bd-b825-471a-9d4a-52f8f8c5160d,2223,,,"[34.3, 73.5]",3878599,64,,,,,-0.23849227,,Head,,,,"[56.1, 68.2]",,High Pass,,22.435017,,Unknown,,Gregoire Defrel,7457.0,,,,,,2,From Goal Kick,Matteo Politano,7109.0,Right Wing,142,Sassuolo,232,['b305d8f4-d4b9-4e93-97b4-0ee85de19f63'],34,,,,,,,,,,,,,,,Sassuolo,232,00:19:34.365,Pass,
,,,,,,,,,,,,,,,,,0.585029,,,,,,,,,,,,,,,11a9917c-d5b3-499a-991f-45f9c8c76981,2228,,,"[62.7, 11.3]",3878599,65,,True,,,2.4488652,,Right Foot,,,,"[48.0, 23.5]",,Ground Pass,,19.103142,,,,Carlos Emilio Carmona Tello,35923.0,,,,,Free Kick,2,From Free Kick,Boukary Dramé,11722.0,Left Back,143,Atalanta,228,['5ed8e562-3f6c-49b3-a91d-107ac3902a55'],0,,,,,,,,,,,,,,,Atalanta,228,00:20:00.169,Pass,
,,,,,,,,,,,,,,,,,1.539555,,,,,,,,,,,,,,,73650604-617d-4c4f-abcb-aac3f6f95473,2230,,,"[48.0, 23.5]",3878599,65,,,,,1.8263878,,Right Foot,,,,"[42.8, 43.4]",,Ground Pass,,20.56818,,,,Gabriel Alejandro Paletta,38237.0,,,,,,2,From Free Kick,Carlos Emilio Carmona Tello,35923.0,Left Defensive Midfield,143,Atalanta,228,['0b27eb01-825a-46c4-a9e9-3f69295c43b0'],2,,,,,,,,,,,,,,,Atalanta,228,00:20:02.657,Pass,
,,,,,,,,,,,,,,,,,1.389056,,,,,,,,,,,,,,,694a6a49-7dae-4462-8231-85bb2095bea8,2232,,,"[42.8, 43.4]",3878599,65,,,,,-1.7664051,,Right Foot,,,,"[36.4, 11.1]",,Ground Pass,,32.92795,,,,Nicolò Cherubin,45590.0,,,,,,2,From Free Kick,Gabriel Alejandro Paletta,38237.0,Right Center Back,143,Atalanta,228,['70a443a0-b029-4f24-9d4e-ca853321bc67'],4,,,,,,,,,,,,,,,Atalanta,228,00:20:04.197,Pass,
,,,,,,,,,,,,,,,,,1.888239,,,,,,,,,,,,,,,31ac0569-d532-4cb6-86fd-4cb3d1e147d3,2235,,,"[36.6, 11.5]",3878599,65,,,,,-0.22659597,,Left Foot,,,,"[72.6, 3.2]",,High Pass,,36.944416,,,,Alejandro Darío Gómez,7006.0,,,,,,2,From Free Kick,Nicolò Cherubin,45590.0,Left Center Back,143,Atalanta,228,['4403b0e8-8b67-4ade-8c9f-ddb36ac0588d'],7,,,,,,,,,,,,,,,Atalanta,228,00:20:07.835,Pass,
,,,,,,,,,,,,,,,,,2.353706,,,,,,,,,,,,,,,128de94d-b77f-4db0-921a-1b7ba105776e,2247,,,"[39.4, 14.9]",3878599,65,,,,,2.5606158,,Right Foot,,,,"[9.7, 34.4]",,Ground Pass,,35.529423,,,,Marco Sportiello,7157.0,,,,,,2,From Free Kick,Carlos Emilio Carmona Tello,35923.0,Left Defensive Midfield,143,Atalanta,228,['f97a0f22-2107-4df6-bd34-aac6b62669e0'],16,,,,,,,,,,,,,,,Atalanta,228,00:20:16.037,Pass,
,,,,,,,,,,,,,,,,,3.305844,,,,,,,,,,,,,,,ca1ee153-c903-4116-8402-d64f4d12c812,2250,,,"[12.0, 34.8]",3878599,65,,,,,0.107151054,,Right Foot,,,,"[71.5, 41.2]",,High Pass,,59.843212,,Incomplete,,,,,,,,,2,From Free Kick,Marco Sportiello,7157.0,Goalkeeper,143,Atalanta,228,['369b1e72-ad24-4dac-ac63-76c40c4f290a'],20,,,,,,,,,,,,,,,Atalanta,228,00:20:20.156,Pass,
,,,,,,,,,,,,,,,,,0.987855,,,,,,,,,,,,,,,369b1e72-ad24-4dac-ac63-76c40c4f290a,2251,,,"[48.6, 38.9]",3878599,65,,,,,0.5595068,,Head,,,,"[58.5, 45.1]",,High Pass,,11.681182,,Unknown,,Francesco Magnanelli,7127.0,,,,,Recovery,2,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,143,Atalanta,228,"['677612c6-2c79-4cee-ad80-f8dba9269407', 'ca1ee153-c903-4116-8402-d64f4d12c812']",23,,,,,,,,,,,,,,,Sassuolo,232,00:20:23.462,Pass,
,,,,,,,,,,,,,,,,,0.13841,,,,,,,,,,,,,,,3580ebd5-018c-4294-94b2-e7689a951dc5,2253,,,"[62.1, 34.8]",3878599,65,,,,,-0.14888994,,Head,,,,"[72.1, 33.3]",,High Pass,,10.111875,,Unknown,,,,,,,,Recovery,2,From Free Kick,Carlos Emilio Carmona Tello,35923.0,Left Defensive Midfield,143,Atalanta,228,,24,,,,,,,,,,,,,,,Atalanta,228,00:20:24.397,Pass,
,,,,,,,,,,,,,,,,,2.575584,,,,,,,,,,,,,,,6977c9dd-604c-441b-a8f6-817a06eb3f5e,2256,,,"[66.4, 31.6]",3878599,66,,,,,-0.41555113,,Right Foot,,,,"[108.1, 13.2]",,High Pass,,45.579052,,Incomplete,,Boukary Dramé,11722.0,,,,,Free Kick,2,From Free Kick,Gabriel Alejandro Paletta,38237.0,Right Center Back,144,Atalanta,228,"['22d993d6-b63a-4c4e-94b1-e460e041bd76', '7bbdf1a9-d026-453b-8056-2d4c400137e1']",0,,,,,,,,,,,,,,,Atalanta,228,00:21:00.199,Pass,
,,,,,,,,,,,,,,,,,1.124023,,,,,,,,,,,,,,,22d993d6-b63a-4c4e-94b1-e460e041bd76,2258,,,"[12.0, 66.9]",3878599,66,,,,,0.19739556,,Head,,,,"[19.5, 68.4]",,Low Pass,,7.648529,,,,Matteo Politano,7109.0,,,,,Interception,2,Regular Play,Šime Vrsaljko,5461.0,Right Back,145,Sassuolo,232,"['5f908508-dc6b-4ff0-b7b5-633455c5e662', '6977c9dd-604c-441b-a8f6-817a06eb3f5e']",2,,,,,,,,,,,,,,,Sassuolo,232,00:21:02.775,Pass,
,,,,,,,,,,,,,,,,,2.411838,,,,,,,,,,,,,,,c1ef0bfe-4e9c-4200-a977-b06e5235812d,2266,,,"[104.7, 67.3]",3878599,66,,,,,-1.7195159,,Right Foot,True,,,"[100.4, 38.6]",,Ground Pass,,29.020338,,Incomplete,,,,,,,,,2,Regular Play,Matteo Politano,7109.0,Right Wing,145,Sassuolo,232,"['79fc5963-8308-4b0b-bd83-0fef24b52d06', '9c9c288b-2df9-406f-90fd-767f26135963']",15,,,,,,,,,,,,,,,Sassuolo,232,00:21:15.352,Pass,True
,,,,,,,,,,,,,,,,,2.148064,,,,,,,,,,,,,,,9c9c288b-2df9-406f-90fd-767f26135963,2267,,,"[19.7, 41.5]",3878599,66,,,,,-1.1464034,,Right Foot,,,,"[31.9, 14.5]",,Low Pass,,29.628365,,Incomplete,,,,,,,,Recovery,2,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,145,Sassuolo,232,"['c1ef0bfe-4e9c-4200-a977-b06e5235812d', 'f81a9c93-49fd-447d-9962-cbeaf8e206fd']",17,,,,,,,,,,,,,,,Atalanta,228,00:21:17.763,Pass,
,,,,,,,,,,,,,,,,,0.865368,,,,,,,,,,,,,,,f81a9c93-49fd-447d-9962-cbeaf8e206fd,2268,,,"[88.2, 65.6]",3878599,66,,,,,-1.3579878,,Right Foot,,,,"[92.5, 45.7]",,Ground Pass,,20.359274,,,,Sergio Floccari,6948.0,,,,,Recovery,2,Regular Play,Simone Missiroli,7113.0,Right Center Midfield,145,Sassuolo,232,"['7d04d65f-6595-4965-8f37-2f4c9d643d02', '9c9c288b-2df9-406f-90fd-767f26135963']",19,,,,,,,,,,,,,,,Sassuolo,232,00:21:19.911,Pass,
,,,,,,,,,,,,,,,,,1.292291,,,,,,,,,,,,,,,89b25f5e-5762-4d20-b1bf-186fb14692f6,2270,,,"[92.5, 45.7]",3878599,66,,,,,0.82927245,,Right Foot,,,,"[102.3, 56.4]",,Low Pass,,14.509652,,,,Simone Missiroli,7113.0,,,,,,2,Regular Play,Sergio Floccari,6948.0,Center Forward,145,Sassuolo,232,['e6ce05d8-7af9-47e0-a0d7-b3538a345606'],20,,,,,,,,,,,,,,,Sassuolo,232,00:21:20.777,Pass,
,,,,,,,,,,,,,,,,,1.168268,,,,,,,,,,,,,,,00506a39-ac0f-4c06-8694-b443844889db,2277,,,"[11.0, 17.1]",3878599,66,,,,,0.5108229,,Right Foot,,,,"[20.1, 22.2]",,Ground Pass,,10.431683,,,,Marten de Roon,6994.0,,,,,,2,Regular Play,Alejandro Darío Gómez,7006.0,Left Midfield,146,Atalanta,228,['f78d8e5b-dcc1-40c1-9ec8-4cd7bb9b3dc6'],26,,,,,,,,,,,,,,,Atalanta,228,00:21:26.449,Pass,
,,,,,,,,,,,,,,,,,1.407822,,,,,,,,,,,,,,,85afe26b-feb3-44a1-be4b-20a6b6f5bd2c,2280,,,"[20.8, 22.0]",3878599,66,,,,,-1.1451739,,Right Foot,,,,"[27.6, 7.0]",,Ground Pass,,16.469366,,,,Maximiliano Nicol Moralez,12759.0,,,,,,2,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,146,Atalanta,228,['1d868a4c-dae6-4282-bbb6-e2765b4dc996'],28,,,,,,,,,,,,,,,Atalanta,228,00:21:28.416,Pass,
,,,,,,,,,,,,,,,,,1.788103,,,,,,,,,,,,,,,6eb68163-7ce9-4c60-bd31-6ced9695b5fd,2283,,,"[32.1, 5.5]",3878599,66,,,,,-0.0057970365,,Right Foot,,,,"[66.6, 5.3]",,Ground Pass,,34.50058,,,,Boukary Dramé,11722.0,,,,,,2,Regular Play,Maximiliano Nicol Moralez,12759.0,Center Forward,146,Atalanta,228,['b8fc9bc0-a95b-4ddb-85fd-25cbe2ce01e1'],31,,,,,,,,,,,,,,,Atalanta,228,00:21:31.691,Pass,
,,,,,,,,,,,,,,,,,2.187615,,,,,,,,,,,,,,,59a3c8cb-c20f-4338-8227-959d50f3fc8c,2290,,,"[81.5, 10.9]",3878599,66,,,,,0.0,,Left Foot,,,,"[103.6, 10.9]",,Ground Pass,,22.1,,,,Cristian Raimondi,40333.0,,,,,,2,Regular Play,Boukary Dramé,11722.0,Left Back,146,Atalanta,228,"['7577d0c0-9f8c-4c2d-84f3-c9b845dc49dd', '8add552f-08fa-4152-b1f9-0379509212ad']",36,,,,,,,,,,,,,,,Atalanta,228,00:21:36.237,Pass,True
,,,,,,,,,,,,,,,,,1.043347,,,,,,,,,,,,,,,c7ae7a03-c837-4af2-bb92-31c14a14c67a,2295,,,"[12.3, 80.0]",3878599,66,,True,,,-0.7922946,,,,,,"[19.5, 72.7]",,Low Pass,,10.253292,,,,Paolo Cannavaro,8848.0,,,,,Throw-in,2,From Throw In,Šime Vrsaljko,5461.0,Right Back,147,Sassuolo,232,['0ac4eb4a-ae48-4cad-82ac-39b62cb49cea'],50,,,,,,,,,,,,,,,Sassuolo,232,00:21:50.213,Pass,
,,,,,,,,,,,,,,,,,1.356644,,,,,,,,,,,,,,,5c3ef76d-0a13-425f-af30-59cc2ccf7437,2297,,,"[19.3, 73.5]",3878599,66,,True,,,-1.1324226,,Right Foot,,,,"[51.6, 4.6]",,High Pass,,76.09534,,,,Federico Peluso,7118.0,,True,,,,2,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,147,Sassuolo,232,['b800a579-9280-4c22-8889-8c1eca83e322'],51,,,,,,,,,,,,,,,Sassuolo,232,00:21:51.447,Pass,
,,,,,,,,,,,,,,,,,1.048828,,,,,,,,,,,,,,,7c3cae6d-b899-44a7-8e8e-a632924da2a4,2299,,,"[65.5, 4.4]",3878599,66,,,,,-0.13845275,,Left Foot,,,,"[77.7, 2.7]",,Ground Pass,,12.317873,,,,Antonio Floro Flores,27110.0,,,,,,2,From Throw In,Federico Peluso,7118.0,Left Back,147,Sassuolo,232,['2bb975c6-a887-4efe-8725-6f61ad48971f'],55,,,,,,,,,,,,,,,Sassuolo,232,00:21:55.293,Pass,
,,,,,,,,,,,,,,,,,1.336677,,,,,,,,,,,,,,,d7019727-2d06-45b3-bf26-e05e6faa101f,2303,,,"[78.8, 10.2]",3878599,67,,,,,2.3289285,,Right Foot,,,,"[68.1, 21.5]",,Ground Pass,,15.562134,,,,Joseph Alfred Duncan,7698.0,,,,,,2,From Throw In,Antonio Floro Flores,27110.0,Left Wing,147,Sassuolo,232,"['090db3ab-7e38-41d9-9f4e-7e4fa904c0c1', 'b6da804a-6b66-4f55-a4cb-2ce3c0c96bb9']",0,,,,,,,,,,,,,,,Sassuolo,232,00:22:00.024,Pass,True
,,,,,,,,,,,,,,,,,1.684878,,,,,,,,,,,,,,,5870c511-29a3-40c8-8751-9d8dd670b847,2306,,,"[67.9, 22.6]",3878599,67,,,,,1.7206088,,Left Foot,,,,"[64.7, 43.8]",,Low Pass,,21.44015,,,,Paolo Cannavaro,8848.0,,,,,,2,From Throw In,Joseph Alfred Duncan,7698.0,Left Center Midfield,147,Sassuolo,232,['0e12ba0f-7da9-4f02-b57b-e8e60e36886f'],2,,,,,,,,,,,,,,,Sassuolo,232,00:22:02.184,Pass,
,,,,,,,,,,,,,,,,,2.40161,,,,,,,,,,,,,,,bd5fedc3-d76d-4741-88d2-bb15f3561d0e,2310,,,"[66.8, 47.8]",3878599,67,,,,,-0.0820774,,Right Foot,,,,"[105.7, 44.6]",,High Pass,,39.0314,,Incomplete,,Sergio Floccari,6948.0,,,,,,2,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,147,Sassuolo,232,"['05617773-47dd-4a85-bba8-393ca7e49af6', '34e6a939-2e42-4e95-8c71-eec39b98923f', '41535f64-c515-4c5b-a96f-b2e14501fae9']",5,,,,,,,,,,,,,,,Sassuolo,232,00:22:05.369,Pass,True
,,,,,,,,,,,,,,,,,1.825273,,,,,,,,,,,,,,,34e6a939-2e42-4e95-8c71-eec39b98923f,2312,,,"[14.4, 35.5]",3878599,67,,,,,-0.49831578,,Head,,,,"[21.2, 31.8]",,Low Pass,,7.741447,,,,Boukary Dramé,11722.0,,,,,Recovery,2,Regular Play,Nicolò Cherubin,45590.0,Left Center Back,148,Atalanta,228,"['17f8d4aa-b7f7-4ff0-8460-b394d98a4492', 'bd5fedc3-d76d-4741-88d2-bb15f3561d0e']",7,,,,,,,,,,,,,,,Atalanta,228,00:22:07.770,Pass,
,,,,,,,,,,,,,,,,,1.004516,,,,,,,,,,,,,,,1bc50a02-1b84-4c5c-8586-2d8311a784f8,2315,,,"[21.2, 31.8]",3878599,67,,,,,1.8003237,,Left Foot,,,,"[18.7, 42.5]",,Ground Pass,,10.988175,,,,Gianpaolo Bellini,386607.0,,,,,,2,Regular Play,Boukary Dramé,11722.0,Left Back,148,Atalanta,228,['9a16b548-28e5-413a-897a-914267fe9d1e'],9,,,,,,,,,,,,,,,Atalanta,228,00:22:09.722,Pass,
,,,,,,,,,,,,,,,,,0.921562,,,,,,,,,,,,,,,8a4e52f8-7841-458e-97ab-c7360b958b94,2318,,,"[19.5, 46.2]",3878599,67,,,,,0.0,,Right Foot,,,,"[26.6, 46.2]",,Ground Pass,,7.1,,,,Marten de Roon,6994.0,,,,,,2,Regular Play,Gianpaolo Bellini,386607.0,Right Back,148,Atalanta,228,['44fee4c1-6d8b-4853-a5ba-5397b1e3b5ce'],11,,,,,,,,,,,,,,,Atalanta,228,00:22:11.670,Pass,
,,,,,,,,,,,,,,,,,1.240071,,,,,,,,,,,,,,,a6599b07-a7bf-41ad-b27c-16d3f939be79,2322,,,"[39.4, 50.0]",3878599,67,,,,,0.59488004,,Right Foot,,,,"[56.1, 61.3]",,Ground Pass,,20.16383,,,,Cristian Raimondi,40333.0,,,,,,2,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,148,Atalanta,228,['be1ba3e8-ffa3-4a39-a169-9ffc94ed0a18'],17,,,,,,,,,,,,,,,Atalanta,228,00:22:17.513,Pass,
,,,,,,,,,,,,,,,,,1.660746,,,,,,,,,,,,,,,3c63cedf-4432-4e28-8c17-9b062c8924c3,2326,,,"[56.9, 61.3]",3878599,67,,,,,1.6747152,,Right Foot,,,,"[55.2, 77.6]",,Ground Pass,,16.38841,,,,Gianpaolo Bellini,386607.0,,,,,,2,Regular Play,Cristian Raimondi,40333.0,Right Midfield,148,Atalanta,228,['8e24bb4a-9ab8-4361-816f-f3cf3319f088'],18,,,,,,,,,,,,,,,Atalanta,228,00:22:18.871,Pass,
,,,,,,,,,,,,,,,,,1.199213,,,,,,,,,,,,,,,ba12f330-87b0-42c3-816d-f0799eb2c0d9,2329,,,"[57.2, 77.4]",3878599,67,,,,,-0.07810168,,Right Foot,,,,"[68.7, 76.5]",,Ground Pass,,11.535164,,,,Cristian Raimondi,40333.0,,,,,,2,Regular Play,Gianpaolo Bellini,386607.0,Right Back,148,Atalanta,228,['b2e91505-50f1-469b-bcdf-f5902cf8b6de'],22,,,,,,,,,,,,,,,Atalanta,228,00:22:22.472,Pass,
,,,,,,,,,,,,,,,,,0.960917,,,,,,,,,,,,,,,34714e75-4a78-4f39-9941-ec976a88bf6f,2335,,,"[81.5, 76.1]",3878599,67,,,,,0.061565932,,Right Foot,,,,"[96.1, 77.0]",,Ground Pass,,14.627713,,,,Marten de Roon,6994.0,,,,,Free Kick,2,From Free Kick,Maximiliano Nicol Moralez,12759.0,Center Forward,149,Atalanta,228,['91fdab0a-d54b-4dc7-bae9-d13b1b506b7d'],59,,,,,,,,,,,,,,,Atalanta,228,00:22:59.114,Pass,
