50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e940b57-58fc-4f16-a9da-fdcd0f8c4af0,112,,"[31.8, 34.8]",3879847,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pontus Jansson,4709.0,Center Back,5,Torino,241,['ea526be5-052a-492b-b036-4b9aed0ff21f'],35,,,,,,,,,,,,,,,,,Torino,241,00:04:35.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e28dd41-31b0-4d7d-8f0a-62c52253744d,115,,"[44.9, 67.1]",3879847,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cesare Bovo,40427.0,Right Center Back,5,Torino,241,['8ec48047-5590-4241-bc0d-0d4e3f786e34'],44,,,,,,,,,,,,,,,,,Torino,241,00:04:44.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf1ebfdd-d283-49ed-89eb-2455941fcc00,119,,"[56.5, 75.9]",3879847,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davide Zappacosta,3660.0,Right Wing Back,5,Torino,241,['07268c29-5288-466b-8d99-29986e751d34'],46,,,,,,,,,,,,,,,,,Torino,241,00:04:46.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47de9480-ba18-4d70-81da-fd95cd328bff,122,,"[83.0, 51.9]",3879847,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josef Alexander Martínez Mencia,12619.0,Left Center Forward,5,Torino,241,['a5fa8f08-8dd9-4e59-8ffc-876fec50dd38'],49,,,,,,,,,,,,,,,,,Torino,241,00:04:49.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cf1674d-c791-40ae-885c-087b763c3fd7,126,,"[68.7, 22.6]",3879847,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gastón Alexis Silva Perdomo,28289.0,Left Center Back,5,Torino,241,['a17b6e46-a425-409f-a884-af67f002cc0b'],57,,,,,,,,,,,,,,,,,Torino,241,00:04:57.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64a15648-fae3-427c-9b3a-6d330217a032,129,,"[105.9, 31.2]",3879847,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Belotti,7471.0,Right Center Forward,5,Torino,241,['be7430f0-0dcc-4fca-aef5-9040ae2f9345'],1,,,,,,,,,,,,,,,,,Torino,241,00:05:01.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704018fb-6407-470d-8441-9ae701b671b7,132,,"[102.4, 24.5]",3879847,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Benassi,7149.0,Left Center Midfield,5,Torino,241,['23ae5c5a-ac1f-4806-aab3-65bcdd946876'],2,,,,,,,,,,,,,,,,,Torino,241,00:05:02.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f38a1bf7-f396-472d-8ab7-2fc3a7059c02,140,,"[38.2, 74.6]",3879847,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cesare Bovo,40427.0,Right Center Back,5,Torino,241,['a769a440-a5b1-46d9-aa27-dd23a75758dc'],17,,,,,,,,,,,,,,,,,Torino,241,00:05:17.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4418678-01ee-4412-b7f2-1602cf524c88,143,,"[20.0, 42.4]",3879847,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pontus Jansson,4709.0,Center Back,5,Torino,241,['ea04d419-5a65-4700-841a-7674c768d99c'],20,,,,,,,,,,,,,,,,,Torino,241,00:05:20.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d028a930-7ddc-4584-9b42-6062d6c63594,147,,"[68.5, 2.3]",3879847,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno da Silva Peres,6965.0,Left Wing Back,5,Torino,241,['979a1217-a658-490b-99fd-5808b40b9cb6'],32,,,,,,,,,,,,,,,,,Torino,241,00:05:32.153,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,88e4c90c-c557-456e-8e0c-47a35e05a440,151,,"[86.7, 36.0]",3879847,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josef Alexander Martínez Mencia,12619.0,Left Center Forward,5,Torino,241,['0a167375-26d9-4a4a-8153-fe27204f5d5b'],35,,,,,,,,,,,,,,,,,Torino,241,00:05:35.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09e03f7e-1a8e-4725-8482-2f2558aea197,156,,"[57.9, 51.9]",3879847,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyril Théréau,8272.0,Right Center Forward,6,Udinese,230,['cc078618-0903-46f6-b424-00333fa4ba1c'],38,,,,,,,,,,,,,,,,,Udinese,230,00:05:38.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ee48da7-1349-4a59-91c0-dc00fd076206,160,,"[39.4, 76.4]",3879847,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Right Wing Back,6,Udinese,230,['156a17a4-9f6c-46e0-b35a-7fc87e585582'],42,,,,,,,,,,,,,,,,,Udinese,230,00:05:42.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe06b656-0788-400d-ab9e-6fb0e754aae8,162,,"[27.2, 60.8]",3879847,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Heurtaux,8852.0,Right Center Back,6,Udinese,230,['4c30316b-89fe-4870-9c29-ce0e00b9c351'],44,,,,,,,,,,,,,,,,,Udinese,230,00:05:44.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce21f220-e422-45f0-928f-3fa30f7e8957,165,,"[33.2, 28.7]",3879847,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,6,Udinese,230,['45666285-b389-4f07-860a-5488d1e7e022'],47,,,,,,,,,,,,,,,,,Udinese,230,00:05:47.923,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,01bf6b18-b38c-4051-9446-8ec6fceed59c,169,,"[101.7, 31.4]",3879847,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyril Théréau,8272.0,Right Center Forward,6,Udinese,230,['fa67037b-2eaa-4b54-8f15-ebe0df2a3379'],57,,,,,,,,,,,,,,,,,Udinese,230,00:05:57.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47715736-3599-4582-a250-d1e33a9ba781,175,,"[26.9, 72.2]",3879847,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Afriyie Acquah,7474.0,Right Center Midfield,6,Udinese,230,"['0347cc42-6d9a-4bbf-b4e3-54912f1ffea2', '7f54ffab-134f-4275-a426-7c17d401be91']",3,,,,,,,,,,,,,,,,,Torino,241,00:06:03.516,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7f25022-3c8f-4dc7-8233-aebb45dbde7f,179,,"[51.4, 69.9]",3879847,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Belotti,7471.0,Right Center Forward,6,Udinese,230,['1563db5f-4d11-441c-84f7-445b2635d722'],6,,,,,,,,,,,,,,,,,Torino,241,00:06:06.127,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b22dc4dd-711e-44ee-9fa3-c03fbc1fc55d,182,,"[70.6, 9.2]",3879847,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,6,Udinese,230,['946e14de-dc50-415f-840e-522b4b4227dc'],6,,,,,,,,,,,,,,,,,Udinese,230,00:06:06.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d55bb411-dfeb-4cf7-ac30-496f4533894f,185,,"[53.0, 42.1]",3879847,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Heurtaux,8852.0,Right Center Back,6,Udinese,230,['f57d48a8-0774-42e8-a409-ec002ec98170'],11,,,,,,,,,,,,,,,,,Udinese,230,00:06:11.134,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c6c0019-add1-4913-a010-7a56f3aa5a2e,188,,"[85.8, 50.1]",3879847,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyril Théréau,8272.0,Right Center Forward,6,Udinese,230,['202c6e7d-a8ec-4dbf-90a3-e4d15b46877e'],16,,,,,,,,,,,,,,,,,Udinese,230,00:06:16.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110129fa-1513-4af4-a7e7-0cfcaab201be,192,,"[78.9, 76.2]",3879847,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Right Wing Back,6,Udinese,230,['4e627785-00cf-4844-ab76-91215585c565'],18,,,,,,,,,,,,,,,,,Udinese,230,00:06:18.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64c20f15-b37c-4e36-99f1-1f0e77fc5df5,195,,"[75.0, 68.1]",3879847,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cyril Théréau,8272.0,Right Center Forward,6,Udinese,230,['fc8bed26-73a3-4fb4-8e87-0626d56191a3'],20,,,,,,,,,,,,,,,,,Udinese,230,00:06:20.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ebf6194-4cfe-4673-9917-7982dd530912,198,,"[64.3, 53.8]",3879847,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zdravko Kuzmanović,6577.0,Left Defensive Midfield,6,Udinese,230,['618dad15-7eda-45a2-903d-31db790d1f2c'],24,,,,,,,,,,,,,,,,,Udinese,230,00:06:24.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54f46a54-26eb-4724-bf8f-cf7311a484c3,201,,"[63.6, 26.8]",3879847,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,6,Udinese,230,['6faff3ac-4516-4591-814b-b6d82eb8fc19'],26,,,,,,,,,,,,,,,,,Udinese,230,00:06:26.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7e54f75-2d24-420f-873c-f7037ea753c1,207,,"[104.0, 50.8]",3879847,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Right Wing Back,6,Udinese,230,['3a86eb57-fb10-4e01-9969-a46325f05750'],32,,,,,,,,,,,,,,,,,Udinese,230,00:06:32.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e847acc7-7014-44dc-93af-8fc897576bd0,210,,"[112.1, 40.7]",3879847,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryder Matos Santos,7696.0,Left Center Forward,6,Udinese,230,['889150ba-0def-4aa6-8f0d-8a105296799e'],34,,,,,,,,,,,,,,,,,Udinese,230,00:06:34.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77b3e32e-4dd4-487d-88bf-cc1bb08d15f8,228,,"[98.5, 17.1]",3879847,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,6,Udinese,230,['968fb5c4-4d5a-4e12-bee0-72fd0f2154da'],42,,,,,,,,,,,,,,,,,Udinese,230,00:06:42.510,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0315a6b-2f37-4f43-9397-266700e08056,242,,"[115.6, 28.0]",3879847,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ryder Matos Santos,7696.0,Left Center Forward,7,Udinese,230,['66d58e07-3f04-4243-821c-12281e41deef'],9,,,,,,,,,,,,,,,,,Udinese,230,00:07:09.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa8c3e05-1cfe-4d56-b722-b16a4ebb12aa,246,,"[93.5, 4.9]",3879847,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zdravko Kuzmanović,6577.0,Left Defensive Midfield,7,Udinese,230,"['278fb1b8-41a7-4d0a-9447-9cabda9b77c2', '3824dc21-d995-49ee-a867-afcbe20c8ff0']",14,,,,,,,,,,,,,,,,,Udinese,230,00:07:14.121,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28006128-3a28-4fea-86e9-378f5688e39a,254,,"[65.5, 47.1]",3879847,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Heurtaux,8852.0,Right Center Back,7,Udinese,230,['b9785d3c-7c03-4cf7-aa84-6e19e8e6b043'],22,,,,,,,,,,,,,,,,,Udinese,230,00:07:22.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b22ef19-7d6e-4a90-8c95-fe1b7eb31da3,257,,"[62.3, 41.8]",3879847,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danilo Larangeira,7799.0,Center Back,7,Udinese,230,['05e1b3b6-c308-49f8-96db-41f5ddc64bcd'],25,,,,,,,,,,,,,,,,,Udinese,230,00:07:25.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c4510ef-a243-48c3-9c37-c27b340cbd89,260,,"[67.8, 22.2]",3879847,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,7,Udinese,230,['4b9669e4-1b8d-402a-9b0d-63a54d7761e5'],28,,,,,,,,,,,,,,,,,Udinese,230,00:07:28.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98f57421-d754-4875-823c-72ce2b935e52,263,,"[79.8, 26.1]",3879847,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyril Théréau,8272.0,Right Center Forward,7,Udinese,230,['149c83b3-996c-4689-86a3-9ae86ebfa8a5'],30,,,,,,,,,,,,,,,,,Udinese,230,00:07:30.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73021f32-b8c6-4ca5-9194-3e8522efa913,268,,"[61.1, 18.5]",3879847,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,7,Udinese,230,['533554aa-d7ef-4c3a-9243-c93a6c90c6c8'],33,,,,,,,,,,,,,,,,,Udinese,230,00:07:33.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d93ab8c3-e4cf-4ee8-9223-ffaf3b125489,272,,"[57.4, 37.4]",3879847,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danilo Larangeira,7799.0,Center Back,7,Udinese,230,['94dea97b-11f8-49f5-98e8-83c0d8bb4f0d'],35,,,,,,,,,,,,,,,,,Udinese,230,00:07:35.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358e843c-4d34-459b-bd67-87bde505bae6,275,,"[74.5, 71.1]",3879847,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Heurtaux,8852.0,Right Center Back,7,Udinese,230,['a911557b-5998-4b97-ad85-ab38450a14da'],40,,,,,,,,,,,,,,,,,Udinese,230,00:07:40.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63e9e77b-6ae1-4dee-8bc7-a752d4701654,278,,"[82.8, 61.9]",3879847,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,7,Udinese,230,['116c1996-291b-47b9-9a9c-4a26da60f847'],42,,,,,,,,,,,,,,,,,Udinese,230,00:07:42.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84df339c-1331-4746-b5fa-d82dce64b968,284,,"[115.8, 48.9]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Edenílson Andrade dos Santos,25116.0,Right Wing Back,8,Udinese,230,['7d3a0cda-42fb-4ceb-82a1-055eaffc0c00'],7,,,,,,,,,,,,,,,,,Udinese,230,00:08:07.875,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dc2a91c-1304-4efa-9c87-f56a2b6902b7,286,,"[115.8, 39.3]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ryder Matos Santos,7696.0,Left Center Forward,8,Udinese,230,['798efefc-9bf9-4324-9998-35b870dfd83f'],9,,,,,,,,,,,,,,,,,Udinese,230,00:08:09.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60306205-b850-4b3c-91bd-256e57bd38a6,289,,"[14.2, 61.4]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Cesare Bovo,40427.0,Right Center Back,9,Torino,241,['3098079f-ed5c-4eef-b773-044567b5a812'],16,,,,,,,,,,,,,,,,,Torino,241,00:08:16.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dbbe185-cc0a-4dbf-9216-527c5e245321,291,,"[40.8, 77.6]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Afriyie Acquah,7474.0,Right Center Midfield,9,Torino,241,['ed257173-66dd-4191-9aa0-89964c2574d1'],20,,,,,,,,,,,,,,,,,Torino,241,00:08:20.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e646e0e6-74c9-4c11-9e3a-d1018447abe2,294,,"[31.5, 75.7]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Cesare Bovo,40427.0,Right Center Back,9,Torino,241,['14e22260-38d5-4b4d-88fc-ae80e870dcdf'],21,,,,,,,,,,,,,,,,,Torino,241,00:08:21.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d1f2ab7-adcc-40e5-a4be-15b90eceef88,297,,"[38.2, 60.7]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Giuseppe Vives,40430.0,Center Defensive Midfield,9,Torino,241,['231187f2-b758-4d49-be70-518cbcc3847b'],24,,,,,,,,,,,,,,,,,Torino,241,00:08:24.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3f3a007-50a9-4857-a94c-fbd6da2a67f3,301,,"[27.1, 46.1]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pontus Jansson,4709.0,Center Back,9,Torino,241,['6370f338-7820-4244-8e86-cac30b0768f4'],26,,,,,,,,,,,,,,,,,Torino,241,00:08:26.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e800ba6-a691-4447-a964-dc65d3d627f5,303,,"[38.9, 30.4]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gastón Alexis Silva Perdomo,28289.0,Left Center Back,9,Torino,241,['cdb3a8d5-60e1-4a3c-819b-520e280c8857'],28,,,,,,,,,,,,,,,,,Torino,241,00:08:28.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9a0169c-8b77-4dd6-b8b8-d41654408470,306,,"[47.7, 36.9]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Giuseppe Vives,40430.0,Center Defensive Midfield,9,Torino,241,['abbdbeff-6b11-47c9-ac25-bc28814a5fe7'],32,,,,,,,,,,,,,,,,,Torino,241,00:08:32.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cacf427-85ba-4422-a958-861cc51bdf66,309,,"[59.7, 17.7]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gastón Alexis Silva Perdomo,28289.0,Left Center Back,9,Torino,241,['d37fb3b4-594a-40b5-bed7-8d28b3a1fd77'],36,,,,,,,,,,,,,,,,,Torino,241,00:08:36.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c7fa47f-2aa0-4c76-9e53-1e1ba2d2d3ed,312,,"[82.1, 9.4]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Marco Benassi,7149.0,Left Center Midfield,9,Torino,241,['a03cd154-326d-41d1-bb15-d8ebcb17b774'],41,,,,,,,,,,,,,,,,,Torino,241,00:08:41.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d120456-6dc7-4525-857b-d65fdf2fd42a,316,,"[54.8, 30.7]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pontus Jansson,4709.0,Center Back,9,Torino,241,['fbf97185-2915-4df0-ad8e-6a4f1ed5c41b'],47,,,,,,,,,,,,,,,,,Torino,241,00:08:47.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bce8324-0373-487d-95c0-d81dadfe5d77,319,,"[68.9, 20.5]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gastón Alexis Silva Perdomo,28289.0,Left Center Back,9,Torino,241,['6f06a2dd-94fc-410e-9907-418143f4e5ea'],49,,,,,,,,,,,,,,,,,Torino,241,00:08:49.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40daae5d-83f3-4622-a0d9-f4fa55d5a054,322,,"[88.3, 3.4]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bruno da Silva Peres,6965.0,Left Wing Back,9,Torino,241,['aab3e150-bdb5-407f-b161-c04820a0efa7'],52,,,,,,,,,,,,,,,,,Torino,241,00:08:52.447,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4272bafb-47a6-45a6-ad3c-6b8f447de9c3,329,,"[110.7, 46.9]",3879847,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrea Belotti,7471.0,Right Center Forward,9,Torino,241,['5489d971-9d0a-4192-a08f-ed07234993a5'],59,,,,,,,,,,,,,,,,,Torino,241,00:08:59.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9035076e-a522-4d8d-9642-8d091341b029,332,,"[104.9, 75.2]",3879847,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Afriyie Acquah,7474.0,Right Center Midfield,10,Torino,241,['15a95bf1-1a8a-4e68-99f0-b5b7b2407213'],16,,,,,,,,,,,,,,,,,Torino,241,00:09:16.324,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9565f827-3d2c-4587-8bc0-6d6bb70bc708,334,,"[112.8, 44.5]",3879847,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Belotti,7471.0,Right Center Forward,10,Torino,241,['582e8d12-f936-4878-8ef5-6d11b3900dc2'],18,,,,,,,,,,,,,,,,,Torino,241,00:09:18.356,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,367fecf6-9b4a-4d62-ad48-9e34c6be1142,336,,"[68.5, 12.2]",3879847,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cyril Théréau,8272.0,Right Center Forward,11,Udinese,230,['81b2ef16-5bb9-4f83-9e00-630fb759167e'],54,,,,,,,,,,,,,,,,,Udinese,230,00:09:54.522,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9642f0f2-bbb0-44b9-bdee-48f41409758c,339,,"[62.9, 63.7]",3879847,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Afriyie Acquah,7474.0,Right Center Midfield,11,Udinese,230,['16029829-1ac0-46a6-b495-c47695e7c04a'],54,,,,,,,,,,,,,,,,,Torino,241,00:09:54.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3209225f-58de-44dc-be4a-6ff541641383,342,,"[47.5, 48.7]",3879847,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Benassi,7149.0,Left Center Midfield,12,Torino,241,['3798fbd9-e3c4-4fc9-be32-af3b264eeec9'],57,,,,,,,,,,,,,,,,,Torino,241,00:09:57.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9078d766-90f6-4e5a-bce4-34da70d5061f,344,,"[70.3, 54.7]",3879847,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josef Alexander Martínez Mencia,12619.0,Left Center Forward,12,Torino,241,['a5144c6c-0223-4fa2-a07d-3d8d9550a95b'],59,,,,,,,,,,,,,,,,,Torino,241,00:09:59.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42293958-9e17-453b-b9c7-7c4a41c985c2,349,,"[68.0, 59.1]",3879847,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Right Wing Back,12,Torino,241,"['9a965d1c-cbec-4f96-9aab-e4d46ad2de60', 'e2ed84df-b7ff-4ed5-bd76-9a5e4e46bd20']",2,,,,,,,,,,,,,,,,,Udinese,230,00:10:02.818,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab68a7d4-637d-491b-9bf2-8c4b371e42a7,357,,"[44.5, 8.3]",3879847,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Benassi,7149.0,Left Center Midfield,12,Torino,241,"['2b46c258-27a2-46e1-852e-c294b65872af', '612571d7-1461-4924-898e-78f288886d25']",8,,,,,,,,,,,,,,,,,Torino,241,00:10:08.866,Ball Receipt*,True
