50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b824729-aa8a-40f2-b4fb-16bc15f7605c,171,,,"[96.0, 62.4]",3878593,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesco Totti,15780.0,Center Attacking Midfield,7,AS Roma,229,['f4a6ff34-cee9-47b8-8078-c452bf3323d4'],46,,,,,,,,,,,,,,,,,AS Roma,229,00:03:46.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcd08458-c764-4b80-99af-e64025b74aeb,175,,,"[31.7, 7.6]",3878593,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Pavlovic,8661.0,Left Back,7,AS Roma,229,['18e0b1e6-ea18-4e07-9d05-453e243f4dc5'],49,,,,,,,,,,,,,,,,,Frosinone,291,00:03:49.040,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72312bfe-94a8-4364-ba51-af352b8354cc,184,,,"[76.8, 77.0]",3878593,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Florenzi,6964.0,Right Back,7,AS Roma,229,['44b5ca80-96d8-4997-b472-a70ae4665d4a'],50,,,,,,,,,,,,,,,,,AS Roma,229,00:03:50.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3e2af8e-a1f5-47de-aaa4-441d05eff74a,188,,,"[75.6, 77.0]",3878593,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Florenzi,6964.0,Right Back,7,AS Roma,229,"['6e36149b-c87e-4ebe-9b42-b24ca0e7011a', 'b0a35884-07ab-4755-9fb5-774bcad95a1b']",52,,,,,,,,,,,,,,,,,AS Roma,229,00:03:52.546,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5bc2c63-599f-4dbe-befd-3d9cc99a6961,191,,,"[71.1, 66.6]",3878593,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniele De Rossi,7051.0,Right Defensive Midfield,7,AS Roma,229,['d5edcbf9-33c9-4689-ad4c-a6ff1d7624ae'],53,,,,,,,,,,,,,,,,,AS Roma,229,00:03:53.258,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a82423-10d4-4ced-8e80-ed663d69badc,194,,,"[76.2, 7.1]",3878593,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Digne,6849.0,Left Back,7,AS Roma,229,['a36d42e7-1781-41e6-a522-d526c56efbd6'],58,,,,,,,,,,,,,,,,,AS Roma,229,00:03:58.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c4e5f65-5f3d-47e6-a5e3-abfac7a41de8,200,,,"[58.7, 45.6]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniele De Rossi,7051.0,Right Defensive Midfield,8,AS Roma,229,['e965f561-60cc-4451-8a30-a03c36ad230e'],12,,,,,,,,,,,,,,,,,AS Roma,229,00:04:12.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,032124ce-245b-4059-886f-6b56ae79caf8,204,,,"[69.9, 74.6]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Florenzi,6964.0,Right Back,8,AS Roma,229,['24cf98bf-056e-4015-b84e-00d0ad3e83b2'],19,,,,,,,,,,,,,,,,,AS Roma,229,00:04:19.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c62f701-0f76-404a-af04-39db6fafc365,207,,,"[56.9, 51.2]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Konstantinos Manolas,7048.0,Right Center Back,8,AS Roma,229,['d33362d4-92e3-4d94-82e3-a8cbe01110a4'],20,,,,,,,,,,,,,,,,,AS Roma,229,00:04:20.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93693e63-f940-4a9d-a153-5e46b3505404,210,,,"[64.4, 56.4]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniele De Rossi,7051.0,Right Defensive Midfield,8,AS Roma,229,['cef59159-d7de-4f6d-893a-49a46f069400'],25,,,,,,,,,,,,,,,,,AS Roma,229,00:04:25.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0ab7206-840b-4f89-b7bd-2663732bd163,214,,,"[45.6, 38.5]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Konstantinos Manolas,7048.0,Right Center Back,8,AS Roma,229,['9dfd86db-4709-4db4-a00f-a96b2d991bce'],30,,,,,,,,,,,,,,,,,AS Roma,229,00:04:30.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e2a4ed3-d436-49cd-8730-f917e9b2afc6,218,,,"[52.3, 8.6]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,8,AS Roma,229,"['5db854e7-ec34-44f5-a801-e74de5245890', 'd6860155-98c4-401d-83e6-f7c0cd28b210']",35,,,,,,,,,,,,,,,,,AS Roma,229,00:04:35.456,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474b10f7-d209-4f92-a338-1abb2c22444f,221,,,"[64.2, 3.5]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Defensive Midfield,8,AS Roma,229,['34371f91-3fb3-473a-a491-ba03387ffb05'],37,,,,,,,,,,,,,,,,,AS Roma,229,00:04:37.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8d2df87-af62-43d3-9569-7358cb51c3e0,225,,,"[9.7, 37.1]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wojciech Szczęsny,5669.0,Goalkeeper,8,AS Roma,229,['19dad93d-2360-4208-b23b-11ac94672a30'],42,,,,,,,,,,,,,,,,,AS Roma,229,00:04:42.389,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433c31bc-4656-4fac-913b-a14ea3d8fcb5,229,,,"[59.7, 70.7]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gervais Lombe Yao Kouassi,15818.0,Right Wing,8,AS Roma,229,['a8765d14-80ba-461e-849b-322ae5e26303'],48,,,,,,,,,,,,,,,,,AS Roma,229,00:04:48.227,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cbe5187-d24d-4b67-9fd9-e31e7c3f82fd,232,,,"[75.7, 16.6]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danilo Soddimo,11608.0,Left Midfield,8,AS Roma,229,['8a773c2e-c68f-4bd4-afb8-bf833d358077'],49,,,,,,,,,,,,,,,,,Frosinone,291,00:04:49.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a60cf99a-d3b7-4f1c-858b-901568eb50bd,234,,,"[33.4, 55.4]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Konstantinos Manolas,7048.0,Right Center Back,8,AS Roma,229,['e73c74a4-4df6-48c6-9b9b-a136c06f432f'],50,,,,,,,,,,,,,,,,,AS Roma,229,00:04:50.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389ffc4e-f6f2-4feb-96b6-3ae4dcb3dd24,238,,,"[7.7, 41.9]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wojciech Szczęsny,5669.0,Goalkeeper,8,AS Roma,229,['4da6d9a4-9fa5-4b77-9c11-5c28736df59c'],54,,,,,,,,,,,,,,,,,AS Roma,229,00:04:54.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300fe902-e7d6-4dd6-8951-df825245beca,241,,,"[31.7, 3.0]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Digne,6849.0,Left Back,8,AS Roma,229,['eab335e9-023c-455b-832e-12c6b6d34674'],56,,,,,,,,,,,,,,,,,AS Roma,229,00:04:56.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c392de0-a5c4-41bc-b202-054985bd4bb8,244,,,"[28.1, 12.6]",3878593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,8,AS Roma,229,['30b9146f-adaf-499b-9821-eaa40f83805b'],59,,,,,,,,,,,,,,,,,AS Roma,229,00:04:59.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9e2ebc4-2930-4335-b5a8-9f832bd7b6c9,247,,,"[7.3, 30.0]",3878593,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wojciech Szczęsny,5669.0,Goalkeeper,8,AS Roma,229,['2ddcbbc3-9adf-42eb-9c24-acce06c938be'],2,,,,,,,,,,,,,,,,,AS Roma,229,00:05:02.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03cc33db-2b8e-4744-993a-95ece1adf962,250,,,"[27.3, 44.6]",3878593,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniele De Rossi,7051.0,Right Defensive Midfield,8,AS Roma,229,['c8e05436-bd9e-4063-a7e0-2bf233c75636'],5,,,,,,,,,,,,,,,,,AS Roma,229,00:05:05.725,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d00ee5be-e138-4bad-9a38-2c733462ae23,253,,,"[61.1, 41.4]",3878593,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesco Totti,15780.0,Center Attacking Midfield,8,AS Roma,229,['e9e1cdc4-62af-4fb3-abd7-0667740ba6e6'],8,,,,,,,,,,,,,,,,,AS Roma,229,00:05:08.552,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bb3a42d-8c6d-4cf3-8a9d-542ac502289b,259,,,"[64.0, 68.8]",3878593,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gervais Lombe Yao Kouassi,15818.0,Right Wing,9,AS Roma,229,['f0ddfcd1-8e36-4361-9e8a-13a07abead8e'],39,,,,,,,,,,,,,,,,,AS Roma,229,00:05:39.920,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3b8f640-dfa9-4037-b40c-488a5cc1a1db,265,,,"[70.7, 26.9]",3878593,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Federico Dionisi,24235.0,Left Center Forward,9,AS Roma,229,['aae10452-bea5-4edb-80bc-3ca87a7146b7'],42,,,,,,,,,,,,,,,,,Frosinone,291,00:05:42.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fb26fe9-5de9-4f3d-880b-8061ca0baab6,267,,,"[38.1, 14.9]",3878593,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio Rüdiger,3167.0,Left Center Back,9,AS Roma,229,['44b9f931-17fe-4db5-9c03-7a88ae37af83'],46,,,,,,,,,,,,,,,,,AS Roma,229,00:05:46.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04f1e90f-60ab-4e01-9def-4b1ff5f9ce31,270,,,"[57.8, 5.7]",3878593,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iago Falqué Silva,7468.0,Left Wing,9,AS Roma,229,['2b67f2df-32ab-4789-8fe0-b3f9b7d3b61d'],47,,,,,,,,,,,,,,,,,AS Roma,229,00:05:47.961,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdfd7f3b-9773-428d-940c-c27e46f5ec73,273,,,"[90.7, 3.0]",3878593,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Digne,6849.0,Left Back,9,AS Roma,229,['a437649a-7d15-40b5-841a-3a04f2cf9fa2'],53,,,,,,,,,,,,,,,,,AS Roma,229,00:05:53.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6139b65a-c7bc-42bc-b663-35adf4195007,275,,,"[8.2, 72.8]",3878593,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Modibo Diakité,174418.0,Right Center Back,10,Frosinone,291,['16a9e6d4-9778-48d3-8466-c9ff8c7742be'],0,,,,,,,,,,,,,,,,,Frosinone,291,00:06:00.309,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c6c7246-876a-476b-afa8-4b91dfb22aa9,278,,,"[24.3, 67.1]",3878593,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yussif Raman Chibsah,9903.0,Right Defensive Midfield,10,Frosinone,291,['535d3188-0e2f-45c0-838c-497eff6cfb0a'],1,,,,,,,,,,,,,,,,,Frosinone,291,00:06:01.535,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb9f74d7-fedd-4ed0-bee9-50726110394b,281,,,"[23.5, 78.1]",3878593,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleandro Rosi,7462.0,Right Back,10,Frosinone,291,['48db0f41-c192-4d5b-98f9-e72883ffa024'],2,,,,,,,,,,,,,,,,,Frosinone,291,00:06:02.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f05f82b-6768-4c60-9b23-9a82bdd38e93,285,,,"[110.8, 56.0]",3878593,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gervais Lombe Yao Kouassi,15818.0,Right Wing,10,Frosinone,291,['f9583326-eca7-467d-ac95-5572d35125fa'],7,,,,,,,,,,,,,,,,,AS Roma,229,00:06:07.046,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385c085d-942b-46b2-b46b-8f7f5d60ab35,288,,,"[111.7, 44.8]",3878593,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edin Džeko,6973.0,Center Forward,10,Frosinone,291,['d7256374-51be-43fe-9bb0-e57642448818'],8,,,,,,,,,,,,,,,,,AS Roma,229,00:06:08.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10a976e6-e453-4b11-a8d4-5dfc8da88650,296,,,"[79.2, 69.0]",3878593,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Left Defensive Midfield,11,AS Roma,229,['0f1e8a74-d633-4c24-af15-493b27a0ac95'],2,,,,,,,,,,,,,,,,,AS Roma,229,00:07:02.174,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd3140aa-bdcf-40d0-96bd-e3afca64fad8,299,,,"[63.4, 12.8]",3878593,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Ciofani,13613.0,Right Center Forward,12,Frosinone,291,['2aa1ec65-09bc-4f25-a832-44f9aac9b705'],19,,,,,,,,,,,,,,,,,Frosinone,291,00:07:19.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89ddd08e-58b1-467e-83f6-bdb3f4719a4c,301,,,"[11.0, 42.8]",3878593,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,13,AS Roma,229,['aa28b852-2b21-4792-864c-fc011d41bbbd'],21,,,,,,,,,,,,,,,,,AS Roma,229,00:07:21.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05d8f847-7cec-4608-8ca5-780624121c1f,305,,,"[16.5, 65.5]",3878593,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,13,AS Roma,229,['89580780-e36c-4d9b-b913-0ab860f8e446'],24,,,,,,,,,,,,,,,,,AS Roma,229,00:07:24.724,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e46a93ac-cfe1-42b5-8833-2c1404f11a85,308,,,"[31.7, 75.4]",3878593,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Back,13,AS Roma,229,['86392add-b03a-4a50-85f4-2a6f71bfc398'],26,,,,,,,,,,,,,,,,,AS Roma,229,00:07:26.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570e7260-27c4-4565-a16f-0675345054c1,311,,,"[97.8, 75.4]",3878593,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gervais Lombe Yao Kouassi,15818.0,Right Wing,13,AS Roma,229,['ee39f7d3-0f7b-4ec0-94f9-245fc5867e5e'],34,,,,,,,,,,,,,,,,,AS Roma,229,00:07:34.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a02af91-b6dd-4cb1-92c1-3b12acfc30be,317,,,"[109.4, 74.1]",3878593,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesco Totti,15780.0,Center Attacking Midfield,14,AS Roma,229,['598847bc-56be-41e7-882b-1fdf7db90479'],53,,,,,,,,,,,,,,,,,AS Roma,229,00:07:53.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0238e73f-7fdc-49f4-ac34-a0d9a2248495,320,,,"[116.7, 67.5]",3878593,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessandro Florenzi,6964.0,Right Back,14,AS Roma,229,"['1a6019b4-c4ed-4983-9d21-93f672e4db48', 'a9365c84-a129-4ac3-8440-d466ea621ea6']",55,,,,,,,,,,,,,,,,,AS Roma,229,00:07:55.268,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a00fa740-b5e3-41ce-91e7-500235cbd42f,323,,,"[111.7, 38.7]",3878593,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edin Džeko,6973.0,Center Forward,14,AS Roma,229,['f9bd6b94-a16b-4c00-8671-100bf9d6ca73'],55,,,,,,,,,,,,,,,,,AS Roma,229,00:07:55.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04d82ef5-3cad-4144-9312-5682157b7d57,326,,,"[116.4, 77.0]",3878593,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Francesco Totti,15780.0,Center Attacking Midfield,15,AS Roma,229,['846695c5-7b16-462b-9027-1c6a6cff5ecf'],8,,,,,,,,,,,,,,,,,AS Roma,229,00:08:08.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0f2a4a5-14c0-4fc1-b441-a076c5cb7a82,329,,,"[98.8, 66.8]",3878593,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Iago Falqué Silva,7468.0,Left Wing,15,AS Roma,229,['9572de69-4cd6-4e6b-88a6-9e941124b6e2'],12,,,,,,,,,,,,,,,,,AS Roma,229,00:08:12.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5e99f88-9b70-4ec7-bcd9-ab97ba5b17c2,335,,,"[13.8, 20.8]",3878593,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leonardo Blanchard,387847.0,Left Center Back,16,Frosinone,291,['3f0105b2-0ddf-4363-bb9b-95349af16e01'],33,,,,,,,,,,,,,,,,,Frosinone,291,00:08:33.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d90eabc8-8cce-4d4d-aadc-27cd52dcd189,338,,,"[54.3, 16.8]",3878593,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danilo Soddimo,11608.0,Left Midfield,16,Frosinone,291,"['32674507-b20f-4677-a188-a94cce3f3513', 'cdc3cfc9-e5bb-4b06-9434-cac230f88a69']",34,,,,,,,,,,,,,,,,,Frosinone,291,00:08:34.877,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c8e9ef4-734f-473b-9c5f-2561cc0b5ae9,340,,,"[65.9, 4.7]",3878593,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Ciofani,13613.0,Right Center Forward,16,Frosinone,291,['47ed0cc2-a844-4bdb-93f7-425200c6130b'],37,,,,,,,,,,,,,,,,,Frosinone,291,00:08:37.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3cfa5e3-d281-43e6-8ab6-cf5c3574b953,343,,,"[63.7, 65.4]",3878593,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edin Džeko,6973.0,Center Forward,17,AS Roma,229,"['616b97e9-7d5e-4876-b01b-27953e7ffe78', '85394b32-f28c-4cab-91c7-a3fcd66fd598']",57,,,,,,,,,,,,,,,,,AS Roma,229,00:08:57.372,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b109a5dc-e7a9-4857-a2ce-e211115c12b4,346,,,"[55.8, 57.5]",3878593,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesco Totti,15780.0,Center Attacking Midfield,17,AS Roma,229,['5659303b-cd85-43f6-9361-325a7f1e957b'],58,,,,,,,,,,,,,,,,,AS Roma,229,00:08:58.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24653df9-21e7-4226-ba84-d7448475b704,349,,,"[66.0, 14.1]",3878593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,17,AS Roma,229,['f430dac6-3457-4f09-b6a2-00db0572f480'],1,,,,,,,,,,,,,,,,,AS Roma,229,00:09:01.813,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c01e0ac1-ee41-4076-b19a-df6c85189232,353,,,"[86.6, 11.0]",3878593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iago Falqué Silva,7468.0,Left Wing,17,AS Roma,229,['ed857a62-52bd-4ad3-9af8-cf2366a1069c'],4,,,,,,,,,,,,,,,,,AS Roma,229,00:09:04.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665d1fba-0a9f-4133-b1a6-4de5e1e2003f,359,,,"[33.7, 71.1]",3878593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yussif Raman Chibsah,9903.0,Right Defensive Midfield,19,Frosinone,291,['49cacea6-b51e-404c-8bb8-25f0269799ca'],11,,,,,,,,,,,,,,,,,Frosinone,291,00:09:11.122,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebc52c55-20ec-4483-8bca-bb640004a8c4,361,,,"[39.6, 64.0]",3878593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Gucher,30911.0,Left Defensive Midfield,19,Frosinone,291,['405437fe-6ef7-4336-bc75-9b179578c373'],13,,,,,,,,,,,,,,,,,Frosinone,291,00:09:13.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52d3215c-7821-496d-a74a-c32ef97bf098,365,,,"[35.8, 74.0]",3878593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yussif Raman Chibsah,9903.0,Right Defensive Midfield,19,Frosinone,291,['573ec65e-4d24-4a18-9488-773acabc5ad7'],14,,,,,,,,,,,,,,,,,Frosinone,291,00:09:14.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bedd293-6a2c-4db4-9956-74ad05f07e69,368,,,"[57.0, 68.0]",3878593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleksandar Tonev,9898.0,Right Midfield,19,Frosinone,291,['f45ec17f-d066-4afd-9104-a35ff858e27d'],16,,,,,,,,,,,,,,,,,Frosinone,291,00:09:16.317,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fad5c064-4c87-409b-a7e3-7b1ed0ff421e,372,,,"[106.5, 40.4]",3878593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Ciofani,13613.0,Right Center Forward,19,Frosinone,291,['9254862d-4a6d-4760-894e-1b208679beee'],24,,,,,,,,,,,,,,,,,Frosinone,291,00:09:24.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86335a5e-3909-4d64-a21d-6f5d3c2c0daa,375,,,"[31.1, 19.8]",3878593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniele De Rossi,7051.0,Right Defensive Midfield,20,AS Roma,229,['d59bbf0f-8b42-4523-b045-7d8a5ffeb669'],30,,,,,,,,,,,,,,,,,AS Roma,229,00:09:30.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7124e80-8ebb-4d8b-a967-733ddd7fd7e8,378,,,"[53.2, 33.5]",3878593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Totti,15780.0,Center Attacking Midfield,20,AS Roma,229,"['2b2af7b1-9b63-48de-98f3-8af0b5029d17', 'de08f2e7-9059-4b7a-89b3-4e5c3be0015c']",31,,,,,,,,,,,,,,,,,AS Roma,229,00:09:31.969,Ball Receipt*,True
