50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3add9029-2166-48b6-82ff-65dc4e9ab3b6,153,,"[71.6, 25.4]",3879722,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luca Toni,20252.0,Left Center Forward,6,Atalanta,228,['b1801e40-f9b5-4e0a-a448-57fbcb7e390c'],45,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:45.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b686c1f-2dbc-4cc2-9018-7928737bce9e,155,,"[44.2, 48.0]",3879722,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marten de Roon,6994.0,Left Defensive Midfield,7,Atalanta,228,['38279c77-c4ab-45a0-841d-4ef39f0524e1'],47,,,,,,,,,,,,,,,,,,Atalanta,228,00:02:47.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34008ec7-fbaa-4fa5-81e3-c1cc96447578,157,,"[15.5, 45.2]",3879722,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Sportiello,7157.0,Goalkeeper,7,Atalanta,228,['62423588-e926-4456-90ba-708d3189ad53'],50,,,,,,,,,,,,,,,,,,Atalanta,228,00:02:50.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3bd26a3-92f9-4221-abd6-85dc51b9885c,159,,"[27.4, 27.8]",3879722,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Cherubin,45590.0,Left Center Back,7,Atalanta,228,['77432cee-b577-46f0-93e4-ae660e103f25'],53,,,,,,,,,,,,,,,,,,Atalanta,228,00:02:53.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c997fb0-f7c2-4d28-a7cf-8436b31439b5,162,,"[36.4, 41.0]",3879722,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marten de Roon,6994.0,Left Defensive Midfield,7,Atalanta,228,['c59d4b2b-673c-488c-bdaf-34a7aeb1c8cb'],54,,,,,,,,,,,,,,,,,,Atalanta,228,00:02:54.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9b00baf-8022-4826-a7fd-1ac0106de5bb,166,,"[34.2, 44.8]",3879722,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Masiello,6992.0,Center Back,7,Atalanta,228,['258e8ee0-7a8b-4ef8-9d3b-89d615a0bd9d'],59,,,,,,,,,,,,,,,,,,Atalanta,228,00:02:59.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4554bca9-c7c1-487d-82fa-e6fdbd2ec16b,169,,"[57.3, 25.3]",3879722,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,7,Atalanta,228,['a555c0bb-c5cd-4827-9158-8e4333e50ad9'],2,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:02.914,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5487230b-fccc-445d-b6d6-49a37092daf5,172,,"[115.6, 16.7]",3879722,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Diamanti,19847.0,Right Wing,7,Atalanta,228,['aa766012-4341-4549-8f72-8df0c6b5fbb7'],9,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:09.699,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9f17094-8a5b-4cee-a43f-bea529595c81,174,,"[71.7, 62.9]",3879722,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giampaolo Pazzini,6686.0,Right Center Forward,8,Hellas Verona,226,['f70037ef-055d-4003-801d-84061b69aa1e'],35,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:35.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3ba738d-e103-45fa-a938-f2d2411ba119,178,,"[53.7, 9.4]",3879722,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,9,Atalanta,228,"['1ee39805-267e-48a4-bab6-c10914b5be2c', 'c4643192-f2c4-4013-a01a-9d220bd435bd']",36,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:36.983,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ecf8d03-e7c2-4739-988d-86a73f2d9297,180,,"[45.1, 11.8]",3879722,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marten de Roon,6994.0,Left Defensive Midfield,9,Atalanta,228,['22f66261-715a-4df8-a833-eea6c2f17331'],37,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:37.870,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a44ccdc-16f0-478b-96b3-fc89fd93d516,183,,"[49.8, 4.5]",3879722,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,9,Atalanta,228,['706e280a-d961-4d66-8d14-b499e596b62d'],38,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:38.918,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaf7de1f-527e-40cf-a0bf-edffa0a28d08,185,,"[95.0, 70.4]",3879722,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luca Toni,20252.0,Left Center Forward,10,Hellas Verona,226,['b72bde10-398a-43cf-b5ef-7d54af9c88ca'],54,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:54.366,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8093b610-c6a3-443d-bf16-dbb04ba72aca,187,,"[43.7, 5.6]",3879722,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Darío Gómez,7006.0,Left Wing,10,Hellas Verona,226,['07d1994b-389f-4229-8802-2debdbf0bc9c'],55,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:55.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4099a7a6-e210-4c01-9827-dc817c0e2c3b,192,,"[98.1, 68.8]",3879722,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luca Toni,20252.0,Left Center Forward,10,Hellas Verona,226,['4db0c03e-da1c-47e2-8fc1-8a77495e8cf9'],58,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:58.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173dc378-d6a0-40d7-b8a0-91d2381c204f,207,,"[67.8, 36.5]",3879722,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giulio Migliaccio,40455.0,Right Defensive Midfield,11,Atalanta,228,['ed37171c-5c84-4bcd-a733-0618bacd0b28'],40,,,,,,,,,,,,,,,,,,Atalanta,228,00:04:40.479,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4533ae94-e135-4fd7-a795-1d836610c538,210,,"[75.0, 41.3]",3879722,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Borriello,8871.0,Center Forward,11,Atalanta,228,['f108fc30-37b6-4f6f-baad-dc11af664eb9'],40,,,,,,,,,,,,,,,,,,Atalanta,228,00:04:40.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b57e7f7-dcd2-46d0-a356-3fcebe0e6b82,216,,"[40.1, 67.2]",3879722,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,12,Hellas Verona,226,"['7f88b175-b91a-4c05-abde-cc2709616101', 'c6c11127-c532-4f59-9fd0-94790b1f8858']",44,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:44.433,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bc7b8c2-832b-4dbd-9142-055cb551d094,218,,"[65.7, 69.2]",3879722,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paweł Wszołek,11339.0,Right Midfield,12,Hellas Verona,226,['dc9c2a72-125f-4bc9-86d8-b056e1ef7099'],47,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:47.752,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d4fe6ca-ff04-4b13-ae34-d51a1677dcc0,222,,"[90.5, 75.2]",3879722,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luca Toni,20252.0,Left Center Forward,13,Hellas Verona,226,"['3859895c-134e-49be-86ab-e91afdb1b2e9', '85716984-859c-4e81-bb4d-e79fb83a4574']",2,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:02.438,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b2eadd4-b746-4328-b320-1f4916d4d956,227,,"[59.4, 5.3]",3879722,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Borriello,8871.0,Center Forward,14,Atalanta,228,['1a2daf5a-65a9-4f24-9d25-000390440c2c'],14,,,,,,,,,,,,,,,,,,Atalanta,228,00:05:14.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3c11161-f109-4990-9a1c-0fdae3e33a18,230,,"[56.2, 9.3]",3879722,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Darío Gómez,7006.0,Left Wing,14,Atalanta,228,['1a167d30-2eb1-45a9-9d02-8f65f8b3b438'],15,,,,,,,,,,,,,,,,,,Atalanta,228,00:05:15.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa054ff6-fc43-4ad0-b673-dbd29b4936cd,234,,"[67.2, 30.3]",3879722,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessandro Diamanti,19847.0,Right Wing,14,Atalanta,228,['789ef56a-6bc4-4eeb-be5d-37c68ad2489f'],19,,,,,,,,,,,,,,,,,,Atalanta,228,00:05:19.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e55bb3-1e56-4c0c-9815-6ee5417efc3d,237,,"[81.4, 53.6]",3879722,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Darío Gómez,7006.0,Left Wing,14,Atalanta,228,['c56cc340-10cf-4cfa-8bf5-354d7ef08054'],24,,,,,,,,,,,,,,,,,,Atalanta,228,00:05:24.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e97f69d-2edf-49a4-bc44-e5f5de149340,245,,"[46.0, 59.8]",3879722,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Masiello,6992.0,Center Back,15,Atalanta,228,['01af886f-574c-4030-8124-c73462623378'],32,,,,,,,,,,,,,,,,,,Atalanta,228,00:05:32.571,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f08add6b-22a4-4cdb-b600-add9d5ae382e,247,,"[58.5, 45.8]",3879722,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marten de Roon,6994.0,Left Defensive Midfield,15,Atalanta,228,['2fee44a5-dd28-49e6-9d24-d54a4347a248'],34,,,,,,,,,,,,,,,,,,Atalanta,228,00:05:34.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62ae7730-a1e7-421d-94c2-968d660af856,249,,"[65.0, 38.0]",3879722,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Marrone,31572.0,Right Defensive Midfield,15,Atalanta,228,['00505c0b-c19a-4be8-bea8-1909fc4e8eda'],35,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:35.980,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8501b1f0-a654-4699-ac65-7604a87ee777,253,,"[84.6, 26.9]",3879722,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giampaolo Pazzini,6686.0,Right Center Forward,15,Atalanta,228,['607d2c71-8c3d-418e-bc3f-ce5f97de71d0'],38,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:05:38.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb8e8cf0-568e-4bc5-b651-498c8b10e511,255,,"[25.7, 44.8]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Masiello,6992.0,Center Back,16,Atalanta,228,['f5df362a-67d6-42b6-8365-ac5b64c9c52f'],1,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:01.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9713e6c3-1f2a-45b5-a3d3-e5dfaac69d22,257,,"[35.1, 14.3]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolò Cherubin,45590.0,Left Center Back,16,Atalanta,228,['80de64f6-07bc-41c4-bcb9-19249f56a290'],4,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:04.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc1e10d7-d020-4c85-8fed-720c0e9b5d41,260,,"[52.6, 29.3]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marten de Roon,6994.0,Left Defensive Midfield,16,Atalanta,228,['d3aac93e-ddb0-4c88-aabb-1f2f9e85cf0a'],9,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:09.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619ff332-54dc-413e-af0c-80f997211744,264,,"[29.6, 35.6]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Masiello,6992.0,Center Back,16,Atalanta,228,['97b0751d-6235-4209-b91a-4c7fcc155af5'],12,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:12.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bb74b9d-0e92-46cd-8594-5d0573947292,269,,"[5.3, 41.8]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Sportiello,7157.0,Goalkeeper,16,Atalanta,228,"['1bcedc92-d2ad-4793-962e-0cf9b5229c94', '537e9707-661c-4322-8ce8-6f3db20a7e0b']",15,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:15.699,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8569d31b-9d21-43cc-8d34-feae1c0cabaf,271,,"[7.7, 17.1]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Masiello,6992.0,Center Back,16,Atalanta,228,['9089982d-e4d4-4e91-b558-b0737d1f4575'],18,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:18.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e83b3d3-a35b-4ff8-b5e2-71b6210c6c76,274,,"[49.6, 22.0]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alejandro Darío Gómez,7006.0,Left Wing,16,Atalanta,228,['df766b76-b2c2-495a-8622-fcbda9ab0ad1'],22,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:22.316,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e187d2c-90f4-4d6c-bf78-dbcb9277b2cd,277,,"[38.5, 27.8]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marten de Roon,6994.0,Left Defensive Midfield,16,Atalanta,228,['c7a21625-c690-4a5b-90e3-bb2f895fd1ab'],24,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:24.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e12973c-5718-4aed-83c0-c25d5bd6e6f0,281,,"[56.4, 4.2]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Boukary Dramé,11722.0,Left Wing Back,16,Atalanta,228,"['6b5f1168-a8f9-4a1f-b802-5a8f85298d1e', 'b8b37721-489a-4bd5-96a6-75446a625280']",26,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:26.542,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac488a2c-d8cd-4f42-b981-6fef6f121f19,284,,"[42.3, 14.9]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marten de Roon,6994.0,Left Defensive Midfield,16,Atalanta,228,['22548d72-99c2-447d-8476-fb4235f64b56'],27,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:27.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae0f5a87-8969-4207-9509-1be58c1c18ba,287,,"[40.2, 67.3]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Tolói,7002.0,Right Center Back,16,Atalanta,228,['9e7b8135-1442-4920-934f-3dee67c2a5cc'],34,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:34.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fc8b27d-16d0-48f7-b856-f7eef28f941b,290,,"[53.1, 76.3]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Conti,8657.0,Right Wing Back,16,Atalanta,228,['389037ce-3c69-43f0-8584-69abc1d898d9'],36,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:36.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8570ce40-f309-4dc3-b7e6-1ea7e2b5822d,294,,"[20.4, 45.9]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Sportiello,7157.0,Goalkeeper,16,Atalanta,228,['355b5fb3-f231-449a-8af6-f680ac5432a1'],40,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:40.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a930c841-bd43-4302-80a1-2075b4d134ed,297,,"[34.7, 16.0]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolò Cherubin,45590.0,Left Center Back,16,Atalanta,228,['fb1a6074-bc3b-4415-8285-7e83d2c400fd'],43,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:43.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2960fc4a-78ed-4f61-9833-828d9e2d6eb4,300,,"[44.2, 41.4]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marten de Roon,6994.0,Left Defensive Midfield,16,Atalanta,228,['617770ad-520e-4443-81bd-812e1d0a9edc'],47,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:47.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1d61001-b9d8-48f1-a948-ce9464991d55,303,,"[42.6, 67.6]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Tolói,7002.0,Right Center Back,16,Atalanta,228,['e18425e8-b62b-42d7-834a-b95e1b7f9e0b'],50,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:50.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585c56a-7cb5-4824-8160-6bdf90ecdb3e,307,,"[80.7, 77.8]",3879722,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Conti,8657.0,Right Wing Back,16,Atalanta,228,"['7a577beb-3b4d-4871-b8a1-8791eb6ccc76', 'b431d3ba-7050-4a84-8659-904d8f47cabf']",53,,,,,,,,,,,,,,,,,,Atalanta,228,00:06:53.825,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,becffaa8-1816-4f6e-b28a-59ba10b87ad7,315,,"[67.5, 58.6]",3879722,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luca Toni,20252.0,Left Center Forward,17,Hellas Verona,226,['d9998c18-5b5a-43db-863f-d964b84ac21c'],31,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:07:31.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69f120a0-3534-4384-af02-5dfceb3ee38c,319,,"[75.9, 47.0]",3879722,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Artur Ioniţă,7949.0,Left Defensive Midfield,18,Hellas Verona,226,['30f6ee85-b73d-405e-890b-dad9c87bdb72'],46,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:07:46.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0fbf7a3-8e15-4c93-9d94-e0e76a5c787b,321,,"[67.0, 55.0]",3879722,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Marrone,31572.0,Right Defensive Midfield,18,Hellas Verona,226,['f06becf2-fda2-4c17-b408-87e90d866edf'],47,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:07:47.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e28dd9ef-486f-4612-ac17-d05af586a5aa,324,,"[79.1, 74.6]",3879722,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eros Pisano,11342.0,Right Back,18,Hellas Verona,226,['abd867d6-fa8d-4586-9aa1-d330ae4f88a4'],49,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:07:49.099,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81d35881-4c59-4837-8440-7f51d561bcac,328,,"[84.5, 59.3]",3879722,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Toni,20252.0,Left Center Forward,18,Hellas Verona,226,['6e273e8d-878f-4e18-bc21-a3b8d5138a8b'],51,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:07:51.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f27e45b7-f409-4c98-b6ad-42c2da2cfd86,332,,"[92.4, 67.0]",3879722,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giampaolo Pazzini,6686.0,Right Center Forward,19,Hellas Verona,226,"['4cae69b8-6c7f-47f4-8883-4554d3da989d', '849d89b2-dde1-47b2-b19d-fa180a5d8678']",58,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:07:58.821,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b17cca26-af04-46dc-9672-a7036fb57d4f,336,,"[95.1, 76.1]",3879722,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eros Pisano,11342.0,Right Back,19,Hellas Verona,226,"['51960ff0-93eb-4f1b-9c43-876665e1c79f', 'd0e04608-2cdc-44a4-8b75-b67d36c7c96f']",0,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:08:00.591,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63d3ac4a-f664-4dc6-b5c6-1117614d209c,344,,"[31.8, 3.1]",3879722,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Darío Gómez,7006.0,Left Wing,19,Hellas Verona,226,['6ec94f8c-1870-4cc7-822c-6b1fd5e4371a'],4,,,,,,,,,,,,,,,,,,Atalanta,228,00:08:04.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c85e5ab3-7261-4f88-b71c-4a4050f06b8e,348,,"[103.2, 75.0]",3879722,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paweł Wszołek,11339.0,Right Midfield,20,Hellas Verona,226,['f81b99f6-2f8a-438b-8dc2-652944742b78'],10,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:08:10.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e6987d5-15f1-45e2-841a-52586be48529,352,,"[7.5, 27.3]",3879722,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Masiello,6992.0,Center Back,20,Hellas Verona,226,['ffddf6dd-beb9-4506-ad11-c89f496f7457'],14,,,,,,,,,,,,,,,,,,Atalanta,228,00:08:14.910,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48010ad4-4c1f-4643-b9bd-f2310aa89a1f,356,,"[49.8, 21.8]",3879722,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Borriello,8871.0,Center Forward,20,Hellas Verona,226,['9287bb44-ee3a-4d70-9171-937a1a52157c'],20,,,,,,,,,,,,,,,,,,Atalanta,228,00:08:20.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a60ec28-8cd1-4567-a240-1c8312363a1f,360,,"[17.6, 42.7]",3879722,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierluigi Gollini,8274.0,Goalkeeper,20,Hellas Verona,226,['1fee409e-c5b9-4564-88d5-ed9ab6126b96'],24,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:08:24.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78d5d262-6fa1-4457-8a92-e33987564076,363,,"[33.0, 8.3]",3879722,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michelangelo Albertazzi,386650.0,Left Back,20,Hellas Verona,226,['a898fae4-17a1-4f95-bf2e-73817733d345'],29,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:08:29.605,Ball Receipt*,
