50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.152059,,,,,,,,,,,,,9caea72c-5870-4e99-b4da-4ab5940edf44,14,,"[36.7, 63.8]",3879733,0,,,,-1.5582447,,Right Foot,,,,"[37.0, 39.9]",,Ground Pass,,23.901882,,,,Leonardo Bonucci,7173.0,,,,,,,1,From Kick Off,Andrea Barzagli,6943.0,Right Center Back,2,Juventus,224,['f8e501cf-9dde-4f90-950b-17d0492c9b5a'],8,,,,,,,,,,,,,,,,,Juventus,224,00:00:08.105,Pass,
,,,,,,,,,,,,,,,,,,1.511058,,,,,,,,,,,,,513ce371-bd39-420f-8671-52447d9abfd8,17,,"[49.7, 26.7]",3879733,0,,,,-0.84809613,,Right Foot,,,,"[70.6, 3.0]",,Low Pass,,31.59905,,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Center Back,2,Juventus,224,['51798ea0-72ca-43a0-ae13-df0703621082'],11,,,,,,,,,,,,,,,,,Juventus,224,00:00:11.676,Pass,
,,,,,,,,,,,,,,,,,,1.921974,,,,,,,,,,,,,cf796daf-3517-4754-8416-333a37928744,20,,"[63.4, 4.2]",3879733,0,,,,2.822675,,Left Foot,,,,"[42.2, 11.2]",,Ground Pass,,22.32577,,,,Giorgio Chiellini,6954.0,,,,,,,1,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Wing Back,2,Juventus,224,['1fa6ee78-8190-4758-899b-a0ebc787ba90'],14,,,,,,,,,,,,,,,,,Juventus,224,00:00:14.397,Pass,
,,,,,,,,,,,,,,,,,,2.916479,,,,,,,,,,,,,0f67e523-a23e-4050-b05b-feee8529a309,23,,"[42.2, 11.2]",3879733,0,,,,2.544705,,Left Foot,,,,"[13.8, 30.5]",,Ground Pass,,34.3373,,,,Gianluigi Buffon,6949.0,,,,,,,1,From Kick Off,Giorgio Chiellini,6954.0,Left Center Back,2,Juventus,224,['97594a7b-084f-496b-8606-0c88e16c7f86'],16,,,,,,,,,,,,,,,,,Juventus,224,00:00:16.508,Pass,
,,,,,,,,,,,,,,,,,,1.860899,,,,,,,,,,,,,441dafff-5477-480f-b3e8-1fb36932991e,26,,"[14.5, 36.5]",3879733,0,,,,0.45215386,,Right Foot,,,,"[28.5, 43.3]",,Ground Pass,,15.564061,,,,Leonardo Bonucci,7173.0,,,,,,,1,From Kick Off,Gianluigi Buffon,6949.0,Goalkeeper,2,Juventus,224,['df85745b-16cf-4b24-bbd6-d8682c237ac0'],20,,,,,,,,,,,,,,,,,Juventus,224,00:00:20.818,Pass,
,,,,,,,,,,,,,,,,,,1.661872,,,,,,,,,,,,,48bc3bea-94cd-4fb4-aa7e-c980bd3b5899,29,,"[35.9, 45.6]",3879733,0,,,,-0.39621446,,Right Foot,,,,"[70.8, 31.0]",,Low Pass,,37.830807,,,,Álvaro Borja Morata Martín,3477.0,,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Center Back,2,Juventus,224,['a72c24d8-c4a4-4ce7-a795-d0fbb424f5fd'],25,,,,,,,,,,,,,,,,,Juventus,224,00:00:25.403,Pass,
,,,,,,,,,,,,,,,,,,2.068946,,,,,,,,,,,,,bec34167-d0ee-4473-94c6-f609d229b097,33,,"[86.1, 17.0]",3879733,0,,,,-0.6015988,,Right Foot,,,,"[104.6, 4.3]",,Ground Pass,,22.439697,,,,Paul Pogba,20004.0,,,,,,,1,From Kick Off,Álvaro Borja Morata Martín,3477.0,Right Center Forward,2,Juventus,224,['13859649-5110-4bfd-82b6-d421c1800954'],30,,,,,,,,,,,,,,,,,Juventus,224,00:00:30.266,Pass,
,,,,,,,,,,,,,,,,,,1.212032,,,,,,,,,,,,,538a6012-1192-4a33-aa1c-644d9e94627b,36,,"[104.8, 5.1]",3879733,0,,,,2.2655346,,Right Foot,,,,"[98.8, 12.3]",,Ground Pass,,9.372299,,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Kick Off,Paul Pogba,20004.0,Left Center Midfield,2,Juventus,224,['e42aa3df-4f26-4e1d-bcdb-bcad093823a8'],33,,,,,,,,,,,,,,,,,Juventus,224,00:00:33.380,Pass,
,,,,,,,,,,,,,,,,,,0.452233,,,,,,,,,,,,,dddbcf8c-1b43-4e65-80d8-4c1784153a1b,39,,"[98.8, 12.3]",3879733,0,,,,0.9467733,,Right Foot,,,,"[106.0, 22.3]",,Ground Pass,,12.322337,,,,Álvaro Borja Morata Martín,3477.0,,,,,,,1,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Wing Back,2,Juventus,224,['8a36fa3a-8b2e-474e-a3e0-cc9d13055fb5'],34,,,,,,,,,,,,,,,,,Juventus,224,00:00:34.829,Pass,
,,,,,,,,,,,,,,,,,,1.348739,,,,,,,,,,,,,ad723a24-8405-44ed-ad93-3b9b2747db96,41,,"[106.0, 22.3]",3879733,0,,,,2.4909658,,Right Foot,,,,"[99.3, 27.4]",,Ground Pass,,8.420214,,Incomplete,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Kick Off,Álvaro Borja Morata Martín,3477.0,Right Center Forward,2,Juventus,224,"['4a242d63-3fc4-469b-a60b-ece580061828', '9b91712a-6f1c-4f05-af7f-240014131056']",35,,,,,,,,,,,,,,,,,Juventus,224,00:00:35.281,Pass,
,,,,,,,,,,,,,,,,,,2.732102,,,,,,,,,,,,,4a242d63-3fc4-469b-a60b-ece580061828,43,,"[20.8, 52.7]",3879733,0,,,,0.0022421486,,Right Foot,,,,"[65.4, 52.8]",,Ground Pass,,44.600113,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Mirko Gori,20636.0,Center Defensive Midfield,2,Juventus,224,"['4ba3a6a5-30ea-4afc-b527-23fb154f59cf', 'ad723a24-8405-44ed-ad93-3b9b2747db96']",36,,,,,,,,,,,,,,,,,Frosinone,291,00:00:36.629,Pass,
,,,,,,,,,,,,,,,,,,1.306921,,,,,,,,,,,,,eba5ebbb-8cf1-48a4-8fb5-fc5100b94fba,46,,"[54.5, 25.5]",3879733,0,,,,-0.8596416,,Right Foot,,,,"[71.3, 6.0]",,Ground Pass,,25.73888,,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Center Back,2,Juventus,224,['95ed21cc-d0e1-4614-ba2a-a77817fed5da'],43,,,,,,,,,,,,,,,,,Juventus,224,00:00:43.897,Pass,
,,,,,,,,,,,,,,,,,,0.864516,,,,,,,,,,,,,feabf4bb-fed5-4af7-b855-a3fa89d289f4,49,,"[83.2, 5.1]",3879733,0,,,,-0.22244726,,Left Foot,,,,"[91.6, 3.2]",,Ground Pass,,8.612201,,,,Paul Pogba,20004.0,,,,,,,1,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Wing Back,2,Juventus,224,['8cfa0dcb-c1e6-4dd9-884c-4f52761882b9'],47,,,,,,,,,,,,,,,,,Juventus,224,00:00:47.415,Pass,
,,,,,,,,,,,,,,,,,,2.545965,,,,,,,,,,,,,f270d96d-1d08-44db-be15-4f744035be4d,53,,"[85.1, 4.2]",3879733,0,,,,3.0113301,,Right Foot,,,,"[62.2, 7.2]",,Ground Pass,,23.09567,,,,Giorgio Chiellini,6954.0,,,,,,,1,From Kick Off,Paul Pogba,20004.0,Left Center Midfield,2,Juventus,224,"['ea2023f1-5864-4e43-83d7-d66c3957655c', 'f97957d6-0330-4a2b-b322-4717fb4227b9']",48,,,,,,,,,,,,,,,,,Juventus,224,00:00:48.912,Pass,True
,,,,,,,,,,,,,,,,,,2.05617,,,,,,,,,,,,,8453b944-7b86-4fa8-9325-53fce276326d,56,,"[62.2, 7.2]",3879733,0,,,,2.0899425,,Left Foot,,,,"[49.0, 30.3]",,Ground Pass,,26.60545,,,,Leonardo Bonucci,7173.0,,,,,,,1,From Kick Off,Giorgio Chiellini,6954.0,Left Center Back,2,Juventus,224,['5a4a0aee-af99-445f-bfb7-8975fcfde100'],51,,,,,,,,,,,,,,,,,Juventus,224,00:00:51.925,Pass,
,,,,,,,,,,,,,,,,,,1.724198,,,,,,,,,,,,,9c7de333-aba3-4ea4-8edd-34b3f021279a,59,,"[49.9, 32.0]",3879733,0,,,,1.5763211,,Right Foot,,,,"[49.7, 68.2]",,Ground Pass,,36.200554,,,,Andrea Barzagli,6943.0,,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Center Back,2,Juventus,224,['60ad5e4c-31f6-4f56-ad48-3c75e6007511'],55,,,,,,,,,,,,,,,,,Juventus,224,00:00:55.885,Pass,
,,,,,,,,,,,,,,,,,,2.267692,,,,,,,,,,,,,5f7707fb-5c97-44ff-b02c-c45169d439ef,62,,"[50.1, 64.6]",3879733,1,,,,-1.7246104,,Right Foot,,,,"[46.1, 38.8]",,Ground Pass,,26.108236,,,,Leonardo Bonucci,7173.0,,,,,,,1,From Kick Off,Andrea Barzagli,6943.0,Right Center Back,2,Juventus,224,['79fb25c4-b10d-4ca6-a33f-9b8f9fac7518'],0,,,,,,,,,,,,,,,,,Juventus,224,00:01:00.142,Pass,
,,,,,,,,,,,,,,,,,,1.62664,,,,,,,,,,,,,5801d623-fa9a-4502-a001-4422fc9170c4,65,,"[47.7, 37.7]",3879733,1,,,,-1.4750897,,Right Foot,,,,"[50.1, 12.7]",,Ground Pass,,25.114935,,,,Giorgio Chiellini,6954.0,,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Center Back,2,Juventus,224,['44dbea74-6930-4252-a67f-b94b116a50be'],3,,,,,,,,,,,,,,,,,Juventus,224,00:01:03.805,Pass,
,,,,,,,,,,,,,,,,,,1.204739,,,,,,,,,,,,,8f8b9860-3031-4193-86be-4387b4792d82,68,,"[50.5, 12.7]",3879733,1,,,,-0.46603996,,Left Foot,,,,"[67.2, 4.3]",,Ground Pass,,18.693583,,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Kick Off,Giorgio Chiellini,6954.0,Left Center Back,2,Juventus,224,['7108d28b-4b29-4482-9ced-5b80bc9ea867'],6,,,,,,,,,,,,,,,,,Juventus,224,00:01:06.060,Pass,
,,,,,,,,,,,,,,,,,,0.70875,,,,,,,,,,,,,53b2b4c1-3b90-4696-9a38-91ba85b46ac2,71,,"[70.9, 3.6]",3879733,1,,,,0.09743485,,Right Foot,,,,"[84.2, 4.9]",,Ground Pass,,13.363382,,,,Paul Pogba,20004.0,,,,,,,1,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Wing Back,2,Juventus,224,['9c112a84-e230-461d-b800-fbe5eb55a87e'],8,,,,,,,,,,,,,,,,,Juventus,224,00:01:08.623,Pass,
,,,,,,,,,,,,,,,,,,0.864172,,,,,,,,,,,,,b8fe480e-7cc6-4da7-8ff7-0f2a67498ac7,74,,"[84.2, 4.9]",3879733,1,,,,3.1415927,,Right Foot,,,,"[77.2, 4.9]",,Ground Pass,,7.0,,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Kick Off,Paul Pogba,20004.0,Left Center Midfield,2,Juventus,224,['727b32c3-6bec-4af9-a413-d3c426b54b4c'],9,,,,,,,,,,,,,,,,,Juventus,224,00:01:09.524,Pass,
,,,,,,,,,,,,,,,,,,1.651303,,,,,,,,,,,,,c5fd144f-1322-4f79-9e81-bc446cfcbefb,77,,"[77.2, 4.9]",3879733,1,,,,2.9329617,,Left Foot,,,,"[55.0, 9.6]",,Ground Pass,,22.69207,,,,Giorgio Chiellini,6954.0,,,,,,,1,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Wing Back,2,Juventus,224,['cdd258a6-8909-4c1d-aea1-35a08d87891d'],12,,,,,,,,,,,,,,,,,Juventus,224,00:01:12.612,Pass,
,,,,,,,,,,,,,,,,,,2.004663,,,,,,,,,,,,,534acfae-d204-4859-8c51-03776fc2cff0,80,,"[56.4, 26.1]",3879733,1,,,,2.3385284,,Left Foot,,,,"[42.5, 40.5]",,Ground Pass,,20.014244,,,,Leonardo Bonucci,7173.0,,,,,,,1,From Kick Off,Giorgio Chiellini,6954.0,Left Center Back,2,Juventus,224,['9ed5aac7-e237-4942-a77c-bf9776809e53'],16,,,,,,,,,,,,,,,,,Juventus,224,00:01:16.947,Pass,
,,,,,,,,,,,,,,,,,,1.666203,,,,,,,,,,,,,2261739e-3607-43f7-9b01-5b5491fe174e,83,,"[57.9, 43.9]",3879733,1,,,,0.9173288,,Right Foot,,,,"[76.2, 67.8]",,Ground Pass,,30.101496,,,,Stefano Sturaro,7013.0,,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Center Back,2,Juventus,224,['41260c26-8825-41ba-9e92-fb2526b6a300'],23,,,,,,,,,,,,,,,,,Juventus,224,00:01:23.817,Pass,
,,,,,,,,,,,,,,,,,,0.973229,,,,,,,,,,,,,10ce11a9-f871-42fb-a599-c35d43daa180,86,,"[77.4, 69.5]",3879733,1,,,,0.6415706,,Right Foot,,,,"[85.7, 75.7]",,Ground Pass,,10.36002,,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,,1,From Kick Off,Stefano Sturaro,7013.0,Right Center Midfield,2,Juventus,224,['aa85f69f-35d9-4d6c-ae27-c0160d8ce4cd'],26,,,,,,,,,,,,,,,,,Juventus,224,00:01:26.380,Pass,
,,,,,,,,,,,,,,,,,,1.124666,,,,,,,,,,,,,f764bc23-1ce9-43a2-9e39-b9e93fed393a,92,,"[90.8, 73.3]",3879733,2,,,,-0.9742953,,Left Foot,True,,,"[107.3, 49.0]",,High Pass,,29.372437,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,3,Juventus,224,['4b446434-5411-4cdb-96ff-6d46933ab61c'],2,,,,,,,,,,,,,,,,,Juventus,224,00:02:02.038,Pass,
,,,,,,,,,,,,,,,,,,1.623999,,,,,,,,,,,,,d0df3ce8-e24d-49f3-b037-6f594bf23fc1,99,,"[49.5, 73.1]",3879733,2,,,,2.9244814,,Left Foot,,,,"[42.7, 74.6]",,Ground Pass,,6.963476,,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,Recovery,1,From Free Kick,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,3,Juventus,224,['c36eb2d4-2647-4a95-a23d-221dbc03babd'],10,,,,,,,,,,,,,,,,,Juventus,224,00:02:10.386,Pass,
,,,,,,,,,,,,,,,,,,1.421224,,,,,,,,,,,,,608579a2-dd36-4a2b-b008-5f842667f5d1,103,,"[42.0, 73.5]",3879733,2,,,,-2.101205,,Right Foot,,,,"[34.2, 60.2]",,Ground Pass,,15.418495,,,,Andrea Barzagli,6943.0,,,,,,,1,From Free Kick,Juan Guillermo Cuadrado Bello,5689.0,Right Wing Back,3,Juventus,224,['48fa1924-b839-4c25-aabb-32869c5bafe4'],13,,,,,,,,,,,,,,,,,Juventus,224,00:02:13.211,Pass,
,,,,,,,,,,,,,,,,,,0.748599,,,,,,,,,,,,,595f1893-8f7c-4f81-a6fe-2191e47c9891,106,,"[34.2, 60.2]",3879733,2,,,,-1.5557599,,Right Foot,,,,"[34.4, 46.9]",,Ground Pass,,13.301504,,,,Claudio Marchisio,8294.0,,,,,,,1,From Free Kick,Andrea Barzagli,6943.0,Right Center Back,3,Juventus,224,['15c43139-96c6-4f89-9ce8-0e28656e8c0e'],15,,,,,,,,,,,,,,,,,Juventus,224,00:02:15.860,Pass,
,,,,,,,,,,,,,,,,,,1.758164,,,,,,,,,,,,,b4c87018-73d7-4e09-977f-d1cc21d1457c,109,,"[34.8, 46.9]",3879733,2,,,,-1.4358196,,Right Foot,,,,"[37.0, 30.7]",,Ground Pass,,16.3487,,,,Giorgio Chiellini,6954.0,,,,,,,1,From Free Kick,Claudio Marchisio,8294.0,Center Defensive Midfield,3,Juventus,224,['deb1d655-a377-45a6-bd73-c3f30cd75136'],18,,,,,,,,,,,,,,,,,Juventus,224,00:02:18.092,Pass,
,,,,,,,,,,,,,,,,,,1.269845,,,,,,,,,,,,,6d6a7276-3799-4945-ae04-e888ac76dc21,112,,"[37.0, 30.7]",3879733,2,,,,0.99516934,,Left Foot,,,,"[43.1, 40.1]",,Ground Pass,,11.205802,,,,Claudio Marchisio,8294.0,,,,,,,1,From Free Kick,Giorgio Chiellini,6954.0,Left Center Back,3,Juventus,224,['8933eab4-b019-42af-8199-a6b43ad94a06'],20,,,,,,,,,,,,,,,,,Juventus,224,00:02:20.192,Pass,
,,,,,,,,,,,,,,,,,,1.813576,,,,,,,,,,,,,54db7792-2971-40a7-9645-24a45aa0f824,115,,"[49.4, 34.3]",3879733,2,,,,1.5707964,,Right Foot,,,,"[49.4, 60.4]",,Ground Pass,,26.1,,,,Andrea Barzagli,6943.0,,,,,,,1,From Free Kick,Claudio Marchisio,8294.0,Center Defensive Midfield,3,Juventus,224,['62c8446b-1503-4bfb-9448-0012784ff88d'],23,,,,,,,,,,,,,,,,,Juventus,224,00:02:23.587,Pass,
,,,,,,,,,,,,,,,,,,2.472084,,,,,,,,,,,,,4aafd311-defa-457a-9cda-ede8d08fe432,118,,"[50.1, 53.0]",3879733,2,,,,-1.5973388,,Right Foot,,,,"[49.2, 19.1]",,Ground Pass,,33.911945,,,,Giorgio Chiellini,6954.0,,,,,,,1,From Free Kick,Andrea Barzagli,6943.0,Right Center Back,3,Juventus,224,['48fb0079-cdb1-4ef4-9d2d-1e786e1287ca'],26,,,,,,,,,,,,,,,,,Juventus,224,00:02:26.862,Pass,
