50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,a10524d6-ccfb-4b87-ad0d-d82767dea6bd,3040,,"[56.7, 49.6]",3879749,79,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mattia Cassani,387417.0,Right Back,165,Sampdoria,234,['d4765e9a-66df-41b2-86d9-c2043ebaaa86'],39,,,,,,,,,,,,,,,,,Sampdoria,234,00:34:39.138,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,88d21e0f-b8bf-42f7-bdd3-d66a379c514d,3043,,"[78.3, 56.2]",3879749,79,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabio Quagliarella,7011.0,Left Center Forward,165,Sampdoria,234,['e2509e30-8735-42d3-ab9c-dedca3f93371'],41,,,,,,,,,,,,,,,,,Sampdoria,234,00:34:41.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5b9d951d-7b26-4f95-bb4a-d744b545567a,3052,,"[57.6, 51.1]",3879749,79,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Gabriel Álvarez,8875.0,Right Center Midfield,165,Sampdoria,234,['937da138-54ff-4234-904d-05e63dfcb9e4'],48,,,,,,,,,,,,,,,,,Sampdoria,234,00:34:48.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8651e092-4509-4e95-9785-a135cec47374,3056,,"[68.1, 10.2]",3879749,79,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matías Agustín Silvestre,7019.0,Left Center Back,165,Sampdoria,234,['6228db26-7553-4253-bbf7-72ba64929603'],54,,,,,,,,,,,,,,,,,Sampdoria,234,00:34:54.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4ac8f5a7-03a6-473f-811b-ec8e459587f1,3059,,"[92.7, 4.2]",3879749,79,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Rodolfo Pires Ribeiro,25505.0,Left Back,165,Sampdoria,234,['0d5b651b-ab70-4fa3-86ec-f839143f1e8c'],57,,,,,,,,,,,,,,,,,Sampdoria,234,00:34:57.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ed889392-4bf7-488a-bfe2-adc42bedbb91,3063,,"[84.6, 2.9]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matías Agustín Silvestre,7019.0,Left Center Back,165,Sampdoria,234,['f1e63511-2fb4-4677-833a-e2169bc795c3'],2,,,,,,,,,,,,,,,,,Sampdoria,234,00:35:02.239,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,f5612b22-cb12-4465-aa3f-23b88eb6d3eb,3068,,"[97.2, 6.4]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ricardo Gabriel Álvarez,8875.0,Right Center Midfield,165,Sampdoria,234,['888d6c07-a459-4ed5-a9a8-5aabd96f5c6d'],4,,,,,,,,,,,,,,,,,Sampdoria,234,00:35:04.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0af83e0d-9dcc-4ae6-88bf-b8c48d85aef4,3076,,"[79.0, 15.3]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nenad Krstičić,15959.0,Left Center Midfield,165,Sampdoria,234,['9614a94c-afad-4604-90ad-e94f5b99da48'],12,,,,,,,,,,,,,,,,,Sampdoria,234,00:35:12.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d0f877bb-0e6c-4a05-a1cf-cda4101bb4d6,3079,,"[73.2, 35.4]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Soriano,6759.0,Center Attacking Midfield,165,Sampdoria,234,['af8ca9f0-8c7a-43db-80a2-0d5435f6707f'],14,,,,,,,,,,,,,,,,,Sampdoria,234,00:35:14.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b44c43fe-205d-457e-9561-ab3dfa266aef,3082,,"[89.7, 44.6]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nenad Krstičić,15959.0,Left Center Midfield,165,Sampdoria,234,['e1845301-9d0b-44e2-b9ed-b2c357f82754'],18,,,,,,,,,,,,,,,,,Sampdoria,234,00:35:18.830,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,0edee3c0-db23-4b55-bee3-05626f57e1ef,3086,,"[99.1, 38.6]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Soriano,6759.0,Center Attacking Midfield,165,Sampdoria,234,['ac98b6eb-969a-44ef-8c9f-eeeae28f418a'],21,,,,,,,,,,,,,,,,,Sampdoria,234,00:35:21.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c2c9a512-4799-49a7-97c0-7e9efe8bcbd8,3089,,"[34.5, 8.1]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo D''Ambrosio,6984.0,Left Back,166,Inter Milan,238,['3e236215-4155-48bd-b93b-a2b97eb84b8e'],33,,,,,,,,,,,,,,,,,Inter Milan,238,00:35:33.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,76381f3c-148f-4c47-9dfc-8467d564e424,3092,,"[82.4, 9.8]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,166,Inter Milan,238,"['2388fa04-b87f-41ba-80cc-8a6302268c08', '6298de33-4144-4945-a037-ea14244a7ba8']",39,,,,,,,,,,,,,,,,,Inter Milan,238,00:35:39.168,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,d792a1ca-7c15-401f-93f2-2e818351efed,3095,,"[68.5, 20.5]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Left Center Midfield,166,Inter Milan,238,['8be90027-82c1-4c2a-a6dc-6cebcd51867a'],41,,,,,,,,,,,,,,,,,Inter Milan,238,00:35:41.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,cb0ea7bf-98e6-4776-aeb5-8b18b940bdb0,3098,,"[69.6, 43.6]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Right Center Midfield,166,Inter Milan,238,['444bac71-1ff7-4f02-9ecb-65b3c2ed3184'],44,,,,,,,,,,,,,,,,,Inter Milan,238,00:35:44.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d081d126-a110-4d89-8411-2df7363b7c47,3101,,"[78.5, 76.7]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Right Back,166,Inter Milan,238,['184d79d4-a8fe-48de-8ced-38e3db6bbc87'],47,,,,,,,,,,,,,,,,,Inter Milan,238,00:35:47.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4cf644a6-dced-45ff-b34a-71a0442a476f,3104,,"[82.4, 71.8]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Right Wing,166,Inter Milan,238,['31b4f7f3-16ce-4f91-8113-4548d5165482'],50,,,,,,,,,,,,,,,,,Inter Milan,238,00:35:50.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,938dbacc-275d-406a-a0da-9ee7d9a8bc66,3108,,"[69.1, 69.7]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Right Center Midfield,166,Inter Milan,238,['ecca8b2e-c044-4ac9-b640-37785cd2f7ba'],53,,,,,,,,,,,,,,,,,Inter Milan,238,00:35:53.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,24253b42-dce2-40bc-9762-818486b57b4b,3112,,"[57.4, 10.4]",3879749,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo D''Ambrosio,6984.0,Left Back,166,Inter Milan,238,['7fc8ccc8-6228-4211-aab4-d6036b782d14'],58,,,,,,,,,,,,,,,,,Inter Milan,238,00:35:58.329,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8e24a9f7-8ce3-450b-8096-b5b96c9bba13,3115,,"[79.0, 8.1]",3879749,81,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adem Ljajić,5587.0,Left Wing,166,Inter Milan,238,['501bd302-e785-4b04-913f-252b76f021c0'],4,,,,,,,,,,,,,,,,,Inter Milan,238,00:36:04.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6dab8a4f-ffe9-4c30-a34c-3497f150bfb9,3120,,"[84.3, 19.4]",3879749,81,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,166,Inter Milan,238,"['27de35fe-30f0-464d-9e02-d5aae04560bd', '5fd40ead-d167-4751-88b5-8d3cff2dbe44', '69929442-abcc-4d16-8741-fb63d11eb834']",5,,,,,,,,,,,,,,,,,Inter Milan,238,00:36:05.055,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,6bcbf994-b09c-4a2e-994d-d6a09e699ba0,3124,,"[78.8, 10.4]",3879749,81,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adem Ljajić,5587.0,Left Wing,166,Inter Milan,238,"['06b13e3a-de3b-4326-86ea-1848a69e2ba6', 'fb084f72-b210-499d-8b66-ea9be76802a5']",6,,,,,,,,,,,,,,,,,Inter Milan,238,00:36:06.224,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,196ecbc4-6d85-48fb-9090-fe63fd1ed32a,3127,,"[97.8, 22.4]",3879749,81,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Left Center Midfield,166,Inter Milan,238,['a87b8b86-d12a-4c5d-8bf3-b6697fbfedbc'],7,,,,,,,,,,,,,,,,,Inter Milan,238,00:36:07.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4a12701b-f19d-4876-9f26-afd657599875,3129,,"[42.8, 34.6]",3879749,81,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nenad Krstičić,15959.0,Left Center Midfield,167,Sampdoria,234,['6f16a627-ec33-43c5-b508-d9c48d516380'],21,,,,,,,,,,,,,,,,,Sampdoria,234,00:36:21.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,32395b64-c666-4819-9b1d-833fc755b82b,3131,,"[55.5, 35.4]",3879749,81,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Soriano,6759.0,Center Attacking Midfield,167,Sampdoria,234,['1be6f1a6-3a8a-4ab4-8724-185b463f847d'],22,,,,,,,,,,,,,,,,,Sampdoria,234,00:36:22.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,108173df-e302-4301-866f-185c09cf58e9,3134,,"[48.0, 45.5]",3879749,81,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Lucas Martins,16586.0,Center Defensive Midfield,167,Sampdoria,234,['59814519-5769-42e9-917d-90957b133539'],23,,,,,,,,,,,,,,,,,Sampdoria,234,00:36:23.870,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,02f929e5-e26a-42db-806d-9a151a7c372b,3137,,"[98.9, 40.8]",3879749,81,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabio Quagliarella,7011.0,Left Center Forward,167,Sampdoria,234,['a433fd98-8917-435b-b0bd-03cb63d5f82d'],28,,,,,,,,,,,,,,,,,Sampdoria,234,00:36:28.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,89f0f389-f4ed-45f1-8244-1de30d9d1020,3146,,"[63.4, 61.3]",3879749,82,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Felipe Melo de Carvalho,25430.0,Right Center Midfield,168,Inter Milan,238,['7496f950-d4e9-4b4d-a7f5-2b88afb516a8'],2,,,,,,,,,,,,,,,,,Inter Milan,238,00:37:02.855,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bf090bf5-b26a-4225-a3cf-85ff39b2f045,3151,,"[7.3, 35.0]",3879749,82,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Viviano,7018.0,Goalkeeper,169,Sampdoria,234,['7f89c17e-91f9-46b2-982b-52c3abf7a67d'],7,,,,,,,,,,,,,,,,,Sampdoria,234,00:37:07.971,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,55ce83e2-fb8e-470b-b03d-5673400dcbf3,3153,,"[65.1, 33.7]",3879749,82,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Soriano,6759.0,Center Attacking Midfield,169,Sampdoria,234,['d985919b-2e41-483f-82cb-510a417113ee'],12,,,,,,,,,,,,,,,,,Sampdoria,234,00:37:12.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,088788df-76e3-434a-b157-ebc767003457,3163,,"[49.0, 59.8]",3879749,82,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattia Cassani,387417.0,Right Back,169,Sampdoria,234,['e5d26a47-4a1a-4477-b157-6f0059a81d5f'],18,,,,,,,,,,,,,,,,,Sampdoria,234,00:37:18.053,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,372d6f15-a72b-436c-9723-623425e7c980,3166,,"[91.0, 60.7]",3879749,82,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,169,Sampdoria,234,['0737cef7-60d1-415f-b6f3-67a8880634ad'],20,,,,,,,,,,,,,,,,,Sampdoria,234,00:37:20.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0ccf8647-a1f5-471c-af19-6cfe6127bfbd,3170,,"[33.8, 22.2]",3879749,82,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Assane Demoya Gnoukouri,40348.0,Center Defensive Midfield,170,Inter Milan,238,['e44b13cd-1d3c-4312-85dc-487c1e124fa0'],23,,,,,,,,,,,,,,,,,Inter Milan,238,00:37:23.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,45a287eb-0d72-43d8-adc5-6163e4de8f81,3174,,"[42.8, 49.8]",3879749,82,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Melo de Carvalho,25430.0,Right Center Midfield,170,Inter Milan,238,['b992c3b2-87d3-41a4-9362-9d663cc8fecf'],26,,,,,,,,,,,,,,,,,Inter Milan,238,00:37:26.803,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,88cf16e5-80bd-4892-912c-1762329d87a9,3177,,"[90.9, 40.8]",3879749,82,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,170,Inter Milan,238,['974f8fa6-f76b-412d-a06a-4065a9ea9a1a'],30,,,,,,,,,,,,,,,,,Inter Milan,238,00:37:30.752,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c9fba482-8692-4afb-b467-f6979199dfc4,3179,,"[93.1, 40.1]",3879749,82,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabio Quagliarella,7011.0,Left Center Forward,171,Sampdoria,234,['07402b02-a2b1-4d52-adec-dc3fde6b9391'],46,,,,,,,,,,,,,,,,,Sampdoria,234,00:37:46.782,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,52c0a391-e2bd-49b2-9826-78b138a0a888,3184,,"[105.3, 36.3]",3879749,82,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,171,Sampdoria,234,['77f740e1-ed7e-4432-ba1b-f59370cc2867'],50,,,,,,,,,,,,,,,,,Sampdoria,234,00:37:50.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c88335b4-daca-495f-8bc3-d5ef815c456e,3186,,"[6.5, 41.7]",3879749,82,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samir Handanovič,7001.0,Goalkeeper,172,Inter Milan,238,['37817045-edb2-4384-b31f-389710197b0b'],51,,,,,,,,,,,,,,,,,Inter Milan,238,00:37:51.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,71698bb0-d1e1-463c-a692-7866c593789c,3189,,"[28.1, 75.0]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Right Back,172,Inter Milan,238,['d05e3cfd-959f-4a8c-b834-34b268f5d6e4'],3,,,,,,,,,,,,,,,,,Inter Milan,238,00:38:03.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a1e72cb6-a318-41ef-9aca-df763f6601c5,3192,,"[52.0, 77.6]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Right Wing,172,Inter Milan,238,['f5524145-fd39-4265-91c3-e26050a1c878'],6,,,,,,,,,,,,,,,,,Inter Milan,238,00:38:06.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bbe9c548-3b75-4266-9491-9805f41723fb,3199,,"[55.5, 2.3]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,172,Inter Milan,238,['0fd1cffb-d186-4d0a-8133-02a85ddca224'],11,,,,,,,,,,,,,,,,,Sampdoria,234,00:38:11.790,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,a6d3a124-9711-46d6-8ca1-c6b2cc11bca0,3202,,"[63.6, 12.3]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Quagliarella,7011.0,Left Center Forward,172,Inter Milan,238,['dc3d2467-bae1-42a3-b57d-0e5bd591a6ae'],12,,,,,,,,,,,,,,,,,Sampdoria,234,00:38:12.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0fcf8ab9-7fb9-437c-8592-9cb4ecda4a83,3208,,"[62.1, 66.7]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Assane Demoya Gnoukouri,40348.0,Center Defensive Midfield,172,Inter Milan,238,"['d3d7343d-a844-4ffb-89a1-396003087a1d', 'ed0aff85-d792-425a-8036-ad666dd2c09e']",16,,,,,,,,,,,,,,,,,Inter Milan,238,00:38:16.550,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,40b21b06-34bb-4afb-af2a-59baa5115f14,3211,,"[62.7, 48.3]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Left Center Midfield,172,Inter Milan,238,['4c142a8a-fcb7-4a25-9c46-74df4a0dcd43'],17,,,,,,,,,,,,,,,,,Inter Milan,238,00:38:17.971,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,7fb79436-f999-4e7e-baa1-10af031e4894,3213,,"[72.6, 56.2]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adem Ljajić,5587.0,Left Wing,172,Inter Milan,238,['3e1a9a35-e2b9-4af7-a0a5-fd3034dbc937'],18,,,,,,,,,,,,,,,,,Inter Milan,238,00:38:18.444,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,7baf529c-d5b1-4142-b694-a7b03a0eb069,3221,,"[73.4, 61.3]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adem Ljajić,5587.0,Left Wing,172,Inter Milan,238,['8b9a5400-c0a8-4fb9-b138-380431b1191c'],23,,,,,,,,,,,,,,,,,Inter Milan,238,00:38:23.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4700322c-6448-44d6-9a24-f4435e86427c,3225,,"[72.8, 62.6]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adem Ljajić,5587.0,Left Wing,172,Inter Milan,238,"['84bb6a0f-ff36-4b62-9279-667d936831d5', 'c18ba4be-5e68-482e-8c38-6c81811b3ad1']",24,,,,,,,,,,,,,,,,,Inter Milan,238,00:38:24.660,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,2a550095-7ce7-4cd1-9f76-e0f38b34ffc1,3232,,"[40.1, 13.0]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Rodolfo Pires Ribeiro,25505.0,Left Back,173,Sampdoria,234,['8855c6b5-203c-405d-b718-dec5fe10e7cd'],27,,,,,,,,,,,,,,,,,Sampdoria,234,00:38:27.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f085fb82-6414-4f05-8851-7f6802fb5410,3235,,"[49.5, 19.6]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nenad Krstičić,15959.0,Left Center Midfield,173,Sampdoria,234,['3c4d060e-0d1c-4d0a-b596-3148ed9c0da9'],28,,,,,,,,,,,,,,,,,Sampdoria,234,00:38:28.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a31b1a05-666f-46c4-bcdf-0352a4a4e038,3239,,"[55.0, 14.3]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,173,Sampdoria,234,['2f492f7a-c63a-41c1-b6b2-c80752b5e607'],29,,,,,,,,,,,,,,,,,Sampdoria,234,00:38:29.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e7d4d0fc-804f-4fe9-a2bb-eabcfdd92a92,3241,,"[35.1, 11.5]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Agustín Silvestre,7019.0,Left Center Back,173,Sampdoria,234,['870eaf0c-f08e-410d-a315-d1e561cf9432'],31,,,,,,,,,,,,,,,,,Sampdoria,234,00:38:31.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,25371f2e-4976-4b90-b75b-f60552da4cd9,3245,,"[9.3, 32.9]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Viviano,7018.0,Goalkeeper,173,Sampdoria,234,['e52dbd98-fa2b-4480-a528-b421cd3fb669'],36,,,,,,,,,,,,,,,,,Sampdoria,234,00:38:36.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e1605d92-b5ae-486f-8392-0e5edc00b057,3247,,"[28.1, 68.0]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattia Cassani,387417.0,Right Back,173,Sampdoria,234,['2885437e-9b82-4f6d-bcd0-ad9871e3e5ff'],40,,,,,,,,,,,,,,,,,Sampdoria,234,00:38:40.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5b63451d-e832-4623-953a-981abb33a95e,3250,,"[54.4, 55.8]",3879749,83,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Center Midfield,173,Sampdoria,234,['5d0cff29-4287-49d2-96dc-6b31ce47c923'],41,,,,,,,,,,,,,,,,,Sampdoria,234,00:38:41.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,63ab2940-03e3-4520-86e9-8aae49da3a77,3263,,"[109.6, 28.6]",3879749,84,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Ranocchia,7962.0,Right Center Back,174,Sampdoria,234,['230a5f7f-6954-455c-92b6-4816e7d206ae'],37,,,,,,,,,,,,,,,,,Sampdoria,234,00:39:37.722,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,184b86f3-8c23-4d5c-8c91-6d17352b1ed6,3266,,"[111.7, 42.9]",3879749,84,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lazaros Christodoulopoulos,15318.0,Right Midfield,174,Sampdoria,234,['90d70ccb-40a1-4a06-90ef-dd847e5bfa5f'],37,,,,,,,,,,,,,,,,,Sampdoria,234,00:39:37.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,fa8ce3b6-184b-4612-9322-c8e8fd594888,3279,,"[28.5, 7.9]",3879749,84,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Assane Demoya Gnoukouri,40348.0,Center Defensive Midfield,175,Inter Milan,238,"['2a1950e5-9a33-4e9b-86b3-bcddc2b03f7a', '9ef398b4-db11-420f-bd81-faa666362951']",49,,,,,,,,,,,,,,,,,Inter Milan,238,00:39:49.654,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,c99e01d9-bd63-4e5a-ac1e-6eefd4c176b2,3283,,"[28.5, 16.6]",3879749,84,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adem Ljajić,5587.0,Left Wing,175,Inter Milan,238,"['0733d762-fab4-45ae-82f2-734b5c1a7e40', 'ac8ef30e-2e3d-487b-bc8f-0fcb051f84e7']",51,,,,,,,,,,,,,,,,,Inter Milan,238,00:39:51.252,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,5f73a197-d34d-435b-95c7-bbbecdf0ac7f,3287,,"[21.0, 28.4]",3879749,84,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,175,Inter Milan,238,['79b576ce-539b-41b2-8fed-72f7d296ea9c'],53,,,,,,,,,,,,,,,,,Inter Milan,238,00:39:53.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d986656a-ecec-4367-9ee2-8ad8d6e7e9ab,3291,,"[28.1, 60.5]",3879749,84,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Right Back,175,Inter Milan,238,['89b66e5f-4f06-42b7-b2d0-28e878f83323'],56,,,,,,,,,,,,,,,,,Inter Milan,238,00:39:56.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,eb54d086-3b8a-4b78-8d66-be0dc045748f,3294,,"[38.5, 41.0]",3879749,84,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Assane Demoya Gnoukouri,40348.0,Center Defensive Midfield,175,Inter Milan,238,['7787b31e-9e74-485f-9c06-a09add2fcad6'],59,,,,,,,,,,,,,,,,,Inter Milan,238,00:39:59.581,Ball Receipt*,
