50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e82fa85-0fbd-43db-8ddb-89cefb93db1f,1918,,"[56.5, 10.6]",3879589,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Soddimo,11608.0,Left Midfield,156,Carpi,1683,['48ce31fd-3c79-4d1b-8ddb-bebbc189610c'],24,,,,,,,,,,,,,,,,Frosinone,291,00:16:24.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd1f2ad9-dcfa-4556-a2ea-a4d633e7ab6c,1922,,"[62.7, 5.5]",3879589,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Soddimo,11608.0,Left Midfield,157,Frosinone,291,"['3d4ec958-c830-46cf-9bea-022032ecf0cf', 'e805b362-8bac-4ef2-98fc-729b029ade96']",32,,,,,,,,,,,,,,,,Frosinone,291,00:16:32.369,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ad2eb86-210a-44d1-bd02-fe8c9714e414,1929,,"[74.1, 10.4]",3879589,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Dionisi,24235.0,Left Center Forward,158,Frosinone,291,"['191e8da3-83ff-4047-b2fa-ba3de8817d6c', 'e147ffb5-0b97-4f14-9d4d-b1d3718ba2d2']",40,,,,,,,,,,,,,,,,Frosinone,291,00:16:40.176,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ef8561c-305c-4569-8397-447ec35d0450,1932,,"[74.3, 2.7]",3879589,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo Soddimo,11608.0,Left Midfield,158,Frosinone,291,['a35d222a-2f1d-49c5-99cd-33618f520bc4'],40,,,,,,,,,,,,,,,,Frosinone,291,00:16:40.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d4c4466-6a97-4179-b1c1-fee165be899b,1935,,"[44.1, 62.0]",3879589,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleandro Rosi,7462.0,Right Back,158,Frosinone,291,['b6ef70ab-8142-4d3a-a17d-a9fcaba57651'],46,,,,,,,,,,,,,,,,Frosinone,291,00:16:46.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425076fe-ed6c-4702-8ac1-7d3d6723e6cf,1937,,"[40.0, 53.2]",3879589,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Modibo Diakité,174418.0,Right Center Back,158,Frosinone,291,['dff10fef-14ac-47f0-bc1b-c1a91b3e6bf0'],47,,,,,,,,,,,,,,,,Frosinone,291,00:16:47.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ef9fbd4-1eff-4a99-b9d3-bd9ec0c12e44,1939,,"[71.3, 67.5]",3879589,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Paganini,23470.0,Right Midfield,158,Frosinone,291,['20b7fd00-29a5-441c-9689-609eaf2c6fd0'],49,,,,,,,,,,,,,,,,Frosinone,291,00:16:49.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298a85a1-4b5e-4cac-9394-d10a8dd3aa9c,1943,,"[82.0, 57.3]",3879589,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Ciofani,13613.0,Right Center Forward,158,Frosinone,291,"['3f697879-3e30-41b0-bdb1-62057d924306', 'e16d491c-6284-474a-9ea0-3f0c8d8e15bf']",51,,,,,,,,,,,,,,,,Frosinone,291,00:16:51.671,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f9e5e40-9afc-4ed8-bc9e-3cf26e18970a,1946,,"[71.9, 53.2]",3879589,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yussif Raman Chibsah,9903.0,Right Defensive Midfield,158,Frosinone,291,['e7caf45c-7dcb-4971-bf6a-1817282909fe'],53,,,,,,,,,,,,,,,,Frosinone,291,00:16:53.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38c19d3a-3bc6-4948-b129-514fe21c5d99,1949,,"[96.5, 76.5]",3879589,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleandro Rosi,7462.0,Right Back,158,Frosinone,291,['33fdeb92-d47d-4aa6-b449-12da066059bb'],57,,,,,,,,,,,,,,,,Frosinone,291,00:16:57.010,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9873947b-cfd6-4823-8b69-0100ac929c4b,1952,,"[107.8, 47.2]",3879589,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Dionisi,24235.0,Left Center Forward,158,Frosinone,291,['d55f34a5-07be-4757-871c-6b96c44b737e'],1,,,,,,,,,,,,,,,,Frosinone,291,00:17:01.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550f6cf7-1333-4038-8631-e6d4802f90cb,1958,,"[73.9, 31.4]",3879589,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Borriello,8871.0,Center Forward,159,Carpi,1683,['7e59d63c-6379-42d2-b670-f38b9bd2f619'],35,,,,,,,,,,,,,,,,Carpi,1683,00:17:35.915,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc34ff42-2130-4578-81e9-607464bf8880,1963,,"[57.4, 66.3]",3879589,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mirko Gori,20636.0,Left Defensive Midfield,159,Carpi,1683,['e1ac8484-8439-4972-aa29-c9d66d20e344'],40,,,,,,,,,,,,,,,,Frosinone,291,00:17:40.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364e4b97-55c3-4562-9d0b-f2d12eb87d63,1965,,"[79.6, 19.6]",3879589,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Borriello,8871.0,Center Forward,159,Carpi,1683,['8b7e77b3-c82b-40ac-b46b-421b0e651447'],40,,,,,,,,,,,,,,,,Carpi,1683,00:17:40.671,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8542397-c10d-421f-9e8f-7a27342ee830,1976,,"[65.1, 51.7]",3879589,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Dionisi,24235.0,Left Center Forward,160,Frosinone,291,['3f94821a-ff79-4b4b-9a86-7d026ff99654'],20,,,,,,,,,,,,,,,,Frosinone,291,00:18:20.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78187ccc-ff1a-4dd3-82be-9b8311afb08e,1978,,"[65.7, 22.0]",3879589,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raffaele Bianco,352172.0,Left Defensive Midfield,160,Frosinone,291,['bab08352-06e1-44c9-8460-9e6a04bb542d'],23,,,,,,,,,,,,,,,,Carpi,1683,00:18:23.361,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b86c1fa-45b9-4d69-9701-d0fbdc189157,1981,,"[55.5, 28.6]",3879589,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Lasagna,7793.0,Center Attacking Midfield,160,Frosinone,291,['685611a4-90a6-41a8-9ae4-2207a81f9153'],25,,,,,,,,,,,,,,,,Carpi,1683,00:18:25.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfcbc838-ac03-4523-a919-7beca248732f,1985,,"[67.2, 66.7]",3879589,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mirko Gori,20636.0,Left Defensive Midfield,160,Frosinone,291,['92a59933-b885-4295-bbd6-9b530514aab1'],29,,,,,,,,,,,,,,,,Frosinone,291,00:18:29.282,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b9ac7f8-c199-4dc2-9b4b-6cbd6bf70be0,1988,,"[103.8, 34.8]",3879589,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Dionisi,24235.0,Left Center Forward,160,Frosinone,291,['161d26ae-73ff-432b-92ff-66edc4b4e2f8'],32,,,,,,,,,,,,,,,,Frosinone,291,00:18:32.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6dffdc2-ca7b-4e6a-b944-b345fa7f0ece,1992,,"[38.8, 54.5]",3879589,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryder Matos Santos,7696.0,Right Wing,161,Carpi,1683,['45090e98-0b2f-47c7-adb1-ab489866da8a'],35,,,,,,,,,,,,,,,,Carpi,1683,00:18:35.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5d02a98-b47b-45cd-8766-44621da38762,1996,,"[40.1, 46.1]",3879589,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaetano Letizia,7114.0,Right Back,161,Carpi,1683,['acdc08da-bd3f-4aa6-921f-59299fd5c449'],38,,,,,,,,,,,,,,,,Carpi,1683,00:18:38.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3859b1be-749a-4e76-b8a0-44a7360beb9c,1999,,"[37.3, 41.6]",3879589,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Marrone,31572.0,Right Defensive Midfield,161,Carpi,1683,['82269515-26b3-43ee-b122-acecd64bee2c'],41,,,,,,,,,,,,,,,,Carpi,1683,00:18:41.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2cb0d8b-a4ae-443a-b7ec-36c7438b7f90,2002,,"[35.5, 20.2]",3879589,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simone Romagnoli,7172.0,Left Center Back,161,Carpi,1683,['2f56e321-c58f-40a6-9162-52c26373daa3'],43,,,,,,,,,,,,,,,,Carpi,1683,00:18:43.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a390edee-804b-441b-960a-db5b5c50ba0c,2005,,"[48.2, 5.2]",3879589,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Back,161,Carpi,1683,['f29c69a2-3c55-4221-9d72-8af23bb8e654'],45,,,,,,,,,,,,,,,,Carpi,1683,00:18:45.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712da299-2710-4ba0-8ad7-71ddd9383d3d,2009,,"[65.0, 2.5]",3879589,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Di Gaudio,11502.0,Left Wing,161,Carpi,1683,['936e7bdc-93d2-4642-be12-2489d41f8fbd'],48,,,,,,,,,,,,,,,,Carpi,1683,00:18:48.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f73baa71-00ee-491a-972a-026a54524fe0,2013,,"[83.3, 3.5]",3879589,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Back,161,Carpi,1683,"['a7066121-28a9-4c75-bc99-783bb5984e3c', 'd3547991-f8e5-4050-b666-d813407cdafd']",51,,,,,,,,,,,,,,,,Carpi,1683,00:18:51.762,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13b42988-aa84-4975-adac-abe6445030a8,2019,,"[34.6, 76.3]",3879589,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mirko Gori,20636.0,Left Defensive Midfield,162,Frosinone,291,['399b66c6-ad46-4ea9-bcd9-24f8f00a5cea'],24,,,,,,,,,,,,,,,,Frosinone,291,00:19:24.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49924173-527d-4af9-b6ac-01ebdba9b044,2022,,"[53.7, 76.1]",3879589,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Paganini,23470.0,Right Midfield,162,Frosinone,291,['e1d99cdd-d01c-488e-a905-37bd26a86886'],26,,,,,,,,,,,,,,,,Frosinone,291,00:19:26.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eb1a73f-ae29-4fd3-95be-ed57ef365330,2030,,"[63.4, 22.3]",3879589,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Marrone,31572.0,Right Defensive Midfield,163,Carpi,1683,['92ad169e-90f1-478c-bb04-99057f18c334'],29,,,,,,,,,,,,,,,,Carpi,1683,00:19:29.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21e26c10-7497-4545-a178-d252f0a65bda,2032,,"[55.1, 43.6]",3879589,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaetano Letizia,7114.0,Right Back,163,Carpi,1683,['373de655-3b12-4c6b-a0fe-4d310f123350'],32,,,,,,,,,,,,,,,,Carpi,1683,00:19:32.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee74bc5f-e2d8-469f-a7c2-e686283a5067,2035,,"[93.6, 71.4]",3879589,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryder Matos Santos,7696.0,Right Wing,163,Carpi,1683,['8d8ee525-1e3c-481f-9e71-533ffa031b42'],35,,,,,,,,,,,,,,,,Carpi,1683,00:19:35.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0df87b6f-d8c0-47b7-8864-41f781ead860,2038,,"[96.7, 69.4]",3879589,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaetano Letizia,7114.0,Right Back,163,Carpi,1683,['e59e8cd1-568b-4e69-84d1-fdd59976d483'],40,,,,,,,,,,,,,,,,Carpi,1683,00:19:40.299,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,06cf4c7d-17c8-4655-ae9d-1135c460365c,2040,,"[105.4, 50.7]",3879589,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Borriello,8871.0,Center Forward,163,Carpi,1683,['47dfb243-c982-49ca-bcf3-4d401fa2017b'],41,,,,,,,,,,,,,,,,Carpi,1683,00:19:41.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a75b7b01-5efb-46c5-a497-131fe8ca3bb6,2043,,"[34.3, 65.1]",3879589,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Paganini,23470.0,Right Midfield,164,Frosinone,291,['fa8ad1af-3397-4bf6-bd5b-50a39ddf0dee'],46,,,,,,,,,,,,,,,,Frosinone,291,00:19:46.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51013ebd-cf5b-4ac3-b38e-475608f095ad,2047,,"[81.4, 34.7]",3879589,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Dionisi,24235.0,Left Center Forward,164,Frosinone,291,['f81527d9-8e8e-4876-8617-5e3e0d51ea31'],54,,,,,,,,,,,,,,,,Frosinone,291,00:19:54.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4b31dd6-6221-4871-bf64-1c5843d39696,2050,,"[89.9, 40.7]",3879589,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussif Raman Chibsah,9903.0,Right Defensive Midfield,164,Frosinone,291,['18e97fae-537d-47a7-a245-0de1691fda68'],58,,,,,,,,,,,,,,,,Frosinone,291,00:19:58.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0cee0d7-b758-418f-947e-e6d0d5766551,2053,,"[100.6, 14.8]",3879589,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danilo Soddimo,11608.0,Left Midfield,164,Frosinone,291,['d1b2b761-3f4d-470b-80ac-bf76ac0b2e7c'],0,,,,,,,,,,,,,,,,Frosinone,291,00:20:00.671,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,642cb46c-db3b-4fe5-b7b8-521f6c842c9c,2056,,"[111.2, 39.7]",3879589,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Dionisi,24235.0,Left Center Forward,164,Frosinone,291,['53eb703a-45f8-4884-9c60-a0fe58af9784'],2,,,,,,,,,,,,,,,,Frosinone,291,00:20:02.686,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a918110-ed30-4851-8cea-ed8dbc944207,2063,,"[69.5, 21.4]",3879589,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kevin Lasagna,7793.0,Center Attacking Midfield,165,Carpi,1683,['1153b1ed-36c7-4032-b62e-7803e0adc3c6'],34,,,,,,,,,,,,,,,,Carpi,1683,00:20:34.436,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfb855c8-bde9-4f42-8fa9-d7e1bdef14d9,2066,,"[62.9, 76.3]",3879589,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mirko Gori,20636.0,Left Defensive Midfield,165,Carpi,1683,['f67f080d-4c3f-4991-bc58-42e04768624f'],37,,,,,,,,,,,,,,,,Frosinone,291,00:20:37.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92082322-8186-490f-8e31-89b46a198a42,2068,,"[87.5, 4.7]",3879589,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Lasagna,7793.0,Center Attacking Midfield,166,Carpi,1683,['eb2b7d3d-8f01-4c62-9f5d-abec507b7514'],48,,,,,,,,,,,,,,,,Carpi,1683,00:20:48.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7149028-9351-4250-9a75-282a8ccc5e68,2070,,"[81.0, 12.3]",3879589,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Borriello,8871.0,Center Forward,166,Carpi,1683,['f3d60247-6a9a-4adb-a078-b46070441445'],49,,,,,,,,,,,,,,,,Carpi,1683,00:20:49.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a77275d5-95d6-4b4f-858e-0fb02f4d6a34,2074,,"[79.8, 22.9]",3879589,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Marrone,31572.0,Right Defensive Midfield,166,Carpi,1683,"['42eb2dcb-03ad-456b-9c6d-7e4828461e7b', '962c56a2-f4e7-4287-9f7f-8b8be4ea38ff']",51,,,,,,,,,,,,,,,,Carpi,1683,00:20:51.725,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a9b933b-e9bb-4552-ad89-31aa42c790f9,2084,,"[47.7, 39.7]",3879589,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yussif Raman Chibsah,9903.0,Right Defensive Midfield,167,Frosinone,291,['3dcc7173-5886-42e3-a324-7d3918e0b5f6'],49,,,,,,,,,,,,,,,,Frosinone,291,00:21:49.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b79ebe5-59d7-468d-bc23-7e41a031d543,2086,,"[43.3, 63.7]",3879589,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Modibo Diakité,174418.0,Right Center Back,167,Frosinone,291,['17bea3a3-96d5-4c0f-a40f-2823a0b6c384'],53,,,,,,,,,,,,,,,,Frosinone,291,00:21:53.765,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278b32df-2ffa-4f33-96a1-fa06f46a5555,2088,,"[57.4, 67.4]",3879589,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mirko Gori,20636.0,Left Defensive Midfield,167,Frosinone,291,['51554aa1-7a1a-46fc-b616-4b70167ab12c'],55,,,,,,,,,,,,,,,,Frosinone,291,00:21:55.779,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,07f979dc-8fad-4999-8a1f-7af4ac224731,2091,,"[76.9, 77.0]",3879589,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luca Paganini,23470.0,Right Midfield,167,Frosinone,291,['4979b268-7033-42ec-962b-d2749f9fdcb2'],59,,,,,,,,,,,,,,,,Frosinone,291,00:21:59.024,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d481775c-2607-4a8e-807c-5a68c41335ad,2093,,"[71.0, 9.3]",3879589,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Borriello,8871.0,Center Forward,168,Carpi,1683,['aed6abe1-bd36-4667-afe6-97d854b321ba'],16,,,,,,,,,,,,,,,,Carpi,1683,00:22:16.329,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4834f197-271c-4843-b7ca-47977a54d8ed,2100,,"[59.0, 72.9]",3879589,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Ciofani,13613.0,Right Center Forward,169,Frosinone,291,['d8803308-b660-4934-819c-f1c14a917a47'],22,,,,,,,,,,,,,,,,Frosinone,291,00:22:22.339,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,18e1b1a1-6fe6-411f-aa2b-13cd05f92811,2102,,"[83.0, 14.5]",3879589,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Lasagna,7793.0,Center Attacking Midfield,169,Frosinone,291,['05c5e2c1-14bf-49bc-b58e-1e2bc19fb023'],24,,,,,,,,,,,,,,,,Carpi,1683,00:22:24.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810d5348-14eb-4556-b87a-eaecd8865502,2104,,"[26.1, 65.1]",3879589,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleandro Rosi,7462.0,Right Back,169,Frosinone,291,['eb87642f-5275-4ef9-a83b-df21b8c481fe'],24,,,,,,,,,,,,,,,,Frosinone,291,00:22:24.691,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,59a3add6-da39-4188-bf4b-d5e3fdb0dd94,2107,,"[53.5, 69.8]",3879589,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Dionisi,24235.0,Left Center Forward,169,Frosinone,291,['384cb69e-7df8-4fbe-bad8-9529cb8bc7ef'],29,,,,,,,,,,,,,,,,Frosinone,291,00:22:29.592,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc7b917d-2e12-409f-86e3-cb74bd524e65,2114,,"[73.3, 75.3]",3879589,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Paganini,23470.0,Right Midfield,169,Frosinone,291,"['7683d322-8fe4-48ff-aec3-3b67d5c6d17c', 'b92e21ba-bd8c-44f1-b6e9-d8f0f84e66a6']",34,,,,,,,,,,,,,,,,Frosinone,291,00:22:34.153,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dd73d05-01ef-453b-8fbc-25be029b8fa5,2121,,"[110.2, 53.1]",3879589,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Ciofani,13613.0,Right Center Forward,169,Frosinone,291,['ef4f1181-6bf7-477d-937c-178baa5fdbb8'],43,,,,,,,,,,,,,,,,Frosinone,291,00:22:43.258,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdc82b98-541c-4b36-9cb4-a578962c451a,2125,,"[99.1, 25.7]",3879589,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Borriello,8871.0,Center Forward,169,Frosinone,291,['246ee145-182a-4b98-995d-ebadc1453b4d'],3,,,,,,,,,,,,,,,,Carpi,1683,00:23:03.531,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edbc7091-a8ca-43c5-ae2e-811d750df244,2129,,"[51.5, 60.1]",3879589,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Paganini,23470.0,Right Midfield,169,Frosinone,291,['eeaee735-13ff-4ead-a05e-6052562c60c1'],6,,,,,,,,,,,,,,,,Frosinone,291,00:23:06.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46429691-8716-49c3-bfe1-83a3f821f06e,2134,,"[69.2, 11.4]",3879589,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Back,170,Carpi,1683,['4f4aa73e-af51-415b-b253-fb1403f5b1d8'],9,,,,,,,,,,,,,,,,Carpi,1683,00:23:09.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a43f70f-06de-4f35-be2a-0e372dcb2385,2139,,"[63.4, 13.0]",3879589,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffaele Bianco,352172.0,Left Defensive Midfield,170,Carpi,1683,['81915e8e-3c2c-4910-8f99-76ac69f48688'],13,,,,,,,,,,,,,,,,Carpi,1683,00:23:13.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734edf66-686f-4059-8b79-1ec0b3c84ca3,2142,,"[71.3, 54.6]",3879589,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaetano Letizia,7114.0,Right Back,170,Carpi,1683,['c0d04771-8825-4cfb-859c-0413e6601eb5'],19,,,,,,,,,,,,,,,,Carpi,1683,00:23:19.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac93fc33-1273-4de4-920b-0394bccbf8ae,2145,,"[88.4, 57.6]",3879589,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryder Matos Santos,7696.0,Right Wing,170,Carpi,1683,['aed26d44-af17-4433-abd0-9b14e30e5d67'],23,,,,,,,,,,,,,,,,Carpi,1683,00:23:23.649,Ball Receipt*,
