50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[55.5, 23.2]",,,,,,,,,,,,1.152514,,,,,,,,,,,,,eb3d086c-546a-4a61-9177-fd1b402ebd98,1704,,,"[52.6, 25.2]",3879618,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgio Chiellini,6954.0,Left Center Back,90,Juventus,224,"['ab57f130-2535-4fe7-9d69-91fe2731f55c', 'cef1ace0-0f0c-473b-8a05-a772429ad201']",7,,,,,,,,,,,,,,,,,,Juventus,224,00:43:07.491,Carry,
,,,,"[100.3, 50.2]",,,,,,,,,,,,3.060321,,,,,,,,,,,,,b24e8a0e-f307-495d-b882-8c52087d7f17,1707,,,"[79.8, 46.3]",3879618,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,90,Juventus,224,"['4590d0d4-56d8-4efa-a7b4-525470a9bc5e', '5e099613-2a94-4ef5-9cb2-5290d8365c11']",10,,,,,,,,,,,,,,,,,,Juventus,224,00:43:10.315,Carry,
,,,,"[109.0, 61.2]",,,,,,,,,,,,0.940608,,,,,,,,,,,,,a8d3b2bd-a510-4e61-ab4d-5140066b6d8d,1710,,,"[108.1, 61.2]",3879618,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefano Sturaro,7013.0,Right Center Midfield,90,Juventus,224,"['096265b0-8c27-48b4-a0d8-e586a07e4342', 'ed7240f5-6c51-4534-b8e6-1789157914f9']",14,,,,,,,,,,,,,,,,,,Juventus,224,00:43:14.791,Carry,
,,,,"[69.9, 59.9]",,,,,,,,,,,,2.782632,,,,,,,,,,,,,9c4eeb53-7cab-4f6d-94ff-2a5eb99a240b,1715,,,"[69.9, 56.0]",3879618,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Barzagli,6943.0,Right Center Back,90,Juventus,224,"['88c74018-e23f-41a5-9eff-782c50142b54', '940eacfc-0d58-4383-9765-11f82cbdebed']",18,,,,,,,,,,,,,,,,,,Juventus,224,00:43:18.982,Carry,
,,,,"[84.2, 77.1]",,,,,,,,,,,,1.019891,,,,,,,,,,,,,391f1f8f-0d67-4457-9cbb-b7b53266cb70,1718,,,"[83.1, 77.9]",3879618,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephan Lichtsteiner,5541.0,Right Back,90,Juventus,224,"['124cb9f0-c461-4677-a5d0-823264ea1dcf', 'cfb438ac-2b52-4fc3-af69-b3b4ce4deefa']",23,,,,,,,,,,,,,,,,,,Juventus,224,00:43:23.115,Carry,
,,,,"[94.9, 71.9]",,,,,,,,,,,,0.287736,,,,,,,,,,,,,0ac86a2b-417a-4ac3-9d07-7ca116d53b03,1723,,,"[94.9, 71.9]",3879618,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,90,Juventus,224,"['4b4eab3d-eb29-4e30-a90e-c4baeddf6517', '5649a64e-5466-47f4-9516-1aa363def395']",26,,,,,,,,,,,,,,,,,,Juventus,224,00:43:26.287,Carry,
,,,,"[6.8, 2.8]",,,,,,,,,,,,1.954663,,,,,,,,,,,,,906f0871-a361-4dce-919d-0e65a66cadbb,1727,,,"[9.9, 10.3]",3879618,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luca Antonelli,8874.0,Left Back,90,Juventus,224,"['29774ddc-43db-4e7e-88f3-52c7c79435dd', '3b7eba24-7aa7-451a-adb1-0ea287ada2a3', '60dc8cb6-9353-4ae2-833e-87c0ea99b84e']",28,,,,,,,,,,,,,,,,,,AC Milan,243,00:43:28.479,Carry,True
,,,,"[84.2, 75.2]",,,,,,,,,,,,1.330611,,,,,,,,,,,,,bd13bd3a-9997-4782-bf3a-c5cbee6b5fec,1732,,,"[85.6, 66.5]",3879618,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Marchisio,8294.0,Center Defensive Midfield,90,Juventus,224,"['82dadf4b-6af4-4054-b2fe-2115f47ad7bd', 'a430c316-3b30-44a6-b692-88ae5454ae5f']",31,,,,,,,,,,,,,,,,,,Juventus,224,00:43:31.835,Carry,
,,,,"[99.9, 69.8]",,,,,,,,,,,,0.334843,,,,,,,,,,,,,8e33d11d-645b-4147-b336-038c854dd2a3,1735,,,"[99.2, 70.7]",3879618,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,90,Juventus,224,"['6a9bdbf6-889d-4c79-9676-2d07b369b1b9', '8d4488be-7f0c-4d5b-8553-ead22fb7ac95']",34,,,,,,,,,,,,,,,,,,Juventus,224,00:43:34.455,Carry,
,,,,"[105.6, 77.1]",,,,,,,,,,,,1.824617,,,,,,,,,,,,,8492e3f4-9676-456b-a9f4-b400adffd716,1741,,,"[100.9, 76.3]",3879618,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,90,Juventus,224,"['080eee89-b2a7-4a46-a787-2e26d162513f', '2fccfb58-2892-49a6-abe8-7a2bb56bef7f', 'ed6421a5-49b3-4b34-8858-eafed6f7b7d3']",38,,,,,,,,,,,,,,,,,,Juventus,224,00:43:38.331,Carry,True
,,,,"[109.2, 76.0]",,,,,,,,,,,,0.756251,,,,,,,,,,,,,f04a8a60-5257-4fda-8b95-b8839bf90f00,1746,,,"[107.7, 76.9]",3879618,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephan Lichtsteiner,5541.0,Right Back,90,Juventus,224,"['41e6ef7f-f747-4c6f-8b52-8ae528e7a401', '66088880-0b62-4b58-aa1c-ba9b9ce3efe4', 'ce5312e7-453b-40a4-b0f9-bc735ce05826']",41,,,,,,,,,,,,,,,,,,Juventus,224,00:43:41.311,Carry,True
,,,,"[59.0, 20.5]",,,,,,,,,,,,1.772225,,,,,,,,,,,,,f1db1157-ec8e-43a4-ab05-302f9704829e,1758,,,"[59.2, 18.6]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Mandžukić,5472.0,Right Center Forward,93,Juventus,224,"['6547f623-01b9-4b33-81d2-e00d19ef2a8a', '7ea68f1c-5466-4b09-a789-a91556478ca0', 'ada3f459-5f6c-4976-8dbe-4dfb60cec699']",0,,,,,,,,,,,,,,,,,,Juventus,224,00:45:00.120,Carry,True
,,,,"[50.1, 25.2]",,,,,,,,,,,,0.192024,,,,,,,,,,,,,98ba975b-43e5-4fd3-a870-2c714398b598,1762,,,"[51.5, 23.2]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,93,Juventus,224,"['8a2af414-37d9-4df6-82fe-ba7582c3eb84', 'b748310c-c817-4e04-8dac-2199da0ec7f7']",2,,,,,,,,,,,,,,,,,,Juventus,224,00:45:02.585,Carry,
,,,,"[111.5, 63.5]",,,,,,,,,,,,2.492008,,,,,,,,,,,,,2f152573-e8b3-4516-b910-582a3fe2afa4,1767,,,"[115.2, 69.3]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessio Cerci,7702.0,Right Wing,93,Juventus,224,"['3b7872a8-5dd6-49b8-90f1-09f5387cc5a3', '75091427-3d5f-48f6-bbb2-90b724b11a58', '7cd74a19-ec29-4417-b250-d32cb7e1a8f5']",8,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:08.170,Carry,True
,,,,"[30.7, 5.0]",,,,,,,,,,,,1.449551,,,,,,,,,,,,,47b1d987-6048-4258-ada7-ff44781dfd37,1772,,,"[17.5, 6.2]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,93,Juventus,224,"['59746b60-090d-4c9b-8a74-b395dd5cea77', 'd0c31212-841b-464b-8baa-6385bdcc6d53']",13,,,,,,,,,,,,,,,,,,Juventus,224,00:45:13.765,Carry,
,,,,"[51.5, 38.9]",,,,,,,,,,,,4.827987,,,,,,,,,,,,,843e39e3-a766-41e6-8201-e3e6120aa473,1775,,,"[34.6, 19.7]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Back,93,Juventus,224,"['6772a247-70c2-4eb6-9b95-f46aea79094d', 'f8026c65-d8f7-4ee7-9d0b-7b4c37a74172', 'fe80dbc9-49cf-436e-a5a1-9d225f44595c']",16,,,,,,,,,,,,,,,,,,Juventus,224,00:45:16.507,Carry,True
,,,,"[54.8, 40.5]",,,,,,,,,,,,0.703959,,,,,,,,,,,,,56f52b65-bd31-42a2-9dd0-d7e3893f6a88,1781,,,"[51.5, 38.9]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Sandro Lobo Silva,6945.0,Left Back,93,Juventus,224,"['4cd813c1-8f91-41b4-9bf4-f487e9ff5032', 'b203f198-84f5-4be7-9476-fc20d3d040cb', 'eeefcc21-6a64-461b-8a06-ac364fb100d3', 'f8026c65-d8f7-4ee7-9d0b-7b4c37a74172']",21,,,,,,,,,,,,,,,,,,Juventus,224,00:45:21.335,Carry,True
,,,,"[97.6, 68.6]",,,,,,,,,,,,4.532974,,,,,,,,,,,,,48607cf6-b039-409a-9cb4-a0165053555b,1784,,,"[68.9, 70.9]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefano Sturaro,7013.0,Right Center Midfield,93,Juventus,224,"['e35246ba-a0f4-4d8f-83bc-f1cbb4235f7c', 'e8a9ae25-b050-48a6-badf-a475633408ba']",24,,,,,,,,,,,,,,,,,,Juventus,224,00:45:24.318,Carry,
,,,,"[15.5, 45.8]",,,,,,,,,,,,14.414667,,,,,,,,,,,,,0f2fa9f8-d696-4857-ae31-438316121e3a,1787,,,"[3.3, 39.6]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,93,Juventus,224,"['342e316c-5a1a-43df-8c56-710dfeb1dbb3', '491f2502-0ffa-4192-8cf6-8c2819cfd941']",30,,,,,,,,,,,,,,,,,,AC Milan,243,00:45:30.604,Carry,
,,,,"[57.7, 54.6]",,,,,,,,,,,,2.248357,,,,,,,,,,,,,db7b088f-b109-4481-a0a5-1f711fdbcf59,1791,,,"[47.8, 49.8]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Barzagli,6943.0,Right Center Back,93,Juventus,224,"['009324a4-68b3-484a-9b3f-efb8a83fad83', '618589fe-98b0-4c75-ab8d-9729e6132ea0', '72ea7296-216b-42b4-ae92-941d2976f343']",48,,,,,,,,,,,,,,,,,,Juventus,224,00:45:48.081,Carry,True
,,,,"[63.5, 37.8]",,,,,,,,,,,,1.471819,,,,,,,,,,,,,6d6fff28-e3cb-42d5-a15f-1fc4e29ab766,1795,,,"[56.9, 48.2]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,93,Juventus,224,"['71fbcb48-56a2-4192-bf89-58a6dcb67a7c', 'b7a1b1d2-bc1f-47bb-94e8-0fe8723a65bd', 'c8c97884-eaca-40e4-a2dd-912eeac59a81']",51,,,,,,,,,,,,,,,,,,Juventus,224,00:45:51.357,Carry,True
,,,,"[63.3, 27.5]",,,,,,,,,,,,2.0656,,,,,,,,,,,,,6b954766-b781-4f67-a3ae-31ad4e53eb3f,1799,,,"[58.8, 26.7]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,93,Juventus,224,"['3020caf4-e38e-4e33-beef-24a5b97c4063', '500bde7f-f7b9-48e5-b764-3ade29c3c290']",53,,,,,,,,,,,,,,,,,,Juventus,224,00:45:53.753,Carry,
,,,,"[57.3, 33.5]",,,,,,,,,,,,0.644423,,,,,,,,,,,,,cfcf44ee-9802-4180-a569-a4b4f3b41627,1802,,,"[59.0, 34.9]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,93,Juventus,224,"['dabffa14-ed40-4ba3-8f7f-169b9da8bb11', 'f694fb7d-f48f-49b1-9f17-a4a697e46f45']",56,,,,,,,,,,,,,,,,,,Juventus,224,00:45:56.697,Carry,
,,,,"[58.9, 35.4]",,,,,,,,,,,,0.087498,,,,,,,,,,,,,f585ede0-7b7f-4a5c-9583-465bdec59fae,1812,,,"[59.9, 37.1]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,94,Juventus,224,"['0abbbef9-9bec-483d-9e43-498ce9e4847d', '87b142ab-48a7-4d01-b43a-32fba74ad5cc']",0,,,,,,,,,,,,,,,,,,Juventus,224,00:00:00.927,Carry,
,,,,"[50.4, 37.9]",,,,,,,,,,,,0.33561,,,,,,,,,,,,,9afa3b18-4c86-40af-93ef-571ee83d0e59,1815,,,"[50.4, 37.9]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Claudio Marchisio,8294.0,Center Defensive Midfield,94,Juventus,224,"['296a27e8-8325-4615-a628-58daea9f7066', 'e64e7110-165c-4e4b-947c-01329d98b18d']",1,,,,,,,,,,,,,,,,,,Juventus,224,00:00:01.809,Carry,
,,,,"[32.8, 26.6]",,,,,,,,,,,,0.298013,,,,,,,,,,,,,aa4f12b3-3008-4edf-be71-acf709278bfa,1818,,,"[33.9, 27.2]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Leonardo Bonucci,7173.0,Center Back,94,Juventus,224,"['b4a5d783-790d-4482-8256-c8d4c7903e5f', 'ee57af65-694b-4469-8be6-87ec6c562a49']",4,,,,,,,,,,,,,,,,,,Juventus,224,00:00:04.171,Carry,
,,,,"[46.0, 7.8]",,,,,,,,,,,,2.54895,,,,,,,,,,,,,25a8ba41-f488-4f22-81c0-0725aa4467f0,1821,,,"[42.5, 7.8]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Giorgio Chiellini,6954.0,Left Center Back,94,Juventus,224,"['a791abc0-c134-49eb-ae9e-be10c1108376', 'de076c4e-b939-4914-9ac0-4dd8d9dcfb4f']",5,,,,,,,,,,,,,,,,,,Juventus,224,00:00:05.588,Carry,
,,,,"[26.4, 31.9]",,,,,,,,,,,,2.588218,,,,,,,,,,,,,2f6b6f66-e799-44c9-9901-dacc7f24a331,1824,,,"[31.6, 24.5]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Leonardo Bonucci,7173.0,Center Back,94,Juventus,224,"['0390ca16-915c-4a63-9853-ac9672dc452d', 'b0775baa-d513-4de2-a021-94170dbf4e2b']",9,,,,,,,,,,,,,,,,,,Juventus,224,00:00:09.521,Carry,
,,,,"[4.5, 53.4]",,,,,,,,,,,,0.871392,,,,,,,,,,,,,d8632abb-3ae5-4314-9513-8a64361f149b,1827,,,"[4.5, 52.0]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gianluigi Buffon,6949.0,Goalkeeper,94,Juventus,224,"['34a93893-5c1a-402a-bf46-ae6df629ebfd', '8c9b1a74-c361-4664-8b27-729889dfb0e1']",14,,,,,,,,,,,,,,,,,,Juventus,224,00:00:14.017,Carry,
,,,,"[26.2, 24.9]",,,,,,,,,,,,3.230589,,,,,,,,,,,,,7b6d8a55-4114-49e0-a2ac-d1d713944263,1830,,,"[9.9, 35.2]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Leonardo Bonucci,7173.0,Center Back,94,Juventus,224,"['4f1fd256-b445-4c57-8342-c4887a7fca10', '9c29032b-6bf2-47a5-9173-b3a5fa09fdd4']",16,,,,,,,,,,,,,,,,,,Juventus,224,00:00:16.417,Carry,
,,,,"[115.2, 6.1]",,,,,,,,,,,,2.69202,,,,,,,,,,,,,81755f3f-f567-43eb-927f-78007a808881,1833,,,"[110.5, 4.9]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Wing Back,94,Juventus,224,"['0a396d78-b10a-4c07-9b11-cf00b42d745f', '26d5b326-5a89-4d1b-aa84-8387a0ee3619', '92a681b4-cdc6-4914-bc80-e92bf169b062']",25,,,,,,,,,,,,,,,,,,Juventus,224,00:00:25.228,Carry,True
,,,,"[115.2, 3.4]",,,,,,,,,,,,4.756223,,,,,,,,,,,,,0f930151-238c-4ddb-ac79-0ea3adeeaee5,1838,,,"[115.6, 4.1]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Wing Back,94,Juventus,224,"['4ec8a7f4-d6d9-40af-89d8-5feca600a499', 'e2357f49-79ff-434f-b9c1-706ed6a4fc9e', 'fad7767a-3412-4235-8a75-c60a50eec2d6']",30,,,,,,,,,,,,,,,,,,Juventus,224,00:00:30.073,Carry,True
,,,,"[14.2, 59.3]",,,,,,,,,,,,1.23767,,,,,,,,,,,,,eec61202-9c69-46ec-8891-1b2653121938,1843,,,"[8.6, 59.5]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,95,AC Milan,243,"['2680bcff-ab04-4c47-87c7-b83320ca01b0', '4213607e-4cbe-44b8-8e3c-92baf9e2a198', 'fb89e535-4fd2-4e87-b611-6ee0b965212d']",36,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:36.079,Carry,True
,,,,"[87.5, 70.9]",,,,,,,,,,,,5.882111,,,,,,,,,,,,,485ddebf-9dce-4738-b09c-e014b3082a6e,1847,,,"[48.7, 53.5]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,95,AC Milan,243,"['04fd014e-e524-485d-a21b-1782e13ba977', '1c46657f-9294-4a54-ac3e-d7c541873dc0', 'a194e81c-0426-44c5-8053-872b22a97d3f']",38,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:38.612,Carry,True
,,,,"[90.6, 76.3]",,,,,,,,,,,,11.230818,,,,,,,,,,,,,33fdcea7-401e-4234-a6bc-eb0db1aa3fc8,1851,,,"[73.2, 71.7]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alessio Cerci,7702.0,Right Wing,95,AC Milan,243,"['1c6e3b8d-39a6-43a1-ac34-061edce28bbd', 'aa1feefb-654a-4e1a-83d6-3ac531030c29', 'd8314311-0264-4194-9463-122e5ee24d8d']",46,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:46.493,Carry,True
,,,,"[93.7, 51.3]",,,,,,,,,,,,1.339065,,,,,,,,,,,,,6a209e24-f880-4a5e-903e-1ef2a6303381,1855,,,"[90.6, 56.6]",3879618,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,95,AC Milan,243,"['9dafa0bc-78cd-4e5e-801b-476cdffea599', 'f31885e3-ecb0-45b9-811c-2a9fc4b2102d']",59,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:59.409,Carry,
,,,,"[26.6, 64.8]",,,,,,,,,,,,0.895298,,,,,,,,,,,,,120b718b-f870-44f3-93c1-f512851db47b,1862,,,"[24.4, 65.6]",3879618,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Barzagli,6943.0,Right Center Back,96,Juventus,224,"['07b12abb-8c87-452d-950f-7a0ed1777391', '0eddc3f0-f88b-4a18-9bda-8d02b2aa7fd6']",28,,,,,,,,,,,,,,,,,,Juventus,224,00:01:28.255,Carry,
,,,,"[73.1, 66.2]",,,,,,,,,,,,2.043767,,,,,,,,,,,,,9b4e42da-16c7-4450-8d20-6cf138b219ea,1868,,,"[71.9, 67.0]",3879618,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,96,Juventus,224,"['0f036809-296b-4f85-ad3d-806bae9c0f9a', '2f78fc1d-0e1e-45e8-ba85-5dd92a2dbf3f']",32,,,,,,,,,,,,,,,,,,Juventus,224,00:01:32.503,Carry,
,,,,"[36.3, 5.6]",,,,,,,,,,,,0.912963,,,,,,,,,,,,,49e29bd7-aad0-4f3c-89e2-ffc1a686cd7b,1877,,,"[34.6, 5.6]",3879618,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Giacomo Bonaventura,7026.0,Left Center Midfield,97,AC Milan,243,"['27ea0e57-ae8d-41d7-964b-e5cb2e068f0c', '74b43ed4-cf14-4037-a808-46cd1e9dc41b', 'eaf366b5-06c7-40be-ae01-d33dfb04f278', 'f71298a8-86c4-46ca-9f7e-087524b0abb2']",46,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:46.391,Carry,True
,,,,"[20.2, 19.9]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,3b9cc944-135e-43d7-8e3b-5d42589fbc2d,1888,,,"[20.2, 20.5]",3879618,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Riccardo Montolivo,7166.0,Center Defensive Midfield,98,AC Milan,243,"['1055f0c3-4635-4a90-99ad-09da1b5195c0', 'b750a8d3-fc23-43c5-88cc-f7dc99fadfd5']",11,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:11.874,Carry,
,,,,"[57.6, 56.9]",,,,,,,,,,,,1.370213,,,,,,,,,,,,,c0466127-103a-47fc-855a-8550a41bba83,1894,,,"[65.3, 60.2]",3879618,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,99,Juventus,224,"['20eb3d1d-06fb-4e4b-8bf9-0fdd778b5934', 'fe922c4d-7d4e-4278-aeb0-b76b40802456']",15,,,,,,,,,,,,,,,,,,Juventus,224,00:02:15.894,Carry,
,,,,"[70.2, 25.5]",,,,,,,,,,,,4.86424,,,,,,,,,,,,,4cc6275e-a1dc-46da-b426-a8c56a3bf6eb,1897,,,"[51.2, 41.0]",3879618,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,99,Juventus,224,"['7e5aa1f9-759c-4e76-8252-c73e87e02eb2', '9e8307b5-aff9-45ee-8b90-f6648532d772']",18,,,,,,,,,,,,,,,,,,Juventus,224,00:02:18.637,Carry,
,,,,"[75.4, 65.0]",,,,,,,,,,,,1.156594,,,,,,,,,,,,,8bf16f13-fca0-4db1-b14b-8bfc79a23b9e,1903,,,"[75.8, 65.6]",3879618,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephan Lichtsteiner,5541.0,Right Wing Back,99,Juventus,224,"['210dbcee-e910-4a84-81c6-6b969a0e62bd', '2177eead-3a32-4bae-8761-80ececf12c9d', '502049f4-aa72-425c-9c8e-b37a523e9cea']",26,,,,,,,,,,,,,,,,,,Juventus,224,00:02:26.791,Carry,True
,,,,"[41.8, 32.7]",,,,,,,,,,,,0.359313,,,,,,,,,,,,,9b8b6c2f-9ee7-4552-b626-c525c28d91b5,1908,,,"[40.8, 33.9]",3879618,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,99,Juventus,224,"['0a90f449-9fc2-450a-b41f-6a765ee9ccdc', '869a4901-2b9f-426f-8807-f29e5b4bdbce']",30,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:30.908,Carry,
,,,,"[56.0, 37.1]",,,,,,,,,,,,0.781107,,,,,,,,,,,,,1076c5f1-5211-498f-ac57-51b0dfe7845f,1912,,,"[53.5, 39.2]",3879618,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,99,Juventus,224,"['0c0e6b37-2904-4cad-a843-abd89851adaf', '85ece085-3666-48fd-a496-6c36647760a9']",33,,,,,,,,,,,,,,,,,,Juventus,224,00:02:33.072,Carry,
,,,,"[65.3, 37.5]",,,,,,,,,,,,1.377373,,,,,,,,,,,,,eb89c04a-8498-4eb4-a844-e1ddc0e386a1,1915,,,"[63.8, 41.0]",3879618,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,99,Juventus,224,"['6453f6b1-97fc-4a4d-ac8d-0214050e292a', '734edc03-1a1e-4c60-8f6c-40d692061202']",34,,,,,,,,,,,,,,,,,,Juventus,224,00:02:34.712,Carry,
,,,,"[61.9, 23.5]",,,,,,,,,,,,0.175503,,,,,,,,,,,,,5c10f487-34a5-4c1f-98a9-48e61d0b8fda,1918,,,"[61.9, 23.9]",3879618,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,99,Juventus,224,"['7f7c4945-5a27-48cd-b4b0-12fca61c973c', 'ed144daa-e008-44cd-8c51-ce66a0c472a0']",37,,,,,,,,,,,,,,,,,,Juventus,224,00:02:37.692,Carry,
,,,,"[63.6, 33.8]",,,,,,,,,,,,1.631169,,,,,,,,,,,,,31ba19c8-e6ed-4ef5-a86d-43a1f2796ee3,1921,,,"[63.8, 33.8]",3879618,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,99,Juventus,224,"['31c30753-35af-4fed-a984-08a63b8ce61f', '38adad19-b980-4c5a-b398-07c8c1fbff3c']",38,,,,,,,,,,,,,,,,,,Juventus,224,00:02:38.447,Carry,
,,,,"[55.5, 57.1]",,,,,,,,,,,,1.476061,,,,,,,,,,,,,fb08e4a8-b234-4f69-baa3-48c24dacd84c,1924,,,"[56.2, 57.5]",3879618,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Barzagli,6943.0,Right Center Back,99,Juventus,224,"['20d7c36a-3996-4ab0-95f9-9720bbcc453c', '8d126a01-ff41-42ea-b6cf-074369451346']",41,,,,,,,,,,,,,,,,,,Juventus,224,00:02:41.349,Carry,
