50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.647779,,,,,,,,,,,,,,,844ffca5-6dad-45c6-8560-1262af6f94ff,2777,,"[47.6, 53.9]",3879594,69,,,,,1.133943,,Right Foot,,,,"[58.9, 78.1]",,Ground Pass,,26.708239,,,,Mattia De Sciglio,6944.0,,,,,,2,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,161,AC Milan,243,['7a458685-bfb8-4155-bad7-521dbac5a5a3'],56,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:24:56.445,Pass,
,,,,,,,,,,,,,,,,,,0.881438,,,,,,,,,,,,,,,75d1eb5f-e209-4056-be3a-365b0765141e,2780,,"[62.7, 78.1]",3879594,69,,,,,0.071307465,,Right Foot,,,,"[71.1, 78.7]",,Ground Pass,,8.421401,,,,Alessio Cerci,7702.0,,,,,,2,Regular Play,Mattia De Sciglio,6944.0,Right Back,161,AC Milan,243,['c886b9bb-3869-40c4-93b8-2a39ea49d878'],59,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:24:59.007,Pass,
,,,,,,,,,,,,,,,,,,1.770469,,,,,,,,,,,,,,,63e90acf-cd7c-42ed-ba09-0e651bf4bc66,2784,,"[71.4, 77.7]",3879594,70,,,,,-3.0773952,,Left Foot,,,,"[57.4, 76.8]",,Ground Pass,,14.028899,,,,Mattia De Sciglio,6944.0,,,,,,2,Regular Play,Alessio Cerci,7702.0,Right Wing,161,AC Milan,243,"['24ad018f-9711-4c12-b778-e8fb52a271e1', '2aa734b2-5ff9-46ee-a044-364cac335e1e']",0,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:25:00.415,Pass,True
,,,,,,,,,,,,,,,,,,1.012177,,,,,,,,,,,,,,,dc4f4a82-a150-479c-9413-548093b73210,2787,,"[49.9, 77.1]",3879594,70,,,,,-1.7571791,,Left Foot,,,,"[46.6, 59.6]",,Ground Pass,,17.808426,,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,2,Regular Play,Mattia De Sciglio,6944.0,Right Back,161,AC Milan,243,['6ae8605c-0c9a-4d43-a341-61c1db0e43e0'],3,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:25:03.172,Pass,
,,,,,,,,,,,,,,,,,,2.222422,,,,,,,,,,,,,,,16fd6efa-cc75-47a3-94da-48432aae3f01,2790,,"[31.4, 58.6]",3879594,70,,,,,-2.0344439,,Right Foot,,,,"[20.2, 36.2]",,Ground Pass,,25.04396,,,,Gianluigi Donnarumma,7036.0,,,,,,2,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,161,AC Milan,243,['9e30224f-05f7-41b9-94e8-ac1e777cef8e'],6,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:25:06.430,Pass,
,,,,,,,,,,,,,,,,,,2.028943,,,,,,,,,,,,,,,b95b0baa-d9a5-400c-953c-470384ea4dbf,2793,,"[20.2, 33.8]",3879594,70,,,,,-0.9902749,,Right Foot,,,,"[38.5, 5.9]",,Ground Pass,,33.36615,,,,Luca Antonelli,8874.0,,,,,,2,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,161,AC Milan,243,['ebdc2cd7-1bb7-4710-b148-964e9bcee84c'],8,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:25:08.693,Pass,
,,,,,,,,,,,,,,,,,,1.883033,,,,,,,,,,,,,,,04530d6c-8ac9-4502-8d56-436ac1de2adc,2797,,"[39.8, 4.7]",3879594,70,,,,,-0.051678084,,Left Foot,,,,"[51.4, 4.1]",,Ground Pass,,11.615507,,,,Andrea Bertolacci,7147.0,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,161,AC Milan,243,"['196b8bad-a9f1-48ba-b504-92e9cd84a6bd', '487e1706-5287-496d-b695-8039db278946']",12,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:25:12.587,Pass,True
,,,,,,,,,,,,,,,,,,1.137474,,,,,,,,,,,,,,,b0bca33d-0f2e-4711-978b-700fbb42f347,2801,,"[50.9, 4.7]",3879594,70,,,,,2.2550912,,Left Foot,,,,"[41.6, 16.1]",,Ground Pass,,14.71224,,,,Riccardo Montolivo,7166.0,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Center Midfield,161,AC Milan,243,"['47ed542a-b02c-493a-aac1-5e8dbdf47ec0', '92c222fa-09a3-4c4c-8802-559c70c65c51']",15,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:25:15.179,Pass,True
,,,,,,,,,,,,,,,,,,4.403617,,,,,,,,,,,,,,,1541199b-89c8-44ea-83a9-517432de548d,2804,,"[41.6, 15.8]",3879594,70,,,,,0.31628612,,Left Foot,,,,"[96.6, 33.8]",,High Pass,,57.870544,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,161,AC Milan,243,"['1e7d80b5-f452-406a-94e7-4a3fc9679d02', 'f1308765-6032-4b8e-af60-0e6fc6dc6528']",16,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:25:16.357,Pass,
,,,,,,,,,,,,,,,,,,2.101134,,,,,,,,,,,,,,,f1308765-6032-4b8e-af60-0e6fc6dc6528,2806,,"[23.5, 46.3]",3879594,70,,,,,1.6633149,,Head,,,,"[22.6, 56.0]",,High Pass,,9.741663,,,,Dario Dainelli,7771.0,,,,,Recovery,2,Regular Play,Boštjan Cesar,8877.0,Left Center Back,162,Chievo,231,"['1541199b-89c8-44ea-83a9-517432de548d', 'a40312af-fa61-4f32-85ed-7203aa0f2dbf']",20,,,,,,,,,,,,,,,,,,,,Chievo,231,00:25:20.760,Pass,
,,,,,,,,,,,,,,,,,,1.37935,,,,,,,,,,,,,,,fa43834b-2d84-45c2-bafe-327a838daabb,2809,,"[22.9, 57.1]",3879594,70,,,,,1.1833731,,Right Foot,,,,"[30.0, 74.5]",,Ground Pass,,18.792818,,,,Fabrizio Cacciatore,7050.0,,,,,,2,Regular Play,Dario Dainelli,7771.0,Right Center Back,162,Chievo,231,['91ea7ba2-957b-4925-9435-1bfa643bc7b5'],22,,,,,,,,,,,,,,,,,,,,Chievo,231,00:25:22.975,Pass,
,,,,,,,,,,,,,,,,,,1.173563,,,,,,,,,,,,,,,9054c2e8-7cad-473e-b3bd-7d32fc9b97f5,2811,,"[30.0, 74.5]",3879594,70,,,,,-2.2768161,,Right Foot,,,,"[21.9, 65.0]",,Ground Pass,,12.48439,,,,Dario Dainelli,7771.0,,,,,,2,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,162,Chievo,231,['28413677-b8af-4c4f-81e6-b125edb78069'],24,,,,,,,,,,,,,,,,,,,,Chievo,231,00:25:24.355,Pass,
,,,,,,,,,,,,,,,,,,1.620398,,,,,,,,,,,,,,,fbcbe7c4-36c4-4e5a-9e50-fb32fe32e8b5,2814,,"[21.6, 64.7]",3879594,70,,,,,-2.2360332,,Right Foot,,,,"[7.4, 46.6]",,Ground Pass,,23.005434,,,,Albano Benjamín Bizzarri,7803.0,,,,,,2,Regular Play,Dario Dainelli,7771.0,Right Center Back,162,Chievo,231,['b35cf1ad-9ce2-4498-9b3f-1029a81745b2'],26,,,,,,,,,,,,,,,,,,,,Chievo,231,00:25:26.066,Pass,
,,,,,,,,,,,,,,,,,,2.574266,,,,,,,,,,,,,,,a625123d-1570-421a-8660-8d6f1e03dcc6,2817,,"[4.4, 56.3]",3879594,70,,,,,0.3610053,,Right Foot,,,,"[43.6, 71.1]",,High Pass,,41.900837,,Incomplete,,Giampiero Pinzi,386657.0,,,,,,2,Regular Play,Albano Benjamín Bizzarri,7803.0,Goalkeeper,162,Chievo,231,"['44da5f6e-8a08-4d7a-9c91-82f0105998f6', 'b094dc9d-8499-4fe9-b0ef-419e18b8be4c']",29,,,,,,,,,,,,,,,,,,,,Chievo,231,00:25:29.790,Pass,
,,,,,,,,,,,,,,,,,,1.129815,,,,,,,,,,,,,,,44da5f6e-8a08-4d7a-9c91-82f0105998f6,2820,,"[76.5, 9.0]",3879594,70,,,,True,1.7907106,,,,,,"[72.7, 26.0]",,Low Pass,,17.419529,,,,Riccardo Montolivo,7166.0,,,,,Recovery,2,Regular Play,Andrea Bertolacci,7147.0,Left Center Midfield,162,Chievo,231,"['19b82670-7920-43c9-9dba-bcb634681138', '257c16c1-be04-4300-ad1a-ddd49c4068f9', 'a625123d-1570-421a-8660-8d6f1e03dcc6']",32,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:25:32.364,Pass,True
,,,,,,,,,,,,,,,,,,1.155736,,,,,,,,,,,,,,,5461d085-01f7-48f8-be0d-fb043440c089,2826,,"[47.4, 64.7]",3879594,70,,,,,-2.0195196,,Right Foot,,,,"[40.9, 51.2]",,High Pass,,14.983324,,,,Ivan Radovanović,7042.0,,,,,Recovery,2,Regular Play,Giampiero Pinzi,386657.0,Right Center Midfield,162,Chievo,231,['5fc28aae-d1f9-4ba9-8298-a8df1df617dd'],35,,,,,,,,,,,,,,,,,,,,Chievo,231,00:25:35.457,Pass,
,,,,,,,,,,,,,,,,,,1.415414,,,,,,,,,,,,,,,be4cce24-80fb-4a73-a89f-9625baa21cea,2828,,"[40.9, 51.2]",3879594,70,,,,,0.47879797,,Right Foot,,,,"[54.0, 58.0]",,Low Pass,,14.759743,,,,Lucas Nahuel Castro,7049.0,,,,,,2,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,162,Chievo,231,['0b8e2ce6-cbd5-4259-a478-f30c56e4ef51'],36,,,,,,,,,,,,,,,,,,,,Chievo,231,00:25:36.612,Pass,
,,,,,,,,,,,,,,,,,,1.118243,,,,,,,,,,,,,,,46eec50c-22b6-4ad0-97e3-db6a927b426a,2832,,"[56.4, 59.0]",3879594,70,,,,,-0.68848056,,Right Foot,,,,"[72.2, 46.0]",,Ground Pass,,20.460693,,,,Paul-José M''Poku Ebunge,18946.0,,,,,,2,Regular Play,Lucas Nahuel Castro,7049.0,Left Center Midfield,162,Chievo,231,['2b805199-f0a2-4f50-b823-6a5c6c9b1faa'],38,,,,,,,,,,,,,,,,,,,,Chievo,231,00:25:38.624,Pass,
,,,,,,,,,,,,,,,,,,0.578671,,,,,,,,,,,,,,,5d813d25-ba10-4a7c-b12a-2aa2414368dd,2840,,"[116.0, 23.5]",3879594,70,,,,,1.5458015,,Left Foot,True,,,"[116.4, 39.5]",,Low Pass,,16.005,,Incomplete,,,,,,,,,2,Regular Play,Giacomo Bonaventura,7026.0,Left Wing,163,AC Milan,243,['374cf3fb-4d28-4d46-b195-39de3dae8f98'],50,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:25:50.768,Pass,
,,,,,,,,,,,,,,,,,,1.873663,,,,,,,,,,,,,,,929707f9-9c1d-4403-ae31-009a43e3852c,2842,,"[103.2, 80.0]",3879594,71,,True,,,-2.5787244,,,,,,"[94.8, 74.7]",,Low Pass,,9.932271,,,,Riccardo Montolivo,7166.0,,,,,Throw-in,2,From Throw In,Mattia De Sciglio,6944.0,Right Back,164,AC Milan,243,['758b3091-6269-4bbf-8291-cb22bb7b285e'],17,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:17.870,Pass,
,,,,,,,,,,,,,,,,,,0.981214,,,,,,,,,,,,,,,648fd8da-358e-497a-9be5-2843141acfca,2844,,"[94.8, 74.7]",3879594,71,,,,,0.43094897,,Right Foot,,,,"[103.5, 78.7]",,Low Pass,,9.57549,,,,Mattia De Sciglio,6944.0,,,,,,2,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,164,AC Milan,243,['015ad06b-458a-4c50-bd1b-1539785de9da'],19,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:19.744,Pass,
,,,,,,,,,,,,,,,,,,1.17906,,,,,,,,,,,,,,,797d09d3-a046-4db9-9706-dc25aafe0358,2851,,"[99.0, 77.1]",3879594,71,,,,,-2.7641966,,Right Foot,,,,"[87.9, 72.7]",,Ground Pass,,11.940268,,,,Riccardo Montolivo,7166.0,,,,,,2,From Throw In,Mattia De Sciglio,6944.0,Right Back,164,AC Milan,243,['ee478074-dd7b-47c7-8bf2-60f735905d8a'],22,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:22.618,Pass,
,,,,,,,,,,,,,,,,,,2.167326,,,,,,,,,,,,,,,9c12f121-0e55-4c67-a3bc-6a3fee68b267,2854,,"[86.8, 73.0]",3879594,71,,,,,-1.7621886,,Right Foot,,,,"[78.1, 28.1]",,High Pass,,45.735107,,,,Luca Antonelli,8874.0,,True,,,,2,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,164,AC Milan,243,['f483b0fd-659b-416d-afb1-ed2c821c665b'],24,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:24.685,Pass,
,,,,,,,,,,,,,,,,,,0.932959,,,,,,,,,,,,,,,915e67fa-3f72-4b53-8af2-a24a56abbdc9,2857,,"[96.3, 24.5]",3879594,71,,,,,1.8788491,,Left Foot,,,,"[94.2, 31.1]",,Ground Pass,,6.926038,,,,Andrea Bertolacci,7147.0,,,,,,2,From Throw In,Luca Antonelli,8874.0,Left Back,164,AC Milan,243,['9f2e5fc3-0cee-4802-ab02-5554c0ed7a24'],30,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:30.142,Pass,
,,,,,,,,,,,,,,,,,,1.210164,,,,,,,,,,,,,,,b54d5144-c165-48a6-86c7-9b4c9dd8c7c6,2860,,"[96.6, 29.5]",3879594,71,,,,,-1.3875312,,Left Foot,,,,"[100.9, 6.3]",,Ground Pass,,23.595127,,,,Giacomo Bonaventura,7026.0,,,,,,2,From Throw In,Andrea Bertolacci,7147.0,Left Center Midfield,164,AC Milan,243,['4cced8ac-93e6-4747-bcae-44658a4add0f'],32,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:32.121,Pass,
,,,,,,,,,,,,,,,,,,1.28219,,,,,,,,,,,,,,,cff639cb-977c-411c-8df6-9d1568f8e097,2863,,"[105.9, 16.7]",3879594,71,,,,,2.2545056,,Right Foot,,,,"[99.3, 24.8]",,Ground Pass,,10.448445,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,From Throw In,Giacomo Bonaventura,7026.0,Left Wing,164,AC Milan,243,['c564ccec-9aa3-4541-b29c-133c2f83c70f'],37,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:37.667,Pass,
,,,,,,,,,,,,,,,,,,0.981377,,,,,,,,,,,,,,,08ffce1c-2c3f-4ce4-900d-0e491ce23e40,2866,,"[97.5, 26.2]",3879594,71,,,,,2.3235264,,Right Foot,,,,"[90.1, 34.1]",,Ground Pass,,10.82451,,,,Riccardo Montolivo,7166.0,,,,,,2,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,164,AC Milan,243,['32256dfc-96a1-4ee7-af39-91abd80fc6a9'],39,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:39.709,Pass,
,,,,,,,,,,,,,,,,,,2.211707,,,,,,,,,,,,,,,8ef5798c-4670-4e7f-92d8-58812e25a3b4,2869,,"[87.1, 35.2]",3879594,71,,,,,1.8886458,9ad189db-0736-4294-b465-200147ac1ba1,Right Foot,,,,"[79.5, 58.3]",,Ground Pass,,24.3181,,,,Mattia De Sciglio,6944.0,True,,,,,2,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,164,AC Milan,243,['e022c6df-4a53-404f-bb12-f84843f1e2bf'],41,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:26:41.791,Pass,
,,,,,,,,,,,,,,,,,,3.229734,,,,,,,,,,,,,,,fae9ca04-1500-452a-a8b1-c1e7ccf42f3d,2874,,"[6.0, 44.0]",3879594,72,,,,,0.17376173,,Right Foot,,,,"[62.4, 53.9]",,High Pass,,57.26229,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Albano Benjamín Bizzarri,7803.0,Goalkeeper,165,Chievo,231,['1b5ce42d-a365-48b7-8ad1-c8422420948c'],9,,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:09.458,Pass,
,,,,,,,,,,,,,,,,,,4.995279,,,,,,,,,,,,,,,1b5ce42d-a365-48b7-8ad1-c8422420948c,2875,,"[57.7, 26.2]",3879594,72,,,,,-0.5457277,,Head,,,,"[93.6, 4.4]",,High Pass,,42.000595,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,Recovery,2,From Goal Kick,Andrea Bertolacci,7147.0,Left Center Midfield,165,Chievo,231,"['203699dd-e9e6-42eb-bd50-16c547714ca7', '776f40f2-c916-4df2-88e6-1dd2ee74f436', 'fae9ca04-1500-452a-a8b1-c1e7ccf42f3d']",12,,,,,,,,,,,,,,,,,,,,AC Milan,243,00:27:12.687,Pass,
,,,,,,,,,,,,,,,,,,1.912787,,,,,,,,,,,,,,,f8399513-9d81-4c07-ac98-845eb8f4a341,2879,,"[22.9, 75.1]",3879594,72,,,,,-2.2664618,,Right Foot,,,,"[5.2, 53.9]",,Ground Pass,,27.617567,,,,Albano Benjamín Bizzarri,7803.0,,,,,,2,From Goal Kick,Fabrizio Cacciatore,7050.0,Right Back,165,Chievo,231,['5d64b0e0-0f18-48b0-8443-5a15d839162f'],18,,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:18.513,Pass,
,,,,,,,,,,,,,,,,,,2.367387,,,,,,,,,,,,,,,691a3d8e-fff6-4f5c-a8c1-dc4da11140ae,2882,,"[8.8, 52.3]",3879594,72,,,,,-0.9347982,,Right Foot,,,,"[37.3, 13.7]",,High Pass,,47.98135,,,,Massimo Gobbi,8645.0,,,,,,2,From Goal Kick,Albano Benjamín Bizzarri,7803.0,Goalkeeper,165,Chievo,231,['ac03a067-233d-40c0-832f-07991962e169'],22,,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:22.762,Pass,
,,,,,,,,,,,,,,,,,,0.944104,,,,,,,,,,,,,,,8538dee8-0d95-494a-8399-63389f39d290,2884,,"[37.3, 13.7]",3879594,72,,,,,0.8213539,,Right Foot,,,,"[50.7, 28.1]",,Low Pass,,19.670282,,,,Lucas Nahuel Castro,7049.0,,,,,,2,From Goal Kick,Massimo Gobbi,8645.0,Left Back,165,Chievo,231,['6b8cba51-7dec-43a6-b4a0-8db5f5525975'],25,,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:25.130,Pass,
,,,,,,,,,,,,,,,,,,1.239111,,,,,,,,,,,,,,,16bb69a4-a4d2-4818-a973-02aa3497f9f9,2888,,"[52.0, 26.9]",3879594,72,,,,,0.6624263,,Right Foot,,,,"[57.0, 30.8]",,Ground Pass,,6.3411355,,,,Paul-José M''Poku Ebunge,18946.0,,,,,,2,From Goal Kick,Lucas Nahuel Castro,7049.0,Left Center Midfield,165,Chievo,231,"['58794058-6bef-44ae-b6c0-5478e895248e', 'c1cea055-c02a-4354-aed8-0f0dd587051c']",26,,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:26.684,Pass,True
,,,,,,,,,,,,,,,,,,2.021447,,,,,,,,,,,,,,,f9a6b10f-a743-4c86-b160-1e9b1ec9f8dd,2891,,"[66.5, 33.2]",3879594,72,,,,,0.05586287,,Right Foot,,,,"[96.9, 34.9]",,Ground Pass,,30.447496,,Incomplete,,Alberto Paloschi,6950.0,,,,,,2,From Goal Kick,Paul-José M''Poku Ebunge,18946.0,Center Attacking Midfield,165,Chievo,231,"['6934d1e0-2063-4c93-9974-94b74ef56e19', '6bea5ec2-772d-4701-804f-aafd7c3f56bc']",29,,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:29.568,Pass,
,,,,,,,,,,,,,,,,,,2.55793,,,,,,,,,,,,,,,806cf46f-3923-49c3-b19f-eecb9bfe758b,2896,,"[23.8, 65.8]",3879594,72,,,,,-1.4204249,,Right Foot,,,,"[29.8, 26.2]",,Ground Pass,,40.051968,,,,Boštjan Cesar,8877.0,,,,,,2,From Goal Kick,Dario Dainelli,7771.0,Right Center Back,165,Chievo,231,['1a335a2c-37bd-4dd3-a091-ffd4acf4e793'],40,,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:40.133,Pass,
,,,,,,,,,,,,,,,,,,1.757737,,,,,,,,,,,,,,,6355b77a-7eb1-4c9e-a400-6484746bfbf8,2899,,"[36.6, 23.5]",3879594,72,,,,,-1.0289841,,Right Foot,,,,"[49.3, 2.4]",,Ground Pass,,24.62722,,,,Massimo Gobbi,8645.0,,,,,,2,From Goal Kick,Boštjan Cesar,8877.0,Left Center Back,165,Chievo,231,['a8602570-7540-4263-bee3-c15bd9aef2ab'],44,,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:44.359,Pass,
,,,,,,,,,,,,,,,,,,1.214652,,,,,,,,,,,,,,,dca536b2-e6de-4fcb-9b2e-ba111d619376,2902,,"[54.4, 3.3]",3879594,72,,,,,1.0948037,,Left Foot,,,,"[62.7, 19.4]",,Ground Pass,,18.113531,,,,Ivan Radovanović,7042.0,,,,,,2,From Goal Kick,Massimo Gobbi,8645.0,Left Back,165,Chievo,231,['df166748-1f6b-4a7b-a937-4275a7f0096a'],48,,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:48.208,Pass,
,,,,,,,,,,,,,,,,,,1.212299,,,,,,,,,,,,,,,ced89c91-671c-4a98-a588-05c0d869873c,2906,,"[63.1, 20.4]",3879594,72,,,,,-2.4365895,,Right Foot,,,,"[51.7, 10.7]",,Ground Pass,,14.9683,,,,Massimo Gobbi,8645.0,,,,,,2,From Goal Kick,Ivan Radovanović,7042.0,Center Defensive Midfield,165,Chievo,231,"['2afa2593-a940-4397-8a59-141a03e699f9', '51e28436-1e47-47a9-a5a6-e78daa6f21b6']",49,,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:49.502,Pass,True
,,,,,,,,,,,,,,,,,,1.447804,,,,,,,,,,,,,,,6699cd8d-801e-4153-a1c7-243cef741ebb,2908,,"[51.7, 10.7]",3879594,72,,,,,2.0764904,,Left Foot,,,,"[45.0, 22.8]",,Ground Pass,,13.831124,,,,Boštjan Cesar,8877.0,,,,,,2,From Goal Kick,Massimo Gobbi,8645.0,Left Back,165,Chievo,231,['57ecd64e-05b0-4a1f-aaa8-b4fcb7010edf'],50,,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:50.715,Pass,
,,,,,,,,,,,,,,,,,,1.361259,,,,,,,,,,,,,,,e31cca4b-9929-4e4e-a607-1a0054670289,2910,,"[45.0, 22.8]",3879594,72,,,,,1.3946742,,Left Foot,,,,"[47.1, 34.6]",,Ground Pass,,11.985408,,,,Giampiero Pinzi,386657.0,,,,,,2,From Goal Kick,Boštjan Cesar,8877.0,Left Center Back,165,Chievo,231,['a4d85156-cac6-4f04-bfa2-81cbc8722c15'],52,,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:52.162,Pass,
,,,,,,,,,,,,,,,,,,1.419797,,,,,,,,,,,,,,,4b793803-1079-44fb-a973-c0e44f020dc2,2913,,"[51.3, 42.8]",3879594,72,,,,,-1.598567,,Right Foot,,,,"[50.7, 21.2]",,Ground Pass,,21.608332,,,,Boštjan Cesar,8877.0,,,,,,2,From Goal Kick,Giampiero Pinzi,386657.0,Right Center Midfield,165,Chievo,231,['071c81e0-4bab-4ccd-90d0-10ee8ca65d80'],57,,,,,,,,,,,,,,,,,,,,Chievo,231,00:27:57.383,Pass,
,,,,,,,,,,,,,,,,,,1.020362,,,,,,,,,,,,,,,7be202ce-0d65-423b-9cb4-4f9a146991e8,2916,,"[54.7, 20.9]",3879594,73,,,,,0.1916485,,Left Foot,,,,"[74.8, 24.8]",,Ground Pass,,20.474863,,,,Sergio Pellissier,8644.0,,,,,,2,From Goal Kick,Boštjan Cesar,8877.0,Left Center Back,165,Chievo,231,['8db58c1f-44df-4e06-abc2-f4b82a5a820d'],0,,,,,,,,,,,,,,,,,,,,Chievo,231,00:28:00.083,Pass,
,,,,,,,,,,,,,,,,,,2.424022,,,,,,,,,,,,,,,ee9adc7e-b7b0-499b-ad9c-912e74875035,2919,,"[75.5, 27.8]",3879594,73,,,,,1.2936356,,Right Foot,,,,"[88.7, 74.2]",,High Pass,,48.241062,,,,Fabrizio Cacciatore,7050.0,,True,,,,2,From Goal Kick,Sergio Pellissier,8644.0,Right Center Forward,165,Chievo,231,['ece39523-14e3-4100-84f2-40b527b0a1f6'],2,,,,,,,,,,,,,,,,,,,,Chievo,231,00:28:02.740,Pass,
,,,,,,,,,,,,,,,,,,2.527343,,,,,,,,,,,,,,,4cf8ea17-3bd3-440c-9290-4d373f8cca6e,2922,,"[87.9, 75.1]",3879594,73,,,,,-2.2859478,,Right Foot,,,,"[66.1, 50.0]",,High Pass,,33.2453,,,,Ivan Radovanović,7042.0,,,,,,2,From Goal Kick,Fabrizio Cacciatore,7050.0,Right Back,165,Chievo,231,['657e0258-23ec-4377-8dbb-8170011cc8b3'],6,,,,,,,,,,,,,,,,,,,,Chievo,231,00:28:06.587,Pass,
,,,,,,,,,,,,,,,,,,0.763885,,,,,,,,,,,,,,,36e315a3-1651-44ee-9e93-7da2822119dd,2924,,"[66.1, 50.0]",3879594,73,,,,,1.9047414,,Right Foot,,,,"[62.7, 59.8]",,Low Pass,,10.373042,,,,Giampiero Pinzi,386657.0,,,,,,2,From Goal Kick,Ivan Radovanović,7042.0,Center Defensive Midfield,165,Chievo,231,['8f0e89b7-78f1-49b8-8ccd-556e6ad26f00'],9,,,,,,,,,,,,,,,,,,,,Chievo,231,00:28:09.114,Pass,
,,,,,,,,,,,,,,,,,,2.018341,,,,,,,,,,,,,,,8bc0c5d1-f635-43a6-8fa1-e1a21d6a1090,2927,,"[62.7, 59.8]",3879594,73,,,,,-2.3525581,,Right Foot,,,,"[49.0, 46.0]",,Ground Pass,,19.445564,,,,Dario Dainelli,7771.0,,,,,,2,From Goal Kick,Giampiero Pinzi,386657.0,Right Center Midfield,165,Chievo,231,['91789b3d-b1da-461c-8489-a5370f3a8d68'],10,,,,,,,,,,,,,,,,,,,,Chievo,231,00:28:10.869,Pass,
