50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.220814,,,,,,,,,,,,,ef5922e7-06bb-4533-9951-455c2eabf223,17,,"[62.9, 10.4]",3879568,0,,,,,0.21050957,,Head,,,,"[74.6, 12.9]",,Low Pass,,11.964113,,,,Giacomo Bonaventura,7026.0,,,,,,Recovery,1,Regular Play,Luca Antonelli,8874.0,Left Back,3,AC Milan,243,"['10390b33-4481-4f94-b350-4374b84f014f', '52a3621c-38cf-4d20-8baf-82d85ea17855']",17,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:17.467,Pass,
,,,,,,,,,,,,,,,,,,,,0.903651,,,,,,,,,,,,,2727437b-5bd7-49d9-b9db-7adeb7a405fd,20,,"[71.9, 15.6]",3879568,0,,,,,0.1308274,,Right Foot,,,,"[94.7, 18.6]",,Low Pass,,22.996521,,,,Luiz Adriano de Souza da Silva,21272.0,,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Left Wing,3,AC Milan,243,['6b728074-dac7-4c29-903c-f1102ca7fcfc'],19,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:19.835,Pass,
,,,,,,,,,,,,,,,,,,,,1.159475,,,,,,,,,,,,,e1353ca0-3df6-45ef-b309-9af37b746121,24,,"[96.0, 11.3]",3879568,0,,,,,2.5974348,,Right Foot,,,,"[80.3, 20.8]",,Ground Pass,,18.350477,,,,Riccardo Montolivo,7166.0,,,,,,,1,Regular Play,Luiz Adriano de Souza da Silva,21272.0,Center Forward,3,AC Milan,243,['1b8991f4-e1ce-42d2-9c4f-09737e033d1f'],25,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:25.061,Pass,
,,,,,,,,,,,,,,,,,,,,2.833128,,,,,,,,,,,,,c9049770-0932-458e-bffd-e25236ac72c3,28,,"[74.9, 21.0]",3879568,0,,,,,1.5666122,,Right Foot,,,,"[75.1, 68.8]",,Low Pass,,47.80042,,,,Ignazio Abate,7463.0,,,True,,,,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,3,AC Milan,243,"['8d093102-47d4-488f-a54b-b1c2ef010611', 'f1c78964-08d3-4677-a7f0-284c409eeab4']",29,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:29.249,Pass,True
,,,,,,,,,,,,,,,,,,,,1.004205,,,,,,,,,,,,,3331c255-e288-4f78-8f0b-cda1c703726d,31,,"[74.9, 69.3]",3879568,0,,,,,-1.6965657,,Right Foot,,,,"[73.8, 60.6]",,Ground Pass,,8.769264,,,,Juraj Kucka,10919.0,,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,3,AC Milan,243,['fe3acfa7-1d48-47b8-882f-3031e3c9d585'],32,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:32.202,Pass,
,,,,,,,,,,,,,,,,,,,,1.022468,,,,,,,,,,,,,5e563186-e88f-45aa-b8da-a1dbbafcde83,34,,"[74.1, 63.1]",3879568,0,,,,,2.0111923,,Left Foot,,,,"[70.0, 71.8]",,Ground Pass,,9.617692,,,,Ignazio Abate,7463.0,,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Center Midfield,3,AC Milan,243,['38e18328-b532-4669-992e-983f54b6a233'],35,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:35.160,Pass,
,,,,,,,,,,,,,,,,,,,,1.862162,,,,,,,,,,,,,349dca6a-67f7-4cb0-9dfd-e646daa440c5,36,,"[70.3, 72.0]",3879568,0,,,,,-2.3243582,,Right Foot,,,,"[55.1, 55.8]",,Ground Pass,,22.214409,,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,3,AC Milan,243,['0fc4c6dc-2fea-4ef0-8f3e-3a93b99b1736'],36,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:36.183,Pass,
,,,,,,,,,,,,,,,,,,,,2.545195,,,,,,,,,,,,,3ed91452-ed94-40d8-a3e9-0d07d77a05a8,39,,"[55.6, 51.1]",3879568,0,,,,,-1.579517,,Right Foot,,,,"[55.3, 16.7]",,Ground Pass,,34.40131,,,,Alessio Romagnoli,7458.0,,,,,,,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,3,AC Milan,243,['98fbb05a-eac8-43fd-b9bc-c84552f3c345'],39,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:39.045,Pass,
,,,,,,,,,,,,,,,,,,,,1.215103,,,,,,,,,,,,,17cb9738-ecd4-4760-8d12-f94e121638a4,42,,"[55.1, 16.7]",3879568,0,,,,,-0.86217004,,Left Foot,,,,"[63.5, 6.9]",,Ground Pass,,12.907362,,,,Luca Antonelli,8874.0,,,,,,,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,3,AC Milan,243,['e8c4647c-d3f2-4f32-9b86-5b16059f7255'],41,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:41.887,Pass,
,,,,,,,,,,,,,,,,,,,,0.958555,,,,,,,,,,,,,c5197ad2-2f42-4581-8b3c-be2e0cacfcb6,45,,"[66.5, 6.6]",3879568,0,,,,,1.0752447,,Left Foot,,,,"[70.5, 14.0]",,Ground Pass,,8.411897,,,,Andrea Bertolacci,7147.0,,,,,,,1,Regular Play,Luca Antonelli,8874.0,Left Back,3,AC Milan,243,['645ea17c-6740-440d-ab54-f4cc0eb2994d'],43,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:43.655,Pass,
,,,,,,,,,,,,,,,,,,,,0.863354,,,,,,,,,,,,,f3d5aa01-cf51-4e6d-8207-b8de3cc2c943,49,,"[71.6, 12.9]",3879568,0,,,,,-0.30181018,,Left Foot,,,,"[82.2, 9.6]",,Ground Pass,,11.101802,,,,Giacomo Bonaventura,7026.0,,,,,,,1,Regular Play,Andrea Bertolacci,7147.0,Left Center Midfield,3,AC Milan,243,"['6401bc98-b2a4-42b4-93cb-e68bf1def0b1', '9414aae7-0b37-45c2-9c99-5021055ef641']",45,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:45.265,Pass,True
,,,,,,,,,,,,,,,,,,,,1.248892,,,,,,,,,,,,,9ee64800-674e-4ba5-a3e5-9fefd51f6ca2,52,,"[83.6, 10.2]",3879568,0,,,,,0.6585659,,Right Foot,,,,"[92.0, 16.7]",,Ground Pass,,10.621205,,Incomplete,,Luiz Adriano de Souza da Silva,21272.0,,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Left Wing,3,AC Milan,243,"['257ce004-9e25-449e-b575-4a7772552bdc', 'e4fed8d9-6bdd-488c-a927-0582fd57f01a']",46,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:46.128,Pass,
,,,,,,,,,,,,,,,,,,,,1.542322,,,,,,,,,,,,,f036f456-818c-4bfb-8f73-afc2029cf331,57,,"[28.4, 60.2]",3879568,0,,,,,0.6435011,,Right Foot,,,,"[43.6, 71.6]",,Ground Pass,,19.0,,,,Davide Zappacosta,3660.0,,,,,,,1,Regular Play,Cesare Bovo,40427.0,Right Center Back,3,AC Milan,243,"['7b9c04d1-2035-49ee-9247-2345e94cbc63', '7bb934af-46e1-4857-81d7-576d1f7c6435']",49,,,,,,,,,,,,,,,,,,Torino,241,00:00:49.985,Pass,True
,,,,,,,,,,,,,,,,,,,,1.099992,,,,,,,,,,,,,b3f58e8c-40be-4b6d-a813-b1663aa0aeba,65,,"[49.4, 1.8]",3879568,1,,,,,2.9248674,,Right Foot,,,,"[38.5, 4.2]",,Ground Pass,,11.161093,,,,Luca Antonelli,8874.0,,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Left Wing,3,AC Milan,243,"['10c18dcc-92c2-47f2-a883-680e94ea523f', 'ebe1b958-4bf3-4676-847e-ef058796aab2']",1,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:01.394,Pass,True
,,,,,,,,,,,,,,,,,,,,1.017422,,,,,,,,,,,,,610ffcdb-6230-4671-84e5-d7cfc09745e8,68,,"[38.5, 4.2]",3879568,1,,,,,1.4317003,,Left Foot,,,,"[39.9, 14.2]",,Ground Pass,,10.097525,,,,Riccardo Montolivo,7166.0,,,,,,,1,Regular Play,Luca Antonelli,8874.0,Left Back,3,AC Milan,243,['4f4b0ee8-afe0-4787-99a3-854abb0dba5b'],2,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:02.996,Pass,
,,,,,,,,,,,,,,,,,,,,3.334502,,,,,,,,,,,,,4256f432-219f-4930-8f3c-3b1dc89b52a9,71,,"[38.5, 17.2]",3879568,1,,,,,1.4731083,,Right Foot,,,,"[43.4, 67.2]",,High Pass,,50.239525,,,,Ignazio Abate,7463.0,,,True,,,,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,3,AC Milan,243,['38f52ff5-55cb-45f7-bbf1-84fb64a858be'],6,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:06.703,Pass,
,,,,,,,,,,,,,,,,,,,,1.619475,,,,,,,,,,,,,2dc18f8a-ef11-4a01-b06e-5e1fc0e53477,74,,"[51.8, 69.9]",3879568,1,,,,,0.13040331,,Right Foot,,,,"[76.2, 73.1]",,Ground Pass,,24.608942,,,,Alessio Cerci,7702.0,,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,3,AC Milan,243,['56ff018a-9cb0-4973-b2f2-6e3579b3ee36'],12,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:12.494,Pass,
,,,,,,,,,,,,,,,,,,,,0.791633,,,,,,,,,,,,,e1dfc610-8f7d-4923-8250-9e2b0817979c,77,,"[76.8, 73.1]",3879568,1,,,,,3.0367157,,Left Foot,,,,"[69.2, 73.9]",,Ground Pass,,7.641989,,,,Juraj Kucka,10919.0,,,,,,,1,Regular Play,Alessio Cerci,7702.0,Right Wing,3,AC Milan,243,"['1a6b7df3-08ae-4b83-88b7-c57a3c3f6897', 'dccaf2e9-8dc1-4b67-a9a1-7e747f02777b']",14,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:14.113,Pass,True
,,,,,,,,,,,,,,,,,,,,1.485731,,,,,,,,,,,,,6584d2f8-a514-41ab-b2d2-f367994820db,83,,"[76.5, 73.9]",3879568,1,,True,,,-2.4715598,,Right Foot,,,,"[63.5, 63.6]",,Ground Pass,,16.585836,,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,Free Kick,1,From Free Kick,Juraj Kucka,10919.0,Right Center Midfield,4,AC Milan,243,['b7b9cbe3-a460-4830-9711-ae2c6e769ae2'],29,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:29.734,Pass,
,,,,,,,,,,,,,,,,,,,,1.876029,,,,,,,,,,,,,adf6a1d3-f941-48eb-acd7-0f751d0f6d80,85,,"[63.2, 62.0]",3879568,1,,,,,-1.8707833,,Right Foot,,,,"[55.9, 38.4]",,Ground Pass,,24.70324,,,,Alessio Romagnoli,7458.0,,,,,,,1,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,4,AC Milan,243,['02a5137f-cb59-4af1-8955-cb769ed8564b'],32,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:32.356,Pass,
,,,,,,,,,,,,,,,,,,,,1.101962,,,,,,,,,,,,,fb944a13-faab-45d7-b681-8cef78078a6b,88,,"[58.3, 30.5]",3879568,1,,,,,-1.241172,,Left Foot,,,,"[64.8, 11.5]",,Ground Pass,,20.081085,,,,Luca Antonelli,8874.0,,,,,,,1,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,4,AC Milan,243,['d66168b5-2a1f-49e7-8d29-823487cf0f6d'],35,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:35.862,Pass,
,,,,,,,,,,,,,,,,,,,,1.392282,,,,,,,,,,,,,8b6038b1-11e7-4f03-86d7-1fedd5ce87d0,91,,"[63.7, 9.9]",3879568,1,,,,,-0.15660188,,Left Foot,,,,"[78.9, 7.5]",,Ground Pass,,15.388308,,,,Andrea Bertolacci,7147.0,,,,,,,1,From Free Kick,Luca Antonelli,8874.0,Left Back,4,AC Milan,243,['64e5c2ff-52a4-4a3b-b187-87e94f8b3d95'],38,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:38.123,Pass,
,,,,,,,,,,,,,,,,,,,,0.170721,,,,,,,,,,,,,dd79fdaf-5ee1-4c9f-acf3-2d78dff5acb4,95,,"[80.3, 2.6]",3879568,1,,,,,0.8699419,,Left Foot,,,,"[83.0, 5.8]",,Ground Pass,,4.1868844,,Incomplete,,Giacomo Bonaventura,7026.0,,,,,,,1,From Free Kick,Andrea Bertolacci,7147.0,Left Center Midfield,4,AC Milan,243,"['36d8ca2a-5a25-440e-978e-6a2d9856aea2', '6aa24889-7940-4329-a77e-b8713c4a00da', 'ab46eb2a-dfd7-4128-9b57-82ecc811d27b']",41,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:41.487,Pass,True
,,,,,,,,,,,,,,,,,,,,0.934216,,,,,,,,,,,,,ac5dcc51-3462-46ed-a6c7-c224957daec3,98,,"[95.2, 0.1]",3879568,2,,,,,0.30327216,,,,,,"[109.9, 4.7]",,Low Pass,,15.402922,,Incomplete,,Andrea Bertolacci,7147.0,,,,,,Throw-in,1,From Throw In,Luca Antonelli,8874.0,Left Back,5,AC Milan,243,"['2c474ea0-9f62-41a5-b80f-aa6473038562', 'daeb5832-175e-41fc-b525-b0fe8309ad42']",1,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:01.047,Pass,
,,,,,,,,,,,,,,,,,,,,1.219107,,,,,,,,,,,,,8eab7a6a-aecd-402e-8815-a137d5cc9821,102,,"[105.5, 0.1]",3879568,2,,,,,0.6000502,,,,,,"[115.0, 6.6]",,Low Pass,,11.510864,,,,Giacomo Bonaventura,7026.0,,,,,,Throw-in,1,From Throw In,Luca Antonelli,8874.0,Left Back,6,AC Milan,243,['7f8793f6-6203-4868-86f0-c89a77898425'],11,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:11.014,Pass,
,,,,,,,,,,,,,,,,,,,,0.663485,,,,,,,,,,,,,628c48ac-4771-413f-b1d3-0af4a32d2674,106,,"[105.9, 2.9]",3879568,2,,,,,2.9549034,,Right Foot,,,,"[96.9, 4.6]",,Ground Pass,,9.159148,,,,Luca Antonelli,8874.0,,,,,,,1,From Throw In,Giacomo Bonaventura,7026.0,Left Wing,6,AC Milan,243,"['6e5a5cf1-bf58-480b-a7c3-cfed30c77999', '92c392c6-a428-439a-b811-eaf6bdcd0f7b']",19,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:19.504,Pass,True
,,,,,,,,,,,,,,,,,,,,0.904625,,,,,,,,,,,,,a2b6b7bc-5618-4b49-93bc-a32db736e040,109,,"[95.7, 4.3]",3879568,2,,,,,0.72739875,,Left Foot,,,,"[103.9, 11.6]",,Low Pass,,10.978616,,,,Andrea Bertolacci,7147.0,,,,,,,1,From Throw In,Luca Antonelli,8874.0,Left Back,6,AC Milan,243,['ebcbab20-95b9-42a6-ba7e-2fe74f0a0460'],20,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:20.214,Pass,
,,,,,,,,,,,,,,,,,,,,0.410179,,,,,,,,,,,,,4d943b01-e157-4518-a58f-3c3d3f127517,111,,"[103.9, 11.6]",3879568,2,,,,,3.1415927,,Right Foot,,,,"[98.1, 11.6]",,Low Pass,,5.8,,,,Luca Antonelli,8874.0,,,,,,,1,From Throw In,Andrea Bertolacci,7147.0,Left Center Midfield,6,AC Milan,243,['18dd8133-e1b8-4ed7-b59f-d08d6f7a3e11'],21,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:21.119,Pass,
,,,,,,,,,,,,,,,,,,,,1.193145,,,,,,,,,,,,,daf4c86d-5107-4c8a-8440-c6a151c624e8,117,,"[20.6, 69.9]",3879568,2,,,,,0.036748156,,Right Foot,,,,"[34.2, 70.4]",,Ground Pass,,13.609188,,,,Afriyie Acquah,7474.0,,,,,,,1,From Throw In,Fabio Quagliarella,7011.0,Right Center Forward,6,AC Milan,243,['13f89414-4692-46fd-aafd-3ad8aaaa53d8'],22,,,,,,,,,,,,,,,,,,Torino,241,00:02:22.906,Pass,
,,,,,,,,,,,,,,,,,,,,0.457854,,,,,,,,,,,,,63098b96-07da-4272-b218-c3e8e97ea4e2,132,,"[35.9, 77.2]",3879568,2,,,True,,0.4636476,,Right Foot,,,,"[41.5, 80.0]",,Ground Pass,,6.26099,,Injury Clearance,,,,,,,,,,1,From Throw In,Fabio Quagliarella,7011.0,Right Center Forward,6,AC Milan,243,,32,,,,,,,,,,,,,,,,,,Torino,241,00:02:32.331,Pass,
,,,,,,,,,,,,,,,,,,,,0.818399,,,,,,,,,,,,,ca3d4e26-d418-492a-b6c5-950ac68b3a2c,135,,"[75.7, 0.1]",3879568,3,,True,,,0.6502275,,,,,,"[82.8, 5.5]",,Low Pass,,8.920202,,,,Giacomo Bonaventura,7026.0,,,,,,Throw-in,1,From Throw In,Luca Antonelli,8874.0,Left Back,7,AC Milan,243,['ba1d6bb2-5165-4189-99f1-ea059a6959a2'],37,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:37.967,Pass,
,,,,,,,,,,,,,,,,,,,,2.26661,,,,,,,,,,,,,89bccbc9-ab10-4b0f-84dd-02bd783cb275,137,,"[84.0, 12.1]",3879568,3,,,,,0.7406519,,Right Foot,,,,"[108.5, 34.5]",,Ground Pass,,33.196537,,Injury Clearance,,,,,,,,,,1,From Throw In,Giacomo Bonaventura,7026.0,Left Wing,7,AC Milan,243,,41,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:41.024,Pass,
