50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.527877,,,,,,,,,,,53767bf4-3c7c-414a-a2cc-a6d0b8c0e170,3321,,,"[56.7, 16.2]",3879642,91,,True,,True,0.1367557,,,,,,"[67.6, 17.7]",High Pass,,11.002727,,Incomplete,,,,,,,,,2,From Free Kick,Mattia De Sciglio,6944.0,Left Back,213,Carpi,1683,"['5e5160e4-526c-4bc3-97cf-ae97f62d8b57', 'bc50a4fe-d132-4f88-b17e-ebcb9a0e1506']",0,,,,,,,,,,,,,,,,AC Milan,243,00:46:00.013,Pass,True
,,,,,,,,,,,,,,,,,4.19097,,,,,,,,,,,00b69bf6-cb3e-4b51-9438-9ee20a645d7a,3323,,,"[57.6, 61.5]",3879642,91,,,,,0.15873635,,Left Foot,,,,"[105.7, 69.2]",High Pass,,48.71242,,,,Jerry Uche Mbakogu,32608.0,,,,,,2,From Free Kick,Lorenzo Pasciuti,387472.0,Right Midfield,213,Carpi,1683,['8fe8424e-485a-4aab-b3ff-7acea2ca8d9a'],2,,,,,,,,,,,,,,,,Carpi,1683,00:46:02.619,Pass,
,,,,,,,,,,,,,,,,,1.627822,,,,,,,,,,,c5ee84e2-643d-45f9-97e5-076fb797c772,3326,,,"[105.7, 69.2]",3879642,91,,,,,-2.4626606,,Right Foot,,,,"[91.2, 57.5]",Ground Pass,,18.631693,,,,Lorenzo Pasciuti,387472.0,,,,,,2,From Free Kick,Jerry Uche Mbakogu,32608.0,Center Forward,213,Carpi,1683,['508a86e3-650b-4433-9535-0cc5015a16f3'],10,,,,,,,,,,,,,,,,Carpi,1683,00:46:10.271,Pass,
,,,,,,,,,,,,,,,,,1.411396,,,,,,,,,,,2f415c9f-d35f-4f36-a783-ff7f65aa8550,3329,,,"[91.2, 57.5]",3879642,91,,,,,-1.6310681,,Right Foot,,,,"[90.5, 45.9]",Ground Pass,,11.621101,,Incomplete,,,,,,,,,2,From Free Kick,Lorenzo Pasciuti,387472.0,Right Midfield,213,Carpi,1683,['1d4f86c9-52db-4fc5-bcd5-65752a472a73'],12,,,,,,,,,,,,,,,,Carpi,1683,00:46:12.054,Pass,
,,,,,,,,,,,,,,,,,0.932447,,,,,,,,,,,bc7bd34b-5a8f-4121-af8d-6f6d11feb409,3339,,,"[50.5, 0.1]",3879642,91,,,,,0.89750886,,,,,,"[57.2, 8.5]",Low Pass,,10.744766,,,,Giacomo Bonaventura,7026.0,,,,,Throw-in,2,From Throw In,Mattia De Sciglio,6944.0,Left Back,215,AC Milan,243,['20d687ff-1a63-4441-849b-55d10eba81c6'],35,,,,,,,,,,,,,,,,AC Milan,243,00:46:35.596,Pass,
,,,,,,,,,,,,,,,,,0.562551,,,,,,,,,,,5a6b2e91-1b88-4b6a-af23-7e83d871774f,3343,,,"[55.9, 8.9]",3879642,91,,,,,-2.5602124,,Left Foot,,,,"[52.4, 6.6]",Low Pass,,4.1880784,,,,Mattia De Sciglio,6944.0,,,,,,2,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,215,AC Milan,243,"['003749c3-29e8-44d1-8c68-05cb90cce012', '358b6396-6c47-42dd-891f-790890b17e87']",37,,,,,,,,,,,,,,,,AC Milan,243,00:46:37.298,Pass,True
,,,,,,,,,,,,,,,,,3.02395,,,,,,,,,,,e536875b-1991-4fbe-a6cd-7cf06f8499e4,3345,,,"[49.2, 4.0]",3879642,91,,,,,0.18534794,,Right Foot,,,,"[86.0, 10.9]",High Pass,,37.441288,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,From Throw In,Mattia De Sciglio,6944.0,Left Back,215,AC Milan,243,"['9440ffb6-b41f-4028-af20-6d7a5019d72f', 'a1d8f411-10fd-4aaf-91eb-9157dcbb589f']",37,,,,,,,,,,,,,,,,AC Milan,243,00:46:37.860,Pass,
,,,,,,,,,,,,,,,,,1.954649,,,,,,,,,,,a1d8f411-10fd-4aaf-91eb-9157dcbb589f,3347,,,"[34.1, 69.2]",3879642,91,,,,,-0.44684246,,Head,,,,"[53.3, 60.0]",High Pass,,21.290373,,Incomplete,,,,,,,,Recovery,2,From Throw In,Simone Romagnoli,7172.0,Right Center Back,215,AC Milan,243,"['3cc6926d-0b1e-4932-8343-a0a00247497a', 'e536875b-1991-4fbe-a6cd-7cf06f8499e4']",40,,,,,,,,,,,,,,,,Carpi,1683,00:46:40.884,Pass,
,,,,,,,,,,,,,,,,,0.536032,,,,,,,,,,,90d5ffa1-d5c4-4fbb-994b-0654e25d7a9b,3355,,,"[89.7, 34.2]",3879642,91,,,,,-0.30400094,,Right Foot,,,,"[99.9, 31.0]",Ground Pass,,10.690183,,Incomplete,,,,,,,,,2,From Throw In,Riccardo Montolivo,7166.0,Left Defensive Midfield,215,AC Milan,243,['fc66cfad-2b62-4c5c-a47c-f624ee76a518'],47,,,,,,,,,,,,,,,,AC Milan,243,00:46:47.652,Pass,
,,,,,,,,,,,,,,,,,1.065881,,,,,,,,,,,636b955a-3ecb-42fd-a4b8-f033ec834d28,3357,,,"[120.0, 80.0]",3879642,92,,,,,-1.8346964,,Right Foot,,,,"[109.3, 40.4]",High Pass,,41.02012,,Unknown,True,,,,,Outswinging,,Corner,2,From Corner,Giacomo Bonaventura,7026.0,Left Midfield,216,AC Milan,243,,12,,,,,,,,,,,,,,,,AC Milan,243,00:47:12.519,Pass,
,,,,,,,,,,,,,,,,,3.291738,,,,,,,,,,,73db1055-bff5-42f1-b76b-c6c2a4704241,3360,,,"[13.3, 35.0]",3879642,92,,,,,-0.11435344,,Right Foot,,,,"[78.6, 27.5]",High Pass,,65.729294,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,Free Kick,2,From Free Kick,Vid Belec,8662.0,Goalkeeper,217,Carpi,1683,"['0d62bbec-26ed-45bd-8608-459e13c2ded5', '1699d22c-a9e0-4979-a8e8-182fc5be56c4']",48,,,,,,,,,,,,,,,,Carpi,1683,00:47:48.030,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc12da33-3b28-4983-8339-58765a8bf3a2,6,,,"[60.9, 43.1]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Riccardo Montolivo,7166.0,Left Defensive Midfield,2,AC Milan,243,['173c6aa5-1af7-4695-8bde-a831f827d164'],1,,,,,,,,,,,,,,,,AC Milan,243,00:00:01.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e324da3a-a52b-4792-aa96-64bdc80888bf,8,,,"[34.0, 38.3]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alessio Romagnoli,7458.0,Left Center Back,2,AC Milan,243,['bc812b46-87b5-4dd8-8efd-31bb4b112396'],3,,,,,,,,,,,,,,,,AC Milan,243,00:00:03.133,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2f94d8d0-f626-4658-a126-af5677abb331,11,,,"[86.8, 67.9]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juraj Kucka,10919.0,Right Defensive Midfield,2,AC Milan,243,['4584790e-0e0c-45c4-8967-82eaeaa8aa18'],6,,,,,,,,,,,,,,,,AC Milan,243,00:00:06.830,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7c437ea0-7be1-4a2e-8bbe-ed8d5182bc3a,14,,,"[79.0, 74.3]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,3,AC Milan,243,['808e111c-6bbd-4e61-b62a-a75dddcd94f4'],25,,,,,,,,,,,,,,,,AC Milan,243,00:00:25.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,876298a4-2511-48c8-af3b-e160349cda80,16,,,"[54.2, 5.6]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lorenzo Lollo,30829.0,Left Defensive Midfield,3,AC Milan,243,['7ed3472f-90ed-4c1e-a5f2-5a386ba684e0'],26,,,,,,,,,,,,,,,,Carpi,1683,00:00:26.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4da559ff-82ed-4e4c-acb4-711e72c2ff6c,20,,,"[55.7, 73.5]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riccardo Montolivo,7166.0,Left Defensive Midfield,4,AC Milan,243,['91deb23a-e5b1-47f5-a44a-b1d2cbd4aaf8'],35,,,,,,,,,,,,,,,,AC Milan,243,00:00:35.429,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7683310a-bf8e-4ae3-bac0-d78c711c7f22,22,,,"[86.7, 67.5]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,4,AC Milan,243,['135cf6a7-3d8c-47bd-bf6f-e37530feba39'],36,,,,,,,,,,,,,,,,AC Milan,243,00:00:36.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d5894c5-b6e3-49d2-b159-207285d84c17,26,,,"[64.7, 7.6]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Martinho Alves de Lima,387476.0,Left Midfield,5,Carpi,1683,['f41a6f7c-8ffc-4bfe-8757-abb1fec09951'],40,,,,,,,,,,,,,,,,Carpi,1683,00:00:40.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b5af28-d5a5-4f14-861a-b46ce11e6e1b,29,,,"[72.1, 4.3]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Lasagna,7793.0,Center Attacking Midfield,5,Carpi,1683,"['104ab0a3-a5ea-48cf-80d2-afc45b6c879b', 'e345c927-f0e2-44da-999d-23cef5351eee']",42,,,,,,,,,,,,,,,,Carpi,1683,00:00:42.127,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f9a07505-1141-4ad7-ba1e-e2a8c7f370d3,37,,,"[44.8, 61.3]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Defensive Midfield,5,Carpi,1683,['45b31d02-de01-4598-9b47-225e4c5e79fe'],45,,,,,,,,,,,,,,,,AC Milan,243,00:00:45.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d24c1551-1f94-476d-96aa-73a46381053f,46,,,"[64.1, 57.0]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,7,AC Milan,243,"['6f97e574-9024-49b7-948d-8d55bd6796bc', 'bbf18cf6-eabd-4497-a61d-51b1e710dfa0']",50,,,,,,,,,,,,,,,,AC Milan,243,00:00:50.921,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce4bd874-cce6-4dcb-96ca-5fa8da13bb33,51,,,"[42.5, 9.2]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Left Back,8,Carpi,1683,['eea29726-79d9-4bae-b886-65a5a84d3578'],52,,,,,,,,,,,,,,,,Carpi,1683,00:00:52.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ae885e2-c2a1-4ab0-9073-d891c19f6c26,55,,,"[50.0, 4.2]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Martinho Alves de Lima,387476.0,Left Midfield,8,Carpi,1683,['d331a339-b979-4749-a38c-4fc7f3ef1f27'],56,,,,,,,,,,,,,,,,Carpi,1683,00:00:56.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c2d0400-7060-459b-8259-100aaae95aa5,57,,,"[62.4, 8.4]",3879642,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Borriello,8871.0,Center Forward,8,Carpi,1683,['0d576464-d4d7-442e-875b-7bf7d54d5a0a'],57,,,,,,,,,,,,,,,,Carpi,1683,00:00:57.930,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,de4c9200-189b-4e9b-bd2b-25259d317e24,65,,,"[97.4, 17.7]",3879642,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raphael Martinho Alves de Lima,387476.0,Left Midfield,9,Carpi,1683,['4a072355-92c2-403e-b6d4-c4178014deec'],19,,,,,,,,,,,,,,,,Carpi,1683,00:01:19.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,462d5e7a-f72b-4c44-aa8d-c5d25f1c9e3b,69,,,"[36.8, 73.5]",3879642,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessio Cerci,7702.0,Right Midfield,10,AC Milan,243,['01cdc8b8-f055-4a38-9a4e-9dcb4a69227d'],21,,,,,,,,,,,,,,,,AC Milan,243,00:01:21.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0280e443-6085-46d4-b279-b7f04859c2fc,73,,,"[34.0, 65.7]",3879642,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Defensive Midfield,10,AC Milan,243,"['52219d32-b6e2-4c4a-b6cc-bb4095fc0909', 'd59540bc-02c1-4482-bbd2-03ba57bfd504']",22,,,,,,,,,,,,,,,,AC Milan,243,00:01:22.144,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac5ad2b7-f8e4-42d7-adc6-73c113df29a3,79,,,"[89.4, 20.6]",3879642,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Lasagna,7793.0,Center Attacking Midfield,11,Carpi,1683,['d8070a1d-ace5-4cbf-9159-3ac27d754b59'],25,,,,,,,,,,,,,,,,Carpi,1683,00:01:25.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47c9a967-9f28-4b67-b203-bf6efe7554ea,82,,,"[84.7, 17.4]",3879642,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Lollo,30829.0,Left Defensive Midfield,11,Carpi,1683,"['7d869c8c-9f63-43f4-8305-ee9fa5b96532', 'd8011f8c-822e-4492-97fb-488720e605f8']",25,,,,,,,,,,,,,,,,Carpi,1683,00:01:25.900,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4452dcf-6f7f-4128-81f0-f1f03987caba,86,,,"[94.4, 25.4]",3879642,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Borriello,8871.0,Center Forward,11,Carpi,1683,"['01520705-b5a6-4984-9561-a59d3050a085', '1d10a9a6-80ed-4cad-b9fc-abad3f63e2de']",27,,,,,,,,,,,,,,,,Carpi,1683,00:01:27.512,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7898c073-ae4d-49da-b01b-c8420e09d181,89,,,"[103.3, 5.6]",3879642,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Martinho Alves de Lima,387476.0,Left Midfield,11,Carpi,1683,['d8def1b4-7f30-46bb-9eb3-143a605f95ca'],31,,,,,,,,,,,,,,,,Carpi,1683,00:01:31.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e0eaf2b-8a2e-43f0-9d3f-e0cc57817ee1,97,,,"[34.8, 3.5]",3879642,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,M''Baye Babacar Niang,5661.0,Left Center Forward,12,AC Milan,243,"['c26531b2-fbbc-48f9-8e7d-b1bf2518aecf', 'e1e9e7f5-4040-4b5f-8788-6cf75d7c02be']",42,,,,,,,,,,,,,,,,AC Milan,243,00:01:42.465,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d506c2db-03c3-4d3b-b219-60fa286c89a6,103,,,"[37.6, 7.9]",3879642,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riccardo Montolivo,7166.0,Left Defensive Midfield,13,AC Milan,243,['d3409b1a-ba58-4e5d-943f-f3038339aa74'],54,,,,,,,,,,,,,,,,AC Milan,243,00:01:54.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c719685-f94d-43ec-a4cd-6f974b0661b4,105,,,"[34.5, 1.7]",3879642,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mattia De Sciglio,6944.0,Left Back,13,AC Milan,243,['83c63ac9-1614-4135-9349-8906fb281066'],55,,,,,,,,,,,,,,,,AC Milan,243,00:01:55.397,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9fe0e2f8-d03c-44ef-82b1-830132c5fef8,108,,,"[72.1, 17.4]",3879642,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,13,AC Milan,243,['0f030e79-2ce8-407f-94aa-c4c7d130de8f'],57,,,,,,,,,,,,,,,,AC Milan,243,00:01:57.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a30841a2-c736-4fb7-9e9c-d29ebc72d1fb,117,,,"[83.6, 3.7]",3879642,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,M''Baye Babacar Niang,5661.0,Left Center Forward,14,AC Milan,243,"['8d157ddb-6522-4a62-8f20-2b2aeeadb281', 'f34c87c0-93c1-4446-bd61-46126d839ec6']",18,,,,,,,,,,,,,,,,AC Milan,243,00:02:18.137,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f85f599-0395-42c3-b317-87baa2e76e2e,121,,,"[43.5, 77.6]",3879642,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lorenzo Pasciuti,387472.0,Right Midfield,15,Carpi,1683,['637301e5-dda1-46fa-9f3f-ea0f2050ab01'],30,,,,,,,,,,,,,,,,Carpi,1683,00:02:30.590,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b648bc93-89ad-4e9a-93ce-a90c9a7cc2f2,123,,,"[54.3, 78.7]",3879642,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Lasagna,7793.0,Center Attacking Midfield,15,Carpi,1683,['cddb608d-8450-476c-81a5-8d14ceb0b92c'],32,,,,,,,,,,,,,,,,Carpi,1683,00:02:32.084,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7a3ddfd6-d969-4b3b-a58c-e3c35d220a32,125,,,"[84.6, 3.4]",3879642,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,M''Baye Babacar Niang,5661.0,Left Center Forward,16,AC Milan,243,['248cb852-f6bc-40d4-9d4d-40fda4b5a604'],40,,,,,,,,,,,,,,,,AC Milan,243,00:02:40.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26d42228-880a-44e8-ab0f-96f51fe17abc,129,,,"[70.7, 3.9]",3879642,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riccardo Montolivo,7166.0,Left Defensive Midfield,17,AC Milan,243,['0456929d-cdc3-4966-8f5e-64f393aaf5cc'],46,,,,,,,,,,,,,,,,AC Milan,243,00:02:46.098,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d807e809-95dd-4dcb-834c-b72a451132d0,132,,,"[94.5, 5.9]",3879642,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,M''Baye Babacar Niang,5661.0,Left Center Forward,17,AC Milan,243,['69448242-5c3e-49ef-817a-566f73d364da'],48,,,,,,,,,,,,,,,,AC Milan,243,00:02:48.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b199bec3-1c8b-4528-9bf0-bce7e8042e62,137,,,"[64.5, 2.5]",3879642,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riccardo Montolivo,7166.0,Left Defensive Midfield,18,AC Milan,243,['1f5f756f-734a-415b-8681-214f99f16766'],58,,,,,,,,,,,,,,,,AC Milan,243,00:02:58.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62e57e2f-9f31-438c-a053-e8a411722919,141,,,"[40.8, 5.5]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,18,AC Milan,243,['eddfc711-207d-46ee-b06e-79f2ee125f40'],3,,,,,,,,,,,,,,,,AC Milan,243,00:03:03.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51deba79-4f8b-43db-b1fb-905586a53c2b,144,,,"[72.4, 11.5]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,18,AC Milan,243,['86f5af79-916a-403b-a884-7ab44155f6d4'],6,,,,,,,,,,,,,,,,AC Milan,243,00:03:06.365,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3be27c43-b992-43c7-b993-78418a453766,148,,,"[80.2, 15.0]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,M''Baye Babacar Niang,5661.0,Left Center Forward,18,AC Milan,243,['d8730e4f-e697-40c9-b40f-bcce08c7a0b3'],7,,,,,,,,,,,,,,,,AC Milan,243,00:03:07.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1f0539b-dd87-46fa-9636-245fd95f7413,151,,,"[43.2, 55.3]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Lollo,30829.0,Left Defensive Midfield,19,Carpi,1683,"['41b67e99-8100-417d-94e9-33a61606ca3f', 'bde1f47c-16fb-41a1-9d2c-ad78eb82c908']",8,,,,,,,,,,,,,,,,Carpi,1683,00:03:08.680,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4c85a99-bfd7-4f24-b5f5-60764d25ecdf,153,,,"[51.2, 49.8]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isaac Cofie,7460.0,Right Defensive Midfield,19,Carpi,1683,['eb61acd2-32d9-46e6-a86b-49312b99f44a'],10,,,,,,,,,,,,,,,,Carpi,1683,00:03:10.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d87ad2d9-6469-4de8-af8b-5a97ad34776d,155,,,"[55.6, 37.6]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Martinho Alves de Lima,387476.0,Left Midfield,19,Carpi,1683,['ba5c28b3-9bf0-449f-a931-b00ff156f103'],11,,,,,,,,,,,,,,,,Carpi,1683,00:03:11.470,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,eca5fbf5-0653-4d7c-90a1-29865203cdb3,157,,,"[73.3, 44.6]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Lasagna,7793.0,Center Attacking Midfield,19,Carpi,1683,['67ff4ebe-9a42-43c4-95a4-8ec914c0d4b2'],12,,,,,,,,,,,,,,,,Carpi,1683,00:03:12.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cbda602-67dd-40c9-a805-45d5a714c902,160,,,"[65.2, 64.1]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Right Midfield,19,Carpi,1683,['72fa7bec-5a6e-4cd9-8b03-838b705bf020'],16,,,,,,,,,,,,,,,,Carpi,1683,00:03:16.827,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,90773f17-d7b1-4dd0-b165-8c3dc1ec3472,169,,,"[73.3, 58.6]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Kevin Lasagna,7793.0,Center Attacking Midfield,21,Carpi,1683,['ba451ac7-ee79-4eff-a83f-4876030b0953'],39,,,,,,,,,,,,,,,,Carpi,1683,00:03:39.696,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,009322c0-a3a0-4a4d-809a-4bc1e882c053,171,,,"[55.7, 18.4]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Riccardo Montolivo,7166.0,Left Defensive Midfield,21,Carpi,1683,['6b14d39d-2ce4-4a15-957d-7cd74bf1d713'],40,,,,,,,,,,,,,,,,AC Milan,243,00:03:40.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5aa83dd-c343-457b-bb6d-850d2552e3c7,174,,,"[69.9, 55.7]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Kevin Lasagna,7793.0,Center Attacking Midfield,21,Carpi,1683,"['387c5e0b-47b5-4372-adaa-c58971f6a545', '6f6874eb-4e08-4f94-84d1-2ef39f174816']",41,,,,,,,,,,,,,,,,Carpi,1683,00:03:41.954,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,132063fa-3f61-4894-8005-e46bda75fabf,176,,,"[63.3, 46.4]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Lorenzo Lollo,30829.0,Left Defensive Midfield,21,Carpi,1683,['29684189-229e-4664-94db-5565530ab0a5'],42,,,,,,,,,,,,,,,,Carpi,1683,00:03:42.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26600e14-b56d-44aa-bbb6-a38f097ec440,181,,,"[72.1, 38.2]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Raphael Martinho Alves de Lima,387476.0,Left Midfield,21,Carpi,1683,"['adbe9350-e75f-4202-955a-25a68f4cf0d6', 'd4863362-810d-4b48-875c-4939700a893d']",44,,,,,,,,,,,,,,,,Carpi,1683,00:03:44.108,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fccdb144-be7c-4111-9d6d-e4e841f246a9,183,,,"[78.7, 38.6]",3879642,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Kevin Lasagna,7793.0,Center Attacking Midfield,21,Carpi,1683,['08e55e9a-7f44-4b25-a594-46933dd12dc5'],45,,,,,,,,,,,,,,,,Carpi,1683,00:03:45.388,Ball Receipt*,
