50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.705326,,,,,,,,,,,,,f6b73fa7-4786-488e-a04f-a8cbd6343d55,25,,,"[48.4, 69.7]",3879607,0,,,,,0.7309067,,Right Foot,,"[54.2, 74.9]",Ground Pass,,7.7897367,,,,Maximiliano Nicol Moralez,12759.0,,,,,,1,Regular Play,Alberto Grassi,6952.0,Right Center Midfield,3,Atalanta,228,"['3935ad77-bd2a-4a28-92e4-187694d24ea4', '9d3a6306-73af-4580-8896-63891d67679f']",18,,,,,,,,,,,,,,,,,,Atalanta,228,00:00:18.095,Pass,True
,,,,,,,,,,,,,,,,,,0.796693,,,,,,,,,,,,,931731ae-5e23-4efe-94fc-217e4aa2dffd,28,,,"[50.5, 75.7]",3879607,0,,,,,-3.0981417,,Right Foot,,"[41.3, 75.3]",Ground Pass,,9.208692,,,,Cristian Raimondi,40333.0,,,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,3,Atalanta,228,['262bc893-b509-48aa-9b09-0da4698cd1c7'],20,,,,,,,,,,,,,,,,,,Atalanta,228,00:00:20.331,Pass,
,,,,,,,,,,,,,,,,,,0.309898,,,,,,,,,,,,,c9a8d622-234a-4075-81f7-f682a5bd2ef4,32,,,"[40.2, 77.3]",3879607,0,,,,,0.0,,Right Foot,,"[44.3, 77.3]",Low Pass,,4.1,,Incomplete,,,,,,,,,1,Regular Play,Cristian Raimondi,40333.0,Right Back,3,Atalanta,228,"['a4f87b34-34d7-47f8-aa01-1a5dadfe0c4f', 'f99498ca-fc12-4538-954f-dfac9995db05']",22,,,,,,,,,,,,,,,,,,Atalanta,228,00:00:22.352,Pass,True
,,,,,,,,,,,,,,,,,,1.045689,,,,,,,,,,,,,c544b67d-ff02-4a59-bc02-46d69d6a60fd,34,,,"[50.5, 80.0]",3879607,0,,,,,-1.0338856,,,,"[58.0, 67.4]",High Pass,,14.663219,,,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,Throw-in,1,From Throw In,Cristian Raimondi,40333.0,Right Back,4,Atalanta,228,['a53cd867-7dad-4dad-aab1-3af83ae6f29e'],31,,,,,,,,,,,,,,,,,,Atalanta,228,00:00:31.790,Pass,
,,,,,,,,,,,,,,,,,,3.216126,,,,,,,,,,,,,85796d17-1d3d-467f-b5dc-cf2df835c223,36,,,"[58.0, 67.4]",3879607,0,,,,,-0.115759216,,Right Foot,,"[88.1, 63.9]",High Pass,,30.302805,,Incomplete,,Maximiliano Nicol Moralez,12759.0,,,,,,1,From Throw In,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,4,Atalanta,228,"['5e936638-ef23-4d2a-8f13-7b0aca49fbd0', 'caf0b338-d7f4-48f8-ab26-68aefc27a3ea']",32,,,,,,,,,,,,,,,,,,Atalanta,228,00:00:32.836,Pass,
,,,,,,,,,,,,,,,,,,2.698267,,,,,,,,,,,,,5e936638-ef23-4d2a-8f13-7b0aca49fbd0,39,,,"[32.0, 16.2]",3879607,0,,,,,2.5910726,,Right Foot,,"[7.4, 31.3]",Ground Pass,,28.864685,,,,Gianluigi Donnarumma,7036.0,,,,,Recovery,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,5,AC Milan,243,"['76ceeaed-371a-47d8-97b4-afb8ec2edfe9', '85796d17-1d3d-467f-b5dc-cf2df835c223', 'e34e22ea-d453-4453-a7a1-0838c6906377']",36,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:36.052,Pass,True
,,,,,,,,,,,,,,,,,,1.891025,,,,,,,,,,,,,ccd2235e-bdc4-4e4d-9c5f-9f52048bd79b,43,,,"[7.7, 34.6]",3879607,0,,,,,-0.11155677,,Right Foot,,"[44.3, 30.5]",High Pass,,36.82893,,,,Riccardo Montolivo,7166.0,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,5,AC Milan,243,"['e7516665-2bfc-4969-a3cf-76c7c8f4f11d', 'fd01c0a8-1a06-45f0-a253-c70dd3fbe0bf']",39,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:39.252,Pass,True
,,,,,,,,,,,,,,,,,,1.992001,,,,,,,,,,,,,796857ca-2de5-4c3b-a935-3cd002ef966a,45,,,"[46.3, 32.3]",3879607,0,,,,,0.38050637,,Head,,"[56.3, 36.3]",High Pass,,10.770329,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,5,AC Milan,243,['4226bb3f-729a-4026-a31c-217f7e746c64'],41,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:41.170,Pass,
,,,,,,,,,,,,,,,,,,0.762017,,,,,,,,,,,,,19ecbf36-fc6f-40c7-9a90-220df02ce022,47,,,"[56.7, 36.3]",3879607,0,,,,,-1.8965955,,Head,,"[54.2, 28.9]",High Pass,,7.8108897,,,,Andrea Poli,7168.0,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,5,AC Milan,243,['75476331-4037-4a1f-bf96-1dc1c8b4320b'],43,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:43.498,Pass,
,,,,,,,,,,,,,,,,,,0.637713,,,,,,,,,,,,,1e8cb82d-4a15-4cb3-8883-9ddbdd4f0de5,50,,,"[53.7, 28.9]",3879607,0,,,,,2.4356728,,Right Foot,,"[47.6, 34.1]",Ground Pass,,8.01561,,,,Riccardo Montolivo,7166.0,,,,,,1,Regular Play,Andrea Poli,7168.0,Left Center Midfield,5,AC Milan,243,['8dc51d87-b471-4cde-9461-907dce9d9ca1'],44,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:44.704,Pass,
,,,,,,,,,,,,,,,,,,1.861461,,,,,,,,,,,,,a01bfd9b-3928-4bba-8fd6-adc8c9a1e61a,53,,,"[47.6, 34.1]",3879607,0,,,,,-1.3104093,,Right Foot,,"[55.3, 5.2]",Ground Pass,,29.908194,,,,Luca Antonelli,8874.0,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,5,AC Milan,243,['cc1ec6e6-1aaa-498f-92c7-c98ae28e9e5d'],45,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:45.427,Pass,
,,,,,,,,,,,,,,,,,,1.028443,,,,,,,,,,,,,1e76238b-5877-4195-acc0-9c287388da18,56,,,"[76.4, 6.0]",3879607,0,,,,,-0.43113875,,Left Foot,,"[81.4, 3.7]",Ground Pass,,5.503635,,,,M''Baye Babacar Niang,5661.0,,,,,,1,Regular Play,Luca Antonelli,8874.0,Left Back,5,AC Milan,243,['ad3dba0f-f3a9-41ef-af63-8a465a1fe9e7'],50,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:50.385,Pass,
,,,,,,,,,,,,,,,,,,0.47333,,,,,,,,,,,,,ce408081-bfff-40af-8927-e44bb679d438,59,,,"[89.8, 14.1]",3879607,0,,,,,0.66194165,,Right Foot,,"[97.5, 20.1]",Ground Pass,,9.76166,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,Regular Play,M''Baye Babacar Niang,5661.0,Left Wing,5,AC Milan,243,"['73fc6530-60e0-419f-81ca-fbc52623e860', 'a5f291a2-46e7-499f-88ae-8d58dc6a61f5']",53,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:53.309,Pass,
,,,,,,,,,,,,,,,,,,0.687612,,,,,,,,,,,,,48029c13-682b-4a07-b393-474eafbe6ecc,65,,,"[37.2, 57.6]",3879607,0,,,,,2.946907,,Right Foot,,"[30.1, 59.0]",Ground Pass,,7.236712,,,,Rafael Tolói,7002.0,,,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,6,Atalanta,228,"['6bb0fcfe-94ff-48f7-b0e0-e35d25204589', 'd4414bb5-0cad-4f1f-851f-58cd336ce282']",56,,,,,,,,,,,,,,,,,,Atalanta,228,00:00:56.468,Pass,True
,,,,,,,,,,,,,,,,,,1.842199,,,,,,,,,,,,,96d993aa-9a38-42e2-9c5e-bbf4dd16e58e,67,,,"[29.7, 59.2]",3879607,0,,,,,0.8767463,,Left Foot,,"[41.6, 73.5]",High Pass,,18.603764,,,,Marten de Roon,6994.0,,,,,,1,Regular Play,Rafael Tolói,7002.0,Right Center Back,6,Atalanta,228,['db1aff79-0110-48a5-82d3-8774d9cac0ad'],57,,,,,,,,,,,,,,,,,,Atalanta,228,00:00:57.156,Pass,
,,,,,,,,,,,,,,,,,,0.678542,,,,,,,,,,,,,098788bc-87a6-423c-afff-08817794f0e8,71,,,"[47.0, 75.6]",3879607,1,,,,,-1.3854483,,Right Foot,,"[47.3, 74.0]",Ground Pass,,1.627882,,Incomplete,,,,,,,,,1,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,6,Atalanta,228,"['6f2af8be-3bf0-45fd-8c4d-a955a21c8cda', 'e5a96a75-6318-4744-8306-840bcb63d2b4']",0,,,,,,,,,,,,,,,,,,Atalanta,228,00:01:00.680,Pass,True
,,,,,,,,,,,,,,,,,,0.467465,,,,,,,,,,,,,36d1ce95-2747-4b4b-b15a-e5081a0fcfad,74,,,"[46.8, 73.4]",3879607,1,,,,,-1.4273441,,Left Foot,,"[48.1, 64.4]",Ground Pass,,9.093404,,,,Maximiliano Nicol Moralez,12759.0,,,,,Recovery,1,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,6,Atalanta,228,"['d0e20f8a-de61-4350-b6ad-f8907fd76411', 'd80d5104-5595-4e79-bf44-ca15456d25d3']",2,,,,,,,,,,,,,,,,,,Atalanta,228,00:01:02.438,Pass,True
,,,,,,,,,,,,,,,,,,0.897919,,,,,,,,,,,,,9abfce15-b339-42e2-a741-2572a09cd5a4,76,,,"[48.2, 64.7]",3879607,1,,,,,0.45066133,,Left Foot,,"[60.6, 70.7]",Low Pass,,13.77534,,Incomplete,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,6,Atalanta,228,"['424cb836-2b98-407d-ade3-9a5c9683f7c7', '549d4f0e-6e8f-4e53-9b68-aada85568f46']",2,,,,,,,,,,,,,,,,,,Atalanta,228,00:01:02.905,Pass,
,,,,,,,,,,,,,,,,,,2.021911,,,,,,,,,,,,,549d4f0e-6e8f-4e53-9b68-aada85568f46,78,,,"[59.5, 9.4]",3879607,1,,,,,0.16415365,,Right Foot,,"[75.8, 12.1]",High Pass,,16.522106,,,,M''Baye Babacar Niang,5661.0,,,,,Recovery,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,7,AC Milan,243,"['32079e44-4ccc-4c29-92c0-6f39bbbd9cc9', '9abfce15-b339-42e2-a741-2572a09cd5a4']",3,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:03.803,Pass,
,,,,,,,,,,,,,,,,,,0.829557,,,,,,,,,,,,,ce404558-baa3-473e-8070-353a5f6e9afe,80,,,"[76.1, 12.4]",3879607,1,,,,,0.5743048,,Head,,"[82.9, 16.8]",High Pass,,8.099382,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,Regular Play,M''Baye Babacar Niang,5661.0,Left Wing,7,AC Milan,243,['63565282-8a0e-4507-ae21-23673e31a6aa'],5,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:05.825,Pass,
,,,,,,,,,,,,,,,,,,1.17267,,,,,,,,,,,,,cbd7540c-9ffc-4af4-8bf7-c2cf37d4dabd,83,,,"[84.0, 16.8]",3879607,1,,,,,2.1224513,,Right Foot,,"[80.0, 23.3]",Low Pass,,7.632169,,,,M''Baye Babacar Niang,5661.0,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Center Forward,7,AC Milan,243,['89c9abf1-deb2-4966-b034-378ab2eba0ff'],6,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:06.969,Pass,
,,,,,,,,,,,,,,,,,,1.270879,,,,,,,,,,,,,cf485c65-8a5d-4ed2-9bf1-d380d57a386b,89,,,"[83.8, 36.0]",3879607,2,,,,,0.98279375,,Right Foot,,"[96.6, 55.2]",Ground Pass,,23.07553,,,,Alessio Cerci,7702.0,,,,,Free Kick,1,From Free Kick,Andrea Poli,7168.0,Left Center Midfield,8,AC Milan,243,['3978385d-b026-4d88-b424-0cab10043145'],15,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:15.545,Pass,
,,,,,,,,,,,,,,,,,,2.093289,,,,,,,,,,,,,9d1084c8-eb9d-4191-b2bf-5055362c06b3,91,,,"[96.6, 55.2]",3879607,2,,,,,-1.02243,,Left Foot,,"[110.1, 33.1]",High Pass,,25.897104,,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,,1,From Free Kick,Alessio Cerci,7702.0,Right Wing,8,AC Milan,243,"['14f4b034-5e5c-4dd9-ba51-30dc29071dda', 'a208bbe2-aaa3-4f45-82a4-9417f8ac8345']",16,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:16.700,Pass,
,,,,,,,,,,,,,,,,,,3.358403,,,,,,,,,,,,,2c55f05a-6c8e-4236-97b4-83a2b58eccfd,100,,,"[23.3, 69.3]",3879607,2,,,,,-0.14461444,,Right Foot,,"[85.1, 60.3]",High Pass,,62.4519,,Incomplete,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,Free Kick,1,From Free Kick,Marco Sportiello,7157.0,Goalkeeper,9,Atalanta,228,"['9a408160-2ab6-42d0-a263-f3512dce36c8', 'aeaa4290-632e-470c-b563-b040e9e8a959']",45,,,,,,,,,,,,,,,,,,Atalanta,228,00:02:45.985,Pass,
,,,,,,,,,,,,,,,,,,2.810941,,,,,,,,,,,,,9a408160-2ab6-42d0-a263-f3512dce36c8,103,,,"[35.0, 19.8]",3879607,2,,,,True,-0.7758746,,,,"[50.9, 4.2]",High Pass,,22.274874,,,,M''Baye Babacar Niang,5661.0,,,,,Recovery,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,10,AC Milan,243,"['2c55f05a-6c8e-4236-97b4-83a2b58eccfd', '57f60a64-3877-45f8-9516-d07303d8a2d8', 'bd3678b3-cc07-424b-a4e5-a2cc2d59a102']",49,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:49.343,Pass,True
,,,,,,,,,,,,,,,,,,0.989116,,,,,,,,,,,,,39510196-22c7-41d9-b140-de77d53c8918,109,,,"[35.8, 12.6]",3879607,2,,,,,0.104876935,,Left Foot,,"[39.6, 13.0]",Ground Pass,,3.8209946,,,,Riccardo Montolivo,7166.0,,,,,Recovery,1,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,10,AC Milan,243,['bb239a18-4aaf-4193-9bb3-3497c273fa37'],54,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:54.866,Pass,
,,,,,,,,,,,,,,,,,,0.990686,,,,,,,,,,,,,f5ebe6bd-5085-4729-800a-29b2224ee90c,111,,,"[38.8, 16.0]",3879607,2,,,,,-2.317253,,Right Foot,,"[31.4, 8.0]",High Pass,,10.897706,,,,Luca Antonelli,8874.0,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,10,AC Milan,243,['a263e98a-8658-481c-9380-d9516c3c4f69'],55,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:55.855,Pass,
,,,,,,,,,,,,,,,,,,0.899326,,,,,,,,,,,,,1166eb65-9644-4cce-a964-93a3f0eae240,119,,,"[39.6, 10.0]",3879607,2,,,,,-0.5172874,,Left Foot,,"[51.2, 3.4]",Ground Pass,,13.346161,,,,M''Baye Babacar Niang,5661.0,,,,,,1,Regular Play,Luca Antonelli,8874.0,Left Back,10,AC Milan,243,['454ff7a0-c960-4ed3-b940-1d37e037f899'],59,,,,,,,,,,,,,,,,,,AC Milan,243,00:02:59.739,Pass,
,,,,,,,,,,,,,,,,,,1.563684,,,,,,,,,,,,,b4309db5-e0cc-4d35-b175-e0ced167051d,127,,,"[61.2, 80.0]",3879607,3,,,,,-0.27749902,,,,"[77.7, 75.3]",Low Pass,,17.15634,,,,Alberto Grassi,6952.0,,,,,Throw-in,1,From Throw In,Cristian Raimondi,40333.0,Right Back,11,Atalanta,228,['ae986cb3-8999-4675-9aa2-079252ef0c0e'],17,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:17.691,Pass,
,,,,,,,,,,,,,,,,,,1.650689,,,,,,,,,,,,,599ac4dc-5a99-4990-83c6-0e24f04c856d,131,,,"[77.9, 74.9]",3879607,3,,,,,-0.30688965,,Right Foot,,"[92.1, 70.4]",High Pass,,14.895972,,Incomplete,,Maximiliano Nicol Moralez,12759.0,,,,,,1,From Throw In,Alberto Grassi,6952.0,Right Center Midfield,11,Atalanta,228,"['0db3eccb-20b2-419a-b799-ae933064ae87', '178d383b-1738-43d0-b38c-3734803ae96a']",19,,,,,,,,,,,,,,,,,,Atalanta,228,00:03:19.294,Pass,
,,,,,,,,,,,,,,,,,,0.884134,,,,,,,,,,,,,c7b4462a-9e56-4e43-879a-1f9b3d1ca18b,136,,,"[24.0, 1.2]",3879607,3,,,,,-0.11649146,,Left Foot,,"[33.4, 0.1]",High Pass,,9.464143,,Out,,,,,,,,,1,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,11,Atalanta,228,['9f41a4cf-e497-4a0f-9365-b8d47a7c45ad'],22,,,,,,,,,,,,,,,,,,AC Milan,243,00:03:22.280,Pass,True
